cycle,chamber,district,party,candidate,canonical_candidate_id,person_id,incumbent,winner,candidate_cmo_total_oof,match_status,match_method,similarity,suggested_source_name,shor_u_id,shor_np_score,served_by_election,first_observed_service_year
2002,house,70,D,"Melton, Bryant",AL-2002-house-70-D-MELTON-BRYANT,ALPERSON-MELTON-BRYANT,0,1,3.504427996416318,matched,normalized_exact,100.0,"Melton, Bryant Jr.",AL1996L071,-0.581,True,1996.0
2002,house,74,D,"Ott, Ruth Mitchell",AL-2002-house-74-D-OTT-RUTH-MITCHELL,ALPERSON-OTT-RUTH-MITCHELL,0,0,0.0614995495352701,fuzzy_review,none,72.0,Smith,,,,
2002,house,76,D,"McClammy, Thad",AL-2002-house-76-D-MCCLAMMY-THAD,ALPERSON-MCCLAMMY-THAD,0,1,2.0108012249377225,matched,normalized_exact,100.0,"McClammy, Thad",AL1996L045,-0.728,True,1996.0
2002,house,81,D,"Graham, Betty Carol",AL-2002-house-81-D-GRAHAM-BETTY-CAROL,ALPERSON-GRAHAM-BETTY-CAROL,0,1,56.78158247364451,matched,winner_or_incumbent_unique_surname,85.5,"Graham, Betty",AL1996L043,-0.209,True,1996.0
2002,house,85,D,"Baker, Locy ""Sunny""",AL-2002-house-85-D-BAKER-LOCY-SUNNY,ALPERSON-BAKER-LOCY-SUNNY,0,1,23.58342033156599,matched,winner_or_incumbent_unique_surname,90.0,"Baker, Locy",AL1996L048,-0.301,True,1996.0
2002,house,87,D,"Hutto, Mickey A.",AL-2002-house-87-D-HUTTO-MICKEY-A,ALPERSON-HUTTO-MICKEY-A,0,0,-5.428909314124233,fuzzy_review,none,57.14285714285714,"Houston, Tommie",,,,
2002,house,91,D,"Spicer, Terry",AL-2002-house-91-D-SPICER-TERRY,ALPERSON-SPICER-TERRY,0,1,41.77032075545422,matched,normalized_exact,100.0,"Spicer, Terry",AL1999L066,-0.128,True,1999.0
2002,house,92,D,"Hammett, Seth",AL-2002-house-92-D-HAMMETT-SETH,ALPERSON-HAMMETT-SETH,0,1,60.04955009843316,matched,normalized_exact,100.0,"Hammett, Seth",AL1996L078,0.004,True,1996.0
2002,house,102,D,"Johnson, Gary",AL-2002-house-102-D-JOHNSON-GARY,ALPERSON-JOHNSON-GARY,0,0,-33.74566413231057,fuzzy_review,none,83.125,"Johnson, E",,,,
2002,house,104,D,"Webster, Daniel J.",AL-2002-house-104-D-WEBSTER-DANIEL-J,ALPERSON-WEBSTER-DANIEL-J,0,0,-19.611052625014874,fuzzy_review,none,74.11764705882352,"McDaniel, W.",,,,
2002,senate,1,D,"Denton, Bobby",AL-2002-senate-1-D-DENTON-BOBBY,ALPERSON-DENTON-BOBBY,0,1,26.043591208487,matched,normalized_exact,100.0,"Denton, Bobby",AL1996U023,-0.311,True,1996.0
2002,senate,2,D,"Butler, Tom",AL-2002-senate-2-D-BUTLER-TOM,ALPERSON-BUTLER-TOM,0,1,32.21359292876001,matched,normalized_exact,100.0,"Butler, Tom",AL1996U014,0.399,True,1996.0
2002,senate,3,D,"Roberts, Tommy Ed",AL-2002-senate-3-D-ROBERTS-TOMMY-ED,ALPERSON-ROBERTS-TOMMY-ED,0,1,43.38435981131242,matched,normalized_exact,100.0,"Roberts, Tommy Ed",AL1996U019,0.436,True,1996.0
2002,senate,4,D,"Little, Zeb",AL-2002-senate-4-D-LITTLE-ZEB,ALPERSON-LITTLE-ZEB,0,1,38.46459388092666,matched,election_year_roster_name,83.33333333333334,"Little, Zebulon Sr.",AL1999U019,-0.594,True,1999.0
2002,senate,5,D,"Dutton, John Randall",AL-2002-senate-5-D-DUTTON-JOHN-RANDALL,ALPERSON-DUTTON-JOHN-RANDALL,0,0,-1.847658694036065,fuzzy_review,none,85.5,"Rogers, John Jr.",,,,
2002,senate,6,D,"Bedford, Roger",AL-2002-senate-6-D-BEDFORD-ROGER,ALPERSON-BEDFORD-ROGER,0,1,21.92566995261077,matched,normalized_exact,100.0,"Bedford, Roger Jr.",AL1996U022,-0.396,True,1996.0
2002,senate,7,D,"Enfinger, Jeff",AL-2002-senate-7-D-ENFINGER-JEFF,ALPERSON-ENFINGER-JEFF,0,1,28.72693448617332,matched,normalized_exact,100.0,"Enfinger, Jeff",AL1999U035,-0.022,True,2000.0
2002,senate,8,D,"Barron, Lowell",AL-2002-senate-8-D-BARRON-LOWELL,ALPERSON-BARRON-LOWELL,0,1,21.27033194875804,matched,normalized_exact,100.0,"Barron, Lowell",AL1996U020,-0.345,True,1996.0
2002,senate,9,D,"Mitchem, Hinton",AL-2002-senate-9-D-MITCHEM-HINTON,ALPERSON-MITCHEM-HINTON,0,0,23.606388618272263,matched,normalized_exact,100.0,"Mitchem, Hinton",AL1996U018,-0.109,True,1996.0
2002,senate,10,D,"Means, Larry",AL-2002-senate-10-D-MEANS-LARRY,ALPERSON-MEANS-LARRY,0,1,33.142556048674834,matched,normalized_exact,100.0,"Means, Larry",AL1999U030,0.143,True,1999.0
2002,senate,11,D,"Preiutt, Jim",AL-2002-senate-11-D-PREIUTT-JIM,ALPERSON-PREIUTT-JIM,0,1,32.75667383884131,matched,election_year_roster_name,90.9090909090909,"Preuitt, Jim",AL1999U005,0.205,True,1999.0
2002,senate,12,D,"Gray, Preston R., Jr.",AL-2002-senate-12-D-GRAY-PRESTON-R-JR,ALPERSON-GRAY-PRESTON-R-JR,0,0,-5.143956813763149,fuzzy_review,none,60.00000000000001,Letson,,,,
2002,senate,15,D,"Turner, John",AL-2002-senate-15-D-TURNER-JOHN,ALPERSON-TURNER-JOHN,0,0,-33.48523335409395,fuzzy_review,none,72.72727272727273,"Rogers, John Jr.",,,,
2002,senate,17,D,"Moore, Caroline B.",AL-2002-senate-17-D-MOORE-CAROLINE-B,ALPERSON-MOORE-CAROLINE-B,0,0,-31.08436618726978,fuzzy_review,none,85.5,"Moore, Mary",,,,
2002,senate,19,D,"McClain, E.B.",AL-2002-senate-19-D-MCCLAIN-E-B,ALPERSON-MCCLAIN-E-B,0,1,-1.9242120571442385,matched,winner_or_incumbent_unique_surname,90.0,McClain,AL1996U009,-0.106,True,1996.0
2002,senate,21,D,"Poole, Phil",AL-2002-senate-21-D-POOLE-PHIL,ALPERSON-POOLE-PHIL,0,1,26.616828924226063,matched,normalized_exact,100.0,"Poole, Phil",AL1996U005,-0.161,True,1996.0
2002,senate,22,D,"Lindsey, Pat",AL-2002-senate-22-D-LINDSEY-PAT,ALPERSON-LINDSEY-PAT,0,1,14.18616935046922,matched,election_year_roster_name,90.0,Lindsey,AL1996U017,-0.711,True,1996.0
2002,senate,23,D,"Sanders, Hank",AL-2002-senate-23-D-SANDERS-HANK,ALPERSON-SANDERS-HANK,0,1,20.3937581581099,matched,winner_or_incumbent_unique_surname,80.0,"Sanders, Henry",AL1996U025,-1.329,True,1996.0
2002,senate,25,D,"Cox, Hobson",AL-2002-senate-25-D-COX-HOBSON,ALPERSON-COX-HOBSON,0,0,-16.219102157493666,fuzzy_review,none,60.86956521739131,"Robinson, John",,,,
2002,senate,26,D,"Ross, Quinton T.",AL-2002-senate-26-D-ROSS-QUINTON-T,ALPERSON-ROSS-QUINTON-T,0,1,-0.440543064129848,matched,winner_or_incumbent_unique_surname,95.0,"Ross, Quinton Jr.",AL2003U023,-1.109,False,2003.0
2002,senate,27,D,"Little, T.D. (Ted)",AL-2002-senate-27-D-LITTLE-T-D-TED,ALPERSON-LITTLE-T-D-TED,0,1,44.742948720715845,matched,normalized_exact,100.0,"Little, T.D.",AL1996U008,-0.098,True,1996.0
2002,senate,31,D,"Holley, Jimmy W.",AL-2002-senate-31-D-HOLLEY-JIMMY-W,ALPERSON-HOLLEY-JIMMY-W,0,1,46.38925004160018,matched,winner_or_incumbent_unique_surname,95.0,"Holley, Jimmy",AL1999U029,0.516,True,1999.0
2002,senate,35,D,"Tanner, Gary",AL-2002-senate-35-D-TANNER-GARY,ALPERSON-TANNER-GARY,0,1,15.122408725724704,matched,normalized_exact,100.0,"Tanner, Gary",AL2003U029,-0.455,False,2003.0
2006,house,4,D,SUE MITCHELL,AL-2006-house-4-D-SUE-MITCHELL,ALPERSON-SUE-MITCHELL,0,0,6.433744674357552,fuzzy_review,none,77.4074074074074,"Mitchell, Joseph",,,,
2006,house,6,D,SUE SCHMITZ,AL-2006-house-6-D-SUE-SCHMITZ,ALPERSON-SUE-SCHMITZ,0,1,42.57662791360087,matched,winner_or_incumbent_unique_surname,90.0,Schmitz,AL1999L024,-0.187,True,1999.0
2006,house,7,D,"JOHN ""JODY"" LETSON",AL-2006-house-7-D-JOHN-JODY-LETSON,ALPERSON-JOHN-JODY-LETSON,0,1,27.150325348232908,fuzzy_review,none,90.0,Letson,,,,
2006,house,9,D,RONALD GRANTLAND,AL-2006-house-9-D-RONALD-GRANTLAND,ALPERSON-RONALD-GRANTLAND,0,1,32.60153487901459,matched,normalized_exact,100.0,"Grantland, Ronald",AL1999L105,-0.075,True,1999.0
2006,house,11,D,JIM BOYD,AL-2006-house-11-D-JIM-BOYD,ALPERSON-JIM-BOYD,0,0,14.134944866927071,fuzzy_review,none,85.5,"Boyd, Barbara",,,,
2006,house,12,D,NEAL MORRISON,AL-2006-house-12-D-NEAL-MORRISON,ALPERSON-NEAL-MORRISON,0,1,43.35519541946101,matched,winner_or_incumbent_unique_surname,90.0,Morrison,AL1996L020,0.254,True,1996.0
2006,house,13,D,TOMMY SHERER,AL-2006-house-13-D-TOMMY-SHERER,ALPERSON-TOMMY-SHERER,0,1,40.20274344359715,matched,winner_or_incumbent_unique_surname,80.0,"Sherer, Thomas",AL2003L082,-0.043,True,2003.0
2006,house,17,D,MIKE MILLICAN,AL-2006-house-17-D-MIKE-MILLICAN,ALPERSON-MIKE-MILLICAN,0,1,32.54209793708401,matched,winner_or_incumbent_unique_surname,82.75862068965517,"Millican, Michael",AL1996L074,0.125,True,1996.0
2006,house,21,D,RANDY HINSHAW,AL-2006-house-21-D-RANDY-HINSHAW,ALPERSON-RANDY-HINSHAW,0,1,34.454489548166464,matched,normalized_exact,100.0,"Hinshaw, Randy",AL1996L056,-0.113,True,1996.0
2006,house,26,D,FRANK MCDANIEL,AL-2006-house-26-D-FRANK-MCDANIEL,ALPERSON-FRANK-MCDANIEL,0,1,37.163209545715134,matched,winner_or_incumbent_unique_surname,84.44444444444444,"McDaniel, W.",AL1996L049,0.341,True,1996.0
2006,house,28,D,CRAIG FORD,AL-2006-house-28-D-CRAIG-FORD,ALPERSON-CRAIG-FORD,0,1,28.220737481474263,matched,normalized_exact,100.0,"Ford, Craig",AL2001L039,-0.152,True,2001.0
2006,house,29,D,"JOHN G. ""JACK"" PAGE, III",AL-2006-house-29-D-JOHN-G-JACK-PAGE-III,ALPERSON-JOHN-G-JACK-PAGE-III,0,1,13.862351711696633,matched,winner_or_incumbent_unique_surname,90.0,"Page, John III",AL1996L030,-0.308,True,1996.0
2006,house,32,D,BARBARA BIGSBY BOYD,AL-2006-house-32-D-BARBARA-BIGSBY-BOYD,ALPERSON-BARBARA-BIGSBY-BOYD,0,1,9.515170498900638,matched,winner_or_incumbent_unique_surname,85.5,"Boyd, Barbara",AL1996L072,-0.504,True,1996.0
2006,house,33,D,CLARA L. CURTIS,AL-2006-house-33-D-CLARA-L-CURTIS,ALPERSON-CLARA-L-CURTIS,0,0,-26.672468208709155,fuzzy_review,none,67.05882352941177,"Curtis, Mike",,,,
2006,house,34,D,JEREMY P. SHERER,AL-2006-house-34-D-JEREMY-P-SHERER,ALPERSON-JEREMY-P-SHERER,0,0,22.65896609482048,fuzzy_review,none,85.5,"Parker, P",,,,
2006,house,35,D,STEVE HURST,AL-2006-house-35-D-STEVE-HURST,ALPERSON-STEVE-HURST,0,1,59.70422443986594,matched,normalized_exact,100.0,"Hurst, Steve",AL1999L048,0.093,True,1999.0
2006,house,37,D,RICHARD LAIRD,AL-2006-house-37-D-RICHARD-LAIRD,ALPERSON-RICHARD-LAIRD,0,1,47.26544987393024,matched,normalized_exact,100.0,"Laird, Richard Sr.",AL1996L091,0.414,True,1996.0
2006,house,38,D,MARK CARLTON,AL-2006-house-38-D-MARK-CARLTON,ALPERSON-MARK-CARLTON,0,0,13.266944538429552,fuzzy_review,none,60.00000000000001,Letson,,,,
2006,house,40,D,LEA FITE,AL-2006-house-40-D-LEA-FITE,ALPERSON-LEA-FITE,0,1,23.56402596906499,matched,normalized_exact,100.0,"Fite, Lea",AL2003L075,0.105,True,2003.0
2006,house,42,D,JAMES M. (JIMMY) MARTIN,AL-2006-house-42-D-JAMES-M-JIMMY-MARTIN,ALPERSON-JAMES-M-JIMMY-MARTIN,0,1,46.53038855324706,matched,winner_or_incumbent_unique_surname,95.0,"Martin, James",AL1999L007,0.007,True,1999.0
2006,house,44,D,JONATHAN BARBEE,AL-2006-house-44-D-JONATHAN-BARBEE,ALPERSON-JONATHAN-BARBEE,0,0,3.5041621054145224,fuzzy_review,none,67.5,Reed,,,,
2006,house,45,D,PAT SEWELL,AL-2006-house-45-D-PAT-SEWELL,ALPERSON-PAT-SEWELL,0,0,9.95797218817537,fuzzy_review,none,60.00000000000001,Spratt,,,,
2006,house,58,D,OLIVER ROBINSON,AL-2006-house-58-D-OLIVER-ROBINSON,ALPERSON-OLIVER-ROBINSON,0,1,6.844138382368222,matched,normalized_exact,100.0,"Robinson, Oliver",AL1999L028,-0.466,True,1999.0
2006,house,61,D,ALAN HARPER,AL-2006-house-61-D-ALAN-HARPER,ALPERSON-ALAN-HARPER,0,1,46.177707747987625,matched,normalized_exact,100.0,"Harper, Alan",AL2007L102,-0.105,False,2007.0
2006,house,62,D,ANN SKELTON,AL-2006-house-62-D-ANN-SKELTON,ALPERSON-ANN-SKELTON,0,0,-8.671325298848197,fuzzy_review,none,72.0,Letson,,,,
2006,house,64,D,"ELLIOT D. ""DICK"" WEAVER",AL-2006-house-64-D-ELLIOT-D-DICK-WEAVER,ALPERSON-ELLIOT-D-DICK-WEAVER,0,0,-1.293621979100255,fuzzy_review,none,85.5,"Little, T.D.",,,,
2006,house,65,D,GEORGE M. (MARC) KEAHEY,AL-2006-house-65-D-GEORGE-M-MARC-KEAHEY,ALPERSON-GEORGE-M-MARC-KEAHEY,0,1,46.112101521166124,matched,winner_or_incumbent_unique_surname,95.0,"Keahey, George",AL2007L005,-0.307,False,2007.0
2006,house,66,D,"F. P. ""SKIPPY"" WHITE",AL-2006-house-66-D-F-P-SKIPPY-WHITE,ALPERSON-F-P-SKIPPY-WHITE,0,0,-1.080818793413556,fuzzy_review,none,85.5,"Parker, P",,,,
2006,house,73,D,LARRY A. GREWELLE,AL-2006-house-73-D-LARRY-A-GREWELLE,ALPERSON-LARRY-A-GREWELLE,0,0,-4.894486043847468,fuzzy_review,none,67.5,Reed,,,,
2006,house,79,D,CAROLYN ELLIS,AL-2006-house-79-D-CAROLYN-ELLIS,ALPERSON-CAROLYN-ELLIS,0,0,11.7870416458423,fuzzy_review,none,65.45454545454547,Collins,,,,
2006,house,80,D,LESLEY VANCE,AL-2006-house-80-D-LESLEY-VANCE,ALPERSON-LESLEY-VANCE,0,1,24.311092389672208,matched,normalized_exact,100.0,"Vance, Lesley",AL1996L099,0.047,True,1996.0
2006,house,85,D,BAKER,AL-2006-house-85-D-BAKER,ALPERSON-BAKER,0,0,3.710374428928291,fuzzy_review,none,90.0,"Baker, Locy",,,,
2006,house,88,D,"M. BENJAMIN ABERNATHY, I",AL-2006-house-88-D-M-BENJAMIN-ABERNATHY-I,ALPERSON-M-BENJAMIN-ABERNATHY-I,0,0,-12.568718548613631,fuzzy_review,none,56.84210526315789,"Hall, Albert",,,,
2006,house,91,D,TERRY SPICER,AL-2006-house-91-D-TERRY-SPICER,ALPERSON-TERRY-SPICER,0,1,37.78571478354633,matched,normalized_exact,100.0,"Spicer, Terry",AL1999L066,-0.128,True,1999.0
2006,house,92,D,SETH HAMMETT,AL-2006-house-92-D-SETH-HAMMETT,ALPERSON-SETH-HAMMETT,0,1,82.56635520279895,matched,normalized_exact,100.0,"Hammett, Seth",AL1996L078,0.004,True,1996.0
2006,house,93,D,JOHN WILLIAMS,AL-2006-house-93-D-JOHN-WILLIAMS,ALPERSON-JOHN-WILLIAMS,0,0,-2.7356738315831706,fuzzy_review,none,73.07692307692307,"Hilliard, John",,,,
2006,house,94,D,GENE PONDER,AL-2006-house-94-D-GENE-PONDER,ALPERSON-GENE-PONDER,0,0,-16.939891072448233,fuzzy_review,none,67.5,Ghee,,,,
2006,house,95,D,FRANK CAMP,AL-2006-house-95-D-FRANK-CAMP,ALPERSON-FRANK-CAMP,0,0,-9.632035803084818,fuzzy_review,none,85.5,"White, Frank Paul",,,,
2006,house,101,D,AMY BECKERLE SMITH,AL-2006-house-101-D-AMY-BECKERLE-SMITH,ALPERSON-AMY-BECKERLE-SMITH,0,0,-21.960406617234668,fuzzy_review,none,90.0,Smith,,,,
2006,house,102,D,GARY JOHNSON,AL-2006-house-102-D-GARY-JOHNSON,ALPERSON-GARY-JOHNSON,0,0,-26.932718661924685,fuzzy_review,none,83.125,"Johnson, E",,,,
2006,senate,2,D,TOM BUTLER,AL-2006-senate-2-D-TOM-BUTLER,ALPERSON-TOM-BUTLER,0,1,43.91102118992636,matched,normalized_exact,100.0,"Butler, Tom",AL1996U014,0.399,True,1996.0
2006,senate,3,D,BOBBY DAY,AL-2006-senate-3-D-BOBBY-DAY,ALPERSON-BOBBY-DAY,0,0,-2.955173016928665,fuzzy_review,none,85.5,"Singleton, Bobby",,,,
2006,senate,4,D,ZEB LITTLE,AL-2006-senate-4-D-ZEB-LITTLE,ALPERSON-ZEB-LITTLE,0,1,30.19873836972275,matched,election_year_roster_name,83.33333333333334,"Little, Zebulon Sr.",AL1999U019,-0.594,True,1999.0
2006,senate,5,D,LARRY B. CAGLE,AL-2006-senate-5-D-LARRY-B-CAGLE,ALPERSON-LARRY-B-CAGLE,0,0,1.815911279737016,fuzzy_review,none,59.375,"Means, Larry",,,,
2006,senate,7,D,PARKER GRIFFITH,AL-2006-senate-7-D-PARKER-GRIFFITH,ALPERSON-PARKER-GRIFFITH,0,1,38.151262917237176,matched,winner_or_incumbent_unique_surname,90.0,Griffith,AL2007U019,-0.61,False,2007.0
2006,senate,8,D,LOWELL R. BARRON,AL-2006-senate-8-D-LOWELL-R-BARRON,ALPERSON-LOWELL-R-BARRON,0,1,22.212564988413604,matched,winner_or_incumbent_unique_surname,95.0,"Barron, Lowell",AL1996U020,-0.345,True,1996.0
2006,senate,9,D,HINTON HITCHEM,AL-2006-senate-9-D-HINTON-HITCHEM,ALPERSON-HINTON-HITCHEM,0,1,35.03077408884765,matched,election_year_roster_name,92.85714285714286,"Mitchem, Hinton",AL1996U018,-0.109,True,1996.0
2006,senate,11,D,JIM PREUITT,AL-2006-senate-11-D-JIM-PREUITT,ALPERSON-JIM-PREUITT,0,1,26.18095004737928,matched,normalized_exact,100.0,"Preuitt, Jim",AL1999U005,0.205,True,1999.0
2006,senate,13,D,KIM S. BENEFIELD,AL-2006-senate-13-D-KIM-S-BENEFIELD,ALPERSON-KIM-S-BENEFIELD,0,1,16.14107567291267,matched,winner_or_incumbent_unique_surname,95.0,"Benefield, Kim",AL2007U035,-0.586,False,2007.0
2006,senate,16,D,RUSS PARKER,AL-2006-senate-16-D-RUSS-PARKER,ALPERSON-RUSS-PARKER,0,0,-8.991239346045901,fuzzy_review,none,81.42857142857142,"Parker, P",,,,
2006,senate,18,D,RODGER M. SMITHERMAN,AL-2006-senate-18-D-RODGER-M-SMITHERMAN,ALPERSON-RODGER-M-SMITHERMAN,0,1,10.742248747659673,matched,winner_or_incumbent_unique_surname,95.0,"Smitherman, Rodger",AL1996U027,-0.866,True,1996.0
2006,senate,20,D,LINDA COLEMAN,AL-2006-senate-20-D-LINDA-COLEMAN,ALPERSON-LINDA-COLEMAN,0,1,10.730672993263482,fuzzy_review,none,90.0,"Coleman-Madison, Linda",,,,
2006,senate,21,D,PHIL POOLE,AL-2006-senate-21-D-PHIL-POOLE,ALPERSON-PHIL-POOLE,0,1,48.09137655750715,matched,normalized_exact,100.0,"Poole, Phil",AL1996U005,-0.161,True,1996.0
2006,senate,22,D,PAT LINDSEY,AL-2006-senate-22-D-PAT-LINDSEY,ALPERSON-PAT-LINDSEY,0,0,7.310214121358277,fuzzy_review,none,90.0,Lindsey,,,,
2006,senate,23,D,HANK SANDERS,AL-2006-senate-23-D-HANK-SANDERS,ALPERSON-HANK-SANDERS,0,1,1.8352829163842264,matched,winner_or_incumbent_unique_surname,80.0,"Sanders, Henry",AL1996U025,-1.329,True,1996.0
2006,senate,25,D,MIKE CHAPPELL,AL-2006-senate-25-D-MIKE-CHAPPELL,ALPERSON-MIKE-CHAPPELL,0,0,-11.62721076197046,fuzzy_review,none,55.172413793103445,"Millican, Michael",,,,
2006,senate,27,D,T. D. (TED) LITTLE,AL-2006-senate-27-D-T-D-TED-LITTLE,ALPERSON-T-D-TED-LITTLE,0,1,38.0390187083871,matched,normalized_exact,100.0,"Little, T.D.",AL1996U008,-0.098,True,1996.0
2006,senate,29,D,RONNIE HELMS,AL-2006-senate-29-D-RONNIE-HELMS,ALPERSON-RONNIE-HELMS,0,0,-6.525562212429264,fuzzy_review,none,60.00000000000001,Ghee,,,,
2006,senate,30,D,"""WALKING"" WENDELL MITCHELL",AL-2006-senate-30-D-WALKING-WENDELL-MITCHELL,ALPERSON-WALKING-WENDELL-MITCHELL,0,1,43.47994855328801,matched,election_year_roster_name,85.5,"Mitchell, Wendell",AL1996U013,-0.109,True,1996.0
2006,senate,31,D,JIMMY W. HOLLEY,AL-2006-senate-31-D-JIMMY-W-HOLLEY,ALPERSON-JIMMY-W-HOLLEY,0,1,42.85957712595184,matched,winner_or_incumbent_unique_surname,95.0,"Holley, Jimmy",AL1999U029,0.516,True,1999.0
2006,senate,33,D,VIVIAN DAVIS FIGURES,AL-2006-senate-33-D-VIVIAN-DAVIS-FIGURES,ALPERSON-VIVIAN-DAVIS-FIGURES,0,1,6.763870643628955,matched,normalized_exact,100.0,"Figures, Vivian",AL1998U033,-0.881,True,1998.0
2006,senate,35,D,GARY TANNER,AL-2006-senate-35-D-GARY-TANNER,ALPERSON-GARY-TANNER,0,0,-0.2995613655296723,matched,normalized_exact,100.0,"Tanner, Gary",AL2003U029,-0.455,True,2003.0
2010,house,1,D,GREG BURDINE,AL-2010-house-1-D-GREG-BURDINE,ALPERSON-GREG-BURDINE,0,1,15.540034593983474,matched,normalized_exact,100.0,"Burdine, Greg",AL2011L001,-0.304,False,2011.0
2010,house,2,D,MIKE CURTIS,AL-2010-house-2-D-MIKE-CURTIS,ALPERSON-MIKE-CURTIS,1,0,14.236841902651951,matched,normalized_exact,100.0,"Curtis, Mike",AL2007L064,-0.146,True,2007.0
2010,house,4,D,VAUGHN GOODWIN,AL-2010-house-4-D-VAUGHN-GOODWIN,ALPERSON-VAUGHN-GOODWIN,0,0,0.198616163131426,fuzzy_review,none,51.42857142857142,Ghee,,,,
2010,house,5,D,HENRY A. WHITE,AL-2010-house-5-D-HENRY-A-WHITE,ALPERSON-HENRY-A-WHITE,1,0,12.50310797250561,matched,high_confidence_name,95.0,"White, Henry",AL2007L104,-0.23,True,2007.0
2010,house,7,D,JOHN 'Jody' LETSON,AL-2010-house-7-D-JOHN-JODY-LETSON,ALPERSON-JOHN-JODY-LETSON,1,0,10.315702323960895,fuzzy_review,none,90.0,Letson,,,,
2010,house,8,D,DRAMA BRELAND,AL-2010-house-8-D-DRAMA-BRELAND,ALPERSON-DRAMA-BRELAND,0,0,4.331142597584282,fuzzy_review,none,67.5,Burke,,,,
2010,house,9,D,KATHY WHITE GOODWIN,AL-2010-house-9-D-KATHY-WHITE-GOODWIN,ALPERSON-KATHY-WHITE-GOODWIN,0,0,0.1959625913047844,fuzzy_review,none,85.5,"White, Henry",,,,
2010,house,12,D,"JAMES C. FIELDS, JR.",AL-2010-house-12-D-JAMES-C-FIELDS-JR,ALPERSON-JAMES-C-FIELDS-JR,1,0,30.466090711856133,matched,winner_or_incumbent_unique_surname,95.0,"Fields, James Jr.",AL2008L061,-0.131,True,2008.0
2010,house,13,D,TOMMY SHERER,AL-2010-house-13-D-TOMMY-SHERER,ALPERSON-TOMMY-SHERER,1,0,4.211185762941806,matched,winner_or_incumbent_unique_surname,80.0,"Sherer, Thomas",AL2003L082,-0.043,True,2003.0
2010,house,14,D,KEN GUIN,AL-2010-house-14-D-KEN-GUIN,ALPERSON-KEN-GUIN,1,0,-12.262163873598606,matched,normalized_exact,100.0,"Guin, James Jr.",AL1996L007,-0.071,True,1996.0
2010,house,16,D,"WILLIAM E. THIGPEN, SR.",AL-2010-house-16-D-WILLIAM-E-THIGPEN-SR,ALPERSON-WILLIAM-E-THIGPEN-SR,1,0,26.548749294367056,matched,winner_or_incumbent_unique_surname,95.0,"Thigpen, William Sr.",AL1999L079,0.048,True,1999.0
2010,house,21,D,RANDY HINSHAW,AL-2010-house-21-D-RANDY-HINSHAW,ALPERSON-RANDY-HINSHAW,1,0,12.427183996718636,matched,normalized_exact,100.0,"Hinshaw, Randy",AL1996L056,-0.113,True,1996.0
2010,house,22,D,BUTCH TAYLOR,AL-2010-house-22-D-BUTCH-TAYLOR,ALPERSON-BUTCH-TAYLOR,0,0,7.798572622121377,matched,normalized_exact,100.0,"Taylor, Butch",AL2007L097,-0.257,True,2007.0
2010,house,24,D,NATHANIEL LEDBETTER,AL-2010-house-24-D-NATHANIEL-LEDBETTER,ALPERSON-NATHANIEL-LEDBETTER,0,0,13.385467537067036,fuzzy_review,none,60.00000000000001,"Graham, Betty",,,,
2010,house,26,D,RANDALL WHITE,AL-2010-house-26-D-RANDALL-WHITE,ALPERSON-RANDALL-WHITE,0,0,21.58021901759405,fuzzy_review,none,75.86206896551724,"White, Frank Paul",,,,
2010,house,27,D,JEFF McLAUGHLIN,AL-2010-house-27-D-JEFF-MCLAUGHLIN,ALPERSON-JEFF-MCLAUGHLIN,1,0,33.692295463782465,matched,winner_or_incumbent_unique_surname,90.9090909090909,"McLaughlin, Jeffrey",AL2001L047,-0.016,True,2001.0
2010,house,29,D,JOHN G. 'Jack' PAGE III,AL-2010-house-29-D-JOHN-G-JACK-PAGE-III,ALPERSON-JOHN-G-JACK-PAGE-III,1,0,4.010810133893694,matched,winner_or_incumbent_unique_surname,90.0,"Page, John III",AL1996L030,-0.308,True,1996.0
2010,house,30,D,WALLY BURNS,AL-2010-house-30-D-WALLY-BURNS,ALPERSON-WALLY-BURNS,0,0,-3.0164257223218414,fuzzy_review,none,67.5,Burke,,,,
2010,house,32,D,BARBARA BIGSBY BOYD,AL-2010-house-32-D-BARBARA-BIGSBY-BOYD,ALPERSON-BARBARA-BIGSBY-BOYD,1,1,16.72286916032131,matched,winner_or_incumbent_unique_surname,85.5,"Boyd, Barbara",AL1996L072,-0.504,True,1996.0
2010,house,35,D,STEVE HURST,AL-2010-house-35-D-STEVE-HURST,ALPERSON-STEVE-HURST,1,1,31.760823085099428,matched,normalized_exact,100.0,"Hurst, Steve",AL1999L048,0.093,True,1999.0
2010,house,36,D,GARRY BEARDEN,AL-2010-house-36-D-GARRY-BEARDEN,ALPERSON-GARRY-BEARDEN,0,0,-17.805386344408312,fuzzy_review,none,56.00000000000001,"Burdine, Greg",,,,
2010,house,37,D,RICHARD LAIRD,AL-2010-house-37-D-RICHARD-LAIRD,ALPERSON-RICHARD-LAIRD,1,1,23.168252659585207,matched,normalized_exact,100.0,"Laird, Richard Sr.",AL1996L091,0.414,True,1996.0
2010,house,38,D,HUEY P. LONG,AL-2010-house-38-D-HUEY-P-LONG,ALPERSON-HUEY-P-LONG,0,0,10.359976822192856,fuzzy_review,none,51.42857142857142,Ghee,,,,
