sample,outcome,specification,term,coefficient,cluster_se,ci_low,ci_high,p_value
all,candidate_presidential_overperformance,party_specific_center_proximity,cycle_2006,10.492614878215681,4.572401279244536,1.5307083708963898,19.454521385534974,0.022697851795763266
all,candidate_presidential_overperformance,party_specific_center_proximity,cycle_2010,-11.539186106760761,3.443991194660868,-18.289408848296063,-4.78896336522546,0.0009505107046389566
all,candidate_presidential_overperformance,party_specific_center_proximity,cycle_2014,-6.018030961964654,3.903037471478497,-13.667984406062509,1.6319224821331995,0.12455210138399421
all,candidate_presidential_overperformance,party_specific_center_proximity,cycle_2018,-5.0505778395090815,4.846102385135581,-14.548938514374822,4.447782835356659,0.29847622542930313
all,candidate_presidential_overperformance,party_specific_center_proximity,chamber_senate,1.5122769074300366,2.398413237544328,-3.188613038156846,6.2131668530169195,0.5290068280190313
D,candidate_cmo,party_moderation_x_baseline_hostility,intercept,19.22561786434701,3.158201932808007,13.035542076043317,25.415693652650706,1.8613329707589045e-08
D,candidate_cmo,party_moderation_x_baseline_hostility,incumbent_i,1.5933766833564091,3.410029131349418,-5.0902804140884506,8.277033780801268,0.6412716248170058
D,candidate_cmo,party_moderation_x_baseline_hostility,cross_party_moderation,10.367549764217184,4.154663714700391,2.2244088834044184,18.51069064502995,0.014123492619860211
D,candidate_cmo,party_moderation_x_baseline_hostility,baseline_hostility_z,4.170255304317874,2.0329721423712304,0.1856299052702628,8.154880703365485,0.04270245158005181
D,candidate_cmo,party_moderation_x_baseline_hostility,moderation_x_hostility,0.6182760280084459,3.5921230221815366,-6.422285095467365,7.658837151484257,0.863671418274723
D,candidate_cmo,party_moderation_x_baseline_hostility,nonwhite_share,-13.996838515584896,7.828165149174918,-29.340042207967734,1.3463651767979439,0.07663157225722057
D,candidate_cmo,party_moderation_x_baseline_hostility,white_college_share,-27.071651624775715,10.560770058047293,-47.770760938548406,-6.37254231100302,0.011767140915197908
D,candidate_cmo,party_moderation_x_baseline_hostility,cycle_2002,16.623055901270874,2.546956254059905,11.63102164331346,21.615090159228288,2.370089116326502e-09
D,candidate_cmo,party_moderation_x_baseline_hostility,cycle_2006,17.452400167203745,3.46452741394138,10.661926435878641,24.24287389852885,1.9486650921934772e-06
D,candidate_cmo,party_moderation_x_baseline_hostility,cycle_2010,0.42775309589341304,3.5139766207325014,-6.45964108074229,7.315147272529116,0.9033440626786405
D,candidate_cmo,party_moderation_x_baseline_hostility,cycle_2014,3.1190953606438825,5.2274873028727376,-7.126779752986684,13.364970474274449,0.5519986127506316
D,candidate_cmo,party_moderation_x_baseline_hostility,cycle_2018,1.1541682817772863,4.396191171086921,-7.462366413553077,9.77070297710765,0.7934160774892327
D,candidate_cmo,party_moderation_x_baseline_hostility,chamber_senate,1.3688039887730492,2.2460886986555244,-3.033529860591779,5.771137838137877,0.5435523085104356
D,candidate_statewide_overperformance,party_moderation_x_baseline_hostility,intercept,23.17621834410689,3.187914244793996,16.927906424310656,29.424530263903122,6.42557031315715e-11
D,candidate_statewide_overperformance,party_moderation_x_baseline_hostility,incumbent_i,2.627412075566949,3.4472444909035294,-4.129187126603969,9.384011277737866,0.4476467199590616
D,candidate_statewide_overperformance,party_moderation_x_baseline_hostility,cross_party_moderation,10.30345388838174,4.205411251338168,2.0608478357589313,18.54605994100455,0.015921087682668058
D,candidate_statewide_overperformance,party_moderation_x_baseline_hostility,baseline_hostility_z,4.068814375422565,2.0561501432131024,0.03876009472488384,8.098868656120246,0.050426682945900685
D,candidate_statewide_overperformance,party_moderation_x_baseline_hostility,moderation_x_hostility,0.6977882333096476,3.641114161843363,-6.4387955239033445,7.834371990522639,0.8483897310554185
D,candidate_statewide_overperformance,party_moderation_x_baseline_hostility,nonwhite_share,-14.75762110069392,7.907701185784099,-30.25671542483075,0.7414732234429131,0.06477289208643211
D,candidate_statewide_overperformance,party_moderation_x_baseline_hostility,white_college_share,-30.307422411704263,10.722687643981084,-51.32389019390719,-9.29095462950134,0.005626457140884459
D,candidate_statewide_overperformance,party_moderation_x_baseline_hostility,cycle_2002,16.38544336591821,2.5868780170337997,11.315162452531963,21.455724279304455,5.894274775787448e-09
D,candidate_statewide_overperformance,party_moderation_x_baseline_hostility,cycle_2006,17.239140103914185,3.4797017888844834,10.418924597700597,24.059355610127774,2.7626094570585163e-06
D,candidate_statewide_overperformance,party_moderation_x_baseline_hostility,cycle_2010,-0.24084109711664026,3.5880074538653655,-7.273335706692757,6.791653512459476,0.9466095037835767
D,candidate_statewide_overperformance,party_moderation_x_baseline_hostility,cycle_2014,2.5414841153385446,5.294204114197617,-7.835155948488785,12.918124179165874,0.6321807820043519
D,candidate_statewide_overperformance,party_moderation_x_baseline_hostility,cycle_2018,-0.1465423040228906,4.392786413987492,-8.756403675438376,8.463319067392595,0.9734504344288266
D,candidate_statewide_overperformance,party_moderation_x_baseline_hostility,chamber_senate,1.4306753313218277,2.3014427837402915,-3.0801525248091437,5.941503187452799,0.5355114682251608
D,candidate_federal_overperformance,party_moderation_x_baseline_hostility,intercept,17.040375593213096,4.230443304914671,8.748706715580342,25.33204447084585,0.00010599183575647892
D,candidate_federal_overperformance,party_moderation_x_baseline_hostility,incumbent_i,-3.4662928243331477,4.136350858540414,-11.573540507072359,4.640954858406064,0.40391214578063583
D,candidate_federal_overperformance,party_moderation_x_baseline_hostility,cross_party_moderation,4.977966197261047,3.33230591793763,-1.5533534018967083,11.509285796418801,0.13818558517999524
D,candidate_federal_overperformance,party_moderation_x_baseline_hostility,baseline_hostility_z,27.77149796422901,2.2734308400714727,23.315573517688925,32.227422410769094,5.976875505248112e-22
D,candidate_federal_overperformance,party_moderation_x_baseline_hostility,moderation_x_hostility,1.8441098305493129,3.887191904810714,-5.774786302879686,9.463005963978311,0.6361857836455631
D,candidate_federal_overperformance,party_moderation_x_baseline_hostility,nonwhite_share,55.19907919668508,8.489574750631174,38.55951268544797,71.83864570792218,2.664857890243056e-09
D,candidate_federal_overperformance,party_moderation_x_baseline_hostility,white_college_share,-51.07849922921089,21.12174857752748,-92.47712644116476,-9.679872017257033,0.017298522290242452
D,candidate_federal_overperformance,party_moderation_x_baseline_hostility,cycle_2002,-3.5594926215626757,2.560367933919705,-8.577813772045296,1.4588285289199456,0.16737229830834816
D,candidate_federal_overperformance,party_moderation_x_baseline_hostility,cycle_2006,1.5945467805786255,4.206976536994782,-6.651127231931147,9.840220793088397,0.7054279024181338
D,candidate_federal_overperformance,party_moderation_x_baseline_hostility,cycle_2010,-20.943876022563582,4.852052510438045,-30.453898943022153,-11.433853102105013,3.5750248718064666e-05
D,candidate_federal_overperformance,party_moderation_x_baseline_hostility,cycle_2014,-10.144401050043413,5.856249626815603,-21.622650318601995,1.3338482185151683,0.08614047016756232
D,candidate_federal_overperformance,party_moderation_x_baseline_hostility,cycle_2018,-23.237430362007508,5.748038676289896,-34.5035861675357,-11.971274556479312,0.00010042061795283161
D,candidate_federal_overperformance,party_moderation_x_baseline_hostility,chamber_senate,-1.6611363680880906,2.2886227136771664,-6.146836886895337,2.824564150719156,0.4695464524920542
D,candidate_presidential_overperformance,party_moderation_x_baseline_hostility,intercept,35.24905620785311,4.474504063479668,26.479028243432957,44.01908417227326,3.950659524229215e-12
D,candidate_presidential_overperformance,party_moderation_x_baseline_hostility,incumbent_i,5.8325758572605935,4.094289313244052,-2.1922311966977475,13.857382911218934,0.15736594623362934
D,candidate_presidential_overperformance,party_moderation_x_baseline_hostility,cross_party_moderation,6.025006128691863,5.1612451738042635,-4.091034411964494,16.14104666934822,0.24581554276603806
D,candidate_presidential_overperformance,party_moderation_x_baseline_hostility,baseline_hostility_z,4.552349005948344,2.243286060515613,0.1555083273377429,8.949189684558945,0.04505608653960975
D,candidate_presidential_overperformance,party_moderation_x_baseline_hostility,moderation_x_hostility,3.298630824551131,4.306327882524198,-5.141771825196297,11.739033474298559,0.4454650649897004
D,candidate_presidential_overperformance,party_moderation_x_baseline_hostility,nonwhite_share,8.580195643157975,10.96604124941002,-12.913245205685666,30.073636492001615,0.43579058484794797
D,candidate_presidential_overperformance,party_moderation_x_baseline_hostility,white_college_share,-64.11736522524096,19.771488552259004,-102.8694827876686,-25.36524766281331,0.0016038764689710139
D,candidate_presidential_overperformance,party_moderation_x_baseline_hostility,cycle_2002,12.495605299144387,2.921118275898897,6.770213478382549,18.220997119906226,4.297009732877145e-05
D,candidate_presidential_overperformance,party_moderation_x_baseline_hostility,cycle_2006,34.79167645036726,5.1023338999824634,24.791102006401633,44.792250894332895,6.84743619783413e-10
D,candidate_presidential_overperformance,party_moderation_x_baseline_hostility,cycle_2010,-4.230809360510722,4.515646363791849,-13.081476233542746,4.6198575125213015,0.3510335389129693
D,candidate_presidential_overperformance,party_moderation_x_baseline_hostility,cycle_2014,0.6491520368859851,6.932144347995865,-12.937850885185911,14.236154958957881,0.9255776640423091
D,candidate_presidential_overperformance,party_moderation_x_baseline_hostility,cycle_2018,0.7858066801988827,9.10060914386315,-17.05138724177289,18.623000602170652,0.9313618412525791
D,candidate_presidential_overperformance,party_moderation_x_baseline_hostility,chamber_senate,-0.11481445064281617,2.7091312532749003,-5.424711707061621,5.195082805775988,0.9662790096427655
R,candidate_cmo,party_moderation_x_baseline_hostility,intercept,-10.122994245479244,8.771981605528195,-27.316078192314507,7.070089701356018,0.25084603929777516
R,candidate_cmo,party_moderation_x_baseline_hostility,incumbent_i,5.685559729791286,3.618484945442625,-1.4066707632762592,12.77779022285883,0.11882408781092903
R,candidate_cmo,party_moderation_x_baseline_hostility,cross_party_moderation,-5.383935577827295,8.313969574304227,-21.679315943463582,10.911444787808993,0.5185272305287434
R,candidate_cmo,party_moderation_x_baseline_hostility,baseline_hostility_z,-18.925546885399644,6.840683357348225,-32.333286265802165,-5.517807504997123,0.006585208304994759
R,candidate_cmo,party_moderation_x_baseline_hostility,moderation_x_hostility,-13.043009293979843,6.959471905884137,-26.68357422951275,0.5975556415530665,0.06340575275166402
R,candidate_cmo,party_moderation_x_baseline_hostility,nonwhite_share,16.122568427322808,9.82438393824588,-3.133224091639118,35.37836094628473,0.10346705098473204
R,candidate_cmo,party_moderation_x_baseline_hostility,white_college_share,21.02231610330673,6.560209007073648,8.164306449442378,33.88032575717108,0.0017438242021761607
R,candidate_cmo,party_moderation_x_baseline_hostility,cycle_2002,-0.385716715559418,4.229377724845281,-8.675297056256168,7.9038636251373315,0.9274901080652964
R,candidate_cmo,party_moderation_x_baseline_hostility,cycle_2006,-5.64001967945646,3.992090665905524,-13.464517384631286,2.1844780257183674,0.1603696366731259
R,candidate_cmo,party_moderation_x_baseline_hostility,cycle_2010,-12.184341889786717,3.9159595652038153,-19.859622637586195,-4.509061141987239,0.0023395213667325825
R,candidate_cmo,party_moderation_x_baseline_hostility,cycle_2014,-12.880288456310737,5.110524485113179,-22.89691644713257,-2.8636604654889073,0.013071229062518615
R,candidate_cmo,party_moderation_x_baseline_hostility,cycle_2018,-11.428974980197713,4.6923550514794865,-20.625990881097508,-2.231959079297919,0.016373113429881313
R,candidate_cmo,party_moderation_x_baseline_hostility,chamber_senate,1.2207298313681048,2.3778255485900615,-3.4398082438684154,5.8812679066046245,0.608653100995916
R,candidate_statewide_overperformance,party_moderation_x_baseline_hostility,intercept,-12.76939249706876,8.811502946633567,-30.03993827247055,4.5011532783330335,0.14996428306270548
R,candidate_statewide_overperformance,party_moderation_x_baseline_hostility,incumbent_i,6.789209064567631,3.6360710194189414,-0.3374901334934943,13.915908262628756,0.06437889932115617
R,candidate_statewide_overperformance,party_moderation_x_baseline_hostility,cross_party_moderation,-5.342662656562578,8.372488202872521,-21.75273953419272,11.067414221067565,0.5246417578451654
R,candidate_statewide_overperformance,party_moderation_x_baseline_hostility,baseline_hostility_z,-19.083210534419795,6.891639749079213,-32.59082444261505,-5.575596626224536,0.006539504514121137
R,candidate_statewide_overperformance,party_moderation_x_baseline_hostility,moderation_x_hostility,-12.985731700314542,7.040012944362701,-26.784157071265433,0.8126936706363512,0.0676308963712262
R,candidate_statewide_overperformance,party_moderation_x_baseline_hostility,nonwhite_share,16.218552515911423,10.026117874146316,-3.4326385174153558,35.8697435492382,0.10843520779126659
R,candidate_statewide_overperformance,party_moderation_x_baseline_hostility,white_college_share,23.319424871882713,6.679012586099668,10.228560203127365,36.41028954063806,0.0006785689227894636
R,candidate_statewide_overperformance,party_moderation_x_baseline_hostility,cycle_2002,-0.19451932752147522,4.263615592403551,-8.551205888632435,8.162167233589486,0.9636884419778753
R,candidate_statewide_overperformance,party_moderation_x_baseline_hostility,cycle_2006,-5.4437757429958165,4.024722071306192,-13.332231002755952,2.444679516764319,0.17879676570066994
R,candidate_statewide_overperformance,party_moderation_x_baseline_hostility,cycle_2010,-12.990998897350014,3.975675267931977,-20.78332242249669,-5.19867537220334,0.00142385747382954
R,candidate_statewide_overperformance,party_moderation_x_baseline_hostility,cycle_2014,-13.393930245404665,5.144984979378339,-23.47810080498621,-3.3097596858231206,0.010428564610575211
R,candidate_statewide_overperformance,party_moderation_x_baseline_hostility,cycle_2018,-11.22280808693826,4.760406004136842,-20.55320385504647,-1.8924123188300506,0.020057129692723198
R,candidate_statewide_overperformance,party_moderation_x_baseline_hostility,chamber_senate,1.291378175600012,2.410987791135956,-3.4341578950264617,6.016914246226485,0.5932365141080758
R,candidate_federal_overperformance,party_moderation_x_baseline_hostility,intercept,-23.201165996998885,10.635080648596878,-44.045924068248766,-2.3564079257490036,0.031141075571855012
R,candidate_federal_overperformance,party_moderation_x_baseline_hostility,incumbent_i,9.64438013169944,4.484933123811049,0.8539112090297838,18.434849054369096,0.03358158030974961
R,candidate_federal_overperformance,party_moderation_x_baseline_hostility,cross_party_moderation,-12.664611115434617,11.529875220605119,-35.263166547820646,9.933944316951415,0.2742776970342187
R,candidate_federal_overperformance,party_moderation_x_baseline_hostility,baseline_hostility_z,-4.273160841174112,9.775729450623796,-23.433590564396752,14.887268882048529,0.66283050641967
R,candidate_federal_overperformance,party_moderation_x_baseline_hostility,moderation_x_hostility,-17.662985375654944,10.586887833257014,-38.41328552883869,3.0873147775288032,0.09791377752717544
R,candidate_federal_overperformance,party_moderation_x_baseline_hostility,nonwhite_share,-45.35103275474632,15.009438849414376,-74.7695328995985,-15.932532609894142,0.003090017790957831
R,candidate_federal_overperformance,party_moderation_x_baseline_hostility,white_college_share,32.55471532272769,10.622347196019199,11.734914818530058,53.37451582692532,0.0027051719439257706
R,candidate_federal_overperformance,party_moderation_x_baseline_hostility,cycle_2002,21.08623364876979,4.63873694786323,11.99430923095786,30.178158066581723,1.3429970062945198e-05
R,candidate_federal_overperformance,party_moderation_x_baseline_hostility,cycle_2006,9.445484345166546,4.6817444448529555,0.26926523325475316,18.62170345707834,0.045930369591695344
R,candidate_federal_overperformance,party_moderation_x_baseline_hostility,cycle_2010,8.874137383283486,4.514599377975247,0.025522602452001664,17.722752164114972,0.05170776874549188
R,candidate_federal_overperformance,party_moderation_x_baseline_hostility,cycle_2014,8.811716873214648,5.763492821048487,-2.4847290560403863,20.108162802469682,0.1289921280742785
R,candidate_federal_overperformance,party_moderation_x_baseline_hostility,cycle_2018,11.47680361312378,6.123014677529912,-0.5243051548348472,23.477912381082405,0.06337328050274366
R,candidate_federal_overperformance,party_moderation_x_baseline_hostility,chamber_senate,0.7900197737119373,2.9747026497892337,-5.040397419874961,6.6204369672988355,0.7910305337783115
R,candidate_presidential_overperformance,party_moderation_x_baseline_hostility,intercept,-36.22273723055885,11.241200738710067,-58.255490678430576,-14.189983782687118,0.0016654564894398316
R,candidate_presidential_overperformance,party_moderation_x_baseline_hostility,incumbent_i,11.259103708638229,4.958750314166511,1.5399530928718672,20.97825432440459,0.02508643191323491
R,candidate_presidential_overperformance,party_moderation_x_baseline_hostility,cross_party_moderation,-6.547236707113182,11.869219358300207,-29.810906649381586,16.716433235155222,0.5823112208259348
R,candidate_presidential_overperformance,party_moderation_x_baseline_hostility,baseline_hostility_z,-30.069007999065814,10.015424466274403,-49.699239952963644,-10.438776045167984,0.003305059717182394
R,candidate_presidential_overperformance,party_moderation_x_baseline_hostility,moderation_x_hostility,-18.831856763433148,10.17614484604774,-38.77710066168672,1.113387134820421,0.06686405041618235
R,candidate_presidential_overperformance,party_moderation_x_baseline_hostility,nonwhite_share,41.33616606203112,17.32436009668395,7.3804202725305785,75.29191185153167,0.018709543651230863
R,candidate_presidential_overperformance,party_moderation_x_baseline_hostility,white_college_share,58.46480609253275,12.241626808368414,34.47121754813065,82.45839463693484,5.457892144542589e-06
R,candidate_presidential_overperformance,party_moderation_x_baseline_hostility,cycle_2002,5.122378251612336,5.30004670301395,-5.265713286295007,15.510469789519679,0.33588739082563035
R,candidate_presidential_overperformance,party_moderation_x_baseline_hostility,cycle_2006,-26.650334271834947,5.841753356534815,-38.10017085064318,-15.20049769302671,1.3036351516312191e-05
R,candidate_presidential_overperformance,party_moderation_x_baseline_hostility,cycle_2010,-16.8923200535833,5.210447155099001,-27.10479647757734,-6.679843629589261,0.0015638190419658398
R,candidate_presidential_overperformance,party_moderation_x_baseline_hostility,cycle_2014,-13.840035820380379,6.61860171559178,-26.812495182940268,-0.8675764578204905,0.038782279850559126
R,candidate_presidential_overperformance,party_moderation_x_baseline_hostility,cycle_2018,-19.226348856247746,6.567960323300086,-32.09955108991591,-6.353146622579578,0.004141966453846857
R,candidate_presidential_overperformance,party_moderation_x_baseline_hostility,chamber_senate,2.318365073228114,3.5487557516578603,-4.637196200021291,9.27392634647752,0.5149085223328644
Republicans,candidate_cmo,republican_incumbency_calibration,intercept,7.371368384414003,6.504933629840455,-5.378301530073287,20.121038298901293,0.2593005375953013
Republicans,candidate_cmo,republican_incumbency_calibration,incumbent_i,4.519062574721992,3.25525870711945,-1.8612444912321306,10.899369640676113,0.1675347886145663
Republicans,candidate_cmo,republican_incumbency_calibration,absolute_np_z,-7.873884612403249,6.266128390380798,-20.155496257549615,4.407727032743115,0.21124934694337366
Republicans,candidate_cmo,republican_incumbency_calibration,nonwhite_share,11.74014129722168,8.73350634704142,-5.377531142979503,28.857813737422862,0.1812974744693252
Republicans,candidate_cmo,republican_incumbency_calibration,white_college_share,20.365984341577306,6.641191488765622,7.349249023596688,33.38271965955792,0.0026540955514010676
Republicans,candidate_cmo,republican_incumbency_calibration,cycle_2002,-2.2334449971494177,4.305079442115147,-10.671400703695106,6.204510709396271,0.604822348483663
Republicans,candidate_cmo,republican_incumbency_calibration,cycle_2006,-5.832849997504199,3.7194748039716417,-13.123020613288617,1.4573206182802192,0.11936439775329145
Republicans,candidate_cmo,republican_incumbency_calibration,cycle_2010,-11.251995057305907,3.9220960377855034,-18.939303291365494,-3.56468682324632,0.004837634265094289
Republicans,candidate_cmo,republican_incumbency_calibration,cycle_2014,-13.217023794861364,4.210691908734177,-21.46997993598035,-4.964067653742376,0.002115920898187791
Republicans,candidate_cmo,republican_incumbency_calibration,cycle_2018,-9.134943597654232,4.522504565418729,-17.99905254587494,-0.27083464943352276,0.0455330435319429
Republicans,candidate_cmo,republican_incumbency_calibration,chamber_senate,2.93666620259686,2.4553273987120146,-1.8757754988786886,7.7491079040724085,0.23394535426016996
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_cmo,intercept,22.992551664187,2.5379123323728745,18.01824349273617,27.966859835637834,5.562785815535555e-15
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_cmo,absolute_np_z,13.07612353586852,2.889588476242718,7.412530122432793,18.739716949304245,1.5333137410878995e-05
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_cmo,nonwhite_share,-18.909863024663714,6.876859908209173,-32.3885084447537,-5.431217604573735,0.006973554054212185
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_cmo,white_college_share,-24.075753471631955,9.760439101525058,-43.20621411062107,-4.945292832642842,0.015180537465359497
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_cmo,cycle_2002,15.60753282623929,2.5698862362093515,10.57055580326896,20.64450984920962,1.8297655351792012e-08
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_cmo,cycle_2006,21.252133945765173,3.121070031591091,15.134836683846636,27.36943120768371,5.423245835141745e-10
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_cmo,cycle_2010,0.4287903434404603,2.9002784120701075,-5.255755344216951,6.113336031097871,0.8827361171051057
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_cmo,cycle_2014,4.994611259060214,3.8175384280531164,-2.4877640599238937,12.476986578044322,0.19348762011070111
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_cmo,cycle_2018,-0.32965788039636507,5.129064691929722,-10.38262467657862,9.723308915785891,0.9488698946319629
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_cmo,chamber_senate,1.1791449786048318,1.9837189618818816,-2.708944186683656,5.0672341438933195,0.5534576637855912
Republicans,candidate_statewide_overperformance,republican_incumbency_calibration,intercept,4.806628241093186,6.614894271337539,-8.15856453072839,17.771821012914764,0.46880678844467205
Republicans,candidate_statewide_overperformance,republican_incumbency_calibration,incumbent_i,5.594215760610185,3.2653280420990773,-0.8058272019040071,11.994258723124377,0.08915171201232393
Republicans,candidate_statewide_overperformance,republican_incumbency_calibration,absolute_np_z,-7.758412835650297,6.362386922682911,-20.228691204108802,4.711865532808208,0.2249813271591694
Republicans,candidate_statewide_overperformance,republican_incumbency_calibration,nonwhite_share,11.450782593395232,8.954542977038486,-6.1001216416002,29.001686828390664,0.20334780974001943
Republicans,candidate_statewide_overperformance,republican_incumbency_calibration,white_college_share,22.548889352053898,6.701379390827802,9.414185746031405,35.68359295807639,0.0010175992914086083
Republicans,candidate_statewide_overperformance,republican_incumbency_calibration,cycle_2002,-2.0783802492267673,4.344936388189949,-10.594455570079067,6.437695071625533,0.6332399674515949
Republicans,candidate_statewide_overperformance,republican_incumbency_calibration,cycle_2006,-5.4013237991622995,3.752283637959284,-12.755799729562495,1.9531521312378963,0.15251517058193642
Republicans,candidate_statewide_overperformance,republican_incumbency_calibration,cycle_2010,-12.045876177404796,3.982977488358322,-19.85251205458711,-4.239240300222485,0.0030248255377106834
Republicans,candidate_statewide_overperformance,republican_incumbency_calibration,cycle_2014,-13.643273337869397,4.2579942172779885,-21.988942003734255,-5.297604672004539,0.0017191076038795905
Republicans,candidate_statewide_overperformance,republican_incumbency_calibration,cycle_2018,-8.842023074732488,4.571790221824707,-17.802731909508914,0.11868576004393816,0.05536833046944718
Republicans,candidate_statewide_overperformance,republican_incumbency_calibration,chamber_senate,3.0105620477563324,2.486472123091256,-1.8629233135025292,7.884047409015194,0.22826537151111706
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_statewide_overperformance,intercept,26.79922515886399,2.5683390238437016,21.765280672130334,31.833169645597646,3.92233417290727e-18
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_statewide_overperformance,absolute_np_z,13.079997438624096,2.9308260248684523,7.335578429881929,18.82441644736626,1.963607181165475e-05
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_statewide_overperformance,nonwhite_share,-19.176670453954664,6.944537493434,-32.7879639410853,-5.565376966824024,0.006745882754753418
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_statewide_overperformance,white_college_share,-27.400753677021612,9.876224323157908,-46.758153350411106,-8.043354003632114,0.006499023829685355
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_statewide_overperformance,cycle_2002,15.394001127378168,2.609228352287374,10.279913556894915,20.50808869786142,4.08620311191863e-08
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_statewide_overperformance,cycle_2006,21.04618667254054,3.140717688702349,14.890380002683935,27.201993342397145,9.187483488829653e-10
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_statewide_overperformance,cycle_2010,-0.34503719879033806,2.9435130876200106,-6.114322850525559,5.424248452944882,0.906899856772343
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_statewide_overperformance,cycle_2014,4.141920259056702,3.86677253352046,-3.4369539066433994,11.720794424756804,0.28644346543117155
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_statewide_overperformance,cycle_2018,-1.7521509290795354,5.11720854378428,-11.781879674896723,8.277577816737653,0.7327005170756181
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_statewide_overperformance,chamber_senate,1.2011809296822136,2.0291613000580555,-2.775975218431575,5.1783370777960025,0.5550925714470232
Republicans,candidate_federal_overperformance,republican_incumbency_calibration,intercept,-23.40946859149529,6.915654222298344,-36.96415086720005,-9.854786315790536,0.0009694517220833915
Republicans,candidate_federal_overperformance,republican_incumbency_calibration,incumbent_i,10.690856241560162,5.419203142268857,0.06921808271320273,21.31249440040712,0.05087987003620775
Republicans,candidate_federal_overperformance,republican_incumbency_calibration,absolute_np_z,-3.46895238301822,7.577417691624772,-18.320691058602772,11.382786292566333,0.647944194582618
Republicans,candidate_federal_overperformance,republican_incumbency_calibration,nonwhite_share,-14.972512848790842,14.375295433913408,-43.14809189926112,13.203066201679437,0.2997702557588307
Republicans,candidate_federal_overperformance,republican_incumbency_calibration,white_college_share,42.431496962587275,10.754806536360602,21.352076151320496,63.510917773854054,0.0001363264474181975
Republicans,candidate_federal_overperformance,republican_incumbency_calibration,cycle_2002,23.026001689231364,4.7245267552197845,13.765929249000587,32.28607412946214,3.4748138204864518e-06
Republicans,candidate_federal_overperformance,republican_incumbency_calibration,cycle_2006,2.2932988178627003,4.525568704753984,-6.576815843455108,11.163413479180509,0.6132890550912071
Republicans,candidate_federal_overperformance,republican_incumbency_calibration,cycle_2010,7.644827379982699,4.688188963585695,-1.5440229886452634,16.83367774861066,0.10565187849296932
Republicans,candidate_federal_overperformance,republican_incumbency_calibration,cycle_2014,0.6430225806842276,6.247923359802946,-11.602907204529545,12.888952365898001,0.918204396277568
Republicans,candidate_federal_overperformance,republican_incumbency_calibration,cycle_2018,5.516358279173993,6.785406804930647,-7.783039058490074,18.81575561683806,0.4178842859819957
Republicans,candidate_federal_overperformance,republican_incumbency_calibration,chamber_senate,0.7555467741751309,2.999709535987314,-5.123883916360004,6.634977464710266,0.8015808871727682
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_federal_overperformance,intercept,45.31205438036943,4.6877683681854165,36.12402837872602,54.50008038201285,3.1663351241849168e-16
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_federal_overperformance,absolute_np_z,18.927904144040582,5.354621057581956,8.43284687117995,29.422961416901217,0.0006061548137514205
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_federal_overperformance,nonwhite_share,20.677648143925015,13.009065227552306,-4.820119702077502,46.17541598992753,0.11493036306473196
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_federal_overperformance,white_college_share,-56.52020238142697,32.04454773875346,-119.32751594938375,6.287111186529806,0.08064665991854364
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_federal_overperformance,cycle_2002,-9.868980732031586,3.644568100446704,-17.012334208907127,-2.7256272551560468,0.00789632577389403
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_federal_overperformance,cycle_2006,20.785516643085476,7.01212196031933,7.041757600859588,34.52927568531136,0.0037481764245609595
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_federal_overperformance,cycle_2010,-15.616111665914332,4.068031305358529,-23.589453024417047,-7.642770307411615,0.00021067060100577337
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_federal_overperformance,cycle_2014,-5.184695138345381,8.986971985898201,-22.79916023070585,12.429769954015091,0.5652218676201779
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_federal_overperformance,cycle_2018,-27.238457053813512,7.75699524083153,-42.44216772584331,-12.034746381783714,0.0006559654788851593
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_federal_overperformance,chamber_senate,-2.3860710495888044,3.6994299552195975,-9.636953761819216,4.864811662641607,0.5203314475085519
