person_id,candidate,election_cycle,issue,activity_timing,sponsorship_role,bill_count,weighted_priority,enacted_count,source_count
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,unclassified,post_election,primary_sponsor,30,30.0,25,30
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,unclassified,pre_or_during_election,cosponsor,62,0.48352082752999187,44,62
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,unclassified,pre_or_during_election,joint_sponsor,361,58.95312180726583,336,361
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,unclassified,pre_or_during_election,primary_sponsor,6,6.0,5,6
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,business_economic_development,post_election,joint_sponsor,3,1.2555555555555555,0,3
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,criminal_justice,post_election,cosponsor,2,0.04497354497354497,1,2
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,criminal_justice,post_election,joint_sponsor,11,4.271428571428571,2,11
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,criminal_justice,pre_or_during_election,joint_sponsor,6,0.4077972027972028,3,6
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,environment,post_election,cosponsor,2,0.04791666666666666,0,2
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,environment,post_election,joint_sponsor,2,0.2159090909090909,1,2
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,environment,pre_or_during_election,joint_sponsor,3,0.08961538461538462,1,3
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,ethics_government,post_election,joint_sponsor,5,0.5833333333333333,0,5
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,guns,post_election,joint_sponsor,1,0.2,0,1
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,health_social_services,post_election,cosponsor,3,0.08174603174603175,0,3
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,health_social_services,post_election,joint_sponsor,3,2.0588235294117645,0,3
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,healthcare_medicaid,post_election,cosponsor,2,0.05,0,2
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,healthcare_medicaid,post_election,joint_sponsor,3,1.2111111111111112,0,3
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,immigration,pre_or_during_election,joint_sponsor,1,0.02702702702702703,0,1
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,infrastructure_energy,post_election,cosponsor,3,0.14015151515151514,3,3
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,infrastructure_energy,post_election,joint_sponsor,3,0.18214285714285713,3,3
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,infrastructure_energy,post_election,primary_sponsor,2,2.0,2,2
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,infrastructure_energy,pre_or_during_election,joint_sponsor,8,2.3280542986425337,6,8
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,minimum_wage_worker_pay,post_election,joint_sponsor,1,0.08333333333333333,0,1
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,public_education,post_election,cosponsor,3,0.06092436974789916,1,3
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,public_education,post_election,joint_sponsor,8,0.43452380952380953,5,8
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,public_education,pre_or_during_election,joint_sponsor,9,0.5673076923076923,9,9
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,public_employee_benefits,post_election,cosponsor,1,0.041666666666666664,0,1
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,public_employee_benefits,post_election,joint_sponsor,1,0.08333333333333333,0,1
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,racial_civil_rights,post_election,cosponsor,2,0.014928698752228164,2,2
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,rural_hunting,post_election,cosponsor,1,0.016666666666666666,0,1
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,rural_hunting,post_election,joint_sponsor,1,0.09090909090909091,0,1
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,rural_hunting,pre_or_during_election,joint_sponsor,1,1.0,0,1
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,school_choice,post_election,cosponsor,1,0.027777777777777776,1,1
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,taxes_budget,post_election,cosponsor,6,0.11769501278772379,2,6
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,taxes_budget,post_election,joint_sponsor,24,6.425596142987447,7,24
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,taxes_budget,post_election,primary_sponsor,3,3.0,0,3
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,taxes_budget,pre_or_during_election,joint_sponsor,3,0.1347872482326264,1,3
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,unclassified,post_election,cosponsor,76,1.714065044647475,49,76
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,unclassified,post_election,joint_sponsor,124,22.67417476811339,68,124
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,unclassified,post_election,primary_sponsor,9,9.0,4,9
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,unclassified,pre_or_during_election,joint_sponsor,311,49.14148301896334,289,311
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,abortion,post_election,primary_sponsor,5,5.0,0,5
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,business_economic_development,post_election,cosponsor,2,0.050595238095238096,1,2
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,business_economic_development,post_election,joint_sponsor,1,0.05555555555555555,0,1
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,business_economic_development,post_election,primary_sponsor,1,1.0,1,1
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,business_economic_development,pre_or_during_election,joint_sponsor,1,0.02857142857142857,1,1
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,criminal_justice,post_election,cosponsor,7,0.6117424242424242,3,7
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,criminal_justice,post_election,joint_sponsor,3,0.41666666666666663,1,3
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,criminal_justice,post_election,primary_sponsor,12,12.0,4,12
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,criminal_justice,pre_or_during_election,joint_sponsor,3,0.17037037037037037,0,3
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,environment,post_election,cosponsor,1,0.020833333333333332,0,1
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,environment,post_election,joint_sponsor,1,0.09090909090909091,0,1
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,ethics_government,post_election,joint_sponsor,6,0.7833333333333333,0,6
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,guns,pre_or_during_election,joint_sponsor,1,1.0,0,1
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,health_social_services,post_election,joint_sponsor,1,0.058823529411764705,0,1
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,health_social_services,post_election,primary_sponsor,2,2.0,0,2
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,health_social_services,pre_or_during_election,joint_sponsor,1,0.041666666666666664,0,1
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,healthcare_medicaid,post_election,cosponsor,3,0.19166666666666665,0,3
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,healthcare_medicaid,post_election,joint_sponsor,1,0.1,0,1
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,healthcare_medicaid,post_election,primary_sponsor,7,7.0,0,7
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,immigration,post_election,joint_sponsor,1,0.25,0,1
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,infrastructure_energy,post_election,cosponsor,8,0.07021899668958492,7,8
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,infrastructure_energy,post_election,joint_sponsor,2,0.05714285714285714,2,2
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,infrastructure_energy,post_election,primary_sponsor,1,1.0,1,1
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,infrastructure_energy,pre_or_during_election,joint_sponsor,2,0.05714285714285714,2,2
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,labor_unions,post_election,cosponsor,1,0.03571428571428571,0,1
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,minimum_wage_worker_pay,post_election,cosponsor,1,0.08333333333333333,0,1
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,public_education,post_election,cosponsor,12,0.4619415214766258,5,12
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,public_education,post_election,joint_sponsor,8,0.6845238095238095,6,8
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,public_education,post_election,primary_sponsor,5,5.0,2,5
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,public_education,pre_or_during_election,joint_sponsor,6,1.5857142857142859,2,6
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,public_employee_benefits,post_election,cosponsor,1,0.0625,0,1
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,public_employee_benefits,post_election,joint_sponsor,1,0.08333333333333333,0,1
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,public_employee_benefits,post_election,primary_sponsor,1,1.0,0,1
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,racial_civil_rights,post_election,cosponsor,2,0.014928698752228164,2,2
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,racial_civil_rights,pre_or_during_election,joint_sponsor,1,0.07692307692307693,0,1
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,rural_hunting,post_election,cosponsor,2,0.015388257575757576,2,2
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,rural_hunting,post_election,joint_sponsor,1,0.09090909090909091,0,1
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,school_choice,post_election,cosponsor,1,0.027777777777777776,1,1
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,school_choice,pre_or_during_election,joint_sponsor,1,0.16666666666666666,0,1
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,taxes_budget,post_election,cosponsor,12,0.6533963585434174,4,12
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,taxes_budget,post_election,joint_sponsor,22,3.5980167779080823,7,22
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,taxes_budget,post_election,primary_sponsor,19,19.0,3,19
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,taxes_budget,pre_or_during_election,joint_sponsor,7,1.4532069237951593,1,7
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,unclassified,post_election,cosponsor,174,4.177922912120995,135,174
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,unclassified,post_election,joint_sponsor,101,10.234629045294007,59,101
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,unclassified,post_election,primary_sponsor,79,79.0,37,79
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,unclassified,pre_or_during_election,joint_sponsor,78,9.819275952805365,58,78
