canonical_candidate_id,person_id,candidate,cycle,chamber,district,cmo_geography_low,cmo_geography_high,cmo_geography_mean,geography_scenarios,cmo_geography_range,production_cmo_oof,published_cmo_oof,production_minus_published
AL-2014-house-3-D-MARCEL-BLACK,ALPERSON-MARCEL-BLACK,Marcel Black,2014,house,3,11.397653323844793,11.899633882960526,11.511838164036941,5,0.5019805591157329,11.899633882960526,11.899633882960536,-1.0658141036401503e-14
AL-2014-house-18-D-JOHNNY-MACK-MORROW,ALPERSON-JOHNNY-MACK-MORROW,Johnny MacK Morrow,2014,house,18,27.68915461454626,28.188691382190648,28.067023186915197,5,0.49953676764438626,27.68915461454626,27.68915461454625,1.0658141036401503e-14
AL-2018-house-41-D-EMILY-ANNE-MARCUM,ALPERSON-EMILY-ANNE-MARCUM,Emily Anne Marcum                     ,2018,house,41,-1.8298729248490506,-1.3366933662472942,-1.436900182738833,5,0.49317955860175644,-1.8298729248490506,-1.8298729248490488,-1.7763568394002505e-15
AL-2010-senate-25-D-DOUG-SMITTY-SMITH,ALPERSON-DOUG-SMITTY-SMITH,DOUG 'Smitty' SMITH,2010,senate,25,-51.09079761285331,-50.609510434246324,-50.99321539685228,5,0.48128717860698345,-50.609510434246324,-50.60951043424632,-7.105427357601002e-15
AL-2018-house-7-D-KENNETH-A-BRACKINS,ALPERSON-KENNETH-A-BRACKINS,Kenneth A. Brackins                   ,2018,house,7,-10.434342814772881,-9.967139244616003,-10.325385229820148,5,0.46720357015687775,-9.967139244616003,-9.967139244615996,-7.105427357601002e-15
AL-2014-house-40-D-COPELAND,ALPERSON-COPELAND,Copeland,2014,house,40,-9.5990259422075,-9.134986416189207,-9.25973007946991,5,0.46403952601829346,-9.5990259422075,-9.599025942207504,3.552713678800501e-15
AL-2018-senate-12-D-JIM-WILLIAMS,ALPERSON-JIM-WILLIAMS,Jim Williams                          ,2018,senate,12,7.497309542647798,7.961137843212152,7.605906766565846,5,0.4638283005643533,7.961137843212152,7.961137843212162,-1.0658141036401503e-14
AL-2018-house-29-D-JARED-MILLICAN,ALPERSON-JARED-MILLICAN,Jared Millican                        ,2018,house,29,-1.1875003244735893,-0.7326667134314269,-1.0952654156570156,5,0.45483361104216247,-0.7326667134314269,-0.7326667134314242,-2.6645352591003757e-15
AL-2022-house-12-D-JAMES-C-FIELDS-JR,ALPERSON-JAMES-C-FIELDS-JR,"James C. Fields, Jr.                  ",2022,house,12,11.60604759011275,12.042137747654705,11.707621688275854,5,0.4360901575419547,12.042137747654705,12.042137747654712,-7.105427357601002e-15
AL-2010-senate-33-D-VIVIAN-DAVIS-FIGURES,ALPERSON-VIVIAN-DAVIS-FIGURES,VIVIAN DAVIS FIGURES,2010,senate,33,16.309689302172604,16.744298484529203,16.404370591924213,5,0.4346091823565992,16.744298484529203,16.744298484529196,7.105427357601002e-15
AL-2010-senate-35-D-SCOTT-A-BUZBEE,ALPERSON-SCOTT-A-BUZBEE,SCOTT A BUZBEE,2010,senate,35,-4.764854667890543,-4.334660926466667,-4.664427449929723,5,0.43019374142387523,-4.334660926466667,-4.334660926466683,1.5987211554602254e-14
AL-2018-house-33-D-SCOTT-BREWER,ALPERSON-SCOTT-BREWER,Scott Brewer                          ,2018,house,33,-4.5984940964197065,-4.178202602981521,-4.501741530546171,5,0.42029149343818517,-4.178202602981521,-4.178202602981539,1.7763568394002505e-14
AL-2022-house-15-D-RICHARD-P-ROUCO,ALPERSON-RICHARD-P-ROUCO,Richard P. Rouco                      ,2022,house,15,-5.6979412410389765,-5.292916462301193,-5.616453414311301,5,0.40502477873778364,-5.292916462301193,-5.292916462301196,3.552713678800501e-15
AL-2014-house-79-D-SHIRLEY-SCOTT-HARRIS,ALPERSON-SHIRLEY-SCOTT-HARRIS,Shirley Scott-Harris,2014,house,79,3.3952715847520905,3.790810977993938,3.695509960740837,5,0.3955393932418474,3.3952715847520905,3.395271584752084,6.661338147750939e-15
AL-2010-house-84-D-BERRY-FORTE,ALPERSON-BERRY-FORTE,BERRY FORTE,2010,house,84,-2.2196090272874116,-1.826924958693116,-1.9176143728042987,5,0.3926840685942956,-2.2196090272874116,-2.2196090272874134,1.7763568394002505e-15
AL-2010-house-4-D-VAUGHN-GOODWIN,ALPERSON-VAUGHN-GOODWIN,VAUGHN GOODWIN,2010,house,4,0.22493536893871546,0.6172867840777476,0.3091912380657872,5,0.39235141513903216,0.6172867840777476,0.6172867840777458,1.7763568394002505e-15
AL-2010-house-45-D-CHARLENE-CANNON,ALPERSON-CHARLENE-CANNON,CHARLENE CANNON,2010,house,45,-14.074877180858795,-13.682525765719763,-13.990621311731724,5,0.39235141513903216,-13.682525765719763,-13.682525765719763,0.0
AL-2014-house-2-D-ANDREW-ANDY-BETTERTON,ALPERSON-ANDREW-ANDY-BETTERTON,"Andrew ""Andy"" Betterton",2014,house,2,27.492379331342494,27.884058593303667,27.786825362361547,5,0.39167926196117264,27.492379331342494,27.492379331342505,-1.0658141036401503e-14
AL-2018-house-5-D-BRIAN-D-WILLIAMS,ALPERSON-BRIAN-D-WILLIAMS,Brian D Williams                      ,2018,house,5,-3.691930857671948,-3.3010228572567613,-3.3797736655130968,5,0.3909080004151866,-3.691930857671948,-3.691930857671956,7.993605777301127e-15
AL-2010-senate-17-D-T-E-TOMMY-HUDSON,ALPERSON-T-E-TOMMY-HUDSON,T. E. 'Tommy' HUDSON,2010,senate,17,-25.85029096000131,-25.46014676432936,-25.75687268484213,5,0.3901441956719509,-25.46014676432936,-25.46014676432937,1.0658141036401503e-14
AL-2022-house-43-D-PRINCE-CLEVELAND,ALPERSON-PRINCE-CLEVELAND,Prince Cleveland                      ,2022,house,43,9.999240333333608,10.38613939432803,10.085864135046226,5,0.3868990609944216,10.38613939432803,10.38613939432803,0.0
AL-2018-house-36-D-NICKI-ARNOLD-SWINDLE,ALPERSON-NICKI-ARNOLD-SWINDLE,Nicki Arnold-Swindle                  ,2018,house,36,-3.8501215612724113,-3.463224082763137,-3.5418810941525374,5,0.38689747850927425,-3.8501215612724113,-3.850121561272406,-5.329070518200751e-15
AL-2010-house-42-D-JAMES-M-JIMMY-MARTIN,ALPERSON-JAMES-M-JIMMY-MARTIN,JAMES M. 'Jimmy' MARTIN,2010,house,42,-3.7359579897803705,-3.3503906420928473,-3.431009666412592,5,0.3855673476875232,-3.7359579897803705,-3.735957989780367,-3.552713678800501e-15
AL-2010-house-80-D-LESLEY-VANCE,ALPERSON-LESLEY-VANCE,LESLEY VANCE,2010,house,80,-6.933919986350887,-6.548352638663371,-6.628971662983114,5,0.3855673476875161,-6.933919986350887,-6.933919986350878,-8.881784197001252e-15
AL-2010-house-27-D-JEFF-MCLAUGHLIN,ALPERSON-JEFF-MCLAUGHLIN,JEFF McLAUGHLIN,2010,house,27,16.835914301678333,17.22148164936585,17.140862625046104,5,0.3855673476875161,16.835914301678333,16.835914301678343,-1.0658141036401503e-14
AL-2010-house-29-D-JOHN-G-JACK-PAGE-III,ALPERSON-JOHN-G-JACK-PAGE-III,JOHN G. 'Jack' PAGE III,2010,house,29,-9.569465662579743,-9.183898314892236,-9.264517339211977,5,0.3855673476875072,-9.569465662579743,-9.569465662579733,-1.0658141036401503e-14
AL-2018-house-80-D-CHRISTOPHER-F-APOSTLE-DAVIS,ALPERSON-CHRISTOPHER-F-APOSTLE-DAVIS,"Christopher F. ""Apostle"" Davis        ",2018,house,80,-5.808159573389321,-5.423187825732814,-5.7240434320144375,5,0.38497174765650666,-5.423187825732814,-5.4231878257328106,-3.552713678800501e-15
AL-2010-house-85-D-DEXTER-GRIMSLEY,ALPERSON-DEXTER-GRIMSLEY,DEXTER GRIMSLEY,2010,house,85,3.557996825916482,3.933221087644638,3.8468750947739765,5,0.3752242617281558,3.557996825916482,3.557996825916482,0.0
AL-2010-house-7-D-JOHN-JODY-LETSON,ALPERSON-JOHN-JODY-LETSON,JOHN 'Jody' LETSON,2010,house,7,-7.590562070449364,-7.215451989241561,-7.291364909620737,5,0.37511008120780254,-7.590562070449364,-7.59056207044936,-3.552713678800501e-15
AL-2018-senate-14-D-JERRY-MCDONALD,ALPERSON-JERRY-MCDONALD,Jerry McDonald                        ,2018,senate,14,-4.799446409200097,-4.429848023875209,-4.5060903604412275,5,0.3695983853248874,-4.799446409200097,-4.799446409200099,2.6645352591003757e-15
AL-2018-senate-2-D-AMY-WASYLUKA,ALPERSON-AMY-WASYLUKA,Amy Wasyluka                          ,2018,senate,2,3.628639852456777,3.98479030434432,3.9104189514966157,5,0.3561504518875429,3.628639852456777,3.6286398524567822,-5.329070518200751e-15
AL-2014-house-39-D-RICHARD-LINDSEY,ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,house,39,40.75629937480645,41.11060943033105,41.00792524131468,5,0.35431005552459993,40.75629937480645,40.756299374806446,7.105427357601002e-15
AL-2022-house-69-D-KELVIN-J-LAWRENCE,ALPERSON-KELVIN-J-LAWRENCE,Kelvin J. Lawrence                    ,2022,house,69,-4.784382154295699,-4.4312971971760895,-4.5167779780508885,5,0.3530849571196093,-4.784382154295699,-4.784382154295706,7.105427357601002e-15
AL-2014-senate-10-D-LARRY-MEANS,ALPERSON-LARRY-MEANS,Larry Means,2014,senate,10,28.792087425265198,29.133246374269046,28.871581531350113,5,0.341158949003848,29.133246374269046,29.13324637426904,7.105427357601002e-15
AL-2018-house-27-D-BILL-JONES,ALPERSON-BILL-JONES,Bill Jones                            ,2018,house,27,-7.170045624830194,-6.843490969774377,-7.082022324343702,5,0.3265546550558165,-6.843490969774377,-6.843490969774368,-8.881784197001252e-15
AL-2010-house-63-D-SUSAN-PACE-HAMILL,ALPERSON-SUSAN-PACE-HAMILL,SUSAN PACE HAMILL,2010,house,63,-7.865515930077718,-7.544070457316616,-7.620197426780808,5,0.321445472761102,-7.865515930077718,-7.865515930077716,-1.7763568394002505e-15
AL-2010-house-8-D-DRAMA-BRELAND,ALPERSON-DRAMA-BRELAND,DRAMA BRELAND,2010,house,8,22.719643209401937,23.041088682163036,22.964961712698845,5,0.32144547276109847,22.719643209401937,22.719643209401934,3.552713678800501e-15
AL-2018-house-47-D-JIM-TOOMEY,ALPERSON-JIM-TOOMEY,Jim Toomey                            ,2018,house,47,-0.8757483827324997,-0.6028708703952717,-0.8191081700684851,5,0.272877512337228,-0.6028708703952717,-0.6028708703952805,8.881784197001252e-15
AL-2010-senate-1-D-TAMMY-L-IRONS,ALPERSON-TAMMY-L-IRONS,TAMMY L. IRONS,2010,senate,1,27.69776321349557,27.965821367450697,27.755473026742784,5,0.26805815395512766,27.965821367450697,27.9658213674507,-3.552713678800501e-15
AL-2010-senate-7-D-JEFF-ENFINGER,ALPERSON-JEFF-ENFINGER,JEFF ENFINGER,2010,senate,7,12.745048860255169,13.001550723768784,12.808286303555406,5,0.2565018635136145,13.001550723768784,13.001550723768778,5.329070518200751e-15
AL-2010-senate-9-D-TIM-MITCHELL,ALPERSON-TIM-MITCHELL,TIM MITCHELL,2010,senate,9,0.5734509146526916,0.826808794084493,0.6270795630624301,5,0.25335787943180144,0.826808794084493,0.8268087940844913,1.7763568394002505e-15
AL-2010-house-73-D-JOSEPH-LISTER-JOE-HUBBARD,ALPERSON-JOSEPH-LISTER-JOE-HUBBARD,JOSEPH LISTER 'Joe' HUBBARD,2010,house,73,-15.448586423927619,-15.199437570197535,-15.25392794058493,5,0.24914885373008389,-15.448586423927619,-15.448586423927622,3.552713678800501e-15
AL-2010-house-30-D-WALLY-BURNS,ALPERSON-WALLY-BURNS,WALLY BURNS,2010,house,30,-0.1959368345802206,0.05321201914985707,-0.0012783512375373006,5,0.24914885373007767,-0.1959368345802206,-0.1959368345802161,-4.496403249731884e-15
AL-2010-house-75-D-GLENN-L-ALLEN,ALPERSON-GLENN-L-ALLEN,GLENN L. ALLEN,2010,house,75,-31.267117518826364,-31.0179686650963,-31.072459035483696,5,0.24914885373006257,-31.267117518826364,-31.267117518826367,3.552713678800501e-15
AL-2010-senate-2-D-TOM-BUTLER,ALPERSON-TOM-BUTLER,TOM BUTLER,2010,senate,2,-5.0581354301462795,-4.811991327753823,-5.0010037417525925,5,0.24614410239245643,-4.811991327753823,-4.811991327753832,8.881784197001252e-15
AL-2014-senate-7-D-BRYAN-BENNETT,ALPERSON-BRYAN-BENNETT,Bryan Bennett,2014,senate,7,-4.36693166344491,-4.120904756822874,-4.314024345965956,5,0.24602690662203575,-4.120904756822874,-4.120904756822883,8.881784197001252e-15
AL-2018-senate-13-D-DARRELL-TURNER,ALPERSON-DARRELL-TURNER,Darrell Turner                        ,2018,senate,13,-6.538469886052011,-6.295617079204738,-6.484951105471889,5,0.2428528068472735,-6.295617079204738,-6.295617079204739,8.881784197001252e-16
AL-2018-house-10-D-J-B-KING,ALPERSON-J-B-KING,J.B. King                             ,2018,house,10,7.230127000134681,7.465121199556666,7.412206382739586,5,0.23499419942198507,7.230127000134681,7.230127000134674,7.105427357601002e-15
AL-2010-senate-11-D-JERRY-L-FIELDING,ALPERSON-JERRY-L-FIELDING,JERRY L. FIELDING,2010,senate,11,17.987909619921922,18.216013893644334,18.037817720773397,5,0.22810427372241193,18.216013893644334,18.21601389364433,3.552713678800501e-15
AL-2018-house-64-D-AMBER-SELMAN-LYNN,ALPERSON-AMBER-SELMAN-LYNN,Amber Selman-Lynn                     ,2018,house,64,-3.789482317935735,-3.5616361325486183,-3.6088444057822002,5,0.22784618538711676,-3.789482317935735,-3.789482317935745,9.769962616701378e-15
AL-2010-house-98-D-NAPOLEON-BRACY-JR,ALPERSON-NAPOLEON-BRACY-JR,"NAPOLEON BRACY, JR.",2010,house,98,20.47846532594905,20.695248749613917,20.523041832346117,5,0.21678342366486802,20.695248749613917,20.69524874961392,-3.552713678800501e-15
AL-2022-house-41-D-CHRIS-NELSON,ALPERSON-CHRIS-NELSON,Chris Nelson                          ,2022,house,41,3.368528301196635,3.583549294790899,3.4117180553801405,5,0.21502099359426374,3.583549294790899,3.583549294790896,3.1086244689504383e-15
AL-2018-senate-7-D-DEBORAH-BARROS,ALPERSON-DEBORAH-BARROS,Deborah Barros                        ,2018,senate,7,0.06563839699269902,0.2794485638785984,0.11029760565159048,5,0.21381016688589938,0.2794485638785984,0.2794485638785984,0.0
AL-2010-senate-12-D-WALLACE-WYATT-JR,ALPERSON-WALLACE-WYATT-JR,"WALLACE WYATT, JR.",2010,senate,12,11.89937729299021,12.112139701905853,11.956857284749677,5,0.21276240891564413,12.112139701905853,12.112139701905845,8.881784197001252e-15
AL-2022-house-65-D-MARCUS-CASTER,ALPERSON-MARCUS-CASTER,Marcus Caster                         ,2022,house,65,-5.615525280650049,-5.408864108333878,-5.457814456612576,5,0.20666117231617065,-5.615525280650049,-5.615525280650052,3.552713678800501e-15
AL-2018-senate-27-D-NANCY-CARLTON-BENDINGER,ALPERSON-NANCY-CARLTON-BENDINGER,Nancy Carlton Bendinger               ,2018,senate,27,8.081093535870519,8.270129083894123,8.218178892454233,5,0.1890355480236039,8.081093535870519,8.081093535870522,-3.552713678800501e-15
AL-2010-house-39-D-RICHARD-LINDSEY,ALPERSON-RICHARD-LINDSEY,RICHARD LINDSEY,2010,house,39,26.221103313234313,26.40597530673205,26.36814866022222,5,0.18487199349773675,26.221103313234313,26.22110331323432,-7.105427357601002e-15
AL-2010-house-2-D-MIKE-CURTIS,ALPERSON-MIKE-CURTIS,MIKE CURTIS,2010,house,2,-0.4316537490801764,-0.24678175558244675,-0.284608402092271,5,0.18487199349772965,-0.4316537490801764,-0.4316537490801799,3.497202527569243e-15
AL-2010-house-12-D-JAMES-C-FIELDS-JR,ALPERSON-JAMES-C-FIELDS-JR,"JAMES C. FIELDS, JR.",2010,house,12,15.603166594309084,15.788038587806806,15.750211941296982,5,0.18487199349772254,15.603166594309084,15.60316659430908,3.552713678800501e-15
AL-2010-house-24-D-NATHANIEL-LEDBETTER,ALPERSON-NATHANIEL-LEDBETTER,NATHANIEL LEDBETTER,2010,house,24,22.1209969461609,22.304010875771937,22.261857824118657,5,0.18301392961103602,22.1209969461609,22.120996946160894,7.105427357601002e-15
AL-2022-senate-23-D-ROBERT-L-STEWART,ALPERSON-ROBERT-L-STEWART,Robert L. Stewart                     ,2022,senate,23,6.476796078587961,6.656195112466819,6.600601901047772,5,0.17939903387885803,6.476796078587961,6.476796078587959,2.6645352591003757e-15
AL-2022-house-10-D-MARILYN-LANDS,ALPERSON-MARILYN-LANDS,Marilyn Lands                         ,2022,house,10,12.58759373341273,12.761417245174755,12.629593894808739,5,0.17382351176202526,12.761417245174755,12.761417245174748,7.105427357601002e-15
AL-2010-house-38-D-HUEY-P-LONG,ALPERSON-HUEY-P-LONG,HUEY P. LONG,2010,house,38,7.885459012553254,8.058592000578486,8.019216665553017,5,0.17313298802523125,7.885459012553254,7.885459012553253,1.7763568394002505e-15
AL-2014-senate-16-D-CINDY-BELL,ALPERSON-CINDY-BELL,Cindy Bell,2014,senate,16,-26.83189271764541,-26.664494270388737,-26.79068754751903,5,0.16739844725667297,-26.664494270388737,-26.664494270388737,0.0
AL-2010-senate-21-D-PHIL-POOLE,ALPERSON-PHIL-POOLE,PHIL POOLE,2010,senate,21,-5.223957419787116,-5.059449204129724,-5.18386669981931,5,0.16450821565739204,-5.059449204129724,-5.059449204129715,-8.881784197001252e-15
AL-2010-senate-10-D-LARRY-MEANS,ALPERSON-LARRY-MEANS,LARRY MEANS,2010,senate,10,-5.88083381139678,-5.716325595739388,-5.840743091428974,5,0.16450821565739204,-5.716325595739388,-5.716325595739377,-1.0658141036401503e-14
AL-2022-house-92-D-STEVE-HUBBARD,ALPERSON-STEVE-HUBBARD,Steve Hubbard                         ,2022,house,92,-13.519753549822461,-13.35998142731789,-13.419060070012858,5,0.1597721225045703,-13.519753549822461,-13.51975354982246,-1.7763568394002505e-15
AL-2010-house-36-D-GARRY-BEARDEN,ALPERSON-GARRY-BEARDEN,GARRY BEARDEN,2010,house,36,-14.922737264106377,-14.768035005369239,-14.80461033732692,5,0.15470225873713872,-14.922737264106377,-14.922737264106372,-5.329070518200751e-15
AL-2010-house-43-D-VIRGINIA-SWEET,ALPERSON-VIRGINIA-SWEET,VIRGINIA SWEET,2010,house,43,-0.15319910717410679,0.0015031515629750913,-0.03507218039469393,5,0.15470225873708188,-0.15319910717410679,-0.1531991071741014,-5.384581669432009e-15
AL-2010-house-9-D-KATHY-WHITE-GOODWIN,ALPERSON-KATHY-WHITE-GOODWIN,KATHY WHITE GOODWIN,2010,house,9,-7.798150597666912,-7.643946754066388,-7.688215787718299,5,0.15420384360052442,-7.798150597666912,-7.7981505976669245,1.2434497875801753e-14
AL-2010-house-92-D-DAVID-S-DARBY,ALPERSON-DAVID-S-DARBY,DAVID S. DARBY,2010,house,92,-10.351886448434872,-10.197682604834359,-10.241951638486267,5,0.15420384360051287,-10.351886448434872,-10.35188644843488,8.881784197001252e-15
AL-2010-house-22-D-BUTCH-TAYLOR,ALPERSON-BUTCH-TAYLOR,BUTCH TAYLOR,2010,house,22,-3.9851716150823444,-3.830967771481834,-3.875236805133743,5,0.1542038436005102,-3.9851716150823444,-3.985171615082357,1.2434497875801753e-14
AL-2010-house-1-D-GREG-BURDINE,ALPERSON-GREG-BURDINE,GREG BURDINE,2010,house,1,12.799671611603582,12.953875455204091,12.909606421552184,5,0.15420384360050932,12.799671611603582,12.799671611603568,1.4210854715202004e-14
AL-2022-house-63-D-SAMUEL-ADAMS,ALPERSON-SAMUEL-ADAMS,Samuel Adams                          ,2022,house,63,7.6146037264578705,7.761404568825571,7.647147341781965,5,0.14680084236770075,7.761404568825571,7.7614045688255695,1.7763568394002505e-15
AL-2010-house-90-D-CHARLES-NEWTON,ALPERSON-CHARLES-NEWTON,CHARLES NEWTON,2010,house,90,-0.6082707285276072,-0.47480074641378067,-0.5040787841875215,5,0.13346998211382655,-0.6082707285276072,-0.6082707285276143,7.105427357601002e-15
AL-2010-house-5-D-HENRY-A-WHITE,ALPERSON-HENRY-A-WHITE,HENRY A. WHITE,2010,house,5,-4.410210802999895,-4.276740820886069,-4.30601885865981,5,0.13346998211382655,-4.410210802999895,-4.410210802999908,1.2434497875801753e-14
AL-2010-house-21-D-RANDY-HINSHAW,ALPERSON-RANDY-HINSHAW,RANDY HINSHAW,2010,house,21,1.1147249354428261,1.2481949175566527,1.218916879782912,5,0.13346998211382655,1.1147249354428261,1.1147249354428226,3.552713678800501e-15
AL-2010-house-37-D-RICHARD-LAIRD,ALPERSON-RICHARD-LAIRD,RICHARD LAIRD,2010,house,37,9.164273850824973,9.2977438329388,9.26846579516506,5,0.13346998211382655,9.164273850824973,9.16427385082497,3.552713678800501e-15
AL-2018-senate-32-D-JASON-FISHER,ALPERSON-JASON-FISHER,Jason Fisher                          ,2018,senate,32,-3.5647212913218125,-3.431653395974169,-3.475381577021151,5,0.13306789534764363,-3.5647212913218125,-3.564721291321816,3.552713678800501e-15
AL-2022-house-7-D-MOSE-JONES-JR,ALPERSON-MOSE-JONES-JR,"Mose Jones, Jr.                       ",2022,house,7,-4.110719527688893,-3.979328131853066,-4.070828574749506,5,0.13139139583582704,-3.979328131853066,-3.9793281318530624,-3.552713678800501e-15
AL-2018-house-79-D-MARY-WYNNE-KLING,ALPERSON-MARY-WYNNE-KLING,Mary Wynne Kling                      ,2018,house,79,4.427464530090598,4.553879013317701,4.4529403231567555,5,0.12641448322710325,4.553879013317701,4.553879013317703,-1.7763568394002505e-15
AL-2018-house-94-D-DANIELLE-MASHBURN-MYRICK,ALPERSON-DANIELLE-MASHBURN-MYRICK,Danielle Mashburn-Myrick              ,2018,house,94,10.45284269463554,10.57012340209576,10.485240868016167,5,0.11728070746021935,10.57012340209576,10.57012340209576,0.0
AL-2014-senate-13-D-DARRELL-TURNER,ALPERSON-DARRELL-TURNER,Darrell Turner,2014,senate,13,4.328468595102484,4.4413062137511226,4.357226962783295,5,0.11283761864863884,4.4413062137511226,4.4413062137511226,0.0
AL-2010-senate-30-D-WALKING-WENDELL-MITCHELL,ALPERSON-WALKING-WENDELL-MITCHELL,'Walking' WENDELL MITCHELL,2010,senate,30,-20.5247135790193,-20.4132708726956,-20.43701446352882,5,0.11144270632370024,-20.5247135790193,-20.52471357901929,-7.105427357601002e-15
AL-2010-senate-4-D-ZEB-LITTLE,ALPERSON-ZEB-LITTLE,ZEB LITTLE,2010,senate,4,-2.5818644307604295,-2.470421724436733,-2.494165315269952,5,0.11144270632369668,-2.5818644307604295,-2.581864430760426,-3.552713678800501e-15
AL-2010-senate-8-D-LOWELL-BARRON,ALPERSON-LOWELL-BARRON,LOWELL BARRON,2010,senate,8,-1.6808771177207298,-1.5694344113970473,-1.593178002230264,5,0.11144270632368247,-1.6808771177207298,-1.6808771177207298,0.0
AL-2010-house-86-D-MERRITT-CAROTHERS,ALPERSON-MERRITT-CAROTHERS,MERRITT CAROTHERS,2010,house,86,-10.919907768033763,-10.809900489836721,-10.843788913063802,5,0.11000727819704181,-10.919907768033763,-10.919907768033768,5.329070518200751e-15
AL-2010-house-40-D-RICKY-WHALEY,ALPERSON-RICKY-WHALEY,RICKY WHALEY,2010,house,40,-1.8195668879800104,-1.7095596097829722,-1.7434480330100535,5,0.11000727819703826,-1.8195668879800104,-1.819566887980012,1.5543122344752192e-15
AL-2010-house-35-D-STEVE-HURST,ALPERSON-STEVE-HURST,STEVE HURST,2010,house,35,3.467983747276598,3.5720553504172443,3.5492497337485984,5,0.10407160314064612,3.467983747276598,3.4679837472766017,-3.552713678800501e-15
AL-2010-senate-28-D-BILLY-BEASLEY,ALPERSON-BILLY-BEASLEY,BILLY BEASLEY,2010,senate,28,17.074801881518546,17.174310704986432,17.0984593406927,5,0.09950882346788603,17.174310704986432,17.174310704986432,0.0
AL-2010-house-93-D-RONNIE-HELMS,ALPERSON-RONNIE-HELMS,RONNIE HELMS,2010,house,93,-35.569674551101755,-35.47419574786687,-35.49900918796825,5,0.095478803234883,-35.569674551101755,-35.56967455110176,7.105427357601002e-15
AL-2010-house-32-D-BARBARA-BIGSBY-BOYD,ALPERSON-BARBARA-BIGSBY-BOYD,BARBARA BIGSBY BOYD,2010,house,32,40.08682645571773,40.16708706446988,40.103629993131925,5,0.08026060875215535,40.16708706446988,40.16708706446988,0.0
AL-2022-senate-29-D-NATHAN-NATE-MATHIS,ALPERSON-NATHAN-NATE-MATHIS,"Nathan ""Nate"" Mathis                  ",2022,senate,29,-3.5605450922172937,-3.480334053154616,-3.4985439702681482,5,0.08021103906267779,-3.5605450922172937,-3.560545092217289,-4.440892098500626e-15
AL-2018-house-61-D-THOMAS-TOMMY-HYCHE,ALPERSON-THOMAS-TOMMY-HYCHE,"Thomas ""Tommy"" Hyche                  ",2018,house,61,-10.460094868412007,-10.38292824915337,-10.43789915575113,5,0.07716661925863733,-10.38292824915337,-10.382928249153371,1.7763568394002505e-15
AL-2018-house-38-D-BRIAN-MCGEE,ALPERSON-BRIAN-MCGEE,Brian McGee                           ,2018,house,38,-8.142814732245341,-8.070463517742112,-8.09832552228852,5,0.07235121450322879,-8.142814732245341,-8.142814732245341,0.0
AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,senate,22,27.955944330829233,28.020666620773078,28.002575197526777,5,0.06472228994384466,27.955944330829233,27.95594433082924,-7.105427357601002e-15
AL-2010-senate-13-D-GREG-VARNER,ALPERSON-GREG-VARNER,GREG VARNER,2010,senate,13,15.399113085372887,15.463005896790282,15.414565326185926,5,0.06389281141739467,15.463005896790282,15.46300589679028,1.7763568394002505e-15
AL-2010-senate-6-D-ROGER-BEDFORD-JR,ALPERSON-ROGER-BEDFORD-JR,"ROGER BEDFORD, JR.",2010,senate,6,13.30138993657117,13.354907306998708,13.31859168181876,5,0.05351737042753868,13.354907306998708,13.354907306998715,-7.105427357601002e-15
AL-2014-house-47-D-SALVATORE-BAMBINELLI,ALPERSON-SALVATORE-BAMBINELLI,Salvatore Bambinelli,2014,house,47,-33.64626920576614,-33.59924068783205,-33.613172572097426,5,0.04702851793408769,-33.64626920576614,-33.64626920576614,0.0
AL-2010-house-26-D-RANDALL-WHITE,ALPERSON-RANDALL-WHITE,RANDALL WHITE,2010,house,26,21.604472868791795,21.631200749514996,21.619030761349187,5,0.026727880723200315,21.631200749514996,21.631200749515003,-7.105427357601002e-15
AL-2010-house-61-D-ALAN-HARPER,ALPERSON-ALAN-HARPER,ALAN HARPER,2010,house,61,24.038490470788297,24.058576129870026,24.04287826268566,5,0.020085659081729546,24.058576129870026,24.05857612987002,7.105427357601002e-15
AL-2018-senate-35-D-TOM-HOLMES,ALPERSON-TOM-HOLMES,Tom Holmes                            ,2018,senate,35,-13.365139176056179,-13.34849560758445,-13.360387278177388,5,0.016643568471728543,-13.34849560758445,-13.348495607584448,-1.7763568394002505e-15
AL-2010-house-14-D-KEN-GUIN,ALPERSON-KEN-GUIN,KEN GUIN,2010,house,14,-32.83026798782601,-32.82046401676733,-32.827291653674884,5,0.00980397105868036,-32.82046401676733,-32.82046401676733,0.0
AL-2010-house-16-D-WILLIAM-E-THIGPEN-SR,ALPERSON-WILLIAM-E-THIGPEN-SR,"WILLIAM E. THIGPEN, SR.",2010,house,16,1.0916783194212591,1.1014822904799324,1.094654653572389,5,0.009803971058673255,1.1014822904799324,1.1014822904799324,0.0
AL-2010-house-13-D-TOMMY-SHERER,ALPERSON-TOMMY-SHERER,TOMMY SHERER,2010,house,13,-18.435733854177993,-18.42592988311932,-18.43275752002686,5,0.009803971058673255,-18.42592988311932,-18.42592988311932,0.0
AL-2010-house-91-D-TERRY-SPICER,ALPERSON-TERRY-SPICER,TERRY SPICER,2010,house,91,-21.63048952576952,-21.620685554710846,-21.62751319161839,5,0.009803971058673255,-21.620685554710846,-21.62068555471084,-7.105427357601002e-15
