person_id,candidate,election_cycle,roll_call_id,bill_number,vote_date,human_issue_code,policy_direction_of_yea,vote,candidate_position,evidence_timing,source_url,state_link
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,270611,SB7,2013-04-24,social_services,restricts public-assistance purchases and benefit use at specified establishments,Nay,opposes: restricts public-assistance purchases and benefit use at specified establishments,post_election,https://legiscan.com/AL/bill/SB7/2013,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB7
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,270611,SB7,2013-04-24,social_services,restricts public-assistance purchases and benefit use at specified establishments,Nay,opposes: restricts public-assistance purchases and benefit use at specified establishments,post_election,https://legiscan.com/AL/bill/SB7/2013,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB7
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,270611,SB7,2013-04-24,social_services,restricts public-assistance purchases and benefit use at specified establishments,Yea,restricts public-assistance purchases and benefit use at specified establishments,post_election,https://legiscan.com/AL/bill/SB7/2013,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB7
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,270611,SB7,2013-04-24,gambling_cultural,prohibits using public-assistance benefits for lottery tickets or at casinos and other specified establishments,Yea,prohibits using public-assistance benefits for lottery tickets or at casinos and other specified establishments,post_election,https://legiscan.com/AL/bill/SB7/2013,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB7
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,270611,SB7,2013-04-24,gambling_cultural,prohibits using public-assistance benefits for lottery tickets or at casinos and other specified establishments,Nay,opposes: prohibits using public-assistance benefits for lottery tickets or at casinos and other specified establishments,post_election,https://legiscan.com/AL/bill/SB7/2013,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB7
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,270611,SB7,2013-04-24,gambling_cultural,prohibits using public-assistance benefits for lottery tickets or at casinos and other specified establishments,Nay,opposes: prohibits using public-assistance benefits for lottery tickets or at casinos and other specified establishments,post_election,https://legiscan.com/AL/bill/SB7/2013,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB7
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,270611,SB7,2013-04-24,gambling_cultural,prohibits using public-assistance benefits for lottery tickets or at casinos and other specified establishments,Yea,prohibits using public-assistance benefits for lottery tickets or at casinos and other specified establishments,post_election,https://legiscan.com/AL/bill/SB7/2013,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB7
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,87065,SB477,2011-06-02,business_economic_development,supports discretionary and transferable tariff tax credits for industrial projects investing at least $100 million and creating at least 100 qualifying jobs,Yea,supports discretionary and transferable tariff tax credits for industrial projects investing at least $100 million and creating at least 100 qualifying jobs,post_election,https://legiscan.com/AL/bill/SB477/2011,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB477
ALPERSON-ALAN-HARPER,Alan Harper,2010,87065,SB477,2011-06-02,business_economic_development,supports discretionary and transferable tariff tax credits for industrial projects investing at least $100 million and creating at least 100 qualifying jobs,Yea,supports discretionary and transferable tariff tax credits for industrial projects investing at least $100 million and creating at least 100 qualifying jobs,post_election,https://legiscan.com/AL/bill/SB477/2011,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB477
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,87065,SB477,2011-06-02,business_economic_development,supports discretionary and transferable tariff tax credits for industrial projects investing at least $100 million and creating at least 100 qualifying jobs,Nay,opposes: supports discretionary and transferable tariff tax credits for industrial projects investing at least $100 million and creating at least 100 qualifying jobs,pre_or_during_election,https://legiscan.com/AL/bill/SB477/2011,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB477
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,87065,SB477,2011-06-02,business_economic_development,supports discretionary and transferable tariff tax credits for industrial projects investing at least $100 million and creating at least 100 qualifying jobs,Nay,opposes: supports discretionary and transferable tariff tax credits for industrial projects investing at least $100 million and creating at least 100 qualifying jobs,pre_or_during_election,https://legiscan.com/AL/bill/SB477/2011,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB477
ALPERSON-CRAIG-FORD,Craig Ford,2014,87065,SB477,2011-06-02,business_economic_development,supports discretionary and transferable tariff tax credits for industrial projects investing at least $100 million and creating at least 100 qualifying jobs,Nay,opposes: supports discretionary and transferable tariff tax credits for industrial projects investing at least $100 million and creating at least 100 qualifying jobs,pre_or_during_election,https://legiscan.com/AL/bill/SB477/2011,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB477
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,87065,SB477,2011-06-02,business_economic_development,supports discretionary and transferable tariff tax credits for industrial projects investing at least $100 million and creating at least 100 qualifying jobs,Nay,opposes: supports discretionary and transferable tariff tax credits for industrial projects investing at least $100 million and creating at least 100 qualifying jobs,post_election,https://legiscan.com/AL/bill/SB477/2011,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB477
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,275159,SB286,2013-05-02,guns,strengthens state firearm preemption and expands vehicle possession and pistol-permit protections,Nay,opposes: strengthens state firearm preemption and expands vehicle possession and pistol-permit protections,post_election,https://legiscan.com/AL/bill/SB286/2013,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB286
ALPERSON-ALAN-HARPER,Alan Harper,2010,275159,SB286,2013-05-02,guns,strengthens state firearm preemption and expands vehicle possession and pistol-permit protections,Yea,strengthens state firearm preemption and expands vehicle possession and pistol-permit protections,post_election,https://legiscan.com/AL/bill/SB286/2013,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB286
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,275159,SB286,2013-05-02,guns,strengthens state firearm preemption and expands vehicle possession and pistol-permit protections,Yea,strengthens state firearm preemption and expands vehicle possession and pistol-permit protections,pre_or_during_election,https://legiscan.com/AL/bill/SB286/2013,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB286
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,275159,SB286,2013-05-02,guns,strengthens state firearm preemption and expands vehicle possession and pistol-permit protections,Yea,strengthens state firearm preemption and expands vehicle possession and pistol-permit protections,pre_or_during_election,https://legiscan.com/AL/bill/SB286/2013,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB286
ALPERSON-CRAIG-FORD,Craig Ford,2014,275159,SB286,2013-05-02,guns,strengthens state firearm preemption and expands vehicle possession and pistol-permit protections,Yea,strengthens state firearm preemption and expands vehicle possession and pistol-permit protections,pre_or_during_election,https://legiscan.com/AL/bill/SB286/2013,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB286
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,275159,SB286,2013-05-02,guns,strengthens state firearm preemption and expands vehicle possession and pistol-permit protections,Nay,opposes: strengthens state firearm preemption and expands vehicle possession and pistol-permit protections,post_election,https://legiscan.com/AL/bill/SB286/2013,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB286
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,1652062,SB57,2026-03-03,social_services,directs the state to seek authority to prohibit SNAP purchases of soda and candy,Yea,directs the state to seek authority to prohibit SNAP purchases of soda and candy,post_election,https://legiscan.com/AL/bill/SB57/2026,https://alison.legislature.state.al.us/bill-search
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,273827,HB8,2013-04-30,guns,adds strict constitutional scrutiny for governmental burdens on the right to bear arms,Nay,opposes: adds strict constitutional scrutiny for governmental burdens on the right to bear arms,post_election,https://legiscan.com/AL/bill/HB8/2013,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB8
ALPERSON-ALAN-HARPER,Alan Harper,2010,273827,HB8,2013-04-30,guns,adds strict constitutional scrutiny for governmental burdens on the right to bear arms,Yea,adds strict constitutional scrutiny for governmental burdens on the right to bear arms,post_election,https://legiscan.com/AL/bill/HB8/2013,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB8
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,273827,HB8,2013-04-30,guns,adds strict constitutional scrutiny for governmental burdens on the right to bear arms,Yea,adds strict constitutional scrutiny for governmental burdens on the right to bear arms,pre_or_during_election,https://legiscan.com/AL/bill/HB8/2013,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB8
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,273827,HB8,2013-04-30,guns,adds strict constitutional scrutiny for governmental burdens on the right to bear arms,Yea,adds strict constitutional scrutiny for governmental burdens on the right to bear arms,pre_or_during_election,https://legiscan.com/AL/bill/HB8/2013,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB8
ALPERSON-CRAIG-FORD,Craig Ford,2014,273827,HB8,2013-04-30,guns,adds strict constitutional scrutiny for governmental burdens on the right to bear arms,Yea,adds strict constitutional scrutiny for governmental burdens on the right to bear arms,pre_or_during_election,https://legiscan.com/AL/bill/HB8/2013,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB8
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,273827,HB8,2013-04-30,guns,adds strict constitutional scrutiny for governmental burdens on the right to bear arms,Nay,opposes: adds strict constitutional scrutiny for governmental burdens on the right to bear arms,post_election,https://legiscan.com/AL/bill/HB8/2013,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB8
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,152482,HB154,2012-02-09,business_economic_development,expands long-term ad valorem and construction-related transaction-tax abatements for qualifying data centers and logistics facilities while reducing the data-center employment threshold,Nay,opposes: expands long-term ad valorem and construction-related transaction-tax abatements for qualifying data centers and logistics facilities while reducing the data-center employment threshold,post_election,https://legiscan.com/AL/bill/HB154/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB154
ALPERSON-ALAN-HARPER,Alan Harper,2010,152482,HB154,2012-02-09,business_economic_development,expands long-term ad valorem and construction-related transaction-tax abatements for qualifying data centers and logistics facilities while reducing the data-center employment threshold,Yea,expands long-term ad valorem and construction-related transaction-tax abatements for qualifying data centers and logistics facilities while reducing the data-center employment threshold,post_election,https://legiscan.com/AL/bill/HB154/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB154
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,152482,HB154,2012-02-09,business_economic_development,expands long-term ad valorem and construction-related transaction-tax abatements for qualifying data centers and logistics facilities while reducing the data-center employment threshold,Yea,expands long-term ad valorem and construction-related transaction-tax abatements for qualifying data centers and logistics facilities while reducing the data-center employment threshold,pre_or_during_election,https://legiscan.com/AL/bill/HB154/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB154
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,152482,HB154,2012-02-09,business_economic_development,expands long-term ad valorem and construction-related transaction-tax abatements for qualifying data centers and logistics facilities while reducing the data-center employment threshold,Nay,opposes: expands long-term ad valorem and construction-related transaction-tax abatements for qualifying data centers and logistics facilities while reducing the data-center employment threshold,pre_or_during_election,https://legiscan.com/AL/bill/HB154/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB154
ALPERSON-CRAIG-FORD,Craig Ford,2014,152482,HB154,2012-02-09,business_economic_development,expands long-term ad valorem and construction-related transaction-tax abatements for qualifying data centers and logistics facilities while reducing the data-center employment threshold,Yea,expands long-term ad valorem and construction-related transaction-tax abatements for qualifying data centers and logistics facilities while reducing the data-center employment threshold,pre_or_during_election,https://legiscan.com/AL/bill/HB154/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB154
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,350873,SB116,2014-04-02,social_services,restricts public-assistance purchases and use at specified establishments and provides sanctions and eligibility controls,Nay,opposes: restricts public-assistance purchases and use at specified establishments and provides sanctions and eligibility controls,post_election,https://legiscan.com/AL/bill/SB116/2014,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB116
ALPERSON-ALAN-HARPER,Alan Harper,2010,350873,SB116,2014-04-02,social_services,restricts public-assistance purchases and use at specified establishments and provides sanctions and eligibility controls,Yea,restricts public-assistance purchases and use at specified establishments and provides sanctions and eligibility controls,post_election,https://legiscan.com/AL/bill/SB116/2014,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB116
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,350873,SB116,2014-04-02,social_services,restricts public-assistance purchases and use at specified establishments and provides sanctions and eligibility controls,Yea,restricts public-assistance purchases and use at specified establishments and provides sanctions and eligibility controls,pre_or_during_election,https://legiscan.com/AL/bill/SB116/2014,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB116
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,350873,SB116,2014-04-02,social_services,restricts public-assistance purchases and use at specified establishments and provides sanctions and eligibility controls,Yea,restricts public-assistance purchases and use at specified establishments and provides sanctions and eligibility controls,pre_or_during_election,https://legiscan.com/AL/bill/SB116/2014,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB116
ALPERSON-CRAIG-FORD,Craig Ford,2014,350873,SB116,2014-04-02,social_services,restricts public-assistance purchases and use at specified establishments and provides sanctions and eligibility controls,Yea,restricts public-assistance purchases and use at specified establishments and provides sanctions and eligibility controls,pre_or_during_election,https://legiscan.com/AL/bill/SB116/2014,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB116
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,350873,SB116,2014-04-02,social_services,restricts public-assistance purchases and use at specified establishments and provides sanctions and eligibility controls,Nay,opposes: restricts public-assistance purchases and use at specified establishments and provides sanctions and eligibility controls,post_election,https://legiscan.com/AL/bill/SB116/2014,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB116
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,350873,SB116,2014-04-02,gambling_cultural,prohibits using public-assistance benefits for lottery tickets or at casinos and other specified establishments,Nay,opposes: prohibits using public-assistance benefits for lottery tickets or at casinos and other specified establishments,post_election,https://legiscan.com/AL/bill/SB116/2014,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB116
ALPERSON-ALAN-HARPER,Alan Harper,2010,350873,SB116,2014-04-02,gambling_cultural,prohibits using public-assistance benefits for lottery tickets or at casinos and other specified establishments,Yea,prohibits using public-assistance benefits for lottery tickets or at casinos and other specified establishments,post_election,https://legiscan.com/AL/bill/SB116/2014,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB116
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,350873,SB116,2014-04-02,gambling_cultural,prohibits using public-assistance benefits for lottery tickets or at casinos and other specified establishments,Yea,prohibits using public-assistance benefits for lottery tickets or at casinos and other specified establishments,pre_or_during_election,https://legiscan.com/AL/bill/SB116/2014,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB116
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,350873,SB116,2014-04-02,gambling_cultural,prohibits using public-assistance benefits for lottery tickets or at casinos and other specified establishments,Yea,prohibits using public-assistance benefits for lottery tickets or at casinos and other specified establishments,pre_or_during_election,https://legiscan.com/AL/bill/SB116/2014,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB116
ALPERSON-CRAIG-FORD,Craig Ford,2014,350873,SB116,2014-04-02,gambling_cultural,prohibits using public-assistance benefits for lottery tickets or at casinos and other specified establishments,Yea,prohibits using public-assistance benefits for lottery tickets or at casinos and other specified establishments,pre_or_during_election,https://legiscan.com/AL/bill/SB116/2014,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB116
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,350873,SB116,2014-04-02,gambling_cultural,prohibits using public-assistance benefits for lottery tickets or at casinos and other specified establishments,Nay,opposes: prohibits using public-assistance benefits for lottery tickets or at casinos and other specified establishments,post_election,https://legiscan.com/AL/bill/SB116/2014,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB116
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,644761,SB82,2017-05-16,criminal_justice,creates a Class C felony for causing death through a knowing non-DUI traffic violation that is the proximate cause,Yea,creates a Class C felony for causing death through a knowing non-DUI traffic violation that is the proximate cause,post_election,https://legiscan.com/AL/bill/SB82/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=SB82&WIN_TYPE=SELECTED_STATUS
ALPERSON-ALAN-HARPER,Alan Harper,2010,644761,SB82,2017-05-16,criminal_justice,creates a Class C felony for causing death through a knowing non-DUI traffic violation that is the proximate cause,Yea,creates a Class C felony for causing death through a knowing non-DUI traffic violation that is the proximate cause,post_election,https://legiscan.com/AL/bill/SB82/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=SB82&WIN_TYPE=SELECTED_STATUS
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,644761,SB82,2017-05-16,criminal_justice,creates a Class C felony for causing death through a knowing non-DUI traffic violation that is the proximate cause,Yea,creates a Class C felony for causing death through a knowing non-DUI traffic violation that is the proximate cause,post_election,https://legiscan.com/AL/bill/SB82/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=SB82&WIN_TYPE=SELECTED_STATUS
ALPERSON-CRAIG-FORD,Craig Ford,2014,644761,SB82,2017-05-16,criminal_justice,creates a Class C felony for causing death through a knowing non-DUI traffic violation that is the proximate cause,Yea,creates a Class C felony for causing death through a knowing non-DUI traffic violation that is the proximate cause,post_election,https://legiscan.com/AL/bill/SB82/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=SB82&WIN_TYPE=SELECTED_STATUS
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,644761,SB82,2017-05-16,criminal_justice,creates a Class C felony for causing death through a knowing non-DUI traffic violation that is the proximate cause,Nay,opposes: creates a Class C felony for causing death through a knowing non-DUI traffic violation that is the proximate cause,post_election,https://legiscan.com/AL/bill/SB82/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=SB82&WIN_TYPE=SELECTED_STATUS
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,644761,SB82,2017-05-16,criminal_justice,creates a Class C felony for causing death through a knowing non-DUI traffic violation that is the proximate cause,Yea,creates a Class C felony for causing death through a knowing non-DUI traffic violation that is the proximate cause,post_election,https://legiscan.com/AL/bill/SB82/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=SB82&WIN_TYPE=SELECTED_STATUS
ALPERSON-BARBARA-A-DRUMMOND,Barbara A. Drummond,2014,644761,SB82,2017-05-16,criminal_justice,creates a Class C felony for causing death through a knowing non-DUI traffic violation that is the proximate cause,Yea,creates a Class C felony for causing death through a knowing non-DUI traffic violation that is the proximate cause,post_election,https://legiscan.com/AL/bill/SB82/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=SB82&WIN_TYPE=SELECTED_STATUS
ALPERSON-ANTHONY-DANIELS,Anthony Daniels,2014,644761,SB82,2017-05-16,criminal_justice,creates a Class C felony for causing death through a knowing non-DUI traffic violation that is the proximate cause,Nay,opposes: creates a Class C felony for causing death through a knowing non-DUI traffic violation that is the proximate cause,post_election,https://legiscan.com/AL/bill/SB82/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=SB82&WIN_TYPE=SELECTED_STATUS
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,330408,SB115,2014-02-27,social_services,requires TANF applicants to seek employment and creates ineligibility under specified conditions,Yea,requires TANF applicants to seek employment and creates ineligibility under specified conditions,post_election,https://legiscan.com/AL/bill/SB115/2014,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB115
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,330408,SB115,2014-02-27,social_services,requires TANF applicants to seek employment and creates ineligibility under specified conditions,Yea,requires TANF applicants to seek employment and creates ineligibility under specified conditions,post_election,https://legiscan.com/AL/bill/SB115/2014,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB115
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,330408,SB115,2014-02-27,social_services,requires TANF applicants to seek employment and creates ineligibility under specified conditions,Nay,opposes: requires TANF applicants to seek employment and creates ineligibility under specified conditions,post_election,https://legiscan.com/AL/bill/SB115/2014,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB115
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,330408,SB115,2014-02-27,social_services,requires TANF applicants to seek employment and creates ineligibility under specified conditions,Yea,requires TANF applicants to seek employment and creates ineligibility under specified conditions,post_election,https://legiscan.com/AL/bill/SB115/2014,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB115
ALPERSON-ALAN-HARPER,Alan Harper,2010,535684,HB169,2016-04-20,business_economic_development,requires a municipality or municipal public authority abating county taxes for economic development to abate the corresponding municipal tax at the same rate,Yea,requires a municipality or municipal public authority abating county taxes for economic development to abate the corresponding municipal tax at the same rate,post_election,https://legiscan.com/AL/bill/HB169/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB169
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,535684,HB169,2016-04-20,business_economic_development,requires a municipality or municipal public authority abating county taxes for economic development to abate the corresponding municipal tax at the same rate,Yea,requires a municipality or municipal public authority abating county taxes for economic development to abate the corresponding municipal tax at the same rate,post_election,https://legiscan.com/AL/bill/HB169/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB169
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,535684,HB169,2016-04-20,business_economic_development,requires a municipality or municipal public authority abating county taxes for economic development to abate the corresponding municipal tax at the same rate,Nay,opposes: requires a municipality or municipal public authority abating county taxes for economic development to abate the corresponding municipal tax at the same rate,pre_or_during_election,https://legiscan.com/AL/bill/HB169/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB169
ALPERSON-CRAIG-FORD,Craig Ford,2014,535684,HB169,2016-04-20,business_economic_development,requires a municipality or municipal public authority abating county taxes for economic development to abate the corresponding municipal tax at the same rate,Nay,opposes: requires a municipality or municipal public authority abating county taxes for economic development to abate the corresponding municipal tax at the same rate,post_election,https://legiscan.com/AL/bill/HB169/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB169
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,535684,HB169,2016-04-20,business_economic_development,requires a municipality or municipal public authority abating county taxes for economic development to abate the corresponding municipal tax at the same rate,Nay,opposes: requires a municipality or municipal public authority abating county taxes for economic development to abate the corresponding municipal tax at the same rate,post_election,https://legiscan.com/AL/bill/HB169/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB169
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,535684,HB169,2016-04-20,business_economic_development,requires a municipality or municipal public authority abating county taxes for economic development to abate the corresponding municipal tax at the same rate,Yea,requires a municipality or municipal public authority abating county taxes for economic development to abate the corresponding municipal tax at the same rate,post_election,https://legiscan.com/AL/bill/HB169/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB169
ALPERSON-BARBARA-A-DRUMMOND,Barbara A. Drummond,2014,535684,HB169,2016-04-20,business_economic_development,requires a municipality or municipal public authority abating county taxes for economic development to abate the corresponding municipal tax at the same rate,Yea,requires a municipality or municipal public authority abating county taxes for economic development to abate the corresponding municipal tax at the same rate,post_election,https://legiscan.com/AL/bill/HB169/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB169
ALPERSON-ALAN-HARPER,Alan Harper,2010,538769,SB92,2016-04-27,public_private_partnerships,"authorizes private design, financing, ownership, operation, and maintenance arrangements for major transportation projects",Yea,"authorizes private design, financing, ownership, operation, and maintenance arrangements for major transportation projects",post_election,https://legiscan.com/AL/bill/SB92/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB92
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,538769,SB92,2016-04-27,public_private_partnerships,"authorizes private design, financing, ownership, operation, and maintenance arrangements for major transportation projects",Yea,"authorizes private design, financing, ownership, operation, and maintenance arrangements for major transportation projects",post_election,https://legiscan.com/AL/bill/SB92/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB92
