sample,outcome,specification,n,people,term,status,coefficient,cluster_se,ci_low,ci_high,p_value,primary_bh_q_value,congruence_bh_q_value
R,candidate_statewide_overperformance,issue_mediator_adjusted:primitive:immigration_access,10,10,primitive_conservative_immigration_access,underpowered,,,,,,,
R,candidate_statewide_overperformance,issue_district_congruence:primitive:immigration_access,11,11,primitive_conservative_immigration_access,underpowered,,,,,,,
R,candidate_statewide_overperformance,issue_district_congruence:primitive:immigration_access,11,11,primitive_congruence_immigration_access,underpowered,,,,,,,
R:2008_2014,candidate_statewide_overperformance,issue_era:primitive:immigration_access,10,10,primitive_conservative_immigration_access,underpowered,,,,,,,
R:post_2016,candidate_statewide_overperformance,issue_era:primitive:immigration_access,1,1,primitive_conservative_immigration_access,underpowered,,,,,,,
R,candidate_federal_overperformance,issue_total:primitive:immigration_access,11,11,primitive_conservative_immigration_access,underpowered,,,,,,,
R,candidate_federal_overperformance,issue_mediator_adjusted:primitive:immigration_access,10,10,primitive_conservative_immigration_access,underpowered,,,,,,,
R,candidate_federal_overperformance,issue_district_congruence:primitive:immigration_access,11,11,primitive_conservative_immigration_access,underpowered,,,,,,,
R,candidate_federal_overperformance,issue_district_congruence:primitive:immigration_access,11,11,primitive_congruence_immigration_access,underpowered,,,,,,,
R:2008_2014,candidate_federal_overperformance,issue_era:primitive:immigration_access,10,10,primitive_conservative_immigration_access,underpowered,,,,,,,
R:post_2016,candidate_federal_overperformance,issue_era:primitive:immigration_access,1,1,primitive_conservative_immigration_access,underpowered,,,,,,,
R,candidate_presidential_overperformance,issue_total:primitive:immigration_access,11,11,primitive_conservative_immigration_access,underpowered,,,,,,,
R,candidate_presidential_overperformance,issue_mediator_adjusted:primitive:immigration_access,10,10,primitive_conservative_immigration_access,underpowered,,,,,,,
R,candidate_presidential_overperformance,issue_district_congruence:primitive:immigration_access,11,11,primitive_conservative_immigration_access,underpowered,,,,,,,
R,candidate_presidential_overperformance,issue_district_congruence:primitive:immigration_access,11,11,primitive_congruence_immigration_access,underpowered,,,,,,,
R:2008_2014,candidate_presidential_overperformance,issue_era:primitive:immigration_access,10,10,primitive_conservative_immigration_access,underpowered,,,,,,,
R:post_2016,candidate_presidential_overperformance,issue_era:primitive:immigration_access,1,1,primitive_conservative_immigration_access,underpowered,,,,,,,
all,candidate_cmo,issue_pooled_convergence:primitive:immigration_access,37,37,primitive_convergence_immigration_access,estimated,-3.3312596118500273,3.8542092267356374,-10.885509696251876,4.222990472551821,0.3931363540382874,,
all,candidate_statewide_overperformance,issue_pooled_convergence:primitive:immigration_access,37,37,primitive_convergence_immigration_access,estimated,0.13992104714556455,3.2657886237452,-6.261024655395027,6.540866749686157,0.9660622575478938,,
all,candidate_federal_overperformance,issue_pooled_convergence:primitive:immigration_access,36,36,primitive_convergence_immigration_access,estimated,-1.5143021431827823,4.739292953111642,-10.8033163312816,7.774712044916036,0.7512311505999034,,
all,candidate_presidential_overperformance,issue_pooled_convergence:primitive:immigration_access,36,36,primitive_convergence_immigration_access,estimated,7.6889378931989985,4.56070222764648,-1.2500384729881038,16.627914259386102,0.10070933512435529,,
D,candidate_cmo,issue_total:primitive:immigration_enforcement,15,15,primitive_conservative_immigration_enforcement,underpowered,,,,,,,
D,candidate_cmo,issue_mediator_adjusted:primitive:immigration_enforcement,14,14,primitive_conservative_immigration_enforcement,underpowered,,,,,,,
D,candidate_cmo,issue_district_congruence:primitive:immigration_enforcement,10,10,primitive_conservative_immigration_enforcement,underpowered,,,,,,,
D,candidate_cmo,issue_district_congruence:primitive:immigration_enforcement,10,10,primitive_congruence_immigration_enforcement,underpowered,,,,,,,
D:2008_2014,candidate_cmo,issue_era:primitive:immigration_enforcement,14,14,primitive_conservative_immigration_enforcement,underpowered,,,,,,,
D:post_2016,candidate_cmo,issue_era:primitive:immigration_enforcement,1,1,primitive_conservative_immigration_enforcement,underpowered,,,,,,,
D,candidate_statewide_overperformance,issue_total:primitive:immigration_enforcement,15,15,primitive_conservative_immigration_enforcement,underpowered,,,,,,,
D,candidate_statewide_overperformance,issue_mediator_adjusted:primitive:immigration_enforcement,14,14,primitive_conservative_immigration_enforcement,underpowered,,,,,,,
D,candidate_statewide_overperformance,issue_district_congruence:primitive:immigration_enforcement,10,10,primitive_conservative_immigration_enforcement,underpowered,,,,,,,
D,candidate_statewide_overperformance,issue_district_congruence:primitive:immigration_enforcement,10,10,primitive_congruence_immigration_enforcement,underpowered,,,,,,,
D:2008_2014,candidate_statewide_overperformance,issue_era:primitive:immigration_enforcement,14,14,primitive_conservative_immigration_enforcement,underpowered,,,,,,,
D:post_2016,candidate_statewide_overperformance,issue_era:primitive:immigration_enforcement,1,1,primitive_conservative_immigration_enforcement,underpowered,,,,,,,
D,candidate_federal_overperformance,issue_total:primitive:immigration_enforcement,10,10,primitive_conservative_immigration_enforcement,underpowered,,,,,,,
D,candidate_federal_overperformance,issue_mediator_adjusted:primitive:immigration_enforcement,9,9,primitive_conservative_immigration_enforcement,underpowered,,,,,,,
D,candidate_federal_overperformance,issue_district_congruence:primitive:immigration_enforcement,10,10,primitive_conservative_immigration_enforcement,underpowered,,,,,,,
D,candidate_federal_overperformance,issue_district_congruence:primitive:immigration_enforcement,10,10,primitive_congruence_immigration_enforcement,underpowered,,,,,,,
D:2008_2014,candidate_federal_overperformance,issue_era:primitive:immigration_enforcement,9,9,primitive_conservative_immigration_enforcement,underpowered,,,,,,,
D:post_2016,candidate_federal_overperformance,issue_era:primitive:immigration_enforcement,1,1,primitive_conservative_immigration_enforcement,underpowered,,,,,,,
D,candidate_presidential_overperformance,issue_total:primitive:immigration_enforcement,13,13,primitive_conservative_immigration_enforcement,underpowered,,,,,,,
D,candidate_presidential_overperformance,issue_mediator_adjusted:primitive:immigration_enforcement,13,13,primitive_conservative_immigration_enforcement,underpowered,,,,,,,
D,candidate_presidential_overperformance,issue_district_congruence:primitive:immigration_enforcement,8,8,primitive_conservative_immigration_enforcement,underpowered,,,,,,,
D,candidate_presidential_overperformance,issue_district_congruence:primitive:immigration_enforcement,8,8,primitive_congruence_immigration_enforcement,underpowered,,,,,,,
D:2008_2014,candidate_presidential_overperformance,issue_era:primitive:immigration_enforcement,12,12,primitive_conservative_immigration_enforcement,underpowered,,,,,,,
D:post_2016,candidate_presidential_overperformance,issue_era:primitive:immigration_enforcement,1,1,primitive_conservative_immigration_enforcement,underpowered,,,,,,,
R,candidate_cmo,issue_total:primitive:immigration_enforcement,20,20,primitive_conservative_immigration_enforcement,no_variation,,,,,,,
R,candidate_cmo,issue_mediator_adjusted:primitive:immigration_enforcement,17,17,primitive_conservative_immigration_enforcement,underpowered,,,,,,,
R,candidate_cmo,issue_district_congruence:primitive:immigration_enforcement,13,13,primitive_conservative_immigration_enforcement,underpowered,,,,,,,
R,candidate_cmo,issue_district_congruence:primitive:immigration_enforcement,13,13,primitive_congruence_immigration_enforcement,underpowered,,,,,,,
R:2008_2014,candidate_cmo,issue_era:primitive:immigration_enforcement,18,18,primitive_conservative_immigration_enforcement,no_variation,,,,,,,
R:post_2016,candidate_cmo,issue_era:primitive:immigration_enforcement,2,2,primitive_conservative_immigration_enforcement,underpowered,,,,,,,
R,candidate_statewide_overperformance,issue_total:primitive:immigration_enforcement,20,20,primitive_conservative_immigration_enforcement,no_variation,,,,,,,
R,candidate_statewide_overperformance,issue_mediator_adjusted:primitive:immigration_enforcement,17,17,primitive_conservative_immigration_enforcement,underpowered,,,,,,,
R,candidate_statewide_overperformance,issue_district_congruence:primitive:immigration_enforcement,13,13,primitive_conservative_immigration_enforcement,underpowered,,,,,,,
R,candidate_statewide_overperformance,issue_district_congruence:primitive:immigration_enforcement,13,13,primitive_congruence_immigration_enforcement,underpowered,,,,,,,
R:2008_2014,candidate_statewide_overperformance,issue_era:primitive:immigration_enforcement,18,18,primitive_conservative_immigration_enforcement,no_variation,,,,,,,
R:post_2016,candidate_statewide_overperformance,issue_era:primitive:immigration_enforcement,2,2,primitive_conservative_immigration_enforcement,underpowered,,,,,,,
R,candidate_federal_overperformance,issue_total:primitive:immigration_enforcement,13,13,primitive_conservative_immigration_enforcement,underpowered,,,,,,,
R,candidate_federal_overperformance,issue_mediator_adjusted:primitive:immigration_enforcement,11,11,primitive_conservative_immigration_enforcement,underpowered,,,,,,,
R,candidate_federal_overperformance,issue_district_congruence:primitive:immigration_enforcement,13,13,primitive_conservative_immigration_enforcement,underpowered,,,,,,,
R,candidate_federal_overperformance,issue_district_congruence:primitive:immigration_enforcement,13,13,primitive_congruence_immigration_enforcement,underpowered,,,,,,,
R:2008_2014,candidate_federal_overperformance,issue_era:primitive:immigration_enforcement,11,11,primitive_conservative_immigration_enforcement,underpowered,,,,,,,
R:post_2016,candidate_federal_overperformance,issue_era:primitive:immigration_enforcement,2,2,primitive_conservative_immigration_enforcement,underpowered,,,,,,,
R,candidate_presidential_overperformance,issue_total:primitive:immigration_enforcement,20,20,primitive_conservative_immigration_enforcement,no_variation,,,,,,,
R,candidate_presidential_overperformance,issue_mediator_adjusted:primitive:immigration_enforcement,17,17,primitive_conservative_immigration_enforcement,underpowered,,,,,,,
R,candidate_presidential_overperformance,issue_district_congruence:primitive:immigration_enforcement,13,13,primitive_conservative_immigration_enforcement,underpowered,,,,,,,
R,candidate_presidential_overperformance,issue_district_congruence:primitive:immigration_enforcement,13,13,primitive_congruence_immigration_enforcement,underpowered,,,,,,,
R:2008_2014,candidate_presidential_overperformance,issue_era:primitive:immigration_enforcement,18,18,primitive_conservative_immigration_enforcement,no_variation,,,,,,,
R:post_2016,candidate_presidential_overperformance,issue_era:primitive:immigration_enforcement,2,2,primitive_conservative_immigration_enforcement,underpowered,,,,,,,
all,candidate_cmo,issue_pooled_convergence:primitive:immigration_enforcement,35,35,primitive_convergence_immigration_enforcement,estimated,1.5108415878015369,2.992387250565812,-4.354237423307454,7.375920598910529,0.6168895995165341,,
all,candidate_statewide_overperformance,issue_pooled_convergence:primitive:immigration_enforcement,35,35,primitive_convergence_immigration_enforcement,estimated,13.73794340908924,2.868276219115473,8.116122019622914,19.359764798555567,3.213657163102313e-05,,
all,candidate_federal_overperformance,issue_pooled_convergence:primitive:immigration_enforcement,23,23,primitive_convergence_immigration_enforcement,estimated,24.085913162283838,5.669241010563725,12.974200781578936,35.19762554298874,0.000328812820945544,,
all,candidate_presidential_overperformance,issue_pooled_convergence:primitive:immigration_enforcement,33,33,primitive_convergence_immigration_enforcement,estimated,21.563171161511747,3.79686611524961,14.121313575622512,29.00502874740098,2.7529449611953617e-06,,
D,candidate_cmo,issue_total:primitive:healthcare_access,132,130,primitive_conservative_healthcare_access,estimated,2.3609864103345815,3.2779462351112945,-4.063788210483555,8.785761031152719,0.4726655915198914,,
D,candidate_cmo,issue_mediator_adjusted:primitive:healthcare_access,110,109,primitive_conservative_healthcare_access,estimated,1.8609666238883047,4.49643033065739,-6.952036824200179,10.673970071976788,0.6797853446585973,,
D,candidate_cmo,issue_district_congruence:primitive:healthcare_access,120,119,primitive_conservative_healthcare_access,estimated,-2.429705442255255,8.60676751870179,-19.298969778910763,14.439558894400253,0.7782067054710972,,
D,candidate_cmo,issue_district_congruence:primitive:healthcare_access,120,119,primitive_congruence_healthcare_access,estimated,4.215153530826687,9.197848356608914,-13.812629248126782,22.242936309780156,0.6475970013195627,,
D:2008_2014,candidate_cmo,issue_era:primitive:healthcare_access,14,14,primitive_conservative_healthcare_access,underpowered,,,,,,,
D:post_2016,candidate_cmo,issue_era:primitive:healthcare_access,41,41,primitive_conservative_healthcare_access,no_variation,,,,,,,
D:pre_2008,candidate_cmo,issue_era:primitive:healthcare_access,77,76,primitive_conservative_healthcare_access,estimated,6.747465101008379,3.1772633491745434,0.5200289366262734,12.974901265390484,0.03699530468365472,,
D,candidate_statewide_overperformance,issue_total:primitive:healthcare_access,132,130,primitive_conservative_healthcare_access,estimated,-0.8101477266725232,5.748568623518383,-12.077342228768554,10.457046775423507,0.8881448067198021,,
D,candidate_statewide_overperformance,issue_mediator_adjusted:primitive:healthcare_access,110,109,primitive_conservative_healthcare_access,estimated,-2.3376068358495945,3.993860151489146,-10.16557273276832,5.490359061069132,0.5595668995666949,,
D,candidate_statewide_overperformance,issue_district_congruence:primitive:healthcare_access,120,119,primitive_conservative_healthcare_access,estimated,-0.37877500468971625,8.176411821510118,-16.404542174849546,15.646992165470115,0.9631292574896498,,
D,candidate_statewide_overperformance,issue_district_congruence:primitive:healthcare_access,120,119,primitive_congruence_healthcare_access,estimated,4.550748632439247,8.279616273220721,-11.677299263073365,20.77879652795186,0.5836100165037592,,
D:2008_2014,candidate_statewide_overperformance,issue_era:primitive:healthcare_access,14,14,primitive_conservative_healthcare_access,underpowered,,,,,,,
D:post_2016,candidate_statewide_overperformance,issue_era:primitive:healthcare_access,41,41,primitive_conservative_healthcare_access,no_variation,,,,,,,
D:pre_2008,candidate_statewide_overperformance,issue_era:primitive:healthcare_access,77,76,primitive_conservative_healthcare_access,estimated,-0.8125184236863189,8.829049870166623,-18.1174561692129,16.49241932184026,0.9269212869491457,,
D,candidate_federal_overperformance,issue_total:primitive:healthcare_access,120,119,primitive_conservative_healthcare_access,estimated,6.806226296532361,6.534755124441176,-6.0018937473723435,19.614346340437066,0.29975303728037184,0.4995883954672864,
D,candidate_federal_overperformance,issue_mediator_adjusted:primitive:healthcare_access,99,99,primitive_conservative_healthcare_access,estimated,2.107777485958581,5.380635045522735,-8.43826720326598,12.65382217518314,0.6961053224634859,,
D,candidate_federal_overperformance,issue_district_congruence:primitive:healthcare_access,120,119,primitive_conservative_healthcare_access,estimated,2.1507681812234347,10.532658044654111,-18.493241586298623,22.79477794874549,0.838549027644355,,
D,candidate_federal_overperformance,issue_district_congruence:primitive:healthcare_access,120,119,primitive_congruence_healthcare_access,estimated,3.0079860959215274,10.756979390560275,-18.07569350957661,24.091665701419664,0.7802500979708914,,0.9278649813707898
D:2008_2014,candidate_federal_overperformance,issue_era:primitive:healthcare_access,13,13,primitive_conservative_healthcare_access,underpowered,,,,,,,
D:post_2016,candidate_federal_overperformance,issue_era:primitive:healthcare_access,41,41,primitive_conservative_healthcare_access,no_variation,,,,,,,
D:pre_2008,candidate_federal_overperformance,issue_era:primitive:healthcare_access,66,65,primitive_conservative_healthcare_access,estimated,15.889375780082121,9.663049623545579,-3.050201482067214,34.828953042231454,0.10500894441896996,,
D,candidate_presidential_overperformance,issue_total:primitive:healthcare_access,128,126,primitive_conservative_healthcare_access,estimated,-0.36792356977759866,9.75391157829608,-19.485590263237913,18.749743123682716,0.9699706124223999,0.9920153990683634,
D,candidate_presidential_overperformance,issue_mediator_adjusted:primitive:healthcare_access,107,106,primitive_conservative_healthcare_access,estimated,-8.067850416164923,5.63735553279373,-19.117067260440635,2.981366428110789,0.15535944291858647,,
D,candidate_presidential_overperformance,issue_district_congruence:primitive:healthcare_access,116,115,primitive_conservative_healthcare_access,estimated,1.976747781246381,10.694930107406854,-18.985315229271052,22.938810791763814,0.8536905113768745,,
D,candidate_presidential_overperformance,issue_district_congruence:primitive:healthcare_access,116,115,primitive_congruence_healthcare_access,estimated,1.7848435139578713,10.569895474742149,-18.93215161653674,22.50183864445248,0.8662051952177303,,0.9483404670499325
D:2008_2014,candidate_presidential_overperformance,issue_era:primitive:healthcare_access,13,13,primitive_conservative_healthcare_access,underpowered,,,,,,,
D:post_2016,candidate_presidential_overperformance,issue_era:primitive:healthcare_access,41,41,primitive_conservative_healthcare_access,no_variation,,,,,,,
D:pre_2008,candidate_presidential_overperformance,issue_era:primitive:healthcare_access,74,73,primitive_conservative_healthcare_access,estimated,2.2653653097819912,17.206188607464917,-31.458764360849244,35.98949498041323,0.8956205116753608,,
R,candidate_cmo,issue_total:primitive:healthcare_access,111,107,primitive_conservative_healthcare_access,estimated,-2.406442527409449,2.7574791657201687,-7.81110169222098,2.998216637402081,0.3848010952766091,,
R,candidate_cmo,issue_mediator_adjusted:primitive:healthcare_access,89,86,primitive_conservative_healthcare_access,estimated,1.9945723926694887,3.2454081937647263,-4.366427667109375,8.355572452448353,0.540471887939039,,
R,candidate_cmo,issue_district_congruence:primitive:healthcare_access,97,95,primitive_conservative_healthcare_access,estimated,-0.7285613335720911,2.5894518868724257,-5.803887031842045,4.346764364697863,0.7790547473457644,,
R,candidate_cmo,issue_district_congruence:primitive:healthcare_access,97,95,primitive_congruence_healthcare_access,estimated,-2.7391693991439463,2.8025566499156502,-8.232180432978621,2.7538416346907284,0.33088859695249107,,
R:2008_2014,candidate_cmo,issue_era:primitive:healthcare_access,14,14,primitive_conservative_healthcare_access,underpowered,,,,,,,
R:post_2016,candidate_cmo,issue_era:primitive:healthcare_access,17,17,primitive_conservative_healthcare_access,underpowered,,,,,,,
R:pre_2008,candidate_cmo,issue_era:primitive:healthcare_access,80,79,primitive_conservative_healthcare_access,estimated,-1.4794180163507433,3.513138474822794,-8.36516942700342,5.406333394301933,0.6748328316336093,,
R,candidate_statewide_overperformance,issue_total:primitive:healthcare_access,111,107,primitive_conservative_healthcare_access,estimated,-9.463327595926671,2.6092298734761243,-14.577418147939873,-4.349237043913468,0.0004428816965623837,,
R,candidate_statewide_overperformance,issue_mediator_adjusted:primitive:healthcare_access,89,86,primitive_conservative_healthcare_access,estimated,-3.799627162853318,2.4044943155376455,-8.512436021307103,0.9131816956004672,0.11777104510164803,,
R,candidate_statewide_overperformance,issue_district_congruence:primitive:healthcare_access,97,95,primitive_conservative_healthcare_access,estimated,-7.954418241800135,2.6279815941455023,-13.10526216632532,-2.8035743172749505,0.003188776312934268,,
R,candidate_statewide_overperformance,issue_district_congruence:primitive:healthcare_access,97,95,primitive_congruence_healthcare_access,estimated,-4.921076392939306,2.751094120296087,-10.313220868719636,0.4710680828410245,0.07687304727646789,,
R:2008_2014,candidate_statewide_overperformance,issue_era:primitive:healthcare_access,14,14,primitive_conservative_healthcare_access,underpowered,,,,,,,
R:post_2016,candidate_statewide_overperformance,issue_era:primitive:healthcare_access,17,17,primitive_conservative_healthcare_access,underpowered,,,,,,,
R:pre_2008,candidate_statewide_overperformance,issue_era:primitive:healthcare_access,80,79,primitive_conservative_healthcare_access,estimated,-7.188342823362288,3.5376072574333195,-14.122053047931594,-0.2546325987929823,0.0455605660850197,,
R,candidate_federal_overperformance,issue_total:primitive:healthcare_access,97,95,primitive_conservative_healthcare_access,estimated,-8.51011056994315,3.7328406539645558,-15.826478251713679,-1.1937428881726202,0.024881070039400592,0.10971873700546791,
R,candidate_federal_overperformance,issue_mediator_adjusted:primitive:healthcare_access,77,76,primitive_conservative_healthcare_access,estimated,-3.6193056468673475,4.015907564493392,-11.490484473274396,4.2518731795397,0.37034456720683895,,
R,candidate_federal_overperformance,issue_district_congruence:primitive:healthcare_access,97,95,primitive_conservative_healthcare_access,estimated,-9.059354757794761,3.4956905484985197,-15.91090823285186,-2.2078012827376625,0.01107668755122289,,
R,candidate_federal_overperformance,issue_district_congruence:primitive:healthcare_access,97,95,primitive_congruence_healthcare_access,estimated,-4.478278725471311,3.3867612372905196,-11.11633075056073,2.1597732996181076,0.1892802122514839,,0.6304722351643404
R:2008_2014,candidate_federal_overperformance,issue_era:primitive:healthcare_access,12,12,primitive_conservative_healthcare_access,underpowered,,,,,,,
R:post_2016,candidate_federal_overperformance,issue_era:primitive:healthcare_access,17,17,primitive_conservative_healthcare_access,underpowered,,,,,,,
R:pre_2008,candidate_federal_overperformance,issue_era:primitive:healthcare_access,68,67,primitive_conservative_healthcare_access,estimated,-11.513177538609042,4.815519999182516,-20.951596737006774,-2.074758340211311,0.019669844972536092,,
R,candidate_presidential_overperformance,issue_total:primitive:healthcare_access,108,104,primitive_conservative_healthcare_access,estimated,-11.006099476163733,3.6658397481197196,-18.191145382478382,-3.8210535698490826,0.003362248253473141,0.051554473219921494,
R,candidate_presidential_overperformance,issue_mediator_adjusted:primitive:healthcare_access,87,84,primitive_conservative_healthcare_access,estimated,-5.19253787921563,3.631661874352959,-12.31059515294743,1.9255193945161704,0.156528870946836,,
R,candidate_presidential_overperformance,issue_district_congruence:primitive:healthcare_access,94,92,primitive_conservative_healthcare_access,estimated,-7.953775353933219,3.8273052701804278,-15.455293683486858,-0.4522570243795805,0.04051007354598208,,
R,candidate_presidential_overperformance,issue_district_congruence:primitive:healthcare_access,94,92,primitive_congruence_healthcare_access,estimated,-7.8736569049950464,3.5352264596518697,-14.80270076591271,-0.9446130440773821,0.028400381863400062,,0.2612835131432806
R:2008_2014,candidate_presidential_overperformance,issue_era:primitive:healthcare_access,14,14,primitive_conservative_healthcare_access,underpowered,,,,,,,
R:post_2016,candidate_presidential_overperformance,issue_era:primitive:healthcare_access,17,17,primitive_conservative_healthcare_access,underpowered,,,,,,,
R:pre_2008,candidate_presidential_overperformance,issue_era:primitive:healthcare_access,77,76,primitive_conservative_healthcare_access,estimated,-8.387360859492109,5.009625071076955,-18.206225998802942,1.4315042798187232,0.09824722509870489,,
all,candidate_cmo,issue_pooled_convergence:primitive:healthcare_access,243,237,primitive_convergence_healthcare_access,estimated,2.730284294323044,2.1580986634765984,-1.4995890860910888,6.960157674737177,0.20707098400789906,,
all,candidate_statewide_overperformance,issue_pooled_convergence:primitive:healthcare_access,243,237,primitive_convergence_healthcare_access,estimated,5.98553464920813,2.386586056685013,1.3078259781055053,10.663243320310755,0.01281447479536809,,
all,candidate_federal_overperformance,issue_pooled_convergence:primitive:healthcare_access,217,214,primitive_convergence_healthcare_access,estimated,10.428152824578747,3.2789117150641833,4.001485863052948,16.854819786104546,0.0016901618023647084,,
all,candidate_presidential_overperformance,issue_pooled_convergence:primitive:healthcare_access,236,230,primitive_convergence_healthcare_access,estimated,8.261074388206838,3.4922473697751566,1.4162695434475312,15.105879232966146,0.018837886713066618,,
D,candidate_cmo,issue_total:primitive:government_ethics_transparency,58,50,primitive_conservative_government_ethics_transparency,estimated,1.00972903822923,3.9647602031646376,-6.7612009599734595,8.78065903643192,0.8000392323023826,,
D,candidate_cmo,issue_mediator_adjusted:primitive:government_ethics_transparency,51,47,primitive_conservative_government_ethics_transparency,estimated,1.951125555099215,3.563101701509742,-5.032553779859879,8.93480489005831,0.5866194883371495,,
D,candidate_cmo,issue_district_congruence:primitive:government_ethics_transparency,47,42,primitive_conservative_government_ethics_transparency,estimated,-0.2636388345813675,4.736009094718104,-9.54621666022885,9.018938991066115,0.9558775797657906,,
D,candidate_cmo,issue_district_congruence:primitive:government_ethics_transparency,47,42,primitive_congruence_government_ethics_transparency,estimated,1.3215771048432816,3.0872529142320344,-4.729438607051506,7.372592816738068,0.6708365876183555,,
D:2008_2014,candidate_cmo,issue_era:primitive:government_ethics_transparency,38,36,primitive_conservative_government_ethics_transparency,estimated,2.6831966077586156,2.826525768804556,-2.8567938990983146,8.223187114615545,0.34898162358774476,,
D:post_2016,candidate_cmo,issue_era:primitive:government_ethics_transparency,11,11,primitive_conservative_government_ethics_transparency,underpowered,,,,,,,
D:pre_2008,candidate_cmo,issue_era:primitive:government_ethics_transparency,9,9,primitive_conservative_government_ethics_transparency,underpowered,,,,,,,
D,candidate_statewide_overperformance,issue_total:primitive:government_ethics_transparency,58,50,primitive_conservative_government_ethics_transparency,estimated,7.249277331745884,2.935875485830416,1.4949613795182684,13.003593283973501,0.017074635773749795,,
D,candidate_statewide_overperformance,issue_mediator_adjusted:primitive:government_ethics_transparency,51,47,primitive_conservative_government_ethics_transparency,estimated,2.83684484003735,2.996597772104433,-3.036486793287338,8.710176473362038,0.34874424515383284,,
D,candidate_statewide_overperformance,issue_district_congruence:primitive:government_ethics_transparency,47,42,primitive_conservative_government_ethics_transparency,estimated,5.151565034176677,4.15339694495247,-2.989092977930163,13.292223046283517,0.22190633626508127,,
D,candidate_statewide_overperformance,issue_district_congruence:primitive:government_ethics_transparency,47,42,primitive_congruence_government_ethics_transparency,estimated,-1.2179460958473227,2.7015471222648273,-6.512978455486384,4.077086263791739,0.6544853872933025,,
D:2008_2014,candidate_statewide_overperformance,issue_era:primitive:government_ethics_transparency,38,36,primitive_conservative_government_ethics_transparency,estimated,0.7949361223794682,3.114846518658321,-5.310163054190841,6.900035298949778,0.8000556354257657,,
D:post_2016,candidate_statewide_overperformance,issue_era:primitive:government_ethics_transparency,11,11,primitive_conservative_government_ethics_transparency,underpowered,,,,,,,
D:pre_2008,candidate_statewide_overperformance,issue_era:primitive:government_ethics_transparency,9,9,primitive_conservative_government_ethics_transparency,underpowered,,,,,,,
D,candidate_federal_overperformance,issue_total:primitive:government_ethics_transparency,47,42,primitive_conservative_government_ethics_transparency,estimated,13.058298264347652,4.884426720139349,3.4848218928745265,22.631774635820776,0.010728808330391373,0.05364404165195687,
D,candidate_federal_overperformance,issue_mediator_adjusted:primitive:government_ethics_transparency,41,39,primitive_conservative_government_ethics_transparency,estimated,9.22338590847301,4.718318922035484,-0.02451917871653997,18.471290995662557,0.05799205829781282,,
D,candidate_federal_overperformance,issue_district_congruence:primitive:government_ethics_transparency,47,42,primitive_conservative_government_ethics_transparency,estimated,6.558568214053678,4.925446035118919,-3.0953060147794043,16.21244244288676,0.1903582177618479,,
D,candidate_federal_overperformance,issue_district_congruence:primitive:government_ethics_transparency,47,42,primitive_congruence_government_ethics_transparency,estimated,-0.1962445617331037,2.3304181989441166,-4.763864231663572,4.371375108197364,0.9332992942136603,,0.9483404670499325
D:2008_2014,candidate_federal_overperformance,issue_era:primitive:government_ethics_transparency,32,30,primitive_conservative_government_ethics_transparency,estimated,-0.3057975653583693,4.227713444278555,-8.592115916144337,7.980520785427598,0.9428345306610986,,
D:post_2016,candidate_federal_overperformance,issue_era:primitive:government_ethics_transparency,11,11,primitive_conservative_government_ethics_transparency,underpowered,,,,,,,
D:pre_2008,candidate_federal_overperformance,issue_era:primitive:government_ethics_transparency,4,4,primitive_conservative_government_ethics_transparency,underpowered,,,,,,,
D,candidate_presidential_overperformance,issue_total:primitive:government_ethics_transparency,56,48,primitive_conservative_government_ethics_transparency,estimated,7.134314999603889,4.682716537786809,-2.0438094144582557,16.312439413666034,0.1343240605327862,0.3358101513319655,
D,candidate_presidential_overperformance,issue_mediator_adjusted:primitive:government_ethics_transparency,50,46,primitive_conservative_government_ethics_transparency,estimated,3.7276129023345272,4.4044719304728694,-4.905152081392297,12.360377886061352,0.4018499446509991,,
D,candidate_presidential_overperformance,issue_district_congruence:primitive:government_ethics_transparency,45,40,primitive_conservative_government_ethics_transparency,estimated,4.467419345378224,6.01577492899867,-7.3234995154591696,16.25833820621562,0.4621630753252375,,
D,candidate_presidential_overperformance,issue_district_congruence:primitive:government_ethics_transparency,45,40,primitive_congruence_government_ethics_transparency,estimated,-1.1446871093553235,3.6976151203740715,-8.392012745288504,6.102638526577857,0.7585326590454252,,0.9270954721666309
D:2008_2014,candidate_presidential_overperformance,issue_era:primitive:government_ethics_transparency,36,34,primitive_conservative_government_ethics_transparency,estimated,1.5382298638716998,3.199325990959845,-4.732449078409596,7.808908806152996,0.6338324272411042,,
D:post_2016,candidate_presidential_overperformance,issue_era:primitive:government_ethics_transparency,11,11,primitive_conservative_government_ethics_transparency,underpowered,,,,,,,
D:pre_2008,candidate_presidential_overperformance,issue_era:primitive:government_ethics_transparency,9,9,primitive_conservative_government_ethics_transparency,underpowered,,,,,,,
R,candidate_cmo,issue_total:primitive:government_ethics_transparency,84,67,primitive_conservative_government_ethics_transparency,estimated,0.47821219564217365,2.102736194398114,-3.64315074537813,4.5995751366624775,0.8207972638690835,,
R,candidate_cmo,issue_mediator_adjusted:primitive:government_ethics_transparency,74,60,primitive_conservative_government_ethics_transparency,estimated,0.0727221554905283,2.3121169832447865,-4.459027131669253,4.60447144265031,0.9750147301760801,,
