canonical_candidate_id,person_id,canonical_candidate,election_year,chamber,district,party,votesmart_candidate_id,votesmart_candidate,match_method,name_score,score_margin,accepted,review_required
AL-1994-senate-17-D-BIDDLE,ALPERSON-BIDDLE,Biddle,1994,senate,17,D,,Jack Biddle,unmatched,90.0,8.182,False,True
AL-1994-senate-18-D-SMITHERMAN,ALPERSON-SMITHERMAN,Smitherman,1994,senate,18,D,,Rodger Smitherman,unmatched,90.0,20.0,False,True
AL-1994-senate-18-R-HORN,ALPERSON-HORN,Horn,1994,senate,18,R,,Tommy Horne,unmatched,90.0,0.0,False,True
AL-1994-senate-19-D-MCCLAIN,ALPERSON-MCCLAIN,Mcclain,1994,senate,19,D,,Edward McClain,unmatched,90.0,18.75,False,True
AL-1994-senate-20-D-ESCOTT-RUSSELL,ALPERSON-ESCOTT-RUSSELL,Escott-Russell,1994,senate,20,D,,Russell Bedsole,unmatched,72.069,5.569,False,False
AL-1994-senate-21-D-POOLE,ALPERSON-POOLE,Poole,1994,senate,21,D,5613.0,Phil Poole,canonical_person_id_propagation,90.0,0.0,True,False
AL-1994-senate-22-D-LINDSEY,ALPERSON-LINDSEY,Lindsey,1994,senate,22,D,,WH Lindsey,unmatched,95.0,5.0,False,True
AL-1994-senate-22-R-HUGHES,ALPERSON-HUGHES,Hughes,1994,senate,22,R,,Barry Hughes,unmatched,90.0,18.0,False,True
AL-1994-senate-23-D-SANDERS,ALPERSON-SANDERS,Sanders,1994,senate,23,D,15913.0,Jimmy Sanders,canonical_person_id_propagation,90.0,0.0,True,False
AL-1994-senate-23-R-CURL,ALPERSON-CURL,Curl,1994,senate,23,R,,Curtis Jones,unmatched,77.143,0.0,False,True
AL-1994-senate-24-D-STEELE,ALPERSON-STEELE,Steele,1994,senate,24,D,5618.0,"Charles Steele, Jr.",canonical_person_id_propagation,90.0,18.0,True,False
AL-1994-senate-25-D-ANDERSON,ALPERSON-ANDERSON,Anderson,1994,senate,25,D,,Allen Sanderson,unmatched,90.0,6.0,False,True
AL-1994-senate-25-R-DIXON,ALPERSON-DIXON,Dixon,1994,senate,25,R,5599.0,Larry Dixon,canonical_person_id_propagation,90.0,0.0,True,False
AL-1994-senate-26-D-LANGFORD,ALPERSON-LANGFORD,Langford,1994,senate,26,D,5605.0,Charles Langford,canonical_person_id_propagation,90.0,12.857,True,False
AL-1994-senate-27-D-LITTLE,ALPERSON-LITTLE,Little,1994,senate,27,D,,"Zeb Little, Sr.",unmatched,90.0,0.0,False,True
AL-1994-senate-27-R-PONDER,ALPERSON-PONDER,Ponder,1994,senate,27,R,,Gene Ponder,unmatched,90.0,18.0,False,True
AL-1994-senate-28-D-CLAY,ALPERSON-CLAY,Clay,1994,senate,28,D,,George Clay,unmatched,90.0,0.0,False,True
AL-1994-senate-28-R-SETTLER,ALPERSON-SETTLER,Settler,1994,senate,28,R,,Nathaniel Ledbetter,unmatched,75.0,9.545,False,True
AL-1994-senate-29-D-BAILEY,ALPERSON-BAILEY,Bailey,1994,senate,29,D,,Harold Raley,unmatched,72.0,0.0,False,False
AL-1994-senate-30-D-MITCHELL,ALPERSON-MITCHELL,Mitchell,1994,senate,30,D,,Joseph Mitchell,unmatched,90.0,0.0,False,True
AL-1994-senate-31-D-ADAMS,ALPERSON-ADAMS,Adams,1994,senate,31,D,5587.0,Dwight Adams,canonical_person_id_propagation,90.0,0.0,True,False
AL-1994-senate-32-D-KOONTZ,ALPERSON-KOONTZ,Koontz,1994,senate,32,D,,Will Barfoot,unmatched,60.0,0.0,False,False
AL-1994-senate-32-R-LIPSOCOMB,ALPERSON-LIPSOCOMB,Lipsocomb,1994,senate,32,R,,Albert Lipscomb,unmatched,84.706,0.495,False,True
AL-1994-senate-33-D-FIGURES,ALPERSON-FIGURES,Figures,1994,senate,33,D,,Vivian Figures,unmatched,90.0,0.0,False,True
AL-1994-senate-34-D-SULLIVAN,ALPERSON-SULLIVAN,Sullivan,1994,senate,34,D,,Rodney Sullivan,unmatched,90.0,25.714,False,True
AL-1994-senate-34-R-MYERS,ALPERSON-MYERS,Myers,1994,senate,34,R,,H.E. Myers,unmatched,90.0,22.5,False,True
AL-1994-senate-35-D-WINDOM,ALPERSON-WINDOM,Windom,1994,senate,35,D,,Rich Wingo,unmatched,65.455,5.455,False,False
AL-1994-senate-35-R-HEBERT,ALPERSON-HEBERT,Hebert,1994,senate,35,R,,Delbert Shelton,unmatched,75.0,0.0,False,True
AL-1998-house-1-D-STARKEY,ALPERSON-STARKEY,Starkey,1998,house,1,D,5712.0,"Nelson Starkey, Jr.",same_race_party,90.0,90.0,True,False
AL-1998-house-1-R-BEER,ALPERSON-BEER,Beer,1998,house,1,R,16089.0,Greg Beer,same_race_party,90.0,90.0,True,False
AL-1998-house-2-D-HAMILTON,ALPERSON-HAMILTON,Hamilton,1998,house,2,D,5653.0,James Hamilton,same_race_party,90.0,90.0,True,False
AL-1998-house-2-R-TATUM,ALPERSON-TATUM,Tatum,1998,house,2,R,16058.0,Tex Tatum,same_race_party,90.0,60.0,True,False
AL-1998-house-3-D-BLACK,ALPERSON-BLACK,Black,1998,house,3,D,5625.0,Marcel Black,same_race_party,90.0,90.0,True,False
AL-1998-house-3-R-SMALLWOOD,ALPERSON-SMALLWOOD,Smallwood,1998,house,3,R,15955.0,John Smallwood,same_race_party,90.0,90.0,True,False
AL-1998-house-4-D-MANCUSO,ALPERSON-MANCUSO,Mancuso,1998,house,4,D,16102.0,Angelo Mancuso,same_race_party,90.0,90.0,True,False
AL-1998-house-4-R-PAPUCCI,ALPERSON-PAPUCCI,Papucci,1998,house,4,R,5694.0,Nelson Papucci,same_race_party,90.0,90.0,True,False
AL-1998-house-5-D-CARTER,ALPERSON-CARTER,Carter,1998,house,5,D,5632.0,Tommy Carter,same_race_party,90.0,90.0,True,False
AL-1998-house-5-R-ANDREWS,ALPERSON-ANDREWS,Andrews,1998,house,5,R,15997.0,Steve Andrews,same_race_party,90.0,90.0,True,False
AL-1998-house-6-D-SCHMITZ,ALPERSON-SCHMITZ,Schmitz,1998,house,6,D,16097.0,Sue Schmitz,same_race_party,90.0,90.0,True,False
AL-1998-house-6-R-JORGENSEN,ALPERSON-JORGENSEN,Jorgensen,1998,house,6,R,5669.0,Lee Jorgensen,same_race_party,95.0,95.0,True,False
AL-1998-house-8-D-DUKES,ALPERSON-DUKES,Dukes,1998,house,8,D,5641.0,Bill Dukes,same_race_party,90.0,90.0,True,False
AL-1998-house-8-R-KEY,ALPERSON-KEY,Key,1998,house,8,R,15880.0,John Key,same_race_party,90.0,90.0,True,False
AL-1998-house-9-D-GRANTLAND,ALPERSON-GRANTLAND,Grantland,1998,house,9,D,15874.0,Ronald Grantland,same_race_party,90.0,90.0,True,False
AL-1998-house-9-R-BALL,ALPERSON-BALL,Ball,1998,house,9,R,15934.0,Mike Ball,same_race_party,90.0,90.0,True,False
AL-1998-house-10-D-SMITH,ALPERSON-SMITH,Smith,1998,house,10,D,15953.0,Pamela Smith,same_race_party,90.0,90.0,True,False
AL-1998-house-10-R-HANEY,ALPERSON-HANEY,Haney,1998,house,10,R,5655.0,James Haney,same_race_party,90.0,90.0,True,False
AL-1998-house-11-D-WHITE,ALPERSON-WHITE,White,1998,house,11,D,16004.0,Billy John White,same_race_party,90.0,90.0,True,False
AL-1998-house-11-R-ODEN,ALPERSON-ODEN,Oden,1998,house,11,R,16033.0,Jeremy Oden,same_race_party,90.0,90.0,True,False
AL-1998-house-12-D-MORRISON,ALPERSON-MORRISON,Morrison,1998,house,12,D,5687.0,Neal Morrison,same_race_party,90.0,90.0,True,False
AL-1998-house-12-R-HASTIMGS,ALPERSON-HASTIMGS,Hastimgs,1998,house,12,R,,Carl Hastings,unmatched,78.75,78.75,False,True
AL-1998-house-13-D-HOGAN,ALPERSON-HOGAN,Hogan,1998,house,13,D,5662.0,Thomas Hogan,same_race_party,90.0,90.0,True,False
AL-1998-house-13-R-BRANCH,ALPERSON-BRANCH,Branch,1998,house,13,R,,Curtis Poe,unmatched,25.714,25.714,False,False
AL-1998-house-14-D-GUIN,ALPERSON-GUIN,Guin,1998,house,14,D,5650.0,"Ken Guin, Jr.",same_race_party,90.0,90.0,True,False
AL-1998-house-14-R-WALLACE,ALPERSON-WALLACE,Wallace,1998,house,14,R,16021.0,Donald Wallace,same_race_party,90.0,90.0,True,False
AL-1998-house-16-D-THIGPEN,ALPERSON-THIGPEN,Thigpen,1998,house,16,D,15966.0,"William Thigpen, Sr.",same_race_party,90.0,90.0,True,False
AL-1998-house-16-R-WALDON,ALPERSON-WALDON,Waldon,1998,house,16,R,15882.0,Jackie Waldon,same_race_party,90.0,90.0,True,False
AL-1998-house-17-D-MILLICAN,ALPERSON-MILLICAN,Millican,1998,house,17,D,5683.0,Michael Millican,same_race_party,90.0,90.0,True,False
AL-1998-house-17-R-JOHNSON,ALPERSON-JOHNSON,Johnson,1998,house,17,R,16094.0,Van Johnson,same_race_party,90.0,90.0,True,False
AL-1998-house-18-D-MORROW,ALPERSON-MORROW,Morrow,1998,house,18,D,5688.0,Johnny Morrow,same_race_party,90.0,90.0,True,False
AL-1998-house-18-R-BRITNELL,ALPERSON-BRITNELL,Britnell,1998,house,18,R,16060.0,Charlie Britnell,same_race_party,90.0,90.0,True,False
AL-1998-house-20-D-WILBURN,ALPERSON-WILBURN,Wilburn,1998,house,20,D,16026.0,Don Wilburn,same_race_party,90.0,90.0,True,False
AL-1998-house-20-R-SANDERFORD,ALPERSON-SANDERFORD,Sanderford,1998,house,20,R,5706.0,Howard Sanderford,same_race_party,90.0,90.0,True,False
AL-1998-house-21-D-JONES,ALPERSON-JONES,Jones,1998,house,21,D,16006.0,Patrick Jones,same_race_party,90.0,90.0,True,False
AL-1998-house-21-R-CLEMONS,ALPERSON-CLEMONS,Clemons,1998,house,21,R,16096.0,Adam Clemons,same_race_party,90.0,90.0,True,False
AL-1998-house-22-D-HALL,ALPERSON-HALL,Hall,1998,house,22,D,5651.0,Albert Hall,same_race_party,90.0,90.0,True,False
AL-1998-house-22-R-HOLLINGSWORTH,ALPERSON-HOLLINGSWORTH,Hollingsworth,1998,house,22,R,15935.0,Randy Hollingsworth,same_race_party,95.0,95.0,True,False
AL-1998-house-23-D-ROBINSON,ALPERSON-ROBINSON,Robinson,1998,house,23,D,5703.0,John Robinson,same_race_party,90.0,90.0,True,False
AL-1998-house-23-R-SHELTON,ALPERSON-SHELTON,Shelton,1998,house,23,R,15895.0,Delbert Shelton,same_race_party,90.0,65.571,True,False
AL-1998-house-24-D-BURKE,ALPERSON-BURKE,Burke,1998,house,24,D,5628.0,Ralph Burke,same_race_party,90.0,90.0,True,False
AL-1998-house-24-R-GREESON,ALPERSON-GREESON,Greeson,1998,house,24,R,16065.0,Todd Greeson,same_race_party,90.0,90.0,True,False
AL-1998-house-25-D-HAWK,ALPERSON-HAWK,Hawk,1998,house,25,D,5656.0,Howard Hawk,same_race_party,90.0,90.0,True,False
AL-1998-house-25-R-FINLEY,ALPERSON-FINLEY,Finley,1998,house,25,R,16073.0,John Finley,same_race_party,90.0,90.0,True,False
AL-1998-house-26-D-MCDANIEL,ALPERSON-MCDANIEL,McDaniel,1998,house,26,D,5679.0,W. McDaniel,same_race_party,95.0,95.0,True,False
AL-1998-house-26-R-JOHNSTON,ALPERSON-JOHNSTON,Johnston,1998,house,26,R,16109.0,Micah Johnston,same_race_party,90.0,90.0,True,False
AL-1998-house-27-D-MURPHREE,ALPERSON-MURPHREE,Murphree,1998,house,27,D,5690.0,Jim Murphree,same_race_party,90.0,90.0,True,False
AL-1998-house-27-R-THOMAS,ALPERSON-THOMAS,Thomas,1998,house,27,R,15890.0,Elwyn Thomas,same_race_party,90.0,90.0,True,False
AL-1998-house-28-D-FORD,ALPERSON-FORD,Ford,1998,house,28,D,5643.0,Joe Ford,same_race_party,90.0,90.0,True,False
AL-1998-house-28-R-STEPHENS,ALPERSON-STEPHENS,Stephens,1998,house,28,R,15928.0,Randall Stephens,same_race_party,90.0,90.0,True,False
AL-1998-house-29-D-PAGE,ALPERSON-PAGE,Page,1998,house,29,D,5693.0,Jack Page III,same_race_party,90.0,90.0,True,False
AL-1998-house-29-R-MALONE,ALPERSON-MALONE,Malone,1998,house,29,R,16007.0,Shaun Malone,same_race_party,90.0,90.0,True,False
AL-1998-house-30-D-GALLIHER,ALPERSON-GALLIHER,Galliher,1998,house,30,D,5646.0,Blaine Galliher,same_race_party,90.0,90.0,True,False
AL-1998-house-30-R-HOLLAND,ALPERSON-HOLLAND,Holland,1998,house,30,R,15936.0,Joe Holland,same_race_party,90.0,90.0,True,False
AL-1998-house-31-D-VENABLE,ALPERSON-VENABLE,Venable,1998,house,31,D,5719.0,Jack Venable,same_race_party,90.0,90.0,True,False
AL-1998-house-31-R-BOWEN,ALPERSON-BOWEN,Bowen,1998,house,31,R,15963.0,David Bowen,same_race_party,90.0,90.0,True,False
AL-1998-house-32-D-BOYD,ALPERSON-BOYD,Boyd,1998,house,32,D,5627.0,Barbara Boyd,same_race_party,90.0,90.0,True,False
AL-1998-house-32-R-BRADFORD,ALPERSON-BRADFORD,Bradford,1998,house,32,R,16093.0,"Ralph Bradford, Sr.",same_race_party,90.0,90.0,True,False
AL-1998-house-35-D-HURST,ALPERSON-HURST,Hurst,1998,house,35,D,15975.0,Steve Hurst,same_race_party,90.0,90.0,True,False
AL-1998-house-35-R-SIMS,ALPERSON-SIMS,Sims,1998,house,35,R,5709.0,Larry Sims,same_race_party,90.0,90.0,True,False
AL-1998-house-38-D-FULLER,ALPERSON-FULLER,Fuller,1998,house,38,D,5644.0,"Bill Fuller, Jr.",same_race_party,90.0,90.0,True,False
AL-1998-house-38-R-INGRAM,ALPERSON-INGRAM,Ingram,1998,house,38,R,15926.0,Jim Ingram,same_race_party,90.0,60.0,True,False
AL-1998-house-42-D-MARTIN,ALPERSON-MARTIN,Martin,1998,house,42,D,16025.0,James Martin,same_race_party,90.0,90.0,True,False
AL-1998-house-42-R-PARNELL,ALPERSON-PARNELL,Parnell,1998,house,42,R,16035.0,James Parnell,same_race_party,90.0,90.0,True,False
AL-1998-house-49-D-BLAIR,ALPERSON-BLAIR,Blair,1998,house,49,D,15879.0,Sara Beth Blair,same_race_party,90.0,90.0,True,False
AL-1998-house-49-R-THOMAS,ALPERSON-THOMAS,Thomas,1998,house,49,R,5713.0,Dave Thomas,same_race_party,90.0,90.0,True,False
AL-1998-house-51-D-MULLINS,ALPERSON-MULLINS,Mullins,1998,house,51,D,15965.0,R.L. Mullins,same_race_party,90.0,90.0,True,False
AL-1998-house-51-R-HUMPHRYES,ALPERSON-HUMPHRYES,Humphryes,1998,house,51,R,15910.0,Bobby Humphryes,same_race_party,90.0,90.0,True,False
AL-1998-house-54-D-PERDUE,ALPERSON-PERDUE,Perdue,1998,house,54,D,5699.0,George Perdue,same_race_party,90.0,90.0,True,False
AL-1998-house-54-R-LATIMORE,ALPERSON-LATIMORE,Latimore,1998,house,54,R,15960.0,Mary Latimore,same_race_party,90.0,90.0,True,False
AL-1998-house-55-D-MAJOR,ALPERSON-MAJOR,Major,1998,house,55,D,15892.0,Eric Major,same_race_party,90.0,90.0,True,False
AL-1998-house-55-R-MORTON,ALPERSON-MORTON,Morton,1998,house,55,R,16103.0,Michael Morton,same_race_party,90.0,90.0,True,False
AL-1998-house-60-D-HILLIARD,ALPERSON-HILLIARD,Hilliard,1998,house,60,D,5660.0,John Hilliard,same_race_party,90.0,54.0,True,False
AL-1998-house-60-R-RUSSELL,ALPERSON-RUSSELL,Russell,1998,house,60,R,15981.0,David Russell,same_race,90.0,58.909,True,False
AL-1998-house-62-D-TINGLE,ALPERSON-TINGLE,Tingle,1998,house,62,D,16053.0,Jerry Michael Tingle,same_race_party,90.0,90.0,True,False
AL-1998-house-62-R-ALLEN,ALPERSON-ALLEN,Allen,1998,house,62,R,5621.0,Gerald Allen,same_race_party,90.0,90.0,True,False
AL-1998-house-63-D-STANLEY,ALPERSON-STANLEY,Stanley,1998,house,63,D,15911.0,Andrea Stanley,same_race_party,90.0,90.0,True,False
AL-1998-house-63-R-PARKER,ALPERSON-PARKER,Parker,1998,house,63,R,5696.0,"Tim Parker, Jr.",same_race_party,90.0,90.0,True,False
AL-1998-house-64-D-WARREN,ALPERSON-WARREN,Warren,1998,house,64,D,5720.0,James Warren,same_race_party,90.0,90.0,True,False
AL-1998-house-64-R-ALBRITTON,ALPERSON-ALBRITTON,Albritton,1998,house,64,R,15990.0,Greg Albritton,same_race_party,90.0,90.0,True,False
AL-1998-house-65-D-DOLBARE,ALPERSON-DOLBARE,Dolbare,1998,house,65,D,8192.0,Jeff Dolbare,same_race_party,90.0,90.0,True,False
AL-1998-house-65-R-OVERTON,ALPERSON-OVERTON,Overton,1998,house,65,R,16014.0,Michael Davane Overton,same_race_party,90.0,90.0,True,False
AL-1998-house-66-D-WHITE,ALPERSON-WHITE,White,1998,house,66,D,5721.0,Skippy White,same_race_party,90.0,90.0,True,False
AL-1998-house-66-R-AUST,ALPERSON-AUST,Aust,1998,house,66,R,15952.0,George Aust,same_race_party,90.0,45.0,True,False
AL-1998-house-67-D-MAULL,ALPERSON-MAULL,Maull,1998,house,67,D,5676.0,Edward Maull,same_race_party,90.0,47.25,True,False
AL-1998-house-67-R-DOBYNES,ALPERSON-DOBYNES,Dobynes,1998,house,67,R,16038.0,Aaron Dobynes,same_race,90.0,45.0,True,False
AL-1998-house-72-D-HAYDEN,ALPERSON-HAYDEN,Hayden,1998,house,72,D,5658.0,Andrew Hayden,same_race_party,90.0,90.0,True,False
AL-1998-house-72-R-SUTTON,ALPERSON-SUTTON,Sutton,1998,house,72,R,15902.0,Gooloe Sutton,same_race_party,90.0,90.0,True,False
AL-1998-house-79-D-DEMPSEY,ALPERSON-DEMPSEY,Dempsey,1998,house,79,D,15905.0,Jan Dempsey,same_race_party,90.0,90.0,True,False
AL-1998-house-79-R-HUBBARD,ALPERSON-HUBBARD,Hubbard,1998,house,79,R,15923.0,Mike Hubbard,same_race_party,90.0,90.0,True,False
AL-1998-house-80-D-VANCE,ALPERSON-VANCE,Vance,1998,house,80,D,5718.0,Lesley Vance,same_race_party,90.0,90.0,True,False
AL-1998-house-80-R-DUNN,ALPERSON-DUNN,Dunn,1998,house,80,R,16099.0,Gloria Dunn,same_race_party,90.0,90.0,True,False
AL-1998-house-81-D-GRAHAM,ALPERSON-GRAHAM,Graham,1998,house,81,D,5649.0,Betty Graham,same_race_party,90.0,90.0,True,False
AL-1998-house-81-R-KNIGHT,ALPERSON-KNIGHT,Knight,1998,house,81,R,15912.0,Dianne Bishop Knight,same_race_party,90.0,90.0,True,False
AL-1998-house-84-D-BEASLEY,ALPERSON-BEASLEY,Beasley,1998,house,84,D,15872.0,Billy Beasley,same_race_party,90.0,90.0,True,False
AL-1998-house-84-R-HORNE,ALPERSON-HORNE,Horne,1998,house,84,R,15921.0,Tommy Horne,same_race_party,90.0,90.0,True,False
AL-1998-house-86-D-CAROTHERS,ALPERSON-CAROTHERS,Carothers,1998,house,86,D,5631.0,"Joe Carothers, Jr.",same_race_party,90.0,90.0,True,False
AL-1998-house-86-R-JEFFERS,ALPERSON-JEFFERS,Jeffers,1998,house,86,R,15927.0,Ruth Jeffers,same_race_party,90.0,90.0,True,False
AL-1998-house-87-D-MATHIS,ALPERSON-MATHIS,Mathis,1998,house,87,D,15972.0,Nathan Mathis,same_race_party,90.0,90.0,True,False
AL-1998-house-87-R-SEIBENHENER,ALPERSON-SEIBENHENER,Seibenhener,1998,house,87,R,5708.0,Riley Seibenhener,same_race_party,90.0,90.0,True,False
AL-1998-house-89-D-BOOTHE,ALPERSON-BOOTHE,Boothe,1998,house,89,D,16046.0,Alan Boothe,same_race_party,90.0,90.0,True,False
AL-1998-house-89-R-MEEKS,ALPERSON-MEEKS,Meeks,1998,house,89,R,16032.0,Larry Meeks,same_race_party,90.0,90.0,True,False
AL-1998-house-91-D-SPICER,ALPERSON-SPICER,Spicer,1998,house,91,D,15991.0,Terry Spicer,same_race_party,90.0,90.0,True,False
AL-1998-house-91-R-MOORE,ALPERSON-MOORE,Moore,1998,house,91,R,5686.0,Garreth Moore,same_race_party,90.0,90.0,True,False
AL-1998-house-95-D-PFEIFER,ALPERSON-PFEIFER,Pfeifer,1998,house,95,D,15989.0,"William Pfeifer, Jr.",same_race_party,90.0,90.0,True,False
AL-1998-house-95-R-MCMILLAN,ALPERSON-MCMILLAN,McMillan,1998,house,95,R,5681.0,Steve McMillan,same_race_party,90.0,90.0,True,False
AL-1998-house-96-D-EASON,ALPERSON-EASON,Eason,1998,house,96,D,15958.0,Tonia Eason,same_race_party,90.0,54.0,True,False
AL-1998-house-96-R-GREENE,ALPERSON-GREENE,Greene,1998,house,96,R,16036.0,Jeanette Greene,same_race_party,90.0,90.0,True,False
AL-1998-house-102-D-PACE,ALPERSON-PACE,Pace,1998,house,102,D,15957.0,Sandra Pace,same_race_party,90.0,90.0,True,False
AL-1998-house-102-R-TURNER,ALPERSON-TURNER,Turner,1998,house,102,R,5716.0,J.E. Turner,same_race_party,90.0,90.0,True,False
AL-1998-house-104-D-ROCKHOLD,ALPERSON-ROCKHOLD,Rockhold,1998,house,104,D,15904.0,Lois Rockhold,same_race_party,90.0,90.0,True,False
AL-1998-house-104-R-DEAN,ALPERSON-DEAN,Dean,1998,house,104,R,5639.0,Mike Dean,same_race_party,90.0,90.0,True,False
AL-1998-house-105-D-STRAUB,ALPERSON-STRAUB,Straub,1998,house,105,D,15876.0,Lynda Straub,same_race_party,90.0,90.0,True,False
AL-1998-house-105-R-CRIGLER,ALPERSON-CRIGLER,Crigler,1998,house,105,R,5637.0,"Richard Crigler, Jr.",same_race_party,90.0,90.0,True,False
AL-1998-senate-1-D-DENTON,ALPERSON-DENTON,Denton,1998,senate,1,D,5597.0,Bobby Denton,same_race_party,90.0,90.0,True,False
AL-1998-senate-1-R-HARGETT,ALPERSON-HARGETT,Hargett,1998,senate,1,R,15906.0,John Hargett,same_race_party,90.0,90.0,True,False
AL-1998-senate-2-D-BUTLER,ALPERSON-BUTLER,Butler,1998,senate,2,D,5594.0,Tom Butler,same_race_party,90.0,90.0,True,False
AL-1998-senate-2-R-MCINNISH,ALPERSON-MCINNISH,McInnish,1998,senate,2,R,16050.0,Hugh McInnish,same_race_party,90.0,90.0,True,False
AL-1998-senate-3-D-ROBERTS,ALPERSON-ROBERTS,Roberts,1998,senate,3,D,5614.0,Tommy Ed Roberts,same_race_party,90.0,90.0,True,False
AL-1998-senate-3-R-BUCHANAN,ALPERSON-BUCHANAN,Buchanan,1998,senate,3,R,16108.0,Jack Buchanan,same_race_party,90.0,90.0,True,False
AL-1998-senate-4-D-LITTLE,ALPERSON-LITTLE,Little,1998,senate,4,D,15938.0,"Zeb Little, Sr.",same_race_party,90.0,90.0,True,False
AL-1998-senate-4-R-HALE,ALPERSON-HALE,Hale,1998,senate,4,R,5603.0,Don Hale,same_race_party,90.0,90.0,True,False
AL-1998-senate-5-D-BISHOP,ALPERSON-BISHOP,Bishop,1998,senate,5,D,15931.0,Jerry Bishop,same_race_party,90.0,90.0,True,False
AL-1998-senate-5-R-LEE,ALPERSON-LEE,Lee,1998,senate,5,R,16001.0,Curt Lee,same_race_party,90.0,90.0,True,False
AL-1998-senate-6-D-BEDFORD,ALPERSON-BEDFORD,Bedford,1998,senate,6,D,5592.0,"Roger Bedford, Jr.",same_race_party,90.0,90.0,True,False
AL-1998-senate-6-R-HARDY,ALPERSON-HARDY,Hardy,1998,senate,6,R,15884.0,Wayne Hardy,same_race_party,90.0,90.0,True,False
AL-1998-senate-7-D-BATTS,ALPERSON-BATTS,Batts,1998,senate,7,D,15985.0,Gloria Batts,same_race_party,90.0,90.0,True,False
AL-1998-senate-7-R-ENFINGER,ALPERSON-ENFINGER,Enfinger,1998,senate,7,R,15943.0,Jeff Enfinger,same_race_party,90.0,90.0,True,False
AL-1998-senate-8-D-BARRON,ALPERSON-BARRON,Barron,1998,senate,8,D,5591.0,Lowell Barron,same_race_party,90.0,90.0,True,False
AL-1998-senate-8-R-CULPEPPER,ALPERSON-CULPEPPER,Culpepper,1998,senate,8,R,15917.0,Roger Culpepper,same_race_party,90.0,90.0,True,False
AL-1998-senate-9-D-MITCHEM,ALPERSON-MITCHEM,Mitchem,1998,senate,9,D,5611.0,Hinton Mitchem,same_race_party,90.0,90.0,True,False
AL-1998-senate-9-R-KING,ALPERSON-KING,King,1998,senate,9,R,16062.0,Steven King,same_race_party,90.0,90.0,True,False
AL-1998-senate-10-D-MEANS,ALPERSON-MEANS,Means,1998,senate,10,D,15978.0,Larry Means,same_race_party,90.0,90.0,True,False
AL-1998-senate-10-R-SMITH,ALPERSON-SMITH,Smith,1998,senate,10,R,5616.0,Roy Smith,same_race_party,90.0,90.0,True,False
AL-1998-senate-11-D-PREUITT,ALPERSON-PREUITT,Preuitt,1998,senate,11,D,15907.0,Jim Preuitt,same_race_party,90.0,90.0,True,False
AL-1998-senate-11-R-HILL,ALPERSON-HILL,Hill,1998,senate,11,R,5604.0,"Odell Hill, Jr.",same_race_party,90.0,90.0,True,False
AL-1998-senate-12-D-THOMAS,ALPERSON-THOMAS,Thomas,1998,senate,12,D,16091.0,Cleophus Thomas,same_race_party,90.0,67.5,True,False
AL-1998-senate-12-R-MARSH,ALPERSON-MARSH,Marsh,1998,senate,12,R,15983.0,Del Marsh,same_race_party,90.0,90.0,True,False
AL-1998-senate-13-D-DIAL,ALPERSON-DIAL,Dial,1998,senate,13,D,5598.0,Gerald Dial,same_race_party,90.0,90.0,True,False
AL-1998-senate-13-R-BRANCH,ALPERSON-BRANCH,Branch,1998,senate,13,R,16020.0,Mary Branch,same_race_party,90.0,90.0,True,False
AL-1998-senate-14-D-ROBINSON,ALPERSON-ROBINSON,Robinson,1998,senate,14,D,16022.0,Carl Robinson,same_race_party,90.0,90.0,True,False
AL-1998-senate-14-R-ARMISTEAD,ALPERSON-ARMISTEAD,Armistead,1998,senate,14,R,5589.0,Bill Armistead,same_race_party,90.0,90.0,True,False
AL-1998-senate-16-D-JOHNS,ALPERSON-JOHNS,Johns,1998,senate,16,D,15968.0,Steven Johns,same_race_party,90.0,90.0,True,False
AL-1998-senate-16-R-WAGGONER,ALPERSON-WAGGONER,Waggoner,1998,senate,16,R,5619.0,Jabo Waggoner,same_race_party,90.0,90.0,True,False
AL-1998-senate-18-D-MORROW,ALPERSON-MORROW,Morrow,1998,senate,18,D,,Rodger Smitherman,unmatched,45.0,45.0,False,False
AL-1998-senate-18-R-BRITNELL,ALPERSON-BRITNELL,Britnell,1998,senate,18,R,,Rodger Smitherman,unmatched,45.0,45.0,False,False
AL-1998-senate-20-D-ESCOTT,ALPERSON-ESCOTT,Escott,1998,senate,20,D,5600.0,Sundra Escott,same_race_party,90.0,90.0,True,False
AL-1998-senate-20-R-BONHAM,ALPERSON-BONHAM,Bonham,1998,senate,20,R,15885.0,Ken Hugh Bonham,same_race_party,90.0,90.0,True,False
AL-1998-senate-21-D-POOLE,ALPERSON-POOLE,Poole,1998,senate,21,D,5613.0,Phil Poole,same_race_party,90.0,90.0,True,False
AL-1998-senate-21-R-BENTLEY,ALPERSON-BENTLEY,Bentley,1998,senate,21,R,15896.0,Robert Bentley,same_race_party,90.0,90.0,True,False
AL-1998-senate-22-D-LINDSEY,ALPERSON-LINDSEY,Lindsey,1998,senate,22,D,5606.0,WH Lindsey,same_race_party,95.0,95.0,True,False
AL-1998-senate-22-R-JOYNER,ALPERSON-JOYNER,Joyner,1998,senate,22,R,16045.0,Danny Joyner,same_race_party,90.0,90.0,True,False
AL-1998-senate-24-D-STEELE,ALPERSON-STEELE,Steele,1998,senate,24,D,5618.0,"Charles Steele, Jr.",same_race_party,90.0,90.0,True,False
