canonical_candidate_id,person_id,candidate_name,election_cycle,primitive_axis,adjudicated_issue_valence,adjudication_status,controlling_evidence_scope,controlling_records,controlling_source_types,post_adjudication_conflict_ratio
AL-2018-house-65-D-ELAINE-BEECH,ALPERSON-ELAINE-BEECH,Elaine Beech,2018.0,deficit_discipline,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2018-house-65-D-ELAINE-BEECH,ALPERSON-ELAINE-BEECH,Elaine Beech,2018.0,drug_criminalization,0.2,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,5,legislative_vote,0.6666666666666666
AL-2018-house-65-D-ELAINE-BEECH,ALPERSON-ELAINE-BEECH,Elaine Beech,2018.0,economic_stimulus,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2018-house-65-D-ELAINE-BEECH,ALPERSON-ELAINE-BEECH,Elaine Beech,2018.0,market_governance,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,9,legislative_vote,0.5
AL-2018-house-65-D-ELAINE-BEECH,ALPERSON-ELAINE-BEECH,Elaine Beech,2018.0,voting_access,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2018-house-66-D-SUSAN-E-SMITH,ALPERSON-SUSAN-E-SMITH,Susan E. Smith,2018.0,criminal_punishment,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,candidate_questionnaire,0.5
AL-2018-house-66-D-SUSAN-E-SMITH,ALPERSON-SUSAN-E-SMITH,Susan E. Smith,2018.0,gun_access,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,candidate_questionnaire,1.0
AL-2018-house-66-D-SUSAN-E-SMITH,ALPERSON-SUSAN-E-SMITH,Susan E. Smith,2018.0,immigration_access,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,candidate_questionnaire,1.0
AL-2018-house-66-D-SUSAN-E-SMITH,ALPERSON-SUSAN-E-SMITH,Susan E. Smith,2018.0,market_governance,0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,candidate_questionnaire,0.5
AL-2018-house-66-R-ALAN-BAKER,ALPERSON-ALAN-BAKER,Alan Baker,2018.0,bioethics_end_of_life,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2018-house-66-R-ALAN-BAKER,ALPERSON-ALAN-BAKER,Alan Baker,2018.0,civil_social_liberty,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,4,legislative_vote,1.0
AL-2018-house-66-R-ALAN-BAKER,ALPERSON-ALAN-BAKER,Alan Baker,2018.0,deficit_discipline,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2018-house-66-R-ALAN-BAKER,ALPERSON-ALAN-BAKER,Alan Baker,2018.0,drug_criminalization,0.2,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,5,legislative_vote,0.6666666666666666
AL-2018-house-66-R-ALAN-BAKER,ALPERSON-ALAN-BAKER,Alan Baker,2018.0,economic_stimulus,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2018-house-66-R-ALAN-BAKER,ALPERSON-ALAN-BAKER,Alan Baker,2018.0,market_governance,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,9,legislative_vote,0.5
AL-2018-house-66-R-ALAN-BAKER,ALPERSON-ALAN-BAKER,Alan Baker,2018.0,voting_access,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2018-house-67-D-PRINCE-CHESTNUT,ALPERSON-PRINCE-CHESTNUT,Prince Chestnut,2018.0,market_governance,-0.2,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,5,legislative_vote,0.6666666666666666
AL-2018-house-68-D-THOMAS-E-ACTION-JACKSON,ALPERSON-THOMAS-E-ACTION-JACKSON,"Thomas E. ""Action"" Jackson",2018.0,bioethics_end_of_life,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2018-house-68-D-THOMAS-E-ACTION-JACKSON,ALPERSON-THOMAS-E-ACTION-JACKSON,"Thomas E. ""Action"" Jackson",2018.0,civil_social_liberty,0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2018-house-68-D-THOMAS-E-ACTION-JACKSON,ALPERSON-THOMAS-E-ACTION-JACKSON,"Thomas E. ""Action"" Jackson",2018.0,deficit_discipline,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2018-house-68-D-THOMAS-E-ACTION-JACKSON,ALPERSON-THOMAS-E-ACTION-JACKSON,"Thomas E. ""Action"" Jackson",2018.0,drug_criminalization,0.2,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,5,legislative_vote,0.6666666666666666
AL-2018-house-68-D-THOMAS-E-ACTION-JACKSON,ALPERSON-THOMAS-E-ACTION-JACKSON,"Thomas E. ""Action"" Jackson",2018.0,economic_stimulus,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2018-house-68-D-THOMAS-E-ACTION-JACKSON,ALPERSON-THOMAS-E-ACTION-JACKSON,"Thomas E. ""Action"" Jackson",2018.0,market_governance,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,9,legislative_vote,0.5
AL-2018-house-68-D-THOMAS-E-ACTION-JACKSON,ALPERSON-THOMAS-E-ACTION-JACKSON,"Thomas E. ""Action"" Jackson",2018.0,police_authority,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2018-house-68-D-THOMAS-E-ACTION-JACKSON,ALPERSON-THOMAS-E-ACTION-JACKSON,"Thomas E. ""Action"" Jackson",2018.0,public_employee_compensation,0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2018-house-68-D-THOMAS-E-ACTION-JACKSON,ALPERSON-THOMAS-E-ACTION-JACKSON,"Thomas E. ""Action"" Jackson",2018.0,voting_access,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2018-house-69-D-KELVIN-JAMICHAEL-LAWRENCE,ALPERSON-KELVIN-JAMICHAEL-LAWRENCE,Kelvin Jamichael Lawrence,2018.0,civil_social_liberty,0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2018-house-69-D-KELVIN-JAMICHAEL-LAWRENCE,ALPERSON-KELVIN-JAMICHAEL-LAWRENCE,Kelvin Jamichael Lawrence,2018.0,deficit_discipline,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2018-house-69-D-KELVIN-JAMICHAEL-LAWRENCE,ALPERSON-KELVIN-JAMICHAEL-LAWRENCE,Kelvin Jamichael Lawrence,2018.0,drug_criminalization,0.2,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,5,legislative_vote,0.6666666666666666
AL-2018-house-69-D-KELVIN-JAMICHAEL-LAWRENCE,ALPERSON-KELVIN-JAMICHAEL-LAWRENCE,Kelvin Jamichael Lawrence,2018.0,economic_stimulus,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2018-house-69-D-KELVIN-JAMICHAEL-LAWRENCE,ALPERSON-KELVIN-JAMICHAEL-LAWRENCE,Kelvin Jamichael Lawrence,2018.0,market_governance,-0.25,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,8,legislative_vote,0.6
AL-2018-house-70-D-CHRISTOPHER-JOHN-ENGLAND,ALPERSON-CHRISTOPHER-JOHN-ENGLAND,Christopher John England,2018.0,civil_social_liberty,0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2018-house-70-D-CHRISTOPHER-JOHN-ENGLAND,ALPERSON-CHRISTOPHER-JOHN-ENGLAND,Christopher John England,2018.0,confederate_commemoration,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2018-house-70-D-CHRISTOPHER-JOHN-ENGLAND,ALPERSON-CHRISTOPHER-JOHN-ENGLAND,Christopher John England,2018.0,drug_criminalization,0.2,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,5,legislative_vote,0.6666666666666666
AL-2018-house-70-D-CHRISTOPHER-JOHN-ENGLAND,ALPERSON-CHRISTOPHER-JOHN-ENGLAND,Christopher John England,2018.0,economic_stimulus,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2018-house-70-D-CHRISTOPHER-JOHN-ENGLAND,ALPERSON-CHRISTOPHER-JOHN-ENGLAND,Christopher John England,2018.0,federalism,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2018-house-70-D-CHRISTOPHER-JOHN-ENGLAND,ALPERSON-CHRISTOPHER-JOHN-ENGLAND,Christopher John England,2018.0,market_governance,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,9,legislative_vote,0.5
AL-2018-house-70-D-CHRISTOPHER-JOHN-ENGLAND,ALPERSON-CHRISTOPHER-JOHN-ENGLAND,Christopher John England,2018.0,voting_access,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2018-house-71-D-ARTIS-A-J-MCCAMPBELL,ALPERSON-ARTIS-A-J-MCCAMPBELL,"Artis ""A.J."" McCampbell",2018.0,civil_social_liberty,0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2018-house-71-D-ARTIS-A-J-MCCAMPBELL,ALPERSON-ARTIS-A-J-MCCAMPBELL,"Artis ""A.J."" McCampbell",2018.0,drug_criminalization,0.2,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,5,legislative_vote,0.6666666666666666
AL-2018-house-71-D-ARTIS-A-J-MCCAMPBELL,ALPERSON-ARTIS-A-J-MCCAMPBELL,"Artis ""A.J."" McCampbell",2018.0,economic_stimulus,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2018-house-72-D-RALPH-A-HOWARD,ALPERSON-RALPH-A-HOWARD,Ralph A. Howard,2018.0,bioethics_end_of_life,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2018-house-72-D-RALPH-A-HOWARD,ALPERSON-RALPH-A-HOWARD,Ralph A. Howard,2018.0,civil_social_liberty,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,4,legislative_vote,1.0
AL-2018-house-72-D-RALPH-A-HOWARD,ALPERSON-RALPH-A-HOWARD,Ralph A. Howard,2018.0,confederate_commemoration,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2018-house-72-D-RALPH-A-HOWARD,ALPERSON-RALPH-A-HOWARD,Ralph A. Howard,2018.0,deficit_discipline,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2018-house-72-D-RALPH-A-HOWARD,ALPERSON-RALPH-A-HOWARD,Ralph A. Howard,2018.0,drug_criminalization,0.2,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,5,legislative_vote,0.6666666666666666
AL-2018-house-73-R-MATT-FRIDY,ALPERSON-MATT-FRIDY,Matt Fridy,2018.0,civil_social_liberty,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,4,legislative_vote,1.0
AL-2018-house-73-R-MATT-FRIDY,ALPERSON-MATT-FRIDY,Matt Fridy,2018.0,deficit_discipline,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2018-house-73-R-MATT-FRIDY,ALPERSON-MATT-FRIDY,Matt Fridy,2018.0,drug_criminalization,0.2,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,5,legislative_vote,0.6666666666666666
AL-2018-house-73-R-MATT-FRIDY,ALPERSON-MATT-FRIDY,Matt Fridy,2018.0,economic_stimulus,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2018-house-73-R-MATT-FRIDY,ALPERSON-MATT-FRIDY,Matt Fridy,2018.0,market_governance,-0.25,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,8,legislative_vote,0.6
AL-2018-house-73-R-MATT-FRIDY,ALPERSON-MATT-FRIDY,Matt Fridy,2018.0,voting_access,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2018-house-74-R-DIMITRI-POLIZOS,ALPERSON-DIMITRI-POLIZOS,Dimitri Polizos,2018.0,civil_social_liberty,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,4,legislative_vote,1.0
AL-2018-house-74-R-DIMITRI-POLIZOS,ALPERSON-DIMITRI-POLIZOS,Dimitri Polizos,2018.0,deficit_discipline,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2018-house-74-R-DIMITRI-POLIZOS,ALPERSON-DIMITRI-POLIZOS,Dimitri Polizos,2018.0,drug_criminalization,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,4,legislative_vote,1.0
AL-2018-house-74-R-DIMITRI-POLIZOS,ALPERSON-DIMITRI-POLIZOS,Dimitri Polizos,2018.0,economic_stimulus,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2018-house-74-R-DIMITRI-POLIZOS,ALPERSON-DIMITRI-POLIZOS,Dimitri Polizos,2018.0,market_governance,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,9,legislative_vote,0.5
AL-2018-house-74-R-DIMITRI-POLIZOS,ALPERSON-DIMITRI-POLIZOS,Dimitri Polizos,2018.0,voting_access,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2018-house-75-R-REED-INGRAM,ALPERSON-REED-INGRAM,Reed Ingram,2018.0,bioethics_end_of_life,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2018-house-75-R-REED-INGRAM,ALPERSON-REED-INGRAM,Reed Ingram,2018.0,civil_social_liberty,0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2018-house-75-R-REED-INGRAM,ALPERSON-REED-INGRAM,Reed Ingram,2018.0,deficit_discipline,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2018-house-75-R-REED-INGRAM,ALPERSON-REED-INGRAM,Reed Ingram,2018.0,drug_criminalization,0.2,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,5,legislative_vote,0.6666666666666666
AL-2018-house-75-R-REED-INGRAM,ALPERSON-REED-INGRAM,Reed Ingram,2018.0,economic_stimulus,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2018-house-75-R-REED-INGRAM,ALPERSON-REED-INGRAM,Reed Ingram,2018.0,voting_access,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2018-house-76-D-THAD-MCCLAMMY,ALPERSON-THAD-MCCLAMMY,Thad McClammy,2018.0,bioethics_end_of_life,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2018-house-76-D-THAD-MCCLAMMY,ALPERSON-THAD-MCCLAMMY,Thad McClammy,2018.0,civil_social_liberty,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2018-house-76-D-THAD-MCCLAMMY,ALPERSON-THAD-MCCLAMMY,Thad McClammy,2018.0,confederate_commemoration,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2018-house-76-D-THAD-MCCLAMMY,ALPERSON-THAD-MCCLAMMY,Thad McClammy,2018.0,deficit_discipline,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2018-house-76-D-THAD-MCCLAMMY,ALPERSON-THAD-MCCLAMMY,Thad McClammy,2018.0,drug_criminalization,0.2,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,5,legislative_vote,0.6666666666666666
AL-2018-house-76-D-THAD-MCCLAMMY,ALPERSON-THAD-MCCLAMMY,Thad McClammy,2018.0,economic_stimulus,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2018-house-76-D-THAD-MCCLAMMY,ALPERSON-THAD-MCCLAMMY,Thad McClammy,2018.0,healthcare_regulation_patient_rights,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2018-house-76-D-THAD-MCCLAMMY,ALPERSON-THAD-MCCLAMMY,Thad McClammy,2018.0,voting_access,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2018-house-79-R-JOE-LOVVORN,ALPERSON-JOE-LOVVORN,Joe Lovvorn,2018.0,bioethics_end_of_life,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2018-house-79-R-JOE-LOVVORN,ALPERSON-JOE-LOVVORN,Joe Lovvorn,2018.0,market_governance,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,6,legislative_vote,0.5
AL-2018-house-8-R-TERRI-COLLINS,ALPERSON-TERRI-COLLINS,Terri Collins,2018.0,bioethics_end_of_life,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2018-house-8-R-TERRI-COLLINS,ALPERSON-TERRI-COLLINS,Terri Collins,2018.0,civil_social_liberty,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,4,candidate_questionnaire|legislative_vote,1.0
AL-2018-house-8-R-TERRI-COLLINS,ALPERSON-TERRI-COLLINS,Terri Collins,2018.0,deficit_discipline,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2018-house-8-R-TERRI-COLLINS,ALPERSON-TERRI-COLLINS,Terri Collins,2018.0,economic_stimulus,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2018-house-8-R-TERRI-COLLINS,ALPERSON-TERRI-COLLINS,Terri Collins,2018.0,market_governance,-0.2727272727272727,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,11,candidate_questionnaire|legislative_vote,0.5714285714285714
AL-2018-house-80-R-CHRIS-E-BLACKSHEAR,ALPERSON-CHRIS-E-BLACKSHEAR,Chris E. Blackshear,2018.0,bioethics_end_of_life,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2018-house-80-R-CHRIS-E-BLACKSHEAR,ALPERSON-CHRIS-E-BLACKSHEAR,Chris E. Blackshear,2018.0,civil_social_liberty,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2018-house-80-R-CHRIS-E-BLACKSHEAR,ALPERSON-CHRIS-E-BLACKSHEAR,Chris E. Blackshear,2018.0,drug_criminalization,0.2,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,5,legislative_vote,0.6666666666666666
AL-2018-house-80-R-CHRIS-E-BLACKSHEAR,ALPERSON-CHRIS-E-BLACKSHEAR,Chris E. Blackshear,2018.0,market_governance,-0.14285714285714285,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,7,legislative_vote,0.75
AL-2018-house-82-D-PEBBLIN-WALKER-WARREN,ALPERSON-PEBBLIN-WALKER-WARREN,Pebblin Walker Warren,2018.0,civil_social_liberty,0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2018-house-82-D-PEBBLIN-WALKER-WARREN,ALPERSON-PEBBLIN-WALKER-WARREN,Pebblin Walker Warren,2018.0,deficit_discipline,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2018-house-82-D-PEBBLIN-WALKER-WARREN,ALPERSON-PEBBLIN-WALKER-WARREN,Pebblin Walker Warren,2018.0,drug_criminalization,0.2,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,5,legislative_vote,0.6666666666666666
AL-2018-house-82-D-PEBBLIN-WALKER-WARREN,ALPERSON-PEBBLIN-WALKER-WARREN,Pebblin Walker Warren,2018.0,economic_stimulus,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2018-house-82-D-PEBBLIN-WALKER-WARREN,ALPERSON-PEBBLIN-WALKER-WARREN,Pebblin Walker Warren,2018.0,voting_access,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2018-house-84-D-BERRY-FORTE,ALPERSON-BERRY-FORTE,Berry Forte,2018.0,bioethics_end_of_life,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2018-house-84-D-BERRY-FORTE,ALPERSON-BERRY-FORTE,Berry Forte,2018.0,civil_social_liberty,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,4,legislative_vote,1.0
AL-2018-house-84-D-BERRY-FORTE,ALPERSON-BERRY-FORTE,Berry Forte,2018.0,deficit_discipline,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2018-house-84-D-BERRY-FORTE,ALPERSON-BERRY-FORTE,Berry Forte,2018.0,drug_criminalization,0.2,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,5,legislative_vote,0.6666666666666666
AL-2018-house-84-D-BERRY-FORTE,ALPERSON-BERRY-FORTE,Berry Forte,2018.0,economic_stimulus,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2018-house-84-D-BERRY-FORTE,ALPERSON-BERRY-FORTE,Berry Forte,2018.0,market_governance,-0.25,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,8,legislative_vote,0.6
AL-2018-house-84-D-BERRY-FORTE,ALPERSON-BERRY-FORTE,Berry Forte,2018.0,voting_access,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2018-house-85-D-DEXTER-GRIMSLEY,ALPERSON-DEXTER-GRIMSLEY,Dexter Grimsley,2018.0,bioethics_end_of_life,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2018-house-85-D-DEXTER-GRIMSLEY,ALPERSON-DEXTER-GRIMSLEY,Dexter Grimsley,2018.0,civil_social_liberty,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2018-house-85-D-DEXTER-GRIMSLEY,ALPERSON-DEXTER-GRIMSLEY,Dexter Grimsley,2018.0,drug_criminalization,0.2,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,5,legislative_vote,0.6666666666666666
AL-2018-house-85-D-DEXTER-GRIMSLEY,ALPERSON-DEXTER-GRIMSLEY,Dexter Grimsley,2018.0,economic_stimulus,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2018-house-85-D-DEXTER-GRIMSLEY,ALPERSON-DEXTER-GRIMSLEY,Dexter Grimsley,2018.0,federalism,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2018-house-85-D-DEXTER-GRIMSLEY,ALPERSON-DEXTER-GRIMSLEY,Dexter Grimsley,2018.0,market_governance,-0.25,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,8,legislative_vote,0.6
AL-2018-house-86-D-KRISTY-M-KIRKLAND,ALPERSON-KRISTY-M-KIRKLAND,Kristy M. Kirkland,2018.0,abortion_access,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,candidate_questionnaire,0.5
AL-2018-house-86-D-KRISTY-M-KIRKLAND,ALPERSON-KRISTY-M-KIRKLAND,Kristy M. Kirkland,2018.0,criminal_punishment,0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,candidate_questionnaire,0.5
AL-2018-house-86-D-KRISTY-M-KIRKLAND,ALPERSON-KRISTY-M-KIRKLAND,Kristy M. Kirkland,2018.0,environmental_protection,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,candidate_questionnaire,1.0
AL-2018-house-86-D-KRISTY-M-KIRKLAND,ALPERSON-KRISTY-M-KIRKLAND,Kristy M. Kirkland,2018.0,gun_access,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,candidate_questionnaire,1.0
AL-2018-house-86-D-KRISTY-M-KIRKLAND,ALPERSON-KRISTY-M-KIRKLAND,Kristy M. Kirkland,2018.0,gun_purchase_regulation,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,candidate_questionnaire,1.0
AL-2018-house-86-D-KRISTY-M-KIRKLAND,ALPERSON-KRISTY-M-KIRKLAND,Kristy M. Kirkland,2018.0,market_governance,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,candidate_questionnaire,0.5
AL-2018-house-86-R-PAUL-W-LEE,ALPERSON-PAUL-W-LEE,Paul W. Lee,2018.0,bioethics_end_of_life,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2018-house-86-R-PAUL-W-LEE,ALPERSON-PAUL-W-LEE,Paul W. Lee,2018.0,civil_social_liberty,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,4,legislative_vote,1.0
AL-2018-house-86-R-PAUL-W-LEE,ALPERSON-PAUL-W-LEE,Paul W. Lee,2018.0,deficit_discipline,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,legislative_vote,1.0
AL-2018-house-86-R-PAUL-W-LEE,ALPERSON-PAUL-W-LEE,Paul W. Lee,2018.0,drug_criminalization,0.2,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,5,legislative_vote,0.6666666666666666
AL-2018-house-86-R-PAUL-W-LEE,ALPERSON-PAUL-W-LEE,Paul W. Lee,2018.0,economic_stimulus,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2018-house-86-R-PAUL-W-LEE,ALPERSON-PAUL-W-LEE,Paul W. Lee,2018.0,market_governance,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,9,legislative_vote,0.5
AL-2018-house-86-R-PAUL-W-LEE,ALPERSON-PAUL-W-LEE,Paul W. Lee,2018.0,voting_access,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,legislative_vote,0.5
AL-2018-house-88-D-CORY-CREEL,ALPERSON-CORY-CREEL,Cory Creel,2018.0,criminal_punishment,0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,candidate_questionnaire,0.5
