canonical_candidate_id,person_id,year,chamber,district_candidate,canonical_party,canonical_name,incumbent,winner,prior_winner_i,expected_prior_officeholder,resolved_name,identity_status,identity_match_method,member_source_id,member_display_name,first_session,last_session,legislative_sessions,legislative_ideology_available,coverage_status,score_member_source_id,identity_member_source_id,votes_used,possible_votes,legislative_evidence_rows,legislative_issue_axes,effective_window_member_id,member_source_id_window,raw_yea_nay_votes,raw_rollcalls,scoring_eligible_votes,scoring_eligible_rollcalls,mapped_issue_votes,mapped_issue_rollcalls,legiscan_identity_resolved,pre_election_identity_resolved,gap_reason
AL-2018-house-20-R-HOWARD-SANDERFORD,ALPERSON-HOWARD-SANDERFORD,2018,house,20,R,Howard Sanderford,1,1,True,True,Howard Sanderford,resolved,exact_name_same_chamber_district,LEGISCAN-3435,Howard Sanderford,2010.0,2022.0,13,True,scored_pre_election_legislative_behavior,LEGISCAN-3435,LEGISCAN-3435,799.0,876.0,40,14,LEGISCAN-3435,LEGISCAN-3435,2574,2574,799,799,39,39,True,True,score_and_issue_evidence_available
AL-2002-house-91-R-HOWELL-WES,ALPERSON-HOWELL-WES,2002,house,91,R,"Howell, Wes",0,0,False,False,Wess Howell,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-1998-house-79-R-HUBBARD,ALPERSON-HUBBARD,1998,house,79,R,Hubbard,0,1,False,False,Mike Hubbard,resolved,exact_name_same_chamber_district,LEGISCAN-12503,Mike Hubbard,2010.0,2016.0,7,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-12503,,,0,0,LEGISCAN-12503,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2002-house-79-R-HUBBARD-MIKE,ALPERSON-HUBBARD-MIKE,2002,house,79,R,"Hubbard, Mike",0,1,False,False,"Hubbard, Mike",unmatched,unmatched,,,,,0,True,scored_pre_election_legislative_behavior,AL1999L047,,1239.0,1477.0,45,12,AL1999L047,AL1999L047,4967,4967,1239,1239,42,42,False,True,score_and_issue_evidence_available
AL-2010-house-38-D-HUEY-P-LONG,ALPERSON-HUEY-P-LONG,2010,house,38,D,HUEY P. LONG,0,0,False,False,HUEY P. LONG,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-1994-senate-22-R-HUGHES,ALPERSON-HUGHES,1994,senate,22,R,Hughes,0,0,False,False,Barry Hughes,unmatched,unmatched,,,,,0,False,archive_unavailable_1994,,,,,0,0,,,0,0,0,0,0,0,False,False,archive_unavailable_1994
AL-1998-house-51-R-HUMPHRYES,ALPERSON-HUMPHRYES,1998,house,51,R,Humphryes,0,1,False,False,Bobby Humphryes,unmatched,unmatched,,,,,0,True,scored_pre_election_legislative_behavior,AL1998L072,,56.0,471.0,1,1,AL1998L072,AL1998L072,213,213,56,56,1,1,False,True,score_and_issue_evidence_available
AL-2002-house-15-R-HUMPHYRES-BOBBY,ALPERSON-HUMPHYRES-BOBBY,2002,house,15,R,"Humphyres, Bobby",0,1,False,False,"Humphyres, Bobby",unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2002-senate-4-R-HUNT-GUY,ALPERSON-HUNT-GUY,2002,senate,4,R,"Hunt, Guy",0,0,False,False,H. Guy Hunt,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-1998-house-35-D-HURST,ALPERSON-HURST,1998,house,35,D,Hurst,0,0,False,False,Steve Hurst,resolved,first_initial_surname_same_chamber_district_party_transition,LEGISCAN-3387,Stephen Hurst,2010.0,2026.0,17,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-3387,,,0,0,LEGISCAN-3387,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2002-house-35-D-HURST-STEVE,ALPERSON-HURST-STEVE,2002,house,35,D,"Hurst, Steve",0,1,False,False,"Hurst, Steve",unmatched,unmatched,,,,,0,True,scored_pre_election_legislative_behavior,AL1999L048,,1162.0,1477.0,44,12,AL1999L048,AL1999L048,4950,4950,1162,1162,41,41,False,True,score_and_issue_evidence_available
AL-2002-house-87-D-HUTTO-MICKEY-A,ALPERSON-HUTTO-MICKEY-A,2002,house,87,D,"Hutto, Mickey A.",0,0,False,False,"Hutto, Mickey A.",unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-1998-house-38-R-INGRAM,ALPERSON-INGRAM,1998,house,38,R,Ingram,0,0,False,False,Ingram,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2014-house-38-R-ISAAC-WHORTON,ALPERSON-ISAAC-WHORTON,2014,house,38,R,Isaac Whorton,0,1,False,False,Isaac Whorton,resolved,first_initial_surname_same_chamber_district,LEGISCAN-17643,Issac Whorton,2015.0,2018.0,4,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-17643,,,0,0,LEGISCAN-17643,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2002-house-101-R-ISON-JAMIE,ALPERSON-ISON-JAMIE,2002,house,101,R,"Ison, Jamie",0,1,False,False,"Ison, Jamie",unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2018-house-10-D-J-B-KING,ALPERSON-J-B-KING,2018,house,10,D,J.B. King,0,0,False,False,JB King,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2006-house-48-R-J-GREGORY-GREG-CANFIELD,ALPERSON-J-GREGORY-GREG-CANFIELD,2006,house,48,R,"J. GREGORY ""GREG"" CANFIELD",0,1,False,False,"J. GREGORY ""GREG"" CANFIELD",unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2018-house-85-R-J-RON-WILSON,ALPERSON-J-RON-WILSON,2018,house,85,R,J. Ron Wilson,0,0,False,False,J. Ron Wilson,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2006-senate-16-R-J-T-JABO-WAGGONER,ALPERSON-J-T-JABO-WAGGONER,2006,senate,16,R,"J. T. ""JABO"" WAGGONER",0,1,False,False,"J. T. ""JABO"" WAGGONER",resolved,exact_name_same_chamber_district,LEGISCAN-3461,J.T. Waggoner,2010.0,2026.0,17,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-3461,,,0,0,LEGISCAN-3461,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2010-senate-16-R-J-T-JABO-WAGGONER,ALPERSON-J-T-JABO-WAGGONER,2010,senate,16,R,"J. T. ""JABO"" WAGGONER",0,1,True,True,"J. T. ""JABO"" WAGGONER",resolved,exact_name_same_chamber_district,LEGISCAN-3461,J.T. Waggoner,2010.0,2026.0,17,True,scored_pre_election_legislative_behavior,LEGISCAN-3461,LEGISCAN-3461,39.0,548.0,2,1,LEGISCAN-3461,LEGISCAN-3461,354,354,39,39,2,2,True,True,score_and_issue_evidence_available
AL-2014-senate-16-R-J-T-JABO-WAGGONER,ALPERSON-J-T-JABO-WAGGONER,2014,senate,16,R,"J.T. ""Jabo"" Waggoner",1,1,True,True,"J.T. ""Jabo"" Waggoner",resolved,exact_name_same_chamber_district,LEGISCAN-3461,J.T. Waggoner,2010.0,2026.0,17,True,scored_pre_election_legislative_behavior,LEGISCAN-3461,LEGISCAN-3461,964.0,1050.0,36,15,LEGISCAN-3461,LEGISCAN-3461,3020,3020,964,964,32,32,True,True,score_and_issue_evidence_available
AL-2018-senate-16-R-J-T-JABO-WAGGONER,ALPERSON-J-T-JABO-WAGGONER,2018,senate,16,R,"J.T. ""Jabo"" Waggoner",1,1,True,True,"J.T. ""Jabo"" Waggoner",resolved,exact_name_same_chamber_district,LEGISCAN-3461,J.T. Waggoner,2010.0,2026.0,17,True,scored_pre_election_legislative_behavior,LEGISCAN-3461,LEGISCAN-3461,522.0,568.0,30,11,LEGISCAN-3461,LEGISCAN-3461,2955,2955,522,522,30,30,True,True,score_and_issue_evidence_available
AL-2018-house-73-D-JACK-JACOBS,ALPERSON-JACK-JACOBS,2018,house,73,D,Jack Jacobs,0,0,False,False,Jack Jacobs,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2006-house-47-R-JACK-WILLIAMS,ALPERSON-JACK-WILLIAMS,2006,house,47,R,JACK WILLIAMS,0,1,False,False,JACK WILLIAMS,resolved,exact_name_same_chamber_district,LEGISCAN-3418,Jack Williams,2010.0,2018.0,9,True,scored_pre_election_legislative_behavior,AL2005L003,LEGISCAN-3418,387.0,1082.0,24,8,AL2005L003,AL2005L003,1946,1946,387,387,24,24,True,True,score_and_issue_evidence_available
AL-2010-house-47-R-JACK-WILLIAMS,ALPERSON-JACK-WILLIAMS,2010,house,47,R,JACK WILLIAMS,1,1,True,True,JACK WILLIAMS,resolved,exact_name_same_chamber_district,LEGISCAN-3418,Jack Williams,2010.0,2018.0,9,True,scored_pre_election_legislative_behavior,LEGISCAN-3418,LEGISCAN-3418,50.0,643.0,2,2,LEGISCAN-3418,LEGISCAN-3418,334,334,50,50,2,2,True,True,score_and_issue_evidence_available
AL-2014-house-47-R-JACK-WILLIAMS,ALPERSON-JACK-WILLIAMS,2014,house,47,R,Jack Williams,1,1,True,True,Jack Williams,resolved,exact_name_same_chamber_district,LEGISCAN-3418,Jack Williams,2010.0,2018.0,9,True,scored_pre_election_legislative_behavior,LEGISCAN-3418,LEGISCAN-3418,795.0,871.0,44,12,LEGISCAN-3418,LEGISCAN-3418,3180,3180,795,795,41,41,True,True,score_and_issue_evidence_available
AL-2014-house-102-R-JACK-WILLIAMS,ALPERSON-JACK-WILLIAMS,2014,house,102,R,Jack Williams,0,1,False,False,Jack Williams,ambiguous,ambiguous,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2018-senate-34-R-JACK-WILLIAMS,ALPERSON-JACK-WILLIAMS,2018,senate,34,R,Jack Williams,0,1,True,True,Jack Williams,resolved,exact_name_same_chamber_district,LEGISCAN-17598,Jack Williams,2015.0,2026.0,12,True,scored_pre_election_legislative_behavior,LEGISCAN-17598,LEGISCAN-17598,806.0,876.0,39,14,LEGISCAN-17598,,0,0,0,0,0,0,True,True,score_and_issue_evidence_available
AL-1994-house-68-D-JACKSON,ALPERSON-JACKSON,1994,house,68,D,Jackson,0,1,False,False,Jackson,unmatched,unmatched,,,,,0,False,archive_unavailable_1994,,,,,0,0,,,0,0,0,0,0,0,False,False,archive_unavailable_1994
AL-2002-house-68-D-JACKSON-THOMAS-E,ALPERSON-JACKSON-THOMAS-E,2002,house,68,D,"Jackson, Thomas E.",0,1,False,False,"Jackson, Thomas E.",unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-1994-senate-12-R-JAMES,ALPERSON-JAMES,1994,senate,12,R,James,0,0,False,False,Mike James,unmatched,unmatched,,,,,0,False,archive_unavailable_1994,,,,,0,0,,,0,0,0,0,0,0,False,False,archive_unavailable_1994
AL-2018-house-32-R-JAMES-ALLEN-LLOYD,ALPERSON-JAMES-ALLEN-LLOYD,2018,house,32,R,James Allen Lloyd,0,0,False,False,James Allen Lloyd,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2006-house-13-R-JAMES-BROOKS,ALPERSON-JAMES-BROOKS,2006,house,13,R,JAMES BROOKS,0,0,False,False,JAMES BROOKS,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2010-house-12-D-JAMES-C-FIELDS-JR,ALPERSON-JAMES-C-FIELDS-JR,2010,house,12,D,"JAMES C. FIELDS, JR.",1,0,False,True,"JAMES C. FIELDS, JR.",resolved,first_initial_surname_same_chamber_district,LEGISCAN-3399,James Fields,2010.0,2010.0,1,True,scored_pre_election_legislative_behavior,LEGISCAN-3399,LEGISCAN-3399,38.0,643.0,2,2,LEGISCAN-3399,LEGISCAN-3399,329,329,38,38,2,2,True,True,score_and_issue_evidence_available
AL-2006-house-99-D-JAMES-E-BUSKEY,ALPERSON-JAMES-E-BUSKEY,2006,house,99,D,JAMES E. BUSKEY,0,1,False,False,JAMES E. BUSKEY,resolved,first_initial_surname_same_chamber_district,LEGISCAN-3388,James Buskey,2010.0,2018.0,9,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-3388,,,0,0,LEGISCAN-3388,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2010-house-99-D-JAMES-E-BUSKEY,ALPERSON-JAMES-E-BUSKEY,2010,house,99,D,JAMES E BUSKEY,1,1,True,True,JAMES E BUSKEY,resolved,first_initial_surname_same_chamber_district,LEGISCAN-3388,James Buskey,2010.0,2018.0,9,True,scored_pre_election_legislative_behavior,LEGISCAN-3388,LEGISCAN-3388,46.0,643.0,3,3,LEGISCAN-3388,LEGISCAN-3388,347,347,46,46,3,3,True,True,score_and_issue_evidence_available
AL-2014-house-99-D-JAMES-E-BUSKEY,ALPERSON-JAMES-E-BUSKEY,2014,house,99,D,James E. Buskey,1,1,True,True,James E. Buskey,resolved,first_initial_surname_same_chamber_district,LEGISCAN-3388,James Buskey,2010.0,2018.0,9,True,scored_pre_election_legislative_behavior,LEGISCAN-3388,LEGISCAN-3388,692.0,871.0,31,11,LEGISCAN-3388,LEGISCAN-3388,2631,2631,692,692,30,30,True,True,score_and_issue_evidence_available
AL-2006-house-69-D-JAMES-LOUIS-THOMAS,ALPERSON-JAMES-LOUIS-THOMAS,2006,house,69,D,JAMES LOUIS THOMAS,0,1,False,False,JAMES LOUIS THOMAS,resolved,first_initial_surname_same_chamber_district,LEGISCAN-3359,James Thomas,2010.0,2010.0,1,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-3359,,,0,0,LEGISCAN-3359,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2006-house-42-D-JAMES-M-JIMMY-MARTIN,ALPERSON-JAMES-M-JIMMY-MARTIN,2006,house,42,D,JAMES M. (JIMMY) MARTIN,0,1,False,False,JAMES M. (JIMMY) MARTIN,resolved,first_initial_surname_same_chamber_district_party_transition,LEGISCAN-3422,James Martin,2010.0,2019.0,6,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-3422,,,0,0,LEGISCAN-3422,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2010-house-42-D-JAMES-M-JIMMY-MARTIN,ALPERSON-JAMES-M-JIMMY-MARTIN,2010,house,42,D,JAMES M. 'Jimmy' MARTIN,1,0,True,True,"James M. ""Jimmy"" Martin",resolved,first_initial_surname_same_chamber_district_party_transition,LEGISCAN-3422,James Martin,2010.0,2019.0,6,True,scored_pre_election_legislative_behavior,LEGISCAN-3422,LEGISCAN-3422,42.0,643.0,2,2,LEGISCAN-3422,LEGISCAN-3422,354,354,42,42,2,2,True,True,score_and_issue_evidence_available
AL-2014-house-42-R-JAMES-M-JIMMY-MARTIN,ALPERSON-JAMES-M-JIMMY-MARTIN,2014,house,42,R,"James M. ""Jimmy"" Martin",0,1,False,False,"James M. ""Jimmy"" Martin",resolved,first_initial_surname_same_chamber_district,LEGISCAN-3422,James Martin,2010.0,2019.0,6,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-3422,,,0,0,LEGISCAN-3422,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2018-house-42-R-JAMES-M-JIMMY-MARTIN,ALPERSON-JAMES-M-JIMMY-MARTIN,2018,house,42,R,"James M. ""Jimmy"" Martin",1,1,True,True,"James M. ""Jimmy"" Martin",resolved,first_initial_surname_same_chamber_district,LEGISCAN-3422,James Martin,2010.0,2019.0,6,True,scored_pre_election_legislative_behavior,LEGISCAN-3422,LEGISCAN-3422,685.0,876.0,36,12,LEGISCAN-3422,LEGISCAN-3422,2435,2435,685,685,35,35,True,True,score_and_issue_evidence_available
AL-2006-house-98-D-JAMES-O-GORDON,ALPERSON-JAMES-O-GORDON,2006,house,98,D,JAMES O. GORDON,0,1,False,False,JAMES O. GORDON,resolved,first_initial_surname_same_chamber_district,LEGISCAN-3369,James Gordon,2010.0,2010.0,1,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-3369,,,0,0,LEGISCAN-3369,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2014-house-23-R-JAMES-T-TOMMY-HANES-JR,ALPERSON-JAMES-T-TOMMY-HANES-JR,2014,house,23,R,"James T. ""Tommy"" Hanes Jr.",0,1,False,False,"James T. ""Tommy"" Hanes Jr.",resolved,first_initial_surname_same_chamber_district,LEGISCAN-17592,James Hanes,2015.0,2022.0,8,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-17592,,,0,0,LEGISCAN-17592,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2006-house-101-R-JAMIE-ISON,ALPERSON-JAMIE-ISON,2006,house,101,R,JAMIE ISON,0,1,False,False,JAMIE ISON,resolved,first_initial_surname_same_chamber_district,LEGISCAN-3428,James Ison,2010.0,2014.0,5,True,scored_pre_election_legislative_behavior,AL2003L056,LEGISCAN-3428,905.0,1082.0,48,8,AL2003L056,AL2003L056,4083,4083,905,905,48,48,True,True,score_and_issue_evidence_available
AL-2010-house-101-R-JAMIE-ISON,ALPERSON-JAMIE-ISON,2010,house,101,R,JAMIE ISON,1,1,True,True,JAMIE ISON,resolved,first_initial_surname_same_chamber_district,LEGISCAN-3428,James Ison,2010.0,2014.0,5,True,scored_pre_election_legislative_behavior,LEGISCAN-3428,LEGISCAN-3428,53.0,643.0,3,3,LEGISCAN-3428,LEGISCAN-3428,357,357,53,53,3,3,True,True,score_and_issue_evidence_available
AL-2018-house-18-R-JAMIE-KIEL,ALPERSON-JAMIE-KIEL,2018,house,18,R,Jamie Kiel,0,1,False,False,Jamie Kiel,resolved,exact_name_same_chamber_district,LEGISCAN-21302,Jamie Kiel,2019.0,2026.0,8,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-21302,,,0,0,LEGISCAN-21302,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2018-house-29-D-JARED-MILLICAN,ALPERSON-JARED-MILLICAN,2018,house,29,D,Jared Millican,0,0,False,False,Jared Millican,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2018-house-30-D-JARED-VAUGHN,ALPERSON-JARED-VAUGHN,2018,house,30,D,Jared Vaughn,0,0,False,False,Jared Vaughn,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2018-senate-32-D-JASON-FISHER,ALPERSON-JASON-FISHER,2018,senate,32,D,Jason Fisher,0,0,False,False,Jason Fisher,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2006-house-74-R-JAY-LOVE,ALPERSON-JAY-LOVE,2006,house,74,R,JAY LOVE,0,1,False,False,JAY LOVE,resolved,exact_name_same_chamber_district,LEGISCAN-3414,Jay Love,2010.0,2013.0,4,True,scored_pre_election_legislative_behavior,AL2003L019,LEGISCAN-3414,809.0,1082.0,42,7,AL2003L019,AL2003L019,3345,3345,809,809,42,42,True,True,score_and_issue_evidence_available
AL-2010-house-74-R-JAY-LOVE,ALPERSON-JAY-LOVE,2010,house,74,R,JAY LOVE,1,1,True,True,JAY LOVE,resolved,exact_name_same_chamber_district,LEGISCAN-3414,Jay Love,2010.0,2013.0,4,True,scored_pre_election_legislative_behavior,LEGISCAN-3414,LEGISCAN-3414,45.0,643.0,3,3,LEGISCAN-3414,LEGISCAN-3414,315,315,45,45,3,3,True,True,score_and_issue_evidence_available
AL-2010-senate-7-D-JEFF-ENFINGER,ALPERSON-JEFF-ENFINGER,2010,senate,7,D,JEFF ENFINGER,0,0,False,False,Jeff Enfinger,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2006-house-27-D-JEFF-MCLAUGHLIN,ALPERSON-JEFF-MCLAUGHLIN,2006,house,27,D,JEFF MCLAUGHLIN,0,1,False,False,JEFF MCLAUGHLIN,resolved,exact_name_same_chamber_district,LEGISCAN-3362,Jeff McLaughlin,2010.0,2010.0,1,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-3362,,,0,0,LEGISCAN-3362,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2010-house-27-D-JEFF-MCLAUGHLIN,ALPERSON-JEFF-MCLAUGHLIN,2010,house,27,D,JEFF McLAUGHLIN,1,0,True,True,JEFF McLAUGHLIN,resolved,exact_name_same_chamber_district,LEGISCAN-3362,Jeff McLaughlin,2010.0,2010.0,1,True,scored_pre_election_legislative_behavior,LEGISCAN-3362,LEGISCAN-3362,46.0,643.0,3,3,LEGISCAN-3362,LEGISCAN-3362,339,339,46,46,3,3,True,True,score_and_issue_evidence_available
AL-2014-house-27-D-JEFF-MCLAUGHLIN,ALPERSON-JEFF-MCLAUGHLIN,2014,house,27,D,Jeff McLaughlin,0,0,False,False,Jeff McLaughlin,resolved,exact_name_same_chamber_district,LEGISCAN-3362,Jeff McLaughlin,2010.0,2010.0,1,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-3362,,,0,0,LEGISCAN-3362,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2018-house-87-R-JEFF-SORRELLS,ALPERSON-JEFF-SORRELLS,2018,house,87,R,Jeff Sorrells,0,1,False,False,Jeff Sorrells,resolved,exact_name_same_chamber_district,LEGISCAN-21309,Jeff Sorrells,2019.0,2026.0,8,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-21309,,,0,0,LEGISCAN-21309,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2006-house-26-R-JEFF-STONE,ALPERSON-JEFF-STONE,2006,house,26,R,JEFF STONE,0,0,False,False,JEFF STONE,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-1998-house-86-R-JEFFERS,ALPERSON-JEFFERS,1998,house,86,R,Jeffers,0,0,False,False,Ruth Jeffers,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2006-senate-33-R-JEFFERY-JONES,ALPERSON-JEFFERY-JONES,2006,senate,33,R,JEFFERY JONES,0,0,False,False,JEFFERY JONES,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2018-house-45-D-JENN-GRAY,ALPERSON-JENN-GRAY,2018,house,45,D,Jenn Gray,0,0,False,False,Jenn Gray,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2014-house-93-D-JENNIFER-MARSDEN,ALPERSON-JENNIFER-MARSDEN,2014,house,93,D,Jennifer Marsden,0,0,False,False,Jennifer Marsden,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-1998-senate-32-D-JENSEN,ALPERSON-JENSEN,1998,senate,32,D,Jensen,0,0,False,False,Jensen,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2006-house-11-R-JEREMY-H-ODEN,ALPERSON-JEREMY-H-ODEN,2006,house,11,R,JEREMY H. ODEN,0,1,False,False,Jeremy H. Oden,resolved,first_initial_surname_same_chamber_district,LEGISCAN-3403,Jeremy Oden,2010.0,2012.0,3,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-3403,,,0,0,LEGISCAN-3403,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2010-house-11-R-JEREMY-H-ODEN,ALPERSON-JEREMY-H-ODEN,2010,house,11,R,JEREMY H. ODEN,1,1,True,True,JEREMY H. ODEN,resolved,first_initial_surname_same_chamber_district,LEGISCAN-3403,Jeremy Oden,2010.0,2012.0,3,True,scored_pre_election_legislative_behavior,LEGISCAN-3403,LEGISCAN-3403,31.0,643.0,2,2,LEGISCAN-3403,LEGISCAN-3403,290,290,31,31,2,2,True,True,score_and_issue_evidence_available
AL-2018-house-81-D-JEREMY-J-J-JEFFCOAT,ALPERSON-JEREMY-J-J-JEFFCOAT,2018,house,81,D,"Jeremy ""J.J."" Jeffcoat",0,0,False,False,"Jeremy ""J.J."" Jeffcoat",unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2018-house-83-D-JEREMY-MR-EYG-GRAY,ALPERSON-JEREMY-MR-EYG-GRAY,2018,house,83,D,"Jeremy ""Mr. Eyg"" Gray",0,1,False,False,"Jeremy ""Mr. Eyg"" Gray",resolved,exact_name_same_chamber_district,LEGISCAN-21298,Jeremy Gray,2019.0,2026.0,8,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-21298,,,0,0,LEGISCAN-21298,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
