ontology_version,evidence_id,canonical_candidate_id,person_id,candidate_name,election_cycle,evidence_date,temporal_status,source_type,source_provider,source_record_id,source_url,item_id,policy_family,policy_key,primitive_axis,policy_pole,candidate_stance,position_value,response_mode,family,family_direction,family_contribution,constituency_tags_json,confidence,adjudication_authority,evidence_weight,source_text,raw_answer,source_canonical_candidate_id,temporal_model_eligible
3.0.0,95448D486185A20BF7B9,,,Daniel Patterson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27685,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27685/daniel-patterson,0F62A9CA5573F01F,criminal_justice,crime_drug_penalties,criminal_punishment,punitive,support,1.0,binary,order_justice,1.0,1.0,[],medium,legacy_deterministic_migrated,1.0,h) Strengthen penalties and sentences for drug-related crimes.,X,,True
3.0.0,31E797F83CC95DD00850,,,Daniel Patterson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27685,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27685/daniel-patterson,687E6060867FE513,criminal_justice,crime_minors_adult_prosecution,criminal_punishment,punitive,support,1.0,binary,order_justice,1.0,1.0,[],medium,legacy_deterministic_migrated,1.0,j) Minors accused of a violent crime should be prosecuted as adults.,X,,True
3.0.0,A91ABCD6D91EEE6CEF05,,,Daniel Patterson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27685,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27685/daniel-patterson,225932ECA2FA3AD4,education,social_religious_display,religion_state,accommodation_establishment,support,1.0,binary,,,,[],medium,legacy_deterministic_migrated,1.0,f) Support displaying the Ten Commandments in public schools.,X,,True
3.0.0,952D7E32AD76300F6C9C,,,Daniel Patterson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27685,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27685/daniel-patterson,A28D25837744A0F2,education,social_comprehensive_sex_education,civil_social_liberty,expand,support,1.0,binary,social_liberty_equality,1.0,1.0,[],medium,legacy_deterministic_migrated,1.0,"m) Support age-appropriate sexual education programs that teach about abstinence, contraceptives and HIV/STD prevention methods.",X,,True
3.0.0,330621820360AECFE49A,,,Daniel Patterson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27685,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27685/daniel-patterson,A93A5D9A03FD7760,labor_employment_civil_rights,economic_job_training,market_governance,intervention,support,1.0,binary,market_government_direction,1.0,1.0,[],medium,legacy_deterministic_migrated,1.0,a) Increase funding for state job-training programs that re-train displaced workers or teach skills needed in today's job market.,X,,True
3.0.0,9A9D9B9DD4E36C21FDF7,,,Daniel Patterson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27685,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27685/daniel-patterson,57DD72BFD012E5D1,labor_employment_civil_rights,economic_reduce_regulation,market_governance,market_autonomy,support,1.0,binary,market_government_direction,-1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,b) Reduce state government regulations on the private sector to encourage investment and economic expansion.,X,,True
3.0.0,22EFA45DC8493DAB54AC,,,Daniel Patterson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27685,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27685/daniel-patterson,FF784C17C5425FC6,labor_employment_civil_rights,economic_business_incentives,market_governance,intervention,support,1.0,binary,market_government_direction,1.0,1.0,[],medium,legacy_deterministic_migrated,1.0,"c) Provide low interest loans and tax credits for starting, expanding or relocating businesses.",X,,True
3.0.0,FBBA3289C3533ABBC8D8,,,Daniel Patterson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27685,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27685/daniel-patterson,44DD4DA6705EF9BA,labor_employment_civil_rights,childcare_employer_tax_credit,childcare_support,expansion,support,1.0,binary,material_support,1.0,1.0,[],high,direct_text_review,1.0,d) Provide tax credits for businesses that provide child care for their employees.,X,,True
3.0.0,F49FE973E6E5D28A5699,,,Daniel Patterson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27685,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27685/daniel-patterson,44DD4DA6705EF9BA,labor_employment_civil_rights,childcare_employer_tax_credit,childcare_delivery,employer_incentive,support,1.0,binary,,,,[],high,direct_text_review,1.0,d) Provide tax credits for businesses that provide child care for their employees.,X,,True
3.0.0,361357E972C424625104,,,Daniel Patterson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27685,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27685/daniel-patterson,44DD4DA6705EF9BA,labor_employment_civil_rights,childcare_employer_tax_credit,market_governance,intervention,support,1.0,binary,market_government_direction,1.0,1.0,[],high,direct_text_review,1.0,d) Provide tax credits for businesses that provide child care for their employees.,X,,True
3.0.0,C99369BD4E4C743899C4,,,Daniel Patterson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27685,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27685/daniel-patterson,AB13358151967DC8,labor_employment_civil_rights,social_affirmative_action,anti_discrimination,expand,oppose,-1.0,binary,social_liberty_equality,1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,a) College and university admissions,No,,True
3.0.0,8F44F6EA01682DB28CC0,,,Daniel Patterson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27685,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27685/daniel-patterson,8E7DDBD454C44716,labor_employment_civil_rights,social_affirmative_action,anti_discrimination,expand,oppose,-1.0,binary,social_liberty_equality,1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,b) Public employment,No,,True
3.0.0,F1841F9E748E40497AFF,,,Daniel Patterson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27685,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27685/daniel-patterson,C52FFC339839F007,labor_employment_civil_rights,social_affirmative_action,anti_discrimination,expand,oppose,-1.0,binary,social_liberty_equality,1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,c) State contracting,No,,True
3.0.0,B29250864D0802B5677A,,,Daniel Patterson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27685,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27685/daniel-patterson,D1857E0F334C2476,environment_energy_resources,environment_alternative_fuels,renewable_energy_support,expand,support,1.0,binary,,,,[],medium,legacy_deterministic_migrated,1.0,a) Promote increased use of alternative fuel technology.,X,,True
3.0.0,37A3345AE2B68BBE1F58,,,Daniel Patterson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27685,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27685/daniel-patterson,E5BB7B5C20A5276D,environment_energy_resources,environment_open_space_funding,conservation_preservation,preserve,support,1.0,binary,environment_resources,1.0,1.0,[],medium,legacy_deterministic_migrated,1.0,c) Do you support state funding for open space preservation?,Yes,,True
3.0.0,F351E6DCA070E06CEB14,,,Daniel Patterson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27685,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27685/daniel-patterson,415EB6844365FB4D,environment_energy_resources,environment_stricter_than_federal,environmental_protection,strengthen,oppose,-1.0,binary,environment_resources,1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,d) Should state environmental regulations be stricter than federal law?,No,,True
3.0.0,F6D35F9069C35595353C,,,Daniel Patterson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27685,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27685/daniel-patterson,18E50AFA5652E380,guns,guns_restrictions,gun_access,restrict,support,1.0,binary,,,,[],medium,legacy_deterministic_migrated,1.0,c) Ease state restrictions on the purchase and possession of guns.,X,,True
3.0.0,45D533EF7AB7C0CFE1AA,,,Daniel Patterson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27685,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27685/daniel-patterson,B27045DEAB70F05D,guns,guns_concealed_carry,gun_access,expand,support,1.0,binary,,,,[],medium,legacy_deterministic_migrated,1.0,e) Allow citizens to carry concealed guns.,X,,True
3.0.0,527449C6DE8B01078B64,,,Daniel Patterson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27685,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27685/daniel-patterson,4547361F6799BAAE,healthcare,health_basic_access,healthcare_access,expand,support,1.0,binary,material_support,1.0,1.0,[],medium,legacy_deterministic_migrated,1.0,"a) Ensure that citizens have access to basic health care through managed care, insurance reforms or state-funded care where necessary.",X,,True
3.0.0,4B5C1D49BB117E5AD80F,,,Daniel Patterson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27685,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27685/daniel-patterson,684E8966BA72635B,healthcare,health_hmo_lawsuit,healthcare_access,expand,support,1.0,binary,material_support,1.0,1.0,[],medium,legacy_deterministic_migrated,1.0,d) Support patients' right to sue their HMOs.,X,,True
3.0.0,2F661FB34277C869766F,,,Daniel Patterson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27685,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27685/daniel-patterson,53BA5E16695905A8,healthcare,health_hmo_appeal,healthcare_access,expand,support,1.0,binary,material_support,1.0,1.0,[],medium,legacy_deterministic_migrated,1.0,e) Support patients' right to appeal to an administrative board of specialists when services are denied by their HMO.,X,,True
3.0.0,72034EF84FDC23D4B737,,,Daniel Patterson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27685,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27685/daniel-patterson,FF53067C590D6695,healthcare,health_not_government_responsibility,healthcare_access,restrict,support,1.0,binary,material_support,-1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,f) Guaranteed medical care to all citizens is not a responsibility of state government.,X,,True
3.0.0,9AA8BA85B03B56EFBB4D,,,Daniel Patterson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27685,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27685/daniel-patterson,45F3DAE13932D7E7,welfare_poverty_housing,economic_welfare_time_limits,welfare_conditionality,strengthen_conditions,support,1.0,binary,,,,[],medium,legacy_deterministic_migrated,1.0,a) Support current time limits on welfare benefits.,X,,True
3.0.0,5072F2F86DE5BF09EF79,,,Daniel Patterson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27685,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27685/daniel-patterson,320BF035245C50DD,welfare_poverty_housing,economic_welfare_job_training,welfare_generosity,expand,support,1.0,binary,material_support,1.0,1.0,[],medium,legacy_deterministic_migrated,1.0,b) Increase employment and job training programs for welfare recipients.,X,,True
3.0.0,F06F501935FD87385D4C,,,Daniel Patterson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27685,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27685/daniel-patterson,875A03B7393AE91A,welfare_poverty_housing,economic_welfare_childcare,welfare_generosity,expand,support,1.0,binary,material_support,1.0,1.0,[],medium,legacy_deterministic_migrated,1.0,d) Provide child care for welfare recipients who work.,X,,True
3.0.0,9E1BB5193F9C187CD6AE,,,Daniel Patterson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27685,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27685/daniel-patterson,6FDBC250E5B22524,welfare_poverty_housing,economic_welfare_transportation,welfare_generosity,expand,support,1.0,binary,material_support,1.0,1.0,[],medium,legacy_deterministic_migrated,1.0,e) Increase access to public transportation for welfare recipients who work.,X,,True
3.0.0,F1E5A3E8DAE9E42D430B,,,Daniel Patterson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27685,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27685/daniel-patterson,8297176011153A7F,welfare_poverty_housing,economic_tanf_working_poor,welfare_generosity,expand,support,1.0,binary,material_support,1.0,1.0,[],medium,legacy_deterministic_migrated,1.0,h) Use federal TANF (Temporary Assistance to Needy Families) funds to expand state services to include the working poor.,X,,True
3.0.0,DCB9525AD019A54E33EC,,,Steven Mark Hayden,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27703,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27703/steven-mark-hayden,1DE50A5A2066C6EF,abortion_reproductive,abortion_life_exception,abortion_access,expand,support,1.0,binary,social_liberty_equality,1.0,1.0,[],medium,legacy_deterministic_migrated,1.0,e) Abortions should be legal when the life of the woman is endangered.,X,,True
3.0.0,D8C5FE99B47D7A4385EE,,,Steven Mark Hayden,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27703,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27703/steven-mark-hayden,BE942B7F1E498F74,fiscal_tax_budget,spending_higher_education,education_public_funding,expand,maintain,0.0,ordinal,,,,[],medium,legacy_deterministic_migrated,1.0,a) Education (Higher),Maintain Funding Status,,True
3.0.0,F72AC3A30BEB6FA5BC44,,,Steven Mark Hayden,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27703,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27703/steven-mark-hayden,AE137B8E03C8D46C,fiscal_tax_budget,spending_k12_education,education_public_funding,expand,maintain,0.0,ordinal,,,,[],medium,legacy_deterministic_migrated,1.0,b) Education (K-12),Maintain Funding Status,,True
3.0.0,8D35EC4A6F191CB5E207,,,Steven Mark Hayden,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27703,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27703/steven-mark-hayden,B4756D8734AA96D3,fiscal_tax_budget,spending_environment,environmental_protection,strengthen,maintain,0.0,ordinal,environment_resources,1.0,0.0,[],medium,legacy_deterministic_migrated,1.0,c) Environment,Maintain Funding Status,,True
3.0.0,2CFF12BA2A38825CDEF9,,,Steven Mark Hayden,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27703,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27703/steven-mark-hayden,D69FCABC66AD4B6F,fiscal_tax_budget,spending_healthcare,healthcare_access,expand,maintain,0.0,ordinal,material_support,1.0,0.0,[],medium,legacy_deterministic_migrated,1.0,d) Health care,Maintain Funding Status,,True
3.0.0,3C3ABE3AA9E44AC73C52,,,Steven Mark Hayden,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27703,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27703/steven-mark-hayden,1F269E91610B11EA,fiscal_tax_budget,spending_law_enforcement,criminal_punishment,punitive,oppose,-0.5,ordinal,order_justice,1.0,-0.5,[],medium,legacy_deterministic_migrated,1.0,e) Law enforcement,Slightly Decrease Funding,,True
3.0.0,F4DFCE2D38468013226A,,,Steven Mark Hayden,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27703,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27703/steven-mark-hayden,93C551BEC1B6771D,fiscal_tax_budget,spending_welfare,welfare_generosity,expand,oppose,-0.5,ordinal,material_support,1.0,-0.5,[],medium,legacy_deterministic_migrated,1.0,g) Welfare,Slightly Decrease Funding,,True
3.0.0,38917E5F7F8C5D9D944E,,,Steven Mark Hayden,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27703,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27703/steven-mark-hayden,3171B784901600C5,fiscal_tax_budget,tax_alcohol,tax_burden,increase,support,1.0,ordinal,,,,[],medium,legacy_deterministic_migrated,1.0,a) Alcohol taxes,Greatly Increase,,True
3.0.0,D3D08251DA8E7BF546A1,,,Steven Mark Hayden,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27703,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27703/steven-mark-hayden,1C5C828235877ED9,fiscal_tax_budget,tax_capital_gains,tax_burden,increase,maintain,0.0,ordinal,,,,"[""high_income""]",medium,legacy_deterministic_migrated,1.0,b) Capital gains taxes,Maintain Status,,True
3.0.0,81016A2831630735D49B,,,Steven Mark Hayden,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27703,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27703/steven-mark-hayden,C7D323449E445E14,fiscal_tax_budget,tax_cigarette,tax_burden,increase,oppose,-0.5,ordinal,,,,[],medium,legacy_deterministic_migrated,1.0,c) Cigarette taxes,Slightly Decrease,,True
3.0.0,0CB26AEDD68F46E1FF3B,,,Steven Mark Hayden,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27703,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27703/steven-mark-hayden,7A296FB0DE31D2CC,fiscal_tax_budget,tax_corporate,tax_burden,increase,support,1.0,ordinal,,,,[],medium,legacy_deterministic_migrated,1.0,d) Corporate taxes,Greatly Increase,,True
3.0.0,0A3317A87B41EC07742F,,,Steven Mark Hayden,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27703,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27703/steven-mark-hayden,B781BF6330CDB76D,fiscal_tax_budget,tax_gasoline,tax_burden,increase,maintain,0.0,ordinal,,,,[],medium,legacy_deterministic_migrated,1.0,e) Gasoline taxes,Maintain Status,,True
3.0.0,47DF760474D3EBA92201,,,Steven Mark Hayden,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27703,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27703/steven-mark-hayden,C788BE3611FEF571,fiscal_tax_budget,tax_income_lower,tax_burden,increase,oppose,-0.5,ordinal,,,,"[""low_income""]",medium,legacy_deterministic_migrated,1.0,"f) Income taxes (incomes below $75,000)",Slightly Decrease,,True
3.0.0,1B6B67DD9A5C3C14556E,,,Steven Mark Hayden,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27703,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27703/steven-mark-hayden,F61C4CD7BA3D3B70,fiscal_tax_budget,tax_income_upper,tax_burden,increase,support,0.5,ordinal,,,,"[""high_income""]",medium,legacy_deterministic_migrated,1.0,"g) Income taxes (incomes above $75,000)",Slightly Increase,,True
3.0.0,1DDE390723A9846EA68D,,,Steven Mark Hayden,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27703,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27703/steven-mark-hayden,C8F31CFDC628F69D,fiscal_tax_budget,tax_inheritance,tax_burden,increase,support,1.0,ordinal,,,,"[""high_income""]",medium,legacy_deterministic_migrated,1.0,h) Inheritance taxes,Greatly Increase,,True
3.0.0,D89CF2971F03C687174A,,,Steven Mark Hayden,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27703,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27703/steven-mark-hayden,64A0A3A2A5C906CF,fiscal_tax_budget,tax_property,tax_burden,increase,maintain,0.0,ordinal,,,,[],medium,legacy_deterministic_migrated,1.0,i) Property taxes,Maintain Status,,True
3.0.0,A6B09D219757CD0F2363,,,Steven Mark Hayden,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27703,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27703/steven-mark-hayden,EA98D78D7920CC5E,fiscal_tax_budget,tax_sales,tax_burden,increase,maintain,0.0,ordinal,,,,[],medium,legacy_deterministic_migrated,1.0,j) Sales taxes,Maintain Status,,True
3.0.0,38FC22926B2043EF80B0,,,Steven Mark Hayden,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27703,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27703/steven-mark-hayden,9FACE517E55B779E,fiscal_tax_budget,tax_vehicle,tax_burden,increase,maintain,0.0,ordinal,,,,[],medium,legacy_deterministic_migrated,1.0,k) Vehicle taxes,Maintain Status,,True
3.0.0,903879D72B79B64FF721,,,Steven Mark Hayden,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27703,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27703/steven-mark-hayden,45B09A226B60FF35,campaign_elections_government,elections_photo_id,voting_access,restrict,support,1.0,binary,,,,[],medium,legacy_deterministic_migrated,1.0,f) Do you support requiring voters to present photo identification before voting?,Yes,,True
3.0.0,B412A33AA7E552F4DBB0,,,Steven Mark Hayden,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27703,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27703/steven-mark-hayden,03D6CDF61B0E0002,campaign_elections_government,social_same_sex_marriage,marriage_equality,expand,oppose,-1.0,binary,social_liberty_equality,1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,j) Should Alabama recognize civil unions between same-sex couples?,No,,True
3.0.0,9013947338BBA3189574,,,Steven Mark Hayden,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27703,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27703/steven-mark-hayden,FC0CE48C0E1701D8,campaign_elections_government,social_marriage_restriction,marriage_equality,restrict,support,1.0,binary,social_liberty_equality,-1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,k) Should Alabama restrict marriage to a union only between a man and a woman?,Yes,,True
3.0.0,B41EBEAAE106A635DD52,,,Steven Mark Hayden,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27703,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27703/steven-mark-hayden,3535FFB761286E91,criminal_justice,crime_death_penalty,criminal_punishment,punitive,support,1.0,binary,order_justice,1.0,1.0,[],medium,legacy_deterministic_migrated,1.0,c) Support the use of the death penalty in Alabama.,X,,True
3.0.0,E55F97AA929599395625,,,Steven Mark Hayden,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27703,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27703/steven-mark-hayden,B3F32109D49D1F3D,criminal_justice,crime_prison_job_training,criminal_punishment,rehabilitative,support,1.0,binary,order_justice,-1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,d) Support programs to provide prison inmates with vocational and job-related skills and job-placement assistance when released.,X,,True
3.0.0,9D3398E908600D20C0C8,,,Steven Mark Hayden,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27703,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27703/steven-mark-hayden,CDC863E005113FC6,criminal_justice,crime_alternative_sentencing,criminal_punishment,rehabilitative,support,1.0,binary,order_justice,-1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,f) Implement penalties other than incarceration for certain non-violent offenders.,X,,True
3.0.0,157766DA721E914EEB2F,,,Steven Mark Hayden,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27703,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27703/steven-mark-hayden,90BBF7DB1D260F8E,education,education_national_testing,education_accountability,strengthen,support,1.0,binary,,,,[],medium,legacy_deterministic_migrated,1.0,a) Support national standards and testing of public school students.,X,,True
3.0.0,2DFF397029B8CF8246A4,,,Steven Mark Hayden,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27703,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27703/steven-mark-hayden,FA8D261D6ABFD7D3,education,education_vouchers,education_market_choice,expand,support,1.0,binary,,,,[],medium,legacy_deterministic_migrated,1.0,"b) Provide parents with state-funded vouchers to send their children to any participating school (public, private, religious).",X,,True
3.0.0,2BAA0AB34B2A507F975F,,,Steven Mark Hayden,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27703,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27703/steven-mark-hayden,225932ECA2FA3AD4,education,social_religious_display,religion_state,accommodation_establishment,support,1.0,binary,,,,[],medium,legacy_deterministic_migrated,1.0,f) Support displaying the Ten Commandments in public schools.,X,,True
3.0.0,5E9A86F85586A062290C,,,Steven Mark Hayden,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27703,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27703/steven-mark-hayden,4B45FF2F2C23DE82,education,social_voluntary_school_prayer,religion_state,accommodation_establishment,support,1.0,binary,,,,[],medium,legacy_deterministic_migrated,1.0,g) Endorse teacher-led voluntary prayer in public schools.,X,,True
3.0.0,FFF72E0E9C82AD243819,,,Steven Mark Hayden,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27703,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27703/steven-mark-hayden,57DD72BFD012E5D1,labor_employment_civil_rights,economic_reduce_regulation,market_governance,market_autonomy,support,1.0,binary,market_government_direction,-1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,b) Reduce state government regulations on the private sector to encourage investment and economic expansion.,X,,True
3.0.0,B540FD64B7E091150069,,,Steven Mark Hayden,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27703,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27703/steven-mark-hayden,AB13358151967DC8,labor_employment_civil_rights,social_affirmative_action,anti_discrimination,expand,oppose,-1.0,binary,social_liberty_equality,1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,a) College and university admissions,No,,True
3.0.0,928670BDF921F8C94C4F,,,Steven Mark Hayden,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27703,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27703/steven-mark-hayden,8E7DDBD454C44716,labor_employment_civil_rights,social_affirmative_action,anti_discrimination,expand,oppose,-1.0,binary,social_liberty_equality,1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,b) Public employment,No,,True
3.0.0,91629675EBB96E2AD069,,,Steven Mark Hayden,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27703,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27703/steven-mark-hayden,C52FFC339839F007,labor_employment_civil_rights,social_affirmative_action,anti_discrimination,expand,oppose,-1.0,binary,social_liberty_equality,1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,c) State contracting,No,,True
3.0.0,FCE4E04B780C5DB19B9E,,,Steven Mark Hayden,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27703,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27703/steven-mark-hayden,E5BB7B5C20A5276D,environment_energy_resources,environment_open_space_funding,conservation_preservation,preserve,oppose,-1.0,binary,environment_resources,1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,c) Do you support state funding for open space preservation?,No,,True
3.0.0,80D0EE1181643E5C72E1,,,Steven Mark Hayden,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27703,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27703/steven-mark-hayden,415EB6844365FB4D,environment_energy_resources,environment_stricter_than_federal,environmental_protection,strengthen,oppose,-1.0,binary,environment_resources,1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,d) Should state environmental regulations be stricter than federal law?,No,,True
3.0.0,6A04E573F392A37C6B93,,,Steven Mark Hayden,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27703,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27703/steven-mark-hayden,B27045DEAB70F05D,guns,guns_concealed_carry,gun_access,expand,support,1.0,binary,,,,[],medium,legacy_deterministic_migrated,1.0,e) Allow citizens to carry concealed guns.,X,,True
