votesmart_candidate_id,candidate,issue_category,organization,interest_group_id,scorecard_id,rating,rating_period,rating_year_start,rating_year_end,source_type,source_url,candidate_page_url
5705,Mike Rogers,Religion,The John Birch Society,1627,3921,50%,2007,2007,2007,interest_group_rating,https://votesmart.org/interest-group/1627/rating/3921,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Religion,The John Birch Society,1627,3412,39%,2006,2006,2006,interest_group_rating,https://votesmart.org/interest-group/1627/rating/3412,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Religion,The John Birch Society,1627,3126,25%,2005,2005,2005,interest_group_rating,https://votesmart.org/interest-group/1627/rating/3126,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Religion,The John Birch Society,1627,2580,13%,2004,2004,2004,interest_group_rating,https://votesmart.org/interest-group/1627/rating/2580,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Religion,The John Birch Society,1627,2967,60%,2004,2004,2004,interest_group_rating,https://votesmart.org/interest-group/1627/rating/2967,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Religion,The John Birch Society,1627,2151,38%,2003,2003,2003,interest_group_rating,https://votesmart.org/interest-group/1627/rating/2151,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Religion,Young Women's Christian Association (YWCA),2336,7509,0%,2013,2013,2013,interest_group_rating,https://votesmart.org/interest-group/2336/rating/7509,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Reproduction,The Population Institute,131,1611,50%,2005,2005,2005,interest_group_rating,https://votesmart.org/interest-group/131/rating/1611,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Reproduction,The Population Institute,131,2476,0%,2003,2003,2003,interest_group_rating,https://votesmart.org/interest-group/131/rating/2476,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Science,American Institute of Aeronautics and Astronautics,828,3074,100%,2003,2003,2003,interest_group_rating,https://votesmart.org/interest-group/828/rating/3074,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Science,Federation of American Societies for Experimental Biology,651,3585,100%,2006,2006,2006,interest_group_rating,https://votesmart.org/interest-group/651/rating/3585,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Science,Federation of American Societies for Experimental Biology,651,3586,0%,2005,2005,2005,interest_group_rating,https://votesmart.org/interest-group/651/rating/3586,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Science,Federation of American Societies for Experimental Biology,651,2977,75%,2003,2003,2003,interest_group_rating,https://votesmart.org/interest-group/651/rating/2977,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Senior Citizens,Retire Safe,591,2103,100%,2003-2004,2003,2004,interest_group_rating,https://votesmart.org/interest-group/591/rating/2103,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Taxes,Americans for Fair Taxation,1862,9720,0%,2009,2009,2009,interest_group_rating,https://votesmart.org/interest-group/1862/rating/9720,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Taxes,Americans for Tax Reform,745,4183,85%,2007,2007,2007,interest_group_rating,https://votesmart.org/interest-group/745/rating/4183,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Taxes,Americans for Tax Reform,745,3526,91%,2006,2006,2006,interest_group_rating,https://votesmart.org/interest-group/745/rating/3526,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Taxes,Americans for Tax Reform,745,3259,83%,2005,2005,2005,interest_group_rating,https://votesmart.org/interest-group/745/rating/3259,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Taxes,Americans for Tax Reform,745,2982,85%,2004,2004,2004,interest_group_rating,https://votesmart.org/interest-group/745/rating/2982,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Taxes,Americans for Tax Reform,745,2458,85%,2003,2003,2003,interest_group_rating,https://votesmart.org/interest-group/745/rating/2458,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Taxes,Citizens for Tax Justice,1672,3547,0%,2005-2006,2005,2006,interest_group_rating,https://votesmart.org/interest-group/1672/rating/3547,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Technology and Communication,Battle For The Net,2880,11097,0%,2019,2019,2019,interest_group_rating,https://votesmart.org/interest-group/2880/rating/11097,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Technology and Communication,CNET News,1918,4802,33%,2008,2008,2008,interest_group_rating,https://votesmart.org/interest-group/1918/rating/4802,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Technology and Communication,CNET News,1918,4801,42%,2006,2006,2006,interest_group_rating,https://votesmart.org/interest-group/1918/rating/4801,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Technology and Communication,Computer & Communications Industry Association,1717,3914,43%,2007,2007,2007,interest_group_rating,https://votesmart.org/interest-group/1717/rating/3914,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Technology and Communication,Computer & Communications Industry Association,1717,3682,43%,2005-2006,2005,2006,interest_group_rating,https://votesmart.org/interest-group/1717/rating/3682,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Technology and Communication,Information Technology Industry Council,1155,9980,100%,2015-2016,2015,2016,interest_group_rating,https://votesmart.org/interest-group/1155/rating/9980,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Technology and Communication,Information Technology Industry Council,1155,9607,100%,2013-2014,2013,2014,interest_group_rating,https://votesmart.org/interest-group/1155/rating/9607,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Technology and Communication,Information Technology Industry Council,1155,9606,90%,2011-2012,2011,2012,interest_group_rating,https://votesmart.org/interest-group/1155/rating/9606,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Technology and Communication,Information Technology Industry Council,1155,4490,71%,2007-2008,2007,2008,interest_group_rating,https://votesmart.org/interest-group/1155/rating/4490,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Technology and Communication,Information Technology Industry Council,1155,5724,86%,2005-2006,2005,2006,interest_group_rating,https://votesmart.org/interest-group/1155/rating/5724,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Technology and Communication,Information Technology Industry Council,1155,2695,90%,2003-2004,2003,2004,interest_group_rating,https://votesmart.org/interest-group/1155/rating/2695,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Technology and Communication,TechCrunch,2159,6616,75%,2012,2012,2012,interest_group_rating,https://votesmart.org/interest-group/2159/rating/6616,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Unemployed and Low-Income,Alliance to Stop the War on the Poor,1865,4699,68%,2007-2008,2007,2008,interest_group_rating,https://votesmart.org/interest-group/1865/rating/4699,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Unemployed and Low-Income,Association of Community Organization for Reform Now (ACORN),1673,3557,22%,2006,2006,2006,interest_group_rating,https://votesmart.org/interest-group/1673/rating/3557,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Unemployed and Low-Income,The Partnership for the Homeless,710,1692,33%,2003-2004,2003,2004,interest_group_rating,https://votesmart.org/interest-group/710/rating/1692,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Veterans,American Veterans,1456,7111,92%,2013,2013,2013,interest_group_rating,https://votesmart.org/interest-group/1456/rating/7111,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Veterans,American Veterans,1456,2572,50%,2003,2003,2003,interest_group_rating,https://votesmart.org/interest-group/1456/rating/2572,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Veterans,Disabled American Veterans,1336,5695,100%,2009,2009,2009,interest_group_rating,https://votesmart.org/interest-group/1336/rating/5695,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Veterans,Disabled American Veterans,1336,3483,66%,2006,2006,2006,interest_group_rating,https://votesmart.org/interest-group/1336/rating/3483,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Veterans,Disabled American Veterans,1336,1898,0%,2005,2005,2005,interest_group_rating,https://votesmart.org/interest-group/1336/rating/1898,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Veterans,Disabled American Veterans,1336,2992,0%,2004,2004,2004,interest_group_rating,https://votesmart.org/interest-group/1336/rating/2992,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Veterans,Disabled American Veterans,1336,2510,0%,2003,2003,2003,interest_group_rating,https://votesmart.org/interest-group/1336/rating/2510,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Veterans,Iraq and Afghanistan Veterans of America,1250,5835,20%,2009-2010,2009,2010,interest_group_rating,https://votesmart.org/interest-group/1250/rating/5835,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Veterans,Iraq and Afghanistan Veterans of America,1250,4227,42%,2007-2008,2007,2008,interest_group_rating,https://votesmart.org/interest-group/1250/rating/4227,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Veterans,The American Legion,559,2546,60%,2003,2003,2003,interest_group_rating,https://votesmart.org/interest-group/559/rating/2546,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Veterans,Vietnam Veterans of America,908,6010,100%,2011,2011,2011,interest_group_rating,https://votesmart.org/interest-group/908/rating/6010,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Veterans,Vietnam Veterans of America,908,11189,25%,2005-2006,2005,2006,interest_group_rating,https://votesmart.org/interest-group/908/rating/11189,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5705,Mike Rogers,Veterans,Vietnam Veterans of America,908,2933,38%,2003-2004,2003,2004,interest_group_rating,https://votesmart.org/interest-group/908/rating/2933,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5706,Howard Sanderford,Business and Consumers,National Federation of Independent Business - Alabama,608,13405,100%,2019-2022,2019,2022,interest_group_rating,https://votesmart.org/interest-group/608/rating/13405,https://j.futurefacts.votesmart.io/candidate/evaluations/5706/howard-sanderford
5706,Howard Sanderford,Business and Consumers,National Federation of Independent Business - Alabama,608,12078,100%,2015-2018,2015,2018,interest_group_rating,https://votesmart.org/interest-group/608/rating/12078,https://j.futurefacts.votesmart.io/candidate/evaluations/5706/howard-sanderford
5706,Howard Sanderford,Business and Consumers,National Federation of Independent Business - Alabama,608,7917,100%,2011-2014,2011,2014,interest_group_rating,https://votesmart.org/interest-group/608/rating/7917,https://j.futurefacts.votesmart.io/candidate/evaluations/5706/howard-sanderford
5706,Howard Sanderford,Business and Consumers,National Federation of Independent Business - Alabama,608,5608,100%,2007-2010,2007,2010,interest_group_rating,https://votesmart.org/interest-group/608/rating/5608,https://j.futurefacts.votesmart.io/candidate/evaluations/5706/howard-sanderford
5706,Howard Sanderford,Business and Consumers,National Federation of Independent Business - Alabama,608,3421,78%,2003-2006,2003,2006,interest_group_rating,https://votesmart.org/interest-group/608/rating/3421,https://j.futurefacts.votesmart.io/candidate/evaluations/5706/howard-sanderford
5706,Howard Sanderford,Business and Consumers,National Federation of Independent Business - Alabama,608,1020,100%,1995-1998,1995,1998,interest_group_rating,https://votesmart.org/interest-group/608/rating/1020,https://j.futurefacts.votesmart.io/candidate/evaluations/5706/howard-sanderford
5706,Howard Sanderford,Conservative,American Conservative Union (ACU),1481,13783,81%,2022,2022,2022,interest_group_rating,https://votesmart.org/interest-group/1481/rating/13783,https://j.futurefacts.votesmart.io/candidate/evaluations/5706/howard-sanderford
5706,Howard Sanderford,Conservative,American Conservative Union (ACU),1481,13784,66%,2022,2022,2022,interest_group_rating,https://votesmart.org/interest-group/1481/rating/13784,https://j.futurefacts.votesmart.io/candidate/evaluations/5706/howard-sanderford
5706,Howard Sanderford,Conservative,American Conservative Union (ACU),1481,13079,56%,2020,2020,2020,interest_group_rating,https://votesmart.org/interest-group/1481/rating/13079,https://j.futurefacts.votesmart.io/candidate/evaluations/5706/howard-sanderford
5706,Howard Sanderford,Conservative,American Conservative Union (ACU),1481,10895,55%,2018,2018,2018,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10895,https://j.futurefacts.votesmart.io/candidate/evaluations/5706/howard-sanderford
5706,Howard Sanderford,Conservative,American Conservative Union (ACU),1481,10896,64%,2018,2018,2018,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10896,https://j.futurefacts.votesmart.io/candidate/evaluations/5706/howard-sanderford
5706,Howard Sanderford,Conservative,American Conservative Union (ACU),1481,10589,71%,2017,2017,2017,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10589,https://j.futurefacts.votesmart.io/candidate/evaluations/5706/howard-sanderford
5706,Howard Sanderford,Conservative,American Conservative Union (ACU),1481,10590,66%,2017,2017,2017,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10590,https://j.futurefacts.votesmart.io/candidate/evaluations/5706/howard-sanderford
5706,Howard Sanderford,Conservative,American Conservative Union (ACU),1481,10128,65%,2016,2016,2016,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10128,https://j.futurefacts.votesmart.io/candidate/evaluations/5706/howard-sanderford
5706,Howard Sanderford,Conservative,American Conservative Union (ACU),1481,10112,58%,2016,2016,2016,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10112,https://j.futurefacts.votesmart.io/candidate/evaluations/5706/howard-sanderford
5706,Howard Sanderford,Conservative,American Conservative Union (ACU),1481,9175,44%,2015,2015,2015,interest_group_rating,https://votesmart.org/interest-group/1481/rating/9175,https://j.futurefacts.votesmart.io/candidate/evaluations/5706/howard-sanderford
5706,Howard Sanderford,Conservative,American Conservative Union (ACU),1481,9176,68%,2015,2015,2015,interest_group_rating,https://votesmart.org/interest-group/1481/rating/9176,https://j.futurefacts.votesmart.io/candidate/evaluations/5706/howard-sanderford
5706,Howard Sanderford,Conservative,American Conservative Union (ACU),1481,10283,92%,2014,2014,2014,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10283,https://j.futurefacts.votesmart.io/candidate/evaluations/5706/howard-sanderford
5706,Howard Sanderford,Conservative,Christian Coalition of Alabama,510,3269,86%,2003-2006,2003,2006,interest_group_rating,https://votesmart.org/interest-group/510/rating/3269,https://j.futurefacts.votesmart.io/candidate/evaluations/5706/howard-sanderford
5706,Howard Sanderford,Conservative,Christian Coalition of Alabama,510,1389,100%,1999-2000,1999,2000,interest_group_rating,https://votesmart.org/interest-group/510/rating/1389,https://j.futurefacts.votesmart.io/candidate/evaluations/5706/howard-sanderford
5706,Howard Sanderford,Conservative,Conservative Christians of Alabama,2201,12486,43%,2004,2004,2004,interest_group_rating,https://votesmart.org/interest-group/2201/rating/12486,https://j.futurefacts.votesmart.io/candidate/evaluations/5706/howard-sanderford
5706,Howard Sanderford,Conservative,Eagle Forum of Alabama,369,2635,43%,2004,2004,2004,interest_group_rating,https://votesmart.org/interest-group/369/rating/2635,https://j.futurefacts.votesmart.io/candidate/evaluations/5706/howard-sanderford
5706,Howard Sanderford,Guns,LEAP Forward,2867,13052,32%,2021,2021,2021,interest_group_rating,https://votesmart.org/interest-group/2867/rating/13052,https://j.futurefacts.votesmart.io/candidate/evaluations/5706/howard-sanderford
5706,Howard Sanderford,Guns,National Rifle Association (NRA),1034,12493,92%,2018,2018,2018,interest_group_rating,https://votesmart.org/interest-group/1034/rating/12493,https://j.futurefacts.votesmart.io/candidate/evaluations/5706/howard-sanderford
5706,Howard Sanderford,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,5559,92%,2010,2010,2010,interest_group_rating,https://votesmart.org/interest-group/1557/rating/5559,https://j.futurefacts.votesmart.io/candidate/evaluations/5706/howard-sanderford
5706,Howard Sanderford,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,3440,A,2006,2006,2006,interest_group_rating,https://votesmart.org/interest-group/1557/rating/3440,https://j.futurefacts.votesmart.io/candidate/evaluations/5706/howard-sanderford
5706,Howard Sanderford,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,2028,0%,2002,2002,2002,interest_group_rating,https://votesmart.org/interest-group/1557/rating/2028,https://j.futurefacts.votesmart.io/candidate/evaluations/5706/howard-sanderford
5706,Howard Sanderford,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,1128,A,1998,1998,1998,interest_group_rating,https://votesmart.org/interest-group/1557/rating/1128,https://j.futurefacts.votesmart.io/candidate/evaluations/5706/howard-sanderford
5707,Allen Sanderson,Business and Consumers,National Federation of Independent Business - Alabama,608,1020,100%,1995-1998,1995,1998,interest_group_rating,https://votesmart.org/interest-group/608/rating/1020,https://j.futurefacts.votesmart.io/candidate/evaluations/5707/allen-sanderson
5707,Allen Sanderson,Conservative,Christian Coalition of Alabama,510,1389,100%,1999-2000,1999,2000,interest_group_rating,https://votesmart.org/interest-group/510/rating/1389,https://j.futurefacts.votesmart.io/candidate/evaluations/5707/allen-sanderson
5707,Allen Sanderson,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,1128,C,1998,1998,1998,interest_group_rating,https://votesmart.org/interest-group/1557/rating/1128,https://j.futurefacts.votesmart.io/candidate/evaluations/5707/allen-sanderson
5708,Riley Seibenhener,Business and Consumers,National Federation of Independent Business - Alabama,608,1020,100%,1995-1998,1995,1998,interest_group_rating,https://votesmart.org/interest-group/608/rating/1020,https://j.futurefacts.votesmart.io/candidate/evaluations/5708/riley-seibenhener
5708,Riley Seibenhener,Conservative,Christian Coalition of Alabama,510,1389,82%,1999-2000,1999,2000,interest_group_rating,https://votesmart.org/interest-group/510/rating/1389,https://j.futurefacts.votesmart.io/candidate/evaluations/5708/riley-seibenhener
5708,Riley Seibenhener,Guns,Gun Owners of America (GOA),1226,12497,100%,1998,1998,1998,interest_group_rating,https://votesmart.org/interest-group/1226/rating/12497,https://j.futurefacts.votesmart.io/candidate/evaluations/5708/riley-seibenhener
5708,Riley Seibenhener,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,1128,F,1998,1998,1998,interest_group_rating,https://votesmart.org/interest-group/1557/rating/1128,https://j.futurefacts.votesmart.io/candidate/evaluations/5708/riley-seibenhener
57118,Arthur Orr,Business and Consumers,National Federation of Independent Business - Alabama,608,13405,100%,2019-2022,2019,2022,interest_group_rating,https://votesmart.org/interest-group/608/rating/13405,https://j.futurefacts.votesmart.io/candidate/evaluations/57118/arthur-orr
57118,Arthur Orr,Business and Consumers,National Federation of Independent Business - Alabama,608,12078,100%,2015-2018,2015,2018,interest_group_rating,https://votesmart.org/interest-group/608/rating/12078,https://j.futurefacts.votesmart.io/candidate/evaluations/57118/arthur-orr
57118,Arthur Orr,Business and Consumers,National Federation of Independent Business - Alabama,608,7917,100%,2011-2014,2011,2014,interest_group_rating,https://votesmart.org/interest-group/608/rating/7917,https://j.futurefacts.votesmart.io/candidate/evaluations/57118/arthur-orr
57118,Arthur Orr,Business and Consumers,National Federation of Independent Business - Alabama,608,5608,100%,2007-2010,2007,2010,interest_group_rating,https://votesmart.org/interest-group/608/rating/5608,https://j.futurefacts.votesmart.io/candidate/evaluations/57118/arthur-orr
57118,Arthur Orr,Conservative,American Conservative Union (ACU),1481,13784,69%,2022,2022,2022,interest_group_rating,https://votesmart.org/interest-group/1481/rating/13784,https://j.futurefacts.votesmart.io/candidate/evaluations/57118/arthur-orr
57118,Arthur Orr,Conservative,American Conservative Union (ACU),1481,13783,76%,2022,2022,2022,interest_group_rating,https://votesmart.org/interest-group/1481/rating/13783,https://j.futurefacts.votesmart.io/candidate/evaluations/57118/arthur-orr
57118,Arthur Orr,Conservative,American Conservative Union (ACU),1481,13079,67%,2020,2020,2020,interest_group_rating,https://votesmart.org/interest-group/1481/rating/13079,https://j.futurefacts.votesmart.io/candidate/evaluations/57118/arthur-orr
57118,Arthur Orr,Conservative,American Conservative Union (ACU),1481,10896,67%,2018,2018,2018,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10896,https://j.futurefacts.votesmart.io/candidate/evaluations/57118/arthur-orr
57118,Arthur Orr,Conservative,American Conservative Union (ACU),1481,10895,71%,2018,2018,2018,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10895,https://j.futurefacts.votesmart.io/candidate/evaluations/57118/arthur-orr
57118,Arthur Orr,Conservative,American Conservative Union (ACU),1481,10590,66%,2017,2017,2017,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10590,https://j.futurefacts.votesmart.io/candidate/evaluations/57118/arthur-orr
57118,Arthur Orr,Conservative,American Conservative Union (ACU),1481,10589,72%,2017,2017,2017,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10589,https://j.futurefacts.votesmart.io/candidate/evaluations/57118/arthur-orr
57118,Arthur Orr,Conservative,American Conservative Union (ACU),1481,10112,69%,2016,2016,2016,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10112,https://j.futurefacts.votesmart.io/candidate/evaluations/57118/arthur-orr
57118,Arthur Orr,Conservative,American Conservative Union (ACU),1481,10128,63%,2016,2016,2016,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10128,https://j.futurefacts.votesmart.io/candidate/evaluations/57118/arthur-orr
57118,Arthur Orr,Conservative,American Conservative Union (ACU),1481,9175,38%,2015,2015,2015,interest_group_rating,https://votesmart.org/interest-group/1481/rating/9175,https://j.futurefacts.votesmart.io/candidate/evaluations/57118/arthur-orr
57118,Arthur Orr,Conservative,American Conservative Union (ACU),1481,9176,60%,2015,2015,2015,interest_group_rating,https://votesmart.org/interest-group/1481/rating/9176,https://j.futurefacts.votesmart.io/candidate/evaluations/57118/arthur-orr
57118,Arthur Orr,Conservative,American Conservative Union (ACU),1481,10283,83%,2014,2014,2014,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10283,https://j.futurefacts.votesmart.io/candidate/evaluations/57118/arthur-orr
57118,Arthur Orr,Guns,LEAP Forward,2867,13052,15%,2021,2021,2021,interest_group_rating,https://votesmart.org/interest-group/2867/rating/13052,https://j.futurefacts.votesmart.io/candidate/evaluations/57118/arthur-orr
57118,Arthur Orr,Guns,National Rifle Association (NRA),1034,13506,92%,2022,2022,2022,interest_group_rating,https://votesmart.org/interest-group/1034/rating/13506,https://j.futurefacts.votesmart.io/candidate/evaluations/57118/arthur-orr
57118,Arthur Orr,Guns,National Rifle Association (NRA),1034,12493,92%,2018,2018,2018,interest_group_rating,https://votesmart.org/interest-group/1034/rating/12493,https://j.futurefacts.votesmart.io/candidate/evaluations/57118/arthur-orr
57118,Arthur Orr,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,5559,92%,2010,2010,2010,interest_group_rating,https://votesmart.org/interest-group/1557/rating/5559,https://j.futurefacts.votesmart.io/candidate/evaluations/57118/arthur-orr
57118,Arthur Orr,Marijuana,NORML (National Organization for the Reform of Marijuana Laws),599,14258,0%,2024,2024,2024,interest_group_rating,https://votesmart.org/interest-group/599/rating/14258,https://j.futurefacts.votesmart.io/candidate/evaluations/57118/arthur-orr
57118,Arthur Orr,Marijuana,NORML (National Organization for the Reform of Marijuana Laws),599,13774,0%,2023,2023,2023,interest_group_rating,https://votesmart.org/interest-group/599/rating/13774,https://j.futurefacts.votesmart.io/candidate/evaluations/57118/arthur-orr
57118,Arthur Orr,Marijuana,NORML (National Organization for the Reform of Marijuana Laws),599,13251,8%,2022,2022,2022,interest_group_rating,https://votesmart.org/interest-group/599/rating/13251,https://j.futurefacts.votesmart.io/candidate/evaluations/57118/arthur-orr
57118,Arthur Orr,Marijuana,NORML (National Organization for the Reform of Marijuana Laws),599,12396,8%,2020,2020,2020,interest_group_rating,https://votesmart.org/interest-group/599/rating/12396,https://j.futurefacts.votesmart.io/candidate/evaluations/57118/arthur-orr
57118,Arthur Orr,Marijuana,NORML (National Organization for the Reform of Marijuana Laws),599,11122,8%,2019,2019,2019,interest_group_rating,https://votesmart.org/interest-group/599/rating/11122,https://j.futurefacts.votesmart.io/candidate/evaluations/57118/arthur-orr
5712,"Nelson Starkey, Jr.",Business and Consumers,National Federation of Independent Business - Alabama,608,1020,89%,1995-1998,1995,1998,interest_group_rating,https://votesmart.org/interest-group/608/rating/1020,https://j.futurefacts.votesmart.io/candidate/evaluations/5712/nelson-starkey-jr
5712,"Nelson Starkey, Jr.",Conservative,Christian Coalition of Alabama,510,1389,65%,1999-2000,1999,2000,interest_group_rating,https://votesmart.org/interest-group/510/rating/1389,https://j.futurefacts.votesmart.io/candidate/evaluations/5712/nelson-starkey-jr
5712,"Nelson Starkey, Jr.",Conservative,Conservative Christians of Alabama,2201,12486,13%,2004,2004,2004,interest_group_rating,https://votesmart.org/interest-group/2201/rating/12486,https://j.futurefacts.votesmart.io/candidate/evaluations/5712/nelson-starkey-jr
5712,"Nelson Starkey, Jr.",Conservative,Eagle Forum of Alabama,369,2635,13%,2004,2004,2004,interest_group_rating,https://votesmart.org/interest-group/369/rating/2635,https://j.futurefacts.votesmart.io/candidate/evaluations/5712/nelson-starkey-jr
5712,"Nelson Starkey, Jr.",Conservative,Eagle Forum of Alabama,369,1945,100%,2002,2002,2002,interest_group_rating,https://votesmart.org/interest-group/369/rating/1945,https://j.futurefacts.votesmart.io/candidate/evaluations/5712/nelson-starkey-jr
5712,"Nelson Starkey, Jr.",Guns,Gun Owners of America (GOA),1226,12498,100%,2002,2002,2002,interest_group_rating,https://votesmart.org/interest-group/1226/rating/12498,https://j.futurefacts.votesmart.io/candidate/evaluations/5712/nelson-starkey-jr
5712,"Nelson Starkey, Jr.",Guns,Gun Owners of America (GOA),1226,12497,100%,1998,1998,1998,interest_group_rating,https://votesmart.org/interest-group/1226/rating/12497,https://j.futurefacts.votesmart.io/candidate/evaluations/5712/nelson-starkey-jr
5712,"Nelson Starkey, Jr.",Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,2028,0%,2002,2002,2002,interest_group_rating,https://votesmart.org/interest-group/1557/rating/2028,https://j.futurefacts.votesmart.io/candidate/evaluations/5712/nelson-starkey-jr
5712,"Nelson Starkey, Jr.",Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,1128,A,1998,1998,1998,interest_group_rating,https://votesmart.org/interest-group/1557/rating/1128,https://j.futurefacts.votesmart.io/candidate/evaluations/5712/nelson-starkey-jr
