canonical_candidate_id,election_cycle,family,evidence_weight,evidence_records,distinct_issues,source_type_count,person_id,candidate_name,family_valence,family_score_available,model_family_valence
AL-1998-house-31-D-VENABLE,1998.0,social_liberty_equality,14.0,14,4,2,ALPERSON-VENABLE,Venable,-0.42857142857142855,True,-0.42857142857142855
AL-1998-house-31-R-BOWEN,1998.0,environment_resources,7.0,7,1,1,ALPERSON-BOWEN,Bowen,-0.2857142857142857,False,
AL-1998-house-31-R-BOWEN,1998.0,labor_capital,1.0,1,1,1,ALPERSON-BOWEN,Bowen,1.0,False,
AL-1998-house-31-R-BOWEN,1998.0,market_government_direction,5.0,5,1,1,ALPERSON-BOWEN,Bowen,0.6,False,
AL-1998-house-31-R-BOWEN,1998.0,material_support,6.0,6,3,1,ALPERSON-BOWEN,Bowen,0.25,True,0.25
AL-1998-house-31-R-BOWEN,1998.0,order_justice,9.0,9,1,1,ALPERSON-BOWEN,Bowen,0.7777777777777778,False,
AL-1998-house-31-R-BOWEN,1998.0,social_liberty_equality,10.0,10,4,1,ALPERSON-BOWEN,Bowen,-0.8,True,-0.8
AL-1998-house-32-D-BOYD,1998.0,environment_resources,2.0,2,1,1,ALPERSON-BOYD,Boyd,0.0,False,
AL-1998-house-32-D-BOYD,1998.0,labor_capital,1.0,1,1,1,ALPERSON-BOYD,Boyd,1.0,False,
AL-1998-house-32-D-BOYD,1998.0,market_government_direction,6.65,7,1,3,ALPERSON-BOYD,Boyd,0.2870676691729323,False,
AL-1998-house-32-D-BOYD,1998.0,material_support,9.0,9,3,2,ALPERSON-BOYD,Boyd,0.6111111111111112,True,0.6111111111111112
AL-1998-house-32-D-BOYD,1998.0,order_justice,8.0,8,1,2,ALPERSON-BOYD,Boyd,-0.25,False,
AL-1998-house-32-D-BOYD,1998.0,social_liberty_equality,10.0,10,2,1,ALPERSON-BOYD,Boyd,0.8,True,0.8
AL-1998-house-35-R-SIMS,1998.0,market_government_direction,1.0,1,1,1,ALPERSON-SIMS,Sims,-1.0,False,
AL-1998-house-35-R-SIMS,1998.0,material_support,1.0,1,1,1,ALPERSON-SIMS,Sims,1.0,False,
AL-1998-house-35-R-SIMS,1998.0,order_justice,2.0,2,1,1,ALPERSON-SIMS,Sims,1.0,False,
AL-1998-house-35-R-SIMS,1998.0,social_liberty_equality,1.0,1,1,1,ALPERSON-SIMS,Sims,-1.0,False,
AL-1998-house-38-D-FULLER,1998.0,market_government_direction,2.65,3,1,2,ALPERSON-FULLER,Fuller,-1.0,False,
AL-1998-house-38-D-FULLER,1998.0,order_justice,1.0,1,1,1,ALPERSON-FULLER,Fuller,1.0,False,
AL-1998-house-38-R-INGRAM,1998.0,environment_resources,4.0,4,1,1,ALPERSON-INGRAM,Ingram,0.0,False,
AL-1998-house-38-R-INGRAM,1998.0,labor_capital,1.0,1,1,1,ALPERSON-INGRAM,Ingram,1.0,False,
AL-1998-house-38-R-INGRAM,1998.0,market_government_direction,5.0,5,1,1,ALPERSON-INGRAM,Ingram,0.6,False,
AL-1998-house-38-R-INGRAM,1998.0,material_support,4.0,4,3,1,ALPERSON-INGRAM,Ingram,0.5,True,0.5
AL-1998-house-38-R-INGRAM,1998.0,order_justice,9.0,9,1,1,ALPERSON-INGRAM,Ingram,0.5,False,
AL-1998-house-38-R-INGRAM,1998.0,social_liberty_equality,6.0,6,4,1,ALPERSON-INGRAM,Ingram,-0.6666666666666666,True,-0.6666666666666666
AL-1998-house-4-R-PAPUCCI,1998.0,market_government_direction,1.0,1,1,1,ALPERSON-PAPUCCI,Papucci,-1.0,False,
AL-1998-house-4-R-PAPUCCI,1998.0,material_support,1.0,1,1,1,ALPERSON-PAPUCCI,Papucci,1.0,False,
AL-1998-house-4-R-PAPUCCI,1998.0,order_justice,2.0,2,1,1,ALPERSON-PAPUCCI,Papucci,1.0,False,
AL-1998-house-4-R-PAPUCCI,1998.0,social_liberty_equality,1.0,1,1,1,ALPERSON-PAPUCCI,Papucci,-1.0,False,
AL-1998-house-42-R-PARNELL,1998.0,environment_resources,4.0,4,1,1,ALPERSON-PARNELL,Parnell,-1.0,False,
AL-1998-house-42-R-PARNELL,1998.0,market_government_direction,3.0,3,1,1,ALPERSON-PARNELL,Parnell,0.3333333333333333,False,
AL-1998-house-42-R-PARNELL,1998.0,material_support,3.0,3,2,1,ALPERSON-PARNELL,Parnell,-0.8333333333333334,True,-0.8333333333333334
AL-1998-house-42-R-PARNELL,1998.0,order_justice,9.0,9,1,1,ALPERSON-PARNELL,Parnell,0.7222222222222222,False,
AL-1998-house-42-R-PARNELL,1998.0,social_liberty_equality,11.0,11,4,1,ALPERSON-PARNELL,Parnell,-0.6363636363636364,True,-0.6363636363636364
AL-1998-house-49-D-BLAIR,1998.0,environment_resources,2.0,2,1,1,ALPERSON-BLAIR,Blair,0.75,False,
AL-1998-house-49-D-BLAIR,1998.0,labor_capital,1.0,1,1,1,ALPERSON-BLAIR,Blair,1.0,False,
AL-1998-house-49-D-BLAIR,1998.0,market_government_direction,1.0,1,1,1,ALPERSON-BLAIR,Blair,1.0,False,
AL-1998-house-49-D-BLAIR,1998.0,material_support,6.0,6,3,1,ALPERSON-BLAIR,Blair,0.75,True,0.75
AL-1998-house-49-D-BLAIR,1998.0,order_justice,3.0,3,1,1,ALPERSON-BLAIR,Blair,0.6666666666666666,False,
AL-1998-house-49-D-BLAIR,1998.0,social_liberty_equality,11.0,11,4,1,ALPERSON-BLAIR,Blair,0.2727272727272727,True,0.2727272727272727
AL-1998-house-49-R-THOMAS,1998.0,market_government_direction,2.65,3,1,2,ALPERSON-THOMAS,Thomas,-1.0,False,
AL-1998-house-49-R-THOMAS,1998.0,material_support,1.0,1,1,1,ALPERSON-THOMAS,Thomas,1.0,False,
AL-1998-house-49-R-THOMAS,1998.0,order_justice,2.0,2,1,1,ALPERSON-THOMAS,Thomas,1.0,False,
AL-1998-house-49-R-THOMAS,1998.0,social_liberty_equality,1.0,1,1,1,ALPERSON-THOMAS,Thomas,-1.0,False,
AL-1998-house-5-D-CARTER,1998.0,market_government_direction,2.65,3,1,2,ALPERSON-CARTER,Carter,-0.24528301886792456,False,
AL-1998-house-5-D-CARTER,1998.0,material_support,1.0,1,1,1,ALPERSON-CARTER,Carter,1.0,False,
AL-1998-house-5-D-CARTER,1998.0,order_justice,2.0,2,1,1,ALPERSON-CARTER,Carter,1.0,False,
AL-1998-house-5-D-CARTER,1998.0,social_liberty_equality,1.0,1,1,1,ALPERSON-CARTER,Carter,-1.0,False,
AL-1998-house-51-R-HUMPHRYES,1998.0,environment_resources,3.0,3,1,1,ALPERSON-HUMPHRYES,Humphryes,-0.6666666666666666,False,
AL-1998-house-51-R-HUMPHRYES,1998.0,market_government_direction,4.0,4,1,1,ALPERSON-HUMPHRYES,Humphryes,0.5,False,
AL-1998-house-51-R-HUMPHRYES,1998.0,material_support,3.0,3,2,1,ALPERSON-HUMPHRYES,Humphryes,-0.5,True,-0.5
AL-1998-house-51-R-HUMPHRYES,1998.0,order_justice,9.0,9,1,1,ALPERSON-HUMPHRYES,Humphryes,0.9444444444444444,False,
AL-1998-house-51-R-HUMPHRYES,1998.0,social_liberty_equality,12.0,12,4,1,ALPERSON-HUMPHRYES,Humphryes,-0.5,True,-0.5
AL-1998-house-54-D-PERDUE,1998.0,market_government_direction,0.65,1,1,1,ALPERSON-PERDUE,Perdue,-0.2,False,
AL-1998-house-55-R-MORTON,1998.0,environment_resources,6.0,6,1,1,ALPERSON-MORTON,Morton,-0.3333333333333333,False,
AL-1998-house-55-R-MORTON,1998.0,labor_capital,1.0,1,1,1,ALPERSON-MORTON,Morton,1.0,False,
AL-1998-house-55-R-MORTON,1998.0,market_government_direction,4.0,4,1,1,ALPERSON-MORTON,Morton,0.5,False,
AL-1998-house-55-R-MORTON,1998.0,material_support,7.0,7,3,1,ALPERSON-MORTON,Morton,0.6428571428571429,True,0.6428571428571429
AL-1998-house-55-R-MORTON,1998.0,order_justice,8.0,8,1,1,ALPERSON-MORTON,Morton,0.75,False,
AL-1998-house-55-R-MORTON,1998.0,social_liberty_equality,13.0,13,4,1,ALPERSON-MORTON,Morton,-0.23076923076923078,True,-0.23076923076923078
AL-1998-house-6-R-JORGENSEN,1998.0,environment_resources,5.0,5,1,1,ALPERSON-JORGENSEN,Jorgensen,-0.3,False,
AL-1998-house-6-R-JORGENSEN,1998.0,labor_capital,1.0,1,1,1,ALPERSON-JORGENSEN,Jorgensen,1.0,False,
AL-1998-house-6-R-JORGENSEN,1998.0,market_government_direction,5.0,5,1,2,ALPERSON-JORGENSEN,Jorgensen,0.2,False,
AL-1998-house-6-R-JORGENSEN,1998.0,material_support,8.0,8,3,2,ALPERSON-JORGENSEN,Jorgensen,0.875,True,0.875
AL-1998-house-6-R-JORGENSEN,1998.0,order_justice,10.0,10,1,2,ALPERSON-JORGENSEN,Jorgensen,0.75,False,
AL-1998-house-6-R-JORGENSEN,1998.0,social_liberty_equality,10.0,10,4,1,ALPERSON-JORGENSEN,Jorgensen,-0.4,True,-0.4
AL-1998-house-60-D-HILLIARD,1998.0,market_government_direction,1.65,2,1,2,ALPERSON-HILLIARD,Hilliard,-0.6060606060606061,False,
AL-1998-house-60-D-HILLIARD,1998.0,order_justice,1.0,1,1,1,ALPERSON-HILLIARD,Hilliard,-1.0,False,
AL-1998-house-60-D-HILLIARD,1998.0,social_liberty_equality,1.0,1,1,1,ALPERSON-HILLIARD,Hilliard,1.0,False,
AL-1998-house-62-D-TINGLE,1998.0,environment_resources,5.0,5,1,1,ALPERSON-TINGLE,Tingle,-0.4,False,
AL-1998-house-62-D-TINGLE,1998.0,labor_capital,1.0,1,1,1,ALPERSON-TINGLE,Tingle,1.0,False,
AL-1998-house-62-D-TINGLE,1998.0,market_government_direction,2.0,2,1,1,ALPERSON-TINGLE,Tingle,1.0,False,
AL-1998-house-62-D-TINGLE,1998.0,material_support,8.0,8,3,1,ALPERSON-TINGLE,Tingle,0.8125,True,0.8125
AL-1998-house-62-D-TINGLE,1998.0,order_justice,9.0,9,1,1,ALPERSON-TINGLE,Tingle,0.4444444444444444,False,
AL-1998-house-62-D-TINGLE,1998.0,social_liberty_equality,17.0,17,4,1,ALPERSON-TINGLE,Tingle,0.17647058823529413,True,0.17647058823529413
AL-1998-house-62-R-ALLEN,1998.0,market_government_direction,0.65,1,1,1,ALPERSON-ALLEN,Allen,-1.0,False,
AL-1998-house-62-R-ALLEN,1998.0,material_support,1.0,1,1,1,ALPERSON-ALLEN,Allen,1.0,False,
AL-1998-house-62-R-ALLEN,1998.0,order_justice,2.0,2,1,1,ALPERSON-ALLEN,Allen,1.0,False,
AL-1998-house-62-R-ALLEN,1998.0,social_liberty_equality,1.0,1,1,1,ALPERSON-ALLEN,Allen,-1.0,False,
AL-1998-house-63-D-STANLEY,1998.0,environment_resources,3.0,3,1,1,ALPERSON-STANLEY,Stanley,0.0,False,
AL-1998-house-63-D-STANLEY,1998.0,labor_capital,1.0,1,1,1,ALPERSON-STANLEY,Stanley,1.0,False,
AL-1998-house-63-D-STANLEY,1998.0,market_government_direction,2.0,2,1,1,ALPERSON-STANLEY,Stanley,0.0,False,
AL-1998-house-63-D-STANLEY,1998.0,material_support,8.0,8,3,1,ALPERSON-STANLEY,Stanley,0.6875,True,0.6875
AL-1998-house-63-D-STANLEY,1998.0,order_justice,10.0,10,1,1,ALPERSON-STANLEY,Stanley,0.75,False,
AL-1998-house-63-D-STANLEY,1998.0,social_liberty_equality,11.0,11,4,1,ALPERSON-STANLEY,Stanley,0.2727272727272727,True,0.2727272727272727
AL-1998-house-63-R-PARKER,1998.0,market_government_direction,0.65,1,1,1,ALPERSON-PARKER,Parker,-1.0,False,
AL-1998-house-64-D-WARREN,1998.0,market_government_direction,1.65,2,1,2,ALPERSON-WARREN,Warren,-1.0,False,
AL-1998-house-64-D-WARREN,1998.0,material_support,1.0,1,1,1,ALPERSON-WARREN,Warren,1.0,False,
AL-1998-house-64-D-WARREN,1998.0,order_justice,2.0,2,1,1,ALPERSON-WARREN,Warren,1.0,False,
AL-1998-house-64-D-WARREN,1998.0,social_liberty_equality,1.0,1,1,1,ALPERSON-WARREN,Warren,-1.0,False,
AL-1998-house-65-D-DOLBARE,1998.0,market_government_direction,2.65,3,1,2,ALPERSON-DOLBARE,Dolbare,-0.8037735849056603,False,
AL-1998-house-65-D-DOLBARE,1998.0,material_support,1.75,2,1,2,ALPERSON-DOLBARE,Dolbare,1.0,False,
AL-1998-house-65-D-DOLBARE,1998.0,order_justice,2.0,2,1,1,ALPERSON-DOLBARE,Dolbare,1.0,False,
AL-1998-house-65-D-DOLBARE,1998.0,social_liberty_equality,1.0,1,1,1,ALPERSON-DOLBARE,Dolbare,-1.0,False,
AL-1998-house-66-D-WHITE,1998.0,market_government_direction,0.65,1,1,1,ALPERSON-WHITE,White,-1.0,False,
AL-1998-house-67-D-MAULL,1998.0,material_support,1.0,1,1,1,ALPERSON-MAULL,Maull,1.0,False,
AL-1998-house-67-R-DOBYNES,1998.0,environment_resources,3.0,3,1,1,ALPERSON-DOBYNES,Dobynes,1.0,False,
AL-1998-house-67-R-DOBYNES,1998.0,labor_capital,1.0,1,1,1,ALPERSON-DOBYNES,Dobynes,1.0,False,
AL-1998-house-67-R-DOBYNES,1998.0,market_government_direction,4.0,4,1,1,ALPERSON-DOBYNES,Dobynes,1.0,False,
AL-1998-house-67-R-DOBYNES,1998.0,material_support,8.0,8,3,1,ALPERSON-DOBYNES,Dobynes,0.875,True,0.875
AL-1998-house-67-R-DOBYNES,1998.0,order_justice,7.0,7,1,1,ALPERSON-DOBYNES,Dobynes,0.2857142857142857,False,
AL-1998-house-67-R-DOBYNES,1998.0,social_liberty_equality,15.0,15,3,1,ALPERSON-DOBYNES,Dobynes,0.6,True,0.6
AL-1998-house-72-D-HAYDEN,1998.0,market_government_direction,2.65,3,1,2,ALPERSON-HAYDEN,Hayden,-0.7252830188679246,False,
AL-1998-house-72-D-HAYDEN,1998.0,material_support,1.0,1,1,1,ALPERSON-HAYDEN,Hayden,1.0,False,
AL-1998-house-72-D-HAYDEN,1998.0,order_justice,2.0,2,1,1,ALPERSON-HAYDEN,Hayden,0.0,False,
AL-1998-house-72-D-HAYDEN,1998.0,social_liberty_equality,1.0,1,1,1,ALPERSON-HAYDEN,Hayden,1.0,False,
AL-1998-house-8-D-DUKES,1998.0,market_government_direction,2.65,3,1,2,ALPERSON-DUKES,Dukes,-1.0,False,
AL-1998-house-8-D-DUKES,1998.0,material_support,1.0,1,1,1,ALPERSON-DUKES,Dukes,1.0,False,
AL-1998-house-8-D-DUKES,1998.0,order_justice,2.0,2,1,1,ALPERSON-DUKES,Dukes,1.0,False,
AL-1998-house-8-D-DUKES,1998.0,social_liberty_equality,1.0,1,1,1,ALPERSON-DUKES,Dukes,-1.0,False,
AL-1998-house-80-D-VANCE,1998.0,market_government_direction,2.65,3,1,2,ALPERSON-VANCE,Vance,-1.0,False,
AL-1998-house-80-D-VANCE,1998.0,material_support,1.0,1,1,1,ALPERSON-VANCE,Vance,1.0,False,
AL-1998-house-80-D-VANCE,1998.0,order_justice,2.0,2,1,1,ALPERSON-VANCE,Vance,1.0,False,
AL-1998-house-80-D-VANCE,1998.0,social_liberty_equality,1.0,1,1,1,ALPERSON-VANCE,Vance,-1.0,False,
AL-1998-house-80-R-DUNN,1998.0,environment_resources,2.0,2,1,1,ALPERSON-DUNN,Dunn,0.0,False,
AL-1998-house-80-R-DUNN,1998.0,labor_capital,1.0,1,1,1,ALPERSON-DUNN,Dunn,1.0,False,
AL-1998-house-80-R-DUNN,1998.0,market_government_direction,3.0,3,1,1,ALPERSON-DUNN,Dunn,0.3333333333333333,False,
AL-1998-house-80-R-DUNN,1998.0,material_support,2.0,2,2,1,ALPERSON-DUNN,Dunn,0.0,True,0.0
AL-1998-house-80-R-DUNN,1998.0,order_justice,4.0,4,1,1,ALPERSON-DUNN,Dunn,0.5,False,
AL-1998-house-80-R-DUNN,1998.0,social_liberty_equality,11.0,11,4,1,ALPERSON-DUNN,Dunn,-0.6363636363636364,True,-0.6363636363636364
AL-1998-house-81-D-GRAHAM,1998.0,market_government_direction,2.65,3,1,2,ALPERSON-GRAHAM,Graham,-0.9018867924528302,False,
AL-1998-house-81-D-GRAHAM,1998.0,material_support,1.0,1,1,1,ALPERSON-GRAHAM,Graham,1.0,False,
AL-1998-house-81-D-GRAHAM,1998.0,order_justice,2.0,2,1,1,ALPERSON-GRAHAM,Graham,1.0,False,
AL-1998-house-81-D-GRAHAM,1998.0,social_liberty_equality,1.0,1,1,1,ALPERSON-GRAHAM,Graham,-1.0,False,
AL-1998-house-84-R-HORNE,1998.0,environment_resources,7.0,7,1,1,ALPERSON-HORNE,Horne,-0.42857142857142855,False,
AL-1998-house-84-R-HORNE,1998.0,labor_capital,1.0,1,1,1,ALPERSON-HORNE,Horne,1.0,False,
AL-1998-house-84-R-HORNE,1998.0,market_government_direction,5.0,5,1,1,ALPERSON-HORNE,Horne,0.6,False,
AL-1998-house-84-R-HORNE,1998.0,material_support,7.0,7,3,1,ALPERSON-HORNE,Horne,0.7142857142857143,True,0.7142857142857143
AL-1998-house-84-R-HORNE,1998.0,order_justice,5.0,5,1,1,ALPERSON-HORNE,Horne,1.0,False,
AL-1998-house-84-R-HORNE,1998.0,social_liberty_equality,18.0,18,4,1,ALPERSON-HORNE,Horne,-0.1111111111111111,True,-0.1111111111111111
AL-1998-house-86-D-CAROTHERS,1998.0,environment_resources,5.0,5,1,1,ALPERSON-CAROTHERS,Carothers,-0.3,False,
AL-1998-house-86-D-CAROTHERS,1998.0,labor_capital,1.0,1,1,1,ALPERSON-CAROTHERS,Carothers,1.0,False,
AL-1998-house-86-D-CAROTHERS,1998.0,market_government_direction,7.65,8,1,3,ALPERSON-CAROTHERS,Carothers,0.30718954248366015,False,
AL-1998-house-86-D-CAROTHERS,1998.0,material_support,9.0,9,3,2,ALPERSON-CAROTHERS,Carothers,0.8888888888888888,True,0.8888888888888888
AL-1998-house-86-D-CAROTHERS,1998.0,order_justice,13.0,13,1,2,ALPERSON-CAROTHERS,Carothers,0.6538461538461539,False,
AL-1998-house-86-D-CAROTHERS,1998.0,social_liberty_equality,14.0,14,4,2,ALPERSON-CAROTHERS,Carothers,0.0,True,0.0
AL-1998-house-87-D-MATHIS,1998.0,environment_resources,4.0,4,1,1,ALPERSON-MATHIS,Mathis,-0.125,False,
AL-1998-house-87-D-MATHIS,1998.0,labor_capital,1.0,1,1,1,ALPERSON-MATHIS,Mathis,1.0,False,
AL-1998-house-87-D-MATHIS,1998.0,market_government_direction,4.0,4,1,1,ALPERSON-MATHIS,Mathis,1.0,False,
AL-1998-house-87-D-MATHIS,1998.0,material_support,8.0,8,3,1,ALPERSON-MATHIS,Mathis,0.8125,True,0.8125
AL-1998-house-87-D-MATHIS,1998.0,order_justice,11.0,11,1,1,ALPERSON-MATHIS,Mathis,0.5909090909090909,False,
AL-1998-house-87-D-MATHIS,1998.0,social_liberty_equality,14.0,14,4,1,ALPERSON-MATHIS,Mathis,0.0,True,0.0
AL-1998-house-87-R-SEIBENHENER,1998.0,environment_resources,5.0,5,1,1,ALPERSON-SEIBENHENER,Seibenhener,-0.3,False,
AL-1998-house-87-R-SEIBENHENER,1998.0,market_government_direction,5.65,6,1,3,ALPERSON-SEIBENHENER,Seibenhener,0.06194690265486727,False,
AL-1998-house-87-R-SEIBENHENER,1998.0,material_support,7.0,7,2,2,ALPERSON-SEIBENHENER,Seibenhener,0.42857142857142855,True,0.42857142857142855
AL-1998-house-87-R-SEIBENHENER,1998.0,order_justice,12.0,12,1,2,ALPERSON-SEIBENHENER,Seibenhener,0.7916666666666666,False,
AL-1998-house-87-R-SEIBENHENER,1998.0,social_liberty_equality,16.0,16,4,2,ALPERSON-SEIBENHENER,Seibenhener,-0.25,True,-0.25
AL-1998-house-89-D-BOOTHE,1998.0,environment_resources,7.0,7,1,1,ALPERSON-BOOTHE,Boothe,-0.42857142857142855,False,
AL-1998-house-89-D-BOOTHE,1998.0,labor_capital,1.0,1,1,1,ALPERSON-BOOTHE,Boothe,1.0,False,
AL-1998-house-89-D-BOOTHE,1998.0,market_government_direction,5.0,5,1,1,ALPERSON-BOOTHE,Boothe,0.6,False,
AL-1998-house-89-D-BOOTHE,1998.0,material_support,8.0,8,3,1,ALPERSON-BOOTHE,Boothe,0.875,True,0.875
AL-1998-house-89-D-BOOTHE,1998.0,order_justice,10.0,10,1,1,ALPERSON-BOOTHE,Boothe,0.8,False,
AL-1998-house-89-D-BOOTHE,1998.0,social_liberty_equality,16.0,16,4,1,ALPERSON-BOOTHE,Boothe,0.0,True,0.0
AL-1998-house-89-R-MEEKS,1998.0,environment_resources,5.0,5,1,1,ALPERSON-MEEKS,Meeks,-0.9,False,
AL-1998-house-89-R-MEEKS,1998.0,market_government_direction,4.0,4,1,1,ALPERSON-MEEKS,Meeks,0.5,False,
AL-1998-house-89-R-MEEKS,1998.0,material_support,3.0,3,2,1,ALPERSON-MEEKS,Meeks,-0.6666666666666666,True,-0.6666666666666666
AL-1998-house-89-R-MEEKS,1998.0,order_justice,10.0,10,1,1,ALPERSON-MEEKS,Meeks,0.8,False,
AL-1998-house-89-R-MEEKS,1998.0,social_liberty_equality,9.0,9,4,1,ALPERSON-MEEKS,Meeks,-0.7777777777777778,True,-0.7777777777777778
AL-1998-house-91-R-MOORE,1998.0,environment_resources,7.0,7,1,1,ALPERSON-MOORE,Moore,-0.5714285714285714,False,
AL-1998-house-91-R-MOORE,1998.0,labor_capital,1.0,1,1,1,ALPERSON-MOORE,Moore,1.0,False,
AL-1998-house-91-R-MOORE,1998.0,market_government_direction,4.0,4,1,1,ALPERSON-MOORE,Moore,0.5,False,
AL-1998-house-91-R-MOORE,1998.0,material_support,6.0,6,3,1,ALPERSON-MOORE,Moore,0.6666666666666666,True,0.6666666666666666
AL-1998-house-91-R-MOORE,1998.0,order_justice,8.0,8,1,1,ALPERSON-MOORE,Moore,0.625,False,
AL-1998-house-91-R-MOORE,1998.0,social_liberty_equality,16.0,16,4,1,ALPERSON-MOORE,Moore,-0.25,True,-0.25
AL-1998-house-95-D-PFEIFER,1998.0,environment_resources,4.0,4,1,1,ALPERSON-PFEIFER,Pfeifer,0.375,False,
AL-1998-house-95-D-PFEIFER,1998.0,labor_capital,1.0,1,1,1,ALPERSON-PFEIFER,Pfeifer,1.0,False,
AL-1998-house-95-D-PFEIFER,1998.0,market_government_direction,4.0,4,1,1,ALPERSON-PFEIFER,Pfeifer,0.5,False,
AL-1998-house-95-D-PFEIFER,1998.0,material_support,7.0,7,3,1,ALPERSON-PFEIFER,Pfeifer,0.7857142857142857,True,0.7857142857142857
AL-1998-house-95-D-PFEIFER,1998.0,order_justice,7.0,7,1,1,ALPERSON-PFEIFER,Pfeifer,0.14285714285714285,False,
AL-1998-house-95-D-PFEIFER,1998.0,social_liberty_equality,10.0,10,2,1,ALPERSON-PFEIFER,Pfeifer,0.4,True,0.4
AL-1998-house-95-R-MCMILLAN,1998.0,environment_resources,5.0,5,1,1,ALPERSON-MCMILLAN,McMillan,-0.7,False,
AL-1998-house-95-R-MCMILLAN,1998.0,labor_capital,1.0,1,1,1,ALPERSON-MCMILLAN,McMillan,1.0,False,
AL-1998-house-95-R-MCMILLAN,1998.0,market_government_direction,6.65,7,1,3,ALPERSON-MCMILLAN,McMillan,0.20300751879699247,False,
AL-1998-house-95-R-MCMILLAN,1998.0,material_support,9.0,9,3,2,ALPERSON-MCMILLAN,McMillan,0.6666666666666666,True,0.6666666666666666
AL-1998-house-95-R-MCMILLAN,1998.0,order_justice,12.0,12,1,2,ALPERSON-MCMILLAN,McMillan,0.5833333333333334,False,
AL-1998-house-95-R-MCMILLAN,1998.0,social_liberty_equality,14.0,14,4,2,ALPERSON-MCMILLAN,McMillan,-0.14285714285714285,True,-0.14285714285714285
AL-1998-senate-1-D-DENTON,1998.0,environment_resources,5.0,5,1,1,ALPERSON-DENTON,Denton,-0.4,False,
AL-1998-senate-1-D-DENTON,1998.0,market_government_direction,1.65,2,1,2,ALPERSON-DENTON,Denton,0.5272727272727273,False,
AL-1998-senate-1-D-DENTON,1998.0,material_support,7.0,7,2,1,ALPERSON-DENTON,Denton,0.7857142857142857,True,0.7857142857142857
AL-1998-senate-1-D-DENTON,1998.0,order_justice,12.0,12,1,1,ALPERSON-DENTON,Denton,0.6666666666666666,False,
AL-1998-senate-1-D-DENTON,1998.0,social_liberty_equality,11.0,11,4,1,ALPERSON-DENTON,Denton,0.45454545454545453,True,0.45454545454545453
AL-1998-senate-10-R-SMITH,1998.0,environment_resources,3.0,3,1,1,ALPERSON-SMITH,Smith,-0.6666666666666666,False,
AL-1998-senate-10-R-SMITH,1998.0,labor_capital,1.0,1,1,1,ALPERSON-SMITH,Smith,1.0,False,
AL-1998-senate-10-R-SMITH,1998.0,market_government_direction,5.0,5,1,1,ALPERSON-SMITH,Smith,0.6,False,
AL-1998-senate-10-R-SMITH,1998.0,material_support,7.0,7,3,1,ALPERSON-SMITH,Smith,0.7857142857142857,True,0.7857142857142857
AL-1998-senate-10-R-SMITH,1998.0,order_justice,8.0,8,1,1,ALPERSON-SMITH,Smith,0.6875,False,
AL-1998-senate-10-R-SMITH,1998.0,social_liberty_equality,7.0,7,4,1,ALPERSON-SMITH,Smith,-0.14285714285714285,True,-0.14285714285714285
AL-1998-senate-12-R-MARSH,1998.0,environment_resources,6.0,6,1,1,ALPERSON-MARSH,Marsh,-0.5,False,
AL-1998-senate-12-R-MARSH,1998.0,labor_capital,1.0,1,1,1,ALPERSON-MARSH,Marsh,1.0,False,
AL-1998-senate-12-R-MARSH,1998.0,market_government_direction,4.0,4,1,1,ALPERSON-MARSH,Marsh,0.5,False,
AL-1998-senate-12-R-MARSH,1998.0,material_support,7.0,7,3,1,ALPERSON-MARSH,Marsh,0.7857142857142857,True,0.7857142857142857
AL-1998-senate-12-R-MARSH,1998.0,order_justice,7.0,7,1,1,ALPERSON-MARSH,Marsh,0.35714285714285715,False,
AL-1998-senate-12-R-MARSH,1998.0,social_liberty_equality,15.0,15,4,1,ALPERSON-MARSH,Marsh,-0.06666666666666667,True,-0.06666666666666667
AL-1998-senate-13-D-DIAL,1998.0,environment_resources,5.0,5,1,1,ALPERSON-DIAL,Dial,-0.3,False,
AL-1998-senate-13-D-DIAL,1998.0,labor_capital,1.0,1,1,1,ALPERSON-DIAL,Dial,1.0,False,
AL-1998-senate-13-D-DIAL,1998.0,market_government_direction,5.65,6,1,2,ALPERSON-DIAL,Dial,0.415929203539823,False,
AL-1998-senate-13-D-DIAL,1998.0,material_support,7.0,7,3,1,ALPERSON-DIAL,Dial,0.8571428571428571,True,0.8571428571428571
AL-1998-senate-13-D-DIAL,1998.0,order_justice,10.0,10,1,1,ALPERSON-DIAL,Dial,0.95,False,
AL-1998-senate-13-D-DIAL,1998.0,social_liberty_equality,12.0,12,4,1,ALPERSON-DIAL,Dial,-0.16666666666666666,True,-0.16666666666666666
AL-1998-senate-13-R-BRANCH,1998.0,environment_resources,4.0,4,1,1,ALPERSON-BRANCH,Branch,-0.25,False,
AL-1998-senate-13-R-BRANCH,1998.0,labor_capital,1.0,1,1,1,ALPERSON-BRANCH,Branch,1.0,False,
AL-1998-senate-13-R-BRANCH,1998.0,market_government_direction,4.0,4,1,1,ALPERSON-BRANCH,Branch,0.5,False,
AL-1998-senate-13-R-BRANCH,1998.0,material_support,4.0,4,3,1,ALPERSON-BRANCH,Branch,-0.25,True,-0.25
AL-1998-senate-13-R-BRANCH,1998.0,order_justice,9.0,9,1,1,ALPERSON-BRANCH,Branch,0.8888888888888888,False,
