election_year,votesmart_candidate_id,candidate,chamber,district,party,outcome,profile_slug,profile_url,source_url
2018,180347,Jim Williams,senate,12,Democratic,Lost,jim-williams,https://j.futurefacts.votesmart.io/candidate/180347/jim-williams,https://j.futurefacts.votesmart.io/election/2018/L/AL/2018-state-legislative-election?stageId=G&p=9
2018,149979,Randy Price,senate,13,Republican,Won,randy-price,https://j.futurefacts.votesmart.io/candidate/149979/randy-price,https://j.futurefacts.votesmart.io/election/2018/L/AL/2018-state-legislative-election?stageId=G&p=9
2018,150000,Darrell Turner,senate,13,Democratic,Lost,darrell-turner,https://j.futurefacts.votesmart.io/candidate/150000/darrell-turner,https://j.futurefacts.votesmart.io/election/2018/L/AL/2018-state-legislative-election?stageId=G&p=9
2018,180348,Jerry McDonald,senate,14,Democratic,Lost,jerry-mcdonald,https://j.futurefacts.votesmart.io/candidate/180348/jerry-mcdonald,https://j.futurefacts.votesmart.io/election/2018/L/AL/2018-state-legislative-election?stageId=G&p=9
2018,121570,Cam Ward,senate,14,Republican,Won,cam-ward,https://j.futurefacts.votesmart.io/candidate/121570/cam-ward,https://j.futurefacts.votesmart.io/election/2018/L/AL/2018-state-legislative-election?stageId=G&p=9
2018,180628,Dan Roberts,senate,15,Republican,Won,dan-roberts,https://j.futurefacts.votesmart.io/candidate/180628/dan-roberts,https://j.futurefacts.votesmart.io/election/2018/L/AL/2018-state-legislative-election?stageId=G&p=9
2018,180349,Lindsey Deckard,senate,16,Democratic,Lost,lindsey-deckard,https://j.futurefacts.votesmart.io/candidate/180349/lindsey-deckard,https://j.futurefacts.votesmart.io/election/2018/L/AL/2018-state-legislative-election?stageId=G&p=10
2018,5619,Jabo Waggoner,senate,16,Republican,Won,jabo-waggoner,https://j.futurefacts.votesmart.io/candidate/5619/jabo-waggoner,https://j.futurefacts.votesmart.io/election/2018/L/AL/2018-state-legislative-election?stageId=G&p=10
2018,149989,Shay Shelnutt,senate,17,Republican,Won,shay-shelnutt,https://j.futurefacts.votesmart.io/candidate/149989/shay-shelnutt,https://j.futurefacts.votesmart.io/election/2018/L/AL/2018-state-legislative-election?stageId=G&p=10
2018,5617,Rodger Smitherman,senate,18,Democratic,Won,rodger-smitherman,https://j.futurefacts.votesmart.io/candidate/5617/rodger-smitherman,https://j.futurefacts.votesmart.io/election/2018/L/AL/2018-state-legislative-election?stageId=G&p=10
2018,16019,Priscilla Dunn,senate,19,Democratic,Won,priscilla-dunn,https://j.futurefacts.votesmart.io/candidate/16019/priscilla-dunn,https://j.futurefacts.votesmart.io/election/2018/L/AL/2018-state-legislative-election?stageId=G&p=10
2018,27684,Linda Coleman-Madison,senate,20,Democratic,Won,linda-coleman-madison,https://j.futurefacts.votesmart.io/candidate/27684/linda-coleman-madison,https://j.futurefacts.votesmart.io/election/2018/L/AL/2018-state-legislative-election?stageId=G&p=10
2018,5621,Gerald Allen,senate,21,Republican,Won,gerald-allen,https://j.futurefacts.votesmart.io/candidate/5621/gerald-allen,https://j.futurefacts.votesmart.io/election/2018/L/AL/2018-state-legislative-election?stageId=G&p=10
2018,180350,Rick Burnham,senate,21,Democratic,Lost,rick-burnham,https://j.futurefacts.votesmart.io/candidate/180350/rick-burnham,https://j.futurefacts.votesmart.io/election/2018/L/AL/2018-state-legislative-election?stageId=G&p=10
2018,15990,Greg Albritton,senate,22,Republican,Won,greg-albritton,https://j.futurefacts.votesmart.io/candidate/15990/greg-albritton,https://j.futurefacts.votesmart.io/election/2018/L/AL/2018-state-legislative-election?stageId=G&p=10
2018,184611,J. Holmes,senate,23,Independent,Lost,j-holmes,https://j.futurefacts.votesmart.io/candidate/184611/j-holmes,https://j.futurefacts.votesmart.io/election/2018/L/AL/2018-state-legislative-election?stageId=G&p=10
2018,180351,Malika Sanders-Fortier,senate,23,Democratic,Won,malika-sanders-fortier,https://j.futurefacts.votesmart.io/candidate/180351/malika-sanders-fortier,https://j.futurefacts.votesmart.io/election/2018/L/AL/2018-state-legislative-election?stageId=G&p=10
2018,27573,Mark Story,senate,23,Independent,Lost,mark-story,https://j.futurefacts.votesmart.io/candidate/27573/mark-story,https://j.futurefacts.votesmart.io/election/2018/L/AL/2018-state-legislative-election?stageId=G&p=10
2018,27551,Bobby Singleton,senate,24,Democratic,Won,bobby-singleton,https://j.futurefacts.votesmart.io/candidate/27551/bobby-singleton,https://j.futurefacts.votesmart.io/election/2018/L/AL/2018-state-legislative-election?stageId=G&p=10
2018,56865,Will Barfoot,senate,25,Republican,Won,will-barfoot,https://j.futurefacts.votesmart.io/candidate/56865/will-barfoot,https://j.futurefacts.votesmart.io/election/2018/L/AL/2018-state-legislative-election?stageId=G&p=10
2018,180352,David Sadler,senate,25,Democratic,Lost,david-sadler,https://j.futurefacts.votesmart.io/candidate/180352/david-sadler,https://j.futurefacts.votesmart.io/election/2018/L/AL/2018-state-legislative-election?stageId=G&p=10
2018,105235,David Burkette,senate,26,Democratic,Won,david-burkette,https://j.futurefacts.votesmart.io/candidate/105235/david-burkette,https://j.futurefacts.votesmart.io/election/2018/L/AL/2018-state-legislative-election?stageId=G&p=10
2018,176843,DJ Johnson,senate,26,Republican,Lost,dj-johnson,https://j.futurefacts.votesmart.io/candidate/176843/dj-johnson,https://j.futurefacts.votesmart.io/election/2018/L/AL/2018-state-legislative-election?stageId=G&p=10
2018,180353,Nancy Bendinger,senate,27,Democratic,Lost,nancy-bendinger,https://j.futurefacts.votesmart.io/candidate/180353/nancy-bendinger,https://j.futurefacts.votesmart.io/election/2018/L/AL/2018-state-legislative-election?stageId=G&p=10
2018,121573,Tom Whatley,senate,27,Republican,Won,tom-whatley,https://j.futurefacts.votesmart.io/candidate/121573/tom-whatley,https://j.futurefacts.votesmart.io/election/2018/L/AL/2018-state-legislative-election?stageId=G&p=10
2018,15872,Billy Beasley,senate,28,Democratic,Won,billy-beasley,https://j.futurefacts.votesmart.io/candidate/15872/billy-beasley,https://j.futurefacts.votesmart.io/election/2018/L/AL/2018-state-legislative-election?stageId=G&p=11
2018,121549,Donnie Chesteen,senate,29,Republican,Won,donnie-chesteen,https://j.futurefacts.votesmart.io/candidate/121549/donnie-chesteen,https://j.futurefacts.votesmart.io/election/2018/L/AL/2018-state-legislative-election?stageId=G&p=11
2018,79831,"Clyde Chambliss, Jr.",senate,30,Republican,Won,clyde-chambliss-jr,https://j.futurefacts.votesmart.io/candidate/79831/clyde-chambliss-jr,https://j.futurefacts.votesmart.io/election/2018/L/AL/2018-state-legislative-election?stageId=G&p=11
2018,16030,Jimmy Holley,senate,31,Republican,Won,jimmy-holley,https://j.futurefacts.votesmart.io/candidate/16030/jimmy-holley,https://j.futurefacts.votesmart.io/election/2018/L/AL/2018-state-legislative-election?stageId=G&p=11
2018,156759,Chris Elliott,senate,32,Republican,Won,chris-elliott,https://j.futurefacts.votesmart.io/candidate/156759/chris-elliott,https://j.futurefacts.votesmart.io/election/2018/L/AL/2018-state-legislative-election?stageId=G&p=11
2018,176462,Jason Fisher,senate,32,Democratic,Lost,jason-fisher,https://j.futurefacts.votesmart.io/candidate/176462/jason-fisher,https://j.futurefacts.votesmart.io/election/2018/L/AL/2018-state-legislative-election?stageId=G&p=11
2018,15216,Vivian Figures,senate,33,Democratic,Won,vivian-figures,https://j.futurefacts.votesmart.io/candidate/15216/vivian-figures,https://j.futurefacts.votesmart.io/election/2018/L/AL/2018-state-legislative-election?stageId=G&p=11
2018,153872,Jack Williams,senate,34,Republican,Won,jack-williams,https://j.futurefacts.votesmart.io/candidate/153872/jack-williams,https://j.futurefacts.votesmart.io/election/2018/L/AL/2018-state-legislative-election?stageId=G&p=11
2018,180356,Tom Holmes,senate,35,Democratic,Lost,tom-holmes,https://j.futurefacts.votesmart.io/candidate/180356/tom-holmes,https://j.futurefacts.votesmart.io/election/2018/L/AL/2018-state-legislative-election?stageId=G&p=11
2018,129898,David Sessions,senate,35,Republican,Won,david-sessions,https://j.futurefacts.votesmart.io/candidate/129898/david-sessions,https://j.futurefacts.votesmart.io/election/2018/L/AL/2018-state-legislative-election?stageId=G&p=11
2022,149977,Phillip Pettus,house,1,Republican,Won,phillip-pettus,https://j.futurefacts.votesmart.io/candidate/149977/phillip-pettus,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=1
2022,143744,Ben Harrison,house,2,Republican,Won,ben-harrison,https://j.futurefacts.votesmart.io/candidate/143744/ben-harrison,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=1
2022,201879,Wesley Thompson,house,3,Democratic,Lost,wesley-thompson,https://j.futurefacts.votesmart.io/candidate/201879/wesley-thompson,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=1
2022,201817,Kerry Underwood,house,3,Republican,Won,kerry-underwood,https://j.futurefacts.votesmart.io/candidate/201817/kerry-underwood,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=1
2022,176839,Parker Moore,house,4,Republican,Won,parker-moore,https://j.futurefacts.votesmart.io/candidate/176839/parker-moore,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=1
2022,165903,Danny Crawford,house,5,Republican,Won,danny-crawford,https://j.futurefacts.votesmart.io/candidate/165903/danny-crawford,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=1
2022,210141,Greg Turner,house,6,Libertarian,Lost,greg-turner,https://j.futurefacts.votesmart.io/candidate/210141/greg-turner,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=1
2022,180562,Andy Whitt,house,6,Republican,Won,andy-whitt,https://j.futurefacts.votesmart.io/candidate/180562/andy-whitt,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=1
2022,210142,Marc Durocher,house,7,Libertarian,Lost,marc-durocher,https://j.futurefacts.votesmart.io/candidate/210142/marc-durocher,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=1
2022,82616,"Mose Jones, Jr.",house,7,Democratic,Lost,mose-jones-jr,https://j.futurefacts.votesmart.io/candidate/82616/mose-jones-jr,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=1
2022,201820,Ernie Yarbrough,house,7,Republican,Won,ernie-yarbrough,https://j.futurefacts.votesmart.io/candidate/201820/ernie-yarbrough,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=1
2022,121502,Terri Collins,house,8,Republican,Won,terri-collins,https://j.futurefacts.votesmart.io/candidate/121502/terri-collins,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=1
2022,210143,Angela Walser,house,8,Libertarian,Lost,angela-walser,https://j.futurefacts.votesmart.io/candidate/210143/angela-walser,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=1
2022,210144,Gregory Bodine,house,9,Libertarian,Lost,gregory-bodine,https://j.futurefacts.votesmart.io/candidate/210144/gregory-bodine,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=1
2022,180566,Scott Stadthagen,house,9,Republican,Won,scott-stadthagen,https://j.futurefacts.votesmart.io/candidate/180566/scott-stadthagen,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=1
2022,184609,Elijah Boyd,house,10,Libertarian,Lost,elijah-boyd,https://j.futurefacts.votesmart.io/candidate/184609/elijah-boyd,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=1
2022,201823,David Cole,house,10,Republican,Won,david-cole,https://j.futurefacts.votesmart.io/candidate/201823/david-cole,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=1
2022,201880,Marilyn Lands,house,10,Democratic,Lost,marilyn-lands,https://j.futurefacts.votesmart.io/candidate/201880/marilyn-lands,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=1
2022,144639,Randall Shedd,house,11,Republican,Won,randall-shedd,https://j.futurefacts.votesmart.io/candidate/144639/randall-shedd,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=1
2022,103153,"James Fields, Jr.",house,12,Democratic,Lost,james-fields-jr,https://j.futurefacts.votesmart.io/candidate/103153/james-fields-jr,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=1
2022,149949,Corey Harbison,house,12,Republican,Won,corey-harbison,https://j.futurefacts.votesmart.io/candidate/149949/corey-harbison,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=1
2022,210145,Mark Davenport,house,13,Libertarian,Lost,mark-davenport,https://j.futurefacts.votesmart.io/candidate/210145/mark-davenport,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=2
2022,201836,Matt Woods,house,13,Republican,Won,matt-woods,https://j.futurefacts.votesmart.io/candidate/201836/matt-woods,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=2
2022,150001,Tim Wadsworth,house,14,Republican,Won,tim-wadsworth,https://j.futurefacts.votesmart.io/candidate/150001/tim-wadsworth,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=2
2022,195794,Leigh Hulsey,house,15,Republican,Won,leigh-hulsey,https://j.futurefacts.votesmart.io/candidate/195794/leigh-hulsey,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=2
2022,201881,Richard Rouco,house,15,Democratic,Lost,richard-rouco,https://j.futurefacts.votesmart.io/candidate/201881/richard-rouco,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=2
2022,149991,Kyle South,house,16,Republican,Won,kyle-south,https://j.futurefacts.votesmart.io/candidate/149991/kyle-south,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=2
2022,180571,Tracy Estes,house,17,Republican,Won,tracy-estes,https://j.futurefacts.votesmart.io/candidate/180571/tracy-estes,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=2
2022,180574,Jamie Kiel,house,18,Republican,Won,jamie-kiel,https://j.futurefacts.votesmart.io/candidate/180574/jamie-kiel,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=2
2022,210146,Talia Shimp,house,18,Libertarian,Lost,talia-shimp,https://j.futurefacts.votesmart.io/candidate/210146/talia-shimp,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=2
2022,5652,Laura Hall,house,19,Democratic,Won,laura-hall,https://j.futurefacts.votesmart.io/candidate/5652/laura-hall,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=2
2022,201840,James Lomax,house,20,Republican,Won,james-lomax,https://j.futurefacts.votesmart.io/candidate/201840/james-lomax,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=2
2022,176897,Rex Reynolds,house,21,Republican,Won,rex-reynolds,https://j.futurefacts.votesmart.io/candidate/176897/rex-reynolds,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=2
2022,150005,Ritchie Whorton,house,22,Republican,Won,ritchie-whorton,https://j.futurefacts.votesmart.io/candidate/150005/ritchie-whorton,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=2
2022,201842,Mike Kirkland,house,23,Republican,Won,mike-kirkland,https://j.futurefacts.votesmart.io/candidate/201842/mike-kirkland,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=2
2022,121452,Nathaniel Ledbetter,house,24,Republican,Won,nathaniel-ledbetter,https://j.futurefacts.votesmart.io/candidate/121452/nathaniel-ledbetter,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=2
2022,178772,Mallory Hagan,house,25,Democratic,Lost,mallory-hagan,https://j.futurefacts.votesmart.io/candidate/178772/mallory-hagan,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=2
2022,201847,Phillip Rigsby,house,25,Republican,Won,phillip-rigsby,https://j.futurefacts.votesmart.io/candidate/201847/phillip-rigsby,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=2
2022,201882,Ben Alford,house,26,Democratic,Lost,ben-alford,https://j.futurefacts.votesmart.io/candidate/201882/ben-alford,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=2
2022,201848,Brock Colvin,house,26,Republican,Won,brock-colvin,https://j.futurefacts.votesmart.io/candidate/201848/brock-colvin,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=2
2022,180577,Wes Kitchens,house,27,Republican,Won,wes-kitchens,https://j.futurefacts.votesmart.io/candidate/180577/wes-kitchens,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=2
2022,201883,Herb Neu,house,27,Democratic,Lost,herb-neu,https://j.futurefacts.votesmart.io/candidate/201883/herb-neu,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=2
2022,143699,Mack Butler,house,28,Republican,Won,mack-butler,https://j.futurefacts.votesmart.io/candidate/143699/mack-butler,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=3
2022,201851,Mark Gidley,house,29,Republican,Won,mark-gidley,https://j.futurefacts.votesmart.io/candidate/201851/mark-gidley,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=3
2022,210147,Clifford Valentin,house,29,Libertarian,Lost,clifford-valentin,https://j.futurefacts.votesmart.io/candidate/210147/clifford-valentin,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=3
2022,180581,B. Lipscomb,house,30,Republican,Won,b-lipscomb,https://j.futurefacts.votesmart.io/candidate/180581/b-lipscomb,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=3
2022,199958,Troy Stubbs,house,31,Republican,Won,troy-stubbs,https://j.futurefacts.votesmart.io/candidate/199958/troy-stubbs,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=3
2022,5627,Barbara Boyd,house,32,Democratic,Won,barbara-boyd,https://j.futurefacts.votesmart.io/candidate/5627/barbara-boyd,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=3
2022,207110,Evan Jackson,house,32,Republican,Lost,evan-jackson,https://j.futurefacts.votesmart.io/candidate/207110/evan-jackson,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=3
2022,195693,Fred Crum,house,33,Democratic,Lost,fred-crum,https://j.futurefacts.votesmart.io/candidate/195693/fred-crum,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=3
2022,180585,Ben Robbins,house,33,Republican,Won,ben-robbins,https://j.futurefacts.votesmart.io/candidate/180585/ben-robbins,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=3
2022,82406,David Standridge,house,34,Republican,Won,david-standridge,https://j.futurefacts.votesmart.io/candidate/82406/david-standridge,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=3
2022,15975,Steve Hurst,house,35,Republican,Won,steve-hurst,https://j.futurefacts.votesmart.io/candidate/15975/steve-hurst,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=3
2022,27617,Randy Wood,house,36,Republican,Won,randy-wood,https://j.futurefacts.votesmart.io/candidate/27617/randy-wood,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=3
2022,121529,Bob Fincher,house,37,Republican,Won,bob-fincher,https://j.futurefacts.votesmart.io/candidate/121529/bob-fincher,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=3
2022,210148,"Charles Temm, Jr.",house,38,Libertarian,Lost,charles-temm-jr,https://j.futurefacts.votesmart.io/candidate/210148/charles-temm-jr,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=3
2022,80030,Debbie Wood,house,38,Republican,Won,debbie-wood,https://j.futurefacts.votesmart.io/candidate/80030/debbie-wood,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=3
2022,180589,Ginny Shaver,house,39,Republican,Won,ginny-shaver,https://j.futurefacts.votesmart.io/candidate/180589/ginny-shaver,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=3
2022,201884,Pam Howard,house,40,Democratic,Lost,pam-howard,https://j.futurefacts.votesmart.io/candidate/201884/pam-howard,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=3
2022,201868,Chad Robertson,house,40,Republican,Won,chad-robertson,https://j.futurefacts.votesmart.io/candidate/201868/chad-robertson,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=3
2022,82053,Corley Ellis,house,41,Republican,Won,corley-ellis,https://j.futurefacts.votesmart.io/candidate/82053/corley-ellis,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=3
2022,210149,"Matthew Morris, Jr.",house,41,Libertarian,Lost,matthew-morris-jr,https://j.futurefacts.votesmart.io/candidate/210149/matthew-morris-jr,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=3
2022,201885,Chris Nelson,house,41,Democratic,Lost,chris-nelson,https://j.futurefacts.votesmart.io/candidate/201885/chris-nelson,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=3
2022,156754,Van Smith,house,42,Republican,Won,van-smith,https://j.futurefacts.votesmart.io/candidate/156754/van-smith,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=4
2022,210150,Doug Ward,house,42,Libertarian,Lost,doug-ward,https://j.futurefacts.votesmart.io/candidate/210150/doug-ward,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=4
2022,201886,Prince Cleveland,house,43,Democratic,Lost,prince-cleveland,https://j.futurefacts.votesmart.io/candidate/201886/prince-cleveland,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=4
2022,210151,Jason Davis Burr,house,43,Libertarian,Lost,jason-davis-burr,https://j.futurefacts.votesmart.io/candidate/210151/jason-davis-burr,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=4
2022,149974,Arnold Mooney II,house,43,Republican,Won,arnold-mooney-ii,https://j.futurefacts.votesmart.io/candidate/149974/arnold-mooney-ii,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=4
2022,210152,John Boone,house,44,Libertarian,Lost,john-boone,https://j.futurefacts.votesmart.io/candidate/210152/john-boone,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=4
2022,149938,Danny Garrett,house,44,Republican,Won,danny-garrett,https://j.futurefacts.votesmart.io/candidate/149938/danny-garrett,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=4
2022,201865,Susan DuBose,house,45,Republican,Won,susan-dubose,https://j.futurefacts.votesmart.io/candidate/201865/susan-dubose,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=4
2022,210153,Kari Whitaker,house,45,Libertarian,Lost,kari-whitaker,https://j.futurefacts.votesmart.io/candidate/210153/kari-whitaker,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=4
2022,149930,David Faulkner,house,46,Republican,Won,david-faulkner,https://j.futurefacts.votesmart.io/candidate/149930/david-faulkner,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=4
2022,201887,Christian Coleman,house,47,Democratic,Lost,christian-coleman,https://j.futurefacts.votesmart.io/candidate/201887/christian-coleman,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=4
2022,197169,Mike Shaw,house,47,Republican,Won,mike-shaw,https://j.futurefacts.votesmart.io/candidate/197169/mike-shaw,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=4
2022,5630,Jim Carns,house,48,Republican,Won,jim-carns,https://j.futurefacts.votesmart.io/candidate/5630/jim-carns,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=4
2022,210154,Bruce Stutts,house,48,Libertarian,Lost,bruce-stutts,https://j.futurefacts.votesmart.io/candidate/210154/bruce-stutts,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=4
2022,143765,Russell Bedsole,house,49,Republican,Won,russell-bedsole,https://j.futurefacts.votesmart.io/candidate/143765/russell-bedsole,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=4
2022,149953,Jim Hill,house,50,Republican,Won,jim-hill,https://j.futurefacts.votesmart.io/candidate/149953/jim-hill,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=4
2022,60429,Allen Treadaway,house,51,Republican,Won,allen-treadaway,https://j.futurefacts.votesmart.io/candidate/60429/allen-treadaway,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=4
2022,5704,"John Rogers, Jr.",house,52,Democratic,Won,john-rogers-jr,https://j.futurefacts.votesmart.io/candidate/5704/john-rogers-jr,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=4
2022,149925,Anthony Daniels,house,53,Democratic,Won,anthony-daniels,https://j.futurefacts.votesmart.io/candidate/149925/anthony-daniels,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=4
2022,180386,Neil Rafferty,house,54,Democratic,Won,neil-rafferty,https://j.futurefacts.votesmart.io/candidate/180386/neil-rafferty,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=4
2022,60120,Fred Plump,house,55,Democratic,Won,fred-plump,https://j.futurefacts.votesmart.io/candidate/60120/fred-plump,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=4
2022,210155,Carson Lester,house,56,Libertarian,Lost,carson-lester,https://j.futurefacts.votesmart.io/candidate/210155/carson-lester,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=5
2022,201897,Ontario Tillman,house,56,Democratic,Won,ontario-tillman,https://j.futurefacts.votesmart.io/candidate/201897/ontario-tillman,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=5
2022,207111,Delor Baumann,house,57,Republican,Lost,delor-baumann,https://j.futurefacts.votesmart.io/candidate/207111/delor-baumann,https://j.futurefacts.votesmart.io/election/2022/L/AL/2022-state-legislative-election?stageId=G&p=5
