canonical_candidate_id,person_id,election_year,chamber,district,party,canonical_name,matched_name,ballotpedia_url,match_method,name_score,score_margin,accepted,review_required
AL-2018-house-37-R-BOB-FINCHER,ALPERSON-BOB-FINCHER,2018,house,37,R,Bob Fincher,Bob Fincher,https://ballotpedia.org/Bob_Fincher,exact_district_or_election_index_name,100.0,100.0,True,False
AL-2018-house-38-D-BRIAN-MCGEE,ALPERSON-BRIAN-MCGEE,2018,house,38,D,Brian McGee,Brian McGee,https://ballotpedia.org/Brian_McGee,exact_district_or_election_index_name,100.0,100.0,True,False
AL-2018-house-38-R-DEBBIE-HAMBY-WOOD,ALPERSON-DEBBIE-HAMBY-WOOD,2018,house,38,R,Debbie Hamby Wood,Debbie Hamby Wood,https://ballotpedia.org/Debbie_Hamby_Wood_(Alabama,exact_district_or_election_index_name,100.0,100.0,True,False
AL-2018-house-39-R-GINNY-SHAVER,ALPERSON-GINNY-SHAVER,2018,house,39,R,Ginny Shaver,Ginny Shaver,https://ballotpedia.org/Ginny_Shaver,exact_district_or_election_index_name,100.0,100.0,True,False
AL-2018-house-4-D-JO-ANN-CUMMINGS,ALPERSON-JO-ANN-CUMMINGS,2018,house,4,D,Jo Ann Cummings,Jo Ann Cummings,https://ballotpedia.org/Jo_Ann_Cummings,exact_district_or_election_index_name,100.0,100.0,True,False
AL-2018-house-4-R-PARKER-DUNCAN-MOORE,ALPERSON-PARKER-DUNCAN-MOORE,2018,house,4,R,Parker Duncan Moore,Parker Duncan Moore,,unmatched,85.5,0.0,False,True
AL-2018-house-40-D-PAMELA-JEAN-HOWARD,ALPERSON-PAMELA-JEAN-HOWARD,2018,house,40,D,Pamela Jean Howard,Pamela Jean Howard,https://ballotpedia.org/Pamela_Howard,unique_fuzzy_district_or_election_index_name,95.0,9.5,True,False
AL-2018-house-40-R-KOVEN-K-L-BROWN,ALPERSON-KOVEN-K-L-BROWN,2018,house,40,R,"Koven ""K.L."" Brown","Koven ""K.L."" Brown",,unmatched,95.0,5.0,False,True
AL-2018-house-41-D-EMILY-ANNE-MARCUM,ALPERSON-EMILY-ANNE-MARCUM,2018,house,41,D,Emily Anne Marcum,Emily Anne Marcum,https://ballotpedia.org/Emily_Marcum,unique_fuzzy_district_or_election_index_name,95.0,45.909090909090914,True,False
AL-2018-house-41-R-CORLEY-ELLIS,ALPERSON-CORLEY-ELLIS,2018,house,41,R,Corley Ellis,Corley Ellis,https://ballotpedia.org/Corley_Ellis,exact_district_or_election_index_name,100.0,100.0,True,False
AL-2018-house-42-R-JAMES-M-JIMMY-MARTIN,ALPERSON-JAMES-M-JIMMY-MARTIN,2018,house,42,R,"James M. ""Jimmy"" Martin","James M. ""Jimmy"" Martin",,unmatched,85.5,0.0,False,True
AL-2018-house-43-D-CARIN-MAYO,ALPERSON-CARIN-MAYO,2018,house,43,D,Carin Mayo,Carin Mayo,https://ballotpedia.org/Carin_Mayo,exact_district_or_election_index_name,100.0,100.0,True,False
AL-2018-house-43-R-ARNOLD-G-MOONEY-II,ALPERSON-ARNOLD-G-MOONEY-II,2018,house,43,R,Arnold G. Mooney II,Arnold G. Mooney II,https://ballotpedia.org/Arnold_Mooney,unique_fuzzy_district_or_election_index_name,95.0,41.0,True,False
AL-2018-house-44-R-DANNY-GARRETT,ALPERSON-DANNY-GARRETT,2018,house,44,R,Danny Garrett,Danny Garrett,https://ballotpedia.org/Danny_Garrett,exact_district_or_election_index_name,100.0,100.0,True,False
AL-2018-house-45-D-JENN-GRAY,ALPERSON-JENN-GRAY,2018,house,45,D,Jenn Gray,Jenn Gray,https://ballotpedia.org/Jenn_Gray_(Alabama,exact_district_or_election_index_name,100.0,100.0,True,False
AL-2018-house-45-R-DICKIE-DRAKE,ALPERSON-DICKIE-DRAKE,2018,house,45,R,Dickie Drake,Dickie Drake,https://ballotpedia.org/Dickie_Drake,exact_district_or_election_index_name,100.0,100.0,True,False
AL-2018-house-46-D-FELICIA-STEWART,ALPERSON-FELICIA-STEWART,2018,house,46,D,Felicia Stewart,Felicia Stewart,https://ballotpedia.org/Felicia_Stewart,exact_district_or_election_index_name,100.0,100.0,True,False
AL-2018-house-46-R-DAVID-FAULKNER,ALPERSON-DAVID-FAULKNER,2018,house,46,R,David Faulkner,David Faulkner,https://ballotpedia.org/David_Faulkner,exact_district_or_election_index_name,100.0,100.0,True,False
AL-2018-house-47-D-JIM-TOOMEY,ALPERSON-JIM-TOOMEY,2018,house,47,D,Jim Toomey,Jim Toomey,https://ballotpedia.org/Jim_Toomey,exact_district_or_election_index_name,100.0,100.0,True,False
AL-2018-house-47-R-DAVID-WHEELER,ALPERSON-DAVID-WHEELER,2018,house,47,R,David Wheeler,David Wheeler,https://ballotpedia.org/David_Wheeler_(Alabama,exact_district_or_election_index_name,100.0,100.0,True,False
AL-2018-house-48-D-ALLI-SUMMERFORD,ALPERSON-ALLI-SUMMERFORD,2018,house,48,D,Alli Summerford,Alli Summerford,https://ballotpedia.org/Alli_Summerford,exact_district_or_election_index_name,100.0,100.0,True,False
AL-2018-house-48-R-JIM-CARNS,ALPERSON-JIM-CARNS,2018,house,48,R,Jim Carns,Jim Carns,https://ballotpedia.org/Jim_Carns,exact_district_or_election_index_name,100.0,100.0,True,False
AL-2018-house-49-R-APRIL-WEAVER,ALPERSON-APRIL-WEAVER,2018,house,49,R,April Weaver,April Weaver,,unmatched,60.00000000000001,0.0,False,False
AL-2018-house-5-D-BRIAN-D-WILLIAMS,ALPERSON-BRIAN-D-WILLIAMS,2018,house,5,D,Brian D Williams,Brian D Williams,https://ballotpedia.org/Brian_Williams_(Alabama,unique_fuzzy_district_or_election_index_name,95.0,16.42857142857143,True,False
AL-2018-house-5-R-DANNY-F-CRAWFORD,ALPERSON-DANNY-F-CRAWFORD,2018,house,5,R,Danny F. Crawford,Danny F. Crawford,,unmatched,95.0,5.0,False,True
AL-2018-house-50-R-JIM-HILL,ALPERSON-JIM-HILL,2018,house,50,R,Jim Hill,Jim Hill,,unmatched,61.07142857142858,1.0714285714285694,False,False
AL-2018-house-51-D-VERONICA-R-JOHNSON,ALPERSON-VERONICA-R-JOHNSON,2018,house,51,D,Veronica R. Johnson,Veronica R. Johnson,,unmatched,90.0,29.999999999999993,False,True
AL-2018-house-51-R-ALLEN-TREADAWAY,ALPERSON-ALLEN-TREADAWAY,2018,house,51,R,Allen Treadaway,Allen Treadaway,,unmatched,60.00000000000001,13.043478260869577,False,False
AL-2018-house-52-D-JOHN-W-ROGERS-JR,ALPERSON-JOHN-W-ROGERS-JR,2018,house,52,D,"John W. Rogers, Jr.","John W. Rogers, Jr.",,unmatched,65.45454545454547,12.513368983957228,False,False
AL-2018-house-53-D-ANTHONY-DANIELS,ALPERSON-ANTHONY-DANIELS,2018,house,53,D,Anthony Daniels,Anthony Daniels,,unmatched,61.53846153846154,7.53846153846154,False,False
AL-2018-house-54-D-NEIL-RAFFERTY,ALPERSON-NEIL-RAFFERTY,2018,house,54,D,Neil Rafferty,Neil Rafferty,,unmatched,51.42857142857142,2.169312169312157,False,False
AL-2018-house-55-D-RODERICK-ROD-HAMPTON-SCOTT,ALPERSON-RODERICK-ROD-HAMPTON-SCOTT,2018,house,55,D,"Roderick ""Rod"" Hampton Scott","Roderick ""Rod"" Hampton Scott",,unmatched,57.27272727272727,4.331550802139034,False,False
AL-2018-house-56-D-LOUISE-LULU-ALEXANDER,ALPERSON-LOUISE-LULU-ALEXANDER,2018,house,56,D,"Louise ""Lulu"" Alexander","Louise ""Lulu"" Alexander",,unmatched,72.0,11.999999999999993,False,False
AL-2018-house-57-D-MERIKA-COLEMAN,ALPERSON-MERIKA-COLEMAN,2018,house,57,D,Merika Coleman,Merika Coleman,https://ballotpedia.org/Merika_Coleman,exact_district_or_election_index_name,100.0,100.0,True,False
AL-2018-house-58-D-ROLANDA-HOLLIS,ALPERSON-ROLANDA-HOLLIS,2018,house,58,D,Rolanda Hollis,Rolanda Hollis,https://ballotpedia.org/Rolanda_Hollis,exact_district_or_election_index_name,100.0,100.0,True,False
AL-2018-house-59-D-MARY-MOORE,ALPERSON-MARY-MOORE,2018,house,59,D,Mary Moore,Mary Moore,,unmatched,85.71428571428572,25.714285714285715,False,True
AL-2018-house-6-R-ANDY-WHITT,ALPERSON-ANDY-WHITT,2018,house,6,R,Andy Whitt,Andy Whitt,https://ballotpedia.org/Andy_Whitt,exact_district_or_election_index_name,100.0,100.0,True,False
AL-2018-house-60-D-JUANDALYNN-GIVAN,ALPERSON-JUANDALYNN-GIVAN,2018,house,60,D,Juandalynn Givan,Juandalynn Givan,,unmatched,45.0,0.5555555555555571,False,False
AL-2018-house-61-D-THOMAS-TOMMY-HYCHE,ALPERSON-THOMAS-TOMMY-HYCHE,2018,house,61,D,"Thomas ""Tommy"" Hyche","Thomas ""Tommy"" Hyche",,unmatched,60.00000000000001,6.000000000000007,False,False
AL-2018-house-61-R-RODNEY-SULLIVAN,ALPERSON-RODNEY-SULLIVAN,2018,house,61,R,Rodney Sullivan,Rodney Sullivan,,unmatched,56.00000000000001,2.1538461538461604,False,False
AL-2018-house-62-D-WILL-BENTON,ALPERSON-WILL-BENTON,2018,house,62,D,Will Benton,Will Benton,,unmatched,61.53846153846154,1.538461538461533,False,False
AL-2018-house-62-R-RICH-WINGO,ALPERSON-RICH-WINGO,2018,house,62,R,Rich Wingo,Rich Wingo,,unmatched,63.0,2.64705882352942,False,False
AL-2018-house-63-R-BILL-POOLE,ALPERSON-BILL-POOLE,2018,house,63,R,Bill Poole,Bill Poole,,unmatched,58.33333333333333,0.0,False,False
AL-2018-house-64-D-AMBER-SELMAN-LYNN,ALPERSON-AMBER-SELMAN-LYNN,2018,house,64,D,Amber Selman-Lynn,Amber Selman-Lynn,,unmatched,56.84210526315789,5.229202037351442,False,False
AL-2018-house-64-R-HARRY-SHIVER,ALPERSON-HARRY-SHIVER,2018,house,64,R,Harry Shiver,Harry Shiver,,unmatched,65.45454545454547,5.45454545454546,False,False
AL-2018-house-65-D-ELAINE-BEECH,ALPERSON-ELAINE-BEECH,2018,house,65,D,Elaine Beech,Elaine Beech,https://ballotpedia.org/Elaine_Beech,exact_district_or_election_index_name,100.0,100.0,True,False
AL-2018-house-65-R-BRETT-EASTERBROOK,ALPERSON-BRETT-EASTERBROOK,2018,house,65,R,Brett Easterbrook,Brett Easterbrook,https://ballotpedia.org/Brett_Easterbrook,exact_district_or_election_index_name,100.0,100.0,True,False
AL-2018-house-66-D-SUSAN-E-SMITH,ALPERSON-SUSAN-E-SMITH,2018,house,66,D,Susan E. Smith,Susan E. Smith,,unmatched,62.06896551724138,10.768965517241377,False,False
AL-2018-house-66-R-ALAN-BAKER,ALPERSON-ALAN-BAKER,2018,house,66,R,Alan Baker,Alan Baker,,unmatched,76.19047619047619,9.523809523809518,False,False
AL-2018-house-67-D-PRINCE-CHESTNUT,ALPERSON-PRINCE-CHESTNUT,2018,house,67,D,Prince Chestnut,Prince Chestnut,,unmatched,60.0,3.75,False,False
AL-2018-house-68-D-THOMAS-E-ACTION-JACKSON,ALPERSON-THOMAS-E-ACTION-JACKSON,2018,house,68,D,"Thomas E. ""Action"" Jackson","Thomas E. ""Action"" Jackson",,unmatched,60.00000000000001,3.000000000000007,False,False
AL-2018-house-69-D-KELVIN-JAMICHAEL-LAWRENCE,ALPERSON-KELVIN-JAMICHAEL-LAWRENCE,2018,house,69,D,Kelvin Jamichael Lawrence,Kelvin Jamichael Lawrence,,unmatched,54.0,0.0,False,False
AL-2018-house-7-D-KENNETH-A-BRACKINS,ALPERSON-KENNETH-A-BRACKINS,2018,house,7,D,Kenneth A. Brackins,Kenneth A. Brackins,https://ballotpedia.org/Kenneth_Brackins,unique_fuzzy_district_or_election_index_name,95.0,9.5,True,False
AL-2018-house-7-R-PRONCEY-ROBERTSON,ALPERSON-PRONCEY-ROBERTSON,2018,house,7,R,Proncey Robertson,Proncey Robertson,https://ballotpedia.org/Proncey_Robertson,exact_district_or_election_index_name,100.0,100.0,True,False
AL-2018-house-70-D-CHRISTOPHER-JOHN-ENGLAND,ALPERSON-CHRISTOPHER-JOHN-ENGLAND,2018,house,70,D,Christopher John England,Christopher John England,,unmatched,85.5,18.0,False,True
AL-2018-house-71-D-ARTIS-A-J-MCCAMPBELL,ALPERSON-ARTIS-A-J-MCCAMPBELL,2018,house,71,D,"Artis ""A.J."" McCampbell","Artis ""A.J."" McCampbell",,unmatched,85.5,25.499999999999993,False,True
AL-2018-house-72-D-RALPH-A-HOWARD,ALPERSON-RALPH-A-HOWARD,2018,house,72,D,Ralph A. Howard,Ralph A. Howard,,unmatched,85.5,25.499999999999993,False,True
AL-2018-house-73-D-JACK-JACOBS,ALPERSON-JACK-JACOBS,2018,house,73,D,Jack Jacobs,Jack Jacobs,,unmatched,58.33333333333333,4.487179487179482,False,False
AL-2018-house-73-R-MATT-FRIDY,ALPERSON-MATT-FRIDY,2018,house,73,R,Matt Fridy,Matt Fridy,,unmatched,67.5,16.071428571428577,False,False
AL-2018-house-74-D-RAYFORD-MACK,ALPERSON-RAYFORD-MACK,2018,house,74,D,Rayford Mack,Rayford Mack,,unmatched,90.0,4.5,False,True
AL-2018-house-74-R-DIMITRI-POLIZOS,ALPERSON-DIMITRI-POLIZOS,2018,house,74,R,Dimitri Polizos,Dimitri Polizos,,unmatched,51.42857142857142,3.4285714285714235,False,False
AL-2018-house-75-R-REED-INGRAM,ALPERSON-REED-INGRAM,2018,house,75,R,Reed Ingram,Reed Ingram,,unmatched,60.00000000000001,4.44444444444445,False,False
AL-2018-house-76-D-THAD-MCCLAMMY,ALPERSON-THAD-MCCLAMMY,2018,house,76,D,Thad McClammy,Thad McClammy,,unmatched,51.300000000000004,8.442857142857143,False,False
AL-2018-house-77-D-TASHINA-MORRIS,ALPERSON-TASHINA-MORRIS,2018,house,77,D,Tashina Morris,Tashina Morris,,unmatched,51.42857142857142,1.4285714285714235,False,False
AL-2018-house-78-D-KIRK-HATCHER,ALPERSON-KIRK-HATCHER,2018,house,78,D,Kirk Hatcher,Kirk Hatcher,,unmatched,77.14285714285715,17.142857142857146,False,False
AL-2018-house-79-D-MARY-WYNNE-KLING,ALPERSON-MARY-WYNNE-KLING,2018,house,79,D,Mary Wynne Kling,Mary Wynne Kling,https://ballotpedia.org/Mary_Wynne_Kling,exact_district_or_election_index_name,100.0,100.0,True,False
AL-2018-house-79-R-JOE-LOVVORN,ALPERSON-JOE-LOVVORN,2018,house,79,R,Joe Lovvorn,Joe Lovvorn,https://ballotpedia.org/Joe_Lovvorn,exact_district_or_election_index_name,100.0,100.0,True,False
AL-2018-house-8-D-BILLY-JACKSON,ALPERSON-BILLY-JACKSON,2018,house,8,D,Billy Jackson,Billy Jackson,https://ballotpedia.org/Billy_Jackson,exact_district_or_election_index_name,100.0,100.0,True,False
AL-2018-house-8-R-TERRI-COLLINS,ALPERSON-TERRI-COLLINS,2018,house,8,R,Terri Collins,Terri Collins,https://ballotpedia.org/Terri_Collins,exact_district_or_election_index_name,100.0,100.0,True,False
AL-2018-house-80-D-CHRISTOPHER-F-APOSTLE-DAVIS,ALPERSON-CHRISTOPHER-F-APOSTLE-DAVIS,2018,house,80,D,"Christopher F. ""Apostle"" Davis","Christopher F. ""Apostle"" Davis",,unmatched,85.5,18.0,False,True
AL-2018-house-80-R-CHRIS-E-BLACKSHEAR,ALPERSON-CHRIS-E-BLACKSHEAR,2018,house,80,R,Chris E. Blackshear,Chris E. Blackshear,,unmatched,67.5,7.499999999999993,False,False
AL-2018-house-81-D-JEREMY-J-J-JEFFCOAT,ALPERSON-JEREMY-J-J-JEFFCOAT,2018,house,81,D,"Jeremy ""J.J."" Jeffcoat","Jeremy ""J.J."" Jeffcoat",,unmatched,67.5,21.9,False,False
AL-2018-house-81-R-ED-OLIVER,ALPERSON-ED-OLIVER,2018,house,81,R,Ed Oliver,Ed Oliver,,unmatched,60.00000000000001,0.0,False,False
AL-2018-house-82-D-PEBBLIN-WALKER-WARREN,ALPERSON-PEBBLIN-WALKER-WARREN,2018,house,82,D,Pebblin Walker Warren,Pebblin Walker Warren,,unmatched,52.94117647058824,0.32579185520362586,False,False
AL-2018-house-83-D-JEREMY-MR-EYG-GRAY,ALPERSON-JEREMY-MR-EYG-GRAY,2018,house,83,D,"Jeremy ""Mr. Eyg"" Gray","Jeremy ""Mr. Eyg"" Gray",,unmatched,67.5,18.409090909090914,False,False
AL-2018-house-83-R-MICHAEL-J-HOLDEN-II,ALPERSON-MICHAEL-J-HOLDEN-II,2018,house,83,R,Michael J Holden II,Michael J Holden II,,unmatched,57.27272727272727,3.2727272727272734,False,False
AL-2018-house-84-D-BERRY-FORTE,ALPERSON-BERRY-FORTE,2018,house,84,D,Berry Forte,Berry Forte,,unmatched,72.72727272727273,5.227272727272734,False,False
AL-2018-house-85-D-DEXTER-GRIMSLEY,ALPERSON-DEXTER-GRIMSLEY,2018,house,85,D,Dexter Grimsley,Dexter Grimsley,,unmatched,49.6551724137931,0.5642633228840168,False,False
AL-2018-house-85-R-J-RON-WILSON,ALPERSON-J-RON-WILSON,2018,house,85,R,J. Ron Wilson,J. Ron Wilson,,unmatched,90.0,20.769230769230774,False,True
AL-2018-house-86-D-KRISTY-M-KIRKLAND,ALPERSON-KRISTY-M-KIRKLAND,2018,house,86,D,Kristy M. Kirkland,Kristy M. Kirkland,,unmatched,46.666666666666664,1.6666666666666572,False,False
AL-2018-house-86-R-PAUL-W-LEE,ALPERSON-PAUL-W-LEE,2018,house,86,R,Paul W. Lee,Paul W. Lee,,unmatched,85.5,25.499999999999993,False,True
AL-2018-house-87-R-JEFF-SORRELLS,ALPERSON-JEFF-SORRELLS,2018,house,87,R,Jeff Sorrells,Jeff Sorrells,,unmatched,66.66666666666667,18.20512820512821,False,False
AL-2018-house-88-D-CORY-CREEL,ALPERSON-CORY-CREEL,2018,house,88,D,Cory Creel,Cory Creel,,unmatched,54.0,2.5714285714285765,False,False
AL-2018-house-88-R-WILL-DISMUKES,ALPERSON-WILL-DISMUKES,2018,house,88,R,Will Dismukes,Will Dismukes,,unmatched,60.00000000000001,6.15384615384616,False,False
AL-2018-house-89-D-JOEL-LEE-WILLIAMS,ALPERSON-JOEL-LEE-WILLIAMS,2018,house,89,D,Joel Lee Williams,Joel Lee Williams,,unmatched,72.38095238095238,0.0,False,False
AL-2018-house-89-R-WES-ALLEN,ALPERSON-WES-ALLEN,2018,house,89,R,Wes Allen,Wes Allen,,unmatched,55.38461538461539,0.8391608391608472,False,False
AL-2018-house-9-R-SCOTT-STADTHAGEN,ALPERSON-SCOTT-STADTHAGEN,2018,house,9,R,Scott Stadthagen,Scott Stadthagen,https://ballotpedia.org/Scott_Stadthagen,exact_district_or_election_index_name,100.0,100.0,True,False
AL-2018-house-90-D-JOANNE-WHETSTONE,ALPERSON-JOANNE-WHETSTONE,2018,house,90,D,Joanne Whetstone,Joanne Whetstone,,unmatched,64.51612903225806,4.516129032258057,False,False
AL-2018-house-90-R-CHRIS-SELLS,ALPERSON-CHRIS-SELLS,2018,house,90,R,Chris Sells,Chris Sells,,unmatched,57.14285714285714,5.714285714285715,False,False
AL-2018-house-91-R-RHETT-MARQUES,ALPERSON-RHETT-MARQUES,2018,house,91,R,Rhett Marques,Rhett Marques,,unmatched,54.72,2.1046153846153857,False,False
AL-2018-house-92-R-MIKE-JONES-JR,ALPERSON-MIKE-JONES-JR,2018,house,92,R,"Mike Jones, Jr.","Mike Jones, Jr.",https://ballotpedia.org/Mike_Jones_Jr._(Alabama_state_representative,exact_district_or_election_index_name,100.0,100.0,True,False
AL-2018-house-93-R-STEVE-CLOUSE,ALPERSON-STEVE-CLOUSE,2018,house,93,R,Steve Clouse,Steve Clouse,,unmatched,80.0,19.999999999999993,False,True
AL-2018-house-94-D-DANIELLE-MASHBURN-MYRICK,ALPERSON-DANIELLE-MASHBURN-MYRICK,2018,house,94,D,Danielle Mashburn-Myrick,Danielle Mashburn-Myrick,,unmatched,54.4090909090909,3.109090909090895,False,False
AL-2018-house-94-R-JOE-FAUST,ALPERSON-JOE-FAUST,2018,house,94,R,Joe Faust,Joe Faust,,unmatched,60.00000000000001,10.0,False,False
AL-2018-house-95-R-STEVE-MCMILLAN,ALPERSON-STEVE-MCMILLAN,2018,house,95,R,Steve McMillan,Steve McMillan,,unmatched,60.00000000000001,0.7407407407407547,False,False
AL-2018-house-96-D-MAURICE-HORSEY,ALPERSON-MAURICE-HORSEY,2018,house,96,D,Maurice Horsey,Maurice Horsey,,unmatched,72.0,15.0,False,False
AL-2018-house-96-R-MATT-SIMPSON,ALPERSON-MATT-SIMPSON,2018,house,96,R,Matt Simpson,Matt Simpson,,unmatched,60.00000000000001,6.000000000000007,False,False
AL-2018-house-97-D-ADLINE-C-CLARKE,ALPERSON-ADLINE-C-CLARKE,2018,house,97,D,Adline C. Clarke,Adline C. Clarke,,unmatched,60.00000000000001,6.15384615384616,False,False
AL-2018-house-97-R-STEPHEN-MCNAIR,ALPERSON-STEPHEN-MCNAIR,2018,house,97,R,Stephen McNair,Stephen McNair,,unmatched,63.33333333333332,3.3333333333333144,False,False
AL-2018-house-98-D-NAPOLEON-BRACY-JR,ALPERSON-NAPOLEON-BRACY-JR,2018,house,98,D,"Napoleon Bracy, Jr.","Napoleon Bracy, Jr.",,unmatched,52.94117647058824,1.6411764705882348,False,False
AL-2018-house-99-D-SAM-JONES,ALPERSON-SAM-JONES,2018,house,99,D,Sam Jones,Sam Jones,,unmatched,60.00000000000001,3.000000000000007,False,False
AL-2018-house-99-R-CHARLES-W-TALBERT,ALPERSON-CHARLES-W-TALBERT,2018,house,99,R,Charles W. Talbert,Charles W. Talbert,,unmatched,51.42857142857142,1.4285714285714235,False,False
AL-2018-senate-1-D-CAROLINE-SELF,ALPERSON-CAROLINE-SELF,2018,senate,1,D,Caroline Self,Caroline Self,,unmatched,57.14285714285714,4.968944099378881,False,False
AL-2018-senate-1-R-TIM-MELSON,ALPERSON-TIM-MELSON,2018,senate,1,R,Tim Melson,Tim Melson,,unmatched,72.0,20.571428571428577,False,False
AL-2018-senate-10-R-ANDREW-JONES,ALPERSON-ANDREW-JONES,2018,senate,10,R,Andrew Jones,Andrew Jones,,unmatched,69.23076923076923,9.23076923076922,False,False
AL-2018-senate-11-D-CARL-CARTER,ALPERSON-CARL-CARTER,2018,senate,11,D,Carl Carter,Carl Carter,,unmatched,63.63636363636363,3.636363636363626,False,False
AL-2018-senate-11-R-JIM-MCCLENDON,ALPERSON-JIM-MCCLENDON,2018,senate,11,R,Jim McClendon,Jim McClendon,,unmatched,50.0,0.9090909090909136,False,False
AL-2018-senate-12-D-JIM-WILLIAMS,ALPERSON-JIM-WILLIAMS,2018,senate,12,D,Jim Williams,Jim Williams,,unmatched,80.0,0.0,False,True
AL-2018-senate-12-R-DEL-MARSH,ALPERSON-DEL-MARSH,2018,senate,12,R,Del Marsh,Del Marsh,,unmatched,55.55555555555556,5.555555555555557,False,False
AL-2018-senate-13-D-DARRELL-TURNER,ALPERSON-DARRELL-TURNER,2018,senate,13,D,Darrell Turner,Darrell Turner,,unmatched,60.00000000000001,10.000000000000007,False,False
AL-2018-senate-13-R-RANDY-PRICE,ALPERSON-RANDY-PRICE,2018,senate,13,R,Randy Price,Randy Price,,unmatched,63.63636363636363,6.36363636363636,False,False
AL-2018-senate-14-D-JERRY-MCDONALD,ALPERSON-JERRY-MCDONALD,2018,senate,14,D,Jerry McDonald,Jerry McDonald,,unmatched,51.42857142857142,3.4285714285714235,False,False
AL-2018-senate-14-R-CAM-WARD,ALPERSON-CAM-WARD,2018,senate,14,R,Cam Ward,Cam Ward,,unmatched,60.00000000000001,3.750000000000007,False,False
AL-2018-senate-15-R-DAN-ROBERTS,ALPERSON-DAN-ROBERTS,2018,senate,15,R,Dan Roberts,Dan Roberts,,unmatched,60.8,6.2545454545454575,False,False
AL-2018-senate-16-D-LINDSEY-DECKARD,ALPERSON-LINDSEY-DECKARD,2018,senate,16,D,Lindsey Deckard,Lindsey Deckard,,unmatched,76.0,14.928571428571423,False,False
AL-2018-senate-16-R-J-T-JABO-WAGGONER,ALPERSON-J-T-JABO-WAGGONER,2018,senate,16,R,"J.T. ""Jabo"" Waggoner","J.T. ""Jabo"" Waggoner",,unmatched,60.00000000000001,4.61538461538462,False,False
AL-2018-senate-17-R-SHAY-SHELNUTT,ALPERSON-SHAY-SHELNUTT,2018,senate,17,R,Shay Shelnutt,Shay Shelnutt,,unmatched,56.00000000000001,3.826086956521749,False,False
AL-2018-senate-18-D-RODGER-M-SMITHERMAN,ALPERSON-RODGER-M-SMITHERMAN,2018,senate,18,D,Rodger M. Smitherman,Rodger M. Smitherman,,unmatched,67.5,14.558823529411761,False,False
AL-2018-senate-19-D-PRISCILLA-DUNN,ALPERSON-PRISCILLA-DUNN,2018,senate,19,D,Priscilla Dunn,Priscilla Dunn,,unmatched,59.25925925925925,6.05925925925925,False,False
AL-2018-senate-2-D-AMY-WASYLUKA,ALPERSON-AMY-WASYLUKA,2018,senate,2,D,Amy Wasyluka,Amy Wasyluka,,unmatched,51.42857142857142,7.950310559006205,False,False
AL-2018-senate-2-R-TOM-BUTLER,ALPERSON-TOM-BUTLER,2018,senate,2,R,Tom Butler,Tom Butler,,unmatched,76.19047619047619,16.190476190476183,False,False
AL-2018-senate-20-D-LINDA-COLEMAN-MADISON,ALPERSON-LINDA-COLEMAN-MADISON,2018,senate,20,D,Linda Coleman-Madison,Linda Coleman-Madison,,unmatched,72.0,16.615384615384613,False,False
AL-2018-senate-21-D-RICK-BURNHAM,ALPERSON-RICK-BURNHAM,2018,senate,21,D,Rick Burnham,Rick Burnham,,unmatched,58.33333333333333,0.0,False,False
AL-2018-senate-21-R-GERALD-ALLEN,ALPERSON-GERALD-ALLEN,2018,senate,21,R,Gerald Allen,Gerald Allen,,unmatched,78.26086956521739,18.260869565217384,False,False
AL-2018-senate-22-R-GREG-ALBRITTON,ALPERSON-GREG-ALBRITTON,2018,senate,22,R,Greg Albritton,Greg Albritton,,unmatched,51.42857142857142,0.0,False,False
AL-2018-senate-23-D-MALIKA-SANDERS-FORTIER,ALPERSON-MALIKA-SANDERS-FORTIER,2018,senate,23,D,Malika Sanders-Fortier,Malika Sanders-Fortier,,unmatched,73.28571428571429,13.285714285714285,False,False
AL-2018-senate-24-D-BOBBY-SINGLETON,ALPERSON-BOBBY-SINGLETON,2018,senate,24,D,Bobby Singleton,Bobby Singleton,,unmatched,49.090909090909086,2.424242424242422,False,False
AL-2018-senate-25-D-DAVID-A-SADLER,ALPERSON-DAVID-A-SADLER,2018,senate,25,D,David A. Sadler,David A. Sadler,,unmatched,85.5,25.499999999999993,False,True
AL-2018-senate-25-R-WILL-BARFOOT,ALPERSON-WILL-BARFOOT,2018,senate,25,R,Will Barfoot,Will Barfoot,,unmatched,61.53846153846154,1.538461538461533,False,False
AL-2018-senate-26-D-DAVID-COACH-BURKETTE,ALPERSON-DAVID-COACH-BURKETTE,2018,senate,26,D,"David ""Coach"" Burkette","David ""Coach"" Burkette",,unmatched,54.0,0.5625,False,False
AL-2018-senate-26-R-D-J-JOHNSON,ALPERSON-D-J-JOHNSON,2018,senate,26,R,D. J. Johnson,D. J. Johnson,,unmatched,90.0,29.999999999999993,False,True
AL-2018-senate-27-D-NANCY-CARLTON-BENDINGER,ALPERSON-NANCY-CARLTON-BENDINGER,2018,senate,27,D,Nancy Carlton Bendinger,Nancy Carlton Bendinger,,unmatched,60.00000000000001,4.61538461538462,False,False
AL-2018-senate-27-R-TOM-WHATLEY,ALPERSON-TOM-WHATLEY,2018,senate,27,R,Tom Whatley,Tom Whatley,,unmatched,49.090909090909086,0.0,False,False
