legislator_name,chamber,district,party,rating,rating_year,organization,source_url,local_path,source_sha256,election_cycle,name_key,canonical_candidate_id,person_id,canonical_name,year_num,district_num,canonical_party
"McCutcheon, Mac",house,25.0,R,26.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,MAC MCCUTCHEON,,,,,,
"McMillan, Steve",house,95.0,R,31.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,STEVE MCMILLAN,,,,,,
"Meadows, Charlotte",house,74.0,R,20.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,CHARLOTTE MEADOWS,AL-2022-house-74-R-GSL074RMEA,ALPERSON-GSL074RMEA,GSL074RMEA,2022.0,74.0,R
"Mooney, Arnold",house,43.0,R,39.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,ARNOLD MOONEY,,,,,,
"Moore, Mary",house,59.0,D,8.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,MARY MOORE,AL-2022-house-59-D-GSL059DMOO,ALPERSON-GSL059DMOO,GSL059DMOO,2022.0,59.0,D
"Moore, Parker",house,4.0,R,28.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,PARKER MOORE,AL-2022-house-4-R-GSL004RMOO,ALPERSON-GSL004RMOO,GSL004RMOO,2022.0,4.0,R
"Morris, TaShina",house,77.0,D,7.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,TASHINA MORRIS,AL-2022-house-77-D-GSL077DMOR,ALPERSON-GSL077DMOR,GSL077DMOR,2022.0,77.0,D
"Nordgren, Becky",house,29.0,R,15.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,BECKY NORDGREN,,,,,,
"Oliver, Ed",house,81.0,R,31.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,ED OLIVER,AL-2022-house-81-R-GSL081ROLI,ALPERSON-GSL081ROLI,GSL081ROLI,2022.0,81.0,R
"Pettus, Phillip",house,1.0,R,27.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,PHILLIP PETTUS,AL-2022-house-1-R-GSL001RPET,ALPERSON-GSL001RPET,GSL001RPET,2022.0,1.0,R
"Poole, William",house,63.0,R,16.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,WILLIAM POOLE,,,,,,
"Pringle, Chris",house,101.0,R,27.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,CHRIS PRINGLE,AL-2022-house-101-R-GSL101RPRI,ALPERSON-GSL101RPRI,GSL101RPRI,2022.0,101.0,R
"Rafferty, Neil",house,54.0,D,10.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,NEIL RAFFERTY,AL-2022-house-54-D-GSL054DRAF,ALPERSON-GSL054DRAF,GSL054DRAF,2022.0,54.0,D
"Reynolds, Rex",house,21.0,R,26.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,REX REYNOLDS,AL-2022-house-21-R-GSL021RREY,ALPERSON-GSL021RREY,GSL021RREY,2022.0,21.0,R
"Rich, Kerry",house,26.0,R,32.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,KERRY RICH,,,,,,
"Robbins, Ben",house,33.0,R,34.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,BEN ROBBINS,AL-2022-house-33-R-GSL033RROB,ALPERSON-GSL033RROB,GSL033RROB,2022.0,33.0,R
"Robertson, Proncey",house,7.0,R,31.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,PRONCEY ROBERTSON,,,,,,
"Rogers, John",house,52.0,D,15.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,JOHN ROGERS,,,,,,
"Rowe, Connie",house,13.0,R,26.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,CONNIE ROWE,,,,,,
"Sanderford, Howard",house,20.0,R,22.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,HOWARD SANDERFORD,,,,,,
"Scott, Roderick",house,55.0,D,13.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,RODERICK SCOTT,,,,,,
"Sells, Chris",house,90.0,R,26.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,CHRIS SELLS,AL-2022-house-90-R-GSL090RSEL,ALPERSON-GSL090RSEL,GSL090RSEL,2022.0,90.0,R
"Shaver, Ginny",house,39.0,R,15.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,GINNY SHAVER,AL-2022-house-39-R-GSL039RSHA,ALPERSON-GSL039RSHA,GSL039RSHA,2022.0,39.0,R
"Shedd, Randall",house,11.0,R,31.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,RANDALL SHEDD,AL-2022-house-11-R-GSL011RSHE,ALPERSON-GSL011RSHE,GSL011RSHE,2022.0,11.0,R
"Shiver, Harry",house,64.0,R,26.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,HARRY SHIVER,,,,,,
"Simpson, Matt",house,96.0,R,32.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,MATT SIMPSON,AL-2022-house-96-R-GSL096RSIM,ALPERSON-GSL096RSIM,GSL096RSIM,2022.0,96.0,R
"Smith, Ivan",house,42.0,R,27.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,IVAN SMITH,,,,,,
"Sorrell, Andrew",house,3.0,R,95.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,ANDREW SORRELL,,,,,,
"Sorrells, Jeff",house,87.0,R,26.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,JEFF SORRELLS,AL-2022-house-87-R-GSL087RSOR,ALPERSON-GSL087RSOR,GSL087RSOR,2022.0,87.0,R
"South, Kyle",house,16.0,R,27.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,KYLE SOUTH,AL-2022-house-16-R-GSL016RSOU,ALPERSON-GSL016RSOU,GSL016RSOU,2022.0,16.0,R
"Stadthagen, Scott",house,9.0,R,31.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,SCOTT STADTHAGEN,AL-2022-house-9-R-GSL009RSTA,ALPERSON-GSL009RSTA,GSL009RSTA,2022.0,9.0,R
"Standridge, David",house,34.0,R,33.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,DAVID STANDRIDGE,AL-2022-house-34-R-GSL034RSTA,ALPERSON-GSL034RSTA,GSL034RSTA,2022.0,34.0,R
"Stringer, Shane",house,102.0,R,31.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,SHANE STRINGER,AL-2022-house-102-R-GSL102RSTR,ALPERSON-GSL102RSTR,GSL102RSTR,2022.0,102.0,R
"Sullivan, Rodney",house,61.0,R,21.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,RODNEY SULLIVAN,,,,,,
"Treadaway, Allen",house,51.0,R,26.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,ALLEN TREADAWAY,AL-2022-house-51-R-GSL051RTRE,ALPERSON-GSL051RTRE,GSL051RTRE,2022.0,51.0,R
"Wadsworth, Timothy",house,14.0,R,34.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,TIMOTHY WADSWORTH,,,,,,
"Warren, Pebblin",house,82.0,D,16.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,PEBBLIN WARREN,AL-2022-house-82-D-GSL082DWAR,ALPERSON-GSL082DWAR,GSL082DWAR,2022.0,82.0,D
"Wheeler, David",house,47.0,R,26.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,DAVID WHEELER,,,,,,
"Whitt, Andy",house,6.0,R,27.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,ANDY WHITT,AL-2022-house-6-R-GSL006RWHI,ALPERSON-GSL006RWHI,GSL006RWHI,2022.0,6.0,R
"Whorton, Ritchie",house,22.0,R,37.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,RITCHIE WHORTON,AL-2022-house-22-R-GSL022RWHO,ALPERSON-GSL022RWHO,GSL022RWHO,2022.0,22.0,R
"Wilcox, Margie",house,104.0,R,26.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,MARGIE WILCOX,AL-2022-house-104-R-GSL104RWIL,ALPERSON-GSL104RWIL,GSL104RWIL,2022.0,104.0,R
"Wingo, Rich",house,62.0,R,36.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,RICH WINGO,,,,,,
"Wood, Debbie",house,38.0,R,26.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,DEBBIE WOOD,AL-2022-house-38-R-GSL038RWOO,ALPERSON-GSL038RWOO,GSL038RWOO,2022.0,38.0,R
"Wood, Randy",house,36.0,R,20.0,2021,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2022/10/2021-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\9c584895306b6269_2021-Alabama-House-Scorecard-FINAL.pdf,7a43df01326112d48bb9568c5501929772fa8e9533c9b695ac02a280cfeffaed,2022,RANDY WOOD,AL-2022-house-36-R-GSL036RWOO,ALPERSON-GSL036RWOO,GSL036RWOO,2022.0,36.0,R
"ALBRITTON, GREG",senate,22.0,R,80.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,GREG ALBRITTON,AL-2022-senate-22-R-GSU22RALB,ALPERSON-GSU22RALB,GSU22RALB,2022.0,22.0,R
"ALLEN, GERALD",senate,21.0,R,82.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,GERALD ALLEN,AL-2022-senate-21-R-GSU21RALL,ALPERSON-GSU21RALL,GSU21RALL,2022.0,21.0,R
"BARFOOT, WILL",senate,25.0,R,82.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,WILL BARFOOT,AL-2022-senate-25-R-GSU25RBAR,ALPERSON-GSU25RBAR,GSU25RBAR,2022.0,25.0,R
"Beasley, William",senate,28.0,D,59.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,WILLIAM BEASLEY,,,,,,
"Burkette, David",senate,26.0,D,60.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,DAVID BURKETTE,,,,,,
"BUTLER, TOM",senate,2.0,R,86.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,TOM BUTLER,AL-2022-senate-2-R-GSU02RBUT,ALPERSON-GSU02RBUT,GSU02RBUT,2022.0,2.0,R
"CHAMBLISS, CLYDE",senate,30.0,R,82.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,CLYDE CHAMBLISS,,,,,,
"CHESTEEN, DONNIE",senate,29.0,R,82.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,DONNIE CHESTEEN,AL-2022-senate-29-R-GSU29RCHE,ALPERSON-GSU29RCHE,GSU29RCHE,2022.0,29.0,R
"Coleman-Madison, Linda",senate,20.0,D,61.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,LINDA COLEMAN MADISON,AL-2022-senate-20-D-GSU20DCOL,ALPERSON-GSU20DCOL,GSU20DCOL,2022.0,20.0,D
"Dunn, Priscilla",senate,19.0,D,42.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,PRISCILLA DUNN,,,,,,
"ELLIOTT, CHRIS",senate,32.0,R,81.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,CHRIS ELLIOTT,AL-2022-senate-32-R-GSU32RELL,ALPERSON-GSU32RELL,GSU32RELL,2022.0,32.0,R
"Figures, Vivian",senate,33.0,D,55.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,VIVIAN FIGURES,AL-2022-senate-33-D-GSU33DFIG,ALPERSON-GSU33DFIG,GSU33DFIG,2022.0,33.0,D
"GIVHAN, SAM",senate,7.0,R,82.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,SAM GIVHAN,AL-2022-senate-7-R-GSU07RGIV,ALPERSON-GSU07RGIV,GSU07RGIV,2022.0,7.0,R
