dimension,group,date,dem_raw_share,rep_raw_share,unweighted_base,dem_two_party_share,dem_margin_two_party
education,college_grad,2020-10-20,0.5,0.39,372,0.5617977528089888,12.35955056179775
education,college_grad,2020-10-27,0.52,0.38,354,0.5777777777777778,15.555555555555557
education,college_grad,2020-11-02,0.51,0.41,353,0.5543478260869565,10.869565217391308
education,college_grad,2021-04-20,0.47,0.33,341,0.5874999999999999,17.499999999999993
education,college_grad,2021-04-27,0.41,0.42,339,0.4939759036144578,-1.204819277108435
education,college_grad,2021-05-11,0.47,0.38,332,0.5529411764705883,10.588235294117643
education,college_grad,2021-05-18,0.55,0.34,311,0.6179775280898876,23.59550561797753
education,college_grad,2021-05-25,0.53,0.36,340,0.5955056179775281,19.101123595505623
education,college_grad,2021-06-01,0.49,0.33,316,0.5975609756097561,19.512195121951216
education,college_grad,2021-06-08,0.49,0.35,323,0.5833333333333334,16.666666666666668
education,college_grad,2021-06-15,0.45,0.31,322,0.5921052631578947,18.42105263157895
education,college_grad,2021-06-22,0.53,0.32,339,0.6235294117647059,24.705882352941178
education,college_grad,2021-06-29,0.47,0.37,347,0.5595238095238095,11.904761904761903
education,college_grad,2021-07-06,0.5,0.34,324,0.5952380952380952,19.047619047619044
education,college_grad,2021-07-13,0.47,0.35,339,0.573170731707317,14.634146341463415
education,college_grad,2021-07-20,0.46,0.34,325,0.575,15.0
education,college_grad,2021-07-28,0.44,0.39,382,0.5301204819277108,6.024096385542167
education,college_grad,2021-08-02,0.48,0.4,314,0.5454545454545454,9.090909090909086
education,college_grad,2021-08-10,0.46,0.4,662,0.5348837209302325,6.976744186046511
education,college_grad,2021-08-17,0.43,0.39,322,0.5243902439024389,4.878048780487802
education,college_grad,2021-08-24,0.42,0.42,332,0.5,0.0
education,college_grad,2021-08-31,0.46,0.36,326,0.5609756097560975,12.195121951219516
education,college_grad,2021-09-07,0.44,0.37,341,0.5432098765432098,8.641975308641976
education,college_grad,2021-09-14,0.46,0.34,316,0.575,15.0
education,college_grad,2021-11-09,0.42,0.39,313,0.5185185185185185,3.7037037037037
education,college_grad,2021-11-16,0.44,0.39,374,0.5301204819277108,6.024096385542167
education,college_grad,2021-11-23,0.39,0.42,324,0.48148148148148145,-3.7037037037037
education,college_grad,2021-11-30,0.42,0.39,334,0.5185185185185185,3.7037037037037
education,college_grad,2021-12-07,0.44,0.38,357,0.5365853658536585,7.317073170731707
education,college_grad,2021-12-14,0.45,0.38,342,0.5421686746987951,8.433734939759036
education,college_grad,2021-12-21,0.48,0.35,315,0.5783132530120482,15.66265060240964
education,college_grad,2022-01-04,0.44,0.38,300,0.5365853658536585,7.317073170731707
education,college_grad,2022-01-11,0.43,0.37,320,0.5375,7.5
education,college_grad,2022-01-18,0.41,0.44,296,0.4823529411764706,-3.529411764705886
education,college_grad,2022-01-25,0.43,0.4,312,0.5180722891566265,3.6144578313252977
education,college_grad,2022-02-08,0.46,0.41,310,0.5287356321839081,5.747126436781614
education,college_grad,2022-02-15,0.46,0.35,319,0.5679012345679012,13.58024691358025
education,college_grad,2022-02-22,0.47,0.37,323,0.5595238095238095,11.904761904761903
education,college_grad,2022-03-01,0.48,0.38,323,0.5581395348837209,11.627906976744184
education,college_grad,2022-03-08,0.43,0.44,287,0.4942528735632184,-1.1494252873563229
education,college_grad,2022-03-15,0.41,0.44,347,0.4823529411764706,-3.529411764705886
education,college_grad,2022-03-22,0.46,0.35,345,0.5679012345679012,13.58024691358025
education,college_grad,2022-03-29,0.45,0.36,372,0.5555555555555556,11.111111111111112
education,college_grad,2022-04-05,0.45,0.39,325,0.5357142857142857,7.142857142857142
education,college_grad,2022-04-12,0.42,0.37,285,0.5316455696202531,6.329113924050631
education,college_grad,2022-04-19,0.46,0.34,317,0.575,15.0
education,college_grad,2022-04-27,0.44,0.4,341,0.5238095238095237,4.761904761904759
education,college_grad,2022-07-05,0.5,0.35,347,0.5882352941176471,17.647058823529413
education,college_grad,2022-07-11,0.47,0.37,311,0.5595238095238095,11.904761904761903
education,college_grad,2022-07-19,0.47,0.37,305,0.5595238095238095,11.904761904761903
education,college_grad,2022-07-26,0.46,0.43,326,0.5168539325842697,3.3707865168539355
education,college_grad,2022-08-02,0.43,0.4,349,0.5180722891566265,3.6144578313252977
education,college_grad,2022-08-09,0.49,0.4,349,0.550561797752809,10.112359550561793
education,college_grad,2022-08-16,0.5,0.35,337,0.5882352941176471,17.647058823529413
education,college_grad,2022-08-23,0.5,0.35,332,0.5882352941176471,17.647058823529413
education,college_grad,2022-08-30,0.56,0.34,357,0.6222222222222222,24.444444444444446
education,college_grad,2022-09-06,0.54,0.34,346,0.6136363636363636,22.727272727272723
education,college_grad,2022-09-13,0.49,0.37,330,0.5697674418604651,13.953488372093023
education,college_grad,2022-09-20,0.47,0.4,365,0.5402298850574713,8.045977011494246
education,college_grad,2022-09-27,0.48,0.4,329,0.5454545454545454,9.090909090909086
education,college_grad,2022-10-04,0.47,0.42,306,0.5280898876404495,5.617977528089887
education,college_grad,2022-10-11,0.5,0.4,321,0.5555555555555556,11.111111111111109
education,college_grad,2022-10-18,0.5,0.41,329,0.5494505494505495,9.890109890109892
education,college_grad,2022-10-25,0.52,0.41,335,0.5591397849462366,11.827956989247317
education,college_grad,2022-11-01,0.44,0.44,328,0.5,0.0
education,college_grad,2022-11-06,0.52,0.41,315,0.5591397849462366,11.827956989247317
education,college_grad,2023-06-27,0.51,0.34,321,0.6,19.999999999999996
education,college_grad,2023-07-05,0.47,0.38,321,0.5529411764705883,10.588235294117643
education,college_grad,2023-07-11,0.45,0.4,321,0.5294117647058824,5.882352941176469
education,college_grad,2023-07-18,0.4,0.36,353,0.5263157894736842,5.263157894736847
education,college_grad,2023-07-25,0.46,0.37,319,0.5542168674698795,10.843373493975905
education,college_grad,2023-08-08,0.45,0.39,283,0.5357142857142857,7.142857142857142
education,college_grad,2023-08-15,0.49,0.4,315,0.550561797752809,10.112359550561793
education,college_grad,2023-08-22,0.44,0.43,305,0.5057471264367817,1.1494252873563229
education,college_grad,2023-08-29,0.49,0.36,308,0.5764705882352941,15.294117647058824
education,college_grad,2023-09-05,0.49,0.39,320,0.5568181818181818,11.363636363636362
education,college_grad,2023-09-12,0.45,0.41,309,0.5232558139534884,4.651162790697678
education,college_grad,2023-09-19,0.47,0.4,309,0.5402298850574713,8.045977011494246
education,college_grad,2023-09-26,0.46,0.36,313,0.5609756097560975,12.195121951219516
education,college_grad,2023-10-03,0.48,0.41,328,0.5393258426966292,7.865168539325844
education,college_grad,2023-10-10,0.47,0.35,297,0.573170731707317,14.634146341463415
education,college_grad,2023-10-17,0.45,0.37,288,0.548780487804878,9.756097560975611
education,college_grad,2023-10-24,0.47,0.38,326,0.5529411764705883,10.588235294117643
education,college_grad,2023-10-31,0.44,0.41,328,0.5176470588235295,3.529411764705886
education,college_grad,2023-11-07,0.51,0.4,304,0.5604395604395604,12.087912087912086
education,college_grad,2023-11-14,0.51,0.39,280,0.5666666666666667,13.333333333333332
education,college_grad,2023-11-20,0.49,0.38,301,0.5632183908045977,12.643678160919539
education,college_grad,2023-11-27,0.44,0.39,320,0.5301204819277108,6.024096385542167
education,college_grad,2023-12-05,0.46,0.4,300,0.5348837209302325,6.976744186046511
education,college_grad,2023-12-18,0.49,0.4,295,0.550561797752809,10.112359550561793
education,college_grad,2023-12-26,0.42,0.44,343,0.4883720930232558,-2.325581395348839
education,college_grad,2024-01-02,0.43,0.42,305,0.5058823529411764,1.1764705882352953
education,college_grad,2024-01-09,0.49,0.4,330,0.550561797752809,10.112359550561793
education,college_grad,2024-01-16,0.5,0.37,383,0.5747126436781609,14.942528735632184
education,college_grad,2024-01-23,0.49,0.36,381,0.5764705882352941,15.294117647058824
education,college_grad,2024-01-30,0.49,0.38,351,0.5632183908045977,12.643678160919539
education,college_grad,2024-02-06,0.53,0.37,308,0.5888888888888889,17.777777777777782
education,college_grad,2024-02-12,0.45,0.44,332,0.5056179775280899,1.1235955056179785
education,college_grad,2024-02-20,0.45,0.4,310,0.5294117647058824,5.882352941176469
education,college_grad,2024-02-27,0.5,0.41,368,0.5494505494505495,9.890109890109892
education,college_grad,2024-03-05,0.46,0.42,342,0.5227272727272727,4.545454545454549
education,college_grad,2024-03-12,0.46,0.41,300,0.5287356321839081,5.747126436781614
education,college_grad,2024-03-19,0.5,0.41,345,0.5494505494505495,9.890109890109892
education,college_grad,2024-03-26,0.47,0.36,305,0.5662650602409639,13.253012048192769
education,college_grad,2024-04-01,0.43,0.39,353,0.5243902439024389,4.878048780487802
education,college_grad,2024-04-09,0.45,0.41,380,0.5232558139534884,4.651162790697678
education,college_grad,2024-04-16,0.47,0.42,321,0.5280898876404495,5.617977528089887
education,college_grad,2024-04-23,0.49,0.38,406,0.5632183908045977,12.643678160919539
education,college_grad,2024-04-30,0.53,0.34,386,0.6091954022988505,21.839080459770113
education,college_grad,2024-05-07,0.51,0.39,410,0.5666666666666667,13.333333333333332
education,college_grad,2024-05-14,0.5,0.4,424,0.5555555555555556,11.111111111111109
education,college_grad,2024-05-21,0.51,0.38,384,0.5730337078651685,14.606741573033707
education,college_grad,2024-05-28,0.49,0.39,413,0.5568181818181818,11.363636363636362
education,college_grad,2024-06-04,0.49,0.42,365,0.5384615384615385,7.692307692307694
education,college_grad,2024-06-10,0.5,0.38,356,0.5681818181818182,13.636363636363637
education,college_grad,2024-06-18,0.47,0.42,343,0.5280898876404495,5.617977528089887
education,college_grad,2024-06-25,0.51,0.4,350,0.5604395604395604,12.087912087912086
education,college_grad,2024-07-02,0.49,0.41,345,0.5444444444444445,8.888888888888891
education,college_grad,2024-07-09,0.52,0.39,354,0.5714285714285714,14.285714285714285
education,college_grad,2024-07-16,0.48,0.45,344,0.5161290322580645,3.2258064516129004
education,college_grad,2024-07-23,0.48,0.43,369,0.5274725274725275,5.494505494505494
education,college_grad,2024-07-30,0.55,0.37,362,0.5978260869565217,19.56521739130435
education,college_grad,2024-08-06,0.49,0.42,358,0.5384615384615385,7.692307692307694
education,college_grad,2024-08-13,0.5,0.42,337,0.5434782608695653,8.695652173913047
education,college_grad,2024-08-19,0.54,0.37,338,0.5934065934065934,18.681318681318686
education,college_grad,2024-08-27,0.5,0.42,347,0.5434782608695653,8.695652173913047
education,college_grad,2024-09-03,0.52,0.4,321,0.5652173913043478,13.043478260869565
education,college_grad,2024-09-10,0.52,0.43,362,0.5473684210526316,9.473684210526319
education,college_grad,2024-09-17,0.48,0.43,361,0.5274725274725275,5.494505494505494
education,college_grad,2024-09-24,0.5,0.4,355,0.5555555555555556,11.111111111111109
education,college_grad,2024-10-01,0.5,0.42,361,0.5434782608695653,8.695652173913047
education,college_grad,2024-10-07,0.5,0.44,358,0.5319148936170213,6.382978723404256
education,college_grad,2024-10-15,0.5,0.44,358,0.5319148936170213,6.382978723404256
education,college_grad,2024-10-22,0.49,0.47,342,0.5104166666666666,2.0833333333333353
education,college_grad,2024-10-28,0.5,0.44,373,0.5319148936170213,6.382978723404256
education,college_grad,2025-02-18,0.45,0.39,372,0.5357142857142857,7.142857142857142
education,college_grad,2025-04-07,0.5,0.36,384,0.5813953488372093,16.279069767441865
education,college_grad,2025-05-19,0.5,0.37,382,0.5747126436781609,14.942528735632184
education,college_grad,2025-05-26,0.47,0.42,377,0.5280898876404495,5.617977528089887
education,college_grad,2025-06-02,0.49,0.39,377,0.5568181818181818,11.363636363636362
education,college_grad,2025-06-09,0.51,0.35,336,0.5930232558139535,18.604651162790702
education,college_grad,2025-06-16,0.44,0.42,323,0.5116279069767442,2.325581395348839
education,college_grad,2025-06-23,0.48,0.38,377,0.5581395348837209,11.627906976744184
education,college_grad,2025-06-30,0.49,0.35,385,0.5833333333333334,16.666666666666668
education,college_grad,2025-07-07,0.46,0.34,405,0.575,15.0
education,college_grad,2025-07-14,0.49,0.37,401,0.5697674418604651,13.953488372093023
education,college_grad,2025-07-21,0.49,0.38,417,0.5632183908045977,12.643678160919539
education,college_grad,2025-07-28,0.5,0.39,428,0.5617977528089888,12.35955056179775
education,college_grad,2025-08-04,0.5,0.35,407,0.5882352941176471,17.647058823529413
education,college_grad,2025-08-11,0.47,0.37,399,0.5595238095238095,11.904761904761903
education,college_grad,2025-08-18,0.52,0.35,377,0.5977011494252874,19.540229885057474
education,college_grad,2025-08-25,0.5,0.36,359,0.5813953488372093,16.279069767441865
education,college_grad,2025-09-02,0.49,0.35,417,0.5833333333333334,16.666666666666668
education,college_grad,2025-09-08,0.51,0.38,396,0.5730337078651685,14.606741573033707
education,college_grad,2025-09-15,0.49,0.38,369,0.5632183908045977,12.643678160919539
education,college_grad,2025-09-22,0.54,0.34,356,0.6136363636363636,22.727272727272723
education,college_grad,2025-09-29,0.47,0.4,381,0.5402298850574713,8.045977011494246
education,college_grad,2025-10-06,0.52,0.36,376,0.5909090909090909,18.181818181818187
education,college_grad,2025-10-13,0.45,0.39,378,0.5357142857142857,7.142857142857142
education,college_grad,2025-10-20,0.52,0.36,349,0.5909090909090909,18.181818181818187
education,college_grad,2025-10-27,0.48,0.39,345,0.5517241379310345,10.344827586206893
education,college_grad,2025-11-03,0.49,0.38,357,0.5632183908045977,12.643678160919539
education,college_grad,2025-11-10,0.51,0.36,754,0.5862068965517242,17.24137931034483
education,college_grad,2025-11-17,0.47,0.39,341,0.5465116279069767,9.302325581395344
education,college_grad,2025-11-24,0.51,0.35,373,0.5930232558139535,18.604651162790702
education,college_grad,2025-12-01,0.49,0.35,371,0.5833333333333334,16.666666666666668
education,college_grad,2025-12-08,0.5,0.35,345,0.5882352941176471,17.647058823529413
education,college_grad,2025-12-15,0.48,0.35,370,0.5783132530120482,15.66265060240964
education,college_grad,2025-12-22,0.49,0.34,371,0.5903614457831324,18.0722891566265
education,college_grad,2025-12-29,0.48,0.35,347,0.5783132530120482,15.66265060240964
education,college_grad,2026-01-05,0.52,0.31,356,0.6265060240963856,25.30120481927711
education,college_grad,2026-01-12,0.53,0.36,366,0.5955056179775281,19.101123595505623
education,college_grad,2026-01-19,0.46,0.35,396,0.5679012345679012,13.58024691358025
education,college_grad,2026-01-26,0.49,0.36,392,0.5764705882352941,15.294117647058824
education,college_grad,2026-02-02,0.48,0.38,382,0.5581395348837209,11.627906976744184
education,college_grad,2026-02-09,0.54,0.33,407,0.6206896551724138,24.137931034482758
education,college_grad,2026-02-16,0.52,0.36,394,0.5909090909090909,18.181818181818187
education,college_grad,2026-02-23,0.5,0.37,356,0.5747126436781609,14.942528735632184
education,college_grad,2026-03-02,0.49,0.34,333,0.5903614457831324,18.0722891566265
education,college_grad,2026-03-09,0.48,0.43,352,0.5274725274725275,5.494505494505494
education,college_grad,2026-03-16,0.5,0.37,344,0.5747126436781609,14.942528735632184
education,college_grad,2026-03-23,0.49,0.41,379,0.5444444444444445,8.888888888888891
education,college_grad,2026-03-30,0.55,0.33,380,0.625,25.0
education,college_grad,2026-04-06,0.53,0.36,385,0.5955056179775281,19.101123595505623
education,college_grad,2026-04-13,0.46,0.38,394,0.5476190476190476,9.523809523809526
education,college_grad,2026-04-20,0.52,0.36,381,0.5909090909090909,18.181818181818187
education,college_grad,2026-04-27,0.46,0.4,432,0.5348837209302325,6.976744186046511
education,college_grad,2026-05-04,0.49,0.36,316,0.5764705882352941,15.294117647058824
education,college_grad,2026-05-11,0.51,0.37,346,0.5795454545454546,15.909090909090912
education,college_grad,2026-05-18,0.47,0.43,335,0.5222222222222223,4.444444444444443
education,college_grad,2026-05-26,0.54,0.35,335,0.6067415730337079,21.34831460674158
education,college_grad,2026-06-01,0.48,0.38,370,0.5581395348837209,11.627906976744184
education,college_grad,2026-06-08,0.52,0.35,400,0.5977011494252874,19.540229885057474
education,college_grad,2026-06-15,0.54,0.39,343,0.5806451612903226,16.129032258064516
education,college_grad,2026-06-22,0.52,0.38,382,0.5777777777777778,15.555555555555557
education,college_grad,2026-06-29,0.52,0.39,350,0.5714285714285714,14.285714285714285
education,college_grad,2026-07-06,0.51,0.4,358,0.5604395604395604,12.087912087912086
education,college_grad,2026-07-13,0.54,0.37,362,0.5934065934065934,18.681318681318686
education,college_grad,2026-07-20,0.47,0.4,355,0.5402298850574713,8.045977011494246
education,college_grad,2026-07-27,0.53,0.37,343,0.5888888888888889,17.777777777777782
education,college_grad,2026-08-02,0.51,0.4,359,0.5604395604395604,12.087912087912086
education,college_grad,2026-08-10,0.5,0.35,361,0.5882352941176471,17.647058823529413
education,postgrad,2017-04-11,0.56,0.28,166,0.6666666666666666,33.333333333333336
education,postgrad,2017-04-18,0.48,0.27,158,0.64,27.999999999999996
education,postgrad,2017-04-25,0.53,0.36,149,0.5955056179775281,19.101123595505623
education,postgrad,2017-05-02,0.46,0.39,148,0.5411764705882353,8.23529411764706
education,postgrad,2017-05-09,0.51,0.28,147,0.6455696202531646,29.11392405063291
education,postgrad,2017-05-16,0.51,0.29,158,0.6375,27.500000000000004
education,postgrad,2017-05-23,0.48,0.36,156,0.5714285714285714,14.285714285714286
education,postgrad,2017-05-30,0.39,0.32,154,0.5492957746478874,9.859154929577466
education,postgrad,2017-06-06,0.54,0.31,182,0.6352941176470588,27.058823529411764
education,postgrad,2017-06-13,0.58,0.28,165,0.6744186046511628,34.88372093023255
education,postgrad,2017-06-20,0.5,0.32,162,0.6097560975609756,21.95121951219512
education,postgrad,2017-06-27,0.55,0.27,175,0.6707317073170732,34.146341463414636
education,postgrad,2017-07-04,0.49,0.31,171,0.6124999999999999,22.5
education,postgrad,2017-07-11,0.51,0.26,159,0.6623376623376623,32.467532467532465
education,postgrad,2017-07-18,0.46,0.35,159,0.5679012345679012,13.58024691358025
education,postgrad,2017-07-25,0.45,0.34,159,0.569620253164557,13.92405063291139
education,postgrad,2017-08-01,0.49,0.31,164,0.6124999999999999,22.5
education,postgrad,2017-08-08,0.51,0.32,154,0.6144578313253012,22.891566265060238
education,postgrad,2017-08-15,0.42,0.41,153,0.5060240963855421,1.204819277108435
education,postgrad,2017-08-22,0.54,0.34,153,0.6136363636363636,22.727272727272723
education,postgrad,2017-08-29,0.47,0.31,179,0.6025641025641025,20.51282051282051
education,postgrad,2017-09-05,0.53,0.21,156,0.7162162162162162,43.243243243243256
education,postgrad,2017-09-12,0.52,0.26,201,0.6666666666666666,33.333333333333336
education,postgrad,2017-09-19,0.49,0.27,163,0.6447368421052632,28.947368421052627
education,postgrad,2017-09-26,0.48,0.36,163,0.5714285714285714,14.285714285714286
education,postgrad,2017-10-03,0.53,0.27,171,0.6625,32.5
education,postgrad,2017-10-10,0.54,0.3,182,0.6428571428571428,28.571428571428573
education,postgrad,2017-10-17,0.55,0.27,173,0.6707317073170732,34.146341463414636
education,postgrad,2017-10-24,0.56,0.25,158,0.6913580246913581,38.27160493827161
education,postgrad,2017-10-31,0.52,0.37,176,0.5842696629213483,16.853932584269664
education,postgrad,2017-11-07,0.48,0.3,174,0.6153846153846153,23.076923076923077
education,postgrad,2017-11-14,0.5,0.27,156,0.6493506493506493,29.87012987012987
education,postgrad,2017-11-21,0.6,0.26,176,0.6976744186046512,39.53488372093023
education,postgrad,2017-11-28,0.5,0.25,160,0.6666666666666666,33.333333333333336
education,postgrad,2017-12-05,0.5,0.36,186,0.5813953488372093,16.279069767441865
education,postgrad,2017-12-12,0.52,0.3,179,0.6341463414634146,26.82926829268293
education,postgrad,2017-12-19,0.6,0.25,167,0.7058823529411765,41.1764705882353
education,postgrad,2017-12-26,0.54,0.3,166,0.6428571428571428,28.571428571428573
education,postgrad,2018-01-02,0.44,0.41,168,0.5176470588235295,3.529411764705886
education,postgrad,2018-01-09,0.6,0.28,175,0.6818181818181818,36.36363636363636
education,postgrad,2018-01-16,0.48,0.37,177,0.5647058823529412,12.941176470588234
education,postgrad,2018-01-23,0.6,0.23,166,0.7228915662650602,44.57831325301205
education,postgrad,2018-01-30,0.57,0.32,164,0.6404494382022472,28.089887640449433
education,postgrad,2018-02-06,0.57,0.27,185,0.6785714285714285,35.71428571428571
education,postgrad,2018-02-13,0.52,0.36,160,0.5909090909090909,18.181818181818187
education,postgrad,2018-02-20,0.57,0.24,163,0.7037037037037037,40.74074074074073
education,postgrad,2018-02-27,0.58,0.25,166,0.6987951807228916,39.7590361445783
education,postgrad,2018-03-06,0.51,0.31,184,0.6219512195121951,24.39024390243902
education,postgrad,2018-03-13,0.5,0.33,152,0.6024096385542168,20.481927710843372
education,postgrad,2018-03-20,0.56,0.3,173,0.6511627906976744,30.232558139534888
education,postgrad,2018-03-27,0.54,0.26,174,0.675,35.0
education,postgrad,2018-04-03,0.46,0.37,163,0.5542168674698795,10.843373493975905
education,postgrad,2018-04-10,0.61,0.24,165,0.7176470588235294,43.529411764705884
education,postgrad,2018-04-16,0.51,0.34,168,0.6,19.999999999999996
education,postgrad,2018-04-24,0.5,0.35,176,0.5882352941176471,17.647058823529413
education,postgrad,2018-05-01,0.49,0.37,153,0.5697674418604651,13.953488372093023
education,postgrad,2018-05-08,0.54,0.33,152,0.6206896551724138,24.137931034482758
education,postgrad,2018-05-15,0.57,0.3,144,0.6551724137931034,31.03448275862069
education,postgrad,2018-05-22,0.54,0.35,161,0.6067415730337079,21.34831460674158
education,postgrad,2018-05-29,0.55,0.32,164,0.632183908045977,26.436781609195403
education,postgrad,2018-06-05,0.58,0.31,179,0.651685393258427,30.337078651685392
education,postgrad,2018-06-12,0.6,0.28,169,0.6818181818181818,36.36363636363636
education,postgrad,2018-06-19,0.59,0.33,161,0.6413043478260869,28.26086956521739
education,postgrad,2018-06-26,0.51,0.32,164,0.6144578313253012,22.891566265060238
education,postgrad,2018-07-03,0.51,0.33,159,0.6071428571428571,21.428571428571427
education,postgrad,2018-07-10,0.54,0.37,165,0.5934065934065934,18.681318681318686
education,postgrad,2018-07-17,0.51,0.36,171,0.5862068965517242,17.24137931034483
education,postgrad,2018-07-24,0.6,0.26,151,0.6976744186046512,39.53488372093023
education,postgrad,2018-07-31,0.53,0.38,161,0.5824175824175825,16.483516483516485
education,postgrad,2018-08-07,0.55,0.35,160,0.6111111111111112,22.22222222222223
education,postgrad,2018-08-14,0.54,0.38,156,0.5869565217391305,17.39130434782609
education,postgrad,2018-08-21,0.55,0.32,173,0.632183908045977,26.436781609195403
education,postgrad,2018-08-28,0.58,0.33,157,0.6373626373626374,27.472527472527467
education,postgrad,2018-09-04,0.54,0.36,159,0.6,20.000000000000004
education,postgrad,2018-09-11,0.49,0.42,146,0.5384615384615385,7.692307692307694
education,postgrad,2018-09-18,0.6,0.34,160,0.6382978723404256,27.659574468085104
education,postgrad,2018-09-25,0.55,0.35,166,0.6111111111111112,22.22222222222223
education,postgrad,2018-10-02,0.58,0.35,153,0.6236559139784946,24.731182795698928
education,postgrad,2018-10-09,0.66,0.3,169,0.6875000000000001,37.50000000000001
education,postgrad,2018-10-16,0.61,0.31,190,0.6630434782608696,32.608695652173914
education,postgrad,2018-10-23,0.57,0.39,153,0.59375,18.749999999999993
education,postgrad,2018-10-30,0.59,0.36,219,0.6210526315789474,24.210526315789476
education,postgrad,2018-11-06,0.64,0.32,177,0.6666666666666667,33.333333333333336
education,postgrad,2019-05-28,0.57,0.33,207,0.6333333333333333,26.66666666666666
education,postgrad,2019-06-04,0.56,0.33,194,0.6292134831460674,25.842696629213485
education,postgrad,2019-06-11,0.53,0.37,181,0.5888888888888889,17.777777777777782
education,postgrad,2019-06-18,0.58,0.31,145,0.651685393258427,30.337078651685392
education,postgrad,2019-06-24,0.41,0.47,127,0.46590909090909094,-6.818181818181819
education,postgrad,2019-07-02,0.61,0.3,208,0.6703296703296704,34.065934065934066
education,postgrad,2019-07-09,0.52,0.36,183,0.5909090909090909,18.181818181818187
education,postgrad,2019-07-16,0.5,0.4,174,0.5555555555555556,11.111111111111109
education,postgrad,2019-07-23,0.56,0.36,161,0.6086956521739131,21.739130434782616
education,postgrad,2019-07-29,0.55,0.35,190,0.6111111111111112,22.22222222222223
education,postgrad,2019-08-06,0.63,0.27,172,0.7,40.0
education,postgrad,2019-08-13,0.58,0.31,164,0.651685393258427,30.337078651685392
education,postgrad,2019-08-20,0.59,0.28,156,0.6781609195402298,35.63218390804597
education,postgrad,2019-08-27,0.58,0.33,169,0.6373626373626374,27.472527472527467
education,postgrad,2019-09-03,0.57,0.35,147,0.6195652173913043,23.913043478260867
education,postgrad,2019-09-10,0.57,0.3,193,0.6551724137931034,31.03448275862069
education,postgrad,2019-09-17,0.6,0.31,184,0.6593406593406593,31.86813186813187
education,postgrad,2019-09-24,0.52,0.35,159,0.5977011494252874,19.540229885057474
education,postgrad,2019-09-29,0.55,0.35,178,0.6111111111111112,22.22222222222223
education,postgrad,2019-10-08,0.52,0.39,177,0.5714285714285714,14.285714285714285
education,postgrad,2019-10-15,0.64,0.32,181,0.6666666666666667,33.333333333333336
education,postgrad,2019-10-22,0.56,0.37,180,0.6021505376344086,20.430107526881727
education,postgrad,2019-10-29,0.61,0.3,169,0.6703296703296704,34.065934065934066
education,postgrad,2019-11-05,0.61,0.3,174,0.6703296703296704,34.065934065934066
education,postgrad,2019-11-12,0.58,0.36,202,0.6170212765957447,23.404255319148934
education,postgrad,2019-11-19,0.5,0.36,202,0.5813953488372093,16.279069767441865
education,postgrad,2019-11-26,0.59,0.32,188,0.6483516483516484,29.670329670329668
education,postgrad,2019-12-03,0.51,0.39,174,0.5666666666666667,13.333333333333332
education,postgrad,2019-12-10,0.53,0.36,166,0.5955056179775281,19.101123595505623
education,postgrad,2019-12-17,0.55,0.34,168,0.6179775280898876,23.59550561797753
education,postgrad,2019-12-24,0.57,0.36,175,0.6129032258064516,22.58064516129032
education,postgrad,2019-12-31,0.62,0.27,166,0.6966292134831461,39.325842696629216
education,postgrad,2020-01-07,0.56,0.35,186,0.6153846153846154,23.076923076923084
education,postgrad,2020-01-14,0.58,0.32,185,0.6444444444444445,28.88888888888889
education,postgrad,2020-01-21,0.53,0.38,191,0.5824175824175825,16.483516483516485
education,postgrad,2020-01-28,0.52,0.4,184,0.5652173913043478,13.043478260869565
education,postgrad,2020-02-04,0.56,0.34,196,0.6222222222222222,24.444444444444446
education,postgrad,2020-02-11,0.58,0.3,185,0.6590909090909092,31.818181818181817
education,postgrad,2020-02-18,0.6,0.35,174,0.631578947368421,26.315789473684212
education,postgrad,2020-02-25,0.61,0.34,220,0.6421052631578947,28.421052631578945
education,postgrad,2020-03-03,0.6,0.33,233,0.6451612903225806,29.032258064516128
education,postgrad,2020-03-10,0.6,0.3,134,0.6666666666666667,33.333333333333336
education,postgrad,2020-03-17,0.65,0.29,178,0.6914893617021277,38.29787234042554
education,postgrad,2020-03-24,0.65,0.29,174,0.6914893617021277,38.29787234042554
education,postgrad,2020-03-31,0.49,0.39,186,0.5568181818181818,11.363636363636362
education,postgrad,2020-04-07,0.59,0.31,193,0.6555555555555556,31.11111111111111
education,postgrad,2020-04-14,0.56,0.36,187,0.6086956521739131,21.739130434782616
education,postgrad,2020-04-21,0.55,0.33,189,0.625,25.0
education,postgrad,2020-04-28,0.52,0.3,192,0.6341463414634146,26.82926829268293
education,postgrad,2020-05-05,0.56,0.34,210,0.6222222222222222,24.444444444444446
education,postgrad,2020-05-12,0.5,0.38,199,0.5681818181818182,13.636363636363637
education,postgrad,2020-05-19,0.62,0.28,192,0.6888888888888889,37.77777777777778
education,postgrad,2020-05-26,0.49,0.41,200,0.5444444444444445,8.888888888888891
education,postgrad,2020-06-02,0.59,0.31,189,0.6555555555555556,31.11111111111111
education,postgrad,2020-06-04,0.48,0.41,235,0.5393258426966292,7.865168539325844
education,postgrad,2020-06-16,0.58,0.33,206,0.6373626373626374,27.472527472527467
education,postgrad,2020-06-23,0.44,0.49,190,0.4731182795698925,-5.376344086021505
education,postgrad,2020-06-30,0.57,0.35,199,0.6195652173913043,23.913043478260867
