year,election_type,dimension,group,metric,value,source_vintage,source_url
2010,electorate,intersectional,Other 45-64,electorate_composition_pct,1.2,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,intersectional,Other 65+,electorate_composition_pct,0.64,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,intersectional,Other College,electorate_composition_pct,1.0,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,intersectional,Other Men,electorate_composition_pct,1.27,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,intersectional,Other Non-College,electorate_composition_pct,1.74,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,intersectional,Other Women,electorate_composition_pct,1.47,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,intersectional,Rural AAPI,electorate_composition_pct,0.2,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,intersectional,Rural Black,electorate_composition_pct,1.54,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,intersectional,Rural Latino,electorate_composition_pct,0.67,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,intersectional,Rural Other,electorate_composition_pct,0.67,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,intersectional,Rural White,electorate_composition_pct,22.79,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,intersectional,Suburban AAPI,electorate_composition_pct,1.24,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,intersectional,Suburban Black,electorate_composition_pct,5.45,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,intersectional,Suburban Latino,electorate_composition_pct,2.72,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,intersectional,Suburban Other,electorate_composition_pct,1.42,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,intersectional,Suburban White,electorate_composition_pct,44.57,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,intersectional,Urban AAPI,electorate_composition_pct,1.14,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,intersectional,Urban Black,electorate_composition_pct,2.99,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,intersectional,Urban Latino,electorate_composition_pct,2.68,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,intersectional,Urban Other,electorate_composition_pct,0.65,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,intersectional,Urban White,electorate_composition_pct,11.28,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,intersectional,White 18-29,electorate_composition_pct,6.76,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,intersectional,White 30-44,electorate_composition_pct,14.85,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,intersectional,White 45-64,electorate_composition_pct,35.3,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,intersectional,White 65+,electorate_composition_pct,21.73,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,intersectional,White College,electorate_composition_pct,29.13,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,intersectional,White College Men,electorate_composition_pct,14.57,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,intersectional,White College Women,electorate_composition_pct,14.55,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,intersectional,White Married Men,electorate_composition_pct,25.63,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,intersectional,White Married Women,electorate_composition_pct,24.49,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,intersectional,White Men,electorate_composition_pct,37.73,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,intersectional,White Non-College,electorate_composition_pct,49.51,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,intersectional,White Non-College Men,electorate_composition_pct,23.16,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,intersectional,White Non-College Women,electorate_composition_pct,26.36,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,intersectional,White Single Men,electorate_composition_pct,12.11,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,intersectional,White Single Women,electorate_composition_pct,16.42,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,intersectional,White Women,electorate_composition_pct,40.91,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,other,Baby Boomers,electorate_composition_pct,42.61,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,other,Female 18-29,electorate_composition_pct,4.98,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,other,Female 30-44,electorate_composition_pct,10.86,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,other,Female 45-64,electorate_composition_pct,23.35,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,other,Female 65+,electorate_composition_pct,13.98,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,other,Gen X,electorate_composition_pct,22.04,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,other,Gen Z / Millennials,electorate_composition_pct,9.55,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,other,Latina Women,electorate_composition_pct,3.33,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,other,Male 18-29,electorate_composition_pct,4.58,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,other,Male 30-44,electorate_composition_pct,9.35,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,other,Male 45-64,electorate_composition_pct,21.09,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,other,Male 65+,electorate_composition_pct,11.82,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,other,Married,electorate_composition_pct,61.7,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,other,Modeled Historical Democrat,electorate_composition_pct,35.29,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,other,Modeled Historical Middle,electorate_composition_pct,22.79,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,other,Modeled Historical Republican,electorate_composition_pct,41.92,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,other,Rural,electorate_composition_pct,25.87,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,other,Rural 18-29,electorate_composition_pct,2.04,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,other,Rural 30-44,electorate_composition_pct,4.73,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,other,Rural 45-64,electorate_composition_pct,11.98,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,other,Rural 65+,electorate_composition_pct,7.12,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,other,Silent / Greatest,electorate_composition_pct,25.8,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,other,Single,electorate_composition_pct,38.3,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,other,Suburban,electorate_composition_pct,55.4,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,other,Suburban 18-29,electorate_composition_pct,5.17,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,other,Suburban 30-44,electorate_composition_pct,11.16,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,other,Suburban 45-64,electorate_composition_pct,24.72,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,other,Suburban 65+,electorate_composition_pct,14.35,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,other,Urban,electorate_composition_pct,18.73,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,other,Urban 18-29,electorate_composition_pct,2.34,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,other,Urban 30-44,electorate_composition_pct,4.32,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,other,Urban 45-64,electorate_composition_pct,7.74,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,other,Urban 65+,electorate_composition_pct,4.33,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,overall,Total,electorate_composition_pct,100.0,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,race,AAPI,electorate_composition_pct,2.57,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,race,Black,electorate_composition_pct,9.98,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,race,Latino,electorate_composition_pct,6.06,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,race,Other,electorate_composition_pct,2.74,2024_workbook,https://catalist.us/whathappened2024/
2010,electorate,race,White,electorate_composition_pct,78.64,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,age,18-29,electorate_composition_pct,14.81,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,age,30-44,electorate_composition_pct,22.55,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,age,45-64,electorate_composition_pct,39.94,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,age,65+,electorate_composition_pct,22.7,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,education,College,electorate_composition_pct,34.31,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,education,Non-College,electorate_composition_pct,65.69,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,gender,Men,electorate_composition_pct,45.3,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,gender,Women,electorate_composition_pct,54.7,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,intersectional,AAPI 18-29,electorate_composition_pct,0.5,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,intersectional,AAPI 30-44,electorate_composition_pct,0.82,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,intersectional,AAPI 45-64,electorate_composition_pct,1.12,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,intersectional,AAPI 65+,electorate_composition_pct,0.49,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,intersectional,AAPI College,electorate_composition_pct,1.31,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,intersectional,AAPI Men,electorate_composition_pct,1.36,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,intersectional,AAPI Non-College,electorate_composition_pct,1.62,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,intersectional,AAPI Women,electorate_composition_pct,1.57,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,intersectional,Black 18-29,electorate_composition_pct,2.54,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,intersectional,Black 30-44,electorate_composition_pct,3.24,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,intersectional,Black 45-64,electorate_composition_pct,4.48,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,intersectional,Black 65+,electorate_composition_pct,1.71,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,intersectional,Black College,electorate_composition_pct,3.21,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,intersectional,Black Men,electorate_composition_pct,4.63,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,intersectional,Black Non-College,electorate_composition_pct,8.76,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,intersectional,Black Women,electorate_composition_pct,7.33,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,intersectional,Latino 18-29,electorate_composition_pct,1.58,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,intersectional,Latino 30-44,electorate_composition_pct,2.04,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,intersectional,Latino 45-64,electorate_composition_pct,2.64,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,intersectional,Latino 65+,electorate_composition_pct,1.15,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,intersectional,Latino College,electorate_composition_pct,2.21,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,intersectional,Latino Men,electorate_composition_pct,3.17,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,intersectional,Latino Non-College,electorate_composition_pct,5.2,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,intersectional,Other 18-29,electorate_composition_pct,0.46,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,intersectional,Other 30-44,electorate_composition_pct,0.68,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,intersectional,Other 45-64,electorate_composition_pct,1.11,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,intersectional,Other 65+,electorate_composition_pct,0.57,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,intersectional,Other College,electorate_composition_pct,1.0,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,intersectional,Other Men,electorate_composition_pct,1.27,2024_workbook,https://catalist.us/whathappened2024/
2012,electorate,intersectional,Other Non-College,electorate_composition_pct,1.82,2024_workbook,https://catalist.us/whathappened2024/
