bill_id,session_id,session_year,session_name,bill_number,title,description,status,status_date,url,state_link,source_archive,source_member,rollcalls,mapped_rollcalls,current_axes,current_poles,authorities,terminal_statuses,issue_codes,classification_sources,text_documents,documents_present,document_types,taxonomy_warning,review_priority,frontier_review_status,frontier_decision,frontier_axes,frontier_poles,frontier_confidence,frontier_rationale
291525,131,2011,Regular Session 2011,HB61,"Income tax, qualifying employers and qualifying employees authorized tax deductions for 100 percent of amounts paid for health insurance premiums, Sec. 40-18-15.3 am'd.","Income tax, qualifying employers and qualifying employees authorized tax deductions for 100 percent of amounts paid for health insurance premiums, Sec. 40-18-15.3 am'd.",4,2011-04-14,https://legiscan.com/AL/bill/HB61/2011,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB61,AL_2011-2011_Regular_Session_JSON_20110609_8630dd6dd02598534d1c350c45095228.zip,AL/2011-2011_Regular_Session/bill/HB61.json,2,2,tax_burden,decrease,prior_v3_audit,v3_direction_accepted,taxes_budget,none,2,2,Enrolled|Introduced,tax_incidence_collapsed,1,reviewed,multi_axis,tax_employee_health_relief;tax_employer_health_incentive,expand;expand,high,"Allows qualifying employees and employers to deduct health-insurance premiums. Benefits flow to insured workers and sponsoring employers, so it should not be collapsed into either personal or corporate taxation alone."
332604,131,2011,Regular Session 2011,HB650,"Jefferson Co., county commission, limited authority to levy, assess, and collect additional sales and use tax, lease and rental tax, excise tax, alcoholic beverages tax, and privilege license tax, distrib., termination on November 5, 2014","Jefferson Co., county commission, limited authority to levy, assess, and collect additional sales and use tax, lease and rental tax, excise tax, alcoholic beverages tax, and privilege license tax, distrib., termination on November 5, 2014",2,2011-05-31,https://legiscan.com/AL/bill/HB650/2011,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB650,AL_2011-2011_Regular_Session_JSON_20110609_8630dd6dd02598534d1c350c45095228.zip,AL/2011-2011_Regular_Session/bill/HB650.json,9,3,tax_burden,increase,prior_v3_audit,procedural_or_amendment_excluded|v3_direction_accepted,taxes_budget,none,2,2,Engrossed|Introduced,deprecated_or_overbroad_axis,1,reviewed,multi_axis,tax_local_multiple_bases;local_fiscal_authority,increase;expand,high,"Temporarily authorizes Jefferson County to levy several additional taxes and license charges. This expands local revenue authority across consumption, alcohol, rental, and business bases."
294174,131,2011,Regular Session 2011,SB152,"Small businesses, expansion or construction of new commercial property, noneducational ad valorem tax exemption authorized for certain time period, reappraisal","Small businesses, expansion or construction of new commercial property, noneducational ad valorem tax exemption authorized for certain time period, reappraisal",2,2011-04-05,https://legiscan.com/AL/bill/SB152/2011,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB152,AL_2011-2011_Regular_Session_JSON_20110609_8630dd6dd02598534d1c350c45095228.zip,AL/2011-2011_Regular_Session/bill/SB152.json,1,1,tax_burden,decrease,prior_v3_audit,v3_direction_accepted,taxes_budget,none,1,1,Introduced,deprecated_or_overbroad_axis,1,reviewed,map,tax_small_business_property_incentive,expand,high,Authorizes temporary noneducation property-tax exemptions for small-business expansion or new commercial property. This is targeted business investment relief while preserving education millage.
294001,131,2011,Regular Session 2011,SB158,"Municipalities, neighborhood infrastructure authorities, establishment by homeowners and business owners authorized, to manage and coordinate financing for neighborhood projects, tax credits, Neighborhood Infrastructure Incentive Plan Act (2011-20524)","Municipalities, neighborhood infrastructure authorities, establishment by homeowners and business owners authorized, to manage and coordinate financing for neighborhood projects, tax credits, Neighborhood Infrastructure Incentive Plan Act (2011-20524)",4,2011-06-09,https://legiscan.com/AL/bill/SB158/2011,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB158,AL_2011-2011_Regular_Session_JSON_20110609_8630dd6dd02598534d1c350c45095228.zip,AL/2011-2011_Regular_Session/bill/SB158.json,7,3,tax_burden,decrease,prior_v3_audit,procedural_or_amendment_excluded|v3_direction_accepted,taxes_budget,none,3,3,Engrossed|Enrolled|Introduced,deprecated_or_overbroad_axis,1,reviewed,multi_axis,tax_neighborhood_reinvestment_incentive;local_infrastructure_finance,expand;expand,high,Creates homeowner- and business-led neighborhood infrastructure authorities with coordinated financing and credits. It supports place-based reinvestment rather than general tax reduction.
299492,131,2011,Regular Session 2011,SB255,"Entertainment Industry Incentive Act of 2009, qualified production companies, tax rebates further provided for, tax exemptions limited to state portion of sales, use, and lodging tax, Secs. 41-7A-43, 41-7A-45 am'd.","Entertainment Industry Incentive Act of 2009, qualified production companies, tax rebates further provided for, tax exemptions limited to state portion of sales, use, and lodging tax, Secs. 41-7A-43, 41-7A-45 am'd.",4,2011-06-09,https://legiscan.com/AL/bill/SB255/2011,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB255,AL_2011-2011_Regular_Session_JSON_20110609_8630dd6dd02598534d1c350c45095228.zip,AL/2011-2011_Regular_Session/bill/SB255.json,5,3,tax_burden,decrease,prior_v3_audit,procedural_or_amendment_excluded|v3_direction_accepted,taxes_budget,none,3,3,Engrossed|Enrolled|Introduced,deprecated_or_overbroad_axis,1,reviewed,map,tax_film_production_incentive,restructure,high,"Revises rebates and narrows exemptions for qualified entertainment productions to the state share of selected taxes. This is targeted film-industry subsidy design, not general sales-tax relief."
299919,131,2011,Regular Session 2011,SB395,"Property, income tax deduction the lesser of 50 percent of costs or $3,000 for retrofit improvements to homes to help withstand hurricane and windstorm damages, rate filings and related actuarial information for homeowners insurance coverage to be public information available on Internet (2011-21133)","Property, income tax deduction the lesser of 50 percent of costs or $3,000 for retrofit improvements to homes to help withstand hurricane and windstorm damages, rate filings and related actuarial information for homeowners insurance coverage to be public information available on Internet (2011-21133)",4,2011-06-02,https://legiscan.com/AL/bill/SB395/2011,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB395,AL_2011-2011_Regular_Session_JSON_20110609_8630dd6dd02598534d1c350c45095228.zip,AL/2011-2011_Regular_Session/bill/SB395.json,5,3,tax_burden,decrease,prior_v3_audit,procedural_or_amendment_excluded|v3_direction_accepted,taxes_budget,none,3,3,Engrossed|Enrolled|Introduced,tax_incidence_collapsed,1,reviewed,multi_axis,tax_property_resilience_incentive;insurance_transparency,expand;expand,high,Creates a residential retrofit deduction and makes homeowners-insurance filings public. It combines targeted household resilience relief with insurance-market transparency rather than expressing a broad property-tax position.
328471,131,2011,Regular Session 2011,SB477,"Economic development, tariff tax credits of capital investment costs for qualifying projects, job creation a qualifying factor, Tariff Credit Act (2011-21034)","Economic development, tariff tax credits of capital investment costs for qualifying projects, job creation a qualifying factor, Tariff Credit Act (2011-21034)",4,2011-06-02,https://legiscan.com/AL/bill/SB477/2011,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB477,AL_2011-2011_Regular_Session_JSON_20110609_8630dd6dd02598534d1c350c45095228.zip,AL/2011-2011_Regular_Session/bill/SB477.json,7,2,tax_burden,decrease,prior_v3_audit,procedural_or_amendment_excluded|v3_direction_accepted,business_economic_development|taxes_budget,human_anchor_review|none,3,3,Engrossed|Enrolled|Introduced,deprecated_or_overbroad_axis,1,reviewed,mixed_no_scalar_direction,tax_targeted_development_incentive;market_governance,mixed,high,"The Tariff Credit Act offsets tariff costs for qualifying capital projects tied to job creation. Support favors targeted industrial recruitment; opposition can reflect either fiscal restraint or free-market opposition to selective subsidies, so it is not a clean left-right tax vote."
333316,131,2011,Regular Session 2011,SB515,"Taxation, one year income tax deduction for Medicaid providers authorized contingent upon rule change by Alabama Medicaid Agency","Taxation, one year income tax deduction for Medicaid providers authorized contingent upon rule change by Alabama Medicaid Agency",2,2011-05-31,https://legiscan.com/AL/bill/SB515/2011,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB515,AL_2011-2011_Regular_Session_JSON_20110609_8630dd6dd02598534d1c350c45095228.zip,AL/2011-2011_Regular_Session/bill/SB515.json,1,1,tax_burden,decrease,prior_v3_audit,v3_direction_accepted,taxes_budget,none,1,1,Introduced,tax_incidence_collapsed,1,reviewed,map,tax_healthcare_provider_relief,expand,medium,Authorizes a one-year income-tax deduction for Medicaid providers contingent on an agency rule change. It is targeted provider relief and may be tied to Medicaid financing mechanics; the synopsis is insufficient for a broader fiscal-ideology inference.
387773,159,2012,Regular Session 2012,HB140,"Income tax credit for qualifying projects or new or expanding businesses creating new jobs, tax credits claimed authorized to be carried over up to four tax years, Sec. 40-18-194 am'd.","Income tax credit for qualifying projects or new or expanding businesses creating new jobs, tax credits claimed authorized to be carried over up to four tax years, Sec. 40-18-194 am'd.",4,2012-05-09,https://legiscan.com/AL/bill/HB140/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB140,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip,AL/2012-2012_Regular_Session/bill/HB140.json,4,3,tax_burden,decrease,prior_v3_audit,procedural_or_amendment_excluded|v3_direction_accepted,business_economic_development|taxes_budget,human_anchor_review|none,3,3,Engrossed|Enrolled|Introduced,tax_incidence_collapsed,1,reviewed,map,tax_targeted_development_incentive,expand,high,Extends carryforward treatment for tax credits awarded to qualifying job-creating projects. This expands targeted development subsidies rather than cutting the generally applicable business tax rate.
387763,159,2012,Regular Session 2012,HB142,"Taxation, tax exemption for Class 1-5 municipalities cultural districts","Taxation, tax exemption for Class 1-5 municipalities cultural districts",2,2012-04-12,https://legiscan.com/AL/bill/HB142/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB142,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip,AL/2012-2012_Regular_Session/bill/HB142.json,3,1,tax_burden,decrease,prior_v3_audit,procedural_or_amendment_excluded|v3_direction_accepted,taxes_budget,none,2,2,Engrossed|Introduced,deprecated_or_overbroad_axis,1,reviewed,map,tax_cultural_district_incentive,expand,medium,Creates an exemption associated with cultural districts in larger municipalities. This is targeted cultural-development policy; exact beneficiaries and eligible tax base require full-text confirmation.
389610,159,2012,Regular Session 2012,HB152,"Veterans, additional tax credits for previously unemployed veterans who became employed or began a business, ""Heroes for Hire "" Act","Veterans, additional tax credits for previously unemployed veterans who became employed or began a business, ""Heroes for Hire "" Act",4,2012-03-20,https://legiscan.com/AL/bill/HB152/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB152,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip,AL/2012-2012_Regular_Session/bill/HB152.json,5,3,tax_burden,decrease,prior_v3_audit,procedural_or_amendment_excluded|v3_direction_accepted,taxes_budget,none,3,3,Engrossed|Enrolled|Introduced,deprecated_or_overbroad_axis,1,reviewed,multi_axis,tax_veteran_employment_incentive;veteran_economic_support,expand;expand,high,Adds credits for previously unemployed veterans who obtain employment or start businesses. This is targeted veteran employment and entrepreneurship support.
