left_node_id,right_node_id,name_score,code_exact,vote_score,shared_offices,composite_score,candidate_rank,score_margin,match_method,accepted,relationship,left_year,left_county_key,left_precinct_key,left_name_norm,left_precinct_code,right_precinct_key,right_name_norm,right_precinct_code
33030,35270,100.0,0,96.00665557404326,9,98.4026622296173,1,14.902914604233018,exact_name_vote,1,one_to_one,2018,LAWRENCE,CHALYBEATE FIRE DEPT 17-1,CHALYBEATE FIRE DEPARTMENT 17 1,,CHALYBEATE FIRE DEPT 17-1,CHALYBEATE FIRE DEPARTMENT 17 1,
33028,35268,100.0,0,95.42168674698796,9,98.16867469879519,1,20.315139345259837,exact_name_vote,1,one_to_one,2018,LAWRENCE,CADDO FIRE  DEPT_,CADDO FIRE DEPARTMENT,,CADDO FIRE DEPT_,CADDO FIRE DEPARTMENT,
33042,35282,100.0,0,94.82071713147411,9,97.92828685258965,1,8.267631114884736,composite,1,one_to_one,2018,LAWRENCE,MCCARLEY CTR_ 6-1,MCCARLEY CENTER 6 1,,MCCARLEY CTR_ 6-1,MCCARLEY CENTER 6 1,
33048,35288,100.0,0,94.6067415730337,9,97.84269662921349,1,30.675713256291886,composite,1,one_to_one,2018,LAWRENCE,PILGRAM MISSIONARY BAPT,PILGRAM MISSIONARY BAPTIST,,PILGRAM MISSIONARY BAPT,PILGRAM MISSIONARY BAPTIST,
33039,35279,100.0,0,94.29892141756548,9,97.71956856702619,1,18.987700886730323,composite,1,one_to_one,2018,LAWRENCE,LAWRENCE HEALTH DEPT 19-1,LAWRENCE HEALTH DEPARTMENT 19 1,,LAWRENCE HEALTH DEPT 19-1,LAWRENCE HEALTH DEPARTMENT 19 1,
33041,35281,100.0,0,94.01709401709401,9,97.60683760683762,1,11.247076650662322,composite,1,one_to_one,2018,LAWRENCE,LOOSIER CH OF CHRIST 16-1,LOOSIER CHURCH OF CHRIST 16 1,,LOOSIER CH OF CHRIST 16-1,LOOSIER CHURCH OF CHRIST 16 1,
33027,35267,100.0,0,93.8730853391685,9,97.5492341356674,1,97.5492341356674,composite,1,one_to_one,2018,LAWRENCE,BOARD OF EDUCATION 25-1,BOARD OF EDUCATION 25 1,,BOARD OF EDUCATION 25-1,BOARD OF EDUCATION 25 1,
33045,35285,100.0,0,93.86892177589851,9,97.5475687103594,1,97.5475687103594,composite,1,one_to_one,2018,LAWRENCE,MT_ MORIAH METHODIST,MOUNT MORIAH METHODIST,,MT_ MORIAH METHODIST,MOUNT MORIAH METHODIST,
33051,35291,100.0,0,93.66515837104072,9,97.4660633484163,1,97.4660633484163,composite,1,one_to_one,2018,LAWRENCE,PLEASANT GR 14 20 23 27-1,PLEASANT GR 14 20 23 27 1,,PLEASANT GR 14 20 23 27-1,PLEASANT GR 14 20 23 27 1,
33047,35286,100.0,0,93.41317365269461,9,97.36526946107784,1,31.38291651990137,composite,1,one_to_one,2018,LAWRENCE,NEW ZION BAPTIST,NEW ZION BAPTIST,,NEW ZION BAPTIST,NEW ZION BAPTIST,
33038,35278,100.0,0,92.91044776119402,9,97.16417910447761,1,97.16417910447761,composite,1,one_to_one,2018,LAWRENCE,LANDERSVILLE METHOD 12-1,LANDERSVILLE METHOD 12 1,,LANDERSVILLE METHOD 12-1,LANDERSVILLE METHOD 12 1,
33034,35274,100.0,0,92.76923076923077,9,97.1076923076923,1,34.816073478760046,composite,1,one_to_one,2018,LAWRENCE,HATTON CHURCH OF CHRIST,HATTON CHURCH OF CHRIST,,HATTON CHURCH OF CHRIST,HATTON CHURCH OF CHRIST,
33032,35272,100.0,0,92.71844660194175,9,97.0873786407767,1,15.349131628824523,composite,1,one_to_one,2018,LAWRENCE,FAIRFIELD CH 22-1 & 30-1,FAIRFIELD CHURCH 22 1 AND 30 1,,FAIRFIELD CH 22-1 & 30-1,FAIRFIELD CHURCH 22 1 AND 30 1,
33056,35296,100.0,0,92.69005847953217,9,97.07602339181287,1,25.932391955498503,composite,1,one_to_one,2018,LAWRENCE,WOLF SPRINGS BAPTIST,WOLF SPRINGS BAPTIST,,WOLF SPRINGS BAPTIST,WOLF SPRINGS BAPTIST,
33043,35283,100.0,0,92.62672811059907,9,97.05069124423963,1,35.2028651572831,composite,1,one_to_one,2018,LAWRENCE,MOULTON CITY HALL 24-1,MOULTON CITY HALL 24 1,,MOULTON CITY HALL 24-1,MOULTON CITY HALL 24 1,
33040,35280,100.0,0,92.45283018867924,9,96.98113207547169,1,34.352290467906684,composite,1,one_to_one,2018,LAWRENCE,LINDSEY HALL CHURCH 31-1,LINDSEY HALL CHURCH 31 1,,LINDSEY HALL CHURCH 31-1,LINDSEY HALL CHURCH 31 1,
33044,35284,100.0,0,92.23529411764706,9,96.89411764705883,1,28.55330132052822,composite,1,one_to_one,2018,LAWRENCE,MT_ HOPE BAPT_ FELLOWSHIP,MOUNT HOPE BAPTIST FELLOWSHIP,,MT_ HOPE BAPT_ FELLOWSHIP,MOUNT HOPE BAPTIST FELLOWSHIP,
33080,35320,100.0,0,99.53810623556582,9,99.81524249422634,1,45.71074490364987,exact_name_vote,1,one_to_one,2018,LEE,SMITHS STATION AUDITORIUM,SMITHS STATION AUDITORIUM,,SMITHS STATION AUDITORIUM,SMITHS STATION AUDITORIUM,
33059,35299,100.0,0,99.42575881870386,9,99.77030352748154,1,11.853989328085774,exact_name_vote,1,one_to_one,2018,LEE,BEULAH FIRE DEPT #3,BEULAH FIRE DEPARTMENT,,BEULAH FIRE DEPT #3,BEULAH FIRE DEPARTMENT,
33070,35310,100.0,0,99.40704569236135,9,99.76281827694454,1,38.161063890979634,exact_name_vote,1,one_to_one,2018,LEE,GLENWOOD SCHOOL,GLENWOOD SCHOOL,,GLENWOOD SCHOOL,GLENWOOD SCHOOL,
33079,35319,100.0,0,99.33847850055126,9,99.73539140022051,1,45.81950936078189,exact_name_vote,1,one_to_one,2018,LEE,SENIOR CTR SMITH STATION,SENIOR CENTER SMITH STATION,,SENIOR CTR SMITH STATION,SENIOR CENTER SMITH STATION,
33060,35300,100.0,0,99.05882352941177,9,99.62352941176471,1,21.51279143158615,exact_name_vote,1,one_to_one,2018,LEE,BEULAH HIGH SCHOOL,BEULAH HIGH SCHOOL,,BEULAH HIGH SCHOOL,BEULAH HIGH SCHOOL,
33075,35315,100.0,0,98.97225077081193,9,99.58890030832478,1,36.04211579140921,exact_name_vote,1,one_to_one,2018,LEE,PINE GROVE CHURCH,PINE GROVE CHURCH,,PINE GROVE CHURCH,PINE GROVE CHURCH,
33082,35322,100.0,0,98.9100817438692,9,99.56403269754767,1,22.157947504849915,exact_name_vote,1,one_to_one,2018,LEE,WACOOCHEE JR HIGH SCHOOL,WACOOCHEE JR HIGH SCHOOL,,WACOOCHEE JR HIGH SCHOOL,WACOOCHEE JR HIGH SCHOOL,
33071,35311,100.0,0,98.79101899827289,9,99.51640759930916,1,18.644021435541333,exact_name_vote,1,one_to_one,2018,LEE,LOACHAPOKA COMM CTR,LOACHAPOKA COMMUNITY CENTER,,LOACHAPOKA COMM CTR,LOACHAPOKA COMMUNITY CENTER,
33074,35314,100.0,0,98.74826147426981,9,99.49930458970792,1,99.49930458970792,exact_name_vote,1,one_to_one,2018,LEE,OPELIKA SPORTSPLEX,OPELIKA SPORTSPLEX,,OPELIKA SPORTSPLEX,OPELIKA SPORTSPLEX,
33072,35312,100.0,0,98.68686868686869,9,99.47474747474749,1,20.085064124389987,exact_name_vote,1,one_to_one,2018,LEE,OPELIKA LEARNING CTR,OPELIKA LEARNING CENTER,,OPELIKA LEARNING CTR,OPELIKA LEARNING CENTER,
33081,35321,100.0,0,98.57142857142858,9,99.42857142857144,1,37.57512315270938,exact_name_vote,1,one_to_one,2018,LEE,UPTOWN WAVERLY,UPTOWN WAVERLY,,UPTOWN WAVERLY,UPTOWN WAVERLY,
33064,35304,100.0,0,98.56115107913669,9,99.42446043165468,1,25.64701990663417,exact_name_vote,1,one_to_one,2018,LEE,CRAWFORD VFD,CRAWFORD VOLUNTEER FIRE DEPARTMENT,,CRAWFORD VFD,CRAWFORD VOLUNTEER FIRE DEPARTMENT,
33063,35303,100.0,0,98.40336134453781,9,99.36134453781513,1,17.75492262776909,exact_name_vote,1,one_to_one,2018,LEE,COVINGTON PARK COMM CTR,COVINGTON PARK COMMUNITY CENTER,,COVINGTON PARK COMM CTR,COVINGTON PARK COMMUNITY CENTER,
33073,35313,100.0,0,98.2703395259449,9,99.30813581037796,1,20.818236820478973,exact_name_vote,1,one_to_one,2018,LEE,OPELIKA REC CTR,OPELIKA RECREATION CENTER,,OPELIKA REC CTR,OPELIKA RECREATION CENTER,
33076,35316,100.0,0,98.18652849740933,9,99.27461139896374,1,35.148117529648204,exact_name_vote,1,one_to_one,2018,LEE,PROVIDENCE CHURCH,PROVIDENCE CHURCH,,PROVIDENCE CHURCH,PROVIDENCE CHURCH,
33062,35302,100.0,0,98.05009749512524,9,99.2200389980501,1,99.2200389980501,exact_name_vote,1,one_to_one,2018,LEE,CLARION INN S COLLEGE,CLARION INN S COLLEGE,,CLARION INN S COLLEGE,CLARION INN S COLLEGE,
33069,35309,100.0,0,97.90085988872028,9,99.16034395548812,1,14.756680951825103,exact_name_vote,1,one_to_one,2018,LEE,FRANK BROWN REC CTR,FRANK BROWN RECREATION CENTER,,FRANK BROWN REC CTR,FRANK BROWN RECREATION CENTER,
33065,35305,100.0,0,97.7803738317757,9,99.11214953271028,1,15.956936005721332,exact_name_vote,1,one_to_one,2018,LEE,DEAN ROAD REC CTR,DEAN ROAD RECREATION CENTER,,DEAN ROAD REC CTR,DEAN ROAD RECREATION CENTER,
33067,35307,100.0,0,97.76228906823185,9,99.10491562729274,1,32.41618250164373,exact_name_vote,1,one_to_one,2018,LEE,EAMC HEALTH RESOURCE CTR,EAMC HEALTH RESOURCE CENTER,,EAMC HEALTH RESOURCE CTR,EAMC HEALTH RESOURCE CENTER,
33068,35308,100.0,0,97.58308157099698,9,99.03323262839879,1,10.51185858259727,exact_name_vote,1,one_to_one,2018,LEE,FARMVILLE VFD,FARMVILLE VOLUNTEER FIRE DEPARTMENT,,FARMVILLE VFD,FARMVILLE VOLUNTEER FIRE DEPARTMENT,
33061,35301,100.0,0,97.50428186934181,9,99.00171274773672,1,27.380075622743888,exact_name_vote,1,one_to_one,2018,LEE,BOYKIN COMM CTR,BOYKIN COMMUNITY CENTER,,BOYKIN COMM CTR,BOYKIN COMMUNITY CENTER,
33066,35306,100.0,0,97.22222222222221,9,98.88888888888889,1,36.20797582429442,exact_name_vote,1,one_to_one,2018,LEE,DOWNTOWN MARVYN,DOWNTOWN MARVYN,,DOWNTOWN MARVYN,DOWNTOWN MARVYN,
33102,35342,100.0,0,98.44559585492227,9,99.37823834196891,1,38.68105389454504,exact_name_vote,1,one_to_one,2018,LIMESTONE,PINCHAM-LINCOLN CTR,PINCHAM LINCOLN CENTER,,PINCHAM-LINCOLN CTR,PINCHAM LINCOLN CENTER,
33085,35325,100.0,0,98.23788546255507,9,99.29515418502203,1,37.52971782765742,exact_name_vote,1,one_to_one,2018,LIMESTONE,ATHENS RECREATION CTR,ATHENS RECREATION CENTER,,ATHENS RECREATION CTR,ATHENS RECREATION CENTER,
33100,35340,100.0,0,98.19859402460457,9,99.27943760984184,1,35.973235505981584,exact_name_vote,1,one_to_one,2018,LIMESTONE,LINDSAY LANE BAPTIST,LINDSAY LANE BAPTIST,,LINDSAY LANE BAPTIST,LINDSAY LANE BAPTIST,
33089,35329,100.0,0,98.18731117824774,9,99.2749244712991,1,39.310821907196534,exact_name_vote,1,one_to_one,2018,LIMESTONE,CAPSHAW BAPTIST CHURCH,CAPSHAW BAPTIST CHURCH,,CAPSHAW BAPTIST CHURCH,CAPSHAW BAPTIST CHURCH,
33087,35327,100.0,0,98.12680115273776,9,99.25072046109511,1,17.734676670985635,exact_name_vote,1,one_to_one,2018,LIMESTONE,BELMOR BAPTIST CHURCH,BELMOR BAPTIST CHURCH,,BELMOR BAPTIST CHURCH,BELMOR BAPTIST CHURCH,
33098,35338,100.0,0,98.11810512654121,9,99.24724205061648,1,31.059713333845878,exact_name_vote,1,one_to_one,2018,LIMESTONE,LAMB OF GOD LUTHERAN CH,LAMB OF GOD LUTHERAN CHURCH,,LAMB OF GOD LUTHERAN CH,LAMB OF GOD LUTHERAN CHURCH,
33097,35337,100.0,0,97.99465240641712,9,99.19786096256685,1,27.399602814645505,exact_name_vote,1,one_to_one,2018,LIMESTONE,ISOM'S CHAPEL UNITED METH,ISOM S CHAPEL UNITED METH,,ISOM'S CHAPEL UNITED METH,ISOM S CHAPEL UNITED METH,
33095,35335,100.0,0,97.91794243723209,9,99.16717697489284,1,25.924979721459636,exact_name_vote,1,one_to_one,2018,LIMESTONE,FRIENDSHIP UNITED METH CH,FRIENDSHIP UNITED METH CHURCH,,FRIENDSHIP UNITED METH CH,FRIENDSHIP UNITED METH CHURCH,
33107,35347,100.0,0,97.89915966386555,9,99.15966386554622,1,22.226801674733494,exact_name_vote,1,one_to_one,2018,LIMESTONE,WEST LIMESTONE FIRE DEPT,WEST LIMESTONE FIRE DEPARTMENT,,WEST LIMESTONE FIRE DEPT,WEST LIMESTONE FIRE DEPARTMENT,
33086,35326,100.0,0,97.8978978978979,9,99.15915915915917,1,38.079525136793876,exact_name_vote,1,one_to_one,2018,LIMESTONE,ATHENS SENIOR CITIZEN CTR,ATHENS SENIOR CITIZEN CENTER,,ATHENS SENIOR CITIZEN CTR,ATHENS SENIOR CITIZEN CENTER,
33105,35345,100.0,0,97.88732394366197,9,99.1549295774648,1,55.85242872100711,exact_name_vote,1,one_to_one,2018,LIMESTONE,RIDDLES HALL,RIDDLES HALL,,RIDDLES HALL,RIDDLES HALL,
33099,35339,100.0,0,97.87234042553192,9,99.14893617021278,1,51.76893062133642,exact_name_vote,1,one_to_one,2018,LIMESTONE,LESTER TOWN HALL,LESTER TOWN HALL,,LESTER TOWN HALL,LESTER TOWN HALL,
33092,35332,100.0,0,97.86368260427264,9,99.14547304170907,1,51.60058549682152,exact_name_vote,1,one_to_one,2018,LIMESTONE,ELKMONT TOWN HALL,ELKMONT TOWN HALL,,ELKMONT TOWN HALL,ELKMONT TOWN HALL,
33088,35328,100.0,0,97.7983777520278,9,99.11935110081112,1,32.05757303462033,exact_name_vote,1,one_to_one,2018,LIMESTONE,BETHEL CHURCH OF CHRIST,BETHEL CHURCH OF CHRIST,,BETHEL CHURCH OF CHRIST,BETHEL CHURCH OF CHRIST,
33109,35349,100.0,0,97.64453961456103,9,99.05781584582442,1,27.404644455810924,exact_name_vote,1,one_to_one,2018,LIMESTONE,WOOLEY SPRINGS BAPTIST CH,WOOLEY SPRINGS BAPTIST CHURCH,,WOOLEY SPRINGS BAPTIST CH,WOOLEY SPRINGS BAPTIST CHURCH,
33091,35331,100.0,0,97.54028837998302,9,99.01611535199322,1,32.49821460440691,exact_name_vote,1,one_to_one,2018,LIMESTONE,COPELAND PRESBYTERIAN CH,COPELAND PRESBYTERIAN CHURCH,,COPELAND PRESBYTERIAN CH,COPELAND PRESBYTERIAN CHURCH,
33093,35333,100.0,0,97.50849377123443,9,99.00339750849378,1,16.095151283174374,exact_name_vote,1,one_to_one,2018,LIMESTONE,ELKTON RD BAPTIST CHURCH,ELKTON RD BAPTIST CHURCH,,ELKTON RD BAPTIST CHURCH,ELKTON RD BAPTIST CHURCH,
33094,35334,100.0,0,97.43589743589743,9,98.97435897435898,1,27.091938225079446,exact_name_vote,1,one_to_one,2018,LIMESTONE,FIRST BAPT_ CHURCH TANNER,FIRST BAPTIST CHURCH TANNER,,FIRST BAPT_ CHURCH TANNER,FIRST BAPTIST CHURCH TANNER,
33108,35348,100.0,0,97.10743801652893,9,98.84297520661158,1,43.62539190673202,exact_name_vote,1,one_to_one,2018,LIMESTONE,WESTSIDE COMMUNITY CTR_,WESTSIDE COMMUNITY CENTER,,WESTSIDE COMMUNITY CTR_,WESTSIDE COMMUNITY CENTER,
33090,35330,100.0,0,97.05573080967402,9,98.82229232386962,1,17.480335608372684,exact_name_vote,1,one_to_one,2018,LIMESTONE,CLEMENTS BAPTIST CHURCH,CLEMENTS BAPTIST CHURCH,,CLEMENTS BAPTIST CHURCH,CLEMENTS BAPTIST CHURCH,
33101,35341,100.0,0,97.04684317718942,9,98.81873727087577,1,35.403956878131055,exact_name_vote,1,one_to_one,2018,LIMESTONE,MAYS MEMORIAL BAPTIST,MAYS MEMORIAL BAPTIST,,MAYS MEMORIAL BAPTIST,MAYS MEMORIAL BAPTIST,
33084,35324,100.0,0,97.00193423597679,9,98.80077369439073,1,35.901903801606025,exact_name_vote,1,one_to_one,2018,LIMESTONE,ARDMORE MUNICIPAL ANNEX,ARDMORE MUNICIPAL ANNEX,,ARDMORE MUNICIPAL ANNEX,ARDMORE MUNICIPAL ANNEX,
33106,35346,100.0,0,96.81818181818181,9,98.72727272727272,1,30.07905912131264,exact_name_vote,1,one_to_one,2018,LIMESTONE,ROUND ISLAND BAPTIST CHUR,ROUND ISLAND BAPTIST CHURCH,,ROUND ISLAND BAPTIST CHUR,ROUND ISLAND BAPTIST CHURCH,
33096,35336,100.0,0,96.55172413793103,9,98.62068965517241,1,49.530599565082326,exact_name_vote,1,one_to_one,2018,LIMESTONE,GOODSPRINGS SENIOR CTR_,GOODSPRINGS SENIOR CENTER,,GOODSPRINGS SENIOR CTR_,GOODSPRINGS SENIOR CENTER,
33103,35343,100.0,0,94.87632508833921,9,97.95053003533569,1,18.494291674069387,composite,1,one_to_one,2018,LIMESTONE,PLEASANT GROVE FIRE DEPT,PLEASANT GROVE FIRE DEPARTMENT,,PLEASANT GROVE FIRE DEPT,PLEASANT GROVE FIRE DEPARTMENT,
33116,35356,100.0,0,98.7012987012987,9,99.48051948051949,1,99.48051948051949,exact_name_vote,1,one_to_one,2018,LOWNDES,LOWNDES CITY DEV OFFICE,LOWNDES CITY DEV OFFICE,,LOWNDES CITY DEV OFFICE,LOWNDES CITY DEV OFFICE,
33117,35357,100.0,0,97.27520435967303,9,98.91008174386921,1,13.165637299424773,exact_name_vote,1,one_to_one,2018,LOWNDES,LOWNDESBORO CME CHURCH,LOWNDESBORO CME CHURCH,,LOWNDESBORO CME CHURCH,LOWNDESBORO CME CHURCH,
33118,35358,100.0,0,97.13804713804713,9,98.85521885521885,1,22.739231013273567,exact_name_vote,1,one_to_one,2018,LOWNDES,MOSSES TOWN HALL,MOSSES TOWN HALL,,MOSSES TOWN HALL,MOSSES TOWN HALL,
33122,35362,100.0,0,97.0954356846473,9,98.83817427385893,1,98.83817427385893,exact_name_vote,1,one_to_one,2018,LOWNDES,SANDY RIDGE COMMUNITY CTR,SANDY RIDGE COMMUNITY CENTER,,SANDY RIDGE COMMUNITY CTR,SANDY RIDGE COMMUNITY CENTER,
33123,35363,100.0,0,96.80851063829788,9,98.72340425531915,1,20.960065770002316,exact_name_vote,1,one_to_one,2018,LOWNDES,WHITEHALL TOWN HALL,WHITEHALL TOWN HALL,,WHITEHALL TOWN HALL,WHITEHALL TOWN HALL,
33112,35352,100.0,0,96.68367346938776,9,98.6734693877551,1,98.6734693877551,exact_name_vote,1,one_to_one,2018,LOWNDES,BURKEVILLE VOLUNTEER,BURKEVILLE VOLUNTEER,,BURKEVILLE VOLUNTEER,BURKEVILLE VOLUNTEER,
33119,35359,100.0,0,96.01449275362319,9,98.40579710144928,1,21.05039411075991,exact_name_vote,1,one_to_one,2018,LOWNDES,NEW HOPE CHURCH,NEW HOPE CHURCH,,NEW HOPE CHURCH,NEW HOPE CHURCH,
33113,35353,100.0,0,95.6043956043956,9,98.24175824175825,1,98.24175824175825,exact_name_vote,1,one_to_one,2018,LOWNDES,FT_ DEPOSIT ARMORY,FT DEPOSIT ARMORY,,FT_ DEPOSIT ARMORY,FT DEPOSIT ARMORY,
33115,35355,100.0,0,95.27027027027027,9,98.10810810810811,1,43.914559721011344,exact_name_vote,1,one_to_one,2018,LOWNDES,LILY BAPTIST CHURCH,LILY BAPTIST CHURCH,,LILY BAPTIST CHURCH,LILY BAPTIST CHURCH,
33120,35360,100.0,0,95.04373177842565,9,98.01749271137027,1,18.99950812672853,exact_name_vote,1,one_to_one,2018,LOWNDES,NEW SALEM CHURCH,NEW SALEM CHURCH,,NEW SALEM CHURCH,NEW SALEM CHURCH,
33114,35354,100.0,0,94.93243243243244,9,97.97297297297297,1,97.97297297297297,composite,1,one_to_one,2018,LOWNDES,HAYNEVILLE C_H_ ANNEX,HAYNEVILLE C H ANNEX,,HAYNEVILLE C_H_ ANNEX,HAYNEVILLE C H ANNEX,
33111,35351,100.0,0,94.83870967741936,9,97.93548387096774,1,14.59188714072252,composite,1,one_to_one,2018,LOWNDES,BETHEL CHURCH,BETHEL CHURCH,,BETHEL CHURCH,BETHEL CHURCH,
33139,35379,100.0,0,98.63481228668942,9,99.45392491467578,1,14.064577835637976,exact_name_vote,1,one_to_one,2018,MACON,WARRIOR DIST_2 REC_ CTR_,WARRIOR DIST 2 RECREATION CENTER,,WARRIOR DIST_2 REC_ CTR_,WARRIOR DIST 2 RECREATION CENTER,
33137,35377,100.0,0,98.19004524886877,9,99.27601809954751,1,99.27601809954751,exact_name_vote,1,one_to_one,2018,MACON,TUSKEGEE MUNICIPAL COMPLX,TUSKEGEE MUNICIPAL COMPLX,,TUSKEGEE MUNICIPAL COMPLX,TUSKEGEE MUNICIPAL COMPLX,
33134,35374,100.0,0,98.03030303030303,9,99.21212121212122,1,36.58161814586008,exact_name_vote,1,one_to_one,2018,MACON,PRAIRIE FARM REC_CTR_,PRAIRIE FARM RECREATION CENTER,,PRAIRIE FARM REC_CTR_,PRAIRIE FARM RECREATION CENTER,
33132,35372,100.0,0,97.72234273318871,9,99.08893709327549,1,99.08893709327549,exact_name_vote,1,one_to_one,2018,MACON,NATIONAL GUARD ARMORY,NATIONAL GUARD ARMORY,,NATIONAL GUARD ARMORY,NATIONAL GUARD ARMORY,
33126,35366,100.0,0,97.71986970684038,9,99.08794788273616,1,22.428561235250385,exact_name_vote,1,one_to_one,2018,MACON,CHISHOLM COMM_ CTR_,CHISHOLM COMMUNITY CENTER,,CHISHOLM COMM_ CTR_,CHISHOLM COMMUNITY CENTER,
33131,35371,100.0,0,97.6608187134503,9,99.06432748538012,1,99.06432748538012,exact_name_vote,1,one_to_one,2018,MACON,MARGARET MURRAY WASH HALL,MARGARET MURRAY WASH HALL,,MARGARET MURRAY WASH HALL,MARGARET MURRAY WASH HALL,
33136,35376,100.0,0,97.63860369609856,9,99.05544147843943,1,40.165730153494955,exact_name_vote,1,one_to_one,2018,MACON,SOJOURNER COMM_ CTR_,SOJOURNER COMMUNITY CENTER,,SOJOURNER COMM_ CTR_,SOJOURNER COMMUNITY CENTER,
33125,35365,100.0,0,97.5,9,99.0,1,16.121052631578948,exact_name_vote,1,one_to_one,2018,MACON,BROWNVILLE VFD,BROWNVILLE VOLUNTEER FIRE DEPARTMENT,,BROWNVILLE VFD,BROWNVILLE VOLUNTEER FIRE DEPARTMENT,
33127,35367,100.0,0,97.45762711864407,9,98.98305084745763,1,25.112083105522146,exact_name_vote,1,one_to_one,2018,MACON,COTTON VALLEY REC_ CENTER,COTTON VALLEY RECREATION CENTER,,COTTON VALLEY REC_ CENTER,COTTON VALLEY RECREATION CENTER,
33138,35378,100.0,0,97.16599190283401,9,98.86639676113361,1,14.913335536643814,exact_name_vote,1,one_to_one,2018,MACON,VOLUNTEER FIRE STATION,VOLUNTEER FIRE STATION,,VOLUNTEER FIRE STATION,VOLUNTEER FIRE STATION,
33130,35370,100.0,0,96.73539518900344,9,98.69415807560138,1,28.101540141211288,exact_name_vote,1,one_to_one,2018,MACON,FRANKLIN TOWN HALL,FRANKLIN TOWN HALL,,FRANKLIN TOWN HALL,FRANKLIN TOWN HALL,
33128,35368,100.0,0,96.51474530831099,9,98.60589812332441,1,21.0183627870546,exact_name_vote,1,one_to_one,2018,MACON,DISTRICT 4 COMM_ CTR_,DISTRICT 4 COMMUNITY CENTER,,DISTRICT 4 COMM_ CTR_,DISTRICT 4 COMMUNITY CENTER,
33133,35373,100.0,0,96.34317862165963,9,98.53727144866386,1,26.503132046103403,exact_name_vote,1,one_to_one,2018,MACON,NOTASULGA TOWN HALL,NOTASULGA TOWN HALL,,NOTASULGA TOWN HALL,NOTASULGA TOWN HALL,
33129,35369,100.0,0,95.56451612903226,9,98.2258064516129,1,14.570857646152149,exact_name_vote,1,one_to_one,2018,MACON,DISTRICT 4 RECREATION,DISTRICT 4 RECREATION,,DISTRICT 4 RECREATION,DISTRICT 4 RECREATION,
33205,35445,100.0,0,99.31428571428572,9,99.72571428571429,1,37.01895138809334,exact_name_vote,1,one_to_one,2018,MADISON,ST_ LUKE CHRISTIAN,SAINT LUKE CHRISTIAN,,ST_ LUKE CHRISTIAN,SAINT LUKE CHRISTIAN,
33213,35453,100.0,0,99.1869918699187,9,99.67479674796749,1,48.97019423750724,exact_name_vote,1,one_to_one,2018,MADISON,WESTSIDE COMMUNITY CTR,WESTSIDE COMMUNITY CENTER,,WESTSIDE COMMUNITY CTR,WESTSIDE COMMUNITY CENTER,
33141,35381,100.0,0,99.13710450623202,9,99.65484180249281,1,8.851498918061097,exact_name_vote,1,one_to_one,2018,MADISON,A & M UNIVERSITY NEW GYM,A AND M UNIVERSITY NEW GYM,,A & M UNIVERSITY NEW GYM,A AND M UNIVERSITY NEW GYM,
33171,35411,100.0,0,99.05857740585773,9,99.6234309623431,1,42.53768202359233,exact_name_vote,1,one_to_one,2018,MADISON,LAKEWOOD COMMUNITY CTR_,LAKEWOOD COMMUNITY CENTER,,LAKEWOOD COMMUNITY CTR_,LAKEWOOD COMMUNITY CENTER,
33196,35436,100.0,0,98.98305084745763,9,99.59322033898306,1,52.386321627271535,exact_name_vote,1,one_to_one,2018,MADISON,PLEASANT SPRINGS BAPTIST,PLEASANT SPRINGS BAPTIST,,PLEASANT SPRINGS BAPTIST,PLEASANT SPRINGS BAPTIST,
33191,35431,100.0,0,98.98121617319326,9,99.5924864692773,1,9.659370594782118,exact_name_vote,1,one_to_one,2018,MADISON,OAKWOOD UNIVERSITY CHURCH,OAKWOOD UNIVERSITY CHURCH,,OAKWOOD UNIVERSITY CHURCH,OAKWOOD UNIVERSITY CHURCH,
33172,35412,100.0,0,98.95470383275261,9,99.58188153310104,1,52.73183377760916,exact_name_vote,1,one_to_one,2018,MADISON,LEWIS CHAPEL C_P_ CHURCH,LEWIS CHAPEL C P CHURCH,,LEWIS CHAPEL C_P_ CHURCH,LEWIS CHAPEL C P CHURCH,
33194,35434,100.0,0,98.87876664330764,9,99.55150665732306,1,19.06419420910116,exact_name_vote,1,one_to_one,2018,MADISON,PINEVIEW BAPTIST CHURCH,PINEVIEW BAPTIST CHURCH,,PINEVIEW BAPTIST CHURCH,PINEVIEW BAPTIST CHURCH,
33146,35386,100.0,0,98.87240356083086,9,99.54896142433235,1,37.193302052982126,exact_name_vote,1,one_to_one,2018,MADISON,BOB HARRISON SR_ CTR_,BOB HARRISON SR CENTER,,BOB HARRISON SR_ CTR_,BOB HARRISON SR CENTER,
33162,35402,100.0,0,98.8686360779384,9,99.54745443117537,1,20.829254189345633,exact_name_vote,1,one_to_one,2018,MADISON,FIRST MISSIONARY BAPTIST,FIRST MISSIONARY BAPTIST,,FIRST MISSIONARY BAPTIST,FIRST MISSIONARY BAPTIST,
33149,35389,100.0,0,98.76265466816648,9,99.50506186726659,1,99.50506186726659,exact_name_vote,1,one_to_one,2018,MADISON,CALVARY HILL FRIENDSHIP C,CALVARY HILL FRIENDSHIP C,,CALVARY HILL FRIENDSHIP C,CALVARY HILL FRIENDSHIP C,
