bill_id,session_id,session_year,session_name,bill_number,title,description,status,status_date,url,state_link,source_archive,source_member
1364341,1706,2020,Regular Session 2020,SR52,"Education, public K-12, Teacher Bill of Rights, created, distribution and posting of bill of rights provided","Education, public K-12, Teacher Bill of Rights, created, distribution and posting of bill of rights provided",1,2020-05-04,https://legiscan.com/AL/bill/SR52/2020,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=SR52&WIN_TYPE=SELECTED_STATUS,AL_2020-2020_Regular_Session_JSON_20200518_2f3def64183637eaa8b5a9973bdb8016.zip,AL/2020-2020_Regular_Session/bill/SR52.json
1532081,1857,2021,Second Special Session 2021,HJR11,"Schjott, Samuel D., death mourned","Schjott, Samuel D., death mourned",2,2021-11-03,https://legiscan.com/AL/bill/HJR11/2021/X2,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HJR11&WIN_TYPE=SELECTED_STATUS,AL_2021-2021_2nd_Special_Session_JSON_20211104_4584906c94215b8a5f86185ebae84329.zip,AL/2021-2021_2nd_Special_Session/bill/HJR11.json
1528273,1857,2021,Second Special Session 2021,HJR5,"Natural Bridge Parkway, portion of State Highway 13, named","Natural Bridge Parkway, portion of State Highway 13, named",2,2021-11-03,https://legiscan.com/AL/bill/HJR5/2021/X2,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HJR5&WIN_TYPE=SELECTED_STATUS,AL_2021-2021_2nd_Special_Session_JSON_20211104_4584906c94215b8a5f86185ebae84329.zip,AL/2021-2021_2nd_Special_Session/bill/HJR5.json
1437889,1756,2021,Regular Session 2021,HR14,"House resolution, recognizing members who participate remotely for the 2021 Reg. Sess.","House resolution, recognizing members who participate remotely for the 2021 Reg. Sess.",4,2021-02-03,https://legiscan.com/AL/bill/HR14/2021,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR14&WIN_TYPE=SELECTED_STATUS,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/bill/HR14.json
1489960,1756,2021,Regular Session 2021,HR145,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",4,2021-03-30,https://legiscan.com/AL/bill/HR145/2021,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR145&WIN_TYPE=SELECTED_STATUS,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/bill/HR145.json
1504268,1756,2021,Regular Session 2021,HR248,"Schmidt, John W., commended","Schmidt, John W., commended",4,2021-04-27,https://legiscan.com/AL/bill/HR248/2021,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR248&WIN_TYPE=SELECTED_STATUS,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/bill/HR248.json
1469105,1756,2021,Regular Session 2021,HR54,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",4,2021-02-23,https://legiscan.com/AL/bill/HR54/2021,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR54&WIN_TYPE=SELECTED_STATUS,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/bill/HR54.json
1740100,2048,2023,First Special Session 2023,HR13,Not Available,Not Available,0,,https://legiscan.com/AL/bill/HR13/2023/X1,https://alison.legislature.state.al.us/bill-search,AL_2023-2023_1st_Special_Session_JSON_20230316_72239fe0272a1f14b4f5de3370c32172.zip,AL/2023-2023_1st_Special_Session/bill/HR13.json
1740116,2048,2023,First Special Session 2023,HR5,Not Available,Not Available,0,,https://legiscan.com/AL/bill/HR5/2023/X1,https://alison.legislature.state.al.us/bill-search,AL_2023-2023_1st_Special_Session_JSON_20230316_72239fe0272a1f14b4f5de3370c32172.zip,AL/2023-2023_1st_Special_Session/bill/HR5.json
1739919,2048,2023,First Special Session 2023,HR6,Not Available,Not Available,0,,https://legiscan.com/AL/bill/HR6/2023/X1,https://alison.legislature.state.al.us/bill-search,AL_2023-2023_1st_Special_Session_JSON_20230316_72239fe0272a1f14b4f5de3370c32172.zip,AL/2023-2023_1st_Special_Session/bill/HR6.json
1768695,2014,2023,Regular Session 2023,HR253,SPECIAL ORDER CALENDAR,SPECIAL ORDER CALENDAR,4,2023-05-25,https://legiscan.com/AL/bill/HR253/2023,https://alison.legislature.state.al.us/bill-search,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/bill/HR253.json
1769482,2014,2023,Regular Session 2023,HR257,CONGRATULATING THE VESTAVIA HILLS HIGH SCHOOL BOYS GOLF TEAM FOR WINNING THE 2023 ALABAMA HIGH SCHOOL ATHLETIC ASSOCIATION CLASS 7A STATE GOLF CHAMPIONSHIP.,CONGRATULATING THE VESTAVIA HILLS HIGH SCHOOL BOYS GOLF TEAM FOR WINNING THE 2023 ALABAMA HIGH SCHOOL ATHLETIC ASSOCIATION CLASS 7A STATE GOLF CHAMPIONSHIP.,1,2023-05-31,https://legiscan.com/AL/bill/HR257/2023,https://alison.legislature.state.al.us/bill-search,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/bill/HR257.json
1769443,2014,2023,Regular Session 2023,HR258,CONGRATULATING THE VESTAVIA HILLS HIGH SCHOOL BOYS CROSS COUNTRY TEAM FOR WINNING THE 2023 ALABAMA HIGH SCHOOL ATHLETIC ASSOCIATION CLASS 7A STATE CROSS COUNTRY CHAMPIONSHIP.,CONGRATULATING THE VESTAVIA HILLS HIGH SCHOOL BOYS CROSS COUNTRY TEAM FOR WINNING THE 2023 ALABAMA HIGH SCHOOL ATHLETIC ASSOCIATION CLASS 7A STATE CROSS COUNTRY CHAMPIONSHIP.,1,2023-05-31,https://legiscan.com/AL/bill/HR258/2023,https://alison.legislature.state.al.us/bill-search,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/bill/HR258.json
1769484,2014,2023,Regular Session 2023,HR259,CONGRATULATING THE VESTAVIA HILLS HIGH SCHOOL WRESTLING TEAM FOR WINNING THE 2023 ALABAMA HIGH SCHOOL ATHLETIC ASSOCIATION CLASS 7A STATE WRESTLING CHAMPIONSHIP.,CONGRATULATING THE VESTAVIA HILLS HIGH SCHOOL WRESTLING TEAM FOR WINNING THE 2023 ALABAMA HIGH SCHOOL ATHLETIC ASSOCIATION CLASS 7A STATE WRESTLING CHAMPIONSHIP.,1,2023-05-31,https://legiscan.com/AL/bill/HR259/2023,https://alison.legislature.state.al.us/bill-search,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/bill/HR259.json
1769476,2014,2023,Regular Session 2023,HR260,CONGRATULATING THE VESTAVIA HILLS HIGH SCHOOL BOYS TENNIS TEAM FOR WINNING THE 2023 ALABAMA HIGH SCHOOL ATHLETIC ASSOCIATION CLASS 7A STATE TENNIS CHAMPIONSHIP.,CONGRATULATING THE VESTAVIA HILLS HIGH SCHOOL BOYS TENNIS TEAM FOR WINNING THE 2023 ALABAMA HIGH SCHOOL ATHLETIC ASSOCIATION CLASS 7A STATE TENNIS CHAMPIONSHIP.,1,2023-05-31,https://legiscan.com/AL/bill/HR260/2023,https://alison.legislature.state.al.us/bill-search,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/bill/HR260.json
1769453,2014,2023,Regular Session 2023,HR261,CELEBRATING MRS. BONNIE JEAN BEILHART STANLEY HARNDEN ON THE OCCASION OF HER 100TH BIRTHDAY CELEBRATION.,CELEBRATING MRS. BONNIE JEAN BEILHART STANLEY HARNDEN ON THE OCCASION OF HER 100TH BIRTHDAY CELEBRATION.,1,2023-05-31,https://legiscan.com/AL/bill/HR261/2023,https://alison.legislature.state.al.us/bill-search,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/bill/HR261.json
1769468,2014,2023,Regular Session 2023,HR262,"COMMENDING TEDDY BRUST ON EARNING THE ROYAL RANGERS HIGHEST AWARD, THE GOLD MEDAL OF ACHIEVEMENT.","COMMENDING TEDDY BRUST ON EARNING THE ROYAL RANGERS HIGHEST AWARD, THE GOLD MEDAL OF ACHIEVEMENT.",1,2023-05-31,https://legiscan.com/AL/bill/HR262/2023,https://alison.legislature.state.al.us/bill-search,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/bill/HR262.json
1769467,2014,2023,Regular Session 2023,HR263,"COMMENDING MISS CAHABA VALLEY, MARISSA LUNA, FOR HER COMMUNITY SERVICE INITIATIVE, MORE THAN MEETS THE EYE.","COMMENDING MISS CAHABA VALLEY, MARISSA LUNA, FOR HER COMMUNITY SERVICE INITIATIVE, MORE THAN MEETS THE EYE.",1,2023-05-31,https://legiscan.com/AL/bill/HR263/2023,https://alison.legislature.state.al.us/bill-search,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/bill/HR263.json
1769456,2014,2023,Regular Session 2023,HR264,COMMENDING DYNESHIA JONES-ELDER FOR SERVING AS HEAD COACH OF THE CHARLES HENDERSON HIGH SCHOOL GIRLS BASKETBALL TEAM FOR 25 YEARS.,COMMENDING DYNESHIA JONES-ELDER FOR SERVING AS HEAD COACH OF THE CHARLES HENDERSON HIGH SCHOOL GIRLS BASKETBALL TEAM FOR 25 YEARS.,1,2023-05-31,https://legiscan.com/AL/bill/HR264/2023,https://alison.legislature.state.al.us/bill-search,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/bill/HR264.json
1769480,2014,2023,Regular Session 2023,HR265,COMMENDING THE ALABAMA LAW INSTITUTE HOUSE INTERNS FOR EXEMPLARY SERVICE DURING THE 2023 LEGISLATIVE SESSION.,COMMENDING THE ALABAMA LAW INSTITUTE HOUSE INTERNS FOR EXEMPLARY SERVICE DURING THE 2023 LEGISLATIVE SESSION.,1,2023-05-31,https://legiscan.com/AL/bill/HR265/2023,https://alison.legislature.state.al.us/bill-search,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/bill/HR265.json
1769471,2014,2023,Regular Session 2023,HR266,COMMENDING STAC,COMMENDING STAC,1,2023-05-31,https://legiscan.com/AL/bill/HR266/2023,https://alison.legislature.state.al.us/bill-search,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/bill/HR266.json
1769438,2014,2023,Regular Session 2023,HR267,"COMMENDING MISS CAHABA VALLEY, MARISSA LUNA, FOR HER COMMUNITY SERVICE INITIATIVE, MORE THAN MEETS THE EYE.","COMMENDING MISS CAHABA VALLEY, MARISSA LUNA, FOR HER COMMUNITY SERVICE INITIATIVE, MORE THAN MEETS THE EYE.",1,2023-05-31,https://legiscan.com/AL/bill/HR267/2023,https://alison.legislature.state.al.us/bill-search,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/bill/HR267.json
1769458,2014,2023,Regular Session 2023,HR268,CONGRATULATING THE ETOWAH HIGH SCHOOL BASEBALL TEAM FOR WINNING THE 2023 ALABAMA HIGH SCHOOL ATHLETIC ASSOCIATION CLASS 4A STATE BASEBALL CHAMPIONSHIP.,CONGRATULATING THE ETOWAH HIGH SCHOOL BASEBALL TEAM FOR WINNING THE 2023 ALABAMA HIGH SCHOOL ATHLETIC ASSOCIATION CLASS 4A STATE BASEBALL CHAMPIONSHIP.,1,2023-05-31,https://legiscan.com/AL/bill/HR268/2023,https://alison.legislature.state.al.us/bill-search,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/bill/HR268.json
1769621,2014,2023,Regular Session 2023,HR275,SPECIAL ORDER CALENDAR,SPECIAL ORDER CALENDAR,4,2023-06-01,https://legiscan.com/AL/bill/HR275/2023,https://alison.legislature.state.al.us/bill-search,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/bill/HR275.json
1769684,2014,2023,Regular Session 2023,HR279,CELEBRATING THE 18TH ANNUAL HONDA BATTLE OF THE BANDS INVITATIONAL SHOWCASE.,CELEBRATING THE 18TH ANNUAL HONDA BATTLE OF THE BANDS INVITATIONAL SHOWCASE.,1,2023-06-01,https://legiscan.com/AL/bill/HR279/2023,https://alison.legislature.state.al.us/bill-search,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/bill/HR279.json
1769658,2014,2023,Regular Session 2023,HR281,COMMENDING HOPEWELL MISSIONARY BAPTIST CHURCH ON ITS 40TH ANNIVERSARY.,COMMENDING HOPEWELL MISSIONARY BAPTIST CHURCH ON ITS 40TH ANNIVERSARY.,1,2023-06-01,https://legiscan.com/AL/bill/HR281/2023,https://alison.legislature.state.al.us/bill-search,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/bill/HR281.json
1769723,2014,2023,Regular Session 2023,HR282,CELEBRATING THE LIFE OF MR. KENNETH M. WATERS.,CELEBRATING THE LIFE OF MR. KENNETH M. WATERS.,1,2023-06-01,https://legiscan.com/AL/bill/HR282/2023,https://alison.legislature.state.al.us/bill-search,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/bill/HR282.json
1753161,2014,2023,Regular Session 2023,HR44,HONORING THE BIRMINGHAM VA HEALTH CARE SYSTEM ON ITS 70TH ANNIVERSARY.,HONORING THE BIRMINGHAM VA HEALTH CARE SYSTEM ON ITS 70TH ANNIVERSARY.,1,2023-04-04,https://legiscan.com/AL/bill/HR44/2023,https://alison.legislature.state.al.us/bill-search,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/bill/HR44.json
1745919,2014,2023,Regular Session 2023,SR13,COMMENDING NUCOR STEEL DECATUR AND DECATUR RELAY FOR LIFE FOR BEING THE NUMBER ONE RELAY FOR LIFE EVENT FOR THE AMERICAN CANCER SOCIETY WORLDWIDE.,COMMENDING NUCOR STEEL DECATUR AND DECATUR RELAY FOR LIFE FOR BEING THE NUMBER ONE RELAY FOR LIFE EVENT FOR THE AMERICAN CANCER SOCIETY WORLDWIDE.,1,2023-03-22,https://legiscan.com/AL/bill/SR13/2023,https://alison.legislature.state.al.us/bill-search,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/bill/SR13.json
1757327,2014,2023,Regular Session 2023,SR42,"William Dice Lineberry, Commended","William Dice Lineberry, Commended",4,2023-04-19,https://legiscan.com/AL/bill/SR42/2023,https://alison.legislature.state.al.us/bill-search,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/bill/SR42.json
1769532,2014,2023,Regular Session 2023,SR96,SPECIAL ORDER CALENDAR,SPECIAL ORDER CALENDAR,4,2023-05-31,https://legiscan.com/AL/bill/SR96/2023,https://alison.legislature.state.al.us/bill-search,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/bill/SR96.json
