rollcall_id,session,session_year,bill_type,bill_number,motion_type,count_valid,act_id,act_citation,act_number,title,act_match_count,act_link_status,analytical_eligibility
JRC-05247F017A44C508,2005_RegularSession,2005,HB,253.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-3C4E203D46F8AE8A,2005_RegularSession,2005,HB,253.0,final_passage,True,,,,,0,no_act_match,False
JRC-3DD2E010D6B2A1A1,2005_RegularSession,2005,,,substitute,True,,,,,0,no_act_match,False
JRC-327445420726226F,2005_RegularSession,2005,HB,248.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-B4ACA04AF8D83F73,2005_RegularSession,2005,HB,248.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-2F48AE1EB6310CCC,2005_RegularSession,2005,HB,248.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-8548A0FF83C71412,2005_RegularSession,2005,HB,248.0,final_passage,True,,,,,0,no_act_match,False
JRC-E618A26883D3F680,2005_RegularSession,2005,HB,254.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-67AFCA1A226A9E47,2005_RegularSession,2005,,,substitute,True,,,,,0,no_act_match,False
JRC-DF43180C36D4AA25,2005_RegularSession,2005,HB,254.0,substitute,True,,,,,0,no_act_match,False
JRC-E1F51AFFE54B9FF8,2005_RegularSession,2005,HB,255.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-31E73914DBA823E2,2005_RegularSession,2005,,,substitute,True,,,,,0,no_act_match,False
JRC-9997A2AC2CD8F375,2005_RegularSession,2005,HB,255.0,substitute,True,,,,,0,no_act_match,False
JRC-1D9D0ADA2DBF36FE,2005_RegularSession,2005,HB,256.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-99B09B53D5303F3C,2005_RegularSession,2005,,,substitute,True,,,,,0,no_act_match,False
JRC-9E8351379C464AEC,2005_RegularSession,2005,HB,256.0,substitute,True,,,,,0,no_act_match,False
JRC-7C35DB5245898198,2005_RegularSession,2005,HB,257.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-1CA14122624D0E0E,2005_RegularSession,2005,,,substitute,True,,,,,0,no_act_match,False
JRC-4F3EC9F8FDCB55B2,2005_RegularSession,2005,HB,257.0,final_passage,True,,,,,0,no_act_match,False
JRC-3B2A57D95701B2A9,2005_RegularSession,2005,HB,492.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-963C95A1AB131FC4,2005_RegularSession,2005,HB,787.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-B74E3E74674D371E,2005_RegularSession,2005,,,substitute,True,,,,,0,no_act_match,False
JRC-8451F993092B3899,2005_RegularSession,2005,HB,787.0,final_passage,True,,,,,0,no_act_match,False
JRC-FD0350E1C082BAD2,2005_RegularSession,2005,HB,789.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-E367E866C881C542,2005_RegularSession,2005,HB,789.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-4E2D9D8DE91BADF9,2005_RegularSession,2005,HB,655.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-DA675146F4414D56,2005_RegularSession,2005,,,substitute,True,,,,,0,no_act_match,False
JRC-5DA0BB83B0BCDF26,2005_RegularSession,2005,HB,205.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-55402575C2A6E4B5,2005_RegularSession,2005,HB,205.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-1128A78A9C39A215,2005_RegularSession,2005,HB,790.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-E60541F6B48621FA,2005_RegularSession,2005,HB,790.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-EE76C991C046F2C9,2005_RegularSession,2005,HB,790.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-779451E8C4EE8A39,2005_RegularSession,2005,HB,657.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-684475B9D6657C99,2005_RegularSession,2005,HB,657.0,substitute,True,,,,,0,no_act_match,False
JRC-752E31FE4E507773,2005_RegularSession,2005,HB,657.0,final_passage,True,,,,,0,no_act_match,False
JRC-61C7736AF97FDCB1,2005_RegularSession,2005,HB,578.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-948B200BDBC62BDA,2005_RegularSession,2005,HB,578.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-4752A1A0BAF03799,2005_RegularSession,2005,HB,657.0,final_passage,True,,,,,0,no_act_match,False
JRC-5086C29690B65899,2005_RegularSession,2005,HB,667.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-48E95AF5E29C4C2D,2005_RegularSession,2005,HB,642.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-3203B4872E5EA22A,2005_RegularSession,2005,HB,512.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-997CD0136C4B780F,2005_RegularSession,2005,HB,512.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-B6CF275D84A99B15,2005_RegularSession,2005,HB,512.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-64615917632FF9DF,2005_RegularSession,2005,HB,173.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-27F0632902937DF7,2005_RegularSession,2005,HB,173.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-2642B5E3FF050AFA,2005_RegularSession,2005,HB,328.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-79A36206E9A2532D,2005_RegularSession,2005,HB,328.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-D66A47B246009AED,2005_RegularSession,2005,HB,509.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-90D8A64FEF107B8E,2005_RegularSession,2005,,,substitute,True,,,,,0,no_act_match,False
JRC-24F06864BBF6C149,2005_RegularSession,2005,HB,509.0,final_passage,True,,,,,0,no_act_match,False
JRC-753B33581AD32022,2005_RegularSession,2005,HR,636.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-6FE70296F4911D4C,2005_RegularSession,2005,SB,114.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-DC693818454C5CF7,2005_RegularSession,2005,,,substitute,True,,,,,0,no_act_match,False
JRC-FB35FA7A3584AEBA,2005_RegularSession,2005,,,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-87BE9E01BE50889B,2005_RegularSession,2005,SB,114.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-7EFDBFF5DC21DE9A,2005_RegularSession,2005,SB,114.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-71B129BA2B411DDD,2005_RegularSession,2005,SB,114.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-EB20E788BBCCE17B,2005_RegularSession,2005,SB,114.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-7C1ED244636E723F,2005_RegularSession,2005,SB,114.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-41D552C8DCD5A699,2005_RegularSession,2005,SB,114.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-842FD251449CF9CF,2005_RegularSession,2005,SB,114.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-F256513BB7C6E17C,2005_RegularSession,2005,SB,114.0,final_passage,True,,,,,0,no_act_match,False
JRC-49FAD67442020D77,2005_RegularSession,2005,SB,355.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-FAC0AF472922B97B,2005_RegularSession,2005,,,substitute,True,,,,,0,no_act_match,False
JRC-D20DD93B3ABF6F92,2005_RegularSession,2005,SB,355.0,final_passage,True,,,,,0,no_act_match,False
JRC-34A2F37BCD0098AB,2005_RegularSession,2005,HB,788.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-FF9427A0C5078E47,2005_RegularSession,2005,HB,788.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-0E314690F20CCF26,2005_RegularSession,2005,HB,807.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-2EA508E11344B338,2005_RegularSession,2005,HB,807.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-2F8036DBA0F770A1,2005_RegularSession,2005,HB,804.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-074F7EAE0F65329F,2005_RegularSession,2005,HB,804.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-3FDBEC8A86DDE653,2005_RegularSession,2005,HB,741.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-381C0F1D6A1D42D1,2005_RegularSession,2005,HB,741.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-881808BD4A14A1CC,2005_RegularSession,2005,HB,655.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-C360E8E7AE571138,2005_RegularSession,2005,HB,578.0,final_passage,True,,,,,0,no_act_match,False
JRC-044C2C9B5932CFCC,2005_RegularSession,2005,HB,667.0,final_passage,True,,,,,0,no_act_match,False
JRC-821A264F1B9551E9,2005_RegularSession,2005,HB,642.0,final_passage,True,,,,,0,no_act_match,False
JRC-C6BF4741FA32CA0C,2005_RegularSession,2005,HB,512.0,final_passage,True,,,,,0,no_act_match,False
JRC-B90DBBAC49C094DA,2005_RegularSession,2005,HB,780.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-FC7EC185EA78C22C,2005_RegularSession,2005,HB,780.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-4C0026576663B2E4,2005_RegularSession,2005,HB,794.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-3415CB707621BD11,2005_RegularSession,2005,HB,794.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-795A31D886F2DBF4,2005_RegularSession,2005,HB,795.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-A9F4A44D80039098,2005_RegularSession,2005,HB,795.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-6CEBE4A73871D265,2005_RegularSession,2005,HB,797.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-8005AD5E6771E67C,2005_RegularSession,2005,HB,797.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-4053D0B220BF29F7,2005_RegularSession,2005,HB,798.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-1FBD8D8CC17A435E,2005_RegularSession,2005,HB,798.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-E676DD179A4A3895,2005_RegularSession,2005,HB,796.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-808B1B4985B3C42D,2005_RegularSession,2005,HB,796.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-545AFD603F0F17C4,2005_RegularSession,2005,HB,218.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-98DA57F28E776EFC,2005_RegularSession,2005,HB,218.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-A97ECA9CC72A81CF,2005_RegularSession,2005,HB,545.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-75394D9CD5C3787D,2005_RegularSession,2005,HB,545.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-0EC088CEE22763AA,2005_RegularSession,2005,HB,785.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-F2FA768C88542615,2005_RegularSession,2005,HB,785.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-7FCF94A58C30E7AE,2005_RegularSession,2005,HB,268.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-8ACA3CC6666F6DC4,2005_RegularSession,2005,,,substitute,True,,,,,0,no_act_match,False
JRC-9DA8B111D667BDDC,2005_RegularSession,2005,HB,268.0,final_passage,True,,,,,0,no_act_match,False
JRC-276B00423DB70EA7,2005_RegularSession,2005,HB,625.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-49FCE0050CEF7C3A,2005_RegularSession,2005,HB,625.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-BB8973D716C804C0,2005_RegularSession,2005,HB,758.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-C7BE36FDBC2D3EC2,2005_RegularSession,2005,,,substitute,True,,,,,0,no_act_match,False
JRC-DF57EDB9CD93F1FB,2005_RegularSession,2005,HB,758.0,final_passage,True,,,,,0,no_act_match,False
JRC-A61AB775FCCAE7A3,2005_RegularSession,2005,HB,283.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-F4549A1333E0FD0F,2005_RegularSession,2005,HB,326.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-E60A1BBDBDED0A23,2005_RegularSession,2005,HB,326.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-630870628C97F9FB,2005_RegularSession,2005,HB,326.0,final_passage,True,,,,,0,no_act_match,False
JRC-05FF95BBE21E8428,2005_RegularSession,2005,HB,619.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-EE981B806A073955,2005_RegularSession,2005,,,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-75C9E44666F2E6FD,2005_RegularSession,2005,HB,619.0,final_passage,True,,,,,0,no_act_match,False
JRC-C042A50ED45060F6,2005_RegularSession,2005,HB,282.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-85FD4A7D875EBBBE,2005_RegularSession,2005,HB,282.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-D1D693F914C1B7BF,2005_RegularSession,2005,HB,632.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-5A1B59243D903D11,2005_RegularSession,2005,HB,632.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-99B1432D558C04C0,2005_RegularSession,2005,HB,522.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-14D2FC17DC00E3D4,2005_RegularSession,2005,HB,522.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-1DF4D922942023BF,2005_RegularSession,2005,HB,522.0,final_passage,True,,,,,0,no_act_match,False
JRC-485513E4F952322E,2005_RegularSession,2005,HB,283.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-9B84B9F04B5A1963,2005_RegularSession,2005,HB,283.0,final_passage,True,,,,,0,no_act_match,False
JRC-053FA098325A8C5C,2005_RegularSession,2005,HB,665.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-7B050F341BCFEA45,2005_RegularSession,2005,HB,665.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-1A9DE951708D2FB1,2005_RegularSession,2005,HB,424.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-610AB5AD208C6E74,2005_RegularSession,2005,HB,424.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-B2F7296AB85DBC11,2005_RegularSession,2005,HB,441.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-0089E1C5CC525160,2005_RegularSession,2005,HB,813.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-0A4E81F52ED94A01,2005_RegularSession,2005,HB,813.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-1A6349949AD571CD,2005_RegularSession,2005,HB,811.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-33A3D6C16314D91E,2005_RegularSession,2005,HB,811.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-0576CCD9670CE5FE,2005_RegularSession,2005,HB,812.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-C9D9B3208A531A34,2005_RegularSession,2005,HB,812.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-90B34CD231250853,2005_RegularSession,2005,HB,806.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-3624A52F6A8F9288,2005_RegularSession,2005,,,final_passage,True,,,,,0,no_act_match,False
JRC-C7FAFF512D3BE4E3,2005_RegularSession,2005,HB,810.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-C9D9F14618E09275,2005_RegularSession,2005,,,substitute,True,,,,,0,no_act_match,False
JRC-D7C2860ACD1B85B0,2005_RegularSession,2005,HB,810.0,final_passage,True,,,,,0,no_act_match,False
JRC-23CC1C197C968018,2005_RegularSession,2005,HB,256.0,final_passage,True,,,,,0,no_act_match,False
JRC-5520AB7379BF8556,2005_RegularSession,2005,HB,254.0,final_passage,True,,,,,0,no_act_match,False
JRC-0638CDF59421BD07,2005_RegularSession,2005,HB,255.0,final_passage,True,,,,,0,no_act_match,False
JRC-50FC46F1193C71E6,2005_RegularSession,2005,HB,749.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-B8663656FAE80167,2005_RegularSession,2005,HB,749.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-6D5B75C32F426C91,2005_RegularSession,2005,HB,453.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-7134E5210032CAEA,2005_RegularSession,2005,,,substitute,True,,,,,0,no_act_match,False
JRC-5931FD3C7E862474,2005_RegularSession,2005,HB,453.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-1816D88AC50A244D,2005_RegularSession,2005,HB,453.0,final_passage,True,,,,,0,no_act_match,False
JRC-7A01CBE3F643D095,2005_RegularSession,2005,HB,532.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-2FE056832277FB5A,2005_RegularSession,2005,,,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-F61387FF06BD39FC,2005_RegularSession,2005,HB,532.0,final_passage,True,,,,,0,no_act_match,False
JRC-F33B1244F3A73445,2005_RegularSession,2005,HB,802.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-1813710CD03FBA88,2005_RegularSession,2005,HB,802.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-963BB65A90542235,2005_RegularSession,2005,HB,802.0,final_passage,True,,,,,0,no_act_match,False
JRC-320FC528333198F1,2005_RegularSession,2005,HB,258.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-8CBF312662B539FB,2005_RegularSession,2005,,,substitute,True,,,,,0,no_act_match,False
JRC-08B7B6D15BD40718,2005_RegularSession,2005,HB,258.0,final_passage,True,,,,,0,no_act_match,False
JRC-75255F241BCD0CFF,2005_RegularSession,2005,HB,751.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-A2F3E4688974E0B7,2005_RegularSession,2005,,,substitute,True,,,,,0,no_act_match,False
JRC-42007DC71D41C135,2005_RegularSession,2005,HB,751.0,final_passage,True,,,,,0,no_act_match,False
JRC-E5D41AE981E213E1,2005_RegularSession,2005,HB,649.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-A6B2DBA0ED7AD508,2005_RegularSession,2005,,,substitute,True,,,,,0,no_act_match,False
JRC-389E509675CBF168,2005_RegularSession,2005,HB,649.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-A08F3ECB2454CA78,2005_RegularSession,2005,HB,649.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-CDDEB61002FC3C7E,2005_RegularSession,2005,HB,649.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-E2CF8B83AE831651,2005_RegularSession,2005,HB,649.0,final_passage,True,,,,,0,no_act_match,False
JRC-952A67825D48FA30,2005_RegularSession,2005,HR,727.0,other_recorded_motion,True,,,,,0,no_act_match,False
JRC-62765DAA0069CA21,2005_RegularSession,2005,SJR,82.0,other_recorded_motion,True,,,,,0,no_act_match,False
JRC-00EC42B7A5E963D4,2005_RegularSession,2005,HB,451.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-FC0A78BA95742362,2005_RegularSession,2005,HB,451.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-24C34E30CC31F959,2005_RegularSession,2005,HJR,683.0,other_recorded_motion,True,,,,,0,no_act_match,False
JRC-B1A5A7F060C42009,2005_RegularSession,2005,HB,434.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-5340E08DA7E30A09,2005_RegularSession,2005,HB,310.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-5F088A9B5713C693,2005_RegularSession,2005,HB,310.0,final_passage,True,,,,,0,no_act_match,False
JRC-040FB53CB3500B0A,2005_RegularSession,2005,HB,502.0,final_passage,True,,,,,0,no_act_match,False
JRC-B3A587C8C289371F,2005_RegularSession,2005,HB,208.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-14DB6032DC0D1B4E,2005_RegularSession,2005,HJR,583.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-43CC39E4E0AACFDF,2005_RegularSession,2005,SB,18.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-9EAEFF83BD5DD439,2005_RegularSession,2005,SB,18.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-E63FD0B70250EDE9,2005_RegularSession,2005,SB,66.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-804E80CD5B1F31D8,2005_RegularSession,2005,SB,66.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-67EA69AF0AEA91F4,2005_RegularSession,2005,HB,717.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-450D0FA5A9D7ACC0,2005_RegularSession,2005,HB,680.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-D00406FE5D045444,2005_RegularSession,2005,,,other_recorded_motion,True,,,,,0,no_act_match,False
JRC-7D337F62AD7AE180,2005_RegularSession,2005,HB,733.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-2BF505887A05924C,2005_RegularSession,2005,SB,99.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-A4A573B42DAD4E97,2005_RegularSession,2005,,,other_recorded_motion,True,,,,,0,no_act_match,False
JRC-4650C879BFAF556F,2005_RegularSession,2005,SB,229.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-7BCC138ABE630FED,2005_RegularSession,2005,SB,229.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-64842BBF19BB0EBB,2005_RegularSession,2005,SB,356.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-1481557B0C11EA6B,2005_RegularSession,2005,SB,247.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-0A4590E021B3AE33,2005_RegularSession,2005,SB,279.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-D3ECBC5182A3C90E,2005_RegularSession,2005,SB,279.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-5DB4223B68B8A668,2005_RegularSession,2005,SB,408.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-486B1D860A2A9AB8,2005_RegularSession,2005,SB,408.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-45ADC41933966F0E,2005_RegularSession,2005,SB,6.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-C88872E9B42ADD41,2005_RegularSession,2005,SB,6.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-946A0907B5F1FDBF,2005_RegularSession,2005,SB,42.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-7E96DE4F3BC2D6B4,2005_RegularSession,2005,SB,42.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-D9080B7BA052C867,2005_RegularSession,2005,HR,794.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-A77A04AA0E1BD2D5,2005_RegularSession,2005,HR,794.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-CB2B87EED74DA680,2005_RegularSession,2005,HR,794.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-C2E1F4202DB80FA9,2005_RegularSession,2005,HB,152.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-CAC87683CBEFDDDC,2005_RegularSession,2005,SB,129.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-B8283CD799FAB261,2005_RegularSession,2005,HB,253.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-E73EB50DAFCB7995,2005_RegularSession,2005,HB,253.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-F611F80CEB244170,2005_RegularSession,2005,HB,248.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-E1CF4420425E4A36,2005_RegularSession,2005,HB,248.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-4D0771B06E5A122D,2005_RegularSession,2005,HB,767.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-D0AEC46141BA064C,2005_RegularSession,2005,HB,767.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-96759D54CF085DD3,2005_RegularSession,2005,HB,152.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-5CD01830AC806A92,2005_RegularSession,2005,SB,129.0,substitute,True,,,,,0,no_act_match,False
JRC-1F6CFFFD51BCA676,2005_RegularSession,2005,,,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-3E73EE443C7E2050,2005_RegularSession,2005,SB,129.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-1FBBCB5989914ECE,2005_RegularSession,2005,SB,129.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-8E2B8F27F113BC09,2005_RegularSession,2005,SB,129.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-33013C01206A6483,2005_RegularSession,2005,SB,129.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-F2E348B5BA34AC03,2005_RegularSession,2005,SB,129.0,final_passage,True,,,,,0,no_act_match,False
JRC-DDE66FFE3003094D,2006_RegularSession,2006,HJR,11.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-8C80C7EC45F1BBCB,2006_RegularSession,2006,HB,519.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-7FDF133E48561D8A,2006_RegularSession,2006,HB,519.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-45D559F7EE0179F0,2006_RegularSession,2006,HB,168.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-BEB25B1B867D6BC4,2006_RegularSession,2006,HB,168.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-B68A2622A604D866,2006_RegularSession,2006,HB,74.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-228938373CAF61EB,2006_RegularSession,2006,HB,74.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-D5467E5E363409C0,2006_RegularSession,2006,HB,57.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-AA36DAE7A6FE5BEE,2006_RegularSession,2006,HB,93.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-0695BB502527692B,2006_RegularSession,2006,HB,93.0,substitute,True,,,,,0,no_act_match,False
JRC-B13A132D7759876F,2006_RegularSession,2006,HB,93.0,final_passage,True,,,,,0,no_act_match,False
JRC-69FB8DE93125D85E,2006_RegularSession,2006,HB,80.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-1728DB76A9D2C645,2006_RegularSession,2006,HB,80.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-99DE8DA9C15A5DBE,2006_RegularSession,2006,HB,95.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-C6D57D421B9ED4BF,2006_RegularSession,2006,HB,95.0,substitute,True,,,,,0,no_act_match,False
JRC-55D16204E99C9375,2006_RegularSession,2006,HB,95.0,final_passage,True,,,,,0,no_act_match,False
JRC-56C4E03DA2DB4564,2006_RegularSession,2006,HB,99.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
