roll_call_id,yea,nay,not_voting,absent,total,Absent,Nay,Not Voting,Yea,parsed_vote_count,reported_total_matches
1631859,30,0,0,5,35,5,0,0,30,35,True
1631860,30,0,0,5,35,5,0,0,30,35,True
1631861,30,0,0,5,35,5,0,0,30,35,True
1631911,30,0,0,5,35,5,0,0,30,35,True
1631912,30,0,0,5,35,5,0,0,30,35,True
1631913,30,0,0,5,35,5,0,0,30,35,True
1631960,29,0,0,6,35,6,0,0,29,35,True
1631967,30,0,0,5,35,5,0,0,30,35,True
1631968,30,0,0,5,35,5,0,0,30,35,True
1631969,31,0,0,4,35,4,0,0,31,35,True
1632006,29,0,0,6,35,6,0,0,29,35,True
1632007,29,0,0,6,35,6,0,0,29,35,True
1632008,29,0,0,6,35,6,0,0,29,35,True
1632230,30,0,0,5,35,5,0,0,30,35,True
1632231,30,0,0,5,35,5,0,0,30,35,True
1632232,31,0,0,4,35,4,0,0,31,35,True
1632251,102,0,0,2,104,2,0,0,102,104,True
1632252,102,0,0,2,104,2,0,0,102,104,True
1632253,102,1,0,1,104,1,1,0,102,104,True
1632428,102,0,0,2,104,2,0,0,102,104,True
1632429,102,0,0,2,104,2,0,0,102,104,True
1632430,103,0,0,1,104,1,0,0,103,104,True
1632748,18,11,0,6,35,6,11,0,18,35,True
1632749,18,11,0,6,35,6,11,0,18,35,True
1633136,102,0,0,2,104,2,0,0,102,104,True
1635139,57,0,41,6,104,6,0,41,57,104,True
1635140,57,0,41,6,104,6,0,41,57,104,True
1635141,16,0,84,4,104,4,0,84,16,104,True
1635169,34,0,0,1,35,1,0,0,34,35,True
1635170,34,0,0,1,35,1,0,0,34,35,True
1635317,34,0,0,1,35,1,0,0,34,35,True
1635318,34,0,0,1,35,1,0,0,34,35,True
1635319,34,0,0,1,35,1,0,0,34,35,True
1635321,34,0,0,1,35,1,0,0,34,35,True
1635322,34,0,0,1,35,1,0,0,34,35,True
1635323,34,0,0,1,35,1,0,0,34,35,True
1635380,67,30,1,6,104,6,30,1,67,104,True
1635381,67,30,1,6,104,6,30,1,67,104,True
1635382,67,30,0,7,104,7,30,0,67,104,True
1635383,69,30,0,5,104,5,30,0,69,104,True
1635384,71,30,0,3,104,3,30,0,71,104,True
1635385,67,34,0,3,104,3,34,0,67,104,True
1635430,32,0,0,3,35,3,0,0,32,35,True
1635431,32,0,0,3,35,3,0,0,32,35,True
1635432,32,0,0,3,35,3,0,0,32,35,True
1635436,34,0,0,1,35,1,0,0,34,35,True
1635437,34,0,0,1,35,1,0,0,34,35,True
1635438,34,0,0,1,35,1,0,0,34,35,True
1635489,102,0,0,2,104,2,0,0,102,104,True
1635490,102,0,0,2,104,2,0,0,102,104,True
1635491,102,0,0,2,104,2,0,0,102,104,True
1635492,102,0,0,2,104,2,0,0,102,104,True
1635493,103,0,0,1,104,1,0,0,103,104,True
1635529,33,0,0,2,35,2,0,0,33,35,True
1635530,33,0,0,2,35,2,0,0,33,35,True
1635531,33,0,0,2,35,2,0,0,33,35,True
1635554,100,0,3,1,104,1,0,3,100,104,True
1635555,100,0,3,1,104,1,0,3,100,104,True
1635556,101,0,2,1,104,1,0,2,101,104,True
1635557,100,0,3,1,104,1,0,3,100,104,True
1635558,98,0,5,1,104,1,0,5,98,104,True
1635673,52,0,49,3,104,3,0,49,52,104,True
1635674,52,0,49,3,104,3,0,49,52,104,True
1635675,10,0,93,1,104,1,0,93,10,104,True
1635710,34,0,0,1,35,1,0,0,34,35,True
1635711,34,0,0,1,35,1,0,0,34,35,True
1635712,33,0,0,2,35,2,0,0,33,35,True
1635713,33,0,0,2,35,2,0,0,33,35,True
1635731,31,0,1,3,35,3,0,1,31,35,True
1635732,31,0,1,3,35,3,0,1,31,35,True
1635733,32,0,1,2,35,2,0,1,32,35,True
1635734,32,0,1,2,35,2,0,1,32,35,True
1635748,32,0,0,3,35,3,0,0,32,35,True
1635852,32,0,0,3,35,3,0,0,32,35,True
1635853,32,0,0,3,35,3,0,0,32,35,True
1635854,32,0,0,3,35,3,0,0,32,35,True
1635855,100,0,3,1,104,1,0,3,100,104,True
1635856,100,0,3,1,104,1,0,3,100,104,True
1635857,98,0,5,1,104,1,0,5,98,104,True
1635858,94,0,7,3,104,3,0,7,94,104,True
1635859,97,0,6,1,104,1,0,6,97,104,True
1635865,33,0,0,2,35,2,0,0,33,35,True
1635866,33,0,0,2,35,2,0,0,33,35,True
1635867,33,0,0,2,35,2,0,0,33,35,True
1635868,33,0,0,2,35,2,0,0,33,35,True
1635875,53,0,47,4,104,4,0,47,53,104,True
1635876,53,0,47,4,104,4,0,47,53,104,True
1635877,57,0,43,4,104,4,0,43,57,104,True
1635878,63,0,36,5,104,5,0,36,63,104,True
1635879,37,0,59,8,104,8,0,59,37,104,True
1635881,55,0,48,1,104,1,0,48,55,104,True
1635882,55,0,48,1,104,1,0,48,55,104,True
1635883,11,0,90,3,104,3,0,90,11,104,True
1635884,52,0,51,1,104,1,0,51,52,104,True
1635885,52,0,51,1,104,1,0,51,52,104,True
1635886,13,0,84,7,104,7,0,84,13,104,True
1635895,32,0,0,3,35,3,0,0,32,35,True
1635896,32,0,0,3,35,3,0,0,32,35,True
1635897,33,0,0,2,35,2,0,0,33,35,True
1635898,34,0,0,1,35,1,0,0,34,35,True
1635903,57,0,45,2,104,2,0,45,57,104,True
1635904,57,0,45,2,104,2,0,45,57,104,True
1635905,66,0,37,1,104,1,0,37,66,104,True
1635906,24,0,75,5,104,5,0,75,24,104,True
1635911,34,0,0,1,35,1,0,0,34,35,True
1636004,95,0,6,3,104,3,0,6,95,104,True
1636005,95,0,6,3,104,3,0,6,95,104,True
1636006,99,0,4,1,104,1,0,4,99,104,True
1636007,96,1,5,2,104,2,1,5,96,104,True
1636052,55,0,47,2,104,2,0,47,55,104,True
1636053,55,0,47,2,104,2,0,47,55,104,True
1636054,16,0,83,5,104,5,0,83,16,104,True
1636070,34,0,0,1,35,1,0,0,34,35,True
1636071,34,0,0,1,35,1,0,0,34,35,True
1636072,34,0,0,1,35,1,0,0,34,35,True
1636090,100,0,1,3,104,3,0,1,100,104,True
1636134,85,0,0,19,104,19,0,0,85,104,True
1636190,32,0,0,3,35,3,0,0,32,35,True
1636191,32,0,0,3,35,3,0,0,32,35,True
1636192,32,0,0,3,35,3,0,0,32,35,True
1636561,71,30,0,3,104,3,30,0,71,104,True
1638147,26,0,0,9,35,9,0,0,26,35,True
1638150,30,0,0,5,35,5,0,0,30,35,True
1638151,30,0,0,5,35,5,0,0,30,35,True
1638166,30,0,0,5,35,5,0,0,30,35,True
1638167,30,0,0,5,35,5,0,0,30,35,True
1638168,30,0,0,5,35,5,0,0,30,35,True
1638174,102,0,0,2,104,2,0,0,102,104,True
1638175,102,0,0,2,104,2,0,0,102,104,True
1638176,102,0,0,2,104,2,0,0,102,104,True
1638183,29,0,0,6,35,6,0,0,29,35,True
1638184,29,0,0,6,35,6,0,0,29,35,True
1638185,29,0,0,6,35,6,0,0,29,35,True
1638186,29,0,0,6,35,6,0,0,29,35,True
1638193,55,0,46,3,104,3,0,46,55,104,True
1638194,55,0,46,3,104,3,0,46,55,104,True
1638195,14,0,89,1,104,1,0,89,14,104,True
1638196,69,1,32,2,104,2,1,32,69,104,True
1638197,69,1,32,2,104,2,1,32,69,104,True
1638198,74,0,28,2,104,2,0,28,74,104,True
1638199,63,0,36,5,104,5,0,36,63,104,True
1638202,25,0,0,10,35,10,0,0,25,35,True
1638203,25,0,0,10,35,10,0,0,25,35,True
1638204,25,0,0,10,35,10,0,0,25,35,True
1638205,27,0,0,8,35,8,0,0,27,35,True
1638206,27,0,0,8,35,8,0,0,27,35,True
1638207,27,0,0,8,35,8,0,0,27,35,True
1638208,27,0,0,8,35,8,0,0,27,35,True
1638215,55,0,44,5,104,5,0,44,55,104,True
1638216,55,0,44,5,104,5,0,44,55,104,True
1638217,15,0,86,3,104,3,0,86,15,104,True
1638220,102,0,0,2,104,2,0,0,102,104,True
1638221,102,0,0,2,104,2,0,0,102,104,True
1638222,103,0,0,1,104,1,0,0,103,104,True
1638224,67,0,34,3,104,3,0,34,67,104,True
1638225,67,0,34,3,104,3,0,34,67,104,True
1638226,16,0,85,3,104,3,0,85,16,104,True
1638230,25,0,0,10,35,10,0,0,25,35,True
1638231,25,0,0,10,35,10,0,0,25,35,True
1638232,25,0,0,10,35,10,0,0,25,35,True
1638233,56,0,46,2,104,2,0,46,56,104,True
1638234,56,0,46,2,104,2,0,46,56,104,True
1638235,14,0,88,2,104,2,0,88,14,104,True
1638236,25,0,0,10,35,10,0,0,25,35,True
1638237,25,0,0,10,35,10,0,0,25,35,True
1638238,25,0,0,10,35,10,0,0,25,35,True
1638239,103,0,0,1,104,1,0,0,103,104,True
1638240,103,0,0,1,104,1,0,0,103,104,True
1638241,102,0,0,2,104,2,0,0,102,104,True
1638242,25,0,0,10,35,10,0,0,25,35,True
1638243,25,0,0,10,35,10,0,0,25,35,True
1638244,25,0,0,10,35,10,0,0,25,35,True
1638245,25,0,0,10,35,10,0,0,25,35,True
1638246,25,0,0,10,35,10,0,0,25,35,True
1638247,25,0,0,10,35,10,0,0,25,35,True
1638254,102,0,0,2,104,2,0,0,102,104,True
1638255,102,0,0,2,104,2,0,0,102,104,True
1638256,102,0,1,1,104,1,0,1,102,104,True
1638257,30,0,0,5,35,5,0,0,30,35,True
1638258,30,0,0,5,35,5,0,0,30,35,True
1638259,30,0,0,5,35,5,0,0,30,35,True
1638260,29,1,0,5,35,5,1,0,29,35,True
1638266,29,0,0,6,35,6,0,0,29,35,True
1638267,29,0,0,6,35,6,0,0,29,35,True
1638268,29,0,0,6,35,6,0,0,29,35,True
1638295,67,0,33,4,104,4,0,33,67,104,True
1638296,67,0,33,4,104,4,0,33,67,104,True
1638297,65,0,37,2,104,2,0,37,65,104,True
1638298,50,0,49,5,104,5,0,49,50,104,True
1638352,94,1,5,4,104,4,1,5,94,104,True
1638353,94,1,5,4,104,4,1,5,94,104,True
1638354,100,0,1,3,104,3,0,1,100,104,True
1638355,91,1,7,5,104,5,1,7,91,104,True
1638375,59,0,44,1,104,1,0,44,59,104,True
1638376,59,0,44,1,104,1,0,44,59,104,True
1638377,16,0,87,1,104,1,0,87,16,104,True
1638485,98,0,0,6,104,6,0,0,98,104,True
1638486,98,0,0,6,104,6,0,0,98,104,True
1638487,101,0,0,3,104,3,0,0,101,104,True
1638533,91,0,5,8,104,8,0,5,91,104,True
1638534,91,0,5,8,104,8,0,5,91,104,True
1638535,97,0,2,5,104,5,0,2,97,104,True
1638581,23,0,0,12,35,12,0,0,23,35,True
1638582,23,0,0,12,35,12,0,0,23,35,True
1638583,24,0,0,11,35,11,0,0,24,35,True
1638584,24,0,0,11,35,11,0,0,24,35,True
1638586,101,0,1,2,104,2,0,1,101,104,True
1638587,101,0,1,2,104,2,0,1,101,104,True
1638588,103,0,0,1,104,1,0,0,103,104,True
1638590,25,0,0,10,35,10,0,0,25,35,True
1638591,25,0,0,10,35,10,0,0,25,35,True
1638592,25,0,0,10,35,10,0,0,25,35,True
1638610,27,0,0,8,35,8,0,0,27,35,True
1638611,27,0,0,8,35,8,0,0,27,35,True
1638612,27,0,0,8,35,8,0,0,27,35,True
1638613,27,0,0,8,35,8,0,0,27,35,True
1638614,101,0,2,1,104,1,0,2,101,104,True
1638615,101,0,2,1,104,1,0,2,101,104,True
1638616,98,0,1,5,104,5,0,1,98,104,True
1638659,28,0,0,7,35,7,0,0,28,35,True
1638660,28,0,0,7,35,7,0,0,28,35,True
1638661,27,0,0,8,35,8,0,0,27,35,True
1638662,26,0,0,9,35,9,0,0,26,35,True
1638673,27,0,1,7,35,7,0,1,27,35,True
1638674,27,0,1,7,35,7,0,1,27,35,True
1638675,27,0,1,7,35,7,0,1,27,35,True
1638676,27,0,1,7,35,7,0,1,27,35,True
1638688,28,0,0,7,35,7,0,0,28,35,True
1638689,28,0,0,7,35,7,0,0,28,35,True
1638698,28,0,0,7,35,7,0,0,28,35,True
1638699,28,0,0,7,35,7,0,0,28,35,True
1638700,29,0,0,6,35,6,0,0,29,35,True
1638727,28,0,0,7,35,7,0,0,28,35,True
1638728,28,0,0,7,35,7,0,0,28,35,True
1638729,28,0,0,7,35,7,0,0,28,35,True
1638730,28,0,0,7,35,7,0,0,28,35,True
1638771,100,0,0,4,104,4,0,0,100,104,True
1638772,100,0,0,4,104,4,0,0,100,104,True
1638773,101,0,0,3,104,3,0,0,101,104,True
1638808,26,3,0,6,35,6,3,0,26,35,True
1638847,26,3,0,6,35,6,3,0,26,35,True
1638848,26,3,0,6,35,6,3,0,26,35,True
1638849,26,3,0,6,35,6,3,0,26,35,True
1638850,29,0,0,6,35,6,0,0,29,35,True
1638939,101,0,1,2,104,2,0,1,101,104,True
1638940,101,0,1,2,104,2,0,1,101,104,True
1638941,100,0,2,2,104,2,0,2,100,104,True
1638978,25,0,0,10,35,10,0,0,25,35,True
1638994,29,0,0,6,35,6,0,0,29,35,True
1638995,29,0,0,6,35,6,0,0,29,35,True
1638996,29,0,0,6,35,6,0,0,29,35,True
1638997,29,0,0,6,35,6,0,0,29,35,True
1639048,28,0,0,7,35,7,0,0,28,35,True
1639133,26,0,0,9,35,9,0,0,26,35,True
1639134,25,1,0,9,35,9,1,0,25,35,True
1639135,26,1,0,8,35,8,1,0,26,35,True
1639217,26,0,0,9,35,9,0,0,26,35,True
1639218,26,0,0,9,35,9,0,0,26,35,True
1639219,26,0,0,9,35,9,0,0,26,35,True
1639220,26,0,0,9,35,9,0,0,26,35,True
1639360,102,0,0,2,104,2,0,0,102,104,True
1639361,102,0,0,2,104,2,0,0,102,104,True
1639362,102,0,1,1,104,1,0,1,102,104,True
1639392,22,0,1,12,35,12,0,1,22,35,True
1639439,100,0,0,4,104,4,0,0,100,104,True
1639440,100,0,0,4,104,4,0,0,100,104,True
1639441,100,0,0,4,104,4,0,0,100,104,True
1639442,102,0,0,2,104,2,0,0,102,104,True
1639443,28,0,0,7,35,7,0,0,28,35,True
1639446,103,0,0,1,104,1,0,0,103,104,True
1639447,103,0,0,1,104,1,0,0,103,104,True
1639448,103,0,0,1,104,1,0,0,103,104,True
1639451,100,0,1,3,104,3,0,1,100,104,True
1639452,100,0,1,3,104,3,0,1,100,104,True
1639453,102,0,1,1,104,1,0,1,102,104,True
1642307,50,0,50,4,104,4,0,50,50,104,True
1642308,50,0,50,4,104,4,0,50,50,104,True
1642309,16,0,84,4,104,4,0,84,16,104,True
1642433,49,0,53,2,104,2,0,53,49,104,True
1642434,49,0,53,2,104,2,0,53,49,104,True
1642435,12,0,90,2,104,2,0,90,12,104,True
1642518,50,0,50,4,104,4,0,50,50,104,True
1642519,50,0,50,4,104,4,0,50,50,104,True
1642520,14,0,88,2,104,2,0,88,14,104,True
1642545,73,27,2,2,104,2,27,2,73,104,True
1642546,73,27,2,2,104,2,27,2,73,104,True
1642547,72,29,0,3,104,3,29,0,72,104,True
1642597,35,0,0,0,35,0,0,0,35,35,True
1642598,35,0,0,0,35,0,0,0,35,35,True
1642599,35,0,0,0,35,0,0,0,35,35,True
1642600,6,25,0,4,35,4,25,0,6,35,True
1642601,28,4,0,3,35,3,4,0,28,35,True
1642628,31,0,0,4,35,4,0,0,31,35,True
1642629,31,0,0,4,35,4,0,0,31,35,True
1642745,73,30,0,1,104,1,30,0,73,104,True
1642746,73,30,0,1,104,1,30,0,73,104,True
1642777,31,0,0,4,35,4,0,0,31,35,True
1642778,31,0,0,4,35,4,0,0,31,35,True
1642779,31,0,0,4,35,4,0,0,31,35,True
1642857,32,1,0,2,35,2,1,0,32,35,True
1642858,32,1,0,2,35,2,1,0,32,35,True
1642859,33,0,0,2,35,2,0,0,33,35,True
1642878,31,0,0,4,35,4,0,0,31,35,True
1642879,31,0,0,4,35,4,0,0,31,35,True
1642880,31,0,0,4,35,4,0,0,31,35,True
1642913,34,0,0,1,35,1,0,0,34,35,True
1642914,34,0,0,1,35,1,0,0,34,35,True
1642915,34,0,0,1,35,1,0,0,34,35,True
1642921,32,1,0,2,35,2,1,0,32,35,True
1642922,32,1,0,2,35,2,1,0,32,35,True
1642923,32,1,0,2,35,2,1,0,32,35,True
1642924,32,1,0,2,35,2,1,0,32,35,True
1642925,32,1,0,2,35,2,1,0,32,35,True
1642927,31,0,0,4,35,4,0,0,31,35,True
1642928,31,0,0,4,35,4,0,0,31,35,True
1642929,31,0,0,4,35,4,0,0,31,35,True
1642930,31,0,0,4,35,4,0,0,31,35,True
1642931,31,0,0,4,35,4,0,0,31,35,True
1642941,60,0,36,8,104,8,0,36,60,104,True
1642942,60,0,36,8,104,8,0,36,60,104,True
1642943,17,0,83,4,104,4,0,83,17,104,True
1642977,33,0,0,2,35,2,0,0,33,35,True
1642978,33,0,0,2,35,2,0,0,33,35,True
1642979,33,0,0,2,35,2,0,0,33,35,True
1643030,32,0,0,3,35,3,0,0,32,35,True
1643031,32,0,0,3,35,3,0,0,32,35,True
1643032,32,0,0,3,35,3,0,0,32,35,True
1643033,32,0,0,3,35,3,0,0,32,35,True
1643043,74,25,3,2,104,2,25,3,74,104,True
1643044,74,25,3,2,104,2,25,3,74,104,True
1643045,74,21,3,6,104,6,21,3,74,104,True
1643046,74,27,2,1,104,1,27,2,74,104,True
1643094,31,0,0,4,35,4,0,0,31,35,True
1643181,31,0,0,4,35,4,0,0,31,35,True
1643182,31,0,0,4,35,4,0,0,31,35,True
1643183,31,0,0,4,35,4,0,0,31,35,True
1643185,33,0,0,2,35,2,0,0,33,35,True
1643186,33,0,0,2,35,2,0,0,33,35,True
1643187,33,0,0,2,35,2,0,0,33,35,True
1643188,33,0,0,2,35,2,0,0,33,35,True
1643229,33,0,0,2,35,2,0,0,33,35,True
1643230,33,0,0,2,35,2,0,0,33,35,True
1643231,33,0,0,2,35,2,0,0,33,35,True
1643256,31,0,0,4,35,4,0,0,31,35,True
1643257,31,0,0,4,35,4,0,0,31,35,True
1643258,31,0,0,4,35,4,0,0,31,35,True
1643266,34,0,0,1,35,1,0,0,34,35,True
1643267,34,0,0,1,35,1,0,0,34,35,True
1643268,35,0,0,0,35,0,0,0,35,35,True
1643269,35,0,0,0,35,0,0,0,35,35,True
1643272,55,0,45,4,104,4,0,45,55,104,True
1643273,55,0,45,4,104,4,0,45,55,104,True
1643274,67,0,36,1,104,1,0,36,67,104,True
1643275,40,0,61,3,104,3,0,61,40,104,True
1643284,30,0,0,5,35,5,0,0,30,35,True
1643285,30,0,0,5,35,5,0,0,30,35,True
1643286,30,0,0,5,35,5,0,0,30,35,True
1643287,67,0,35,2,104,2,0,35,67,104,True
1643288,67,0,35,2,104,2,0,35,67,104,True
1643289,54,0,49,1,104,1,0,49,54,104,True
1643290,65,0,31,8,104,8,0,31,65,104,True
1643291,53,0,48,3,104,3,0,48,53,104,True
1643308,33,0,0,2,35,2,0,0,33,35,True
1643309,33,0,0,2,35,2,0,0,33,35,True
1643310,33,0,0,2,35,2,0,0,33,35,True
1643317,29,0,0,6,35,6,0,0,29,35,True
1643318,29,0,0,6,35,6,0,0,29,35,True
1643319,30,0,0,5,35,5,0,0,30,35,True
1643330,30,0,0,5,35,5,0,0,30,35,True
1643331,30,0,0,5,35,5,0,0,30,35,True
1643332,30,0,0,5,35,5,0,0,30,35,True
1643334,31,0,0,4,35,4,0,0,31,35,True
1643335,31,0,0,4,35,4,0,0,31,35,True
1643336,31,0,0,4,35,4,0,0,31,35,True
1643356,92,4,2,6,104,6,4,2,92,104,True
1643357,92,4,2,6,104,6,4,2,92,104,True
1643358,96,3,1,4,104,4,3,1,96,104,True
1643359,79,22,0,3,104,3,22,0,79,104,True
1643360,90,7,6,1,104,1,7,6,90,104,True
1643393,32,0,0,3,35,3,0,0,32,35,True
1643394,32,0,0,3,35,3,0,0,32,35,True
1643395,34,0,0,1,35,1,0,0,34,35,True
1643396,34,0,0,1,35,1,0,0,34,35,True
1643397,34,0,0,1,35,1,0,0,34,35,True
1643414,31,0,0,4,35,4,0,0,31,35,True
1643415,31,0,0,4,35,4,0,0,31,35,True
1643416,31,0,0,4,35,4,0,0,31,35,True
1643437,71,29,0,4,104,4,29,0,71,104,True
1643445,31,0,0,4,35,4,0,0,31,35,True
1643446,31,0,0,4,35,4,0,0,31,35,True
1643447,31,0,0,4,35,4,0,0,31,35,True
1643457,33,0,0,2,35,2,0,0,33,35,True
1643458,33,0,0,2,35,2,0,0,33,35,True
1643470,31,0,0,4,35,4,0,0,31,35,True
1643471,31,0,0,4,35,4,0,0,31,35,True
1643472,31,0,0,4,35,4,0,0,31,35,True
1643554,87,4,11,2,104,2,4,11,87,104,True
1643555,87,4,11,2,104,2,4,11,87,104,True
1643556,79,12,7,6,104,6,12,7,79,104,True
1643557,93,3,6,2,104,2,3,6,93,104,True
1643558,77,22,4,1,104,1,22,4,77,104,True
1643577,33,0,0,2,35,2,0,0,33,35,True
1643578,33,0,0,2,35,2,0,0,33,35,True
1643579,33,0,0,2,35,2,0,0,33,35,True
1643589,103,0,0,1,104,1,0,0,103,104,True
1643590,103,0,0,1,104,1,0,0,103,104,True
1643591,103,0,0,1,104,1,0,0,103,104,True
1643592,101,0,0,3,104,3,0,0,101,104,True
1643603,103,0,0,1,104,1,0,0,103,104,True
1643604,103,0,0,1,104,1,0,0,103,104,True
1643605,103,0,0,1,104,1,0,0,103,104,True
1643606,61,28,8,7,104,7,28,8,61,104,True
1643607,102,0,0,2,104,2,0,0,102,104,True
1643627,73,28,0,3,104,3,28,0,73,104,True
1643628,73,30,0,1,104,1,30,0,73,104,True
1643645,101,0,0,3,104,3,0,0,101,104,True
1643646,101,0,0,3,104,3,0,0,101,104,True
1643647,103,0,0,1,104,1,0,0,103,104,True
1643648,103,0,0,1,104,1,0,0,103,104,True
1643671,100,0,1,3,104,3,0,1,100,104,True
1643672,100,0,1,3,104,3,0,1,100,104,True
1643673,100,0,3,1,104,1,0,3,100,104,True
1643674,101,0,2,1,104,1,0,2,101,104,True
1643676,99,0,0,5,104,5,0,0,99,104,True
1643677,99,0,0,5,104,5,0,0,99,104,True
1643678,101,0,0,3,104,3,0,0,101,104,True
1643690,74,28,1,1,104,1,28,1,74,104,True
1643691,102,0,1,1,104,1,0,1,102,104,True
1643692,102,0,1,1,104,1,0,1,102,104,True
1643693,100,0,1,3,104,3,0,1,100,104,True
1643694,102,0,1,1,104,1,0,1,102,104,True
1643701,102,0,0,2,104,2,0,0,102,104,True
1643702,102,0,0,2,104,2,0,0,102,104,True
1643703,102,0,0,2,104,2,0,0,102,104,True
1643704,99,0,4,1,104,1,0,4,99,104,True
1643705,99,0,4,1,104,1,0,4,99,104,True
1643706,98,0,5,1,104,1,0,5,98,104,True
1643719,102,0,1,1,104,1,0,1,102,104,True
1643720,102,0,1,1,104,1,0,1,102,104,True
1643721,102,1,0,1,104,1,1,0,102,104,True
1643738,98,0,5,1,104,1,0,5,98,104,True
1643739,98,0,5,1,104,1,0,5,98,104,True
1643740,103,0,0,1,104,1,0,0,103,104,True
1643741,102,0,0,2,104,2,0,0,102,104,True
1643745,93,4,2,5,104,5,4,2,93,104,True
1643746,93,4,2,5,104,5,4,2,93,104,True
1643747,97,0,4,3,104,3,0,4,97,104,True
1643748,99,0,4,1,104,1,0,4,99,104,True
1643749,92,3,6,3,104,3,3,6,92,104,True
1643751,103,0,0,1,104,1,0,0,103,104,True
1643752,103,0,0,1,104,1,0,0,103,104,True
1643753,101,0,1,2,104,2,0,1,101,104,True
1643755,103,0,0,1,104,1,0,0,103,104,True
1643756,103,0,0,1,104,1,0,0,103,104,True
1643757,103,0,0,1,104,1,0,0,103,104,True
1643758,103,0,0,1,104,1,0,0,103,104,True
1643759,103,0,0,1,104,1,0,0,103,104,True
1643760,103,0,0,1,104,1,0,0,103,104,True
1643761,102,0,1,1,104,1,0,1,102,104,True
1643762,101,1,0,2,104,2,1,0,101,104,True
1643763,103,0,0,1,104,1,0,0,103,104,True
1643764,103,0,0,1,104,1,0,0,103,104,True
1643765,103,0,0,1,104,1,0,0,103,104,True
1643766,99,0,1,4,104,4,0,1,99,104,True
1643767,103,0,0,1,104,1,0,0,103,104,True
1643777,100,0,0,4,104,4,0,0,100,104,True
1643778,100,0,0,4,104,4,0,0,100,104,True
1643779,100,0,0,4,104,4,0,0,100,104,True
1643852,57,0,33,14,104,14,0,33,57,104,True
1643853,57,0,33,14,104,14,0,33,57,104,True
1643854,18,0,72,14,104,14,0,72,18,104,True
1644140,70,0,26,8,104,8,0,26,70,104,True
1644141,70,0,26,8,104,8,0,26,70,104,True
1644142,70,0,21,13,104,13,0,21,70,104,True
1644143,55,0,43,6,104,6,0,43,55,104,True
1644147,67,0,28,9,104,9,0,28,67,104,True
1644148,67,0,28,9,104,9,0,28,67,104,True
1644149,66,0,28,10,104,10,0,28,66,104,True
1644150,45,0,54,5,104,5,0,54,45,104,True
1644470,33,0,0,2,35,2,0,0,33,35,True
1644471,33,0,0,2,35,2,0,0,33,35,True
1644472,33,0,0,2,35,2,0,0,33,35,True
1644703,34,0,0,1,35,1,0,0,34,35,True
1644704,34,0,0,1,35,1,0,0,34,35,True
1644705,34,0,0,1,35,1,0,0,34,35,True
1644706,34,0,0,1,35,1,0,0,34,35,True
1644707,33,1,0,1,35,1,1,0,33,35,True
1644791,34,0,0,1,35,1,0,0,34,35,True
1644792,34,0,0,1,35,1,0,0,34,35,True
1644793,34,0,0,1,35,1,0,0,34,35,True
1644794,34,0,0,1,35,1,0,0,34,35,True
1644918,33,0,0,2,35,2,0,0,33,35,True
1645059,32,0,0,3,35,3,0,0,32,35,True
1645060,32,0,0,3,35,3,0,0,32,35,True
1645061,31,0,0,4,35,4,0,0,31,35,True
1645104,90,0,9,5,104,5,0,9,90,104,True
1645185,98,0,0,6,104,6,0,0,98,104,True
1645238,18,2,1,14,35,14,2,1,18,35,True
1645239,18,2,1,14,35,14,2,1,18,35,True
1645240,18,2,1,14,35,14,2,1,18,35,True
1645241,18,2,1,14,35,14,2,1,18,35,True
1645268,33,0,0,2,35,2,0,0,33,35,True
1645269,33,0,0,2,35,2,0,0,33,35,True
1645270,34,0,0,1,35,1,0,0,34,35,True
1645279,34,0,0,1,35,1,0,0,34,35,True
1645280,34,0,0,1,35,1,0,0,34,35,True
1645281,34,0,0,1,35,1,0,0,34,35,True
1645282,34,0,0,1,35,1,0,0,34,35,True
1645287,33,0,0,2,35,2,0,0,33,35,True
1645288,33,0,0,2,35,2,0,0,33,35,True
1645289,33,0,0,2,35,2,0,0,33,35,True
1645295,33,0,0,2,35,2,0,0,33,35,True
1645296,33,0,0,2,35,2,0,0,33,35,True
1645297,33,0,0,2,35,2,0,0,33,35,True
1645308,33,0,0,2,35,2,0,0,33,35,True
1645309,33,0,0,2,35,2,0,0,33,35,True
1645310,33,0,0,2,35,2,0,0,33,35,True
1645311,33,0,0,2,35,2,0,0,33,35,True
1645313,33,0,0,2,35,2,0,0,33,35,True
1645314,33,0,0,2,35,2,0,0,33,35,True
1645315,32,0,0,3,35,3,0,0,32,35,True
1645324,33,0,0,2,35,2,0,0,33,35,True
1645325,33,0,0,2,35,2,0,0,33,35,True
1645326,33,0,0,2,35,2,0,0,33,35,True
1645329,32,0,0,3,35,3,0,0,32,35,True
1645330,32,0,0,3,35,3,0,0,32,35,True
1645331,32,0,0,3,35,3,0,0,32,35,True
1645339,33,0,0,2,35,2,0,0,33,35,True
1645340,33,0,0,2,35,2,0,0,33,35,True
1645341,33,0,0,2,35,2,0,0,33,35,True
1645342,33,0,0,2,35,2,0,0,33,35,True
1645353,34,0,0,1,35,1,0,0,34,35,True
1645354,34,0,0,1,35,1,0,0,34,35,True
1645355,34,0,0,1,35,1,0,0,34,35,True
1645359,31,0,0,4,35,4,0,0,31,35,True
1645360,31,0,0,4,35,4,0,0,31,35,True
