bill_id,bill_number,session_id,session_name,subject_id,subject_name
1490640,HJR168,1756,Regular Session 2021,2906,"Resolutions, Legislative"
1490535,HJR169,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1490597,HJR171,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1490761,HJR172,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1491934,HJR175,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1491916,HJR176,1756,Regular Session 2021,2906,"Resolutions, Legislative"
1492334,HJR180,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1492320,HJR181,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1492328,HJR182,1756,Regular Session 2021,2906,"Resolutions, Legislative"
1492387,HJR184,1756,Regular Session 2021,2923,"Resolutions, Condolence"
1492709,HJR186,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1492811,HJR190,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1495912,HJR195,1756,Regular Session 2021,2925,"Resolutions, Designation"
1495837,HJR196,1756,Regular Session 2021,2927,"Resolutions, Miscellaneous"
1495974,HJR199,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1495956,HJR201,1756,Regular Session 2021,2923,"Resolutions, Condolence"
1500714,HJR204,1756,Regular Session 2021,2906,"Resolutions, Legislative"
1500682,HJR205,1756,Regular Session 2021,2925,"Resolutions, Designation"
1500692,HJR210,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1500671,HJR211,1756,Regular Session 2021,2906,"Resolutions, Legislative"
1500845,HJR212,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1501939,HJR215,1756,Regular Session 2021,2925,"Resolutions, Designation"
1501862,HJR216,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1501844,HJR217,1756,Regular Session 2021,2923,"Resolutions, Condolence"
1502055,HJR218,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1502090,HJR220,1756,Regular Session 2021,2925,"Resolutions, Designation"
1502051,HJR221,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1502942,HJR229,1756,Regular Session 2021,2923,"Resolutions, Condolence"
1502920,HJR231,1756,Regular Session 2021,2906,"Resolutions, Legislative"
1504113,HJR234,1756,Regular Session 2021,2906,"Resolutions, Legislative"
1504203,HJR236,1756,Regular Session 2021,2925,"Resolutions, Designation"
1504189,HJR247,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1504270,HJR250,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1505158,HJR259,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1506268,HJR263,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1506846,HJR270,1756,Regular Session 2021,2923,"Resolutions, Condolence"
1506834,HJR272,1756,Regular Session 2021,2906,"Resolutions, Legislative"
1507008,HJR281,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1507118,HJR286,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1507120,HJR287,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1509489,HJR289,1756,Regular Session 2021,2906,"Resolutions, Legislative"
1509517,HJR290,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1437861,SJR1,1756,Regular Session 2021,2906,"Resolutions, Legislative"
1437877,SJR2,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1437866,SJR3,1756,Regular Session 2021,2906,"Resolutions, Legislative"
1437875,SJR4,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1437888,SJR5,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1437863,SJR6,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1437880,SJR7,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1437876,SJR8,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1437882,SJR9,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1437871,SJR10,1756,Regular Session 2021,2906,"Resolutions, Legislative"
1437873,SJR13,1756,Regular Session 2021,2923,"Resolutions, Condolence"
1437891,SJR14,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1437894,SJR15,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1437892,SJR16,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1437858,SJR17,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1437878,SJR18,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1437862,SJR19,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1442770,SJR21,1756,Regular Session 2021,2925,"Resolutions, Designation"
1446074,SJR23,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1446550,SJR24,1756,Regular Session 2021,2923,"Resolutions, Condolence"
1447748,SJR26,1756,Regular Session 2021,2923,"Resolutions, Condolence"
1447363,SJR27,1756,Regular Session 2021,2906,"Resolutions, Legislative"
1461453,SJR30,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1461495,SJR31,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1461463,SJR32,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1461816,SJR33,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1461636,SJR34,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1461408,SJR35,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1461471,SJR36,1756,Regular Session 2021,2923,"Resolutions, Condolence"
1461786,SJR37,1756,Regular Session 2021,2925,"Resolutions, Designation"
1461506,SJR38,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1461346,SJR39,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1464298,SJR41,1756,Regular Session 2021,2906,"Resolutions, Legislative"
1464581,SJR43,1756,Regular Session 2021,2923,"Resolutions, Condolence"
1471503,SJR46,1756,Regular Session 2021,2906,"Resolutions, Legislative"
1472741,SJR47,1756,Regular Session 2021,2925,"Resolutions, Designation"
1472584,SJR48,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1472644,SJR50,1756,Regular Session 2021,2923,"Resolutions, Condolence"
1472690,SJR51,1756,Regular Session 2021,2923,"Resolutions, Condolence"
1472727,SJR52,1756,Regular Session 2021,2906,"Resolutions, Legislative"
1472628,SJR53,1756,Regular Session 2021,2925,"Resolutions, Designation"
1473193,SJR55,1756,Regular Session 2021,2906,"Resolutions, Legislative"
1476330,SJR57,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1477023,SJR58,1756,Regular Session 2021,2906,"Resolutions, Legislative"
1479367,SJR60,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1483521,SJR62,1756,Regular Session 2021,2925,"Resolutions, Designation"
1483425,SJR63,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1483450,SJR65,1756,Regular Session 2021,2923,"Resolutions, Condolence"
1484518,SJR66,1756,Regular Session 2021,2925,"Resolutions, Designation"
1484572,SJR67,1756,Regular Session 2021,2923,"Resolutions, Condolence"
1484480,SJR68,1756,Regular Session 2021,2923,"Resolutions, Condolence"
1489959,SJR70,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1489974,SJR71,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1489944,SJR72,1756,Regular Session 2021,2906,"Resolutions, Legislative"
1489912,SJR73,1756,Regular Session 2021,2923,"Resolutions, Condolence"
1489973,SJR74,1756,Regular Session 2021,2923,"Resolutions, Condolence"
1490692,SJR78,1756,Regular Session 2021,2906,"Resolutions, Legislative"
1490748,SJR79,1756,Regular Session 2021,2906,"Resolutions, Legislative"
1490740,SJR80,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1490690,SJR81,1756,Regular Session 2021,2906,"Resolutions, Legislative"
1490752,SJR82,1756,Regular Session 2021,2927,"Resolutions, Miscellaneous"
1490711,SJR83,1756,Regular Session 2021,2923,"Resolutions, Condolence"
1491966,SJR84,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1491943,SJR85,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1492825,SJR88,1756,Regular Session 2021,2923,"Resolutions, Condolence"
1492842,SJR89,1756,Regular Session 2021,2923,"Resolutions, Condolence"
1492838,SJR90,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1492795,SJR91,1756,Regular Session 2021,2906,"Resolutions, Legislative"
1492794,SJR92,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1500609,SJR96,1756,Regular Session 2021,2925,"Resolutions, Designation"
1500623,SJR97,1756,Regular Session 2021,2906,"Resolutions, Legislative"
1500600,SJR98,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1501821,SJR100,1756,Regular Session 2021,2925,"Resolutions, Designation"
1501928,SJR101,1756,Regular Session 2021,2923,"Resolutions, Condolence"
1502820,SJR104,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1502778,SJR105,1756,Regular Session 2021,2923,"Resolutions, Condolence"
1502788,SJR106,1756,Regular Session 2021,2906,"Resolutions, Legislative"
1502830,SJR107,1756,Regular Session 2021,2906,"Resolutions, Legislative"
1502801,SJR108,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1502979,SJR110,1756,Regular Session 2021,2906,"Resolutions, Legislative"
1502956,SJR111,1756,Regular Session 2021,2906,"Resolutions, Legislative"
1502879,SJR112,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1502997,SJR113,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1504209,SJR114,1756,Regular Session 2021,2923,"Resolutions, Condolence"
1504148,SJR115,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1504772,SJR117,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1504787,SJR118,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1505362,SJR119,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1506102,SJR122,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1506147,SJR123,1756,Regular Session 2021,2925,"Resolutions, Designation"
1506058,SJR124,1756,Regular Session 2021,2906,"Resolutions, Legislative"
1506188,SJR125,1756,Regular Session 2021,2927,"Resolutions, Miscellaneous"
1506244,SJR127,1756,Regular Session 2021,2923,"Resolutions, Condolence"
1506805,SJR128,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1506950,SJR129,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1507046,SJR130,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1507113,SJR133,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1509676,SJR134,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1509606,SJR136,1756,Regular Session 2021,2924,"Resolutions, Congratulatory"
1511776,SJR138,1756,Regular Session 2021,2906,"Resolutions, Legislative"
1563919,HB1,1972,First Special Session 2022,342076,Supplemental Appropriations
1564166,HB2,1972,First Special Session 2022,256289,Broadband
1563793,HB3,1972,First Special Session 2022,2650,Taxation
1564042,SB1,1972,First Special Session 2022,342076,Supplemental Appropriations
1563044,SB2,1972,First Special Session 2022,2650,Taxation
1563365,SB3,1972,First Special Session 2022,256289,Broadband
1563045,HR1,1972,First Special Session 2022,2906,"Resolutions, Legislative"
1563669,HR3,1972,First Special Session 2022,2923,"Resolutions, Condolence"
1571555,HR4,1972,First Special Session 2022,2923,"Resolutions, Condolence"
1571741,HR5,1972,First Special Session 2022,2924,"Resolutions, Congratulatory"
1574700,HR6,1972,First Special Session 2022,2923,"Resolutions, Condolence"
1574521,HR7,1972,First Special Session 2022,2923,"Resolutions, Condolence"
1574350,HR8,1972,First Special Session 2022,2924,"Resolutions, Congratulatory"
1575724,HR9,1972,First Special Session 2022,2923,"Resolutions, Condolence"
1563047,SR2,1972,First Special Session 2022,2906,"Resolutions, Legislative"
1563046,HJR2,1972,First Special Session 2022,2906,"Resolutions, Legislative"
1563048,SJR1,1972,First Special Session 2022,2906,"Resolutions, Legislative"
1563043,SJR3,1972,First Special Session 2022,2925,"Resolutions, Designation"
1565071,SJR4,1972,First Special Session 2022,2924,"Resolutions, Congratulatory"
1574612,SJR5,1972,First Special Session 2022,2924,"Resolutions, Congratulatory"
1519931,HB1,1836,Regular Session 2022,2845,Employment
1519928,HB2,1836,Regular Session 2022,2647,Crimes and Offenses
1519936,HB3,1836,Regular Session 2022,2782,Emergency Management
1519935,HB4,1836,Regular Session 2022,2656,Education
1519943,HB5,1836,Regular Session 2022,2689,Law Enforcement
1519942,HB6,1836,Regular Session 2022,2670,Firearms
1519940,HB7,1836,Regular Session 2022,2670,Firearms
1519932,HB8,1836,Regular Session 2022,2656,Education
1519944,HB9,1836,Regular Session 2022,2852,Labor Department
1519929,HB10,1836,Regular Session 2022,2650,Taxation
1519937,HB11,1836,Regular Session 2022,2656,Education
1523205,HB12,1836,Regular Session 2022,2650,Taxation
1523216,HB13,1836,Regular Session 2022,2670,Firearms
1523224,HB14,1836,Regular Session 2022,2670,Firearms
1523222,HB15,1836,Regular Session 2022,2650,Taxation
1523206,HB16,1836,Regular Session 2022,340398,Coronavirus
1523214,HB17,1836,Regular Session 2022,325352,Wiretapping
1523210,HB18,1836,Regular Session 2022,2656,Education
1523212,HB19,1836,Regular Session 2022,2723,Health Care
1523208,HB20,1836,Regular Session 2022,2650,Taxation
1523218,HB21,1836,Regular Session 2022,344959,Critical Infrastructure
1523220,HB22,1836,Regular Session 2022,2778,"Prosthetists and Orthotists, State Board of"
1537434,HB23,1836,Regular Session 2022,2667,Abortion
1537409,HB24,1836,Regular Session 2022,2665,Motor Vehicles
1537413,HB25,1836,Regular Session 2022,2939,Volunteer Fire Departments
1537463,HB26,1836,Regular Session 2022,334667,Judicial Retirement Fund
1537417,HB27,1836,Regular Session 2022,2967,Discrimination
1537444,HB28,1836,Regular Session 2022,2733,Corrections Department
1537416,HB29,1836,Regular Session 2022,340398,Coronavirus
1537437,HB30,1836,Regular Session 2022,2656,Education
1537461,HB31,1836,Regular Session 2022,2722,Health
1537421,HB32,1836,Regular Session 2022,2722,Health
1537469,HB33,1836,Regular Session 2022,335135,Sentencing
1537447,HB34,1836,Regular Session 2022,332445,Wastewater Systems
1537424,HB35,1836,Regular Session 2022,2646,Constitutional Amendments
1537457,HB36,1836,Regular Session 2022,2870,State Employees
1537431,HB37,1836,Regular Session 2022,2665,Motor Vehicles
1537455,HB38,1836,Regular Session 2022,2972,Washington County
1537473,HB39,1836,Regular Session 2022,2742,Insurance Department
1537449,HB40,1836,Regular Session 2022,335030,Slot Machines
1537452,HB41,1836,Regular Session 2022,2661,Elections
1537443,HB42,1836,Regular Session 2022,265196,Administrative Procedure
1537429,HB43,1836,Regular Session 2022,16311,Consumers and Consumer Protection
1537465,HB44,1836,Regular Session 2022,326457,Criminal Code
1537651,HB45,1836,Regular Session 2022,2647,Crimes and Offenses
1537426,HB46,1836,Regular Session 2022,2656,Education
1537472,HB47,1836,Regular Session 2022,2863,"Funeral Service, Board of"
1537471,HB48,1836,Regular Session 2022,2863,"Funeral Service, Board of"
1547204,HB49,1836,Regular Session 2022,23510,Tobacco
1547045,HB50,1836,Regular Session 2022,2694,Schools
1547127,HB51,1836,Regular Session 2022,335135,Sentencing
1547221,HB52,1836,Regular Session 2022,2741,Criminal Law and Procedure
1547110,HB53,1836,Regular Session 2022,22262,Voters and Voting
1547093,HB54,1836,Regular Session 2022,180379,Alimony
1547017,HB55,1836,Regular Session 2022,334658,Community Corrections Programs
1547173,HB56,1836,Regular Session 2022,335135,Sentencing
1547308,HB57,1836,Regular Session 2022,354153,Criminal Justice
1547187,HB58,1836,Regular Session 2022,89286,Holidays
1547143,HB59,1836,Regular Session 2022,89286,Holidays
1547059,HB60,1836,Regular Session 2022,89286,Holidays
1547255,HB61,1836,Regular Session 2022,89286,Holidays
1547342,HB62,1836,Regular Session 2022,2650,Taxation
1547156,HB63,1836,Regular Session 2022,22262,Voters and Voting
1547325,HB64,1836,Regular Session 2022,2718,Chambers County
1547290,HB65,1836,Regular Session 2022,23207,Alabama Trust Fund
1547032,HB66,1836,Regular Session 2022,326457,Criminal Code
1547238,HB67,1836,Regular Session 2022,2655,Workers' Compensation
1547359,HB68,1836,Regular Session 2022,2741,Criminal Law and Procedure
1547273,HB69,1836,Regular Session 2022,183977,Alabama State Law Enforcement Agency
1547076,HB70,1836,Regular Session 2022,354150,Mental Illness
1549808,HB71,1836,Regular Session 2022,2804,Alcoholic Beverages
1549722,HB72,1836,Regular Session 2022,2646,Constitutional Amendments
1549754,HB73,1836,Regular Session 2022,21313,Lotteries
1549875,HB74,1836,Regular Session 2022,2661,Elections
1550790,HB75,1836,Regular Session 2022,2820,"Pharmacy, Alabama State Board of"
1550708,HB76,1836,Regular Session 2022,334561,Student Athletes
1550907,HB77,1836,Regular Session 2022,354194,Tax Assessor
1550850,HB78,1836,Regular Session 2022,2709,Insurance
1550820,HB79,1836,Regular Session 2022,16578,Houston County
1550925,HB80,1836,Regular Session 2022,16578,Houston County
1550552,HB81,1836,Regular Session 2022,2674,Jefferson County
1550681,HB82,1836,Regular Session 2022,2650,Taxation
1550657,HB83,1836,Regular Session 2022,2656,Education
1550959,HB84,1836,Regular Session 2022,23207,Alabama Trust Fund
1550773,HB85,1836,Regular Session 2022,354195,Public Deposits
1550773,HB85,1836,Regular Session 2022,361271,Virtual Meetings
1550825,HB86,1836,Regular Session 2022,2646,Constitutional Amendments
1550644,HB87,1836,Regular Session 2022,2650,Taxation
1550716,HB88,1836,Regular Session 2022,2674,Jefferson County
1550952,HB89,1836,Regular Session 2022,21265,Campaign Finances
1550519,HB90,1836,Regular Session 2022,2665,Motor Vehicles
1550972,HB91,1836,Regular Session 2022,2665,Motor Vehicles
1550936,HB92,1836,Regular Session 2022,2734,Secretary of State
1550858,HB93,1836,Regular Session 2022,2674,Jefferson County
1550604,HB94,1836,Regular Session 2022,23399,Boards and Commissions
1550946,HB95,1836,Regular Session 2022,2964,Courts
1550812,HB96,1836,Regular Session 2022,326996,Public Schools
1550563,HB97,1836,Regular Session 2022,2943,"Oil and Gas Board, State"
1550796,HB98,1836,Regular Session 2022,2908,Shelby County
1550878,HB99,1836,Regular Session 2022,2910,Conecuh County
1550613,HB100,1836,Regular Session 2022,354192,Women's Hall of Fame
1550521,HB101,1836,Regular Session 2022,2812,Board of Registrars
1550805,HB102,1836,Regular Session 2022,2742,Insurance Department
1550845,HB103,1836,Regular Session 2022,2661,Elections
1550534,HB104,1836,Regular Session 2022,2754,Pardons and Paroles
1550534,HB104,1836,Regular Session 2022,2746,Pardons and Paroles Board
1550617,HB105,1836,Regular Session 2022,354193,Abuse
1550777,HB106,1836,Regular Session 2022,2650,Taxation
1551186,HB107,1836,Regular Session 2022,2743,"Highways, Roads, and Bridges"
1551125,HB108,1836,Regular Session 2022,2770,Elevator Safety Review Board
1551061,HB109,1836,Regular Session 2022,2820,"Pharmacy, Alabama State Board of"
1551092,HB110,1836,Regular Session 2022,2966,Geneva County
1551217,HB111,1836,Regular Session 2022,16468,Law Enforcement Agencies
1557826,HB112,1836,Regular Session 2022,2686,Appropriations
1557910,HB113,1836,Regular Session 2022,2686,Appropriations
1557887,HB114,1836,Regular Session 2022,16571,Child Support
1557945,HB115,1836,Regular Session 2022,2812,Board of Registrars
1557755,HB116,1836,Regular Session 2022,2769,Employees' Retirement System
1557706,HB117,1836,Regular Session 2022,2647,Crimes and Offenses
1557958,HB118,1836,Regular Session 2022,2667,Abortion
1557921,HB119,1836,Regular Session 2022,2804,Alcoholic Beverages
1557803,HB120,1836,Regular Session 2022,2759,Child Custody
1558126,HB121,1836,Regular Session 2022,354257,Local Government
1558126,HB121,1836,Regular Session 2022,2664,Banks and Banking
1557839,HB122,1836,Regular Session 2022,2810,Railroads
1557765,HB123,1836,Regular Session 2022,2656,Education
1557873,HB124,1836,Regular Session 2022,326996,Public Schools
1558086,HB125,1836,Regular Session 2022,2656,Education
1557864,HB126,1836,Regular Session 2022,17866,Certificate of Need
1557813,HB127,1836,Regular Session 2022,2650,Taxation
1558326,HB128,1836,Regular Session 2022,16318,Juries and Jurors
1557695,HB129,1836,Regular Session 2022,2726,Law Enforcement Officers
1557850,HB130,1836,Regular Session 2022,28958,Health Care Facilities
1558270,HB131,1836,Regular Session 2022,334591,Public Notices
1558183,HB132,1836,Regular Session 2022,2808,Baldwin County
1557933,HB133,1836,Regular Session 2022,2808,Baldwin County
1558395,HB134,1836,Regular Session 2022,2680,Teachers' Retirement System
1557900,HB135,1836,Regular Session 2022,2693,Education Trust Fund
1557727,HB136,1836,Regular Session 2022,2656,Education
1557740,HB137,1836,Regular Session 2022,269738,Teachers Retirement System
1558002,HB138,1836,Regular Session 2022,342076,Supplemental Appropriations
1557978,HB139,1836,Regular Session 2022,2686,Appropriations
1557968,HB140,1836,Regular Session 2022,2686,Appropriations
1557992,HB141,1836,Regular Session 2022,2686,Appropriations
1558526,HB142,1836,Regular Session 2022,2686,Appropriations
1557717,HB143,1836,Regular Session 2022,2647,Crimes and Offenses
1558897,HB144,1836,Regular Session 2022,2661,Elections
1559041,HB145,1836,Regular Session 2022,2665,Motor Vehicles
1558970,HB146,1836,Regular Session 2022,2656,Education
1558827,HB147,1836,Regular Session 2022,2650,Taxation
1558754,HB148,1836,Regular Session 2022,2646,Constitutional Amendments
1558683,HB149,1836,Regular Session 2022,2804,Alcoholic Beverages
1562270,HB150,1836,Regular Session 2022,95917,Public Health Department
1561717,HB151,1836,Regular Session 2022,2931,Military
1562080,HB152,1836,Regular Session 2022,2674,Jefferson County
1561746,HB153,1836,Regular Session 2022,354946,University of West Alabama
1561904,HB154,1836,Regular Session 2022,2901,Pickens County
1561834,HB155,1836,Regular Session 2022,2824,Retirement
1561804,HB156,1836,Regular Session 2022,21919,Driving Under the Influence
1561675,HB157,1836,Regular Session 2022,2646,Constitutional Amendments
1563033,HB158,1836,Regular Session 2022,2832,Limestone County
1561944,HB159,1836,Regular Session 2022,17857,National Guard
1561971,HB160,1836,Regular Session 2022,2665,Motor Vehicles
1561849,HB161,1836,Regular Session 2022,354258,Flags
1561890,HB162,1836,Regular Session 2022,2650,Taxation
1561731,HB163,1836,Regular Session 2022,2650,Taxation
1561791,HB164,1836,Regular Session 2022,2723,Health Care
1561665,HB165,1836,Regular Session 2022,2650,Taxation
1562108,HB166,1836,Regular Session 2022,2686,Appropriations
1562166,HB167,1836,Regular Session 2022,39314,Absentee Voting
1562122,HB168,1836,Regular Session 2022,2661,Elections
1562238,HB169,1836,Regular Session 2022,21313,Lotteries
1562284,HB170,1836,Regular Session 2022,2647,Crimes and Offenses
1561819,HB171,1836,Regular Session 2022,354945,Home Buyers
1562028,HB172,1836,Regular Session 2022,342081,State Historical Preservation Fund
1561957,HB173,1836,Regular Session 2022,2646,Constitutional Amendments
1561918,HB174,1836,Regular Session 2022,2650,Taxation
1578625,HB175,1836,Regular Session 2022,29547,Spanish Fort
1578824,HB176,1836,Regular Session 2022,2804,Alcoholic Beverages
1578939,HB177,1836,Regular Session 2022,354945,Home Buyers
1578669,HB178,1836,Regular Session 2022,21662,Athlete Agents
1578644,HB179,1836,Regular Session 2022,2808,Baldwin County
1578922,HB180,1836,Regular Session 2022,2808,Baldwin County
1578784,HB181,1836,Regular Session 2022,2929,Revenue Department
1578846,HB182,1836,Regular Session 2022,2656,Education
1578746,HB183,1836,Regular Session 2022,21918,Medicaid
1578739,HB184,1836,Regular Session 2022,2650,Taxation
1578839,HB185,1836,Regular Session 2022,2845,Employment
1578817,HB186,1836,Regular Session 2022,2808,Baldwin County
1578615,HB187,1836,Regular Session 2022,21782,Drugs
1578690,HB188,1836,Regular Session 2022,2656,Education
1578884,HB189,1836,Regular Session 2022,256289,Broadband
1578676,HB190,1836,Regular Session 2022,2786,Emergency Medical Services
1578650,HB191,1836,Regular Session 2022,2723,Health Care
1578650,HB191,1836,Regular Session 2022,2722,Health
1578754,HB192,1836,Regular Session 2022,2887,Pike County
1578714,HB193,1836,Regular Session 2022,2661,Elections
1578603,HB194,1836,Regular Session 2022,2661,Elections
1578927,HB195,1836,Regular Session 2022,2749,Etowah County
1578970,HB196,1836,Regular Session 2022,16578,Houston County
1579156,HB197,1836,Regular Session 2022,342058,Artificial Intelligence
1578853,HB198,1836,Regular Session 2022,2650,Taxation
1578684,HB199,1836,Regular Session 2022,328833,Alabama Office of Minority Affairs
1578684,HB199,1836,Regular Session 2022,361367,"Minority Affairs, Alabama Office of"
1579349,HB200,1836,Regular Session 2022,21400,Drivers' Licenses
1581135,HB201,1836,Regular Session 2022,2912,Wilcox County
1581020,HB202,1836,Regular Session 2022,2870,State Employees
1580866,HB203,1836,Regular Session 2022,89286,Holidays
1581259,HB204,1836,Regular Session 2022,2661,Elections
1580742,HB205,1836,Regular Session 2022,2665,Motor Vehicles
1581154,HB206,1836,Regular Session 2022,16602,Russell County
1581239,HB207,1836,Regular Session 2022,354260,Airports
1580619,HB208,1836,Regular Session 2022,2647,Crimes and Offenses
1581249,HB209,1836,Regular Session 2022,16599,Corporations
1580516,HB210,1836,Regular Session 2022,2732,Blount County
1581221,HB211,1836,Regular Session 2022,23129,State Government
1581221,HB211,1836,Regular Session 2022,2932,Contracts
1581039,HB212,1836,Regular Session 2022,260457,Prattville
1580664,HB213,1836,Regular Session 2022,2690,Mobile County
1581277,HB214,1836,Regular Session 2022,2680,Teachers' Retirement System
1580601,HB215,1836,Regular Session 2022,2804,Alcoholic Beverages
1580591,HB216,1836,Regular Session 2022,133022,"Marriage and Family Therapy, Board of Examiners in"
1581047,HB217,1836,Regular Session 2022,2661,Elections
1580715,HB218,1836,Regular Session 2022,2661,Elections
1580797,HB219,1836,Regular Session 2022,354904,Counselors
1581115,HB220,1836,Regular Session 2022,2656,Education
1581105,HB221,1836,Regular Session 2022,2964,Courts
1580535,HB222,1836,Regular Session 2022,357261,Occupational Therapists
1580535,HB222,1836,Regular Session 2022,16336,"Occupational Therapy, Alabama State Board of"
1580935,HB223,1836,Regular Session 2022,2650,Taxation
1581095,HB224,1836,Regular Session 2022,2885,Jackson County
1581201,HB225,1836,Regular Session 2022,39314,Absentee Voting
1581066,HB226,1836,Regular Session 2022,2690,Mobile County
1580874,HB227,1836,Regular Session 2022,2964,Courts
1580525,HB228,1836,Regular Session 2022,2647,Crimes and Offenses
1580974,HB229,1836,Regular Session 2022,23129,State Government
1581010,HB230,1836,Regular Session 2022,2733,Corrections Department
1581001,HB231,1836,Regular Session 2022,2650,Taxation
1581125,HB232,1836,Regular Session 2022,2751,Controlled Substances
1581125,HB232,1836,Regular Session 2022,334556,Medical Examiners
1580628,HB233,1836,Regular Session 2022,2650,Taxation
1580916,HB234,1836,Regular Session 2022,2804,Alcoholic Beverages
1580751,HB235,1836,Regular Session 2022,2709,Insurance
1580905,HB236,1836,Regular Session 2022,2922,Cherokee County
1580982,HB237,1836,Regular Session 2022,2656,Education
1581163,HB238,1836,Regular Session 2022,2964,Courts
1580637,HB239,1836,Regular Session 2022,2661,Elections
1580955,HB240,1836,Regular Session 2022,2804,Alcoholic Beverages
1580835,HB241,1836,Regular Session 2022,256259,Workforce Development
1581085,HB242,1836,Regular Session 2022,357149,Munford
1580924,HB243,1836,Regular Session 2022,2746,Pardons and Paroles Board
1580646,HB244,1836,Regular Session 2022,16311,Consumers and Consumer Protection
1581286,HB245,1836,Regular Session 2022,2656,Education
1580490,HB246,1836,Regular Session 2022,108961,Monuments
1581193,HB247,1836,Regular Session 2022,2671,Montgomery County
1581973,HB248,1836,Regular Session 2022,357252,Sovereign Immunity
1582258,HB249,1836,Regular Session 2022,357036,Credit Union Administration
1582191,HB250,1836,Regular Session 2022,16497,Port Authorities
1582191,HB250,1836,Regular Session 2022,2788,Transportation
1582392,HB251,1836,Regular Session 2022,2796,Code of Alabama
