canonical_candidate_id,person_id,year,chamber,district_candidate,canonical_name,canonical_party,incumbent,people_id,party,district_legislator,ideal_point,chamber_percentile,distance_from_caucus_median,ideological_extremity,votes_used,possible_votes,participation_rate,party_loyalty_rate,cross_party_voting_rate,parties_disagree_votes,legislative_score_available,identity_match_method
AL-2018-house-93-R-STEVE-CLOUSE,ALPERSON-STEVE-CLOUSE,2018,house,93,Steve Clouse                          ,R,1,3432.0,R,HD-093,0.8396284473694885,90.47619047619048,0.15415770365604486,0.2642471501636907,320.0,359.0,0.8913649025069638,0.975,0.015267175572519083,131.0,1,exact_name_chamber_cycle
AL-2018-house-94-D-DANIELLE-MASHBURN-MYRICK,ALPERSON-DANIELLE-MASHBURN-MYRICK,2018,house,94,Danielle Mashburn-Myrick              ,D,0,,,,,,,,,,,,,,0,unmatched
AL-2018-house-94-R-JOE-FAUST,ALPERSON-JOE-FAUST,2018,house,94,Joe Faust                             ,R,1,3424.0,R,HD-094,0.5259365305634104,47.61904761904761,-0.15953421315003324,0.049444766642387394,317.0,359.0,0.883008356545961,0.9022082018927445,0.16129032258064516,124.0,1,exact_name_chamber_cycle
AL-2018-house-95-R-STEVE-MCMILLAN,ALPERSON-STEVE-MCMILLAN,2018,house,95,Steve McMillan                        ,R,1,3427.0,R,HD-095,0.5487262256936022,49.523809523809526,-0.13674451801984144,0.026655071512195594,256.0,359.0,0.713091922005571,0.9375,0.0990990990990991,111.0,1,exact_name_chamber_cycle
AL-2018-house-96-D-MAURICE-HORSEY,ALPERSON-MAURICE-HORSEY,2018,house,96,Maurice Horsey                        ,D,0,,,,,,,,,,,,,,0,unmatched
AL-2018-house-96-R-MATT-SIMPSON,ALPERSON-MATT-SIMPSON,2018,house,96,Matt Simpson                          ,R,0,,,,,,,,,,,,,,0,unmatched
AL-2018-house-97-D-ADLINE-C-CLARKE,ALPERSON-ADLINE-C-CLARKE,2018,house,97,Adline C. Clarke                      ,D,1,16140.0,D,HD-097,-1.6661556427065565,11.428571428571429,-0.15129183084987607,2.241536939912354,277.0,359.0,0.7715877437325905,0.8989169675090253,0.1,120.0,1,incumbent_unique_district_chamber_cycle
AL-2018-house-97-R-STEPHEN-MCNAIR,ALPERSON-STEPHEN-MCNAIR,2018,house,97,Stephen McNair                        ,R,0,,,,,,,,,,,,,,0,unmatched
AL-2018-house-98-D-NAPOLEON-BRACY-JR,ALPERSON-NAPOLEON-BRACY-JR,2018,house,98,"Napoleon Bracy, Jr.                   ",D,1,12542.0,D,HD-098,-1.7810015398419767,6.666666666666667,-0.26613772798529634,2.3563828370477746,273.0,359.0,0.7604456824512534,0.9157509157509157,0.041666666666666664,120.0,1,exact_name_chamber_cycle
AL-2018-house-99-D-SAM-JONES,ALPERSON-SAM-JONES,2018,house,99,Sam Jones                             ,D,0,,,,,,,,,,,,,,0,unmatched
AL-2018-house-99-R-CHARLES-W-TALBERT,ALPERSON-CHARLES-W-TALBERT,2018,house,99,Charles W. Talbert                    ,R,0,,,,,,,,,,,,,,0,unmatched
AL-2018-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,2018,house,100,Victor Gaston                         ,R,1,3415.0,R,HD-100,0.6312810825745425,61.904761904761905,-0.05418966113890111,0.05589978536874474,325.0,359.0,0.9052924791086351,0.9107692307692308,0.11450381679389313,131.0,1,exact_name_chamber_cycle
AL-2018-house-101-R-CHRIS-PRINGLE,ALPERSON-CHRIS-PRINGLE,2018,house,101,Chris Pringle                         ,R,1,17603.0,R,HD-101,0.3831278467127877,38.095238095238095,-0.3023428970006559,0.19225345049301007,231.0,359.0,0.6434540389972145,0.8744588744588745,0.16831683168316833,101.0,1,exact_name_chamber_cycle
AL-2018-house-102-R-SHANE-STRINGER,ALPERSON-SHANE-STRINGER,2018,house,102,Shane Stringer                        ,R,0,,,,,,,,,,,,,,0,unmatched
AL-2018-house-103-D-BARBARA-DRUMMOND,ALPERSON-BARBARA-DRUMMOND,2018,house,103,Barbara Drummond                      ,D,1,17624.0,D,HD-103,-1.8219279327574731,3.8095238095238098,-0.3070641209007927,2.397309229963271,297.0,359.0,0.8272980501392758,0.8888888888888888,0.05737704918032787,122.0,1,exact_name_chamber_cycle
AL-2018-house-104-D-ARLENE-CUNNINGHAM-EASLEY,ALPERSON-ARLENE-CUNNINGHAM-EASLEY,2018,house,104,Arlene Cunningham Easley              ,D,0,,,,,,,,,,,,,,0,unmatched
AL-2018-house-104-R-MARGIE-WILCOX,ALPERSON-MARGIE-WILCOX,2018,house,104,Margie Wilcox                         ,R,1,16212.0,R,HD-104,0.5105357071434727,45.714285714285715,-0.1749350365699709,0.06484559006232504,294.0,359.0,0.8189415041782729,0.9013605442176871,0.14655172413793102,116.0,1,exact_name_chamber_cycle
AL-2018-house-105-R-CHIP-BROWN,ALPERSON-CHIP-BROWN,2018,house,105,Chip Brown                            ,R,0,,,,,,,,,,,,,,0,unmatched
AL-2018-senate-1-D-CAROLINE-SELF,ALPERSON-CAROLINE-SELF,2018,senate,1,Caroline Self                         ,D,0,,,,,,,,,,,,,,0,unmatched
AL-2018-senate-1-R-TIM-MELSON,ALPERSON-TIM-MELSON,2018,senate,1,Tim Melson                            ,R,1,16875.0,R,SD-001,0.7362947203663155,97.14285714285714,0.1552679122228111,0.22144310326012995,175.0,200.0,0.875,0.84,0.013513513513513514,74.0,1,exact_name_chamber_cycle
AL-2018-senate-2-D-AMY-WASYLUKA,ALPERSON-AMY-WASYLUKA,2018,senate,2,Amy Wasyluka                          ,D,0,,,,,,,,,,,,,,0,unmatched
AL-2018-senate-2-R-TOM-BUTLER,ALPERSON-TOM-BUTLER,2018,senate,2,Tom Butler                            ,R,0,,,,,,,,,,,,,,0,unmatched
AL-2018-senate-3-R-ARTHUR-ORR,ALPERSON-ARTHUR-ORR,2018,senate,3,Arthur Orr                            ,R,1,3481.0,R,SD-003,0.570581390112306,62.857142857142854,-0.010445418031198361,0.055729773006120475,167.0,200.0,0.835,0.9221556886227545,0.05405405405405406,74.0,1,exact_name_chamber_cycle
AL-2018-senate-4-R-GARLAN-GUDGER,ALPERSON-GARLAN-GUDGER,2018,senate,4,Garlan Gudger                         ,R,0,,,,,,,,,,,,,,0,unmatched
AL-2018-senate-5-R-GREG-J-REED,ALPERSON-GREG-J-REED,2018,senate,5,Greg J. Reed                          ,R,1,12492.0,R,SD-005,0.6339189324855513,74.28571428571429,0.05289212434204693,0.11906731537936577,187.0,200.0,0.935,0.93048128342246,0.04597701149425287,87.0,1,incumbent_unique_district_chamber_cycle
AL-2018-senate-6-D-JOHNNY-MACK-MORROW,ALPERSON-JOHNNY-MACK-MORROW,2018,senate,6,Johnny Mack Morrow                    ,D,0,,,,,,,,,,,,,,0,unmatched
AL-2018-senate-6-R-LARRY-STUTTS,ALPERSON-LARRY-STUTTS,2018,senate,6,Larry Stutts                          ,R,1,16876.0,R,SD-006,0.7387192392912463,100.0,0.1576924311477419,0.22386762218506073,180.0,200.0,0.9,0.85,0.0379746835443038,79.0,1,exact_name_chamber_cycle
AL-2018-senate-7-D-DEBORAH-BARROS,ALPERSON-DEBORAH-BARROS,2018,senate,7,Deborah Barros                        ,D,0,,,,,,,,,,,,,,0,unmatched
AL-2018-senate-7-R-SAM-GIVHAN,ALPERSON-SAM-GIVHAN,2018,senate,7,Sam Givhan                            ,R,0,,,,,,,,,,,,,,0,unmatched
AL-2018-senate-8-R-STEVE-LIVINGSTON,ALPERSON-STEVE-LIVINGSTON,2018,senate,8,Steve Livingston                      ,R,1,16873.0,R,SD-008,0.5388115669918271,57.14285714285714,-0.042215241151677296,0.02395994988564154,188.0,200.0,0.94,0.8829787234042553,0.08333333333333333,84.0,1,exact_name_chamber_cycle
AL-2018-senate-9-R-CLAY-SCOFIELD,ALPERSON-CLAY-SCOFIELD,2018,senate,9,Clay Scofield                         ,R,1,12499.0,R,SD-009,0.5914722261747027,65.71428571428571,0.010445418031198361,0.0766206090685172,171.0,200.0,0.855,0.8771929824561403,0.0547945205479452,73.0,1,exact_name_chamber_cycle
AL-2018-senate-10-R-ANDREW-JONES,ALPERSON-ANDREW-JONES,2018,senate,10,Andrew Jones                          ,R,0,,,,,,,,,,,,,,0,unmatched
AL-2018-senate-11-D-CARL-CARTER,ALPERSON-CARL-CARTER,2018,senate,11,Carl Carter                           ,D,0,,,,,,,,,,,,,,0,unmatched
AL-2018-senate-11-R-JIM-MCCLENDON,ALPERSON-JIM-MCCLENDON,2018,senate,11,Jim McClendon                         ,R,1,3429.0,R,SD-011,0.5148516171061855,51.42857142857142,-0.06617519103731884,0.0,188.0,200.0,0.94,0.9095744680851063,0.08139534883720931,86.0,1,exact_name_chamber_cycle
AL-2018-senate-12-D-JIM-WILLIAMS,ALPERSON-JIM-WILLIAMS,2018,senate,12,Jim Williams                          ,D,0,,,,,,,,,,,,,,0,unmatched
AL-2018-senate-12-R-DEL-MARSH,ALPERSON-DEL-MARSH,2018,senate,12,Del Marsh                             ,R,1,3462.0,R,SD-012,0.4682193220629075,40.0,-0.11280748608059687,0.04663229504327804,168.0,200.0,0.84,0.9523809523809523,0.0684931506849315,73.0,1,exact_name_chamber_cycle
AL-2018-senate-13-D-DARRELL-TURNER,ALPERSON-DARRELL-TURNER,2018,senate,13,Darrell Turner                        ,D,0,,,,,,,,,,,,,,0,unmatched
AL-2018-senate-13-R-RANDY-PRICE,ALPERSON-RANDY-PRICE,2018,senate,13,Randy Price                           ,R,0,,,,,,,,,,,,,,0,unmatched
AL-2018-senate-14-D-JERRY-MCDONALD,ALPERSON-JERRY-MCDONALD,2018,senate,14,Jerry McDonald                        ,D,0,,,,,,,,,,,,,,0,unmatched
AL-2018-senate-14-R-CAM-WARD,ALPERSON-CAM-WARD,2018,senate,14,Cam Ward                              ,R,1,3405.0,R,SD-014,0.3925887263894359,34.285714285714285,-0.18843808175406845,0.12226289071674962,148.0,200.0,0.74,0.9054054054054054,0.109375,64.0,1,incumbent_unique_district_chamber_cycle
AL-2018-senate-15-R-DAN-ROBERTS,ALPERSON-DAN-ROBERTS,2018,senate,15,Dan Roberts                           ,R,0,,,,,,,,,,,,,,0,unmatched
AL-2018-senate-16-D-LINDSEY-DECKARD,ALPERSON-LINDSEY-DECKARD,2018,senate,16,Lindsey Deckard                       ,D,0,,,,,,,,,,,,,,0,unmatched
AL-2018-senate-16-R-J-T-JABO-WAGGONER,ALPERSON-J-T-JABO-WAGGONER,2018,senate,16,"J.T. ""Jabo"" Waggoner                  ",R,1,3461.0,R,SD-016,0.6431543940901436,80.0,0.06212758594663925,0.1283027769839581,175.0,200.0,0.875,0.96,0.036585365853658534,82.0,1,incumbent_unique_district_chamber_cycle
AL-2018-senate-17-R-SHAY-SHELNUTT,ALPERSON-SHAY-SHELNUTT,2018,senate,17,Shay Shelnutt                         ,R,1,16874.0,R,SD-017,0.6192702844634036,71.42857142857143,0.03824347631989922,0.10441866735721805,149.0,200.0,0.745,0.8657718120805369,0.05128205128205128,78.0,1,exact_name_chamber_cycle
AL-2018-senate-18-D-RODGER-M-SMITHERMAN,ALPERSON-RODGER-M-SMITHERMAN,2018,senate,18,Rodger M. Smitherman                  ,D,1,3465.0,D,SD-018,-1.9186236951454305,11.428571428571429,-0.09005720320594768,2.433475312251616,156.0,200.0,0.78,0.9102564102564102,0.1095890410958904,73.0,1,incumbent_unique_district_chamber_cycle
AL-2018-senate-19-D-PRISCILLA-DUNN,ALPERSON-PRISCILLA-DUNN,2018,senate,19,Priscilla Dunn                        ,D,1,3480.0,D,SD-019,-1.0396164363864313,22.857142857142858,0.7889500555530515,1.554468053492617,120.0,200.0,0.6,0.8833333333333333,0.2916666666666667,48.0,1,exact_name_chamber_cycle
AL-2018-senate-20-D-LINDA-COLEMAN-MADISON,ALPERSON-LINDA-COLEMAN-MADISON,2018,senate,20,Linda Coleman-Madison                 ,D,1,3479.0,D,SD-020,-1.684030280215032,17.142857142857142,0.14453621172445086,2.1988818973212174,160.0,200.0,0.8,0.88125,0.21518987341772153,79.0,1,exact_name_chamber_cycle
AL-2018-senate-21-D-RICK-BURNHAM,ALPERSON-RICK-BURNHAM,2018,senate,21,Rick Burnham                          ,D,0,,,,,,,,,,,,,,0,unmatched
AL-2018-senate-21-R-GERALD-ALLEN,ALPERSON-GERALD-ALLEN,2018,senate,21,Gerald Allen                          ,R,1,3420.0,R,SD-021,0.6966229320478073,91.42857142857143,0.11559612390430296,0.1817713149416218,186.0,200.0,0.93,0.9354838709677419,0.034482758620689655,87.0,1,exact_name_chamber_cycle
AL-2018-senate-22-R-GREG-ALBRITTON,ALPERSON-GREG-ALBRITTON,2018,senate,22,Greg Albritton                        ,R,1,16871.0,R,SD-022,0.6475267673920888,82.85714285714286,0.06649995924858443,0.13267515028590326,165.0,200.0,0.825,0.9090909090909091,0.04819277108433735,83.0,1,exact_name_chamber_cycle
AL-2018-senate-23-D-MALIKA-SANDERS-FORTIER,ALPERSON-MALIKA-SANDERS-FORTIER,2018,senate,23,Malika Sanders-Fortier                ,D,0,,,,,,,,,,,,,,0,unmatched
AL-2018-senate-24-D-BOBBY-SINGLETON,ALPERSON-BOBBY-SINGLETON,2018,senate,24,Bobby Singleton                       ,D,1,3482.0,D,SD-024,-2.25994477758205,2.857142857142857,-0.43137828564256697,2.7747963946882352,173.0,200.0,0.865,0.8554913294797688,0.08433734939759036,83.0,1,exact_name_chamber_cycle
AL-2018-senate-25-D-DAVID-A-SADLER,ALPERSON-DAVID-A-SADLER,2018,senate,25,David A. Sadler                       ,D,0,,,,,,,,,,,,,,0,unmatched
AL-2018-senate-25-R-WILL-BARFOOT,ALPERSON-WILL-BARFOOT,2018,senate,25,Will Barfoot                          ,R,0,,,,,,,,,,,,,,0,unmatched
AL-2018-senate-26-D-DAVID-COACH-BURKETTE,ALPERSON-DAVID-COACH-BURKETTE,2018,senate,26,"David ""Coach"" Burkette                ",D,1,3472.0,D,SD-026,-1.7385092887335352,14.285714285714285,0.09005720320594768,2.253360905839721,104.0,200.0,0.52,0.9326923076923077,0.01694915254237288,59.0,1,incumbent_unique_district_chamber_cycle
AL-2018-senate-26-R-D-J-JOHNSON,ALPERSON-D-J-JOHNSON,2018,senate,26,D. J. Johnson                         ,R,0,,,,,,,,,,,,,,0,unmatched
AL-2018-senate-27-D-NANCY-CARLTON-BENDINGER,ALPERSON-NANCY-CARLTON-BENDINGER,2018,senate,27,Nancy Carlton Bendinger               ,D,0,,,,,,,,,,,,,,0,unmatched
AL-2018-senate-27-R-TOM-WHATLEY,ALPERSON-TOM-WHATLEY,2018,senate,27,Tom Whatley                           ,R,1,12521.0,R,SD-027,0.410805861058597,37.142857142857146,-0.17022094708490737,0.10404575604758853,164.0,200.0,0.82,0.8902439024390244,0.14666666666666667,75.0,1,incumbent_unique_district_chamber_cycle
AL-2018-senate-28-D-BILLY-BEASLEY,ALPERSON-BILLY-BEASLEY,2018,senate,28,Billy Beasley                         ,D,1,3386.0,D,SD-028,-1.4092468619245724,20.0,0.41931963001491046,1.924098479030758,179.0,200.0,0.895,0.7932960893854749,0.32142857142857145,84.0,1,incumbent_unique_district_chamber_cycle
AL-2018-senate-29-R-DONNIE-CHESTEEN,ALPERSON-DONNIE-CHESTEEN,2018,senate,29,Donnie Chesteen                       ,R,0,,,,,,,,,,,,,,0,unmatched
AL-2018-senate-30-R-CLYDE-CHAMBLISS-JR,ALPERSON-CLYDE-CHAMBLISS-JR,2018,senate,30,"Clyde Chambliss, Jr.                  ",R,1,16872.0,R,SD-030,0.6370790009723445,77.14285714285715,0.05605219282884011,0.12222738386615895,183.0,200.0,0.915,0.8306010928961749,0.10465116279069768,86.0,1,exact_name_chamber_cycle
AL-2018-senate-31-R-JIMMY-W-HOLLEY,ALPERSON-JIMMY-W-HOLLEY,2018,senate,31,Jimmy W. Holley                       ,R,1,3491.0,R,SD-031,0.7243974452265654,94.28571428571428,0.14337063708306097,0.2095458281203798,195.0,200.0,0.975,0.7435897435897436,0.09302325581395349,86.0,1,incumbent_unique_district_chamber_cycle
AL-2018-senate-32-D-JASON-FISHER,ALPERSON-JASON-FISHER,2018,senate,32,Jason Fisher                          ,D,0,,,,,,,,,,,,,,0,unmatched
AL-2018-senate-32-R-CHRIS-ELLIOTT,ALPERSON-CHRIS-ELLIOTT,2018,senate,32,Chris Elliott                         ,R,0,,,,,,,,,,,,,,0,unmatched
AL-2018-senate-33-D-VIVIAN-DAVIS-FIGURES,ALPERSON-VIVIAN-DAVIS-FIGURES,2018,senate,33,Vivian Davis Figures                  ,D,1,3490.0,D,SD-033,-2.057106285014189,8.571428571428571,-0.22853979307470595,2.5719579021203742,170.0,200.0,0.85,0.9058823529411765,0.05063291139240506,79.0,1,incumbent_unique_district_chamber_cycle
AL-2018-senate-34-R-JACK-WILLIAMS,ALPERSON-JACK-WILLIAMS,2018,senate,34,Jack Williams                         ,R,0,,,,,,,,,,,,,,0,unmatched
AL-2018-senate-35-D-TOM-HOLMES,ALPERSON-TOM-HOLMES,2018,senate,35,Tom Holmes                            ,D,0,,,,,,,,,,,,,,0,unmatched
AL-2018-senate-35-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,2018,senate,35,David Sessions                        ,R,0,,,,,,,,,,,,,,0,unmatched
AL-2022-house-1-R-PHILLIP-PETTUS,ALPERSON-PHILLIP-PETTUS,2022,house,1,Phillip Pettus                        ,R,1,17026.0,R,HD-001,0.6633763988529661,77.77777777777779,0.10730008803210422,0.20149468887878358,414.0,436.0,0.9495412844036697,0.8623188405797102,0.060240963855421686,166.0,1,exact_name_chamber_cycle
AL-2022-house-2-R-BEN-HARRISON,ALPERSON-BEN-HARRISON,2022,house,2,Ben Harrison                          ,R,0,,,,,,,,,,,,,,0,unmatched
AL-2022-house-3-D-WESLEY-THOMPSON,ALPERSON-WESLEY-THOMPSON,2022,house,3,Wesley Thompson                       ,D,0,,,,,,,,,,,,,,0,unmatched
AL-2022-house-3-R-KERRY-BUBBA-UNDERWOOD,ALPERSON-KERRY-BUBBA-UNDERWOOD,2022,house,3,"Kerry ""Bubba"" Underwood               ",R,0,,,,,,,,,,,,,,0,unmatched
AL-2022-house-4-R-PARKER-DUNCAN-MOORE,ALPERSON-PARKER-DUNCAN-MOORE,2022,house,4,Parker Duncan Moore                   ,R,1,21304.0,R,HD-004,0.6287048453245029,73.14814814814815,0.07262853450364104,0.1668231353503204,426.0,436.0,0.9770642201834863,0.903755868544601,0.07228915662650602,166.0,1,incumbent_unique_district_chamber_cycle
AL-2022-house-5-R-DANNY-F-CRAWFORD,ALPERSON-DANNY-F-CRAWFORD,2022,house,5,Danny F Crawford                      ,R,1,17899.0,R,HD-005,0.6098317330172326,72.22222222222221,0.05375542219637075,0.1479500230430501,405.0,436.0,0.9288990825688074,0.8716049382716049,0.07926829268292683,164.0,1,incumbent_unique_district_chamber_cycle
AL-2022-house-6-R-ANDY-WHITT,ALPERSON-ANDY-WHITT,2022,house,6,Andy Whitt                            ,R,1,21311.0,R,HD-006,0.5030067584042798,56.481481481481474,-0.053069552416582066,0.04112504843009729,411.0,436.0,0.9426605504587156,0.948905109489051,0.06097560975609756,164.0,1,exact_name_chamber_cycle
AL-2022-house-7-D-MOSE-JONES-JR,ALPERSON-MOSE-JONES-JR,2022,house,7,"Mose Jones, Jr.                       ",D,0,,,,,,,,,,,,,,0,unmatched
AL-2022-house-7-R-ERNIE-YARBROUGH,ALPERSON-ERNIE-YARBROUGH,2022,house,7,Ernie Yarbrough                       ,R,0,,,,,,,,,,,,,,0,unmatched
AL-2022-house-8-R-TERRI-COLLINS,ALPERSON-TERRI-COLLINS,2022,house,8,Terri Collins                         ,R,1,12486.0,R,HD-008,0.3758237182450768,37.96296296296296,-0.18025259257578502,0.08605799172910567,423.0,436.0,0.9701834862385321,0.9290780141843972,0.10493827160493827,162.0,1,exact_name_chamber_cycle
AL-2022-house-9-R-SCOTT-STADTHAGEN,ALPERSON-SCOTT-STADTHAGEN,2022,house,9,Scott Stadthagen                      ,R,1,21249.0,R,HD-009,0.8986418525109198,89.81481481481481,0.34256554169005793,0.4367601425367373,402.0,436.0,0.9220183486238532,0.8134328358208955,0.03592814371257485,167.0,1,exact_name_chamber_cycle
AL-2022-house-10-D-MARILYN-LANDS,ALPERSON-MARILYN-LANDS,2022,house,10,Marilyn Lands                         ,D,0,,,,,,,,,,,,,,0,unmatched
AL-2022-house-10-R-DAVID-COLE,ALPERSON-DAVID-COLE,2022,house,10,David Cole                            ,R,0,,,,,,,,,,,,,,0,unmatched
AL-2022-house-11-R-RANDALL-SHEDD,ALPERSON-RANDALL-SHEDD,2022,house,11,Randall Shedd                         ,R,1,16021.0,R,HD-011,0.6299662592078928,74.07407407407408,0.073889948387031,0.16808454923371036,376.0,436.0,0.8623853211009175,0.8643617021276596,0.06918238993710692,159.0,1,exact_name_chamber_cycle
AL-2022-house-12-D-JAMES-C-FIELDS-JR,ALPERSON-JAMES-C-FIELDS-JR,2022,house,12,"James C. Fields, Jr.                  ",D,0,,,,,,,,,,,,,,0,unmatched
AL-2022-house-12-R-COREY-HARBISON,ALPERSON-COREY-HARBISON,2022,house,12,Corey Harbison                        ,R,1,17025.0,R,HD-012,0.7018877670124374,80.55555555555556,0.14581145619157554,0.2400060570382549,355.0,436.0,0.8142201834862385,0.7859154929577464,0.08280254777070063,157.0,1,exact_name_chamber_cycle
AL-2022-house-13-R-MATT-WOODS,ALPERSON-MATT-WOODS,2022,house,13,Matt Woods                            ,R,0,,,,,,,,,,,,,,0,unmatched
AL-2022-house-14-R-TIMOTHY-TIM-WADSWORTH,ALPERSON-TIMOTHY-TIM-WADSWORTH,2022,house,14,Timothy (Tim) Wadsworth               ,R,1,17632.0,R,HD-014,0.5915818423081664,71.29629629629629,0.03550553148730451,0.12970013233398386,407.0,436.0,0.9334862385321101,0.8378378378378378,0.09146341463414634,164.0,1,incumbent_unique_district_chamber_cycle
AL-2022-house-15-D-RICHARD-P-ROUCO,ALPERSON-RICHARD-P-ROUCO,2022,house,15,Richard P. Rouco                      ,D,0,,,,,,,,,,,,,,0,unmatched
AL-2022-house-15-R-LEIGH-HULSEY,ALPERSON-LEIGH-HULSEY,2022,house,15,Leigh Hulsey                          ,R,0,,,,,,,,,,,,,,0,unmatched
AL-2022-house-16-R-KYLE-SOUTH,ALPERSON-KYLE-SOUTH,2022,house,16,Kyle South                            ,R,1,17597.0,R,HD-016,0.46294172370598996,51.85185185185185,-0.09313458711487188,0.0010600137318074743,393.0,436.0,0.9013761467889908,0.926208651399491,0.07236842105263158,152.0,1,exact_name_chamber_cycle
AL-2022-house-17-R-TRACY-ESTES,ALPERSON-TRACY-ESTES,2022,house,17,Tracy Estes                           ,R,1,21288.0,R,HD-017,0.9077287253842107,90.74074074074075,0.35165241456334884,0.4458470154100282,403.0,436.0,0.9243119266055045,0.8436724565756824,0.018633540372670808,161.0,1,exact_name_chamber_cycle
AL-2022-house-18-R-JAMIE-KIEL,ALPERSON-JAMIE-KIEL,2022,house,18,Jamie Kiel                            ,R,1,21302.0,R,HD-018,1.176098979210777,100.0,0.6200226683899152,0.7142172692365945,418.0,436.0,0.9587155963302753,0.6244019138755981,0.047619047619047616,168.0,1,exact_name_chamber_cycle
AL-2022-house-19-D-LAURA-HALL,ALPERSON-LAURA-HALL,2022,house,19,Laura Hall                            ,D,1,3357.0,D,HD-019,-1.641677181800463,17.59259259259259,0.06337602940823328,2.1035588917746453,314.0,436.0,0.7201834862385321,0.9235668789808917,0.058823529411764705,136.0,1,exact_name_chamber_cycle
AL-2022-house-20-R-JAMES-LOMAX,ALPERSON-JAMES-LOMAX,2022,house,20,James Lomax                           ,R,0,,,,,,,,,,,,,,0,unmatched
AL-2022-house-21-R-REX-REYNOLDS,ALPERSON-REX-REYNOLDS,2022,house,21,Rex Reynolds                          ,R,1,19618.0,R,HD-021,0.5283138655342922,61.111111111111114,-0.02776244528656968,0.06643215556010967,420.0,436.0,0.963302752293578,0.9452380952380952,0.054878048780487805,164.0,1,exact_name_chamber_cycle
AL-2022-house-22-R-RITCHIE-WHORTON,ALPERSON-RITCHIE-WHORTON,2022,house,22,Ritchie Whorton                       ,R,1,17027.0,R,HD-022,0.9697290227704004,94.44444444444444,0.41365271194953857,0.507847312796218,392.0,436.0,0.8990825688073395,0.6556122448979592,0.07975460122699386,163.0,1,exact_name_chamber_cycle
AL-2022-house-23-R-MIKE-KIRKLAND,ALPERSON-MIKE-KIRKLAND,2022,house,23,Mike Kirkland                         ,R,0,,,,,,,,,,,,,,0,unmatched
AL-2022-house-24-R-NATHANIEL-LEDBETTER,ALPERSON-NATHANIEL-LEDBETTER,2022,house,24,Nathaniel Ledbetter                   ,R,1,17595.0,R,HD-024,0.5439589321587436,62.96296296296296,-0.012117378662118261,0.0820772221845611,403.0,436.0,0.9243119266055045,0.9553349875930521,0.04819277108433735,166.0,1,exact_name_chamber_cycle
AL-2022-house-25-D-MALLORY-HAGAN,ALPERSON-MALLORY-HAGAN,2022,house,25,Mallory Hagan                         ,D,0,,,,,,,,,,,,,,0,unmatched
AL-2022-house-25-R-PHILLIP-K-RIGSBY,ALPERSON-PHILLIP-K-RIGSBY,2022,house,25,Phillip K. Rigsby                     ,R,0,,,,,,,,,,,,,,0,unmatched
AL-2022-house-26-D-BEN-ALFORD,ALPERSON-BEN-ALFORD,2022,house,26,Ben Alford                            ,D,0,,,,,,,,,,,,,,0,unmatched
AL-2022-house-26-R-BROCK-COLVIN,ALPERSON-BROCK-COLVIN,2022,house,26,Brock Colvin                          ,R,0,,,,,,,,,,,,,,0,unmatched
AL-2022-house-27-D-HERB-NEU,ALPERSON-HERB-NEU,2022,house,27,Herb Neu                              ,D,0,,,,,,,,,,,,,,0,unmatched
AL-2022-house-27-R-WES-KITCHENS,ALPERSON-WES-KITCHENS,2022,house,27,Wes Kitchens                          ,R,1,20421.0,R,HD-027,0.7530724833599264,86.11111111111111,0.19699617253906454,0.2911907733857439,402.0,436.0,0.9220183486238532,0.8905472636815921,0.03125,160.0,1,exact_name_chamber_cycle
AL-2022-house-28-R-MACK-N-BUTLER,ALPERSON-MACK-N-BUTLER,2022,house,28,Mack N Butler                         ,R,0,,,,,,,,,,,,,,0,unmatched
AL-2022-house-29-R-MARK-A-GIDLEY,ALPERSON-MARK-A-GIDLEY,2022,house,29,Mark A. Gidley                        ,R,0,,,,,,,,,,,,,,0,unmatched
AL-2022-house-30-R-CRAIG-LIPSCOMB,ALPERSON-CRAIG-LIPSCOMB,2022,house,30,Craig Lipscomb                        ,R,1,21248.0,R,HD-030,0.7508237435816103,85.18518518518519,0.19474743276074846,0.2889420336074278,414.0,436.0,0.9495412844036697,0.8888888888888888,0.05389221556886228,167.0,1,exact_name_chamber_cycle
AL-2022-house-31-R-TROY-B-STUBBS,ALPERSON-TROY-B-STUBBS,2022,house,31,Troy B. Stubbs                        ,R,0,,,,,,,,,,,,,,0,unmatched
AL-2022-house-32-D-BARBARA-BIGSBY-BOYD,ALPERSON-BARBARA-BIGSBY-BOYD,2022,house,32,Barbara Bigsby Boyd                   ,D,1,3360.0,D,HD-032,-1.71341241819528,13.88888888888889,-0.008359206986583656,2.175294128169462,373.0,436.0,0.8555045871559633,0.9302949061662198,0.0684931506849315,146.0,1,incumbent_unique_district_chamber_cycle
AL-2022-house-32-R-EVAN-B-JACKSON,ALPERSON-EVAN-B-JACKSON,2022,house,32,Evan B. Jackson                       ,R,0,,,,,,,,,,,,,,0,unmatched
AL-2022-house-33-D-FRED-CRUM-SR,ALPERSON-FRED-CRUM-SR,2022,house,33,"Fred Crum, Sr.                        ",D,0,,,,,,,,,,,,,,0,unmatched
