session_year,people_id,name,party,role,district_legiscan,year,years_before_election,person_id,canonical_candidate_id,canonical_name,canonical_party,chamber,district_candidate,match_status,source_archive
2021,3490,Vivian Figures,D,Sen,SD-033,,,,,,,,,unmatched_or_out_of_window,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip
2021,3491,Jimmy Holley,R,Sen,SD-031,,,,,,,,,unmatched_or_out_of_window,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip
2021,22885,Rules,,Sen,,,,,,,,,,unmatched_or_out_of_window,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip
2021,22964,Cynthia Almond,R,Rep,HD-003,,,,,,,,,unmatched_or_out_of_window,AL_2021-2021_2nd_Special_Session_JSON_20211104_4584906c94215b8a5f86185ebae84329.zip
2021,12530,William Poole,R,Rep,HD-063,,,,,,,,,unmatched_or_out_of_window,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip
2021,21314,David Burkette,D,Sen,SD-026,,,,,,,,,unmatched_or_out_of_window,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip
2021,22886,Rules,,Rep,,,,,,,,,,unmatched_or_out_of_window,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip
2021,3405,Robert Ward,R,Sen,SD-014,,,,,,,,,unmatched_or_out_of_window,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip
2022,12486,Terri Collins,R,Rep,HD-008,2022.0,0.0,ALPERSON-TERRI-COLLINS,AL-2022-house-8-R-TERRI-COLLINS,Terri Collins                         ,R,house,8.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,12499,Clay Scofield,R,Sen,SD-009,2022.0,0.0,ALPERSON-CLAY-SCOFIELD,AL-2022-senate-9-R-CLAY-SCOFIELD,Clay Scofield                         ,R,senate,9.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,12500,April Weaver,R,Sen,SD-014,2022.0,0.0,ALPERSON-APRIL-WEAVER,AL-2022-senate-14-R-APRIL-WEAVER,April Weaver                          ,R,senate,14.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,12509,Donnie Chesteen,R,Sen,SD-029,2022.0,0.0,ALPERSON-DONNIE-CHESTEEN,AL-2022-senate-29-R-DONNIE-CHESTEEN,Donnie Chesteen                       ,R,senate,29.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,12521,Thomas Whatley,R,Sen,SD-027,,,,,,,,,unmatched_or_out_of_window,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,12542,Napoleon Bracy,D,Rep,HD-098,2022.0,0.0,ALPERSON-NAPOLEON-BRACY-JR,AL-2022-house-98-D-NAPOLEON-BRACY-JR,"Napoleon Bracy, Jr.                   ",D,house,98.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,12543,Berry Forte,D,Rep,HD-084,2022.0,0.0,ALPERSON-BERRY-FORTE,AL-2022-house-84-D-BERRY-FORTE,Berry Forte                           ,D,house,84.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,12549,Dexter Grimsley,D,Rep,HD-085,2022.0,0.0,ALPERSON-DEXTER-GRIMSLEY,AL-2022-house-85-D-DEXTER-GRIMSLEY,Dexter Grimsley                       ,D,house,85.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,12550,Juandalynn Givan,D,Rep,HD-060,2022.0,0.0,ALPERSON-JUANDALYNN-GIVAN,AL-2022-house-60-D-JUANDALYNN-GIVAN,Juandalynn Givan                      ,D,house,60.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,13150,David Sessions,R,Sen,SD-035,2022.0,0.0,ALPERSON-DAVID-SESSIONS,AL-2022-senate-35-R-DAVID-SESSIONS,David Sessions                        ,R,senate,35.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,13766,Jim Carns,R,Rep,HD-048,2022.0,0.0,ALPERSON-JIM-CARNS,AL-2022-house-48-R-JIM-CARNS,Jim Carns                             ,R,house,48.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,15745,David Standridge,R,Rep,HD-034,2022.0,0.0,ALPERSON-DAVID-STANDRIDGE,AL-2022-house-34-R-DAVID-STANDRIDGE,David Standridge                      ,R,house,34.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,16021,Randall Shedd,R,Rep,HD-011,2022.0,0.0,ALPERSON-RANDALL-SHEDD,AL-2022-house-11-R-RANDALL-SHEDD,Randall Shedd                         ,R,house,11.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,16140,Adline Clarke,D,Rep,HD-097,2022.0,0.0,ALPERSON-ADLINE-CLARKE,AL-2022-house-97-D-ADLINE-CLARKE,Adline Clarke                         ,D,house,97.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,16212,Margie Wilcox,R,Rep,HD-104,2022.0,0.0,ALPERSON-MARGIE-WILCOX,AL-2022-house-104-R-MARGIE-WILCOX,Margie Wilcox                         ,R,house,104.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,16871,Greg Albritton,R,Sen,SD-022,2022.0,0.0,ALPERSON-GREG-ALBRITTON,AL-2022-senate-22-R-GREG-ALBRITTON,Greg Albritton                        ,R,senate,22.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,16872,Clyde Chambliss,R,Sen,SD-030,2022.0,0.0,ALPERSON-CLYDE-CHAMBLISS-JR,AL-2022-senate-30-R-CLYDE-CHAMBLISS-JR,"Clyde Chambliss, Jr.                  ",R,senate,30.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,16873,Steve Livingston,R,Sen,SD-008,2022.0,0.0,ALPERSON-STEVE-LIVINGSTON,AL-2022-senate-8-R-STEVE-LIVINGSTON,Steve Livingston                      ,R,senate,8.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,16874,Shay Shelnutt,R,Sen,SD-017,2022.0,0.0,ALPERSON-SHAY-SHELNUTT,AL-2022-senate-17-R-SHAY-SHELNUTT,Shay Shelnutt                         ,R,senate,17.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,16875,Tim Melson,R,Sen,SD-001,2022.0,0.0,ALPERSON-TIM-MELSON,AL-2022-senate-1-R-TIM-MELSON,Tim Melson                            ,R,senate,1.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,16876,Larry Stutts,R,Sen,SD-006,2022.0,0.0,ALPERSON-LARRY-STUTTS,AL-2022-senate-6-R-LARRY-STUTTS,Larry Stutts                          ,R,senate,6.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,17025,Corey Harbison,R,Rep,HD-012,2022.0,0.0,ALPERSON-COREY-HARBISON,AL-2022-house-12-R-COREY-HARBISON,Corey Harbison                        ,R,house,12.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,17026,Phillip Pettus,R,Rep,HD-001,2022.0,0.0,ALPERSON-PHILLIP-PETTUS,AL-2022-house-1-R-PHILLIP-PETTUS,Phillip Pettus                        ,R,house,1.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,17027,Ritchie Whorton,R,Rep,HD-022,2022.0,0.0,ALPERSON-RITCHIE-WHORTON,AL-2022-house-22-R-RITCHIE-WHORTON,Ritchie Whorton                       ,R,house,22.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,17589,David Faulkner,R,Rep,HD-046,2022.0,0.0,ALPERSON-DAVID-FAULKNER,AL-2022-house-46-R-DAVID-FAULKNER,David Faulkner                        ,R,house,46.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,17591,Danny Garrett,R,Rep,HD-044,2022.0,0.0,ALPERSON-DANNY-GARRETT,AL-2022-house-44-R-DANNY-GARRETT,Danny Garrett                         ,R,house,44.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,17592,James Hanes,R,Rep,HD-023,,,,,,,,,unmatched_or_out_of_window,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,17593,Jim Hill,R,Rep,HD-050,2022.0,0.0,ALPERSON-JIM-HILL,AL-2022-house-50-R-JIM-HILL,Jim Hill                              ,R,house,50.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,17594,Reed Ingram,R,Rep,HD-075,2022.0,0.0,ALPERSON-REED-INGRAM,AL-2022-house-75-R-REED-INGRAM,Reed Ingram                           ,R,house,75.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,17595,Nathaniel Ledbetter,R,Rep,HD-024,2022.0,0.0,ALPERSON-NATHANIEL-LEDBETTER,AL-2022-house-24-R-NATHANIEL-LEDBETTER,Nathaniel Ledbetter                   ,R,house,24.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,17596,Chris Sells,R,Rep,HD-090,2022.0,0.0,ALPERSON-CHRIS-SELLS,AL-2022-house-90-R-CHRIS-SELLS,Chris Sells                           ,R,house,90.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,17597,Kyle South,R,Rep,HD-016,2022.0,0.0,ALPERSON-KYLE-SOUTH,AL-2022-house-16-R-KYLE-SOUTH,Kyle South                            ,R,house,16.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,17598,Jack Williams,R,Sen,SD-034,2022.0,0.0,ALPERSON-JACK-WILLIAMS,AL-2022-senate-34-R-JACK-WILLIAMS,Jack Williams                         ,R,senate,34.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,17603,Chris Pringle,R,Rep,HD-101,2022.0,0.0,ALPERSON-CHRIS-PRINGLE,AL-2022-house-101-R-CHRIS-PRINGLE,Chris Pringle                         ,R,house,101.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,17622,Bob Fincher,R,Rep,HD-037,2022.0,0.0,ALPERSON-BOB-FINCHER,AL-2022-house-37-R-BOB-FINCHER,Bob Fincher                           ,R,house,37.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,17624,Barbara Drummond,D,Rep,HD-103,2022.0,0.0,ALPERSON-BARBARA-DRUMMOND,AL-2022-house-103-D-BARBARA-DRUMMOND,Barbara Drummond                      ,D,house,103.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,17625,Kelvin Lawrence,D,Rep,HD-069,,,,,,,,,unmatched_or_out_of_window,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,17632,Timothy Wadsworth,R,Rep,HD-014,,,,,,,,,unmatched_or_out_of_window,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,17634,Arnold Mooney,R,Rep,HD-043,2022.0,0.0,ALPERSON-ARNOLD-MOONEY,AL-2022-house-43-R-ARNOLD-MOONEY,Arnold Mooney                         ,R,house,43.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,17642,Anthony Daniels,D,Rep,HD-053,2022.0,0.0,ALPERSON-ANTHONY-DANIELS,AL-2022-house-53-D-ANTHONY-DANIELS,Anthony Daniels                       ,D,house,53.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,17874,Chris Blackshear,R,Rep,HD-080,,,,,,,,,unmatched_or_out_of_window,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,17899,Danny Crawford,R,Rep,HD-005,,,,,,,,,unmatched_or_out_of_window,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,19256,Corley Ellis,R,Rep,HD-041,2022.0,0.0,ALPERSON-CORLEY-ELLIS,AL-2022-house-41-R-CORLEY-ELLIS,Corley Ellis                          ,R,house,41.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,19257,Joe Lovvorn,R,Rep,HD-079,2022.0,0.0,ALPERSON-JOE-LOVVORN,AL-2022-house-79-R-JOE-LOVVORN,Joe Lovvorn                           ,R,house,79.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,19353,Rolanda Hollis,D,Rep,HD-058,2022.0,0.0,ALPERSON-ROLANDA-HOLLIS,AL-2022-house-58-D-ROLANDA-HOLLIS,Rolanda Hollis                        ,D,house,58.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,19368,Prince Chestnut,D,Rep,HD-067,2022.0,0.0,ALPERSON-PRINCE-CHESTNUT,AL-2022-house-67-D-PRINCE-CHESTNUT,Prince Chestnut                       ,D,house,67.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,19618,Rex Reynolds,R,Rep,HD-021,2022.0,0.0,ALPERSON-REX-REYNOLDS,AL-2022-house-21-R-REX-REYNOLDS,Rex Reynolds                          ,R,house,21.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,20421,Wes Kitchens,R,Rep,HD-027,2022.0,0.0,ALPERSON-WES-KITCHENS,AL-2022-house-27-R-WES-KITCHENS,Wes Kitchens                          ,R,house,27.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,21169,Chris Elliott,R,Sen,SD-032,2022.0,0.0,ALPERSON-CHRIS-ELLIOTT,AL-2022-senate-32-R-CHRIS-ELLIOTT,Chris Elliott                         ,R,senate,32.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,21248,Craig Lipscomb,R,Rep,HD-030,2022.0,0.0,ALPERSON-CRAIG-LIPSCOMB,AL-2022-house-30-R-CRAIG-LIPSCOMB,Craig Lipscomb                        ,R,house,30.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,21249,Scott Stadthagen,R,Rep,HD-009,2022.0,0.0,ALPERSON-SCOTT-STADTHAGEN,AL-2022-house-9-R-SCOTT-STADTHAGEN,Scott Stadthagen                      ,R,house,9.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,21250,Shane Stringer,R,Rep,HD-102,2022.0,0.0,ALPERSON-SHANE-STRINGER,AL-2022-house-102-R-SHANE-STRINGER,Shane Stringer                        ,R,house,102.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,21254,Randy Price,R,Sen,SD-013,2022.0,0.0,ALPERSON-RANDY-PRICE,AL-2022-senate-13-R-RANDY-PRICE,Randy Price                           ,R,senate,13.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,21283,Andrew Jones,R,Sen,SD-010,2022.0,0.0,ALPERSON-ANDREW-JONES,AL-2022-senate-10-R-ANDREW-JONES,Andrew Jones                          ,R,senate,10.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,21284,Dan Roberts,R,Sen,SD-015,2022.0,0.0,ALPERSON-DAN-ROBERTS,AL-2022-senate-15-R-DAN-ROBERTS,Dan Roberts                           ,R,senate,15.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,21287,Chip Brown,R,Rep,HD-105,2022.0,0.0,ALPERSON-CHIP-BROWN,AL-2022-house-105-R-CHIP-BROWN,Chip Brown                            ,R,house,105.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,21288,Tracy Estes,R,Rep,HD-017,2022.0,0.0,ALPERSON-TRACY-ESTES,AL-2022-house-17-R-TRACY-ESTES,Tracy Estes                           ,R,house,17.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,21289,Matt Simpson,R,Rep,HD-096,2022.0,0.0,ALPERSON-MATT-SIMPSON,AL-2022-house-96-R-MATT-SIMPSON,Matt Simpson                          ,R,house,96.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,21297,Brett Easterbrook,R,Rep,HD-065,2022.0,0.0,ALPERSON-BRETT-EASTERBROOK,AL-2022-house-65-R-BRETT-EASTERBROOK,Brett Easterbrook                     ,R,house,65.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,21298,Jeremy Gray,D,Rep,HD-083,2022.0,0.0,ALPERSON-JEREMY-GRAY,AL-2022-house-83-D-JEREMY-GRAY,Jeremy Gray                           ,D,house,83.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,21299,Kirk Hatcher,D,Sen,SD-026,2022.0,0.0,ALPERSON-KIRK-HATCHER,AL-2022-senate-26-D-KIRK-HATCHER,Kirk Hatcher                          ,D,senate,26.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,21300,Gil Isbell,R,Rep,HD-028,,,,,,,,,unmatched_or_out_of_window,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,21301,Sam Jones,D,Rep,HD-099,2022.0,0.0,ALPERSON-SAM-JONES,AL-2022-house-99-D-SAM-JONES,Sam Jones                             ,D,house,99.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,21302,Jamie Kiel,R,Rep,HD-018,2022.0,0.0,ALPERSON-JAMIE-KIEL,AL-2022-house-18-R-JAMIE-KIEL,Jamie Kiel                            ,R,house,18.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,21303,Rhett Marques,R,Rep,HD-091,2022.0,0.0,ALPERSON-RHETT-MARQUES,AL-2022-house-91-R-RHETT-MARQUES,Rhett Marques                         ,R,house,91.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,21304,Parker Moore,R,Rep,HD-004,,,,,,,,,unmatched_or_out_of_window,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,21305,TaShina Morris,D,Rep,HD-077,2022.0,0.0,ALPERSON-TASHINA-MORRIS,AL-2022-house-77-D-TASHINA-MORRIS,Tashina Morris                        ,D,house,77.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,21306,Ed Oliver,R,Rep,HD-081,2022.0,0.0,ALPERSON-ED-OLIVER,AL-2022-house-81-R-ED-OLIVER,Ed Oliver                             ,R,house,81.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,21308,Ginny Shaver,R,Rep,HD-039,2022.0,0.0,ALPERSON-GINNY-SHAVER,AL-2022-house-39-R-GINNY-SHAVER,Ginny Shaver                          ,R,house,39.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,21309,Jeff Sorrells,R,Rep,HD-087,2022.0,0.0,ALPERSON-JEFF-SORRELLS,AL-2022-house-87-R-JEFF-SORRELLS,Jeff Sorrells                         ,R,house,87.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,21311,Andy Whitt,R,Rep,HD-006,2022.0,0.0,ALPERSON-ANDY-WHITT,AL-2022-house-6-R-ANDY-WHITT,Andy Whitt                            ,R,house,6.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,21312,Debbie Wood,R,Rep,HD-038,,,,,,,,,unmatched_or_out_of_window,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,21313,Will Barfoot,R,Sen,SD-025,2022.0,0.0,ALPERSON-WILL-BARFOOT,AL-2022-senate-25-R-WILL-BARFOOT,Will Barfoot                          ,R,senate,25.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,21315,Sam Givhan,R,Sen,SD-007,2022.0,0.0,ALPERSON-SAM-GIVHAN,AL-2022-senate-7-R-SAM-GIVHAN,Sam Givhan                            ,R,senate,7.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,21316,Garlan Gudger,R,Sen,SD-004,2022.0,0.0,ALPERSON-GARLAN-GUDGER,AL-2022-senate-4-R-GARLAN-GUDGER,Garlan Gudger                         ,R,senate,4.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,21318,Neil Rafferty,D,Rep,HD-054,2022.0,0.0,ALPERSON-NEIL-RAFFERTY,AL-2022-house-54-D-NEIL-RAFFERTY,Neil Rafferty                         ,D,house,54.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,21416,Charlotte Meadows,R,Rep,HD-074,2022.0,0.0,ALPERSON-CHARLOTTE-MEADOWS,AL-2022-house-74-R-CHARLOTTE-MEADOWS,Charlotte Meadows                     ,R,house,74.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,21548,Van Smith,R,Rep,HD-042,2022.0,0.0,ALPERSON-VAN-SMITH,AL-2022-house-42-R-VAN-SMITH,Van Smith                             ,R,house,42.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,22671,Russell Bedsole,R,Rep,HD-049,2022.0,0.0,ALPERSON-RUSSELL-BEDSOLE,AL-2022-house-49-R-RUSSELL-BEDSOLE,Russell Bedsole                       ,R,house,49.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,22761,Ben Robbins,R,Rep,HD-033,2022.0,0.0,ALPERSON-BEN-ROBBINS,AL-2022-house-33-R-BEN-ROBBINS,Ben Robbins                           ,R,house,33.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,22952,Kenyatte Hassell,D,Rep,HD-078,2022.0,0.0,ALPERSON-KENYATTE-HASSELL,AL-2022-house-78-D-KENYATTE-HASSELL,Kenyatte Hassell                      ,D,house,78.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,22953,Kenneth Paschal,R,Rep,HD-073,2022.0,0.0,ALPERSON-KENNETH-PASCHAL,AL-2022-house-73-R-KENNETH-PASCHAL,Kenneth Paschal                       ,R,house,73.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,22964,Cynthia Almond,R,Rep,HD-003,,,,,,,,,unmatched_or_out_of_window,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,23107,Patrice McClammy,D,Rep,HD-076,,,,,,,,,unmatched_or_out_of_window,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,3357,Laura Hall,D,Rep,HD-019,2022.0,0.0,ALPERSON-LAURA-HALL,AL-2022-house-19-D-LAURA-HALL,Laura Hall                            ,D,house,19.0,exact_name_candidate,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,3358,Artis McCampbell,D,Rep,HD-071,,,,,,,,,unmatched_or_out_of_window,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,3360,Barbara Boyd,D,Rep,HD-032,,,,,,,,,unmatched_or_out_of_window,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
2022,3370,Pebblin Warren,D,Rep,HD-082,,,,,,,,,unmatched_or_out_of_window,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip
