passage_event_id,session,session_year,asset,local_path,page,source_char_offset,bill_type,bill_number,outcome_text,nearest_rollcall_ordinal,rollcall_distance_characters,named_rollcall_detected,matched_rollcall_id,matched_rollcall_count_valid,matched_rollcall_same_measure,audit_status,context
SPASS-1B674DE37607FF8E,2007_RegularSession,2007,2007RegularSession_Day30,data\raw\alabama_legislature\senate_journals\2007_RegularSession\2007RegularSession_Day30.pdf,50,90276,HB,54.0,passed,18,2,True,SJRC-FD6F4CECF7F52DCE,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 22 Nays 0 Abstaining 3 Yeas: Senators: Barron, Beason, Bedford, Butler, Coleman, Denton, Figures, French, <<<PAGE 51>>> 1656 JOURNAL OF THE SENATE, 2007 30th Day - June 7, 2007 Glover, Holley, Lindsey, Little (Z), McClain, Mitchell, Mitchem, Orr, Preuitt, Ross, Sanders, Singleton, Smitherman"
SPASS-3336904228C26E17,2007_RegularSession,2007,2007RegularSession_Day30,data\raw\alabama_legislature\senate_journals\2007_RegularSession\2007RegularSession_Day30.pdf,52,93647,HB,875.0,passed,20,2,True,SJRC-05CD79C7EFFD9D27,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 23 Nays 0 Abstaining 3 Yeas: Senators: Barron, Beason, Bedford, Bishop, Butler, Coleman, Denton, Figures, French, Glover, Holley, Lindsey, Little (Z), McClain, Mitchell, Mitchem, Orr, Preuitt, Ross, Sanders, Singleton, Smitherman, and Waggoner -23 Nays: - 0 <<<PAGE 53>>> 1658 JOURNAL OF THE "
SPASS-ED747627A4A8C158,2007_RegularSession,2007,2007RegularSession_Day30,data\raw\alabama_legislature\senate_journals\2007_RegularSession\2007RegularSession_Day30.pdf,53,94416,HB,665.0,passed,21,2,True,SJRC-E9486F283EB93D34,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 22 Nays 0 Abstaining 4 Yeas: Senators: Barron, Beason, Bedford, Bishop, Butler, Coleman, Denton, Figures, French, Holley, Lindsey, Little (Z), McClain, Mitchell, Mitchem, Orr, Preuitt, Ross, Sanders, Singleton, Smitherman, and Waggoner -22 Nays: - 0 Abstaining: Senators: Brooks, Erwin, Glover"
SPASS-41C53B4900DC902F,2007_RegularSession,2007,2007RegularSession_Day30,data\raw\alabama_legislature\senate_journals\2007_RegularSession\2007RegularSession_Day30.pdf,53,95371,HB,148.0,passed,22,2,True,SJRC-6E1C7AD65E0143BE,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 24 Nays 0 Abstaining 2 <<<PAGE 54>>> REGULAR SESSION 1659 30th Day - June 7, 2007 Yeas: Senators: Barron, Beason, Bedford, Bishop, Brooks, Butler, Coleman, Denton, Figures, French, Glover, Holley, Lindsey, Little (Z), McClain, Mitchell, Mitchem, Orr, Preuitt, Ross, Sanders, Singleton, Smithe"
SPASS-19634D45C9B6E859,2007_RegularSession,2007,2007RegularSession_Day30,data\raw\alabama_legislature\senate_journals\2007_RegularSession\2007RegularSession_Day30.pdf,54,96208,HB,804.0,passed,23,2,True,SJRC-2F110F151D84EB2F,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 16 Nays 6 Abstaining 7 Yeas: Senators: Barron, Benefield, Butler, Coleman, Griffith, Lindsey, Little (Z), McClain, Mitchell, Mitchem, Penn, Preuitt, Ross, Sanders, Single- ton, and Smitherman -16 Nays: Senators: Brooks, Erwin, Holley, Marsh, Orr, and Smith - 6 Abstaining: Senators: Beason, Be"
SPASS-9F9DB6B1CB4A719A,2007_RegularSession,2007,2007RegularSession_Day30,data\raw\alabama_legislature\senate_journals\2007_RegularSession\2007RegularSession_Day30.pdf,69,120212,HB,785.0,passed,27,62,True,SJRC-69C0CCDBA4E518B5,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. <<<PAGE 70>>> REGULAR SESSION 1675 30th Day - June 7, 2007 Yeas 28 Nays 0 Yeas: Senators: Barron, Beason, Bedford, Bishop, Brooks, Butler, Coleman, Dixon, Figures, French, Glover, Griffith, Holley, Lindsey, Little (T), Mc- Clain, Mitchell, Mitchem, Orr, Penn, Poole, Preuitt, Ross, Sanders, Single"
SPASS-CC52C38346760DC5,2007_RegularSession,2007,2007RegularSession_Day30,data\raw\alabama_legislature\senate_journals\2007_RegularSession\2007RegularSession_Day30.pdf,97,169602,HB,344.0,passed,30,2,True,SJRC-3BF3EE716FE097D9,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 31 Nays 0 Yeas: Senators: Barron, Beason, Bedford, Benefield, Brooks, Butler, Coleman, Den- ton, Dixon, Erwin, Figures, French, Griffith, Holley, Lindsey, Little (T), Little (Z), Marsh, McClain, Mitchell, Mitchem, Orr, Penn, Poole, Preuitt, Ross, Sanders, Singleton, Smith, Smitherman, and Wag"
SPASS-2F6F7F4B7DCEF1A5,2007_RegularSession,2007,2007RegularSession_Day30,data\raw\alabama_legislature\senate_journals\2007_RegularSession\2007RegularSession_Day30.pdf,131,230930,HB,395.0,passed,37,2,True,SJRC-91A95C6E31E106AB,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 31 Nays 0 Yeas: Senators: Barron, Beason, Bedford, Benefield, Brooks, Butler, Denton, Dixon, Er- win, Figures, French, Glover, Griffith, Holley, Lindsey, Little (T), Little (Z), Marsh, McClain, Mitchell, Mitchem, Orr, Penn, Poole, Preuitt, Ross, Sanders, Singleton, Smith, Smitherman, and Wagg"
SPASS-A9D4F854089542D9,2007_RegularSession,2007,2007RegularSession_Day30,data\raw\alabama_legislature\senate_journals\2007_RegularSession\2007RegularSession_Day30.pdf,132,231623,HB,223.0,passed,38,2,True,SJRC-FA1CC7403082FF71,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 32 Nays 0 Yeas: Senators: Barron, Beason, Bedford, Benefield, Brooks, Butler, Coleman, Den- ton, Dixon, Erwin, Figures, French, Glover, Griffith, Holley, Lind- sey, Little (T), Little (Z), Marsh, McClain, Mitchell, Mitchem, Orr, Penn, Poole, Preuitt, Ross, Sanders, Singleton, Smith, Smitherma"
SPASS-7E173325C9520E06,2007_RegularSession,2007,2007RegularSession_Day30,data\raw\alabama_legislature\senate_journals\2007_RegularSession\2007RegularSession_Day30.pdf,132,232114,HB,292.0,passed,39,2,True,SJRC-70D7C35BFFA9F7EA,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 32 Nays 0 Yeas: Senators: Barron, Beason, Bedford, Benefield, Brooks, Butler, Coleman, Den- ton, Dixon, Erwin, Figures, French, Glover, Griffith, Holley, Lind- sey, Little (T), Little (Z), Marsh, McClain, Mitchell, Mitchem, Orr, Penn, Poole, Preuitt, Ross, Sanders, Singleton, Smith, Smitherma"
SPASS-E28B9961A3D93CF4,2007_RegularSession,2007,2007RegularSession_Day30,data\raw\alabama_legislature\senate_journals\2007_RegularSession\2007RegularSession_Day30.pdf,132,232923,HB,423.0,passed,40,75,True,SJRC-E0EE15A30FDC55BB,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. <<<PAGE 133>>> 1738 JOURNAL OF THE SENATE, 2007 30th Day - June 7, 2007 Yeas 32 Nays 0 Yeas: Senators: Barron, Beason, Bedford, Benefield, Brooks, Butler, Coleman, Den- ton, Dixon, Erwin, Figures, French, Glover, Griffith, Holley, Lind- sey, Little (T), Little (Z), Marsh, McClain, Mitchell, Mitch"
SPASS-7231CC379E5E1DBF,2007_RegularSession,2007,2007RegularSession_Day30,data\raw\alabama_legislature\senate_journals\2007_RegularSession\2007RegularSession_Day30.pdf,138,242686,HB,257.0,passed,49,2,True,SJRC-847C9D09FB7A1248,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 31 Nays 0 Yeas: Senators: Barron, Beason, Bedford, Benefield, Brooks, Butler, Coleman, Den- <<<PAGE 139>>> 1744 JOURNAL OF THE SENATE, 2007 30th Day - June 7, 2007 ton, Dixon, Erwin, Figures, French, Glover, Griffith, Holley, Lind- sey, Little (T), Little (Z), Marsh, McClain, Mitchell, Mitch"
SPASS-F150FD8AEC2F1A7D,2007_RegularSession,2007,2007RegularSession_Day30,data\raw\alabama_legislature\senate_journals\2007_RegularSession\2007RegularSession_Day30.pdf,143,251131,HB,139.0,passed,54,2,True,SJRC-456F2AB7AB0E9CF2,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 25 Nays 3 Yeas: Senators: Barron, Beason, Bedford, Benefield, Brooks, Butler, Coleman, Den- ton, Dixon, Erwin, Figures, French, Little (T), Little (Z), Marsh, Mc- Clain, Mitchell, Mitchem, Orr, Preuitt, Ross, Sanders, Singleton, Smitherman, and Waggoner -25 <<<PAGE 144>>> REGULAR SESSION 174"
SPASS-6456A5F17D0A6A47,2007_RegularSession,2007,2007RegularSession_Day30,data\raw\alabama_legislature\senate_journals\2007_RegularSession\2007RegularSession_Day30.pdf,152,265436,HB,254.0,passed,60,2,True,SJRC-91DDC9A99E269A28,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 26 Nays 6 Yeas: Senators: Barron, Bedford, Benefield, Butler, Coleman, Denton, Dixon, Figures, <<<PAGE 153>>> 1758 JOURNAL OF THE SENATE, 2007 30th Day - June 7, 2007 French, Griffith, Holley, Lindsey, Little (T), Little (Z), McClain, Mitchell, Mitchem, Orr, Penn, Preuitt, Ross, Sanders, Sin"
SPASS-C8B221C75FF4A7EA,2007_RegularSession,2007,2007RegularSession_Day30,data\raw\alabama_legislature\senate_journals\2007_RegularSession\2007RegularSession_Day30.pdf,153,266503,HB,255.0,passed,61,2,True,SJRC-6FB4B5B72DD7DDC7,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 26 Nays 6 Yeas: Senators: Barron, Bedford, Benefield, Butler, Coleman, Denton, Dixon, Figures, French, Griffith, Holley, Lindsey, Little (T), Little (Z), McClain, Mitchell, Mitchem, Orr, Penn, Preuitt, Ross, Sanders, Singleton, Smith, Smitherman, and Waggoner -26 Nays: Senators: Beason, Brook"
SPASS-5A1F3A8AF88758B6,2007_RegularSession,2007,2007RegularSession_Day30,data\raw\alabama_legislature\senate_journals\2007_RegularSession\2007RegularSession_Day30.pdf,153,267314,HB,830.0,passed,62,63,True,SJRC-82C601BC64DECB96,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. <<<PAGE 154>>> REGULAR SESSION 1759 30th Day - June 7, 2007 Yeas 25 Nays 7 Yeas: Senators: Barron, Beason, Benefield, Butler, Coleman, Denton, Dixon, Fig- ures, French, Griffith, Holley, Lindsey, Little (T), Little (Z), Mc- Clain, Mitchell, Mitchem, Penn, Preuitt, Ross, Sanders, Singleton, Smith,"
SPASS-9CA2885260F67FB9,2007_RegularSession,2007,2007RegularSession_Day30,data\raw\alabama_legislature\senate_journals\2007_RegularSession\2007RegularSession_Day30.pdf,154,268364,HB,256.0,passed,63,2,True,SJRC-8D6762BE2CED6008,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 25 Nays 6 Yeas: Senators: Barron, Benefield, Butler, Coleman, Denton, Dixon, Figures, French, Griffith, Holley, Lindsey, Little (T), Little (Z), Marsh, McClain, Mitchell, Orr, Penn, Preuitt, Ross, Sanders, Singleton, Smith, Smith- erman, and Waggoner -25 Nays: Senators: Beason, Bedford, Brook"
SPASS-396513C939155511,2007_RegularSession,2007,2007RegularSession_Day30,data\raw\alabama_legislature\senate_journals\2007_RegularSession\2007RegularSession_Day30.pdf,155,269104,HB,250.0,passed,64,2,True,SJRC-BB876EE5FBAB6977,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 30 Nays 1 Yeas: Senators: Barron, Bedford, Benefield, Brooks, Butler, Coleman, Denton, Dixon, Erwin, Figures, French, Glover, Griffith, Holley, Little (T), Little (Z), Marsh, McClain, Mitchell, Mitchem, Orr, Penn, Poole, Preuitt, Ross, Sanders, Singleton, Smith, Smitherman, and Waggoner -30 N"
SPASS-AF6A5459AFF66F4C,2007_RegularSession,2007,2007RegularSession_Day30,data\raw\alabama_legislature\senate_journals\2007_RegularSession\2007RegularSession_Day30.pdf,155,270136,HB,899.0,passed,65,2,True,SJRC-D91047876D5EA5E2,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 27 Nays 4 Yeas: Senators: Barron, Beason, Bedford, Benefield, Butler, Coleman, Denton, Er- win, Figures, French, Glover, Griffith, Holley, Lindsey, Little (T), Little (Z), Marsh, McClain, Mitchell, Mitchem, Penn, Preuitt, Ross, Sanders, Singleton, Smitherman, and Waggoner -27 Nays: Senators: "
SPASS-A8D0C849E638DE3E,2007_RegularSession,2007,2007RegularSession_Day30,data\raw\alabama_legislature\senate_journals\2007_RegularSession\2007RegularSession_Day30.pdf,156,270878,HB,122.0,passed,66,2,True,SJRC-FFB09379C037B779,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 30 Nays 0 Yeas: Senators: Barron, Beason, Bedford, Benefield, Brooks, Butler, Coleman, Denton, Dixon, Erwin, Figures, Griffith, Holley, Lindsey, Little (T), Little (Z), Marsh, McClain, Mitchell, Mitchem, Orr, Penn, Poole, Preuitt, Ross, Sanders, Singleton, Smith, Smitherman, and Waggoner -30 "
SPASS-09563BAAC30BE78E,2007_RegularSession,2007,2007RegularSession_Day30,data\raw\alabama_legislature\senate_journals\2007_RegularSession\2007RegularSession_Day30.pdf,159,276696,HB,704.0,passed,68,2,True,SJRC-4E3569B87253EF72,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 31 Nays 0 Yeas: Senators: Barron, Beason, Bedford, Benefield, Brooks, Butler, Coleman, Den- ton, Dixon, Erwin, Figures, French, Glover, Griffith, Holley, Lind- sey, Little (T), Little (Z), Marsh, McClain, Mitchell, Mitchem, Orr, Penn, Preuitt, Ross, Sanders, Singleton, Smith, Smitherman, and "
SPASS-3C60343B3E26E6E5,2007_RegularSession,2007,2007RegularSession_Day30,data\raw\alabama_legislature\senate_journals\2007_RegularSession\2007RegularSession_Day30.pdf,160,279533,HB,669.0,passed,71,75,True,SJRC-9872DECB6FFB09E1,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. <<<PAGE 161>>> 1766 JOURNAL OF THE SENATE, 2007 30th Day - June 7, 2007 Yeas 30 Nays 1 Yeas: Senators: Barron, Beason, Bedford, Benefield, Brooks, Butler, Coleman, Den- ton, Dixon, Erwin, Figures, Glover, Griffith, Holley, Lindsey, Little (T), Little (Z), Marsh, McClain, Mitchell, Mitchem, Orr, P"
SPASS-8D7328A553F8ACC2,2008_1stExtraordinarySession,2008,20081stExtraordinarySession_Day03,data\raw\alabama_legislature\senate_journals\2008_1stExtraordinarySession\20081stExtraordinarySession_Day03.pdf,107,190419,SB,51.0,passed,4,61,True,SJRC-2660293DE9A68320,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House upon engrossment. Yeas 32 Nays 1 Yeas: Senators: Barron, Bedford, Bishop, Brooks, Butler, Coleman, Dixon, Erwin, Figures, French, Glover, Griffith, Holley, Lindsey, Little (T), Little (Z), Marsh, McClain, Means, Mitchell, Mitchem, Orr, Penn, Pittman,"
SPASS-7D4A7FD2815D9019,2008_1stExtraordinarySession,2008,20081stExtraordinarySession_Day03,data\raw\alabama_legislature\senate_journals\2008_1stExtraordinarySession\20081stExtraordinarySession_Day03.pdf,107,191402,SB,110.0,passed,5,44,True,SJRC-BBAE0602C12F368B,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 34 Nays 0 Yeas: Senators: Barron, Beason, Bedford, Benefield, Bishop, Brooks, Butler, Cole­ man, Dixon, Erwin, Figures, French, Glover, Griffith, Holley, Lind­ sey, Little (T), Little (Z), Marsh, McClain, Means, Mitchell, Mitchem, Orr, Penn, Pitt"
SPASS-35629A80C119E07E,2008_1stExtraordinarySession,2008,20081stExtraordinarySession_Day03,data\raw\alabama_legislature\senate_journals\2008_1stExtraordinarySession\20081stExtraordinarySession_Day03.pdf,108,192919,SB,113.0,passed,6,44,True,SJRC-C9B3091D7F1EA920,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 34 Nays 0 Yeas: Senators: Barron, Beason, Bedford, Benefield, Bishop, Brooks, Butler, Cole­ man, Dixon, Erwin, Figures, French, Glover, Griffith, Holley, Lind­ sey, Little (T), Little (Z), Marsh, McClain, Means, Mitchell, Mitchem, Orr, Penn, Pitt"
SPASS-85C47A96D61EADFD,2008_1stExtraordinarySession,2008,20081stExtraordinarySession_Day03,data\raw\alabama_legislature\senate_journals\2008_1stExtraordinarySession\20081stExtraordinarySession_Day03.pdf,109,193919,SB,114.0,passed,7,44,True,SJRC-B4CD876D5F897532,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 34 Nays 0 Yeas: Senators: Barron, Beason, Bedford, Benefield, Bishop, Brooks, Butler, Coleman, Dixon, Erwin, Figures, French, Glover, Griffith, Holley, Lindsey, Little (T), Little (Z), Marsh, McClain, Means, Mitchell, Mitchem, Orr, Penn, Pittma"
SPASS-D73878F7021AD071,2008_1stExtraordinarySession,2008,20081stExtraordinarySession_Day03,data\raw\alabama_legislature\senate_journals\2008_1stExtraordinarySession\20081stExtraordinarySession_Day03.pdf,115,203169,SB,108.0,passed,12,44,True,SJRC-F227C654A60B6F18,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 33 Nays 0 Yeas: Senators: Barron, Beason, Bedford, Benefield, Bishop, Brooks, Butler, Cole­ man, Dixon, Erwin, Figures, Glover, Griffith, Holley, Lindsey, Little (T), Little (Z), Marsh, McClain, Means, Mitchell, Mitchem, Orr, Penn, Pittman, Pool"
SPASS-2EA9E8454048D13E,2008_1stExtraordinarySession,2008,20081stExtraordinarySession_Day03,data\raw\alabama_legislature\senate_journals\2008_1stExtraordinarySession\20081stExtraordinarySession_Day03.pdf,115,204564,SB,64.0,passed,13,44,True,SJRC-52721FBB474CF3EF,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 33 Nays 0 Yeas: Senators: <<<PAGE 116>>> FIRST EXTRAORDINARY SESSION 209 3rd Day - May 29, 2008 Barron, Beason, Bedford, Benefield, Bishop, Brooks, Butler, Cole­ man, Dixon, Erwin, Figures, Glover, Griffith, Holley, Lindsey, Little (T), Little ("
SPASS-14FEDC293B6AAAC2,2008_1stExtraordinarySession,2008,20081stExtraordinarySession_Day03,data\raw\alabama_legislature\senate_journals\2008_1stExtraordinarySession\20081stExtraordinarySession_Day03.pdf,116,205201,SB,15.0,passed,14,44,True,SJRC-5F60444510A84518,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 26 Nays 4 Yeas: Senators: Barron, Bedford, Benefield, Butler, Coleman, Dixon, Figures, Glov­ er, Griffith, Lindsey, Little (T), Little (Z), McClain, Means, Mitchell, Mitchem, Orr, Penn, Pittman, Poole, Preuitt, Ross, Singleton, Smith, Smitherman"
SPASS-6E9E54ED6488DF7E,2008_1stExtraordinarySession,2008,20081stExtraordinarySession_Day03,data\raw\alabama_legislature\senate_journals\2008_1stExtraordinarySession\20081stExtraordinarySession_Day03.pdf,116,205910,SB,33.0,passed,15,44,True,SJRC-01FE6DBF3B46A10E,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 32 Nays 0 Yeas: Senators: Barron, Beason, Bedford, Benefield, Bishop, Brooks, Butler, Cole­ man, Dixon, Erwin, Figures, Glover, Griffith, Holley, Lindsey, Little (T), Little (Z), Marsh, McClain, Means, Mitchell, Mitchem, <<<PAGE 117>>> 210 JOUR"
SPASS-FFF2C51EE7C3F63F,2008_1stExtraordinarySession,2008,20081stExtraordinarySession_Day03,data\raw\alabama_legislature\senate_journals\2008_1stExtraordinarySession\20081stExtraordinarySession_Day03.pdf,118,208149,SB,104.0,passed,17,43,True,SJRC-BBD812A4D98C76CE,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 32 Nays 0 Yeas: Senators: Barron, Beason, Bedford, Benefield, Bishop, Brooks, Butler, Cole­ man, Dixon, Erwin, Figures, French, Glover, Griffith, Holley, Lind­ sey, Little (T), Little (Z), McClain, Means, Mitchell, Mitchem, Orr, Penn, Pittman, Poo"
SPASS-7BF1F8D8892188A1,2008_1stExtraordinarySession,2008,20081stExtraordinarySession_Day03,data\raw\alabama_legislature\senate_journals\2008_1stExtraordinarySession\20081stExtraordinarySession_Day03.pdf,119,209698,SB,50.0,passed,18,44,True,SJRC-C2B89F66294E2EF2,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 33 Nays 0 Yeas: Senators: Barron, Beason, Bedford, Benefield, Bishop, Brooks, Butler, Cole­ man, Dixon, Erwin, Figures, French, Glover, Griffith, Holley, Lind­ sey, Little (T), Little (Z), Marsh, McClain, Means, Mitchell, Mitchem, Orr, Penn, Pitt"
SPASS-C75850F062056B42,2008_1stExtraordinarySession,2008,20081stExtraordinarySession_Day03,data\raw\alabama_legislature\senate_journals\2008_1stExtraordinarySession\20081stExtraordinarySession_Day03.pdf,127,227557,SB,9.0,passed,19,44,True,SJRC-7640AFD04233E603,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 33 Nays 0 Yeas: Senators: Barron, Beason, Bedford, Benefield, Bishop, Brooks, Butler, Cole­ man, Dixon, Erwin, Figures, French, Glover, Griffith, Holley, Lind­ sey, Little (T), Little (Z), Marsh, McClain, Means, Mitchell, Mitchem, Orr, Penn, Pitt"
SPASS-7F80A972BA4716E1,2008_1stExtraordinarySession,2008,20081stExtraordinarySession_Day03,data\raw\alabama_legislature\senate_journals\2008_1stExtraordinarySession\20081stExtraordinarySession_Day03.pdf,128,228363,SB,37.0,passed,20,43,True,SJRC-7FD2FF1E9B7080E5,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 33 Nays 0 Yeas: Senators: Barron, Beason, Bedford, Benefield, Bishop, Brooks, Butler, Cole­ man, Dixon, Erwin, Figures, French, Glover, Griffith, Holley, Lind­ sey, Little (T), Little (Z), Marsh, McClain, Means, Mitchell, Mitchem, Orr, Penn, Pittm"
SPASS-129B5A8ED73B81DD,2008_1stExtraordinarySession,2008,20081stExtraordinarySession_Day03,data\raw\alabama_legislature\senate_journals\2008_1stExtraordinarySession\20081stExtraordinarySession_Day03.pdf,128,229332,SB,52.0,passed,21,43,True,SJRC-DD3C68E6373D5CB7,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 33 Nays 0 Yeas: Senators: Barron, Beason, Bedford, Benefield, Bishop, Brooks, Butler, Cole­ man, Dixon, Erwin, Figures, French, Glover, Griffith, Holley, Lind­ sey, Little (T), Little (Z), Marsh, McClain, Means, Mitchell, Mitchem, Orr, Penn, Pittm"
SPASS-37B7D1698AEB4B61,2008_1stExtraordinarySession,2008,20081stExtraordinarySession_Day03,data\raw\alabama_legislature\senate_journals\2008_1stExtraordinarySession\20081stExtraordinarySession_Day03.pdf,129,231563,SB,2.0,passed,22,44,True,SJRC-0D9AFC1C51908A93,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 33 Nays 0 Yeas: Senators: Barron, Beason, Bedford, Benefield, Bishop, Brooks, Butler, Cole­ man, Dixon, Erwin, Figures, French, Glover, Griffith, Holley, Lind­ sey, Little (T), Little (Z), Marsh, McClain, Means, Mitchell, Mitchem, Orr, Penn, Pitt"
SPASS-3CF981B821208E4B,2008_1stExtraordinarySession,2008,20081stExtraordinarySession_Day03,data\raw\alabama_legislature\senate_journals\2008_1stExtraordinarySession\20081stExtraordinarySession_Day03.pdf,137,242294,SB,18.0,passed,24,43,True,SJRC-8FA50A8A894E2560,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 29 Nays 0 Yeas: Senators: Barron, Beason, Bedford, Benefield, Bishop, Brooks, Butler, Cole­ man, Dixon, Erwin, Figures, Glover, Griffith, Holley, Lindsey, Little (T), Marsh, McClain, Means, Mitchell, Mitchem, Orr, Pittman, Poole, Preuitt, Ross, San"
SPASS-21F59F000AED394A,2008_1stExtraordinarySession,2008,20081stExtraordinarySession_Day03,data\raw\alabama_legislature\senate_journals\2008_1stExtraordinarySession\20081stExtraordinarySession_Day03.pdf,137,243115,SB,119.0,passed,25,44,True,SJRC-75D195E1443E488F,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 31 Nays 0 Yeas: Senators: Barron, Beason, Bedford, Benefield, Bishop, Brooks, Butler, Cole­ man, Dixon, Erwin, Figures, Glover, Griffith, Holley, Lindsey, Little (T), Marsh, McClain, Means, Mitchell, Mitchem, Orr, Penn, Pittman, Poole, Preuitt, Ro"
SPASS-A8841304C8BC395E,2008_1stExtraordinarySession,2008,20081stExtraordinarySession_Day03,data\raw\alabama_legislature\senate_journals\2008_1stExtraordinarySession\20081stExtraordinarySession_Day03.pdf,138,244169,SB,63.0,passed,26,44,True,SJRC-9647E4F4F5837472,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 31 Nays 0 Yeas: Senators: Barron, Beason, Bedford, Benefield, Bishop, Brooks, Butler, Cole­ man, Dixon, Erwin, Figures, Glover, Griffith, Holley, Lindsey, Little (T), Marsh, McClain, Means, Mitchell, Mitchem, Orr, Penn, Pittman, Poole, Preuitt, Ro"
SPASS-06AF0518C2AB9E0A,2008_1stExtraordinarySession,2008,20081stExtraordinarySession_Day03,data\raw\alabama_legislature\senate_journals\2008_1stExtraordinarySession\20081stExtraordinarySession_Day03.pdf,138,244828,SB,139.0,passed,27,44,True,SJRC-ABF8FD89A11DB002,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 31 Nays 0 Yeas: Senators: Barron, Beason, Bedford, Benefield, Bishop, Brooks, Butler, Cole­ man, Dixon, Erwin, Figures, Glover, Griffith, Holley, Lindsey, Little (T), Marsh, McClain, Means, Mitchell, Mitchem, Orr, Penn, Pittman, Poole, Preuitt, Ro"
SPASS-288F81B547D8D1E6,2008_1stExtraordinarySession,2008,20081stExtraordinarySession_Day03,data\raw\alabama_legislature\senate_journals\2008_1stExtraordinarySession\20081stExtraordinarySession_Day03.pdf,139,245922,SB,97.0,passed,28,44,True,SJRC-D4ADA21A5EB1703E,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 31 Nays 0 Yeas: Senators: Barron, Beason, Bedford, Benefield, Bishop, Brooks, Butler, Cole­ man, Dixon, Erwin, Figures, Glover, Griffith, Holley, Lindsey, Little (T), Marsh, McClain, Means, Mitchell, Mitchem, Orr, Penn, Pittman, Poole, Preuitt, Ro"
SPASS-8A4D702090B76AAF,2008_1stExtraordinarySession,2008,20081stExtraordinarySession_Day03,data\raw\alabama_legislature\senate_journals\2008_1stExtraordinarySession\20081stExtraordinarySession_Day03.pdf,139,246633,SB,54.0,passed,29,44,True,SJRC-46BCD9E5161ABCE8,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 31 Nays 0 Yeas: Senators: Barron, Beason, Bedford, Benefield, Bishop, Brooks, Butler, Cole­ man, Dixon, Erwin, Figures, Glover, Griffith, Holley, Lindsey, Little (T), Marsh, McClain, Means, Mitchell, Mitchem, Orr, Penn, Pittman, Poole, Preuitt, Ro"
