roll_call_id,bill_id,session_year,vote_date,chamber,vote_description,yea,nay,not_voting,absent,total,passed,url,state_link,source_archive,source_member
1425576,1852644,2024,2024-04-11,house,Third Reading in House of Origin,101,0,0,2,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1425576.json
1425577,1852644,2024,2024-04-11,house,Motion to Read a Third Time and Pass - Roll Call 547,103,0,0,0,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1425577.json
1425582,1840648,2024,2024-04-11,senate,Third Reading in Second House,29,0,0,6,35,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1425582.json
1425583,1840648,2024,2024-04-11,senate,Motion to Read a Third Time and Pass - Roll Call 505,29,0,0,6,35,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1425583.json
1425584,1869570,2024,2024-04-11,house,Third Reading in House of Origin,65,0,34,4,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1425584.json
1425585,1869570,2024,2024-04-11,house,Motion to Read a Third Time and Pass - Roll Call 506,23,0,78,2,103,0,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1425585.json
1425605,1847210,2024,2024-04-11,senate,Third Reading in Second House,29,0,0,6,35,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1425605.json
1425606,1847210,2024,2024-04-11,senate,Motion to Read a Third Time and Pass - Roll Call 497,29,0,0,6,35,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1425606.json
1425613,1785856,2024,2024-04-11,senate,Third Reading in Second House,28,0,0,7,35,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1425613.json
1425614,1785856,2024,2024-04-11,senate,Motion to Read a Third Time and Pass - Roll Call 493,28,0,0,7,35,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1425614.json
1425618,1851058,2024,2024-04-11,senate,Third Reading in House of Origin,29,0,0,6,35,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1425618.json
1425619,1851058,2024,2024-04-11,senate,Motion to Read a Third Time and Pass - Roll Call 507,29,0,0,6,35,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1425619.json
1425628,1855844,2024,2024-04-11,house,Third Reading in House of Origin,102,0,0,1,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1425628.json
1425629,1855844,2024,2024-04-11,house,Motion to Adopt - Roll Call 539 IMPHZW6-1,101,0,0,2,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1425629.json
1425630,1855844,2024,2024-04-11,house,Motion to Read a Third Time and Pass as Amended - Roll Call 540,102,0,0,1,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1425630.json
1425639,1866322,2024,2024-04-11,house,Third Reading in House of Origin,102,0,0,1,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1425639.json
1425640,1866322,2024,2024-04-11,house,Motion to Read a Third Time and Pass - Roll Call 542,103,0,0,0,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1425640.json
1425642,1866281,2024,2024-04-11,house,Third Reading in House of Origin,100,0,2,1,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1425642.json
1425643,1866281,2024,2024-04-11,house,Motion to Read a Third Time and Pass - Roll Call 534,102,0,0,1,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1425643.json
1425644,1865531,2024,2024-04-11,house,Third Reading in House of Origin,88,0,10,5,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1425644.json
1425645,1865531,2024,2024-04-11,house,Motion to Read a Third Time and Pass - Roll Call 516,87,1,13,2,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1425645.json
1425650,1866368,2024,2024-04-11,house,Motion to Read a Third Time and Pass as Amended - Roll Call 520,76,21,5,1,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1425650.json
1425658,1866392,2024,2024-04-11,senate,Third Reading in House of Origin,32,0,0,3,35,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1425658.json
1425659,1866392,2024,2024-04-11,senate,Kelley motion to Adopt - Roll Call 487 T4VB959-1,32,0,0,3,35,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1425659.json
1425660,1866392,2024,2024-04-11,senate,Motion to Read a Third Time and Pass as Amended - Roll Call 488,32,0,0,3,35,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1425660.json
1425693,1865262,2024,2024-04-11,house,Lovvorn motion to Adopt - Roll Call 566,64,28,2,9,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1425693.json
1425721,1870442,2024,2024-04-11,house,Third Reading in House of Origin,57,0,43,3,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1425721.json
1425722,1870442,2024,2024-04-11,house,Third Reading in House of Origin,57,0,43,3,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1425722.json
1425723,1870442,2024,2024-04-11,house,Motion to Read a Third Time and Pass - Roll Call 512,18,0,82,3,103,0,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1425723.json
1425726,1869749,2024,2024-04-11,house,Third Reading in House of Origin,59,0,40,4,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1425726.json
1425727,1869749,2024,2024-04-11,house,Motion to Read a Third Time and Pass - Roll Call 504,21,0,73,9,103,0,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1425727.json
1425732,1869637,2024,2024-04-11,house,Third Reading in House of Origin,49,0,50,4,103,0,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1425732.json
1425733,1869637,2024,2024-04-11,house,Motion to Read a Third Time and Pass - Roll Call 502,15,0,85,3,103,0,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1425733.json
1425754,1855673,2024,2024-04-11,house,Third Reading in House of Origin,101,0,0,2,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1425754.json
1425755,1855673,2024,2024-04-11,house,Motion to Read a Third Time and Pass - Roll Call 559,100,0,0,3,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1425755.json
1426926,1872367,2024,2024-04-04,senate,Waggoner motion to Adopt - Roll Call 285,28,0,0,7,35,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1426926.json
1426927,1872459,2024,2024-04-09,senate,Waggoner motion to Adopt - Roll Call 343,31,0,0,4,35,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1426927.json
1426928,1872506,2024,2024-04-11,senate,Waggoner motion to Adopt - Roll Call 465,31,1,0,3,35,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1426928.json
1426930,1872532,2024,2024-03-19,senate,Waggoner motion to Adopt - Roll Call 219,28,1,0,6,35,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1426930.json
1426931,1872557,2024,2024-03-21,senate,Waggoner motion to Adopt - Roll Call 251,26,0,0,9,35,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1426931.json
1427660,1871180,2024,2024-04-16,house,Third Reading in House of Origin,57,0,38,8,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427660.json
1427661,1871180,2024,2024-04-16,house,Motion to Read a Third Time and Pass - Roll Call 571,11,0,86,6,103,0,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427661.json
1427702,1869706,2024,2024-04-16,house,Third Reading in House of Origin,61,0,24,18,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427702.json
1427703,1869706,2024,2024-04-16,house,Motion to Read a Third Time and Pass - Roll Call 569,18,0,73,12,103,0,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427703.json
1427785,1840232,2024,2024-04-16,house,Third Reading in House of Origin,103,0,0,0,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427785.json
1427786,1840232,2024,2024-04-16,house,Motion to Read a Third Time and Pass - Roll Call 609,102,0,0,1,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427786.json
1427796,1840314,2024,2024-04-16,house,Third Reading in House of Origin,101,0,0,2,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427796.json
1427797,1840314,2024,2024-04-16,house,Motion to Adopt - Roll Call 587 1MR2Z3L-1,102,0,0,1,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427797.json
1427801,1840837,2024,2024-04-16,senate,In Conference Committee,21,11,0,3,35,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427801.json
1427809,1840265,2024,2024-04-16,house,Third Reading in House of Origin,103,0,0,0,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427809.json
1427818,1840164,2024,2024-04-16,house,Third Reading in House of Origin,103,0,0,0,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427818.json
1427819,1840164,2024,2024-04-16,house,Motion to Read a Third Time and Pass - Roll Call 605,101,0,0,2,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427819.json
1427835,1865462,2024,2024-04-16,house,Third Reading in House of Origin,102,0,0,1,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427835.json
1427836,1865462,2024,2024-04-16,house,Motion to Adopt - Roll Call 611 WCPREE5-1,100,0,0,3,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427836.json
1427837,1865462,2024,2024-04-16,house,Motion to Read a Third Time and Pass as Amended - Roll Call 612,102,0,1,0,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427837.json
1427849,1840627,2024,2024-04-16,house,Motion to Adopt - Roll Call 599 TJRS555-1,103,0,0,0,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427849.json
1427850,1840627,2024,2024-04-16,house,Motion to Adopt - Roll Call 600 R3RWNYN-1,102,0,0,1,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427850.json
1427851,1840627,2024,2024-04-16,house,Motion to Read a Third Time and Pass as Amended - Roll Call 601,102,1,0,0,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427851.json
1427889,1840720,2024,2024-04-16,senate,In Conference Committee,19,14,0,2,35,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427889.json
1427890,1840259,2024,2024-04-16,house,Third Reading in House of Origin,103,0,0,0,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427890.json
1427891,1840259,2024,2024-04-16,house,Motion to Read a Third Time and Pass - Roll Call 607,101,0,0,2,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427891.json
1427900,1871127,2024,2024-04-16,house,Third Reading in House of Origin,53,0,47,3,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427900.json
1427901,1871127,2024,2024-04-16,house,Motion to Read a Third Time and Pass - Roll Call 579,13,0,87,3,103,0,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427901.json
1427927,1871165,2024,2024-04-16,house,Third Reading in House of Origin,50,0,49,4,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427927.json
1427928,1871165,2024,2024-04-16,house,Motion to Read a Third Time and Pass - Roll Call 575,6,0,90,7,103,0,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427928.json
1427935,1871191,2024,2024-04-16,house,Third Reading in House of Origin,54,0,40,9,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427935.json
1427936,1871191,2024,2024-04-16,house,Motion to Read a Third Time and Pass - Roll Call 573,10,0,89,4,103,0,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427936.json
1427946,1861315,2024,2024-04-16,house,Third Reading in House of Origin,69,0,26,8,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427946.json
1427947,1861315,2024,2024-04-16,house,Motion to Read a Third Time and Pass - Roll Call 584,66,0,33,4,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427947.json
1427948,1861315,2024,2024-04-16,house,LocalCertificationResolutionAdopted,60,0,39,4,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427948.json
1427963,1870409,2024,2024-04-16,senate,Third Reading in House of Origin,31,0,0,4,35,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427963.json
1427964,1870409,2024,2024-04-16,senate,Waggoner motion to Adopt - Roll Call 530 2AMYKSI-1,31,0,0,4,35,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427964.json
1427965,1870409,2024,2024-04-16,senate,Elliott motion to Adopt - Roll Call 531 MFJD1HH-1,31,0,0,4,35,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427965.json
1427966,1870409,2024,2024-04-16,senate,Motion to Read a Third Time and Pass as Amended - Roll Call 532,31,0,0,4,35,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427966.json
1427977,1866510,2024,2024-04-16,house,Third Reading in House of Origin,101,0,1,1,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427977.json
1427978,1866510,2024,2024-04-16,house,Motion to Adopt - Roll Call 649 DJSEHTT-1,98,0,2,3,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427978.json
1427979,1866510,2024,2024-04-16,house,Motion to Adopt - Roll Call 650 EE6QCC9-1,101,0,0,2,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427979.json
1427980,1866510,2024,2024-04-16,house,Motion to Read a Third Time and Pass as Amended - Roll Call 651,102,0,1,0,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427980.json
1427987,1838491,2024,2024-04-16,house,Third Reading in House of Origin,96,0,4,3,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427987.json
1427988,1838491,2024,2024-04-16,house,Motion to Adopt - Roll Call 625 3K9MZZZ-1,98,0,4,1,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427988.json
1427989,1838491,2024,2024-04-16,house,Motion to Adopt - Roll Call 626 J6VINNN-1,94,0,9,0,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427989.json
1427990,1838491,2024,2024-04-16,house,Motion to Read a Third Time and Pass as Amended - Roll Call 627,95,0,5,3,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427990.json
1427991,1840789,2024,2024-04-16,house,Third Reading in House of Origin,101,0,0,2,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427991.json
1427992,1840789,2024,2024-04-16,house,Motion to Adopt - Roll Call 590 NA67888-1,102,0,0,1,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427992.json
1427993,1840789,2024,2024-04-16,house,Garrett motion to Table - Roll Call 591 3JRSEZZ-1,73,28,0,2,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427993.json
1427994,1840789,2024,2024-04-16,house,Motion to Adopt - Roll Call 592 7JXTVE2-1,102,0,0,1,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427994.json
1427995,1840789,2024,2024-04-16,house,Motion to Adopt - Roll Call 593 DFI8HNN-1,102,0,0,1,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427995.json
1427996,1840789,2024,2024-04-16,house,Motion to Adopt - Roll Call 594 7JSLVV2-1,102,0,0,1,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427996.json
1427997,1840789,2024,2024-04-16,house,Motion to Read a Third Time and Pass as Amended - Roll Call 595,103,0,0,0,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1427997.json
1428005,1866496,2024,2024-04-16,house,Third Reading in House of Origin,81,0,18,4,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1428005.json
1428006,1866496,2024,2024-04-16,house,Motion to Read a Third Time and Pass - Roll Call 629,70,0,27,6,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1428006.json
1428009,1865466,2024,2024-04-16,senate,Third Reading in House of Origin,28,0,1,6,35,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1428009.json
1428010,1865466,2024,2024-04-16,senate,Albritton motion to Adopt - Roll Call 551 DFKVTHT-1,28,0,1,6,35,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1428010.json
1428011,1865466,2024,2024-04-16,senate,Motion to Read a Third Time and Pass as Amended - Roll Call 552,28,0,1,6,35,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1428011.json
1428046,1870306,2024,2024-04-16,house,Third Reading in House of Origin,101,0,0,2,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1428046.json
1428047,1870306,2024,2024-04-16,house,Motion to Adopt - Roll Call 617 ZC2EWRK-1,101,0,2,0,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1428047.json
1428048,1870306,2024,2024-04-16,house,Motion to Read a Third Time and Pass as Amended - Roll Call 618,102,0,0,1,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1428048.json
1428051,1865369,2024,2024-04-16,senate,Third Reading in House of Origin,29,0,0,6,35,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1428051.json
1428052,1865369,2024,2024-04-16,senate,Motion to Read a Third Time and Pass - Roll Call 549,30,0,0,5,35,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1428052.json
1428061,1865367,2024,2024-04-16,house,Third Reading in House of Origin,103,0,0,0,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1428061.json
1428062,1865367,2024,2024-04-16,house,Motion to Read a Third Time and Pass - Roll Call 634,102,0,0,1,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1428062.json
1428069,1855410,2024,2024-04-16,senate,Third Reading in Second House,29,0,0,6,35,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1428069.json
1428070,1855410,2024,2024-04-16,senate,Third Reading in Second House,29,0,0,6,35,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1428070.json
1428071,1855410,2024,2024-04-16,senate,Kitchens motion to Adopt - Roll Call 559 TEWI111-1,29,0,0,6,35,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1428071.json
1428072,1855410,2024,2024-04-16,senate,Carnley motion to Adopt - Roll Call 560 HI9F636-1,29,0,0,6,35,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1428072.json
1428073,1855410,2024,2024-04-16,senate,Motion to Read a Third Time and Pass as Amended - Roll Call 561,28,1,0,6,35,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1428073.json
1428103,1870273,2024,2024-04-16,house,Third Reading in House of Origin,99,0,0,4,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1428103.json
1428104,1870273,2024,2024-04-16,house,Motion to Adopt - Roll Call 614 7JSJV22-1,102,0,0,1,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1428104.json
1428105,1870273,2024,2024-04-16,house,Motion to Read a Third Time and Pass as Amended - Roll Call 615,102,0,1,0,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1428105.json
1428110,1865458,2024,2024-04-16,house,Third Reading in House of Origin,100,1,0,2,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1428110.json
1428111,1865458,2024,2024-04-16,house,Motion to Adopt - Roll Call 631 YIYM626-1,101,1,0,1,103,1,,,AL_2024-2024_Regular_Session_JSON_20240523_8163cf95b36859f0f327c0576e729221.zip,AL/2024-2024_Regular_Session/vote/1428111.json
