session,session_year,asset,local_path,sha256,pages,text_characters,rollcall_anchors
2000_RegularSession,2000,2000RegularSession_Day22,data\raw\alabama_legislature\house_journals\2000_RegularSession\Volume2_2000RegularSession\2000RegularSession_Day22.pdf,21b18900a73e845648ab614f569cd60afcbb77eb04b7c0db0f529002084970ca,150,314989,111
2000_RegularSession,2000,2000RegularSession_Day23,data\raw\alabama_legislature\house_journals\2000_RegularSession\Volume3_2000RegularSession\2000RegularSession_Day23.pdf,1aa6326b9f585bb58f833fd930cd94ebaced36cc5a6e4cca63a75f369943ca0f,114,205860,76
2000_RegularSession,2000,2000RegularSession_Day24,data\raw\alabama_legislature\house_journals\2000_RegularSession\Volume3_2000RegularSession\2000RegularSession_Day24.pdf,cb09e4aab0f55a655feeb21d42da06d5b6b7cd95ce4a997c089ad3fe5079c1ad,136,294394,58
2000_RegularSession,2000,2000RegularSession_Day25,data\raw\alabama_legislature\house_journals\2000_RegularSession\Volume3_2000RegularSession\2000RegularSession_Day25.pdf,efe2e36947e82fc29f21d3024aa16b3162e669fc332032e25d914a4ed6a6af37,274,545851,106
2000_RegularSession,2000,2000RegularSession_Day26,data\raw\alabama_legislature\house_journals\2000_RegularSession\Volume3_2000RegularSession\2000RegularSession_Day26.pdf,ab4fe00eff34eede2960e397df404ad212cfeea1276de2e364eab646817e9503,160,335460,107
2000_RegularSession,2000,2000RegularSession_Day27,data\raw\alabama_legislature\house_journals\2000_RegularSession\Volume3_2000RegularSession\2000RegularSession_Day27.pdf,3774fc556af3d07864578b88ad8b9ebddc2c8d63d43750b4490801ad54c8d448,84,170654,6
2000_RegularSession,2000,2000RegularSession_Day28,data\raw\alabama_legislature\house_journals\2000_RegularSession\Volume3_2000RegularSession\2000RegularSession_Day28.pdf,d63c42352b25f57d9c9593ce7bff16d123f0572b1e3972b7d3d50219e0f0fa8e,302,640619,155
2000_RegularSession,2000,2000RegularSession_Day29,data\raw\alabama_legislature\house_journals\2000_RegularSession\Volume3_2000RegularSession\2000RegularSession_Day29.pdf,f040882affda60a4d3edeea43f95aeb3ca10f582ae95ed23a38802c5e772beb2,232,529537,105
2000_RegularSession,2000,2000RegularSession_Day30,data\raw\alabama_legislature\house_journals\2000_RegularSession\Volume4_2000RegularSession\2000RegularSession_Day30.pdf,7c8cdddcedaeb30bfb5f06da496f1112fbff0df069f5021f63985652f84ab324,395,891260,143
2001_1stExtraordinarySession,2001,20011stExtraordinarySession_Day1,data\raw\alabama_legislature\house_journals\2001_1stExtraordinarySession\20011stExtraordinarySession_Day1.pdf,fc744cc65876a093a887a1dd322afc5bec32873d83ae55e3b8b4bab608c1e8d2,14,32576,1
2001_1stExtraordinarySession,2001,20011stExtraordinarySession_Day2,data\raw\alabama_legislature\house_journals\2001_1stExtraordinarySession\20011stExtraordinarySession_Day2.pdf,54769327bc30ac877f2a9987d500b0013d37c89508589edfae75862cb820555c,1,145,0
2001_1stExtraordinarySession,2001,20011stExtraordinarySession_Day3,data\raw\alabama_legislature\house_journals\2001_1stExtraordinarySession\20011stExtraordinarySession_Day3.pdf,e25412f646ed1bfdeaad42494a8fc0cb1deec63f39bc6f36d398aa372eeb76f6,3,5531,0
2001_1stExtraordinarySession,2001,20011stExtraordinarySession_Day4,data\raw\alabama_legislature\house_journals\2001_1stExtraordinarySession\20011stExtraordinarySession_Day4.pdf,17ccd34f3f6c329ab1d0f10e1cdd6edc5083d680e64c6db48d95a5e48a1184e0,18,35989,11
2001_1stExtraordinarySession,2001,20011stExtraordinarySession_Day5,data\raw\alabama_legislature\house_journals\2001_1stExtraordinarySession\20011stExtraordinarySession_Day5.pdf,363b9ecef3bba1af9171757bb60c8712c96bd0150c87c58c3cdde7e15343d536,18,37890,10
2001_1stExtraordinarySession,2001,20011stExtraordinarySession_Day6,data\raw\alabama_legislature\house_journals\2001_1stExtraordinarySession\20011stExtraordinarySession_Day6.pdf,3658b1d1609f0d601ef6f0d899ded30e3a943c01bc5f76317af2dcb2bb958636,19,41169,8
2001_1stExtraordinarySession,2001,20011stExtraordinarySession_Day7,data\raw\alabama_legislature\house_journals\2001_1stExtraordinarySession\20011stExtraordinarySession_Day7.pdf,b9cf9da748d4d3bd2d7be7ec3ec8fc134be3e37b9bd9ca265e4dc5fb6b7f022e,14,24116,6
2001_1stExtraordinarySession,2001,20011stExtraordinarySession_Day8,data\raw\alabama_legislature\house_journals\2001_1stExtraordinarySession\20011stExtraordinarySession_Day8.pdf,2d1b9bf105c62f36907575dbe26d171f74ded5592e3256bb9c037f1fdcf5f1e9,6,9361,2
2001_1stExtraordinarySession,2001,20011stExtraordinarySession_Day9,data\raw\alabama_legislature\house_journals\2001_1stExtraordinarySession\20011stExtraordinarySession_Day9.pdf,b684514c8cb8bd34d2c87477095308b282d3d21fa6039df5809859ef80d1dc4e,7,12156,2
2001_2ndExtraordinarySession,2001,20012ndExtraordinarySession_Day1,data\raw\alabama_legislature\house_journals\2001_2ndExtraordinarySession\20012ndExtraordinarySession_Day1.pdf,0d69602499aad9d445f9fbd7417ff2ec9ca5d6a820cf43ee4fc52047ec861d5b,22,43304,0
2001_2ndExtraordinarySession,2001,20012ndExtraordinarySession_Day2,data\raw\alabama_legislature\house_journals\2001_2ndExtraordinarySession\20012ndExtraordinarySession_Day2.pdf,cbdfd0080bb70369a0eed596969305d85363878c778926b784bba85743cd1acd,26,66034,2
2001_2ndExtraordinarySession,2001,20012ndExtraordinarySession_Day3,data\raw\alabama_legislature\house_journals\2001_2ndExtraordinarySession\20012ndExtraordinarySession_Day3.pdf,3715283a3adccafd6073099c53a5eafe838e7c4efb32ac649f53beccb7ecea9f,218,758527,9
2001_2ndExtraordinarySession,2001,20012ndExtraordinarySession_Day4,data\raw\alabama_legislature\house_journals\2001_2ndExtraordinarySession\20012ndExtraordinarySession_Day4.pdf,627d94935fab767434f00c2f98886e91efa50b884bb3ab7a6fd1bff43cda86a2,38,70696,19
2001_2ndExtraordinarySession,2001,20012ndExtraordinarySession_Day5,data\raw\alabama_legislature\house_journals\2001_2ndExtraordinarySession\20012ndExtraordinarySession_Day5.pdf,187c50c599be5e13bb6c199de43abd7a2a6e8d7ad65499ba2f1be8a4da12d733,440,1553096,7
2001_3rdExtraordinarySession,2001,20013rdExtraordinarySession_Day1,data\raw\alabama_legislature\house_journals\2001_3rdExtraordinarySession\20013rdExtraordinarySession_Day1.pdf,36e3e1bf81060a261cfc27c4b6d31917fa08f7caf9879ffd39d2c2335f665e59,60,126736,1
2001_3rdExtraordinarySession,2001,20013rdExtraordinarySession_Day10,data\raw\alabama_legislature\house_journals\2001_3rdExtraordinarySession\20013rdExtraordinarySession_Day10.pdf,a039379d3156cec968e020dd7b2b63d33de4044f02835c6187beb1c900e1bdfb,36,86349,18
2001_3rdExtraordinarySession,2001,20013rdExtraordinarySession_Day11,data\raw\alabama_legislature\house_journals\2001_3rdExtraordinarySession\20013rdExtraordinarySession_Day11.pdf,83407dcbbf7ba558d13313c2ac92d3dc05950fc77eaf73c6227ecf88b7029821,50,112548,17
2001_3rdExtraordinarySession,2001,20013rdExtraordinarySession_Day12,data\raw\alabama_legislature\house_journals\2001_3rdExtraordinarySession\20013rdExtraordinarySession_Day12.pdf,dd553495722a9cbfb2ea8b9212a037de323e9843d78a0af90d864024e2d50c9d,94,260401,21
2001_3rdExtraordinarySession,2001,20013rdExtraordinarySession_Day2,data\raw\alabama_legislature\house_journals\2001_3rdExtraordinarySession\20013rdExtraordinarySession_Day2.pdf,83def738154ba9d150259d097ef50035bf7ef9e86cb9c8a0e575d42f81f9707f,46,105570,1
2001_3rdExtraordinarySession,2001,20013rdExtraordinarySession_Day3,data\raw\alabama_legislature\house_journals\2001_3rdExtraordinarySession\20013rdExtraordinarySession_Day3.pdf,6ef4e5e7f2b1631ec309e59674ec74b462092431d2074e3a828c481022bf7f07,120,355780,14
2001_3rdExtraordinarySession,2001,20013rdExtraordinarySession_Day4,data\raw\alabama_legislature\house_journals\2001_3rdExtraordinarySession\20013rdExtraordinarySession_Day4.pdf,cce563a2ac9a383df135bf195780ac31a94a93b8824fede4dd0b0119fde345e1,90,196689,67
2001_3rdExtraordinarySession,2001,20013rdExtraordinarySession_Day5,data\raw\alabama_legislature\house_journals\2001_3rdExtraordinarySession\20013rdExtraordinarySession_Day5.pdf,936be0f410749bbbc03c18de946e3858ed6a87ee5a41c41b657d54202516bd1e,34,79071,3
2001_3rdExtraordinarySession,2001,20013rdExtraordinarySession_Day6,data\raw\alabama_legislature\house_journals\2001_3rdExtraordinarySession\20013rdExtraordinarySession_Day6.pdf,93de89c71e55c0e74a6b48cf536af6eb6c342780768572d12251e273457398b6,120,344276,23
2001_3rdExtraordinarySession,2001,20013rdExtraordinarySession_Day7,data\raw\alabama_legislature\house_journals\2001_3rdExtraordinarySession\20013rdExtraordinarySession_Day7.pdf,7d314ce5676febed9661ea4b75a2ebbae82e3e04993330547fea951bb1fb2dcc,48,97605,23
2001_3rdExtraordinarySession,2001,20013rdExtraordinarySession_Day8,data\raw\alabama_legislature\house_journals\2001_3rdExtraordinarySession\20013rdExtraordinarySession_Day8.pdf,ce20360dce5a9106044b6382a074f4fd27f1c91b32af9e890a34e0cc30166229,54,93870,9
2001_3rdExtraordinarySession,2001,20013rdExtraordinarySession_Day9,data\raw\alabama_legislature\house_journals\2001_3rdExtraordinarySession\20013rdExtraordinarySession_Day9.pdf,abe654aaf1ece667e116067d5eea6a8b5eb26da9223fbe37332fe28824678220,48,96567,16
2001_4thExtraordinarySession,2001,20014thExtraordinarySession_Day1,data\raw\alabama_legislature\house_journals\2001_4thExtraordinarySession\20014thExtraordinarySession_Day1.pdf,f8225c894ba3dc4b841ab67a811f111daf210060973e185c45c4f46ac208f315,38,78819,0
2001_4thExtraordinarySession,2001,20014thExtraordinarySession_Day10,data\raw\alabama_legislature\house_journals\2001_4thExtraordinarySession\20014thExtraordinarySession_Day10.pdf,46b6c927d91fbff9711fdee0185641b14649ae456f67369ea586077ada8ec319,82,195566,13
2001_4thExtraordinarySession,2001,20014thExtraordinarySession_Day11,data\raw\alabama_legislature\house_journals\2001_4thExtraordinarySession\20014thExtraordinarySession_Day11.pdf,97733e2054469af416ea45a8cb8d2fbea4ad66c86273113ea4722e1e257c4967,97,228867,22
2001_4thExtraordinarySession,2001,20014thExtraordinarySession_Day2,data\raw\alabama_legislature\house_journals\2001_4thExtraordinarySession\20014thExtraordinarySession_Day2.pdf,60537c7d89f7a8a62c1daa315b495aed8487d701d21e3c6d1ced66c9ba3f2f1e,16,37214,1
2001_4thExtraordinarySession,2001,20014thExtraordinarySession_Day3,data\raw\alabama_legislature\house_journals\2001_4thExtraordinarySession\20014thExtraordinarySession_Day3.pdf,caa423e41d736f0ee4795bf2cf4b295edfb0bcc92f8198d931a6aa22fe2a954c,30,56433,1
2001_4thExtraordinarySession,2001,20014thExtraordinarySession_Day4,data\raw\alabama_legislature\house_journals\2001_4thExtraordinarySession\20014thExtraordinarySession_Day4.pdf,f21e642daee81a9eb086a8d02c483631f036c52f3510954c4e9f249c87919370,21,34393,1
2001_4thExtraordinarySession,2001,20014thExtraordinarySession_Day5,data\raw\alabama_legislature\house_journals\2001_4thExtraordinarySession\20014thExtraordinarySession_Day5.pdf,8efcbc06f85c6b42ccafa36ee15788a7b4f5b0f3f96465def5f0f59542f821cd,48,97550,13
2001_4thExtraordinarySession,2001,20014thExtraordinarySession_Day6,data\raw\alabama_legislature\house_journals\2001_4thExtraordinarySession\20014thExtraordinarySession_Day6.pdf,8ca1e702011bfe6dc040054a6bd19fafa437c934bc04d3c3b57249c04147cea7,74,169197,23
2001_4thExtraordinarySession,2001,20014thExtraordinarySession_Day7,data\raw\alabama_legislature\house_journals\2001_4thExtraordinarySession\20014thExtraordinarySession_Day7.pdf,2414a1265470a3efa8d32fe748f0b7a5d83817422fa67d31235344c178b14cee,66,151067,28
2001_4thExtraordinarySession,2001,20014thExtraordinarySession_Day8,data\raw\alabama_legislature\house_journals\2001_4thExtraordinarySession\20014thExtraordinarySession_Day8.pdf,ad590b43df6c2ff616cfa5ab628e03d24cb9cd52fe82e1c6f3aa94336ad6d6fc,40,84971,12
2001_4thExtraordinarySession,2001,20014thExtraordinarySession_Day9,data\raw\alabama_legislature\house_journals\2001_4thExtraordinarySession\20014thExtraordinarySession_Day9.pdf,2450f3dde190a311b6b5bd112047a9261a4fb36e0c668eb2ba2e98605e44ce7f,52,118076,25
2001_RegularSession,2001,2001RegularSession_Day1,data\raw\alabama_legislature\house_journals\2001_RegularSession\Volume1_2001RegularSession\2001RegularSession_Day1.pdf,5b9ca58b6ebe57a979ebd082da15692a39ea34845206a94aa1431c308cfda6cd,86,181609,0
2001_RegularSession,2001,2001RegularSession_Day10,data\raw\alabama_legislature\house_journals\2001_RegularSession\Volume1_2001RegularSession\2001RegularSession_Day10.pdf,f4f4b2fcdb5bcba24d93bbf1b6adb658a2acd735345ff45d7e472296c7f56d51,116,241284,79
2001_RegularSession,2001,2001RegularSession_Day11,data\raw\alabama_legislature\house_journals\2001_RegularSession\Volume1_2001RegularSession\2001RegularSession_Day11.pdf,8f73d3a95d3424a4704c22b44e4cc1308543c22ab6f62c8b98a4d5f6276ad325,88,176773,52
2001_RegularSession,2001,2001RegularSession_Day12,data\raw\alabama_legislature\house_journals\2001_RegularSession\Volume1_2001RegularSession\2001RegularSession_Day12.pdf,25b137cc57b77ba291d464332194b747ef013037f836054767cf0dd8ad16265d,112,212106,35
2001_RegularSession,2001,2001RegularSession_Day2,data\raw\alabama_legislature\house_journals\2001_RegularSession\Volume1_2001RegularSession\2001RegularSession_Day2.pdf,4eb45f8a10837ef0b7f43759bfac5a4e9a6730287e1bfdeddfde2bd58a4ac5aa,72,172736,0
2001_RegularSession,2001,2001RegularSession_Day3,data\raw\alabama_legislature\house_journals\2001_RegularSession\Volume1_2001RegularSession\2001RegularSession_Day3.pdf,7bc2884106f1763965cb22314cdfa1f6adc9e392047533e0c8cd13370a8ca1d0,75,157109,27
2001_RegularSession,2001,2001RegularSession_Day4,data\raw\alabama_legislature\house_journals\2001_RegularSession\Volume1_2001RegularSession\2001RegularSession_Day4.pdf,baf34740dabbd9465b5bd7b8fc0b53bfc8f0a9124afb4383c0acd84bd5a4d792,66,137818,18
2001_RegularSession,2001,2001RegularSession_Day5,data\raw\alabama_legislature\house_journals\2001_RegularSession\Volume1_2001RegularSession\2001RegularSession_Day5.pdf,dbd75dbc76b68d5c4f7e25f93d7abdf04c1435c1593919cbfbc16b53af1e0149,60,118957,24
2001_RegularSession,2001,2001RegularSession_Day6,data\raw\alabama_legislature\house_journals\2001_RegularSession\Volume1_2001RegularSession\2001RegularSession_Day6.pdf,ccf0faaea71b271419cbf47b2c2614cd00f4388afb7e15780b6379ed5bc4ecce,52,116822,6
2001_RegularSession,2001,2001RegularSession_Day7,data\raw\alabama_legislature\house_journals\2001_RegularSession\Volume1_2001RegularSession\2001RegularSession_Day7.pdf,488c3d4a262c805150d10f50e1db1b09f3e0b95ed97db0f9737099d9ac99cb67,104,227146,31
2001_RegularSession,2001,2001RegularSession_Day8,data\raw\alabama_legislature\house_journals\2001_RegularSession\Volume1_2001RegularSession\2001RegularSession_Day8.pdf,a4e4a03e79a223af729ef21b0968878adb2300e5d3782efbb38ea9b835ab17a0,142,356989,24
2001_RegularSession,2001,2001RegularSession_Day9,data\raw\alabama_legislature\house_journals\2001_RegularSession\Volume1_2001RegularSession\2001RegularSession_Day9.pdf,6e12fd3239b6700a044aec4d131df171abaaa39a4de5b717e19a386e555de9ad,80,154964,44
2001_RegularSession,2001,2001RegularSession_Day13,data\raw\alabama_legislature\house_journals\2001_RegularSession\Volume2_2001RegularSession\2001RegularSession_Day13.pdf,a9500f9f5a77ba40e0815577a6863b9232bee33fd66f61d0c3bc9ea9b56324d1,220,415682,74
2001_RegularSession,2001,2001RegularSession_Day14,data\raw\alabama_legislature\house_journals\2001_RegularSession\Volume2_2001RegularSession\2001RegularSession_Day14.pdf,5e4b5e2ab147e19e54fea2664c00899a8d48a460f6ae91863880bec1f3461b6c,128,301666,36
2001_RegularSession,2001,2001RegularSession_Day15,data\raw\alabama_legislature\house_journals\2001_RegularSession\Volume2_2001RegularSession\2001RegularSession_Day15.pdf,a58608746c593a02b6ac7cb57bce37dccbb4eb2f809dfaeaf4a0da9a41c60c0b,168,338698,83
2001_RegularSession,2001,2001RegularSession_Day16,data\raw\alabama_legislature\house_journals\2001_RegularSession\Volume2_2001RegularSession\2001RegularSession_Day16.pdf,f2eb01e68b61a7209d037cb913342786f5afe366bad8eac9befb5735dca8ef8d,102,217313,75
2001_RegularSession,2001,2001RegularSession_Day17,data\raw\alabama_legislature\house_journals\2001_RegularSession\Volume2_2001RegularSession\2001RegularSession_Day17.pdf,05e4fbb5701c6f148f52efa679ab4e623d9697ead2e641e0e8c0144dc69863e7,86,171500,73
2001_RegularSession,2001,2001RegularSession_Day18,data\raw\alabama_legislature\house_journals\2001_RegularSession\Volume2_2001RegularSession\2001RegularSession_Day18.pdf,5349a34ca58b271409f052c4e456106f13bf787174a9f4f1eb4c56d114c8ec70,114,262851,41
2001_RegularSession,2001,2001RegularSession_Day19,data\raw\alabama_legislature\house_journals\2001_RegularSession\Volume2_2001RegularSession\2001RegularSession_Day19.pdf,4541f6b04bcc7538a19553bc71f31de124029c97a9affb0896e270bd92ff6a6f,62,136980,13
2001_RegularSession,2001,2001RegularSession_Day20,data\raw\alabama_legislature\house_journals\2001_RegularSession\Volume2_2001RegularSession\2001RegularSession_Day20.pdf,485395fae11d7080aa6581663a8b4b6dce815639b9a5c53a820793bab079e42b,130,255241,48
2001_RegularSession,2001,2001RegularSession_Day21,data\raw\alabama_legislature\house_journals\2001_RegularSession\Volume2_2001RegularSession\2001RegularSession_Day21.pdf,e1d9cfd89ded2dab7e27a229463924d93c48309c740433d017352c46c32fc5e7,134,295521,80
2001_RegularSession,2001,2001RegularSession_Day22,data\raw\alabama_legislature\house_journals\2001_RegularSession\Volume3_2001RegularSession\2001RegularSession_Day22.pdf,1a5228df372e18d72f5ea2ff85844de5df3b663fd5dabbd2f6ea78c21f2f9156,105,220554,56
2001_RegularSession,2001,2001RegularSession_Day23,data\raw\alabama_legislature\house_journals\2001_RegularSession\Volume3_2001RegularSession\2001RegularSession_Day23.pdf,f8571a30f1fa33fdbf8298c6ba2fef30d6f794e1cd14ff29bd01dc542c14d06b,163,336618,112
2001_RegularSession,2001,2001RegularSession_Day24,data\raw\alabama_legislature\house_journals\2001_RegularSession\Volume3_2001RegularSession\2001RegularSession_Day24.pdf,ea44387bbd954f5c65a60bca2f20f97660b17d8a968e7304286b23825a792a4a,138,301701,64
2001_RegularSession,2001,2001RegularSession_Day25,data\raw\alabama_legislature\house_journals\2001_RegularSession\Volume3_2001RegularSession\2001RegularSession_Day25.pdf,ff7903f38eda0ac23f8a5e7c02833b2ae73908988f85cc2c57a65ca4c248bc87,178,361989,90
2001_RegularSession,2001,2001RegularSession_Day26,data\raw\alabama_legislature\house_journals\2001_RegularSession\Volume3_2001RegularSession\2001RegularSession_Day26.pdf,5f6341c325d3a00fc105bf5cd54e9e03199f1c40f9c6fe9fa64fc00b58f32fb5,132,303563,75
2001_RegularSession,2001,2001RegularSession_Day27,data\raw\alabama_legislature\house_journals\2001_RegularSession\Volume3_2001RegularSession\2001RegularSession_Day27.pdf,fb51a4924bb7487c98481de3d94dc5d597bea68ac54f645139795c5640558884,280,608048,134
2001_RegularSession,2001,2001RegularSession_Day28,data\raw\alabama_legislature\house_journals\2001_RegularSession\Volume3_2001RegularSession\2001RegularSession_Day28.pdf,375fe022bea2fc7b10b0bba4b9d2f0bd3e874714b632839a3342d15bfd9225f8,212,416062,17
2001_RegularSession,2001,2001RegularSession_Day29,data\raw\alabama_legislature\house_journals\2001_RegularSession\Volume4_2001RegularSession\2001RegularSession_Day29.pdf,eaeb1cc3459ecda05bedce61fcc6d57003abf5c43674cf35205cbe4b3b1dcaa3,138,298567,52
2001_RegularSession,2001,2001RegularSession_Day30,data\raw\alabama_legislature\house_journals\2001_RegularSession\Volume4_2001RegularSession\2001RegularSession_Day30.pdf,46005025756452d21383262d913fec724d0750aa054b773bb4be48fa9aa53105,130,281990,34
2002_RegularSession,2002,2002RegularSession_Day1,data\raw\alabama_legislature\house_journals\2002_RegularSession\Volume1_2002RegularSession\2002RegularSession_Day1.pdf,17520ba1f8ad34479131c4e377b19bc9a60dbbd4b17fe73f7dda7959296f0f9b,60,133597,0
2002_RegularSession,2002,2002RegularSession_Day10,data\raw\alabama_legislature\house_journals\2002_RegularSession\Volume1_2002RegularSession\2002RegularSession_Day10.pdf,cf766ea988d029f29a84a9f94220866d3de9eee89b070f1060373655865a6a37,42,77508,22
2002_RegularSession,2002,2002RegularSession_Day11,data\raw\alabama_legislature\house_journals\2002_RegularSession\Volume1_2002RegularSession\2002RegularSession_Day11.pdf,9dda9bb96b24d1a98905cb0783596e61569b4401d7117782202414ccb58edb0c,58,180377,13
2002_RegularSession,2002,2002RegularSession_Day12,data\raw\alabama_legislature\house_journals\2002_RegularSession\Volume1_2002RegularSession\2002RegularSession_Day12.pdf,b4dfd7a801a7e41b16cb3085f5c81da19ddf9281779170b0f29838ead96e630b,24,52392,13
2002_RegularSession,2002,2002RegularSession_Day13,data\raw\alabama_legislature\house_journals\2002_RegularSession\Volume1_2002RegularSession\2002RegularSession_Day13.pdf,183618233bea5bf044a1bd9e15c67e41fcc17e9e4e797477c4abdfe4ce46589f,26,50790,34
2002_RegularSession,2002,2002RegularSession_Day14,data\raw\alabama_legislature\house_journals\2002_RegularSession\Volume1_2002RegularSession\2002RegularSession_Day14.pdf,bedce2df0fa4439cf34ef062b0c2e4a86d0d142d4a43f0822be9f735970c9fe8,58,141211,14
2002_RegularSession,2002,2002RegularSession_Day15,data\raw\alabama_legislature\house_journals\2002_RegularSession\Volume1_2002RegularSession\2002RegularSession_Day15.pdf,d58755ecca686b47d70898edaf330a4ef6336452dd6fe05c430a27edb80b2577,16,27596,3
2002_RegularSession,2002,2002RegularSession_Day16,data\raw\alabama_legislature\house_journals\2002_RegularSession\Volume1_2002RegularSession\2002RegularSession_Day16.pdf,5b1224b9a2a1a15deebe1bdf8c71359edf08126365180f6daced028e23da9f49,18,37320,1
2002_RegularSession,2002,2002RegularSession_Day17,data\raw\alabama_legislature\house_journals\2002_RegularSession\Volume1_2002RegularSession\2002RegularSession_Day17.pdf,8d84cc326b2edb2ab514225575c9d0c637329d9841963b76ac8df4a6ccf0394c,126,247005,58
2002_RegularSession,2002,2002RegularSession_Day18,data\raw\alabama_legislature\house_journals\2002_RegularSession\Volume1_2002RegularSession\2002RegularSession_Day18.pdf,b9de0a4bf9f80f46ae27ad61e304d9133bfc33aa3008da3fe7d91a652205a17d,138,326917,24
2002_RegularSession,2002,2002RegularSession_Day19,data\raw\alabama_legislature\house_journals\2002_RegularSession\Volume1_2002RegularSession\2002RegularSession_Day19.pdf,f7fa1cd0c22e9898f646546466bf5179de2e493b15c7d630c48ee76dbc68364e,152,292370,27
2002_RegularSession,2002,2002RegularSession_Day2,data\raw\alabama_legislature\house_journals\2002_RegularSession\Volume1_2002RegularSession\2002RegularSession_Day2.pdf,0262002d2764c5f3b0c88fff4e208642b5c13c785b7c3c4a5b9d35f39650e415,26,61115,0
2002_RegularSession,2002,2002RegularSession_Day3,data\raw\alabama_legislature\house_journals\2002_RegularSession\Volume1_2002RegularSession\2002RegularSession_Day3.pdf,6af87009fccfb8dff98eba0a28c0fb4f50c5bdc50d5ce384aa79b226708d3cfe,92,188058,41
2002_RegularSession,2002,2002RegularSession_Day4,data\raw\alabama_legislature\house_journals\2002_RegularSession\Volume1_2002RegularSession\2002RegularSession_Day4.pdf,79785392a0ff2281227dc8aa7b5ad2bed9f879b14a3872b6d3086b25f97083b2,92,226547,18
2002_RegularSession,2002,2002RegularSession_Day5,data\raw\alabama_legislature\house_journals\2002_RegularSession\Volume1_2002RegularSession\2002RegularSession_Day5.pdf,0e91f5938fdfd2936580694bc5c6654ad2b2c82fbfad0c66490b0b5a431ff9ce,65,135688,35
2002_RegularSession,2002,2002RegularSession_Day6,data\raw\alabama_legislature\house_journals\2002_RegularSession\Volume1_2002RegularSession\2002RegularSession_Day6.pdf,4101164be48064e07d29900c1384f4fdb6df7a0e6452e873febb8e4dd88fc557,88,218282,37
2002_RegularSession,2002,2002RegularSession_Day7,data\raw\alabama_legislature\house_journals\2002_RegularSession\Volume1_2002RegularSession\2002RegularSession_Day7.pdf,a3250ad8c8dda732f8e4a405943bd0c453931990cd22d6e5e6d49ea0b20a70c8,41,80462,22
2002_RegularSession,2002,2002RegularSession_Day8,data\raw\alabama_legislature\house_journals\2002_RegularSession\Volume1_2002RegularSession\2002RegularSession_Day8.pdf,ea9ccf5f85a5fcae3542490cd906f8bba0e87227226a45e861a89a5e98ace578,52,167028,8
2002_RegularSession,2002,2002RegularSession_Day9,data\raw\alabama_legislature\house_journals\2002_RegularSession\Volume1_2002RegularSession\2002RegularSession_Day9.pdf,896e447fdbbeaf670a189d35525b0eccab5133c67f9186da90745a4d424c62cf,12,22080,13
2002_RegularSession,2002,2002RegularSession_Day20,data\raw\alabama_legislature\house_journals\2002_RegularSession\Volume2_2002RegularSession\2002RegularSession_Day20.pdf,5b411524c320647ba4c15b7aa8cf147ab39b4751e3fc9229ed2908c45e73e081,110,241707,78
2002_RegularSession,2002,2002RegularSession_Day21,data\raw\alabama_legislature\house_journals\2002_RegularSession\Volume2_2002RegularSession\2002RegularSession_Day21.pdf,df2f1462b5cd2cef70533f3c06d3697017a01082725f1453d8e276a0eb909cb3,94,185167,36
2002_RegularSession,2002,2002RegularSession_Day22,data\raw\alabama_legislature\house_journals\2002_RegularSession\Volume2_2002RegularSession\2002RegularSession_Day22.pdf,a4c8f31fb1bb3ecc2ec7909109bdec5dbad92fef789e6d551378204827f7e698,248,517506,105
2002_RegularSession,2002,2002RegularSession_Day23,data\raw\alabama_legislature\house_journals\2002_RegularSession\Volume2_2002RegularSession\2002RegularSession_Day23.pdf,9ebdf1ac3152925b286a4a12a8b81f05eec5fa1eb53e94c0a4b4dd8555a0b5e3,118,288192,66
2002_RegularSession,2002,2002RegularSession_Day24,data\raw\alabama_legislature\house_journals\2002_RegularSession\Volume2_2002RegularSession\2002RegularSession_Day24.pdf,ecdfc6af569d2e73cff381e1f342b36a5fded5b867fa47c062bc25524c98ff00,104,240014,38
2002_RegularSession,2002,2002RegularSession_Day25,data\raw\alabama_legislature\house_journals\2002_RegularSession\Volume2_2002RegularSession\2002RegularSession_Day25.pdf,34a13c5ef9fd2721f5adabd5d3016af65ab08772aa8aee650abbe3708fa562df,140,313597,79
2002_RegularSession,2002,2002RegularSession_Day26,data\raw\alabama_legislature\house_journals\2002_RegularSession\Volume2_2002RegularSession\2002RegularSession_Day26.pdf,2ff1403dc3f8b319bebf63f5738e1a496bdec2784bedcd1283475caa68a4f556,216,418818,29
2002_RegularSession,2002,2002RegularSession_Day27,data\raw\alabama_legislature\house_journals\2002_RegularSession\Volume2_2002RegularSession\2002RegularSession_Day27.pdf,d71ce2a3c46f0d5f94014bf7caf7b1c58ac9466f233bbcc09dddf34f06662dac,146,283352,79
2002_RegularSession,2002,2002RegularSession_Day28,data\raw\alabama_legislature\house_journals\2002_RegularSession\Volume3_2002RegularSession\2002RegularSession_Day28.pdf,f269d6ee0d6838cc51f6f64481602350a65ec7d35f3fe2154a6fd9cc2ac238bb,224,482710,57
2002_RegularSession,2002,2002RegularSession_Day29,data\raw\alabama_legislature\house_journals\2002_RegularSession\Volume3_2002RegularSession\2002RegularSession_Day29.pdf,0f9fcd9c93a511ff82b90ec3231f421d728735f19bf484084594d53921db4f15,84,174537,25
