roll_call_id,bill_id,session_year,vote_date,chamber,vote_description,yea,nay,not_voting,absent,total,passed,url,state_link,source_archive,source_member,source_file_id,bill_number,bill_type,title,description,cycle,recorded_yea_nay,minority_count,minority_share,eligible_ideal_point,reported_total_matches
1332785,1745044,2023,2023-05-24,senate,Adopt U71YGG-1,33,0,0,2,35,1,,,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/vote/1332785.json,SRC-CAF821B8B773D2A30FE8,SB105,SB,Relating to consumption of fishes; to require the State Health Officer to issue advisories concerning fish consumption and to establish a panel to advise on and discuss this issue; to require the Alabama Department of Environmental Management to test fishes for pollutants and post signage at water bodies notifying of an active fish consumption advisory; and to require the Department of Conservation and Natural Resources to notify fish license purchasers of all active advisories.,Relating to consumption of fishes; to require the State Health Officer to issue advisories concerning fish consumption and to establish a panel to advise on and discuss this issue; to require the Alabama Department of Environmental Management to test fishes for pollutants and post signage at water bodies notifying of an active fish consumption advisory; and to require the Department of Conservation and Natural Resources to notify fish license purchasers of all active advisories.,2024,33,0,0.0,False,1
1332786,1745044,2023,2023-05-24,senate,Read A Third Time And Passed As Amended,33,0,0,2,35,1,,,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/vote/1332786.json,SRC-CAF821B8B773D2A30FE8,SB105,SB,Relating to consumption of fishes; to require the State Health Officer to issue advisories concerning fish consumption and to establish a panel to advise on and discuss this issue; to require the Alabama Department of Environmental Management to test fishes for pollutants and post signage at water bodies notifying of an active fish consumption advisory; and to require the Department of Conservation and Natural Resources to notify fish license purchasers of all active advisories.,Relating to consumption of fishes; to require the State Health Officer to issue advisories concerning fish consumption and to establish a panel to advise on and discuss this issue; to require the Alabama Department of Environmental Management to test fishes for pollutants and post signage at water bodies notifying of an active fish consumption advisory; and to require the Department of Conservation and Natural Resources to notify fish license purchasers of all active advisories.,2024,33,0,0.0,False,1
1332820,1746447,2023,2023-05-24,senate,Read a Third Time and Pass,32,0,0,3,35,1,,,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/vote/1332820.json,SRC-CAF821B8B773D2A30FE8,HB213,HB,"Relating to the Volunteer Rescue Squad Tuition Reimbursement Act of 2018; to amend Sections 22-18-60, 22-18-61, 22-18-63, and 22-18-64, Code of Alabama 1975, to decrease the required contracted for service time after graduation and licensing from three years to two years; to expand the program to include students who contract and provide service to ambulance services; to provide exclusions from reimbursement; and to increase the amount of operational expenses reimbursed to the Alabama Community College System; and to add Section 22-18-61.1 to the Code of Alabama 1975, to provide for the retroactive reimbursement of certain fees and expenses.","Relating to the Volunteer Rescue Squad Tuition Reimbursement Act of 2018; to amend Sections 22-18-60, 22-18-61, 22-18-63, and 22-18-64, Code of Alabama 1975, to decrease the required contracted for service time after graduation and licensing from three years to two years; to expand the program to include students who contract and provide service to ambulance services; to provide exclusions from reimbursement; and to increase the amount of operational expenses reimbursed to the Alabama Community College System; and to add Section 22-18-61.1 to the Code of Alabama 1975, to provide for the retroactive reimbursement of certain fees and expenses.",2024,32,0,0.0,False,1
1332858,1763757,2023,2023-05-24,senate,Adopt NB0YJ8-1,35,0,0,0,35,1,,,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/vote/1332858.json,SRC-CAF821B8B773D2A30FE8,SB316,SB,"Relating to vaping devices; to amend Section 28-11-14, Code of Alabama 1975, to further provide prohibitions on the possession of an electronic nicotine delivery system by individuals under 21 years of age; and in connection therewith would have as its purpose or effect the requirement of a new or increased expenditure of local funds within the meaning of Section 111.05 of the Constitution of Alabama of 2022.","Relating to vaping devices; to amend Section 28-11-14, Code of Alabama 1975, to further provide prohibitions on the possession of an electronic nicotine delivery system by individuals under 21 years of age; and in connection therewith would have as its purpose or effect the requirement of a new or increased expenditure of local funds within the meaning of Section 111.05 of the Constitution of Alabama of 2022.",2024,35,0,0.0,False,1
1332859,1763757,2023,2023-05-24,senate,Read A Third Time And Passed As Amended,35,0,0,0,35,1,,,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/vote/1332859.json,SRC-CAF821B8B773D2A30FE8,SB316,SB,"Relating to vaping devices; to amend Section 28-11-14, Code of Alabama 1975, to further provide prohibitions on the possession of an electronic nicotine delivery system by individuals under 21 years of age; and in connection therewith would have as its purpose or effect the requirement of a new or increased expenditure of local funds within the meaning of Section 111.05 of the Constitution of Alabama of 2022.","Relating to vaping devices; to amend Section 28-11-14, Code of Alabama 1975, to further provide prohibitions on the possession of an electronic nicotine delivery system by individuals under 21 years of age; and in connection therewith would have as its purpose or effect the requirement of a new or increased expenditure of local funds within the meaning of Section 111.05 of the Constitution of Alabama of 2022.",2024,35,0,0.0,False,1
1332869,1756822,2023,2023-05-24,senate,Read a Third Time and Pass,35,0,0,0,35,1,,,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/vote/1332869.json,SRC-CAF821B8B773D2A30FE8,HB336,HB,"Relating to commissions; to amend Sections 9-14C-2 and 9-14C-8, Code of Alabama 1975, to provide for the Red Mountain Greenway and Recreational Area Commission to be renamed the Jefferson County Greenways Commission.","Relating to commissions; to amend Sections 9-14C-2 and 9-14C-8, Code of Alabama 1975, to provide for the Red Mountain Greenway and Recreational Area Commission to be renamed the Jefferson County Greenways Commission.",2024,35,0,0.0,False,1
1332874,1756846,2023,2023-05-24,senate,Adopt HHXF63-1,35,0,0,0,35,1,,,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/vote/1332874.json,SRC-CAF821B8B773D2A30FE8,SB213,SB,"Relating to the Alabama Bail Reform Act of 1993; to amend Sections 15-13-107, 15-13-111, 15-13-114, 15-13-118, 15-13-125, 15-13-128, 15-13-131, 15-13-132, 15-13-134, 15-13-136, 15-13-137, 15-13-138, 15-13-139, 15-13-140, 15-13-141, 15-13-145, 15-13-159, 15-13-160, and 15-13-164, Code of Alabama 1975, to provide for the acceptance of certain filing fees by the sheriff or jailer; to further define cash bail and property bail; to provide further for the arrest and delivery of a defendant to jail by a surety with no court costs to be entered on the surety; to provide that a surety not be charged for a bondsman's process or for a certified copy of a bond; to require the license number of the bondsman or recovery on a bondsman's process form; to allow a surety to sign for a forfeiture with the clerk of the ordering court; to increase the time frame for which the ordering court has jurisdiction over a forfeiture action; to authorize a bail bondsman to file motions, answers, and notices relating to a defendant who is out on bond with that bondsman; to increase the time frames for providing notice and conducting hearings in conditional forfeiture proceedings; to remove the requirement that a conditional judgment to set aside be made absolute for the entire sum; to provide further for instances when a court may set aside forfeiture and may not release a defendant on judicial public bail; to provide further for eligibility for judicial public bail; to provide further for the amount of new corporate surety bonds and escrow agreements required in counties with populations of 200,000 or more; to provide further for criminal penalties for certain unlawful behavior; to make nonsubstantive, technical revisions to update the existing code language to current style; and in connection therewith would have as its purpose or effect the requirement of a new or increased expenditure of local funds within the meaning of Section 111.05 of the Constitution of Alabama of 2022.","Relating to the Alabama Bail Reform Act of 1993; to amend Sections 15-13-107, 15-13-111, 15-13-114, 15-13-118, 15-13-125, 15-13-128, 15-13-131, 15-13-132, 15-13-134, 15-13-136, 15-13-137, 15-13-138, 15-13-139, 15-13-140, 15-13-141, 15-13-145, 15-13-159, 15-13-160, and 15-13-164, Code of Alabama 1975, to provide for the acceptance of certain filing fees by the sheriff or jailer; to further define cash bail and property bail; to provide further for the arrest and delivery of a defendant to jail by a surety with no court costs to be entered on the surety; to provide that a surety not be charged for a bondsman's process or for a certified copy of a bond; to require the license number of the bondsman or recovery on a bondsman's process form; to allow a surety to sign for a forfeiture with the clerk of the ordering court; to increase the time frame for which the ordering court has jurisdiction over a forfeiture action; to authorize a bail bondsman to file motions, answers, and notices relating to a defendant who is out on bond with that bondsman; to increase the time frames for providing notice and conducting hearings in conditional forfeiture proceedings; to remove the requirement that a conditional judgment to set aside be made absolute for the entire sum; to provide further for instances when a court may set aside forfeiture and may not release a defendant on judicial public bail; to provide further for eligibility for judicial public bail; to provide further for the amount of new corporate surety bonds and escrow agreements required in counties with populations of 200,000 or more; to provide further for criminal penalties for certain unlawful behavior; to make nonsubstantive, technical revisions to update the existing code language to current style; and in connection therewith would have as its purpose or effect the requirement of a new or increased expenditure of local funds within the meaning of Section 111.05 of the Constitution of Alabama of 2022.",2024,35,0,0.0,False,1
1332875,1756846,2023,2023-05-24,senate,Adopt 0EIOCC-1,35,0,0,0,35,1,,,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/vote/1332875.json,SRC-CAF821B8B773D2A30FE8,SB213,SB,"Relating to the Alabama Bail Reform Act of 1993; to amend Sections 15-13-107, 15-13-111, 15-13-114, 15-13-118, 15-13-125, 15-13-128, 15-13-131, 15-13-132, 15-13-134, 15-13-136, 15-13-137, 15-13-138, 15-13-139, 15-13-140, 15-13-141, 15-13-145, 15-13-159, 15-13-160, and 15-13-164, Code of Alabama 1975, to provide for the acceptance of certain filing fees by the sheriff or jailer; to further define cash bail and property bail; to provide further for the arrest and delivery of a defendant to jail by a surety with no court costs to be entered on the surety; to provide that a surety not be charged for a bondsman's process or for a certified copy of a bond; to require the license number of the bondsman or recovery on a bondsman's process form; to allow a surety to sign for a forfeiture with the clerk of the ordering court; to increase the time frame for which the ordering court has jurisdiction over a forfeiture action; to authorize a bail bondsman to file motions, answers, and notices relating to a defendant who is out on bond with that bondsman; to increase the time frames for providing notice and conducting hearings in conditional forfeiture proceedings; to remove the requirement that a conditional judgment to set aside be made absolute for the entire sum; to provide further for instances when a court may set aside forfeiture and may not release a defendant on judicial public bail; to provide further for eligibility for judicial public bail; to provide further for the amount of new corporate surety bonds and escrow agreements required in counties with populations of 200,000 or more; to provide further for criminal penalties for certain unlawful behavior; to make nonsubstantive, technical revisions to update the existing code language to current style; and in connection therewith would have as its purpose or effect the requirement of a new or increased expenditure of local funds within the meaning of Section 111.05 of the Constitution of Alabama of 2022.","Relating to the Alabama Bail Reform Act of 1993; to amend Sections 15-13-107, 15-13-111, 15-13-114, 15-13-118, 15-13-125, 15-13-128, 15-13-131, 15-13-132, 15-13-134, 15-13-136, 15-13-137, 15-13-138, 15-13-139, 15-13-140, 15-13-141, 15-13-145, 15-13-159, 15-13-160, and 15-13-164, Code of Alabama 1975, to provide for the acceptance of certain filing fees by the sheriff or jailer; to further define cash bail and property bail; to provide further for the arrest and delivery of a defendant to jail by a surety with no court costs to be entered on the surety; to provide that a surety not be charged for a bondsman's process or for a certified copy of a bond; to require the license number of the bondsman or recovery on a bondsman's process form; to allow a surety to sign for a forfeiture with the clerk of the ordering court; to increase the time frame for which the ordering court has jurisdiction over a forfeiture action; to authorize a bail bondsman to file motions, answers, and notices relating to a defendant who is out on bond with that bondsman; to increase the time frames for providing notice and conducting hearings in conditional forfeiture proceedings; to remove the requirement that a conditional judgment to set aside be made absolute for the entire sum; to provide further for instances when a court may set aside forfeiture and may not release a defendant on judicial public bail; to provide further for eligibility for judicial public bail; to provide further for the amount of new corporate surety bonds and escrow agreements required in counties with populations of 200,000 or more; to provide further for criminal penalties for certain unlawful behavior; to make nonsubstantive, technical revisions to update the existing code language to current style; and in connection therewith would have as its purpose or effect the requirement of a new or increased expenditure of local funds within the meaning of Section 111.05 of the Constitution of Alabama of 2022.",2024,35,0,0.0,False,1
1332876,1756846,2023,2023-05-24,senate,Read A Third Time And Passed As Amended,35,0,0,0,35,1,,,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/vote/1332876.json,SRC-CAF821B8B773D2A30FE8,SB213,SB,"Relating to the Alabama Bail Reform Act of 1993; to amend Sections 15-13-107, 15-13-111, 15-13-114, 15-13-118, 15-13-125, 15-13-128, 15-13-131, 15-13-132, 15-13-134, 15-13-136, 15-13-137, 15-13-138, 15-13-139, 15-13-140, 15-13-141, 15-13-145, 15-13-159, 15-13-160, and 15-13-164, Code of Alabama 1975, to provide for the acceptance of certain filing fees by the sheriff or jailer; to further define cash bail and property bail; to provide further for the arrest and delivery of a defendant to jail by a surety with no court costs to be entered on the surety; to provide that a surety not be charged for a bondsman's process or for a certified copy of a bond; to require the license number of the bondsman or recovery on a bondsman's process form; to allow a surety to sign for a forfeiture with the clerk of the ordering court; to increase the time frame for which the ordering court has jurisdiction over a forfeiture action; to authorize a bail bondsman to file motions, answers, and notices relating to a defendant who is out on bond with that bondsman; to increase the time frames for providing notice and conducting hearings in conditional forfeiture proceedings; to remove the requirement that a conditional judgment to set aside be made absolute for the entire sum; to provide further for instances when a court may set aside forfeiture and may not release a defendant on judicial public bail; to provide further for eligibility for judicial public bail; to provide further for the amount of new corporate surety bonds and escrow agreements required in counties with populations of 200,000 or more; to provide further for criminal penalties for certain unlawful behavior; to make nonsubstantive, technical revisions to update the existing code language to current style; and in connection therewith would have as its purpose or effect the requirement of a new or increased expenditure of local funds within the meaning of Section 111.05 of the Constitution of Alabama of 2022.","Relating to the Alabama Bail Reform Act of 1993; to amend Sections 15-13-107, 15-13-111, 15-13-114, 15-13-118, 15-13-125, 15-13-128, 15-13-131, 15-13-132, 15-13-134, 15-13-136, 15-13-137, 15-13-138, 15-13-139, 15-13-140, 15-13-141, 15-13-145, 15-13-159, 15-13-160, and 15-13-164, Code of Alabama 1975, to provide for the acceptance of certain filing fees by the sheriff or jailer; to further define cash bail and property bail; to provide further for the arrest and delivery of a defendant to jail by a surety with no court costs to be entered on the surety; to provide that a surety not be charged for a bondsman's process or for a certified copy of a bond; to require the license number of the bondsman or recovery on a bondsman's process form; to allow a surety to sign for a forfeiture with the clerk of the ordering court; to increase the time frame for which the ordering court has jurisdiction over a forfeiture action; to authorize a bail bondsman to file motions, answers, and notices relating to a defendant who is out on bond with that bondsman; to increase the time frames for providing notice and conducting hearings in conditional forfeiture proceedings; to remove the requirement that a conditional judgment to set aside be made absolute for the entire sum; to provide further for instances when a court may set aside forfeiture and may not release a defendant on judicial public bail; to provide further for eligibility for judicial public bail; to provide further for the amount of new corporate surety bonds and escrow agreements required in counties with populations of 200,000 or more; to provide further for criminal penalties for certain unlawful behavior; to make nonsubstantive, technical revisions to update the existing code language to current style; and in connection therewith would have as its purpose or effect the requirement of a new or increased expenditure of local funds within the meaning of Section 111.05 of the Constitution of Alabama of 2022.",2024,35,0,0.0,False,1
1332877,1757906,2023,2023-05-24,house,Read a Third Time and Pass,98,1,2,4,105,1,,,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/vote/1332877.json,SRC-CAF821B8B773D2A30FE8,HB371,HB,"Relating to retirement benefits; to amend Sections 16-25-23 and 36-27-28, Code of Alabama 1975, to revise the circumstances in which an individual's pension, annuity, or retirement allowance benefits under the Teachers' Retirement System and the Employees' Retirement System are subject to certain recovery actions.","Relating to retirement benefits; to amend Sections 16-25-23 and 36-27-28, Code of Alabama 1975, to revise the circumstances in which an individual's pension, annuity, or retirement allowance benefits under the Teachers' Retirement System and the Employees' Retirement System are subject to certain recovery actions.",2024,99,1,0.010101010101010102,False,1
1332919,1753005,2023,2023-05-24,senate,Adopt YA4K26-1,35,0,0,0,35,1,,,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/vote/1332919.json,SRC-CAF821B8B773D2A30FE8,HB244,HB,"Relating to guardians ad litem; to amend Section 15-12-21, Code of Alabama 1975; to increase the compensation for an attorney appointed to serve as a guardian ad litem in certain juvenile cases.","Relating to guardians ad litem; to amend Section 15-12-21, Code of Alabama 1975; to increase the compensation for an attorney appointed to serve as a guardian ad litem in certain juvenile cases.",2024,35,0,0.0,False,1
1332920,1753005,2023,2023-05-24,senate,Read A Third Time And Passed As Amended,35,0,0,0,35,1,,,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/vote/1332920.json,SRC-CAF821B8B773D2A30FE8,HB244,HB,"Relating to guardians ad litem; to amend Section 15-12-21, Code of Alabama 1975; to increase the compensation for an attorney appointed to serve as a guardian ad litem in certain juvenile cases.","Relating to guardians ad litem; to amend Section 15-12-21, Code of Alabama 1975; to increase the compensation for an attorney appointed to serve as a guardian ad litem in certain juvenile cases.",2024,35,0,0.0,False,1
1332932,1754856,2023,2023-05-24,house,Adopt WFZC9E-1,102,0,1,2,105,1,,,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/vote/1332932.json,SRC-CAF821B8B773D2A30FE8,HB292,HB,"Relating to exemptions from ad valorem taxation; to amend Section 40-9-1, as last amended by Act 2022-199 of the 2022 Regular Session, Code of Alabama 1975; to exempt certain aircraft from ad valorem taxation.","Relating to exemptions from ad valorem taxation; to amend Section 40-9-1, as last amended by Act 2022-199 of the 2022 Regular Session, Code of Alabama 1975; to exempt certain aircraft from ad valorem taxation.",2024,102,0,0.0,False,1
1332933,1754856,2023,2023-05-24,house,Read a Third Time and Pass as Amended,100,0,1,4,105,1,,,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/vote/1332933.json,SRC-CAF821B8B773D2A30FE8,HB292,HB,"Relating to exemptions from ad valorem taxation; to amend Section 40-9-1, as last amended by Act 2022-199 of the 2022 Regular Session, Code of Alabama 1975; to exempt certain aircraft from ad valorem taxation.","Relating to exemptions from ad valorem taxation; to amend Section 40-9-1, as last amended by Act 2022-199 of the 2022 Regular Session, Code of Alabama 1975; to exempt certain aircraft from ad valorem taxation.",2024,100,0,0.0,False,1
1332953,1768215,2023,2023-05-25,senate,Passed by House of Origin,32,0,0,3,35,1,,,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/vote/1332953.json,SRC-CAF821B8B773D2A30FE8,SR88,SR,SPECIAL ORDER CALENDAR,SPECIAL ORDER CALENDAR,2024,32,0,0.0,False,1
1332954,1744914,2023,2023-05-25,senate,Read a Third Time and Pass,35,0,0,0,35,1,,,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/vote/1332954.json,SRC-CAF821B8B773D2A30FE8,HB155,HB,"To make an appropriation of $169,633 from the State General Fund to the Coalition Against Domestic Violence for the fiscal year ending September 30, 2024, to require an operations plan and an audited financial statement prior to the release of any funds, and to require quarterly and end of the year performance reports.","To make an appropriation of $169,633 from the State General Fund to the Coalition Against Domestic Violence for the fiscal year ending September 30, 2024, to require an operations plan and an audited financial statement prior to the release of any funds, and to require quarterly and end of the year performance reports.",2024,35,0,0.0,False,1
1332964,1763863,2023,2023-05-25,senate,Read a Third Time and Pass,35,0,0,0,35,1,,,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/vote/1332964.json,SRC-CAF821B8B773D2A30FE8,HB465,HB,"To make supplemental appropriations for the fiscal year ending September 30, 2023, from the Opioid Treatment and Abatement Fund to the entities and for the purposes herein in the amount of $10,000,000.","To make supplemental appropriations for the fiscal year ending September 30, 2023, from the Opioid Treatment and Abatement Fund to the entities and for the purposes herein in the amount of $10,000,000.",2024,35,0,0.0,False,1
1332999,1744866,2023,2023-05-25,senate,Read a Third Time and Pass,35,0,0,0,35,1,,,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/vote/1332999.json,SRC-CAF821B8B773D2A30FE8,HB154,HB,To provide a cost-of-living increase for state employees for the fiscal year beginning October 1,To provide a cost-of-living increase for state employees for the fiscal year beginning October 1,2024,35,0,0.0,False,1
1333018,1744908,2023,2023-05-25,senate,Read a Third Time and Pass,34,0,0,1,35,1,,,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/vote/1333018.json,SRC-CAF821B8B773D2A30FE8,HB126,HB,To create the Medicaid Emergency Reserve Fund and to provide for the withdrawal and use of amounts deposited into the fund.,To create the Medicaid Emergency Reserve Fund and to provide for the withdrawal and use of amounts deposited into the fund.,2024,34,0,0.0,False,1
1333036,1744813,2023,2023-05-25,senate,Read a Third Time and Pass,35,0,0,0,35,1,,,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/vote/1333036.json,SRC-CAF821B8B773D2A30FE8,HB127,HB,"To make an appropriation of $39,097,848 from the Children First Trust Fund for the fiscal year ending September 30, 2024, to the entities and for the purposes designated in Section 41-15B-2.2, Code of Alabama 1975; to provide for the deposit of tobacco settlement revenues into the Children First Trust Fund; to require written notification of anticipated agency allocations by the State Director of Finance; to require quarterly allocations; to condition allocations on receipt of tobacco revenues; to provide for the transfer to the State General Fund during fiscal year 2024 that portion of Children First Trust Fund receipts currently allocated for the State Board of Education; to make an appropriation of $50,511,261 from other tobacco settlement funds for the fiscal year ending September 30, 2024; and to make a conditional appropriation and allocation of additional tobacco revenues upon the recommendation of the Director of Finance, the Chairman of the House Ways and Means General Fund Committee and the Chairman of the Senate Finance and Taxation-General Fund Committee, and the approval of the Governor.","To make an appropriation of $39,097,848 from the Children First Trust Fund for the fiscal year ending September 30, 2024, to the entities and for the purposes designated in Section 41-15B-2.2, Code of Alabama 1975; to provide for the deposit of tobacco settlement revenues into the Children First Trust Fund; to require written notification of anticipated agency allocations by the State Director of Finance; to require quarterly allocations; to condition allocations on receipt of tobacco revenues; to provide for the transfer to the State General Fund during fiscal year 2024 that portion of Children First Trust Fund receipts currently allocated for the State Board of Education; to make an appropriation of $50,511,261 from other tobacco settlement funds for the fiscal year ending September 30, 2024; and to make a conditional appropriation and allocation of additional tobacco revenues upon the recommendation of the Director of Finance, the Chairman of the House Ways and Means General Fund Committee and the Chairman of the Senate Finance and Taxation-General Fund Committee, and the approval of the Governor.",2024,35,0,0.0,False,1
1333037,1759737,2023,2023-05-25,house,Read a Third Time and Pass,99,0,0,6,105,1,,,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/vote/1333037.json,SRC-CAF821B8B773D2A30FE8,SB267,SB,"Relating to athletic trainers; to create the Athletic Trainer Secondary School Incentive Program; to provide grants to local boards of education that meet certain requirements related to the use of athletic trainers in rural, 1A, 2A, 3A, and Title I secondary schools; to authorize the Alabama Board of Athletic Trainers to adopt rules to administer the incentive program and the grant application process; to require grants issued from the incentive program to be provided as stipends to qualifying athletic trainers; and to limit each secondary school and athletic trainer to one grant per school year.","Relating to athletic trainers; to create the Athletic Trainer Secondary School Incentive Program; to provide grants to local boards of education that meet certain requirements related to the use of athletic trainers in rural, 1A, 2A, 3A, and Title I secondary schools; to authorize the Alabama Board of Athletic Trainers to adopt rules to administer the incentive program and the grant application process; to require grants issued from the incentive program to be provided as stipends to qualifying athletic trainers; and to limit each secondary school and athletic trainer to one grant per school year.",2024,99,0,0.0,False,1
1333042,1745126,2023,2023-05-25,house,Read a Third Time and Pass,99,0,1,5,105,1,,,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/vote/1333042.json,SRC-CAF821B8B773D2A30FE8,SB93,SB,"To make an appropriation of $389,327 from the Education Trust Fund to Southern Preparatory Academy, formerly Lyman Ward Military Academy, in Camp Hill, Alabama for the support and maintenance of the educational program of the institution, for the fiscal year ending September 30, 2024; to provide that the appropriation is subject to certain provisions of the Code of Alabama 1975; to require an operations plan and an audited financial statement prior to the release of any funds; and to require an end of year report.","To make an appropriation of $389,327 from the Education Trust Fund to Southern Preparatory Academy, formerly Lyman Ward Military Academy, in Camp Hill, Alabama for the support and maintenance of the educational program of the institution, for the fiscal year ending September 30, 2024; to provide that the appropriation is subject to certain provisions of the Code of Alabama 1975; to require an operations plan and an audited financial statement prior to the release of any funds; and to require an end of year report.",2024,99,0,0.0,False,1
1333043,1760818,2023,2023-05-25,house,Adopt MY5E1W-1,98,3,0,4,105,1,,,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/vote/1333043.json,SRC-CAF821B8B773D2A30FE8,SB278,SB,"Relating to education; to create the Distressed Institutions of Higher Education Revolving Loan Program to be administered by the State Treasurer; to define ""eligible institutions""; to authorize the State Treasurer to establish terms and conditions of loans; to require reporting of contract terms and on the operation of the program; to establish the Distressed Institutions of Higher Education Loan Program Fund in the State Treasury to receive appropriations from the Legislature for funding loans and loan repayments; and to provide for recovery of amounts due.","Relating to education; to create the Distressed Institutions of Higher Education Revolving Loan Program to be administered by the State Treasurer; to define ""eligible institutions""; to authorize the State Treasurer to establish terms and conditions of loans; to require reporting of contract terms and on the operation of the program; to establish the Distressed Institutions of Higher Education Loan Program Fund in the State Treasury to receive appropriations from the Legislature for funding loans and loan repayments; and to provide for recovery of amounts due.",2024,101,3,0.0297029702970297,True,1
1333044,1760818,2023,2023-05-25,house,Adopt F8ROD5-1,88,4,7,6,105,1,,,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/vote/1333044.json,SRC-CAF821B8B773D2A30FE8,SB278,SB,"Relating to education; to create the Distressed Institutions of Higher Education Revolving Loan Program to be administered by the State Treasurer; to define ""eligible institutions""; to authorize the State Treasurer to establish terms and conditions of loans; to require reporting of contract terms and on the operation of the program; to establish the Distressed Institutions of Higher Education Loan Program Fund in the State Treasury to receive appropriations from the Legislature for funding loans and loan repayments; and to provide for recovery of amounts due.","Relating to education; to create the Distressed Institutions of Higher Education Revolving Loan Program to be administered by the State Treasurer; to define ""eligible institutions""; to authorize the State Treasurer to establish terms and conditions of loans; to require reporting of contract terms and on the operation of the program; to establish the Distressed Institutions of Higher Education Loan Program Fund in the State Treasury to receive appropriations from the Legislature for funding loans and loan repayments; and to provide for recovery of amounts due.",2024,92,4,0.043478260869565216,True,1
1333045,1760818,2023,2023-05-25,house,Adopt IY0F6W-1,94,1,8,2,105,1,,,AL_2023-2023_Regular_Session_JSON_20230607_d17b533ce7196680956ab4bbbb4cfb99.zip,AL/2023-2023_Regular_Session/vote/1333045.json,SRC-CAF821B8B773D2A30FE8,SB278,SB,"Relating to education; to create the Distressed Institutions of Higher Education Revolving Loan Program to be administered by the State Treasurer; to define ""eligible institutions""; to authorize the State Treasurer to establish terms and conditions of loans; to require reporting of contract terms and on the operation of the program; to establish the Distressed Institutions of Higher Education Loan Program Fund in the State Treasury to receive appropriations from the Legislature for funding loans and loan repayments; and to provide for recovery of amounts due.","Relating to education; to create the Distressed Institutions of Higher Education Revolving Loan Program to be administered by the State Treasurer; to define ""eligible institutions""; to authorize the State Treasurer to establish terms and conditions of loans; to require reporting of contract terms and on the operation of the program; to establish the Distressed Institutions of Higher Education Loan Program Fund in the State Treasury to receive appropriations from the Legislature for funding loans and loan repayments; and to provide for recovery of amounts due.",2024,95,1,0.010526315789473684,False,1
