session,session_year,asset,local_path,sha256,pages,text_characters,rollcall_anchors,final_passage_events
2004_RegularSession,2004,2004RegularSession_Day24,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day24.pdf,c2ace28fe9022f72927b49bb6c7dd849bba5a0259132f00a53969aeab3c5481f,45,77094,49,3
2004_RegularSession,2004,2004RegularSession_Day25,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day25.pdf,72c75acc1251230d6bce2be15bc2cd0686d6072dfdc69da966fa0b0600e4ec90,141,258029,57,18
2004_RegularSession,2004,2004RegularSession_Day26,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day26.pdf,1ad0131eada8acac36e3e4c6917f149abad51e4256cc91428b6f96d6e730778c,105,210290,17,2
2004_RegularSession,2004,2004RegularSession_Day27,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day27.pdf,9fedcf49b7345542d03a0ea82b76b8b6a8488d41a02e25df8f687af6b7e47e5f,172,274629,160,45
2004_RegularSession,2004,2004RegularSession_Day28,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day28.pdf,699161a5dc4d4f1df8156259d61c262a4474b7d0da2f8b5ef327fb8316b04a24,62,105593,12,0
2004_RegularSession,2004,2004RegularSession_Day29,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day29.pdf,3f329f4d08ae4301edb2569294f1c4cc3edb90bb7cc5809609fc3c86a3874292,210,394505,155,39
2004_RegularSession,2004,2004RegularSession_Day30,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day30.pdf,4f2114b69c096e24e4cf479179b201a4f221c447749cb2d5e3dc8904abd14ae4,257,489490,168,25
2005_1stExtraordinarySession,2005,20051stExtraordinarySession_Day01,data\raw\alabama_legislature\senate_journals\2005_1stExtraordinarySession\20051stExtraordinarySession_Day01.pdf,4d5b2bc357c9788976093b8bf128ff1a36534d9b41484aa43de9418d09b88066,52,103353,0,0
2005_1stExtraordinarySession,2005,20051stExtraordinarySession_Day02,data\raw\alabama_legislature\senate_journals\2005_1stExtraordinarySession\20051stExtraordinarySession_Day02.pdf,db8d47f2afb43afc82b3145cfd40057f15781b0daabf0e88a0cd395fe9b9f5eb,25,52155,0,0
2005_1stExtraordinarySession,2005,20051stExtraordinarySession_Day03PartA,data\raw\alabama_legislature\senate_journals\2005_1stExtraordinarySession\20051stExtraordinarySession_Day03PartA.pdf,0d33ad6c90a31d5c6dcb896d3ef35dcff32301dd87cc27a1cd726d7619bf608f,113,260650,20,15
2005_1stExtraordinarySession,2005,20051stExtraordinarySession_Day03PartB,data\raw\alabama_legislature\senate_journals\2005_1stExtraordinarySession\20051stExtraordinarySession_Day03PartB.pdf,3e5712984c8f5f3d8d0ecf404a1316faef37fb144591c2f1bb965f9ad4e262a0,82,143796,60,29
2005_1stExtraordinarySession,2005,20051stExtraordinarySession_Day04,data\raw\alabama_legislature\senate_journals\2005_1stExtraordinarySession\20051stExtraordinarySession_Day04.pdf,ce1be443912f53f8202ca86fcf2b50f431f62739c200636c591dc0042cd991b5,39,70748,30,3
2005_1stExtraordinarySession,2005,20051stExtraordinarySession_Day05,data\raw\alabama_legislature\senate_journals\2005_1stExtraordinarySession\20051stExtraordinarySession_Day05.pdf,0bd59c71508f499d5cc5bb0d57bd9130dc926f220554fdf74c786d5d9ed5e8ab,274,507247,78,20
2005_RegularSession,2005,2005RegularSession_Day01,data\raw\alabama_legislature\senate_journals\2005_RegularSession\2005RegularSession_Day01.pdf,d33a2e3e48ac00a77577e29b52b8d7e5dd13bc52649f4479baef524d44ce0574,47,90015,0,0
2005_RegularSession,2005,2005RegularSession_Day02,data\raw\alabama_legislature\senate_journals\2005_RegularSession\2005RegularSession_Day02.pdf,6c23850d03b85d94bf00207d1385f4136d35bff12f8d49fefc817b2fb37ccc9c,23,44913,0,0
2005_RegularSession,2005,2005RegularSession_Day03,data\raw\alabama_legislature\senate_journals\2005_RegularSession\2005RegularSession_Day03.pdf,dd4f487cb2eca156af4e4afbe178c5f0ff8ccd66d4e1a9d0f91d4a8bc5466769,31,49733,9,0
2005_RegularSession,2005,2005RegularSession_Day04,data\raw\alabama_legislature\senate_journals\2005_RegularSession\2005RegularSession_Day04.pdf,d849ebe81da8d8fac0c4d8c076ffa06549b030bcbf85ea3bf95aa6aca28f9013,85,150822,16,5
2005_RegularSession,2005,2005RegularSession_Day05,data\raw\alabama_legislature\senate_journals\2005_RegularSession\2005RegularSession_Day05.pdf,2c9a18748f1eb6622bbc4bcf3c8b40853d180d176650d75e1afdde642d41d9a7,55,100815,16,2
2005_RegularSession,2005,2005RegularSession_Day06,data\raw\alabama_legislature\senate_journals\2005_RegularSession\2005RegularSession_Day06.pdf,d3d36e5c7fdd564c5bb100783492ae9a42abefe113e805af1812ed1e617b0c47,25,48186,4,1
2005_RegularSession,2005,2005RegularSession_Day07,data\raw\alabama_legislature\senate_journals\2005_RegularSession\2005RegularSession_Day07.pdf,8a4346905a51cc6bc4210201c8bde4e54aee7e0a7de4ab8e60747ca5e9032b3a,20,33464,19,3
2005_RegularSession,2005,2005RegularSession_Day08,data\raw\alabama_legislature\senate_journals\2005_RegularSession\2005RegularSession_Day08.pdf,d454fc408945ca3abcdfbce941a4065a28bbd465ebe1cd413aff3ff5f04f64d3,59,106724,47,8
2005_RegularSession,2005,2005RegularSession_Day09,data\raw\alabama_legislature\senate_journals\2005_RegularSession\2005RegularSession_Day09.pdf,22313e8fb840127f69b453f169fda2c305eee915bf5980cbbae80e155a6d12b7,68,109222,31,2
2005_RegularSession,2005,2005RegularSession_Day10,data\raw\alabama_legislature\senate_journals\2005_RegularSession\2005RegularSession_Day10.pdf,cb9ceeb57ec1f96ad74fbce5294db9c38bbb7428e69e23e7f1a66b3e78f6f8a6,38,55268,11,0
2005_RegularSession,2005,2005RegularSession_Day11,data\raw\alabama_legislature\senate_journals\2005_RegularSession\2005RegularSession_Day11.pdf,6be45501191a2a9c3fa50d58c6eb83d8452d43b47b97a6f8a073071c0ed05868,29,53596,8,3
2005_RegularSession,2005,2005RegularSession_Day12,data\raw\alabama_legislature\senate_journals\2005_RegularSession\2005RegularSession_Day12.pdf,8a1dec2a8924b546dba892fc0be134d4f143d562341293095a78461ad4cd6a31,93,139812,9,1
2005_RegularSession,2005,2005RegularSession_Day13,data\raw\alabama_legislature\senate_journals\2005_RegularSession\2005RegularSession_Day13.pdf,a9c691eeb7ed1f0807fb248dad59b1b30ae9b066a50e8fd2221c62ceeaa41440,61,107007,41,3
2005_RegularSession,2005,2005RegularSession_Day14,data\raw\alabama_legislature\senate_journals\2005_RegularSession\2005RegularSession_Day14.pdf,465d7b64a4dfb7d3f194322b652265f3bd32330068ebf00a2ddfc74eb7f90f03,17,24933,22,7
2005_RegularSession,2005,2005RegularSession_Day15,data\raw\alabama_legislature\senate_journals\2005_RegularSession\2005RegularSession_Day15.pdf,0a456dbb6529b18e6d26289a15306d1c430ea8b3efc0b2aa668fa0a11ded3976,10,14034,17,5
2005_RegularSession,2005,2005RegularSession_Day16,data\raw\alabama_legislature\senate_journals\2005_RegularSession\2005RegularSession_Day16.pdf,60b8528c93d663d11d980311a44480721acbb6d2534ad48027becdc6013626ce,3,4434,2,0
2005_RegularSession,2005,2005RegularSession_Day17,data\raw\alabama_legislature\senate_journals\2005_RegularSession\2005RegularSession_Day17.pdf,9ed329a8cce1248ebd238dda4cd9f932307b20fd0d3aacbd6843e6d935dfece3,2,2457,1,0
2005_RegularSession,2005,2005RegularSession_Day18,data\raw\alabama_legislature\senate_journals\2005_RegularSession\2005RegularSession_Day18.pdf,cecce741f47808056f455017007000b4ab585aec985fb5c81ad7cc50711e8bd3,4,5013,1,0
2005_RegularSession,2005,2005RegularSession_Day19,data\raw\alabama_legislature\senate_journals\2005_RegularSession\2005RegularSession_Day19.pdf,5d037014b8568b21c9ed8878e773f64b1473a5bccf79e848340bc999aef650e9,2,2391,0,0
2005_RegularSession,2005,2005RegularSession_Day20,data\raw\alabama_legislature\senate_journals\2005_RegularSession\2005RegularSession_Day20.pdf,e20c90f3cc94506db26a4d64302dc3c3de25d3907f252654ca5c852df2ce2bef,5,6200,2,0
2005_RegularSession,2005,2005RegularSession_Day21,data\raw\alabama_legislature\senate_journals\2005_RegularSession\2005RegularSession_Day21.pdf,5748692b04f0399872c295b95a9a22da129dbe968463d3b467c4aa74ad5df10b,6,10132,2,0
2005_RegularSession,2005,2005RegularSession_Day22,data\raw\alabama_legislature\senate_journals\2005_RegularSession\2005RegularSession_Day22.pdf,d82000e973e6fc5a4eac7b430a7fc1c1c85aacea19fbb00c58e9746cf14790ea,21,39176,17,6
2005_RegularSession,2005,2005RegularSession_Day23,data\raw\alabama_legislature\senate_journals\2005_RegularSession\2005RegularSession_Day23.pdf,c56d1d69ad4432e810dfb86985c7b087e04258ac35770ca19e265b78cdd9f3f6,9,13025,6,0
2005_RegularSession,2005,2005RegularSession_Day24,data\raw\alabama_legislature\senate_journals\2005_RegularSession\2005RegularSession_Day24.pdf,54c08896f777f76bc336e2eae1a1e733fee41a551b59361750b53bf26ea4f8ac,2,2837,1,0
2005_RegularSession,2005,2005RegularSession_Day25,data\raw\alabama_legislature\senate_journals\2005_RegularSession\2005RegularSession_Day25.pdf,ec4b8779720638299f1a7d92631fd4450ec0975cefcb29be10b1271b8bb05667,4,4805,4,0
2005_RegularSession,2005,2005RegularSession_Day26,data\raw\alabama_legislature\senate_journals\2005_RegularSession\2005RegularSession_Day26.pdf,31b1bdc568f38dc014d52cb27b4371517a6c206a802a580d63577472a77a2e76,1,926,0,0
2005_RegularSession,2005,2005RegularSession_Day27PartA,data\raw\alabama_legislature\senate_journals\2005_RegularSession\2005RegularSession_Day27PartA.pdf,13f2f36c26b006296e4025f27832b2928f358819adb1b4c4b63d35da5271dc65,91,135357,25,6
2005_RegularSession,2005,2005RegularSession_Day27PartB,data\raw\alabama_legislature\senate_journals\2005_RegularSession\2005RegularSession_Day27PartB.pdf,02645f42735bce4653b99de53fa62ebed84a1dbb32bfa53b257f0fe98bbbf372,150,249359,12,1
2005_RegularSession,2005,2005RegularSession_Day28,data\raw\alabama_legislature\senate_journals\2005_RegularSession\2005RegularSession_Day28.pdf,0ac114c91227f99035cfbfbecd77b4eff2447c35dee40db531655f1b612228ae,141,257012,95,23
2005_RegularSession,2005,2005RegularSession_Day29,data\raw\alabama_legislature\senate_journals\2005_RegularSession\2005RegularSession_Day29.pdf,c209a196c1b5086c217c12971fcb5d043780f2aa1f43c8daadc9e9cfdf6d8a98,142,230074,140,59
2005_RegularSession,2005,2005RegularSession_Day30,data\raw\alabama_legislature\senate_journals\2005_RegularSession\2005RegularSession_Day30.pdf,baea22f3c4bc7dd6ac5a75d6ef0103f59631655db8029f8751fa30a140f3ef68,101,175583,75,16
2006_RegularSession,2006,2006RegularSession_Day01,data\raw\alabama_legislature\senate_journals\2006_RegularSession\2006RegularSession_Day01.pdf,fefc45835baad9ee81f98b08457f1d9a38974d19d5b6d97b51f60dc0ba3bcc8e,73,146209,0,0
2006_RegularSession,2006,2006RegularSession_Day02,data\raw\alabama_legislature\senate_journals\2006_RegularSession\2006RegularSession_Day02.pdf,f03a02c5d0e38b594221951cbf846adffebd1f21e78df7ac4e6c6a8c1750f848,66,103098,0,0
2006_RegularSession,2006,2006RegularSession_Day03,data\raw\alabama_legislature\senate_journals\2006_RegularSession\2006RegularSession_Day03.pdf,7f51413d35b7caf0dc781fb7cbca037489da8c86dfc2fc88d54631b22d575061,33,50666,39,13
2006_RegularSession,2006,2006RegularSession_Day04,data\raw\alabama_legislature\senate_journals\2006_RegularSession\2006RegularSession_Day04.pdf,eddc7d79ce577509d7d12729a29852470a518af112d8d38b57a8557ec2883687,60,105616,36,11
2006_RegularSession,2006,2006RegularSession_Day05,data\raw\alabama_legislature\senate_journals\2006_RegularSession\2006RegularSession_Day05.pdf,49842bdf3070511710912005c79fe1b2948e4275111534b91cd3d22fc59b6f95,68,115883,44,11
2006_RegularSession,2006,2006RegularSession_Day06,data\raw\alabama_legislature\senate_journals\2006_RegularSession\2006RegularSession_Day06.pdf,ace0423b07f54a562ce16267573b80bd7f4fddb905383d1c48af4c9972c45764,69,112016,62,16
2006_RegularSession,2006,2006RegularSession_Day07,data\raw\alabama_legislature\senate_journals\2006_RegularSession\2006RegularSession_Day07.pdf,9d3840d8ea45e2424e14effc4f6a33bb7c10ef0492f06f2407bdbdb799e405cf,46,78233,32,0
2006_RegularSession,2006,2006RegularSession_Day08,data\raw\alabama_legislature\senate_journals\2006_RegularSession\2006RegularSession_Day08.pdf,ffeaed4e6b29f55f96599b7560bc59077b50907b6540aefd16b13df0551fbfca,48,75768,16,2
2006_RegularSession,2006,2006RegularSession_Day09,data\raw\alabama_legislature\senate_journals\2006_RegularSession\2006RegularSession_Day09.pdf,04230233d89e3af3975693496cd4ba895770f3036faf7887175982a2090cc543,66,111032,43,7
2006_RegularSession,2006,2006RegularSession_Day10,data\raw\alabama_legislature\senate_journals\2006_RegularSession\2006RegularSession_Day10.pdf,6e0ca63675e5e4bd412dc48749c3cdec16161396af5e2cc52641babda4a30956,39,56030,24,6
2006_RegularSession,2006,2006RegularSession_Day11,data\raw\alabama_legislature\senate_journals\2006_RegularSession\2006RegularSession_Day11.pdf,8ed00f873410824d98f312b185c4b35417100a09fef3f9c7371bdd28d36b12ed,104,191529,58,21
2006_RegularSession,2006,2006RegularSession_Day12,data\raw\alabama_legislature\senate_journals\2006_RegularSession\2006RegularSession_Day12.pdf,0d233fbee8ab641fd9a67acd6e05a118c466a1f6552e0f6681f7b51b825efc12,45,82045,23,6
2006_RegularSession,2006,2006RegularSession_Day13,data\raw\alabama_legislature\senate_journals\2006_RegularSession\2006RegularSession_Day13.pdf,eaa28940dafed05b819649219d5feb56963a1ca520cc4328401840be8384f8c2,1,947,0,0
2006_RegularSession,2006,2006RegularSession_Day14,data\raw\alabama_legislature\senate_journals\2006_RegularSession\2006RegularSession_Day14.pdf,d6394002afeb1ec341abe23cd38a6a95030b0d4b396c08a9bab6947f0fe83972,81,131875,51,13
2006_RegularSession,2006,2006RegularSession_Day15,data\raw\alabama_legislature\senate_journals\2006_RegularSession\2006RegularSession_Day15.pdf,55f6089a074ba984097960f78f1948d2b3d086560cbd3b542df2cb06d5228b33,96,162140,42,11
2006_RegularSession,2006,2006RegularSession_Day16,data\raw\alabama_legislature\senate_journals\2006_RegularSession\2006RegularSession_Day16.pdf,f595fa49982e81f2ab3ba495e42ffbf04ca5dfcc04cf1eaa172c3c082069ed20,77,126376,77,7
2006_RegularSession,2006,2006RegularSession_Day17,data\raw\alabama_legislature\senate_journals\2006_RegularSession\2006RegularSession_Day17.pdf,faa0c5ae6dd12a79f589adf3d75ea32ec5ba1ba2cd0433f31310a694f498362c,115,204204,97,29
2006_RegularSession,2006,2006RegularSession_Day18,data\raw\alabama_legislature\senate_journals\2006_RegularSession\2006RegularSession_Day18.pdf,c548380bfc97f775f930f0f83c6ca55bfa3c957d9b7b6923b12f5c5ff8b85545,90,166900,38,9
2006_RegularSession,2006,2006RegularSession_Day19,data\raw\alabama_legislature\senate_journals\2006_RegularSession\2006RegularSession_Day19.pdf,fe0a4f52635f17fb5faad6b9879492e1885c96b24062fc9bf39d0a0b654bc096,38,72977,18,5
2006_RegularSession,2006,2006RegularSession_Day20,data\raw\alabama_legislature\senate_journals\2006_RegularSession\2006RegularSession_Day20.pdf,bea5b6b1ffa4c4e042026f1d3b17245fd5c1cbebe3bad67cded8a534295471e7,193,395060,112,26
2006_RegularSession,2006,2006RegularSession_Day21,data\raw\alabama_legislature\senate_journals\2006_RegularSession\2006RegularSession_Day21.pdf,5d7295f15a536c5cc2d75cb14d712ac3503131a3e86552acfbdda0f16d80f9f9,47,88255,13,0
2006_RegularSession,2006,2006RegularSession_Day22,data\raw\alabama_legislature\senate_journals\2006_RegularSession\2006RegularSession_Day22.pdf,c7ee117e0d09fb85444b4f74b1682da4e925a69dc2b7049a97da7c5b6d565190,13,20536,8,0
2006_RegularSession,2006,2006RegularSession_Day23,data\raw\alabama_legislature\senate_journals\2006_RegularSession\2006RegularSession_Day23.pdf,ad553f98ffbedfdaac734b39e4cf4954cd1794d3f425daeb25c422af88127662,79,125220,14,0
2006_RegularSession,2006,2006RegularSession_Day24,data\raw\alabama_legislature\senate_journals\2006_RegularSession\2006RegularSession_Day24.pdf,7fa11b306d0ab8a1390708a1ad85ea326c5dda0b38557d2c7e8117737e768594,37,57517,14,0
2006_RegularSession,2006,2006RegularSession_Day25,data\raw\alabama_legislature\senate_journals\2006_RegularSession\2006RegularSession_Day25.pdf,401bf29ee6c859fa525ba3f4836fd59bef302217f7282e07a360a566c8392325,201,346792,160,61
2006_RegularSession,2006,2006RegularSession_Day26,data\raw\alabama_legislature\senate_journals\2006_RegularSession\2006RegularSession_Day26.pdf,97d3714ccaa309f283d948911adf5a0ddc947dd67f835a767932dda4a470157d,143,216807,88,33
2006_RegularSession,2006,2006RegularSession_Day27,data\raw\alabama_legislature\senate_journals\2006_RegularSession\2006RegularSession_Day27.pdf,b3f0c46c6374e6110fe16027b3b26feca55625fd5c849af7769a912ccda983a0,212,443513,52,5
2006_RegularSession,2006,2006RegularSession_Day28,data\raw\alabama_legislature\senate_journals\2006_RegularSession\2006RegularSession_Day28.pdf,c6f7f5e03044bd7e71985c55dc36a405c6acd41bcdbd59261e38b11b4a4b196d,102,179375,79,44
2006_RegularSession,2006,2006RegularSession_Day29PartA,data\raw\alabama_legislature\senate_journals\2006_RegularSession\2006RegularSession_Day29PartA.pdf,0e204ab54c60a22cc0a1ee961b74971b01faaa51a5f79b65fd8e477005e8af4f,167,320237,116,56
2006_RegularSession,2006,2006RegularSession_Day29PartB,data\raw\alabama_legislature\senate_journals\2006_RegularSession\2006RegularSession_Day29PartB.pdf,0f80f4f3cd61dbce28dc2efa383599ea834ef1d36fa8b6ffdb6c5f1162e04d8c,106,182551,86,54
2006_RegularSession,2006,2006RegularSession_Day30,data\raw\alabama_legislature\senate_journals\2006_RegularSession\2006RegularSession_Day30.pdf,263623660e1bd0acf29efa45aebc2eacbe5797614cec6d1c6ef93295496e5e50,22,42723,9,3
2007_1stExtraordinarySession,2007,20071stExtraordinarySession_Day01,data\raw\alabama_legislature\senate_journals\2007_1stExtraordinarySession\20071stExtraordinarySession_Day01.pdf,838eaca9633d50e548018c4602147ec163978fb05fc4463b1ffb42629a72dc25,27,34238,0,0
2007_1stExtraordinarySession,2007,20071stExtraordinarySession_Day02,data\raw\alabama_legislature\senate_journals\2007_1stExtraordinarySession\20071stExtraordinarySession_Day02.pdf,2d83cf2463aa6da5193da16719506fe03b8e9bbeea680603f3eecf44a07afb02,5,8423,0,0
2007_1stExtraordinarySession,2007,20071stExtraordinarySession_Day03,data\raw\alabama_legislature\senate_journals\2007_1stExtraordinarySession\20071stExtraordinarySession_Day03.pdf,d891444ace0891a7d5ec184ca0ba9c39fe8d488d40566f4022696d174d307ae6,26,47094,8,1
2007_1stExtraordinarySession,2007,20071stExtraordinarySession_Day04,data\raw\alabama_legislature\senate_journals\2007_1stExtraordinarySession\20071stExtraordinarySession_Day04.pdf,93c7e02bf5f752952860011c4ff6a3d79699f07101813ab101f1da1b82d0d20b,12,20644,0,0
2007_1stExtraordinarySession,2007,20071stExtraordinarySession_Day05,data\raw\alabama_legislature\senate_journals\2007_1stExtraordinarySession\20071stExtraordinarySession_Day05.pdf,3e7244ac6172ba929c793e349053fe0f307660c29969656d4b56c8aaf79a6be5,28,49505,7,1
2007_OrganizationalSession,2007,2007OrganizationalSession_Day01,data\raw\alabama_legislature\senate_journals\2007_OrganizationalSession\2007OrganizationalSession_Day01.pdf,2ed5169a272394b55c2c25b6cd188610bd16c25c8cdac503809c93d4d056099f,93,178098,4,0
2007_OrganizationalSession,2007,2007OrganizationalSession_Day02,data\raw\alabama_legislature\senate_journals\2007_OrganizationalSession\2007OrganizationalSession_Day02.pdf,44fd7cbd573448453057be5ea6621f1c080ed5cd7662b5c62a6a2ffb08b3112e,5,8551,0,0
2007_OrganizationalSession,2007,2007OrganizationalSession_Day03,data\raw\alabama_legislature\senate_journals\2007_OrganizationalSession\2007OrganizationalSession_Day03.pdf,48798be242bd4bfa10314dc536741d699436a91e82d7bc6587de436d3fb3ad51,20,33525,1,0
