cycle,chamber,people_id,name,normalized_name,party,role,district,ideal_point,chamber_percentile,votes_used,possible_votes,participation_rate,caucus_median,distance_from_caucus_median,ideological_extremity,party_loyalty_rate,cross_party_voting_rate,parties_disagree_votes
2018,house,3459,K.L. Brown,K L BROWN,R,Rep,HD-040,0.8762355867808703,95.23809523809523,321,359,0.8941504178272981,0.6854707437134436,0.1907648430674267,0.30085428957507254,0.9501557632398754,0.022556390977443608,133
2018,house,12485,Kerry Rich,KERRY RICH,R,Rep,HD-026,0.861469240164809,94.28571428571428,320,359,0.8913649025069638,0.6854707437134436,0.17599849645136534,0.2860879429590112,0.925,0.061068702290076333,131
2018,house,12486,Terri Collins,TERRI COLLINS,R,Rep,HD-008,0.6907487509235845,67.61904761904762,331,359,0.9220055710306406,0.6854707437134436,0.005278007210140823,0.11536745371778667,0.9123867069486404,0.11194029850746269,134
2018,house,12488,Lynn Greer,LYNN GREER,R,Rep,HD-002,0.8147515641873014,88.57142857142857,309,359,0.8607242339832869,0.6854707437134436,0.1292808204738578,0.23937026698150365,0.9514563106796117,0.031746031746031744,126
2018,house,12490,Paul Lee,PAUL LEE,R,Rep,HD-086,0.8812121976166697,96.19047619047619,327,359,0.9108635097493036,0.6854707437134436,0.19574145390322606,0.3058309004108719,0.9541284403669725,0.007407407407407408,135
2018,house,12500,April Weaver,APRIL WEAVER,R,Rep,HD-049,0.6469888614315427,63.8095238095238,310,359,0.8635097493036211,0.6854707437134436,-0.03848188228190097,0.07160756422574488,0.9032258064516129,0.1076923076923077,130
2018,house,12501,Barry Moore,BARRY MOORE,R,Rep,HD-091,0.8872084113554899,97.14285714285714,281,359,0.7827298050139275,0.6854707437134436,0.20173766764204626,0.3118271141496921,0.8576512455516014,0.025423728813559324,118
2018,house,12502,Ed Henry,ED HENRY,R,Rep,HD-009,0.604399869573903,56.19047619047619,184,359,0.5125348189415042,0.6854707437134436,-0.08107087413954062,0.029018572368105233,0.7880434782608695,0.06666666666666667,90
2018,house,12506,Becky Nordgren,BECKY NORDGREN,R,Rep,HD-029,0.7420797495301573,78.0952380952381,324,359,0.9025069637883009,0.6854707437134436,0.05660900581671369,0.16669845232435954,0.941358024691358,0.08333333333333333,132
2018,house,12509,Donnie Chesteen,DONNIE CHESTEEN,R,Rep,SD-029,0.7996647073041108,87.61904761904762,321,359,0.8941504178272981,0.6854707437134436,0.11419396359066714,0.22428341009831299,0.9595015576323987,0.03076923076923077,130
2018,house,12512,Ken Johnson,KEN JOHNSON,R,Rep,HD-007,0.8187674869562154,89.52380952380953,296,359,0.8245125348189415,0.6854707437134436,0.13329674324277174,0.2433861897504176,0.9222972972972973,0.03305785123966942,121
2018,house,12513,Jim Patterson,JIM PATTERSON,R,Rep,HD-021,0.5272247019130314,48.57142857142857,181,359,0.5041782729805014,0.6854707437134436,-0.15824604180041224,0.04815659529276639,0.9392265193370166,0.07216494845360824,97
2018,house,12525,Mike Jones,MIKE JONES,R,Rep,HD-092,0.7972074945706289,86.66666666666667,296,359,0.8245125348189415,0.6854707437134436,0.11173675085718526,0.2218261973648311,0.9425675675675675,0.01652892561983471,121
2018,house,12526,Paul Beckman,PAUL BECKMAN,R,Rep,HD-088,0.4259137166263366,39.04761904761905,325,359,0.9052924791086351,0.6854707437134436,-0.25955702708710704,0.1494675805794612,0.8646153846153846,0.18045112781954886,133
2018,house,12530,William Poole,WILLIAM POOLE,R,Rep,HD-063,0.6090395964746058,59.04761904761905,291,359,0.8105849582172702,0.6854707437134436,-0.07643114723883782,0.033658299268808034,0.9484536082474226,0.06363636363636363,110
2018,house,12542,Napoleon Bracy,NAPOLEON BRACY,D,Rep,HD-098,-1.7810015398419767,6.666666666666667,273,359,0.7604456824512534,-1.5148638118566804,-0.26613772798529634,2.3563828370477746,0.9157509157509157,0.041666666666666664,120
2018,house,12543,Berry Forte,BERRY FORTE,D,Rep,HD-084,-1.334756818641847,20.0,294,359,0.8189415041782729,-1.5148638118566804,0.18010699321483337,1.9101381158476447,0.8843537414965986,0.20833333333333334,120
2018,house,12545,Mark Tuggle,MARK TUGGLE,R,Rep,HD-081,0.6858560916835311,66.66666666666666,317,359,0.883008356545961,0.6854707437134436,0.00038534797008749067,0.11047479447773334,0.9211356466876972,0.07751937984496124,129
2018,house,12548,Allen Farley,ALLEN FARLEY,R,Rep,HD-015,0.7732939404617272,83.80952380952381,333,359,0.9275766016713092,0.6854707437134436,0.08782319674828354,0.1979126432559294,0.9039039039039038,0.07913669064748201,139
2018,house,12549,Dexter Grimsley,DEXTER GRIMSLEY,D,Rep,HD-085,-1.5422573122268128,13.333333333333334,268,359,0.7465181058495822,-1.5148638118566804,-0.02739350037013244,2.1176386094326105,0.917910447761194,0.09345794392523364,107
2018,house,12550,Juandalynn Givan,JUANDALYNN GIVAN,D,Rep,HD-060,-1.7427173015019166,8.571428571428571,262,359,0.7298050139275766,-1.5148638118566804,-0.22785348964523622,2.3180985987077145,0.8396946564885496,0.01834862385321101,109
2018,house,13150,David Sessions,DAVID SESSIONS,R,Rep,SD-035,0.5800731206859531,52.38095238095239,313,359,0.871866295264624,0.6854707437134436,-0.10539762302749056,0.004691823480155288,0.9201277955271565,0.1171875,128
2018,house,13766,Jim Carns,JIM CARNS,R,Rep,HD-048,0.6985806583424855,72.38095238095238,321,359,0.8941504178272981,0.6854707437134436,0.013109914629041874,0.12319936113668772,0.9283489096573209,0.09022556390977443,133
2018,house,15745,David Standridge,DAVID STANDRIDGE,R,Rep,HD-034,0.7879940935216746,85.71428571428571,295,359,0.8217270194986073,0.6854707437134436,0.10252334980823097,0.21261279631587682,0.8610169491525423,0.08,125
2018,house,15746,Mack Butler,MACK BUTLER,R,Rep,HD-030,0.8577352708065296,93.33333333333333,324,359,0.9025069637883009,0.6854707437134436,0.17226452709308593,0.2823539736007318,0.9104938271604939,0.05263157894736842,133
2018,house,16021,Randall Shedd,RANDALL SHEDD,R,Rep,HD-011,0.6850853957433561,65.71428571428571,261,359,0.7270194986072424,0.6854707437134436,-0.00038534797008749067,0.10970409853755836,0.896551724137931,0.07017543859649122,114
2018,house,16069,Dimitri Polizos,DIMITRI POLIZOS,R,Rep,HD-074,0.5777773240054613,51.42857142857142,299,359,0.8328690807799443,0.6854707437134436,-0.1076934197079823,0.002396026799663553,0.9431438127090301,0.10084033613445378,119
2018,house,16140,Adline Clarke,ADLINE CLARKE,D,Rep,HD-097,-1.6661556427065565,11.428571428571429,277,359,0.7715877437325905,-1.5148638118566804,-0.15129183084987607,2.241536939912354,0.8989169675090253,0.1,120
2018,house,16211,Mike Holmes,MIKE HOLMES,R,Rep,HD-031,0.8566002561785587,92.38095238095238,321,359,0.8941504178272981,0.6854707437134436,0.1711295124651151,0.28121895897276095,0.8629283489096573,0.044444444444444446,135
2018,house,16212,Margie Wilcox,MARGIE WILCOX,R,Rep,HD-104,0.5105357071434727,45.714285714285715,294,359,0.8189415041782729,0.6854707437134436,-0.1749350365699709,0.06484559006232504,0.9013605442176871,0.14655172413793102,116
2018,house,17025,Corey Harbison,COREY HARBISON,R,Rep,HD-012,0.6937219418233478,71.42857142857143,259,359,0.7214484679665738,0.6854707437134436,0.008251198109904156,0.11834064461755,0.8803088803088803,0.0392156862745098,102
2018,house,17026,Phillip Pettus,PHILLIP PETTUS,R,Rep,HD-001,0.9028171356753123,98.09523809523809,334,359,0.9303621169916435,0.6854707437134436,0.21734639196186867,0.3274358384695145,0.8862275449101796,0.043795620437956206,137
2018,house,17027,Ritchie Whorton,RITCHIE WHORTON,R,Rep,HD-022,0.7626328435951957,81.9047619047619,305,359,0.8495821727019499,0.6854707437134436,0.07716209988175204,0.1872515463893979,0.8590163934426229,0.078125,128
2018,house,17028,Connie Rowe,CONNIE ROWE,R,Rep,HD-013,0.4862096889682447,41.904761904761905,284,359,0.7910863509749304,0.6854707437134436,-0.19926105474519895,0.0891716082375531,0.926056338028169,0.12844036697247707,109
2018,house,17589,David Faulkner,DAVID FAULKNER,R,Rep,HD-046,0.5753812972057978,50.476190476190474,281,359,0.7827298050139275,0.6854707437134436,-0.11008944650764585,0.0,0.9501779359430605,0.08108108108108109,111
2018,house,17590,Matt Fridy,MATT FRIDY,R,Rep,HD-073,0.6931661854446264,69.52380952380952,300,359,0.8356545961002786,0.6854707437134436,0.0076954417311827505,0.1177848882388286,0.9166666666666666,0.1076923076923077,130
2018,house,17591,Danny Garrett,DANNY GARRETT,R,Rep,HD-044,0.6202026993573194,60.952380952380956,315,359,0.8774373259052924,0.6854707437134436,-0.06526804435612421,0.04482140215152164,0.9174603174603174,0.09302325581395349,129
2018,house,17592,James Hanes,JAMES HANES,R,Rep,HD-023,0.7458330013150638,80.0,294,359,0.8189415041782729,0.6854707437134436,0.06036225760162017,0.17045170410926602,0.8163265306122449,0.07377049180327869,122
2018,house,17593,Jim Hill,JIM HILL,R,Rep,HD-050,0.5249561980218087,46.666666666666664,294,359,0.8189415041782729,0.6854707437134436,-0.16051454569163492,0.050425099183989075,0.9115646258503401,0.14049586776859505,121
2018,house,17594,Reed Ingram,REED INGRAM,R,Rep,HD-075,0.5949693940834048,55.23809523809524,288,359,0.8022284122562674,0.6854707437134436,-0.09050134963003886,0.019588096877606986,0.9270833333333334,0.112,125
2018,house,17595,Nathaniel Ledbetter,NATHANIEL LEDBETTER,R,Rep,HD-024,0.8520512194631439,91.42857142857143,324,359,0.9025069637883009,0.6854707437134436,0.16658047574970025,0.2766699222573461,0.9506172839506173,0.03007518796992481,133
2018,house,17596,Chris Sells,CHRIS SELLS,R,Rep,HD-090,0.3647934837738797,35.23809523809524,231,359,0.6434540389972145,0.6854707437134436,-0.3206772599395639,0.21058781343191807,0.9437229437229437,0.11627906976744186,86
2018,house,17597,Kyle South,KYLE SOUTH,R,Rep,HD-016,0.642579747647762,62.857142857142854,308,359,0.8579387186629527,0.6854707437134436,-0.042890996065681586,0.06719845044196426,0.922077922077922,0.0967741935483871,124
2018,house,17598,Jack Williams,JACK WILLIAMS,R,Rep,SD-034,0.7187408308687848,73.33333333333333,326,359,0.9080779944289693,0.6854707437134436,0.03327008715534119,0.14335953366298704,0.8773006134969326,0.0948905109489051,137
2018,house,17599,Will Ainsworth,WILL AINSWORTH,R,Rep,HD-027,0.6914762437659205,68.57142857142857,268,359,0.7465181058495822,0.6854707437134436,0.006005500052476909,0.11609494656012276,0.9067164179104478,0.08695652173913043,115
2018,house,17603,Chris Pringle,CHRIS PRINGLE,R,Rep,HD-101,0.3831278467127877,38.095238095238095,231,359,0.6434540389972145,0.6854707437134436,-0.3023428970006559,0.19225345049301007,0.8744588744588745,0.16831683168316833,101
2018,house,17622,Bob Fincher,BOB FINCHER,R,Rep,HD-037,0.7464447917602424,80.95238095238095,327,359,0.9108635097493036,0.6854707437134436,0.060974048046798734,0.17106349455444458,0.8654434250764526,0.10526315789473684,133
2018,house,17624,Barbara Drummond,BARBARA DRUMMOND,D,Rep,HD-103,-1.8219279327574731,3.8095238095238098,297,359,0.8272980501392758,-1.5148638118566804,-0.3070641209007927,2.397309229963271,0.8888888888888888,0.05737704918032787,122
2018,house,17625,Kelvin Lawrence,KELVIN LAWRENCE,D,Rep,HD-069,-1.4764500092779405,17.142857142857142,259,359,0.7214484679665738,-1.5148638118566804,0.03841380257873994,2.0518313064837383,0.9498069498069498,0.0660377358490566,106
2018,house,17632,Timothy Wadsworth,TIMOTHY WADSWORTH,R,Rep,HD-014,0.16156997805332307,33.33333333333333,288,359,0.8022284122562674,0.6854707437134436,-0.5239007656601206,0.4138113191524747,0.78125,0.2845528455284553,123
2018,house,17633,Rich Wingo,RICH WINGO,R,Rep,HD-062,0.9244621833738004,99.04761904761905,308,359,0.8579387186629527,0.6854707437134436,0.23899143966035674,0.3490808861680026,0.8603896103896104,0.016,125
2018,house,17634,Arnold Mooney,ARNOLD MOONEY,R,Rep,HD-043,0.9742354356793708,100.0,296,359,0.8245125348189415,0.6854707437134436,0.28876469196592713,0.398854138473573,0.8648648648648649,0.0078125,128
2018,house,17641,Louise Alexander,LOUISE ALEXANDER,D,Rep,HD-056,-1.517245791326034,15.238095238095239,267,359,0.7437325905292479,-1.5148638118566804,-0.00238197946935359,2.092627088531832,0.8951310861423221,0.09803921568627451,102
2018,house,17642,Anthony Daniels,ANTHONY DANIELS,D,Rep,HD-053,-1.3280277108651597,21.904761904761905,221,359,0.6155988857938719,-1.5148638118566804,0.1868361009915207,1.9034090080709576,0.9095022624434389,0.047058823529411764,85
2018,house,17643,Issac Whorton,ISSAC WHORTON,R,Rep,HD-038,0.3755588033395117,36.19047619047619,267,359,0.7437325905292479,0.6854707437134436,-0.30991194037393194,0.1998224938662861,0.7940074906367042,0.18556701030927836,97
2018,house,17874,Chris Blackshear,CHRIS BLACKSHEAR,R,Rep,HD-080,0.7440955583531923,79.04761904761905,313,359,0.871866295264624,0.6854707437134436,0.05862481463974867,0.16871426114739452,0.952076677316294,0.06976744186046512,129
2018,house,17899,Danny Crawford,DANNY CRAWFORD,R,Rep,HD-005,0.7341514291332603,75.23809523809524,314,359,0.8746518105849582,0.6854707437134436,0.04868068541981663,0.15877013192746248,0.9426751592356688,0.06153846153846154,130
2018,house,19256,Corley Ellis,CORLEY ELLIS,R,Rep,HD-041,0.6932821251084657,70.47619047619048,326,359,0.9080779944289693,0.6854707437134436,0.007811381395022021,0.11790082790266787,0.950920245398773,0.09090909090909091,132
2018,house,19257,Joe Lovvorn,JOE LOVVORN,R,Rep,HD-079,0.6048924368772324,57.14285714285714,308,359,0.8579387186629527,0.6854707437134436,-0.08057830683621126,0.029511139671434594,0.9448051948051948,0.09016393442622951,122
2018,house,19353,Rolanda Hollis,ROLANDA HOLLIS,D,Rep,HD-058,-1.2208501068752373,23.809523809523807,231,359,0.6434540389972145,-1.5148638118566804,0.2940137049814431,1.796231404081035,0.9264069264069265,0.0851063829787234,94
2018,house,19368,Prince Chestnut,PRINCE CHESTNUT,D,Rep,HD-067,-0.8503324258208942,26.666666666666668,161,359,0.44846796657381616,-1.5148638118566804,0.6645313860357862,1.4257137230266919,0.937888198757764,0.07272727272727272,55
2018,senate,3386,William Beasley,WILLIAM BEASLEY,D,Sen,SD-028,-1.4092468619245724,20.0,179,200,0.895,-1.8285664919394828,0.41931963001491046,1.924098479030758,0.7932960893854749,0.32142857142857145,84
2018,senate,3405,Robert Ward,ROBERT WARD,R,Sen,SD-014,0.3925887263894359,34.285714285714285,148,200,0.74,0.5810268081435044,-0.18843808175406845,0.12226289071674962,0.9054054054054054,0.109375,64
2018,senate,3420,Gerald Allen,GERALD ALLEN,R,Sen,SD-021,0.6966229320478073,91.42857142857143,186,200,0.93,0.5810268081435044,0.11559612390430296,0.1817713149416218,0.9354838709677419,0.034482758620689655,87
2018,senate,3429,Jim McClendon,JIM MCCLENDON,R,Sen,SD-011,0.5148516171061855,51.42857142857142,188,200,0.94,0.5810268081435044,-0.06617519103731884,0.0,0.9095744680851063,0.08139534883720931,86
2018,senate,3461,J.T. Waggoner,J T WAGGONER,R,Sen,SD-016,0.6431543940901436,80.0,175,200,0.875,0.5810268081435044,0.06212758594663925,0.1283027769839581,0.96,0.036585365853658534,82
2018,senate,3462,Del Marsh,DEL MARSH,R,Sen,SD-012,0.4682193220629075,40.0,168,200,0.84,0.5810268081435044,-0.11280748608059687,0.04663229504327804,0.9523809523809523,0.0684931506849315,73
2018,senate,3464,Trip Pittman,TRIP PITTMAN,R,Sen,SD-032,0.5088068292965193,48.57142857142857,131,200,0.655,0.5810268081435044,-0.07221997884698506,0.006044787809666219,0.8396946564885496,0.045454545454545456,66
2018,senate,3465,Rodger Smitherman,RODGER SMITHERMAN,D,Sen,SD-018,-1.9186236951454305,11.428571428571429,156,200,0.78,-1.8285664919394828,-0.09005720320594768,2.433475312251616,0.9102564102564102,0.1095890410958904,73
2018,senate,3467,Paul Sanford,PAUL SANFORD,R,Sen,SD-007,0.03129951538448744,28.57142857142857,142,200,0.71,0.5810268081435044,-0.5497272927590169,0.4835521017216981,0.6619718309859155,0.3225806451612903,62
2018,senate,3469,Rusty Glover,RUSTY GLOVER,R,Sen,SD-034,0.6684155837859252,88.57142857142857,145,200,0.725,0.5810268081435044,0.08738877564242087,0.1535639666797397,0.896551724137931,0.04054054054054054,74
2018,senate,3470,Hank Sanders,HANK SANDERS,D,Sen,SD-023,-2.1067761524386976,5.714285714285714,165,200,0.825,-1.8285664919394828,-0.2782096604992148,2.621627769544883,0.896969696969697,0.05405405405405406,74
2018,senate,3472,Quinton Ross,QUINTON ROSS,D,Sen,SD-026,-1.7385092887335352,14.285714285714285,104,200,0.52,-1.8285664919394828,0.09005720320594768,2.253360905839721,0.9326923076923077,0.01694915254237288,59
2018,senate,3479,Linda Coleman-Madison,LINDA COLEMAN MADISON,D,Sen,SD-020,-1.684030280215032,17.142857142857142,160,200,0.8,-1.8285664919394828,0.14453621172445086,2.1988818973212174,0.88125,0.21518987341772153,79
2018,senate,3480,Priscilla Dunn,PRISCILLA DUNN,D,Sen,SD-019,-1.0396164363864313,22.857142857142858,120,200,0.6,-1.8285664919394828,0.7889500555530515,1.554468053492617,0.8833333333333333,0.2916666666666667,48
2018,senate,3481,Arthur Orr,ARTHUR ORR,R,Sen,SD-003,0.570581390112306,62.857142857142854,167,200,0.835,0.5810268081435044,-0.010445418031198361,0.055729773006120475,0.9221556886227545,0.05405405405405406,74
2018,senate,3482,Bobby Singleton,BOBBY SINGLETON,D,Sen,SD-024,-2.25994477758205,2.857142857142857,173,200,0.865,-1.8285664919394828,-0.43137828564256697,2.7747963946882352,0.8554913294797688,0.08433734939759036,83
2018,senate,3490,Vivian Figures,VIVIAN FIGURES,D,Sen,SD-033,-2.057106285014189,8.571428571428571,170,200,0.85,-1.8285664919394828,-0.22853979307470595,2.5719579021203742,0.9058823529411765,0.05063291139240506,79
2018,senate,3491,Jimmy Holley,JIMMY HOLLEY,R,Sen,SD-031,0.7243974452265654,94.28571428571428,195,200,0.975,0.5810268081435044,0.14337063708306097,0.2095458281203798,0.7435897435897436,0.09302325581395349,86
2018,senate,3493,Harri Smith,HARRI SMITH,I,Sen,SD-029,-0.21497285690499895,25.71428571428571,94,200,0.47,-0.21497285690499895,0.0,0.7298244740111846,0.0,1.0,36
2018,senate,12492,Greg Reed,GREG REED,R,Sen,SD-005,0.6339189324855513,74.28571428571429,187,200,0.935,0.5810268081435044,0.05289212434204693,0.11906731537936577,0.93048128342246,0.04597701149425287,87
2018,senate,12495,Dick Brewbaker,DICK BREWBAKER,R,Sen,SD-025,0.35471319734620127,31.428571428571427,113,200,0.565,0.5810268081435044,-0.2263136107973031,0.16013841975998427,0.911504424778761,0.07936507936507936,63
2018,senate,12496,Paul Bussman,PAUL BUSSMAN,R,Sen,SD-004,0.5392144017230244,60.0,165,200,0.825,0.5810268081435044,-0.04181240642048001,0.02436278461683883,0.7636363636363637,0.12162162162162163,74
2018,senate,12497,Bill Holtzclaw,BILL HOLTZCLAW,R,Sen,SD-002,0.48174407453494006,45.714285714285715,164,200,0.82,0.5810268081435044,-0.09928273360856432,0.033107542571245485,0.7560975609756098,0.17073170731707318,82
2018,senate,12498,Phillip Williams,PHILLIP WILLIAMS,R,Sen,SD-010,0.6652847968109482,85.71428571428571,177,200,0.885,0.5810268081435044,0.08425798866744383,0.15043317970476267,0.8983050847457628,0.05128205128205128,78
2018,senate,12499,Clay Scofield,CLAY SCOFIELD,R,Sen,SD-009,0.5914722261747027,65.71428571428571,171,200,0.855,0.5810268081435044,0.010445418031198361,0.0766206090685172,0.8771929824561403,0.0547945205479452,73
2018,senate,12515,Gerald Dial,GERALD DIAL,R,Sen,SD-013,0.5384966294627787,54.285714285714285,156,200,0.78,0.5810268081435044,-0.04253017868072573,0.02364501235659311,0.9487179487179487,0.056338028169014086,71
2018,senate,12521,Thomas Whatley,THOMAS WHATLEY,R,Sen,SD-027,0.410805861058597,37.142857142857146,164,200,0.82,0.5810268081435044,-0.17022094708490737,0.10404575604758853,0.8902439024390244,0.14666666666666667,75
2018,senate,12541,Slade Blackwell,SLADE BLACKWELL,R,Sen,SD-015,0.4762396187731975,42.857142857142854,93,200,0.465,0.5810268081435044,-0.1047871893703069,0.03861199833298806,0.9354838709677419,0.03508771929824561,57
2018,senate,15984,Bill Hightower,BILL HIGHTOWER,R,Sen,SD-035,0.6002975609954874,68.57142857142857,115,200,0.575,0.5810268081435044,0.019270752851982986,0.08544594388930182,0.9130434782608695,0.0,62
2018,senate,16871,Greg Albritton,GREG ALBRITTON,R,Sen,SD-022,0.6475267673920888,82.85714285714286,165,200,0.825,0.5810268081435044,0.06649995924858443,0.13267515028590326,0.9090909090909091,0.04819277108433735,83
2018,senate,16872,Clyde Chambliss,CLYDE CHAMBLISS,R,Sen,SD-030,0.6370790009723445,77.14285714285715,183,200,0.915,0.5810268081435044,0.05605219282884011,0.12222738386615895,0.8306010928961749,0.10465116279069768,86
2018,senate,16873,Steve Livingston,STEVE LIVINGSTON,R,Sen,SD-008,0.5388115669918271,57.14285714285714,188,200,0.94,0.5810268081435044,-0.042215241151677296,0.02395994988564154,0.8829787234042553,0.08333333333333333,84
2018,senate,16874,Shay Shelnutt,SHAY SHELNUTT,R,Sen,SD-017,0.6192702844634036,71.42857142857143,149,200,0.745,0.5810268081435044,0.03824347631989922,0.10441866735721805,0.8657718120805369,0.05128205128205128,78
2018,senate,16875,Tim Melson,TIM MELSON,R,Sen,SD-001,0.7362947203663155,97.14285714285714,175,200,0.875,0.5810268081435044,0.1552679122228111,0.22144310326012995,0.84,0.013513513513513514,74
2018,senate,16876,Larry Stutts,LARRY STUTTS,R,Sen,SD-006,0.7387192392912463,100.0,180,200,0.9,0.5810268081435044,0.1576924311477419,0.22386762218506073,0.85,0.0379746835443038,79
2020,house,3357,Laura Hall,LAURA HALL,D,Rep,HD-019,-1.841803975685823,7.6190476190476195,110,169,0.650887573964497,-1.6029168060262529,-0.23888716965957024,2.3374974829235198,0.8545454545454545,0.0,47
2020,house,3358,Artis McCampbell,ARTIS MCCAMPBELL,D,Rep,HD-071,-1.407470628386037,23.809523809523807,113,169,0.6686390532544378,-1.6029168060262529,0.19544617764021588,1.9031641356237334,0.9469026548672567,0.07894736842105263,38
2020,house,3360,Barbara Boyd,BARBARA BOYD,D,Rep,HD-032,-1.6498043096236288,12.380952380952381,146,169,0.863905325443787,-1.6029168060262529,-0.046887503597375924,2.145497816861325,0.8904109589041096,0.13725490196078433,51
2020,house,3370,Pebblin Warren,PEBBLIN WARREN,D,Rep,HD-082,-1.4776846687029346,21.904761904761905,137,169,0.8106508875739645,-1.6029168060262529,0.12523213732331828,1.973378175940631,0.927007299270073,0.08888888888888889,45
2020,house,3371,Ralph Howard,RALPH HOWARD,D,Rep,HD-072,-1.5432819340043558,18.095238095238095,149,169,0.8816568047337278,-1.6029168060262529,0.0596348720218971,2.0389754412420524,0.8993288590604027,0.18867924528301888,53
2020,house,3372,Thad McClammy,THAD MCCLAMMY,D,Rep,HD-076,-1.284281551335103,25.71428571428571,121,169,0.7159763313609467,-1.6029168060262529,0.31863525469114995,1.7799750585727994,0.9752066115702479,0.05405405405405406,37
2020,house,3374,Christopher England,CHRISTOPHER ENGLAND,D,Rep,HD-070,-1.5878122400753714,15.238095238095239,130,169,0.7692307692307693,-1.6029168060262529,0.015104565950881499,2.083505747313068,0.9384615384615385,0.0,43
2020,house,3382,Thomas Jackson,THOMAS JACKSON,D,Rep,HD-068,-1.9870356604220598,0.9523809523809524,152,169,0.8994082840236687,-1.6029168060262529,-0.38411885439580695,2.4827291676597563,0.875,0.09090909090909091,55
2020,house,3387,Stephen Hurst,STEPHEN HURST,R,Rep,HD-035,0.4106263334084565,35.23809523809524,132,169,0.7810650887573964,0.5547087354289636,-0.1440824020205071,0.08506717382923995,0.8712121212121212,0.0851063829787234,47
2020,house,3389,Mary Moore,MARY MOORE,D,Rep,HD-059,-1.8710964642988746,5.714285714285714,116,169,0.6863905325443787,-1.6029168060262529,-0.2681796582726217,2.366789971536571,0.7413793103448276,0.07547169811320754,53
2020,house,3391,Merika Coleman-Evans,MERIKA COLEMAN EVANS,D,Rep,HD-057,-1.8866745793863344,4.761904761904762,140,169,0.8284023668639053,-1.6029168060262529,-0.28375777336008157,2.382368086624031,0.8857142857142857,0.08771929824561403,57
2020,house,3411,Mac McCutcheon,MAC MCCUTCHEON,R,Rep,HD-025,0.5547087354289636,63.8095238095238,168,169,0.9940828402366864,0.5547087354289636,0.0,0.059015228191267144,0.9583333333333334,0.078125,64
2020,house,3415,Victor Gaston,VICTOR GASTON,R,Rep,HD-100,0.49569350723769645,50.476190476190474,126,169,0.7455621301775148,0.5547087354289636,-0.059015228191267144,0.0,0.9682539682539683,0.022222222222222223,45
2020,house,3416,Mike Ball,MIKE BALL,R,Rep,HD-010,0.41812072120480703,38.095238095238095,159,169,0.9408284023668639,0.5547087354289636,-0.13658801422415656,0.07757278603288942,0.9308176100628931,0.08620689655172414,58
2020,house,3419,Dickie Drake,DICKIE DRAKE,R,Rep,HD-045,0.7537184965490302,86.66666666666667,156,169,0.9230769230769231,0.5547087354289636,0.19900976112006663,0.2580249893113338,0.8782051282051282,0.06557377049180328,61
2020,house,3423,Harry Shiver,HARRY SHIVER,R,Rep,HD-064,0.4266449726041131,40.0,161,169,0.9526627218934911,0.5547087354289636,-0.1280637628248505,0.06904853463358335,0.9440993788819876,0.11864406779661017,59
2020,house,3424,Joe Faust,JOE FAUST,R,Rep,HD-094,0.40746093875040634,34.285714285714285,161,169,0.9526627218934911,0.5547087354289636,-0.14724779667855725,0.08823256848729011,0.9192546583850931,0.14285714285714285,63
2020,house,3426,Alan Baker,ALAN BAKER,R,Rep,HD-066,0.456427990753456,44.761904761904766,158,169,0.9349112426035503,0.5547087354289636,-0.09828074467550757,0.039265516484240426,0.9177215189873418,0.14285714285714285,56
2020,house,3427,Steve McMillan,STEVE MCMILLAN,R,Rep,HD-095,0.6779235620994541,82.85714285714286,158,169,0.9349112426035503,0.5547087354289636,0.12321482667049055,0.1822300548617577,0.9050632911392406,0.09836065573770492,61
2020,house,3430,Randy Wood,RANDY WOOD,R,Rep,HD-036,0.6762817458548265,81.9047619047619,155,169,0.9171597633136095,0.5547087354289636,0.12157301042586288,0.18058823861713003,0.9354838709677419,0.03508771929824561,57
2020,house,3432,Steve Clouse,STEVE CLOUSE,R,Rep,HD-093,0.5563064757312909,64.76190476190476,166,169,0.9822485207100592,0.5547087354289636,0.0015977403023272885,0.06061296849359443,0.9457831325301205,0.08196721311475409,61
2020,house,3435,Howard Sanderford,HOWARD SANDERFORD,R,Rep,HD-020,0.5250196722682606,56.19047619047619,155,169,0.9171597633136095,0.5547087354289636,-0.029689063160702966,0.029326165030564177,0.9741935483870968,0.05172413793103448,58
2020,house,3445,Allen Treadaway,ALLEN TREADAWAY,R,Rep,HD-051,0.5790106477642438,67.61904761904762,137,169,0.8106508875739645,0.5547087354289636,0.02430191233528023,0.08331714052654737,0.9197080291970803,0.07547169811320754,53
2020,house,3449,Ronald Johnson,RONALD JOHNSON,R,Rep,HD-033,0.3713374423674661,32.38095238095238,138,169,0.8165680473372781,0.5547087354289636,-0.18337129306149752,0.12435606487023038,0.8913043478260869,0.10204081632653061,49
2020,house,3454,John Rogers,JOHN ROGERS,D,Rep,HD-052,-1.8986935958479587,3.8095238095238098,122,169,0.7218934911242604,-1.6029168060262529,-0.29577678982170585,2.394387103085655,0.8524590163934426,0.0196078431372549,51
2020,house,3456,Roderick Scott,RODERICK SCOTT,D,Rep,HD-055,-0.4227610886803516,26.666666666666668,100,169,0.591715976331361,-1.6029168060262529,1.1801557173459012,0.9184545959180481,0.93,0.25,20
