source_row_id,target_norm,match_method,match_score,score_margin
1022,JACKSON NATIONAL GUARD,exact,100.0,100.0
1023,SALITPA FIRE DEPARTMENT,exact,100.0,100.0
1024,,unmatched,90.0,4.5
1025,ROCKVILLE VOTING HOUSE,exact,100.0,100.0
1026,,unmatched,85.17241379310344,48.80877742946708
1027,GAINSTOWN GOOD HOPE,fuzzy,97.43589743589743,49.93589743589743
1028,,unmatched,85.5,0.0
1029,GOSPORT FIRE DEPARTMENT,fuzzy,95.0,9.5
1030,COFFEEVILLE TOWN HALL,exact,100.0,100.0
1031,,unmatched,86.36363636363636,0.8636363636363598
1032,BASHI METHODIST CHURCH,fuzzy,95.0,47.5
1033,,unmatched,90.0,4.5
1034,MORNING STAR CHURCH,exact,100.0,100.0
1035,GROVE HILL CITY HALL,exact,100.0,100.0
1036,,unmatched,88.88888888888889,3.3888888888888857
1037,,unmatched,78.43137254901961,4.542483660130728
1038,,unmatched,72.72727272727273,15.727272727272734
1039,GROVE HILL NATIONAL GUARD,exact,100.0,100.0
1040,HELWESTERN VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
1041,ANTIOCH FIRE DEPARTMENT,exact,100.0,100.0
1042,GROVE HILL OLD ENGINEERS,exact,100.0,100.0
1043,HOPEWELL BAPTIST CHURCH,fuzzy,95.0,45.0
1044,,unmatched,84.0,23.999999999999993
1045,MOUNT STERLING,exact,100.0,100.0
1046,LAVACA,exact,100.0,100.0
1047,RIDERWOOD,exact,100.0,100.0
1048,ROCK SPRINGS,exact,100.0,100.0
1049,BUTLER,exact,100.0,100.0
1050,BOGUELOOSA,exact,100.0,100.0
1051,TOXEY,exact,100.0,100.0
1052,LUSK,exact,100.0,100.0
1053,GILBERTOWN,exact,100.0,100.0
1054,CHAPPELL HILL,exact,100.0,100.0
1055,ARARAT,exact,100.0,100.0
1056,WOMACK HILL,exact,100.0,100.0
1057,BARRYTOWN,exact,100.0,100.0
1058,ISNEY,exact,100.0,100.0
1059,BRANCH,exact,100.0,100.0
1060,SOUWILPA,exact,100.0,100.0
1061,SILAS,exact,100.0,100.0
1062,PUSHMATAHA,exact,100.0,100.0
1063,HALSELL,exact,100.0,100.0
1064,LISMAN,exact,100.0,100.0
1065,CROSSROADS,exact,100.0,100.0
1066,INTERSECTION,exact,100.0,100.0
1067,CROMWELL,exact,100.0,100.0
1068,YANTLEY,exact,100.0,100.0
1069,SUMMIT,exact,100.0,100.0
1070,HAYDEN,exact,100.0,100.0
1071,DALLAS SELFVILLE,exact,100.0,100.0
1072,REMLAP,exact,100.0,100.0
1073,PINE MOUNTAIN,exact,100.0,100.0
1074,HOLLY SPRINGS,exact,100.0,100.0
1075,,unmatched,83.87096774193549,11.490015360983108
1076,MURPHREE VALLEY,exact,100.0,100.0
1077,SNEAD COMMUNITY CENTER,exact,100.0,100.0
1078,BROOKSVILLE,exact,100.0,100.0
1079,ONEONTA,exact,100.0,100.0
1080,ROCK SPRINGS,exact,100.0,100.0
1081,BLOUNTSVILLE,exact,100.0,100.0
1082,,unmatched,90.0,35.45454545454546
1083,BLOUNT SPRINGS,exact,100.0,100.0
1084,SMOKE RISE,exact,100.0,100.0
1085,MOUNT HIGH,exact,100.0,100.0
1086,ROYAL,exact,100.0,100.0
1087,NECTAR,exact,100.0,100.0
1088,CLEVELAND,exact,100.0,100.0
1089,ROSA,exact,100.0,100.0
1090,SUSAN MOORE,exact,100.0,100.0
1091,ALLGOOD TOWN HALL,exact,100.0,100.0
1092,LOCUST FORK,exact,100.0,100.0
1093,LAMB OF GOD LUTHERAN CHURCH,fuzzy,92.0,36.680851063829785
1094,CAPSHAW BAPTIST CHURCH,fuzzy,95.0,9.5
1095,WESTSIDE COMMUNITY CENTER,exact,100.0,100.0
1096,ATHENS SENIOR CITIZEN CENTER,fuzzy,95.0,17.727272727272734
1097,,unmatched,85.5,40.5
1098,ROUND ISLAND BAPTIST CHURCH,fuzzy,95.0,9.5
1099,,unmatched,54.285714285714285,0.1190476190476133
1100,COPELAND PRESBYTERIAN CHURCH,fuzzy,95.0,53.139534883720934
1101,FIRST BAPTIST CHURCH TANNER,fuzzy,95.0,38.86363636363637
1102,ATHENS RECREATION CENTER,exact,100.0,100.0
1103,LINDSAY LANE BAPTIST,exact,100.0,100.0
1104,,unmatched,82.33333333333333,35.66666666666665
1105,BETHEL CHURCH OF CHRIST,exact,100.0,100.0
1106,TUSCUMBIA CALVARY BAPTIST,exact,100.0,100.0
1107,WOODWARD AVE BAPTIST CHURCH,fuzzy,95.0,9.5
1108,GRACE LIFE CHURCH,exact,100.0,100.0
1109,PLUMBER STEAMFITTER UNION,exact,100.0,100.0
1110,MUSCLE SHOALS CITY HALL,exact,100.0,100.0
1111,,unmatched,89.47368421052632,3.973684210526315
1112,,unmatched,85.5,1.5
1113,SRYGLEY CHURCH OF CHRIST,exact,100.0,100.0
1114,BARTON FIRST BAPTIST,exact,100.0,100.0
1115,MARGERUM COMMUNITY CHURCH,exact,100.0,100.0
1116,,unmatched,85.5,0.0
1117,CHEROKEE LIONS DEN,exact,100.0,100.0
1118,,unmatched,85.5,0.0
1119,NEW BETHEL FIRE DEPARTMENT,exact,100.0,100.0
1120,LA GRANGE FIRE DEPARTMENT,exact,100.0,100.0
1121,LEIGHTON CIVIC CENTER,exact,100.0,100.0
1122,SPRING VALLEY CHURCH GOD,fuzzy,95.0,9.5
1123,LITTLEVILLE CITY HALL,exact,100.0,100.0
1124,FIRST SOUTHERN BAPTIST CHURCH,fuzzy,95.0,20.151515151515156
1125,CAVE SPRINGS MIS BAPTIST,fuzzy,95.0,29.883720930232556
1126,EAST COLBERT SEN CENTER,fuzzy,93.87755102040816,36.519060454370425
1127,,unmatched,84.0,28.615384615384613
1128,,unmatched,85.5,0.0
1129,,unmatched,85.5,0.0
1130,SHEFFIELD MICHAEL CENTER,exact,100.0,100.0
1131,,unmatched,90.0,4.5
1132,LEIGHTON CITY HALL,exact,100.0,100.0
1133,,unmatched,90.0,4.5
1134,,unmatched,77.02702702702702,17.91591591591591
1135,HOPE HAVEN SCHOOL,exact,100.0,100.0
1136,TREE HOUSE SCHOOL,exact,100.0,100.0
1137,,unmatched,91.30434782608697,30.014025245441807
1138,GATMAN PARK AND RECREATION CENTER,exact,100.0,100.0
1139,HEFLIN RECREATIONAL CENTER,fuzzy,96.0,40.61538461538461
1140,,unmatched,85.5,0.0
1141,,unmatched,87.6923076923077,16.442307692307693
1142,SHEFFIELD RECREATION CENTER,exact,100.0,100.0
1143,,unmatched,85.5,30.95454545454546
1144,DUTTON CITY HALL,exact,100.0,100.0
1145,UNDERWOOD COMMUNITY CENTER,exact,100.0,100.0
1146,,unmatched,71.7948717948718,14.794871794871796
1147,,unmatched,61.111111111111114,1.1111111111111143
1148,SAINT FLORIAN SEN CENTER,fuzzy,94.11764705882352,16.930147058823522
1149,EPRISE STATE COMMUNITY COLLEGE,fuzzy,93.75,32.45967741935484
1150,HERITAGE UMC,exact,100.0,100.0
1151,,unmatched,90.0,4.5
1152,,unmatched,85.5,0.0
1153,,unmatched,73.54838709677419,31.32616487455197
1154,,unmatched,68.0,21.363636363636367
1155,,unmatched,85.5,0.8846153846153868
1156,,unmatched,85.5,0.8846153846153868
1157,,unmatched,44.99999999999999,3.139534883720927
1158,,unmatched,85.5,6.4302325581395365
1159,THOMASVILLE CITY HALL,exact,100.0,100.0
1160,WALNUT GROVE CHURCH,exact,100.0,100.0
1161,SPENCER RECREATION CENTER,exact,100.0,100.0
1162,AUSTIN SUMBRY PARK,exact,100.0,100.0
1163,CITY HALL JACKSON,fuzzy,95.0,29.23076923076924
1164,JACKSON DOWNTOWN FIRE,exact,100.0,100.0
1165,10 JONES COMMUNITY CENTER,fuzzy,95.0,10.555555555555557
1166,80 INDEPENDENCE VOLUNTEER FIRE DEPARTMENT,fuzzy,96.20253164556962,15.694057069298438
1167,90 BOOTH VOLUNTEER FIRE DEPARTMENT,fuzzy,95.38461538461537,10.563186813186803
1168,,unmatched,58.05555555555556,17.146464646464644
1169,,unmatched,85.5,42.642857142857146
1170,OLD KINGSTON VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
1171,60 MARBURY MIDDLE SCHOOL,fuzzy,95.0,56.08108108108108
1172,TRINITY METHODIST,exact,100.0,100.0
1173,20 HERITAGE BAPTIST,fuzzy,95.0,9.5
1174,CAMELLIA BAPTIST CHURCH,fuzzy,95.0,9.5
1175,,unmatched,90.0,4.5
1176,AUTAUGAVILLE VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
1177,,unmatched,83.41463414634147,34.323725055432384
1178,,unmatched,90.0,12.051282051282058
1179,,unmatched,56.25,3.618421052631568
1180,DOSTER COMMUNITY CENTER,exact,100.0,100.0
1181,PRATTMONT BAPTIST CHURCH,fuzzy,95.0,33.888888888888886
1182,LOTTIE VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
1183,STOCKTON CIVIC BUILDING,exact,100.0,100.0
1184,,unmatched,69.38775510204081,28.4786641929499
1185,MARLOW VOLUNTEER FIRE DEPARTMENT,fuzzy,95.0,9.637681159420296
1186,DOUGLASVILLE BOYKIN CENTER,exact,100.0,100.0
1187,BAY MINETTE CIVIC CENTER,exact,100.0,100.0
1188,,unmatched,84.44444444444444,30.785907859078584
1189,,unmatched,88.60759493670886,3.7861663652802946
1190,RABUN VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
1191,LITTLE RIVER VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
1192,TENSAW VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
1193,,unmatched,77.94871794871794,0.0
1194,,unmatched,90.0,4.5
1195,JOSEPHINE VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
1196,SPANISH FT CHURCH OF CHRIST,fuzzy,96.42857142857143,39.28571428571429
1197,ELLISVILLE COMMUNITY CENTER,exact,100.0,100.0
1198,,unmatched,84.0,5.568627450980387
1199,SILVERHILL COMMUNITY CENTER,exact,100.0,100.0
1200,,unmatched,85.5,33.32608695652174
1201,ORANGE BEACH COMMUNITY,fuzzy,95.0,9.5
1202,,unmatched,85.5,0.8846153846153868
1203,FT MORGAN VOLUNTEER FIRE DEPARTMENT,fuzzy,97.22222222222221,11.928104575163388
1204,,unmatched,85.5,0.0
1205,,unmatched,88.0,3.1785714285714306
1206,STAPLETON VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
1207,,unmatched,51.81818181818182,1.8181818181818201
1208,,unmatched,85.5,0.6785714285714306
1209,GATESWOOD VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
1210,,unmatched,56.41025641025641,2.3562023562023526
1211,SPANISH FT COMMUNITY CENTER,fuzzy,96.42857142857143,10.92857142857143
1212,,unmatched,78.78048780487804,26.148908857509603
1213,,unmatched,87.08333333333333,1.5833333333333286
1214,SUMMERDALE COMMUNITY,fuzzy,95.0,9.5
1215,LILLIAN COMMUNITY,fuzzy,95.0,29.693877551020407
1216,PERDIDO BEACH VOLUNTEER FIRE DEPARTMENT,fuzzy,98.73417721518987,8.323218311080282
1217,,unmatched,81.42857142857142,5.238095238095227
1218,,unmatched,80.0,2.051282051282058
1219,ELBERTA CIVIC CENTER,exact,100.0,100.0
1220,FOLEY CIVIC CENTER,exact,100.0,100.0
1221,BARNWELL VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
1222,FAIRHOPE 3 CIRCLE CHURCH,exact,100.0,100.0
1223,BELFOREST COMMUNITY CENTER,exact,100.0,100.0
1224,,unmatched,90.0,4.5
1225,,unmatched,90.0,4.5
1226,DAPHNE CIVIC CENTER,exact,100.0,100.0
1227,FAIRHOPE CIVIC CENTER,exact,100.0,100.0
1228,,unmatched,85.5,28.227272727272727
1229,,unmatched,90.0,4.5
1230,MOUNT VIEW BAPTIST,exact,100.0,100.0
1231,FRIENDSHIP BAPTIST CHURCH,fuzzy,95.0,9.5
1232,OAK GROVE BAPTIST CHU,fuzzy,95.0,9.5
1233,WHITE PLAINS FIRST BAPTIST,exact,100.0,100.0
1234,,unmatched,65.11627906976744,11.062225015713388
1235,ALEXANDRIA CIVITAN CLUB,exact,100.0,100.0
1236,CALHOUN COUNTY HWY DEPARTMENT,exact,100.0,100.0
1237,OHATCHEE FIRST BAPTIST CHU,fuzzy,95.0,24.16666666666667
1238,BOILING SPRINGS BAPTIST CHURCH,fuzzy,95.0,28.913043478260875
1239,,unmatched,85.5,0.0
1240,ASBERRY BAPTIST CHURCH,fuzzy,95.0,9.5
1241,,unmatched,85.5,30.75423728813559
1242,EAGLEPOINT CHURCH,exact,100.0,100.0
1243,,unmatched,85.5,0.0
1244,,unmatched,88.23529411764706,28.775834658187605
1245,,unmatched,85.5,0.0
1246,JACKSONVILLE FIRST BAPTIST,exact,100.0,100.0
1247,GLENWOOD MEADOWS MTG RM,exact,100.0,100.0
1248,,unmatched,85.5,3.3378378378378386
1249,CHOCCOLOCCO COMMUNITY CENTER,exact,100.0,100.0
1250,OXFORD CHEAHA CLUBHOUSE,fuzzy,95.0,45.909090909090914
1251,,unmatched,77.1875,20.66576086956521
1252,OXFORD PUBLIC LIBRARY,exact,100.0,100.0
1253,HOBSON CITY CITY HALL,fuzzy,95.0,44.375
1254,GOD S COVENANT MINISTRY,exact,100.0,100.0
1255,WIGGINS COMMUNITY CENTER,exact,100.0,100.0
1256,,unmatched,90.0,4.5
1257,S HIGHLAND COMMUNITY CENTER,fuzzy,93.10344827586206,7.603448275862064
1258,MENTAL HEALTH CENTER,exact,100.0,100.0
1259,WEST PARK HEIGHTS BAPTIST,exact,100.0,100.0
1260,BETTA VIEW CHURCH CHRIST,fuzzy,95.0,9.5
1261,BYNUM COMMUNITY CENTER,exact,100.0,100.0
1262,,unmatched,90.0,29.361702127659576
1263,,unmatched,88.52459016393442,3.0245901639344197
1264,ANNISTON MEETING CENTER,exact,100.0,100.0
1265,,unmatched,85.5,0.0
1266,PIEDMONT RECREATION BUILDING,exact,100.0,100.0
1267,FRIENDSHIP COMMUNITY CENTER,exact,100.0,100.0
1268,,unmatched,85.5,35.8448275862069
1269,THE DONOHO SCHOOL,fuzzy,95.0,35.00000000000001
1270,,unmatched,52.38095238095239,3.6630036630036713
1271,,unmatched,90.0,18.0
1272,,unmatched,85.71428571428572,39.56043956043957
1273,SPARKLING SPRINGS,exact,100.0,100.0
1274,VALLEY SPORTSPLEX,exact,100.0,100.0
1275,MOUNT OLIVE,exact,100.0,100.0
1276,WAVERLY,exact,100.0,100.0
1277,LAKEVIEW,exact,100.0,100.0
1278,LANETT,exact,100.0,100.0
1279,RIDGE GROVE,exact,100.0,100.0
1280,HUGULEY,exact,100.0,100.0
1281,FIVE POINTS,exact,100.0,100.0
1282,UNION HILL,exact,100.0,100.0
1283,LAFAYETTE,exact,100.0,100.0
1284,MILLTOWN,exact,100.0,100.0
1285,BUFFALO,exact,100.0,100.0
1286,PENTON,exact,100.0,100.0
1287,STROUD,exact,100.0,100.0
1288,STANDING ROCK,exact,100.0,100.0
1289,FREDONIA,exact,100.0,100.0
1290,WEST CHAMBERS,exact,100.0,100.0
1291,CUSSETA,exact,100.0,100.0
1292,,unmatched,51.42857142857142,5.27472527472527
1293,BEAT 8 COMMUNITY CENTER,exact,100.0,100.0
1294,BROOKLYN COMMUNITY CENTER,exact,100.0,100.0
1295,CENTER HILL COMMUNITY CENTER,exact,100.0,100.0
1296,WALTER COMMUNITY CENTER,exact,100.0,100.0
1297,HOLLY POND FIRE DEPARTMENT,exact,100.0,100.0
1298,COLONY TOWN HALL,exact,100.0,100.0
1299,,unmatched,90.47619047619048,30.9017223910841
1300,CRANE HILL FIRE DEPARTMENT,exact,100.0,100.0
1301,JOPPA FIRE DEPARTMENT,fuzzy,95.0,15.833333333333343
1302,BATTLEGROUND FIRE DEPARTMENT,exact,100.0,100.0
1303,BETHEL COMMUNITY CENTER,exact,100.0,100.0
1304,JONES CHAPEL FIRE DEPARTMENT,exact,100.0,100.0
1305,LOGAN FIRE DEPARTMENT,exact,100.0,100.0
1306,,unmatched,90.9090909090909,34.9090909090909
1307,,unmatched,87.6923076923077,2.1923076923076934
1308,COLD SPRINGS COMMUNITY CT,fuzzy,92.5925925925926,6.878306878306873
1309,HANCEVILLE CITY HALL,exact,100.0,100.0
1310,TRIMBLE FIRE DEPARTMENT,exact,100.0,100.0
1311,ARKADELPHIA FIRE DEPARTMENT,exact,100.0,100.0
1312,PROVIDENCE FIRE DEPARTMENT,exact,100.0,100.0
1313,BETHSADIA FIRE DEPARTMENT,exact,100.0,100.0
1314,GOLD RIDGE COMMUNITY CENTER,exact,100.0,100.0
1315,BERLIN COMMUNITY CENTER,exact,100.0,100.0
1316,WELTI MOUNT ZION CHURCH,exact,100.0,100.0
1317,BALDWIN COMMUNITY CENTER,exact,100.0,100.0
1318,GOOD HOPE CITY HALL,exact,100.0,100.0
1319,WHITE CITY COMMUNITY CENTER,exact,100.0,100.0
1320,GRANDVIEW COMMUNITY CENTER,exact,100.0,100.0
1321,MOODY TOWN UNION HILL CHURCH,exact,100.0,100.0
1322,DODGE CITY TOWN HALL,exact,100.0,100.0
1323,VALLEY GROVE COMMUNITY CENTER,exact,100.0,100.0
1324,SIMCOE COMMUNITY CENTER,exact,100.0,100.0
1325,CULLMAN CITY HALL,exact,100.0,100.0
1326,CULLMAN COUNTY HEALTH DEPARTMENT,exact,100.0,100.0
1327,CULLMAN CIVIC CENTER,exact,100.0,100.0
1328,KELLEY COMMUNITY CENTER,exact,100.0,100.0
1329,CULLMAN COUNTY OFFICE BUILDING BA,fuzzy,95.23809523809523,9.738095238095227
1330,EAST POINT COMMUNITY CENTER,exact,100.0,100.0
1331,,unmatched,55.319148936170215,5.130469690887203
1332,,unmatched,82.6086956521739,2.608695652173907
1333,COURT HOUSE CONF ROOM,fuzzy,97.5609756097561,54.70383275261324
1334,BRUSHY POND COMMUNITY CENTER,exact,100.0,100.0
1335,BREMEN FIRE DEPARTMENT,exact,100.0,100.0
1336,GARDEN CITY TOWN HALL,exact,100.0,100.0
1337,WEST POINT COMMUNITY CENTER,exact,100.0,100.0
1338,STOUTS MOUNTAIN CHURCH,exact,100.0,100.0
1339,HANCEVILLE CIVIC CENTER,exact,100.0,100.0
1340,,unmatched,85.5,0.0
1341,CAINS CHAPEL LIFE CENTER,exact,100.0,100.0
1342,,unmatched,85.5,0.0
1343,CRENSHAW PARK,exact,100.0,100.0
1344,TITUS COMMUNITY CENTER,exact,100.0,100.0
1345,BUYCK FIRE DEPARTMENT,exact,100.0,100.0
1346,,unmatched,72.06896551724137,16.45920941968039
1347,KOWALIGA FIRE DEPARTMENT,exact,100.0,100.0
1348,REDHILL COMMUNITY CENTER,exact,100.0,100.0
1349,ASBURY KENT COMMUNITY CENTER,exact,100.0,100.0
1350,,unmatched,85.5,0.0
1351,,unmatched,90.0,42.5
1352,FRIENDSHIP COMMUNITY CENTER,exact,100.0,100.0
1353,WEOKA COMMUNITY CENTER,exact,100.0,100.0
1354,WALLSBORO COMMUNITY CENTER,exact,100.0,100.0
1355,SANTUCK COMMUNITY CENTER,exact,100.0,100.0
1356,,unmatched,85.5,0.0
1357,,unmatched,86.95652173913044,0.5928853754940775
1358,FAIN PARK COMMUNITY CENTER,exact,100.0,100.0
1359,COOSADA TOWN HALL,exact,100.0,100.0
1360,,unmatched,85.5,0.0
1361,DEATSVILLE VOLUNTEER FIRE,fuzzy,95.0,9.5
1362,MILLBROOK CIVIC CENTER,exact,100.0,100.0
1363,VICTORY BAPTIST,exact,100.0,100.0
1364,,unmatched,70.37037037037037,16.711833785004508
1365,WETUMPKA CIVIC CENTER,exact,100.0,100.0
1366,NAZARENE,exact,100.0,100.0
1367,,unmatched,80.0,23.75
1368,,unmatched,85.5,0.0
1369,ALTOONA FIRE DEPTARTMENT,fuzzy,97.87234042553192,12.372340425531917
1370,,unmatched,82.33333333333333,26.916666666666664
1371,ATTALLA RECREATION CENTER,exact,100.0,100.0
1372,RAINBOW CITY FIRE DEPARTMENT,exact,100.0,100.0
1373,GALLANT COMMUNITY CENTER,exact,100.0,100.0
1374,REECE CITY TOWN HALL,exact,100.0,100.0
1375,,unmatched,90.0,4.5
1376,CARVER COMMUNITY CENTER,exact,100.0,100.0
1377,ELLIOTT COMMUNITY CENTER,exact,100.0,100.0
1378,LOOKOUT MTN COMMUNITY CENTER,exact,100.0,100.0
1379,NOCCALULA KIWANIS PAVIL,fuzzy,93.87755102040816,37.03544575725027
1380,,unmatched,93.10344827586206,1.7572944297082103
1381,,unmatched,94.73684210526316,3.390688259109311
1382,,unmatched,89.18367346938776,8.414442700156982
1383,TILLISON BEND WATER AUTH,exact,100.0,100.0
1384,SOUTHSIDE COMMUNITY CENTER,exact,100.0,100.0
1385,NEW UNION COMMUNITY CENTER,exact,100.0,100.0
1386,,unmatched,85.5,0.0
1387,EGYPT COMMUNITY CENTER,exact,100.0,100.0
1388,,unmatched,82.6086956521739,43.74505928853755
1389,,unmatched,56.60377358490566,0.30747728860936974
1390,RAINBOW CITY COMMUNITY CENTER,exact,100.0,100.0
1391,,unmatched,86.89655172413794,1.396551724137936
1392,GEORGE WALLACE SENIOR CENTER,exact,100.0,100.0
1393,WALLACE HALL GSCC,exact,100.0,100.0
1394,SARDIS COMMUNITY CENTER,exact,100.0,100.0
1395,WALNUT PARK RECREATION CENTER,exact,100.0,100.0
1396,,unmatched,85.5,24.63043478260869
1397,,unmatched,50.0,0.0
1398,HOKES BLUFF COMMUNITY CENTER,exact,100.0,100.0
1399,MOUNTAINBORO VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
1400,IVALEE VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
1401,CAVE SPRINGS COMMUNITY,fuzzy,95.0,10.384615384615387
1402,,unmatched,85.5,27.435483870967744
1403,WESTGATE PARK,exact,100.0,100.0
1404,SAINT JOHNS PARK,exact,100.0,100.0
1405,DOUG TEW COMMUNITY CENTER,exact,100.0,100.0
1406,VAUGHN BLUMBERG CENTER,exact,100.0,100.0
1407,COWARTS CITY HALL,exact,100.0,100.0
1408,,unmatched,84.44444444444444,39.44444444444444
1409,WICKSBURG VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
1410,HODGESVILLE VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
1411,COTTONWOOD CITY HALL,exact,100.0,100.0
1412,PANSEY VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
1413,MADRID SENIOR CENTER,exact,100.0,100.0
1414,GORDON CITY HALL,exact,100.0,100.0
1415,WEBB CITY HALL,exact,100.0,100.0
1416,ANDREW BELLE COMMUNITY CENTER,exact,100.0,100.0
1417,TAYLOR CITY HALL,exact,100.0,100.0
1418,ASHFORD DEPOT,exact,100.0,100.0
1419,ENTERPRISE CHURCH,exact,100.0,100.0
1420,,unmatched,85.5,0.0
1421,WIREGRASS PARK,exact,100.0,100.0
1422,FARM CENTER,exact,100.0,100.0
1423,PANSEY VOLUNTEER FIRE DEPARTMENT,fuzzy,93.75,8.25
1424,,unmatched,65.45454545454547,11.454545454545467
1425,WALTON PARK,exact,100.0,100.0
1426,WATER AND ELECTRIC COMPLX,fuzzy,95.0,45.0
1427,DOTHAN FIRST ASSEMBLY CLC,fuzzy,95.0,45.0
1428,BAY SPRINGS VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
1429,DEAN ROAD RECREATION CENTER,exact,100.0,100.0
1430,OPELIKA RECREATION CENTER,exact,100.0,100.0
1431,OPELIKA LEARNING CENTER,exact,100.0,100.0
1432,COVINGTON PARK COMMUNITY CENTER,fuzzy,95.0,38.86363636363637
1433,FRANK BROWN RECREATION CENTER,exact,100.0,100.0
1434,WACOOCHEE JR HIGH SCHOOL,fuzzy,95.0,46.142857142857146
1435,,unmatched,90.0,40.909090909090914
1436,,unmatched,78.57142857142857,4.497354497354493
1437,UPTOWN WAVERLY,exact,100.0,100.0
1438,LOACHAPOKA COMMUNITY CENTER,exact,100.0,100.0
1439,SENIOR CENTER SMITH STATION,fuzzy,95.0,29.615384615384613
1440,SMITHS STATION AUDITORIUM,fuzzy,97.95918367346938,31.202426916712625
1441,,unmatched,85.5,30.95454545454546
1442,CRAWFORD VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
1443,PINE GROVE CHURCH,exact,100.0,100.0
1444,OPELIKA SPORTSPLEX,exact,100.0,100.0
1445,,unmatched,73.91304347826086,3.0797101449275317
1446,FARMVILLE VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
1447,,unmatched,90.0,4.5
1448,BEULAH FIRE DEPARTMENT,exact,100.0,100.0
1449,GLENWOOD SCHOOL,exact,100.0,100.0
1450,BOYKIN COMMUNITY CENTER,exact,100.0,100.0
1451,,unmatched,45.599999999999994,1.1555555555555515
1452,MIDWAY COMMUNITY CENTER,exact,100.0,100.0
1453,HEBRON COMMUNITY CENTER,exact,100.0,100.0
1454,BUCKSNORT COMMUNITY CENTER,exact,100.0,100.0
1455,,unmatched,45.0,1.551724137931032
1456,SWEARENGIN COMMUNITY CENTER,exact,100.0,100.0
1457,BOAZ RECREATION CENTER,exact,100.0,100.0
1458,,unmatched,89.79591836734694,25.023191094619662
1459,HONEYCOMB BAPTIST,exact,100.0,100.0
1460,ALDER SPRINGS COMMUNITY CENTER,exact,100.0,100.0
1461,HENRYVILLE METHODIST,exact,100.0,100.0
1462,LATTIWOOD COMMUNITY CENTER,exact,100.0,100.0
1463,ALBERTVILLE RECREATION CENTER,exact,100.0,100.0
1464,,unmatched,90.0,28.46153846153846
1465,PLEASANT GROVE VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
1466,,unmatched,90.0,23.5
1467,GRANT CITY HALL,exact,100.0,100.0
1468,BOSHART PROSPECT CEMETARY,fuzzy,96.0,36.42553191489362
1469,UNION GROVE COMMUNITY CENTER,exact,100.0,100.0
1470,DISTRICT 1 COUNTY SHOP,exact,100.0,100.0
1471,FRIENDSHIP PINE GROVE SCHOOL,fuzzy,95.0,9.5
1472,DISTRICT 4 COUNTY SHOP,exact,100.0,100.0
1473,,unmatched,90.0,4.5
1474,WAKEFIELD VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
1475,MOUNT HEBRON FIRE DEPARTMENT,exact,100.0,100.0
1476,DOUGLAS CITY HALL,exact,100.0,100.0
1477,CRANFORD RUTH VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
1478,GUNTERSVILLE RECREATION CENTER,exact,100.0,100.0
1479,,unmatched,86.79245283018868,5.1597997689641915
1480,,unmatched,82.16216216216216,0.0
1481,,unmatched,86.36363636363636,3.543123543123542
1482,ALEX CITY FIRE LAKE HILL,exact,100.0,100.0
1483,,unmatched,85.5,11.815789473684205
1484,REELTOWN FIRE DEPARTMENT,fuzzy,95.0,40.21739130434782
1485,ROCKY CREEK BAPTIST CHURCH,fuzzy,95.0,40.714285714285715
1486,DAVISTON COMMUNITY CENTER,exact,100.0,100.0
1487,NEW SITE TOWN HALL,exact,100.0,100.0
1488,WALL STREET COMMUNITY CENTER,exact,100.0,100.0
1489,TALLASSEE CITY HALL,exact,100.0,100.0
1490,,unmatched,85.5,0.0
1491,MANOY VOTING HOUSE,exact,100.0,100.0
1492,,unmatched,85.5,0.0
1493,HACKNEYVILLE COMMUNITY CT,fuzzy,92.5925925925926,14.643874643874653
1494,DADEVILLE RECREATION CENTER,exact,100.0,100.0
1495,,unmatched,88.88888888888889,46.78362573099415
1496,UNION COMMUNITY BUILDING,exact,100.0,100.0
1497,,unmatched,90.0,4.5
1498,A C HOUS AUTH Y AND A SERVICE,fuzzy,95.0,47.5
1499,HILLABEE BAPTIST CHURCH,fuzzy,95.0,9.5
