county_norm,precinct,office,district,dem_allocated,rep_allocated,allocation_method,match_method
JEFFERSON,5908 HARRIMAN PARK REC CT,State House,55.0,19.316923922174112,0.1318561359875366,county_distribution_fallback,unmatched
JEFFERSON,5908 HARRIMAN PARK REC CT,State House,56.0,34.260507879803654,0.23386012204644133,county_distribution_fallback,unmatched
JEFFERSON,5908 HARRIMAN PARK REC CT,State House,57.0,22.085994626737676,0.15075764250332885,county_distribution_fallback,unmatched
JEFFERSON,5908 HARRIMAN PARK REC CT,State House,58.0,6.615542187217482,0.04515728455438554,county_distribution_fallback,unmatched
JEFFERSON,5908 HARRIMAN PARK REC CT,State House,59.0,30.662993107530745,0.2093037072186399,county_distribution_fallback,unmatched
JEFFERSON,5908 HARRIMAN PARK REC CT,State House,60.0,37.136655395359824,0.2534925282959715,county_distribution_fallback,unmatched
JEFFERSON,5908 HARRIMAN PARK REC CT,State Senate,5.0,6.193696481663503,0.04227779168370992,county_distribution_fallback,unmatched
JEFFERSON,5908 HARRIMAN PARK REC CT,State Senate,14.0,20.744860303086245,0.1416031420005887,county_distribution_fallback,unmatched
JEFFERSON,5908 HARRIMAN PARK REC CT,State Senate,15.0,6.310128022759602,0.04307254623044097,county_distribution_fallback,unmatched
JEFFERSON,5908 HARRIMAN PARK REC CT,State Senate,16.0,22.91707327063435,0.15643053427054165,county_distribution_fallback,unmatched
JEFFERSON,5908 HARRIMAN PARK REC CT,State Senate,17.0,54.38288056766974,0.3712142018270972,county_distribution_fallback,unmatched
JEFFERSON,5908 HARRIMAN PARK REC CT,State Senate,18.0,77.29563138056007,0.5276152312666216,county_distribution_fallback,unmatched
JEFFERSON,5908 HARRIMAN PARK REC CT,State Senate,19.0,56.39493794223408,0.3849483818582531,county_distribution_fallback,unmatched
JEFFERSON,5908 HARRIMAN PARK REC CT,State Senate,20.0,48.76079203139243,0.3328381708627469,county_distribution_fallback,unmatched
JEFFERSON,5909 INGLENOOK ELEM SCH,State House,14.0,0.0,0.0,county_distribution_fallback,unmatched
JEFFERSON,5909 INGLENOOK ELEM SCH,State House,15.0,103.16276291260033,2.757133975392436,county_distribution_fallback,unmatched
JEFFERSON,5909 INGLENOOK ELEM SCH,State House,16.0,0.0,0.0,county_distribution_fallback,unmatched
JEFFERSON,5909 INGLENOOK ELEM SCH,State House,43.0,3.9546888284755872,0.10569324263186425,county_distribution_fallback,unmatched
JEFFERSON,5909 INGLENOOK ELEM SCH,State House,44.0,2.849440083496764,0.0761543006725193,county_distribution_fallback,unmatched
JEFFERSON,5909 INGLENOOK ELEM SCH,State House,45.0,36.52587997340223,0.9761927832535119,county_distribution_fallback,unmatched
JEFFERSON,5909 INGLENOOK ELEM SCH,State House,46.0,62.73400931514264,1.6766327656608278,county_distribution_fallback,unmatched
JEFFERSON,5909 INGLENOOK ELEM SCH,State House,47.0,51.561550497866286,1.3780369843527738,county_distribution_fallback,unmatched
JEFFERSON,5909 INGLENOOK ELEM SCH,State House,48.0,39.176136207086294,1.0470236848219052,county_distribution_fallback,unmatched
JEFFERSON,5909 INGLENOOK ELEM SCH,State House,51.0,237.29015555036568,6.341830437871689,county_distribution_fallback,unmatched
JEFFERSON,5909 INGLENOOK ELEM SCH,State House,52.0,67.23503556187767,1.796927453769559,county_distribution_fallback,unmatched
JEFFERSON,5909 INGLENOOK ELEM SCH,State House,54.0,52.55847329134086,1.404680800659444,county_distribution_fallback,unmatched
JEFFERSON,5909 INGLENOOK ELEM SCH,State House,55.0,88.80510758760589,2.3734104477756586,county_distribution_fallback,unmatched
JEFFERSON,5909 INGLENOOK ELEM SCH,State House,56.0,157.50479219827824,4.2094821968359435,county_distribution_fallback,unmatched
JEFFERSON,5909 INGLENOOK ELEM SCH,State House,57.0,101.53527222599197,2.713637565059919,county_distribution_fallback,unmatched
JEFFERSON,5909 INGLENOOK ELEM SCH,State House,58.0,30.413431147378663,0.8128311219789398,county_distribution_fallback,unmatched
JEFFERSON,5909 INGLENOOK ELEM SCH,State House,59.0,140.96604681175396,3.767466729935518,county_distribution_fallback,unmatched
JEFFERSON,5909 INGLENOOK ELEM SCH,State House,60.0,170.7272178073368,4.562865509327487,county_distribution_fallback,unmatched
JEFFERSON,5909 INGLENOOK ELEM SCH,State Senate,5.0,28.47409269897863,0.7610002503067785,county_distribution_fallback,unmatched
JEFFERSON,5909 INGLENOOK ELEM SCH,State Senate,14.0,95.3697161373965,2.548856556010597,county_distribution_fallback,unmatched
JEFFERSON,5909 INGLENOOK ELEM SCH,State Senate,15.0,29.00935988620199,0.7753058321479375,county_distribution_fallback,unmatched
JEFFERSON,5909 INGLENOOK ELEM SCH,State Senate,16.0,105.3559648312098,2.81574961686975,county_distribution_fallback,unmatched
JEFFERSON,5909 INGLENOOK ELEM SCH,State Senate,17.0,250.01276493054996,6.68185563288775,county_distribution_fallback,unmatched
JEFFERSON,5909 INGLENOOK ELEM SCH,State Senate,18.0,355.34885825806964,9.497074162799189,county_distribution_fallback,unmatched
JEFFERSON,5909 INGLENOOK ELEM SCH,State Senate,19.0,259.26273518153346,6.9290708734485555,county_distribution_fallback,unmatched
JEFFERSON,5909 INGLENOOK ELEM SCH,State Senate,20.0,224.16650807606004,5.991087075529444,county_distribution_fallback,unmatched
JEFFERSON,5912 CALVARY CHRISTIAN CH,State House,14.0,0.0,0.0,county_distribution_fallback,unmatched
JEFFERSON,5912 CALVARY CHRISTIAN CH,State House,15.0,50.24110799603995,2.680546920520424,county_distribution_fallback,unmatched
JEFFERSON,5912 CALVARY CHRISTIAN CH,State House,16.0,0.0,0.0,county_distribution_fallback,unmatched
JEFFERSON,5912 CALVARY CHRISTIAN CH,State House,43.0,1.925965754625082,0.10275731922542358,county_distribution_fallback,unmatched
JEFFERSON,5912 CALVARY CHRISTIAN CH,State House,44.0,1.387700590032574,0.074038903431616,county_distribution_fallback,unmatched
JEFFERSON,5912 CALVARY CHRISTIAN CH,State House,45.0,17.788401828175104,0.9490763170520254,county_distribution_fallback,unmatched
JEFFERSON,5912 CALVARY CHRISTIAN CH,State House,46.0,30.55197484093064,1.6300596332813604,county_distribution_fallback,unmatched
JEFFERSON,5912 CALVARY CHRISTIAN CH,State House,47.0,25.110896159317214,1.3397581792318636,county_distribution_fallback,unmatched
JEFFERSON,5912 CALVARY CHRISTIAN CH,State House,48.0,19.07909825675472,1.0179396935768523,county_distribution_fallback,unmatched
JEFFERSON,5912 CALVARY CHRISTIAN CH,State House,51.0,115.56224353455077,6.165668481264142,county_distribution_fallback,unmatched
JEFFERSON,5912 CALVARY CHRISTIAN CH,State House,52.0,32.74401137980085,1.7470128022759601,county_distribution_fallback,unmatched
JEFFERSON,5912 CALVARY CHRISTIAN CH,State House,54.0,25.59640570090542,1.365661889530015,county_distribution_fallback,unmatched
JEFFERSON,5912 CALVARY CHRISTIAN CH,State House,55.0,43.248812603912,2.30748237978189,county_distribution_fallback,unmatched
JEFFERSON,5912 CALVARY CHRISTIAN CH,State House,56.0,76.70612003123276,4.092552135812723,county_distribution_fallback,unmatched
JEFFERSON,5912 CALVARY CHRISTIAN CH,State House,57.0,49.44850674109186,2.638258743808255,county_distribution_fallback,unmatched
JEFFERSON,5912 CALVARY CHRISTIAN CH,State House,58.0,14.811589333838459,0.7902524797017471,county_distribution_fallback,unmatched
JEFFERSON,5912 CALVARY CHRISTIAN CH,State House,59.0,68.65161596771388,3.6628148763261983,county_distribution_fallback,unmatched
JEFFERSON,5912 CALVARY CHRISTIAN CH,State House,60.0,83.14554928107866,4.436119245179501,county_distribution_fallback,unmatched
JEFFERSON,5912 CALVARY CHRISTIAN CH,State Senate,5.0,13.867115672256853,0.7398613544649235,county_distribution_fallback,unmatched
JEFFERSON,5912 CALVARY CHRISTIAN CH,State Senate,14.0,46.445830576193096,2.4780549850103024,county_distribution_fallback,unmatched
JEFFERSON,5912 CALVARY CHRISTIAN CH,State Senate,15.0,14.127795163584638,0.7537695590327169,county_distribution_fallback,unmatched
JEFFERSON,5912 CALVARY CHRISTIAN CH,State Senate,16.0,51.309215240737664,2.737534349734479,county_distribution_fallback,unmatched
JEFFERSON,5912 CALVARY CHRISTIAN CH,State Senate,17.0,121.75825819928788,6.496248531974201,county_distribution_fallback,unmatched
JEFFERSON,5912 CALVARY CHRISTIAN CH,State Senate,18.0,173.05779585545187,9.233266547165877,county_distribution_fallback,unmatched
JEFFERSON,5912 CALVARY CHRISTIAN CH,State Senate,19.0,126.26306924950701,6.736596682519429,county_distribution_fallback,unmatched
JEFFERSON,5912 CALVARY CHRISTIAN CH,State Senate,20.0,109.170920042981,5.824667990098071,county_distribution_fallback,unmatched
JEFFERSON,5913 SHEPHERD CENTER EAST,State House,14.0,0.0,0.0,county_distribution_fallback,unmatched
JEFFERSON,5913 SHEPHERD CENTER EAST,State House,15.0,47.177625801159465,4.36546212770469,county_distribution_fallback,unmatched
JEFFERSON,5913 SHEPHERD CENTER EAST,State House,16.0,0.0,0.0,county_distribution_fallback,unmatched
JEFFERSON,5913 SHEPHERD CENTER EAST,State House,43.0,1.808528818367455,0.1673476341671184,county_distribution_fallback,unmatched
JEFFERSON,5913 SHEPHERD CENTER EAST,State House,44.0,1.3030847003964414,0.1205776427314889,county_distribution_fallback,unmatched
JEFFERSON,5913 SHEPHERD CENTER EAST,State House,45.0,16.703743180115648,1.545638573484727,county_distribution_fallback,unmatched
JEFFERSON,5913 SHEPHERD CENTER EAST,State House,46.0,28.689049545751942,2.654668545629644,county_distribution_fallback,unmatched
JEFFERSON,5913 SHEPHERD CENTER EAST,State House,47.0,23.579743954480797,2.181891891891892,county_distribution_fallback,unmatched
JEFFERSON,5913 SHEPHERD CENTER EAST,State House,48.0,17.9157386069526,1.6577875009680167,county_distribution_fallback,unmatched
JEFFERSON,5913 SHEPHERD CENTER EAST,State House,51.0,108.51576527024889,10.041231526630174,county_distribution_fallback,unmatched
JEFFERSON,5913 SHEPHERD CENTER EAST,State House,52.0,30.747425320056898,2.845135135135135,county_distribution_fallback,unmatched
JEFFERSON,5913 SHEPHERD CENTER EAST,State House,54.0,24.035649255728263,2.224077934377453,county_distribution_fallback,unmatched
JEFFERSON,5913 SHEPHERD CENTER EAST,State House,55.0,40.61168988416127,3.7578998756447928,county_distribution_fallback,unmatched
JEFFERSON,5913 SHEPHERD CENTER EAST,State House,56.0,72.02891759030393,6.665013478323578,county_distribution_fallback,unmatched
JEFFERSON,5913 SHEPHERD CENTER EAST,State House,57.0,46.433353891025284,4.296592811344873,county_distribution_fallback,unmatched
JEFFERSON,5913 SHEPHERD CENTER EAST,State House,58.0,13.908443642750747,1.286982609799988,county_distribution_fallback,unmatched
JEFFERSON,5913 SHEPHERD CENTER EAST,State House,59.0,64.46554182334108,5.965155655731237,county_distribution_fallback,unmatched
JEFFERSON,5913 SHEPHERD CENTER EAST,State House,60.0,78.07569871515923,7.224537056435189,county_distribution_fallback,unmatched
JEFFERSON,5913 SHEPHERD CENTER EAST,State Senate,5.0,13.021559838582654,1.2049170629857326,county_distribution_fallback,unmatched
JEFFERSON,5913 SHEPHERD CENTER EAST,State Senate,14.0,43.61376773618132,4.035689547016778,county_distribution_fallback,unmatched
JEFFERSON,5913 SHEPHERD CENTER EAST,State Senate,15.0,13.266344238975819,1.2275675675675677,county_distribution_fallback,unmatched
JEFFERSON,5913 SHEPHERD CENTER EAST,State Senate,16.0,48.18060455532683,4.458270226710437,county_distribution_fallback,unmatched
JEFFERSON,5913 SHEPHERD CENTER EAST,State Senate,17.0,114.33397416274593,10.57960475207227,county_distribution_fallback,unmatched
JEFFERSON,5913 SHEPHERD CENTER EAST,State Senate,18.0,162.50549123011945,15.037034091098715,county_distribution_fallback,unmatched
JEFFERSON,5913 SHEPHERD CENTER EAST,State Senate,19.0,118.56410161234194,10.971028882960212,county_distribution_fallback,unmatched
JEFFERSON,5913 SHEPHERD CENTER EAST,State Senate,20.0,102.51415662572605,9.485887869588288,county_distribution_fallback,unmatched
JEFFERSON,6001 MAURICE LW COM CT,State House,14.0,0.0,0.0,county_distribution_fallback,unmatched
JEFFERSON,6001 MAURICE LW COM CT,State House,15.0,26.72888215033223,42.888750728326784,county_distribution_fallback,unmatched
JEFFERSON,6001 MAURICE LW COM CT,State House,16.0,0.0,0.0,county_distribution_fallback,unmatched
JEFFERSON,6001 MAURICE LW COM CT,State House,43.0,1.0246372688477952,1.6441171076067773,county_distribution_fallback,unmatched
JEFFERSON,6001 MAURICE LW COM CT,State House,44.0,0.7382736370752566,1.184622454905856,county_distribution_fallback,unmatched
JEFFERSON,6001 MAURICE LW COM CT,State House,45.0,9.463646704318768,15.185221072832407,county_distribution_fallback,unmatched
JEFFERSON,6001 MAURICE LW COM CT,State House,46.0,16.254023200434137,26.080954132501766,county_distribution_fallback,unmatched
JEFFERSON,6001 MAURICE LW COM CT,State House,47.0,13.359302987197724,21.436130867709817,county_distribution_fallback,unmatched
JEFFERSON,6001 MAURICE LW COM CT,State House,48.0,10.15031294452347,16.287035097229637,county_distribution_fallback,unmatched
JEFFERSON,6001 MAURICE LW COM CT,State House,51.0,61.48052285603387,98.65069570022627,county_distribution_fallback,unmatched
JEFFERSON,6001 MAURICE LW COM CT,State House,52.0,17.420213371266,27.952204836415362,county_distribution_fallback,unmatched
JEFFERSON,6001 MAURICE LW COM CT,State House,54.0,13.61759998417072,21.85059023248024,county_distribution_fallback,unmatched
JEFFERSON,6001 MAURICE LW COM CT,State House,55.0,23.008895729825134,36.91971807651024,county_distribution_fallback,unmatched
JEFFERSON,6001 MAURICE LW COM CT,State House,56.0,40.80859129710401,65.48083417300357,county_distribution_fallback,unmatched
JEFFERSON,6001 MAURICE LW COM CT,State House,57.0,26.307208616830884,42.21213990093208,county_distribution_fallback,unmatched
JEFFERSON,6001 MAURICE LW COM CT,State House,58.0,7.879946154740277,12.644039675227953,county_distribution_fallback,unmatched
JEFFERSON,6001 MAURICE LW COM CT,State House,59.0,36.523496909652664,58.60503802121917,county_distribution_fallback,unmatched
JEFFERSON,6001 MAURICE LW COM CT,State House,60.0,44.23444618764703,70.97790792287202,county_distribution_fallback,unmatched
JEFFERSON,6001 MAURICE LW COM CT,State Senate,5.0,7.377474648807381,11.837781671438776,county_distribution_fallback,unmatched
JEFFERSON,6001 MAURICE LW COM CT,State Senate,14.0,24.70974827910273,39.64887976016484,county_distribution_fallback,unmatched
JEFFERSON,6001 MAURICE LW COM CT,State Senate,15.0,7.516159317211949,12.06031294452347,county_distribution_fallback,unmatched
JEFFERSON,6001 MAURICE LW COM CT,State Senate,16.0,27.29712823020952,43.80054959575166,county_distribution_fallback,unmatched
JEFFERSON,6001 MAURICE LW COM CT,State Senate,17.0,64.77687821882846,103.93997651158722,county_distribution_fallback,unmatched
JEFFERSON,6001 MAURICE LW COM CT,State Senate,18.0,92.06885785602546,147.73226475465404,county_distribution_fallback,unmatched
JEFFERSON,6001 MAURICE LW COM CT,State Senate,19.0,67.17349263426516,107.78554692031086,county_distribution_fallback,unmatched
JEFFERSON,6001 MAURICE LW COM CT,State Senate,20.0,58.08026081554934,93.19468784156913,county_distribution_fallback,unmatched
JEFFERSON,6002 BROOKSIDE CITY HL,State House,14.0,0.0,0.0,county_distribution_fallback,unmatched
JEFFERSON,6002 BROOKSIDE CITY HL,State House,15.0,11.334884121057794,35.45980640574161,county_distribution_fallback,unmatched
JEFFERSON,6002 BROOKSIDE CITY HL,State House,16.0,0.0,0.0,county_distribution_fallback,unmatched
JEFFERSON,6002 BROOKSIDE CITY HL,State House,43.0,0.4345166641532197,1.359332537182032,county_distribution_fallback,unmatched
JEFFERSON,6002 BROOKSIDE CITY HL,State House,44.0,0.31307879165369046,0.9794289225382343,county_distribution_fallback,unmatched
JEFFERSON,6002 BROOKSIDE CITY HL,State House,45.0,4.013236997819993,12.554923851288223,county_distribution_fallback,unmatched
JEFFERSON,6002 BROOKSIDE CITY HL,State House,46.0,6.892823592161181,21.563360291693424,county_distribution_fallback,unmatched
JEFFERSON,6002 BROOKSIDE CITY HL,State House,47.0,5.665263157894737,17.723086770981507,county_distribution_fallback,unmatched
JEFFERSON,6002 BROOKSIDE CITY HL,State House,48.0,4.304430704267833,13.465887946459505,county_distribution_fallback,unmatched
JEFFERSON,6002 BROOKSIDE CITY HL,State House,51.0,26.071969577916942,81.56298590929421,county_distribution_fallback,unmatched
JEFFERSON,6002 BROOKSIDE CITY HL,State House,52.0,7.387368421052631,23.110483641536273,county_distribution_fallback,unmatched
JEFFERSON,6002 BROOKSIDE CITY HL,State House,54.0,5.774798847155492,18.065755852925626,county_distribution_fallback,unmatched
JEFFERSON,6002 BROOKSIDE CITY HL,State House,55.0,9.757354063077708,30.524695481114723,county_distribution_fallback,unmatched
JEFFERSON,6002 BROOKSIDE CITY HL,State House,56.0,17.30564903143666,54.13861825375117,county_distribution_fallback,unmatched
JEFFERSON,6002 BROOKSIDE CITY HL,State House,57.0,11.156065545246335,34.90039423952063,county_distribution_fallback,unmatched
JEFFERSON,6002 BROOKSIDE CITY HL,State House,58.0,3.3416390570245302,10.453911374340253,county_distribution_fallback,unmatched
JEFFERSON,6002 BROOKSIDE CITY HL,State House,59.0,15.488474334179351,48.45380822111513,county_distribution_fallback,unmatched
JEFFERSON,6002 BROOKSIDE CITY HL,State House,60.0,18.758447093901893,58.68352030051741,county_distribution_fallback,unmatched
JEFFERSON,6002 BROOKSIDE CITY HL,State Senate,5.0,3.128556584594534,9.787308774778845,county_distribution_fallback,unmatched
JEFFERSON,6002 BROOKSIDE CITY HL,State Senate,14.0,10.478632508043564,32.781127373136286,county_distribution_fallback,unmatched
JEFFERSON,6002 BROOKSIDE CITY HL,State Senate,15.0,3.1873684210526316,9.971294452347085,county_distribution_fallback,unmatched
JEFFERSON,6002 BROOKSIDE CITY HL,State Senate,16.0,11.575859536020083,36.213668683630395,county_distribution_fallback,unmatched
JEFFERSON,6002 BROOKSIDE CITY HL,State Senate,17.0,27.46985093520519,85.936087722973,county_distribution_fallback,unmatched
JEFFERSON,6002 BROOKSIDE CITY HL,State Senate,18.0,39.04352711372999,122.1429260382229,county_distribution_fallback,unmatched
JEFFERSON,6002 BROOKSIDE CITY HL,State Senate,19.0,28.48618025751073,89.11555040018558,county_distribution_fallback,unmatched
JEFFERSON,6002 BROOKSIDE CITY HL,State Senate,20.0,24.63002464384327,77.05203655472592,county_distribution_fallback,unmatched
JEFFERSON,"6004 FIRE STATION #1, HIL",State House,14.0,0.0,0.0,county_distribution_fallback,unmatched
JEFFERSON,"6004 FIRE STATION #1, HIL",State House,15.0,79.26760179253255,17.691609675434798,county_distribution_fallback,unmatched
JEFFERSON,"6004 FIRE STATION #1, HIL",State House,16.0,0.0,0.0,county_distribution_fallback,unmatched
JEFFERSON,"6004 FIRE STATION #1, HIL",State House,43.0,3.0386807256660973,0.6781983068877956,county_distribution_fallback,unmatched
JEFFERSON,"6004 FIRE STATION #1, HIL",State House,44.0,2.18943614433493,0.48865676264866553,county_distribution_fallback,unmatched
JEFFERSON,"6004 FIRE STATION #1, HIL",State House,45.0,28.065542518538468,6.2639036925433675,county_distribution_fallback,unmatched
JEFFERSON,"6004 FIRE STATION #1, HIL",State House,46.0,48.2031920127488,10.758393579656978,county_distribution_fallback,unmatched
JEFFERSON,"6004 FIRE STATION #1, HIL",State House,47.0,39.61856330014225,8.842403982930298,county_distribution_fallback,unmatched
JEFFERSON,"6004 FIRE STATION #1, HIL",State House,48.0,30.101930938629778,6.7184019776072255,county_distribution_fallback,unmatched
JEFFERSON,"6004 FIRE STATION #1, HIL",State House,51.0,182.32762508881106,40.693411976343334,county_distribution_fallback,unmatched
JEFFERSON,"6004 FIRE STATION #1, HIL",State House,52.0,51.66166429587482,11.530284495021338,county_distribution_fallback,unmatched
JEFFERSON,"6004 FIRE STATION #1, HIL",State House,54.0,40.38457301895902,9.013368470898099,county_distribution_fallback,unmatched
JEFFERSON,"6004 FIRE STATION #1, HIL",State House,55.0,68.23555037355018,15.229383706560476,county_distribution_fallback,unmatched
JEFFERSON,"6004 FIRE STATION #1, HIL",State House,56.0,121.02261315903338,27.01084409636397,county_distribution_fallback,unmatched
JEFFERSON,"6004 FIRE STATION #1, HIL",State House,57.0,78.01707999547268,17.41250770913448,county_distribution_fallback,unmatched
JEFFERSON,"6004 FIRE STATION #1, HIL",State House,58.0,23.36889475689452,5.21566636603153,county_distribution_fallback,unmatched
JEFFERSON,"6004 FIRE STATION #1, HIL",State House,59.0,108.31466848564614,24.174578183752907,county_distribution_fallback,unmatched
JEFFERSON,"6004 FIRE STATION #1, HIL",State House,60.0,131.18238339316525,29.27838701818471,county_distribution_fallback,unmatched
JEFFERSON,"6004 FIRE STATION #1, HIL",State Senate,5.0,21.87875719631988,4.883084939468495,county_distribution_fallback,unmatched
JEFFERSON,"6004 FIRE STATION #1, HIL",State Senate,14.0,73.27962598530466,16.355162901067995,county_distribution_fallback,unmatched
JEFFERSON,"6004 FIRE STATION #1, HIL",State Senate,15.0,22.2900426742532,4.974879089615932,county_distribution_fallback,unmatched
JEFFERSON,"6004 FIRE STATION #1, HIL",State Senate,16.0,80.95280148500531,18.067726708247562,county_distribution_fallback,unmatched
JEFFERSON,"6004 FIRE STATION #1, HIL",State Senate,17.0,192.1033494455228,42.87524031102973,county_distribution_fallback,unmatched
JEFFERSON,"6004 FIRE STATION #1, HIL",State Senate,18.0,273.0408821804767,60.93955921129479,county_distribution_fallback,unmatched
JEFFERSON,"6004 FIRE STATION #1, HIL",State Senate,19.0,199.21078761164597,44.46153810462823,county_distribution_fallback,unmatched
JEFFERSON,"6004 FIRE STATION #1, HIL",State Senate,20.0,172.24375342147152,38.44280873464727,county_distribution_fallback,unmatched
JEFFERSON,6005 FORESTDALE SQU,State House,14.0,0.0,0.0,county_distribution_fallback,unmatched
JEFFERSON,6005 FORESTDALE SQU,State House,15.0,201.42395431339187,46.56492936218336,county_distribution_fallback,unmatched
JEFFERSON,6005 FORESTDALE SQU,State House,16.0,0.0,0.0,county_distribution_fallback,unmatched
JEFFERSON,6005 FORESTDALE SQU,State House,43.0,7.721478558938972,1.7850414311159295,county_distribution_fallback,unmatched
JEFFERSON,6005 FORESTDALE SQU,State House,44.0,5.563494743575716,1.286161522469215,county_distribution_fallback,unmatched
JEFFERSON,6005 FORESTDALE SQU,State House,45.0,71.31630610990933,16.486811450503755,county_distribution_fallback,unmatched
JEFFERSON,6005 FORESTDALE SQU,State House,46.0,122.48733815799936,28.316464486716203,county_distribution_fallback,unmatched
JEFFERSON,6005 FORESTDALE SQU,State House,47.0,100.67325746799432,23.273513513513514,county_distribution_fallback,unmatched
JEFFERSON,6005 FORESTDALE SQU,State House,48.0,76.49089697448919,17.68306667699218,county_distribution_fallback,unmatched
JEFFERSON,6005 FORESTDALE SQU,State House,51.0,463.3059458778484,107.10646961738853,county_distribution_fallback,unmatched
JEFFERSON,6005 FORESTDALE SQU,State House,52.0,131.275533428165,30.348108108108107,county_distribution_fallback,unmatched
JEFFERSON,6005 FORESTDALE SQU,State House,54.0,102.61973627039826,23.723497966692833,county_distribution_fallback,unmatched
JEFFERSON,6005 FORESTDALE SQU,State House,55.0,173.39081882361063,40.084265340211125,county_distribution_fallback,unmatched
JEFFERSON,6005 FORESTDALE SQU,State House,56.0,307.5260604910703,71.09347710211816,county_distribution_fallback,unmatched
JEFFERSON,6005 FORESTDALE SQU,State House,57.0,198.24629989187744,45.83032332101197,county_distribution_fallback,unmatched
JEFFERSON,6005 FORESTDALE SQU,State House,58.0,59.38182918901699,13.727814504533205,county_distribution_fallback,unmatched
JEFFERSON,6005 FORESTDALE SQU,State House,59.0,275.23437499251145,63.628326994466526,county_distribution_fallback,unmatched
JEFFERSON,6005 FORESTDALE SQU,State House,60.0,333.3426747092025,77.06172860197535,county_distribution_fallback,unmatched
JEFFERSON,6005 FORESTDALE SQU,State Senate,5.0,55.59529606407854,12.852448671847815,county_distribution_fallback,unmatched
JEFFERSON,6005 FORESTDALE SQU,State Senate,14.0,186.20813173077414,43.04735516817897,county_distribution_fallback,unmatched
JEFFERSON,6005 FORESTDALE SQU,State Senate,15.0,56.640398293029875,13.094054054054054,county_distribution_fallback,unmatched
JEFFERSON,6005 FORESTDALE SQU,State Senate,16.0,205.70615256576227,47.55488241824466,county_distribution_fallback,unmatched
JEFFERSON,6005 FORESTDALE SQU,State Senate,17.0,488.1466754026328,112.84911735543754,county_distribution_fallback,unmatched
JEFFERSON,6005 FORESTDALE SQU,State Senate,18.0,693.8140291156074,160.39503030505296,county_distribution_fallback,unmatched
JEFFERSON,6005 FORESTDALE SQU,State Senate,19.0,506.2071221436028,117.02430808490894,county_distribution_fallback,unmatched
JEFFERSON,6005 FORESTDALE SQU,State Senate,20.0,437.6821946845122,101.18280394227506,county_distribution_fallback,unmatched
JEFFERSON,6006 SANDUSKY COMM PK,State House,14.0,0.0,0.0,county_distribution_fallback,unmatched
JEFFERSON,6006 SANDUSKY COMM PK,State House,15.0,38.29352743600606,26.72888215033223,county_distribution_fallback,unmatched
JEFFERSON,6006 SANDUSKY COMM PK,State House,16.0,0.0,0.0,county_distribution_fallback,unmatched
JEFFERSON,6006 SANDUSKY COMM PK,State House,43.0,1.467961703220337,1.0246372688477952,county_distribution_fallback,unmatched
JEFFERSON,6006 SANDUSKY COMM PK,State House,44.0,1.057698620451657,0.7382736370752566,county_distribution_fallback,unmatched
JEFFERSON,6006 SANDUSKY COMM PK,State House,45.0,13.558233100743221,9.463646704318768,county_distribution_fallback,unmatched
JEFFERSON,6006 SANDUSKY COMM PK,State House,46.0,23.28656618973372,16.254023200434137,county_distribution_fallback,unmatched
JEFFERSON,6006 SANDUSKY COMM PK,State House,47.0,19.139402560455192,13.359302987197724,county_distribution_fallback,unmatched
JEFFERSON,6006 SANDUSKY COMM PK,State House,48.0,14.541995622526462,10.15031294452347,county_distribution_fallback,unmatched
JEFFERSON,6006 SANDUSKY COMM PK,State House,51.0,88.08097830377345,61.48052285603387,county_distribution_fallback,unmatched
JEFFERSON,6006 SANDUSKY COMM PK,State House,52.0,24.95732574679943,17.420213371266,county_distribution_fallback,unmatched
JEFFERSON,6006 SANDUSKY COMM PK,State House,54.0,19.5094555647145,13.61759998417072,county_distribution_fallback,unmatched
JEFFERSON,6006 SANDUSKY COMM PK,State House,55.0,32.96403399688415,23.008895729825134,county_distribution_fallback,unmatched
JEFFERSON,6006 SANDUSKY COMM PK,State House,56.0,58.46503051161033,40.80859129710401,county_distribution_fallback,unmatched
JEFFERSON,6006 SANDUSKY COMM PK,State House,57.0,37.68941062583221,26.307208616830884,county_distribution_fallback,unmatched
JEFFERSON,6006 SANDUSKY COMM PK,State House,58.0,11.289321138596385,7.879946154740277,county_distribution_fallback,unmatched
JEFFERSON,6006 SANDUSKY COMM PK,State House,59.0,52.32592680465997,36.523496909652664,county_distribution_fallback,unmatched
JEFFERSON,6006 SANDUSKY COMM PK,State House,60.0,63.37313207399288,44.23444618764703,county_distribution_fallback,unmatched
JEFFERSON,6006 SANDUSKY COMM PK,State Senate,5.0,10.569447920927479,7.377474648807381,county_distribution_fallback,unmatched
JEFFERSON,6006 SANDUSKY COMM PK,State Senate,14.0,35.40078550014718,24.70974827910273,county_distribution_fallback,unmatched
JEFFERSON,6006 SANDUSKY COMM PK,State Senate,15.0,10.768136557610243,7.516159317211949,county_distribution_fallback,unmatched
JEFFERSON,6006 SANDUSKY COMM PK,State Senate,16.0,39.10763356763541,27.29712823020952,county_distribution_fallback,unmatched
JEFFERSON,6006 SANDUSKY COMM PK,State Senate,17.0,92.8035504567743,64.77687821882846,county_distribution_fallback,unmatched
JEFFERSON,6006 SANDUSKY COMM PK,State Senate,18.0,131.9038078166554,92.06885785602546,county_distribution_fallback,unmatched
