cycle,county_key,precinct_key,dem_candidate,rep_candidate,dem_votes,rep_votes,source_file
2004,LOWNDES,G_E_ COMMUNITY CENTER,John Kerry,George W. Bush,277.0,160.0,warehouse:alabama_sos_2004
2004,LOWNDES,HAYNEVILLE COURTHOUSE,John Kerry,George W. Bush,516.0,165.0,warehouse:alabama_sos_2004
2004,LOWNDES,LETOHATCHEE OLD STORE,John Kerry,George W. Bush,98.0,56.0,warehouse:alabama_sos_2004
2004,LOWNDES,LOWNDESBORO TOWN HALL,John Kerry,George W. Bush,119.0,294.0,warehouse:alabama_sos_2004
2004,LOWNDES,MOSSES TOWN HALL,John Kerry,George W. Bush,731.0,29.0,warehouse:alabama_sos_2004
2004,LOWNDES,NATIONAL GUARD ARMORY,John Kerry,George W. Bush,476.0,284.0,warehouse:alabama_sos_2004
2004,LOWNDES,NEW PLEASANT VALLEY,John Kerry,George W. Bush,127.0,241.0,warehouse:alabama_sos_2004
2004,LOWNDES,OLD MASONIC HALL,John Kerry,George W. Bush,333.0,103.0,warehouse:alabama_sos_2004
2004,LOWNDES,OLD STORE,John Kerry,George W. Bush,9.0,28.0,warehouse:alabama_sos_2004
2004,LOWNDES,PROVISIONAL,John Kerry,George W. Bush,0.0,0.0,warehouse:alabama_sos_2004
2004,LOWNDES,SANDY RIDGE COMMUNITY CENTER,John Kerry,George W. Bush,137.0,177.0,warehouse:alabama_sos_2004
2004,LOWNDES,WHITEHALL TOWN HALL,John Kerry,George W. Bush,685.0,85.0,warehouse:alabama_sos_2004
2004,MACON,ABSENTEE VOTERS,John Kerry,George W. Bush,348.0,47.0,warehouse:alabama_sos_2004
2004,MACON,BROWNVILLE VOLUNTEER FIRE,John Kerry,George W. Bush,226.0,77.0,warehouse:alabama_sos_2004
2004,MACON,CHEWHAW AME ZION CHURCH,John Kerry,George W. Bush,247.0,10.0,warehouse:alabama_sos_2004
2004,MACON,DIST_ 3 VOL_ FIRE DEPT_,John Kerry,George W. Bush,208.0,77.0,warehouse:alabama_sos_2004
2004,MACON,FRANKLIN TOWN HALL,John Kerry,George W. Bush,412.0,146.0,warehouse:alabama_sos_2004
2004,MACON,LITTLE TEXAS VT_ CTR_ CO RD 22,John Kerry,George W. Bush,100.0,149.0,warehouse:alabama_sos_2004
2004,MACON,NATIONAL GUARD ARMORY .1,John Kerry,George W. Bush,823.0,40.0,warehouse:alabama_sos_2004
2004,MACON,NATIONAL GUARD ARMORY .2,John Kerry,George W. Bush,411.0,21.0,warehouse:alabama_sos_2004
2004,MACON,NOTASULGA CITY HALL .1,John Kerry,George W. Bush,206.0,215.0,warehouse:alabama_sos_2004
2004,MACON,NOTASULGA CITY HALL .2,John Kerry,George W. Bush,196.0,191.0,warehouse:alabama_sos_2004
2004,MACON,OLD COUNTY DISTRICT 2 SHOP,John Kerry,George W. Bush,216.0,29.0,warehouse:alabama_sos_2004
2004,MACON,PRIARIE FARM REC_ CENTER,John Kerry,George W. Bush,489.0,166.0,warehouse:alabama_sos_2004
2004,MACON,PROVISIONAL,John Kerry,George W. Bush,7.0,1.0,warehouse:alabama_sos_2004
2004,MACON,SEASHA .1,John Kerry,George W. Bush,603.0,27.0,warehouse:alabama_sos_2004
2004,MACON,SEASHA .2,John Kerry,George W. Bush,669.0,45.0,warehouse:alabama_sos_2004
2004,MACON,TUSKEGEE MUNICIPAL COMPLEX .1,John Kerry,George W. Bush,637.0,55.0,warehouse:alabama_sos_2004
2004,MACON,TUSKEGEE MUNICIPAL COMPLEX .2,John Kerry,George W. Bush,702.0,49.0,warehouse:alabama_sos_2004
2004,MACON,TUSKEGEE UNIVERSITY,John Kerry,George W. Bush,839.0,26.0,warehouse:alabama_sos_2004
2004,MACON,WARRIOR D-2 RECREATION CENTER,John Kerry,George W. Bush,301.0,23.0,warehouse:alabama_sos_2004
2004,MACON,WOODLAND COMMUNITY CENTER,John Kerry,George W. Bush,160.0,176.0,warehouse:alabama_sos_2004
2004,MADISON,1ST BAPT_ CH_ OF MERIDIANVILLE,John Kerry,George W. Bush,340.0,681.0,warehouse:alabama_sos_2004
2004,MADISON,A & M UNIVERSITY NEW GYM .1,John Kerry,George W. Bush,1553.0,57.0,warehouse:alabama_sos_2004
2004,MADISON,A & M UNIVERSITY NEW GYM .2,John Kerry,George W. Bush,667.0,23.0,warehouse:alabama_sos_2004
2004,MADISON,A & M UNIVERSITY NEW GYM .3,John Kerry,George W. Bush,56.0,2.0,warehouse:alabama_sos_2004
2004,MADISON,A & M UNIVERSITY NEW GYM .4,John Kerry,George W. Bush,0.0,0.0,warehouse:alabama_sos_2004
2004,MADISON,ABSENTEE VOTERS,John Kerry,George W. Bush,2166.0,4106.0,warehouse:alabama_sos_2004
2004,MADISON,ABUNDANT LIFE CHURCH .1,John Kerry,George W. Bush,459.0,1223.0,warehouse:alabama_sos_2004
2004,MADISON,ABUNDANT LIFE CHURCH .2,John Kerry,George W. Bush,267.0,689.0,warehouse:alabama_sos_2004
2004,MADISON,AIRPORT ROAD FIRE STATION .6,John Kerry,George W. Bush,500.0,288.0,warehouse:alabama_sos_2004
2004,MADISON,ALDERSGATE UNITED METHODIST 1,John Kerry,George W. Bush,575.0,1575.0,warehouse:alabama_sos_2004
2004,MADISON,ALDERSGATE UNITED METHODIST 2,John Kerry,George W. Bush,297.0,730.0,warehouse:alabama_sos_2004
2004,MADISON,BETHEL PRIMITIVE BAPT_ CHURCH,John Kerry,George W. Bush,134.0,208.0,warehouse:alabama_sos_2004
2004,MADISON,BIG COVE FIRE STATION,John Kerry,George W. Bush,300.0,396.0,warehouse:alabama_sos_2004
2004,MADISON,BLACKBURN CHAPEL C_P_ CHURCH,John Kerry,George W. Bush,419.0,392.0,warehouse:alabama_sos_2004
2004,MADISON,BLOSSOMWOOD SCHOOL,John Kerry,George W. Bush,554.0,1278.0,warehouse:alabama_sos_2004
2004,MADISON,BOBO VOLUNTEER FIRE,John Kerry,George W. Bush,552.0,1139.0,warehouse:alabama_sos_2004
2004,MADISON,CALVARY FRIENDSHIP CENTER,John Kerry,George W. Bush,319.0,19.0,warehouse:alabama_sos_2004
2004,MADISON,CENTRAL ASSEMBLY OF GOD,John Kerry,George W. Bush,1468.0,559.0,warehouse:alabama_sos_2004
2004,MADISON,CENTRAL SCHOOL,John Kerry,George W. Bush,526.0,1112.0,warehouse:alabama_sos_2004
2004,MADISON,CHAFFEE SCHOOL,John Kerry,George W. Bush,511.0,1195.0,warehouse:alabama_sos_2004
2004,MADISON,CHAPMAN MIDDLE SCHOOL .1,John Kerry,George W. Bush,398.0,693.0,warehouse:alabama_sos_2004
2004,MADISON,CHAPMAN MIDDLE SCHOOL .2,John Kerry,George W. Bush,335.0,756.0,warehouse:alabama_sos_2004
2004,MADISON,CHARLES STONE AG_ CENTER,John Kerry,George W. Bush,334.0,76.0,warehouse:alabama_sos_2004
2004,MADISON,CHASE VALLEY UNITED METHODIST,John Kerry,George W. Bush,691.0,968.0,warehouse:alabama_sos_2004
2004,MADISON,CHURCH OF CHRIST MERIDIANVILLE,John Kerry,George W. Bush,399.0,1084.0,warehouse:alabama_sos_2004
2004,MADISON,CLOUDS COVE HOLINESS CHURCH,John Kerry,George W. Bush,68.0,87.0,warehouse:alabama_sos_2004
2004,MADISON,CO COMMISSION DIST 1 OFFICE,John Kerry,George W. Bush,423.0,1017.0,warehouse:alabama_sos_2004
2004,MADISON,COVE UNITED METHODIST CHURCH,John Kerry,George W. Bush,700.0,2921.0,warehouse:alabama_sos_2004
2004,MADISON,COVENANT PRESBYTERIAN CHURCH,John Kerry,George W. Bush,514.0,1332.0,warehouse:alabama_sos_2004
2004,MADISON,DR_ RICHARD SHOWERS CENTER,John Kerry,George W. Bush,1272.0,131.0,warehouse:alabama_sos_2004
2004,MADISON,E HUNTSVILLE CHURCH OF CHRIST,John Kerry,George W. Bush,481.0,425.0,warehouse:alabama_sos_2004
2004,MADISON,ED WHITE MIDDLE SCHOOL,John Kerry,George W. Bush,1268.0,445.0,warehouse:alabama_sos_2004
2004,MADISON,EDENBROOK OF HUNTSVILLE,John Kerry,George W. Bush,361.0,702.0,warehouse:alabama_sos_2004
2004,MADISON,FIRST MISSIONARY BAPT CHURCH,John Kerry,George W. Bush,1619.0,347.0,warehouse:alabama_sos_2004
2004,MADISON,F_O_P_ LODGE,John Kerry,George W. Bush,1063.0,182.0,warehouse:alabama_sos_2004
2004,MADISON,GURLEY CITY HALL-INSIDE CITY,John Kerry,George W. Bush,233.0,402.0,warehouse:alabama_sos_2004
2004,MADISON,HIGHLANDS SCHOOL,John Kerry,George W. Bush,700.0,376.0,warehouse:alabama_sos_2004
2004,MADISON,HILLWOOD BAPTIST CHURCH .1,John Kerry,George W. Bush,476.0,1063.0,warehouse:alabama_sos_2004
2004,MADISON,HILLWOOD BAPTIST CHURCH .2,John Kerry,George W. Bush,340.0,821.0,warehouse:alabama_sos_2004
2004,MADISON,HUNTSVILLE HIGH SCHOOL,John Kerry,George W. Bush,418.0,726.0,warehouse:alabama_sos_2004
2004,MADISON,HUNTSVILLE MIDDLE SCHOOL,John Kerry,George W. Bush,403.0,586.0,warehouse:alabama_sos_2004
2004,MADISON,HURRICANE CREEK COMM CENTER,John Kerry,George W. Bush,79.0,177.0,warehouse:alabama_sos_2004
2004,MADISON,JOHNSON HIGH SCHOOL,John Kerry,George W. Bush,1560.0,284.0,warehouse:alabama_sos_2004
2004,MADISON,J_E_ WILLIAMS ELEM SCHOOL,John Kerry,George W. Bush,510.0,772.0,warehouse:alabama_sos_2004
2004,MADISON,KEEL MT_ VOL_ FIRE DEPT OUT,John Kerry,George W. Bush,64.0,199.0,warehouse:alabama_sos_2004
2004,MADISON,LAKEWOOD COMMUNITY CENTER,John Kerry,George W. Bush,797.0,307.0,warehouse:alabama_sos_2004
2004,MADISON,LEE HIGH SCHOOL,John Kerry,George W. Bush,353.0,559.0,warehouse:alabama_sos_2004
2004,MADISON,LEWIS CHAPEL C_P_ CHURCH,John Kerry,George W. Bush,343.0,78.0,warehouse:alabama_sos_2004
2004,MADISON,LITTLE INDIAN CREEK CHURCH,John Kerry,George W. Bush,776.0,1859.0,warehouse:alabama_sos_2004
2004,MADISON,LOCUST GROVE BAPTIST CHURCH,John Kerry,George W. Bush,301.0,759.0,warehouse:alabama_sos_2004
2004,MADISON,MADISON CHURCH OF CHRIST .1,John Kerry,George W. Bush,592.0,1861.0,warehouse:alabama_sos_2004
2004,MADISON,MADISON CHURCH OF CHRIST .2,John Kerry,George W. Bush,1065.0,2993.0,warehouse:alabama_sos_2004
2004,MADISON,MADISON CITY HALL .1,John Kerry,George W. Bush,760.0,1405.0,warehouse:alabama_sos_2004
2004,MADISON,MADISON CITY HALL .2,John Kerry,George W. Bush,910.0,1700.0,warehouse:alabama_sos_2004
2004,MADISON,MADISON COUNTY NATURE TRAIL,John Kerry,George W. Bush,92.0,234.0,warehouse:alabama_sos_2004
2004,MADISON,MADISON CO_ TEACHER CENTER .1,John Kerry,George W. Bush,632.0,1308.0,warehouse:alabama_sos_2004
2004,MADISON,MADISON CO_ TEACHER CENTER .2,John Kerry,George W. Bush,0.0,0.0,warehouse:alabama_sos_2004
2004,MADISON,MADISON MISSION 7TH DAY CHURCH,John Kerry,George W. Bush,820.0,2012.0,warehouse:alabama_sos_2004
2004,MADISON,MAYSVILLE CHURCH OF CHRIST,John Kerry,George W. Bush,515.0,1290.0,warehouse:alabama_sos_2004
2004,MADISON,MCDONNELL SCHOOL,John Kerry,George W. Bush,538.0,506.0,warehouse:alabama_sos_2004
2004,MADISON,MERIDIANVILLE LIONS CLUB,John Kerry,George W. Bush,336.0,612.0,warehouse:alabama_sos_2004
2004,MADISON,MESSIAH LUTHERAN CHURCH,John Kerry,George W. Bush,484.0,597.0,warehouse:alabama_sos_2004
2004,MADISON,MONROVIA CHURCH OF CHRIST .1,John Kerry,George W. Bush,769.0,1870.0,warehouse:alabama_sos_2004
2004,MADISON,MONROVIA CHURCH OF CHRIST .2,John Kerry,George W. Bush,835.0,2099.0,warehouse:alabama_sos_2004
2004,MADISON,MONTE SANO FIRE STATION .4,John Kerry,George W. Bush,393.0,450.0,warehouse:alabama_sos_2004
2004,MADISON,MOUNTAIN VIEW BAPTIST CHURCH,John Kerry,George W. Bush,584.0,949.0,warehouse:alabama_sos_2004
2004,MADISON,NEW HOPE CITY HALL,John Kerry,George W. Bush,526.0,870.0,warehouse:alabama_sos_2004
2004,MADISON,NEW MARKET FIRE STATION,John Kerry,George W. Bush,274.0,589.0,warehouse:alabama_sos_2004
2004,MADISON,OAKWOOD COLLEGE - BLAKE CENTER,John Kerry,George W. Bush,595.0,6.0,warehouse:alabama_sos_2004
2004,MADISON,OLD NAVAL RESERVE CENTER,John Kerry,George W. Bush,734.0,346.0,warehouse:alabama_sos_2004
2004,MADISON,OWENS CROSS ROADS CITY HALL,John Kerry,George W. Bush,337.0,748.0,warehouse:alabama_sos_2004
2004,MADISON,PHILLIPS CME CHURCH,John Kerry,George W. Bush,79.0,9.0,warehouse:alabama_sos_2004
2004,MADISON,PINEVIEW BAPTIST CHURCH .1,John Kerry,George W. Bush,394.0,701.0,warehouse:alabama_sos_2004
2004,MADISON,PINEVIEW BAPTIST CHURCH .2,John Kerry,George W. Bush,1175.0,1872.0,warehouse:alabama_sos_2004
2004,MADISON,PLAINVIEW CHURCH OF CHRIST .1,John Kerry,George W. Bush,0.0,0.0,warehouse:alabama_sos_2004
2004,MADISON,PLAINVIEW CHURCH OF CHRIST .2,John Kerry,George W. Bush,627.0,2157.0,warehouse:alabama_sos_2004
2004,MADISON,PLEASANT SPRINGS BAPTIST,John Kerry,George W. Bush,90.0,81.0,warehouse:alabama_sos_2004
2004,MADISON,PLEVNA FIRE STATION,John Kerry,George W. Bush,148.0,273.0,warehouse:alabama_sos_2004
2004,MADISON,PROVISIONAL,John Kerry,George W. Bush,30.0,23.0,warehouse:alabama_sos_2004
2004,MADISON,RIDGECREST SCHOOL,John Kerry,George W. Bush,688.0,788.0,warehouse:alabama_sos_2004
2004,MADISON,SENIOR CENTER,John Kerry,George W. Bush,332.0,186.0,warehouse:alabama_sos_2004
2004,MADISON,SHERWOOD BAPTIST CHURCH,John Kerry,George W. Bush,1034.0,1348.0,warehouse:alabama_sos_2004
2004,MADISON,SOUTHWOOD PRESBYTERIAN CHURCH,John Kerry,George W. Bush,418.0,1184.0,warehouse:alabama_sos_2004
2004,MADISON,TERRY HEIGHTS SCHOOL,John Kerry,George W. Bush,359.0,34.0,warehouse:alabama_sos_2004
2004,MADISON,TONEY UNITED METHODIST CHURCH,John Kerry,George W. Bush,753.0,1421.0,warehouse:alabama_sos_2004
2004,MADISON,TRIANA CITY HALL - CITY,John Kerry,George W. Bush,368.0,43.0,warehouse:alabama_sos_2004
2004,MADISON,UNIVERSITY PLACE SCHOOL,John Kerry,George W. Bush,907.0,791.0,warehouse:alabama_sos_2004
2004,MADISON,VISITATION PARISH CENTER,John Kerry,George W. Bush,100.0,106.0,warehouse:alabama_sos_2004
2004,MADISON,WEATHERLY HGTS_ BAPTIST .1,John Kerry,George W. Bush,381.0,876.0,warehouse:alabama_sos_2004
2004,MADISON,WEATHERLY HGTS_ BAPTIST .2,John Kerry,George W. Bush,459.0,1252.0,warehouse:alabama_sos_2004
2004,MADISON,WEST HUNTSVILLE ELEM SCHOOL,John Kerry,George W. Bush,353.0,226.0,warehouse:alabama_sos_2004
2004,MADISON,WEST MASTIN LAKE SCHOOL,John Kerry,George W. Bush,653.0,196.0,warehouse:alabama_sos_2004
2004,MADISON,WESTLAWN MIDDLE SCHOOL,John Kerry,George W. Bush,198.0,193.0,warehouse:alabama_sos_2004
2004,MADISON,WESTSIDE NEIGHBORHOOD CENTER,John Kerry,George W. Bush,176.0,26.0,warehouse:alabama_sos_2004
2004,MADISON,WHITESBURG BAPTIST CHURCH,John Kerry,George W. Bush,469.0,1257.0,warehouse:alabama_sos_2004
2004,MADISON,WHITESBURG BOAT HARBOR,John Kerry,George W. Bush,114.0,172.0,warehouse:alabama_sos_2004
2004,MADISON,WHITESBURG MIDDLE SCHOOL,John Kerry,George W. Bush,387.0,759.0,warehouse:alabama_sos_2004
2004,MADISON,WOODMEN OF THE WORLD .1,John Kerry,George W. Bush,677.0,1565.0,warehouse:alabama_sos_2004
2004,MADISON,WOODMEN OF THE WORLD .2,John Kerry,George W. Bush,542.0,1383.0,warehouse:alabama_sos_2004
2004,MARENGO,ABSENTEE VOTERS,John Kerry,George W. Bush,295.0,219.0,warehouse:alabama_sos_2004
2004,MARENGO,AIMWELL VOTING BOOTH,John Kerry,George W. Bush,23.0,59.0,warehouse:alabama_sos_2004
2004,MARENGO,CORNERSTONE CHURCH,John Kerry,George W. Bush,483.0,454.0,warehouse:alabama_sos_2004
2004,MARENGO,DAYTON TOWN OFFICE,John Kerry,George W. Bush,40.0,29.0,warehouse:alabama_sos_2004
2004,MARENGO,DEMOPOLIS CIVIC CENTER,John Kerry,George W. Bush,546.0,281.0,warehouse:alabama_sos_2004
2004,MARENGO,DEMOPOLIS HIGH SCHOOL,John Kerry,George W. Bush,99.0,327.0,warehouse:alabama_sos_2004
2004,MARENGO,DEMOPOLIS NATL GUARD ARMORY,John Kerry,George W. Bush,566.0,180.0,warehouse:alabama_sos_2004
2004,MARENGO,DEMOPOLIS WESTSIDE ELEMENTARY,John Kerry,George W. Bush,250.0,1319.0,warehouse:alabama_sos_2004
2004,MARENGO,DIXONS MILLS VOLUNTEER FIRE,John Kerry,George W. Bush,452.0,145.0,warehouse:alabama_sos_2004
2004,MARENGO,FAUNSDALE TOWN OFFICE,John Kerry,George W. Bush,208.0,109.0,warehouse:alabama_sos_2004
2004,MARENGO,FLATWOOD COMMUNITY CENTER,John Kerry,George W. Bush,85.0,1.0,warehouse:alabama_sos_2004
2004,MARENGO,HALF ACRE COMMUNITY CENTER,John Kerry,George W. Bush,22.0,88.0,warehouse:alabama_sos_2004
2004,MARENGO,HOBOKEN VOTING BOOTH,John Kerry,George W. Bush,62.0,87.0,warehouse:alabama_sos_2004
2004,MARENGO,JEFFERSON VOLUNTEER FIRE,John Kerry,George W. Bush,199.0,84.0,warehouse:alabama_sos_2004
2004,MARENGO,LASCA - HARRISON STORE,John Kerry,George W. Bush,3.0,13.0,warehouse:alabama_sos_2004
2004,MARENGO,LINDEN OLD COURTHOUSE BUILDING,John Kerry,George W. Bush,98.0,287.0,warehouse:alabama_sos_2004
2004,MARENGO,MAGNOLIA COMMUNITY CENTER,John Kerry,George W. Bush,137.0,53.0,warehouse:alabama_sos_2004
2004,MARENGO,MAJOS COMMUNITY CENTER,John Kerry,George W. Bush,24.0,69.0,warehouse:alabama_sos_2004
2004,MARENGO,MICKINLEY TAYLORVILLE COM_ CTR,John Kerry,George W. Bush,74.0,16.0,warehouse:alabama_sos_2004
2004,MARENGO,MYRTLEWOOD COMMUNITY CENTER,John Kerry,George W. Bush,96.0,78.0,warehouse:alabama_sos_2004
2004,MARENGO,NANAFALIA COMMUNITY CENTER,John Kerry,George W. Bush,120.0,92.0,warehouse:alabama_sos_2004
2004,MARENGO,OCTAGON VOTING BOOTH,John Kerry,George W. Bush,95.0,71.0,warehouse:alabama_sos_2004
2004,MARENGO,PROVIDENCE QUINNEY STORE BLDG_,John Kerry,George W. Bush,217.0,235.0,warehouse:alabama_sos_2004
2004,MARENGO,PROVISIONAL,John Kerry,George W. Bush,11.0,13.0,warehouse:alabama_sos_2004
2004,MARENGO,PUTMAN VOTING BOOTH,John Kerry,George W. Bush,95.0,37.0,warehouse:alabama_sos_2004
2004,MARENGO,RANGELINE VOTING BOOTH,John Kerry,George W. Bush,32.0,135.0,warehouse:alabama_sos_2004
2004,MARENGO,SPRINGHILL VOLUNTEER FIRE,John Kerry,George W. Bush,67.0,77.0,warehouse:alabama_sos_2004
2004,MARENGO,SURGINER VOTING BOOTH,John Kerry,George W. Bush,54.0,95.0,warehouse:alabama_sos_2004
2004,MARENGO,SWEET WATER TOWN OFFICE,John Kerry,George W. Bush,253.0,202.0,warehouse:alabama_sos_2004
2004,MARENGO,THOMASTON LUNCH ROOM,John Kerry,George W. Bush,235.0,249.0,warehouse:alabama_sos_2004
2004,MARENGO,VINELAND VOTING BOOTH,John Kerry,George W. Bush,84.0,99.0,warehouse:alabama_sos_2004
2004,MARENGO,WAYNE VOTING BOOTH,John Kerry,George W. Bush,12.0,52.0,warehouse:alabama_sos_2004
2004,MARION,ABSENTEE VOTERS,John Kerry,George W. Bush,147.0,362.0,warehouse:alabama_sos_2004
2004,MARION,BACCUS,John Kerry,George W. Bush,56.0,115.0,warehouse:alabama_sos_2004
2004,MARION,BARNSVILLE,John Kerry,George W. Bush,106.0,163.0,warehouse:alabama_sos_2004
2004,MARION,BEAR CREEK,John Kerry,George W. Bush,258.0,681.0,warehouse:alabama_sos_2004
2004,MARION,BEXAR,John Kerry,George W. Bush,115.0,201.0,warehouse:alabama_sos_2004
2004,MARION,BRILLIANT,John Kerry,George W. Bush,239.0,394.0,warehouse:alabama_sos_2004
2004,MARION,CLARK,John Kerry,George W. Bush,114.0,205.0,warehouse:alabama_sos_2004
2004,MARION,E_T_ SIMS JR_ BUILDING .1,John Kerry,George W. Bush,444.0,1122.0,warehouse:alabama_sos_2004
2004,MARION,E_T_ SIMS JR_ BUILDING .2,John Kerry,George W. Bush,427.0,1239.0,warehouse:alabama_sos_2004
2004,MARION,GUIN,John Kerry,George W. Bush,385.0,951.0,warehouse:alabama_sos_2004
2004,MARION,HACKLEBURG,John Kerry,George W. Bush,257.0,559.0,warehouse:alabama_sos_2004
2004,MARION,HOWELL,John Kerry,George W. Bush,51.0,157.0,warehouse:alabama_sos_2004
2004,MARION,KEMP,John Kerry,George W. Bush,14.0,44.0,warehouse:alabama_sos_2004
2004,MARION,KIMBROUGH .1,John Kerry,George W. Bush,51.0,131.0,warehouse:alabama_sos_2004
2004,MARION,KIMBROUGH .2,John Kerry,George W. Bush,135.0,314.0,warehouse:alabama_sos_2004
2004,MARION,PEARCES MILL,John Kerry,George W. Bush,31.0,138.0,warehouse:alabama_sos_2004
2004,MARION,PIKEVILLE,John Kerry,George W. Bush,25.0,71.0,warehouse:alabama_sos_2004
2004,MARION,PROVISIONAL,John Kerry,George W. Bush,2.0,0.0,warehouse:alabama_sos_2004
2004,MARION,RYE,John Kerry,George W. Bush,88.0,123.0,warehouse:alabama_sos_2004
2004,MARION,SHILOH,John Kerry,George W. Bush,125.0,250.0,warehouse:alabama_sos_2004
2004,MARION,SHOTTSVILLE,John Kerry,George W. Bush,120.0,242.0,warehouse:alabama_sos_2004
2004,MARION,WIGINTON,John Kerry,George W. Bush,37.0,69.0,warehouse:alabama_sos_2004
2004,MARION,WINFIELD,John Kerry,George W. Bush,581.0,1452.0,warehouse:alabama_sos_2004
2004,MARSHALL,ABSENTEE VOTERS,John Kerry,George W. Bush,296.0,741.0,warehouse:alabama_sos_2004
2004,MARSHALL,ALBERTVILLE-FIRST BAPTIST 1,John Kerry,George W. Bush,483.0,1354.0,warehouse:alabama_sos_2004
2004,MARSHALL,ALBERTVILLE-FIRST BAPTIST 2,John Kerry,George W. Bush,160.0,569.0,warehouse:alabama_sos_2004
2004,MARSHALL,ALBERTVILLE-MRSHL CO GAS SHOP,John Kerry,George W. Bush,78.0,146.0,warehouse:alabama_sos_2004
2004,MARSHALL,ALBERTVILLE-REC CENTER 1,John Kerry,George W. Bush,336.0,1030.0,warehouse:alabama_sos_2004
2004,MARSHALL,ALBERTVILLE-REC CENTER 2,John Kerry,George W. Bush,344.0,1173.0,warehouse:alabama_sos_2004
2004,MARSHALL,ALBERTVILLE-REC CENTER 3,John Kerry,George W. Bush,255.0,822.0,warehouse:alabama_sos_2004
2004,MARSHALL,ARAB-NEW RECREATION CENTER 1,John Kerry,George W. Bush,177.0,514.0,warehouse:alabama_sos_2004
2004,MARSHALL,ARAB-NEW RECREATION CENTER 2,John Kerry,George W. Bush,256.0,852.0,warehouse:alabama_sos_2004
2004,MARSHALL,ARAB-SENIOR CITIZEN CENTER 1,John Kerry,George W. Bush,202.0,645.0,warehouse:alabama_sos_2004
2004,MARSHALL,ARAB-SENIOR CITIZEN CENTER 2,John Kerry,George W. Bush,260.0,969.0,warehouse:alabama_sos_2004
2004,MARSHALL,BIG SPRING M & S CONSTRUCTION,John Kerry,George W. Bush,48.0,107.0,warehouse:alabama_sos_2004
2004,MARSHALL,BOAZ-RECREATION CENTER 1,John Kerry,George W. Bush,278.0,758.0,warehouse:alabama_sos_2004
2004,MARSHALL,BOAZ-RECREATION CENTER 2,John Kerry,George W. Bush,464.0,1396.0,warehouse:alabama_sos_2004
2004,MARSHALL,BOSHART-PROSPECT CEMETERY,John Kerry,George W. Bush,174.0,309.0,warehouse:alabama_sos_2004
2004,MARSHALL,BUCKSNORT-COMMUNITY CENTER,John Kerry,George W. Bush,134.0,259.0,warehouse:alabama_sos_2004
2004,MARSHALL,CLAYSVILLE HENRYVILLE METHODST,John Kerry,George W. Bush,212.0,433.0,warehouse:alabama_sos_2004
2004,MARSHALL,CRANFORD-RUTH VOL FIRE DEPT_,John Kerry,George W. Bush,139.0,496.0,warehouse:alabama_sos_2004
2004,MARSHALL,FRIENDSHIP MT HEBRON FIRE DEPT,John Kerry,George W. Bush,79.0,271.0,warehouse:alabama_sos_2004
2004,MARSHALL,FRIENDSHIP PINE GROVE COM_ CTR,John Kerry,George W. Bush,108.0,393.0,warehouse:alabama_sos_2004
2004,MARSHALL,GEORGIA MOUNTAIN REC CENTER,John Kerry,George W. Bush,100.0,312.0,warehouse:alabama_sos_2004
2004,MARSHALL,GRANT-MT_ SHADE CHURCH,John Kerry,George W. Bush,238.0,428.0,warehouse:alabama_sos_2004
2004,MARSHALL,GRANT-TOWN HALL,John Kerry,George W. Bush,111.0,225.0,warehouse:alabama_sos_2004
2004,MARSHALL,GRASSY-SCHOOL GYM,John Kerry,George W. Bush,249.0,699.0,warehouse:alabama_sos_2004
2004,MARSHALL,GUNTERSVILLE REC CTR 1,John Kerry,George W. Bush,672.0,1299.0,warehouse:alabama_sos_2004
2004,MARSHALL,GUNTERSVILLE REC CTR 2,John Kerry,George W. Bush,305.0,704.0,warehouse:alabama_sos_2004
2004,MARSHALL,HONEYCOMB - BAPTIST CHURCH,John Kerry,George W. Bush,83.0,190.0,warehouse:alabama_sos_2004
2004,MARSHALL,HOOPER-BRASHERS CHAPEL CHURCH,John Kerry,George W. Bush,162.0,584.0,warehouse:alabama_sos_2004
2004,MARSHALL,JAYBIRD-SHOP DIST .4,John Kerry,George W. Bush,155.0,411.0,warehouse:alabama_sos_2004
2004,MARSHALL,MT_ HIGH LATTIWOOD COMM CNTR,John Kerry,George W. Bush,76.0,215.0,warehouse:alabama_sos_2004
2004,MARSHALL,MT_ PISGAH BAPT_ CHURCH,John Kerry,George W. Bush,25.0,93.0,warehouse:alabama_sos_2004
2004,MARSHALL,OLEANDER-MIDWAY COMM_ CENTER,John Kerry,George W. Bush,284.0,867.0,warehouse:alabama_sos_2004
2004,MARSHALL,PAINT ROCK HEBRON COMM_ CTR,John Kerry,George W. Bush,130.0,158.0,warehouse:alabama_sos_2004
2004,MARSHALL,PROVISIONAL,John Kerry,George W. Bush,7.0,25.0,warehouse:alabama_sos_2004
2004,MARSHALL,RED HILL-METHODIST CHURCH,John Kerry,George W. Bush,28.0,96.0,warehouse:alabama_sos_2004
2004,MARSHALL,REEDBRAKE-DOUGLAS TOWN HALL,John Kerry,George W. Bush,126.0,427.0,warehouse:alabama_sos_2004
2004,MARSHALL,REEDBRAKE-LIBERTY HILL CHURCH,John Kerry,George W. Bush,143.0,439.0,warehouse:alabama_sos_2004
