cycle,county_key,precinct_key,dem_candidate,rep_candidate,source_file,dem_votes,rep_votes
1992,CHAMBERS,PENTON,Bill Clinton,George H. W. Bush,CHAMBERS.XLS,34.0,84.0
1992,CHAMBERS,RESCUE,Bill Clinton,George H. W. Bush,CHAMBERS.XLS,227.0,239.0
1992,CHAMBERS,RIDGE GROVE,Bill Clinton,George H. W. Bush,CHAMBERS.XLS,140.0,139.0
1992,CHAMBERS,RIVERVIEW,Bill Clinton,George H. W. Bush,CHAMBERS.XLS,248.0,200.0
1992,CHAMBERS,SHAWMUT,Bill Clinton,George H. W. Bush,CHAMBERS.XLS,331.0,560.0
1992,CHAMBERS,SPARKLING SPRINGS,Bill Clinton,George H. W. Bush,CHAMBERS.XLS,7.0,18.0
1992,CHAMBERS,STANDING ROCK,Bill Clinton,George H. W. Bush,CHAMBERS.XLS,50.0,55.0
1992,CHAMBERS,STROUD,Bill Clinton,George H. W. Bush,CHAMBERS.XLS,80.0,39.0
1992,CHAMBERS,STURKIE,Bill Clinton,George H. W. Bush,CHAMBERS.XLS,146.0,89.0
1992,CHAMBERS,UNION HILL,Bill Clinton,George H. W. Bush,CHAMBERS.XLS,92.0,82.0
1992,CHAMBERS,WAVERLY,Bill Clinton,George H. W. Bush,CHAMBERS.XLS,45.0,60.0
1992,CHEROKEE,ABSENTEE BALLOTS,Bill Clinton,George H. W. Bush,CHEROKEE.XLS,177.0,115.0
1992,CHEROKEE,BALL PLAY,Bill Clinton,George H. W. Bush,CHEROKEE.XLS,43.0,61.0
1992,CHEROKEE,BLANCHE,Bill Clinton,George H. W. Bush,CHEROKEE.XLS,60.0,48.0
1992,CHEROKEE,BROOMTOWN,Bill Clinton,George H. W. Bush,CHEROKEE.XLS,67.0,69.0
1992,CHEROKEE,CEDAR BLUFF,Bill Clinton,George H. W. Bush,CHEROKEE.XLS,421.0,272.0
1992,CHEROKEE,CENTRE-AMERICAN LEGION BUILDING,Bill Clinton,George H. W. Bush,CHEROKEE.XLS,1062.0,804.0
1992,CHEROKEE,ELLISVILLE,Bill Clinton,George H. W. Bush,CHEROKEE.XLS,75.0,29.0
1992,CHEROKEE,FARRILL,Bill Clinton,George H. W. Bush,CHEROKEE.XLS,150.0,57.0
1992,CHEROKEE,GAYLESVILLE,Bill Clinton,George H. W. Bush,CHEROKEE.XLS,64.0,62.0
1992,CHEROKEE,GOSHEN VALLEY,Bill Clinton,George H. W. Bush,CHEROKEE.XLS,79.0,45.0
1992,CHEROKEE,JACK ADRIAN STORE,Bill Clinton,George H. W. Bush,CHEROKEE.XLS,101.0,44.0
1992,CHEROKEE,JACK MAY STORE,Bill Clinton,George H. W. Bush,CHEROKEE.XLS,163.0,54.0
1992,CHEROKEE,JAMESTOWN,Bill Clinton,George H. W. Bush,CHEROKEE.XLS,69.0,45.0
1992,CHEROKEE,KEY,Bill Clinton,George H. W. Bush,CHEROKEE.XLS,200.0,101.0
1992,CHEROKEE,LEESBURG,Bill Clinton,George H. W. Bush,CHEROKEE.XLS,317.0,219.0
1992,CHEROKEE,LINDSEY STORE-ALEXIS,Bill Clinton,George H. W. Bush,CHEROKEE.XLS,99.0,31.0
1992,CHEROKEE,LITTLE RIVER,Bill Clinton,George H. W. Bush,CHEROKEE.XLS,48.0,42.0
1992,CHEROKEE,MCCORD'S CROSSROADS,Bill Clinton,George H. W. Bush,CHEROKEE.XLS,121.0,69.0
1992,CHEROKEE,MENTONE,Bill Clinton,George H. W. Bush,CHEROKEE.XLS,9.0,17.0
1992,CHEROKEE,MT. SPRINGS,Bill Clinton,George H. W. Bush,CHEROKEE.XLS,34.0,35.0
1992,CHEROKEE,OAK BOWERY,Bill Clinton,George H. W. Bush,CHEROKEE.XLS,35.0,19.0
1992,CHEROKEE,PLEASANT VALLEY,Bill Clinton,George H. W. Bush,CHEROKEE.XLS,63.0,40.0
1992,CHEROKEE,ROCK RUN,Bill Clinton,George H. W. Bush,CHEROKEE.XLS,34.0,20.0
1992,CHEROKEE,ROCK RUN STATION,Bill Clinton,George H. W. Bush,CHEROKEE.XLS,21.0,3.0
1992,CHEROKEE,SAND ROCK,Bill Clinton,George H. W. Bush,CHEROKEE.XLS,260.0,148.0
1992,CHEROKEE,SLACKLAND,Bill Clinton,George H. W. Bush,CHEROKEE.XLS,73.0,34.0
1992,CHEROKEE,SPRING GARDEN,Bill Clinton,George H. W. Bush,CHEROKEE.XLS,105.0,120.0
1992,CHEROKEE,TECUMSEH,Bill Clinton,George H. W. Bush,CHEROKEE.XLS,14.0,11.0
1992,CHEROKEE,TUCKER'S CHAPEL,Bill Clinton,George H. W. Bush,CHEROKEE.XLS,54.0,34.0
1992,CHEROKEE,WATERLOO,Bill Clinton,George H. W. Bush,CHEROKEE.XLS,42.0,27.0
1992,CHEROKEE,WATSON CHAPEL,Bill Clinton,George H. W. Bush,CHEROKEE.XLS,43.0,38.0
1992,CHEROKEE,WOOD'S BEND,Bill Clinton,George H. W. Bush,CHEROKEE.XLS,119.0,32.0
1992,CHILTON,ABSENTEE BALLOTS,Bill Clinton,George H. W. Bush,CHILTON.XLS,816.0,443.0
1992,CHILTON,CANE CREEK,Bill Clinton,George H. W. Bush,CHILTON.XLS,85.0,166.0
1992,CHILTON,CLANTON FACILITY BUILDING,Bill Clinton,George H. W. Bush,CHILTON.XLS,139.0,438.0
1992,CHILTON,COLLINS CHAPEL,Bill Clinton,George H. W. Bush,CHILTON.XLS,79.0,135.0
1992,CHILTON,COOPER,Bill Clinton,George H. W. Bush,CHILTON.XLS,138.0,323.0
1992,CHILTON,COURTHOUSE,Bill Clinton,George H. W. Bush,CHILTON.XLS,248.0,573.0
1992,CHILTON,ENTERPRISE,Bill Clinton,George H. W. Bush,CHILTON.XLS,71.0,255.0
1992,CHILTON,FAIRVIEW,Bill Clinton,George H. W. Bush,CHILTON.XLS,75.0,165.0
1992,CHILTON,ISABELLA,Bill Clinton,George H. W. Bush,CHILTON.XLS,106.0,191.0
1992,CHILTON,JEMISON TOWN HALL,Bill Clinton,George H. W. Bush,CHILTON.XLS,469.0,735.0
1992,CHILTON,KINCHEON,Bill Clinton,George H. W. Bush,CHILTON.XLS,31.0,110.0
1992,CHILTON,LAY DAM,Bill Clinton,George H. W. Bush,CHILTON.XLS,65.0,113.0
1992,CHILTON,LIBRARY REP DISTRICT 72,Bill Clinton,George H. W. Bush,CHILTON.XLS,241.0,672.0
1992,CHILTON,MACEDONIA,Bill Clinton,George H. W. Bush,CHILTON.XLS,134.0,115.0
1992,CHILTON,MAPLESVILLE,Bill Clinton,George H. W. Bush,CHILTON.XLS,306.0,211.0
1992,CHILTON,MARS HILL,Bill Clinton,George H. W. Bush,CHILTON.XLS,147.0,266.0
1992,CHILTON,MINERAL SPRINGS,Bill Clinton,George H. W. Bush,CHILTON.XLS,51.0,122.0
1992,CHILTON,MT. CREEK,Bill Clinton,George H. W. Bush,CHILTON.XLS,45.0,76.0
1992,CHILTON,OLD GRAMMAR SCHOOL,Bill Clinton,George H. W. Bush,CHILTON.XLS,285.0,544.0
1992,CHILTON,PLETCHER,Bill Clinton,George H. W. Bush,CHILTON.XLS,34.0,139.0
1992,CHILTON,PROVIDENCE (RIVER),Bill Clinton,George H. W. Bush,CHILTON.XLS,130.0,290.0
1992,CHILTON,PROVIDENCE N/W,Bill Clinton,George H. W. Bush,CHILTON.XLS,160.0,386.0
1992,CHILTON,SHOUTS,Bill Clinton,George H. W. Bush,CHILTON.XLS,33.0,54.0
1992,CHILTON,STANTON,Bill Clinton,George H. W. Bush,CHILTON.XLS,12.0,128.0
1992,CHILTON,THORSBY TOWN HALL,Bill Clinton,George H. W. Bush,CHILTON.XLS,269.0,602.0
1992,CHILTON,UNION GROVE,Bill Clinton,George H. W. Bush,CHILTON.XLS,179.0,241.0
1992,CHILTON,VETERANS CLUB,Bill Clinton,George H. W. Bush,CHILTON.XLS,473.0,435.0
1992,CHILTON,VRBENA,Bill Clinton,George H. W. Bush,CHILTON.XLS,125.0,198.0
1992,CHOCTAW,ABSENTEES,Bill Clinton,George H. W. Bush,Choctaw.xls,4107.0,3161.0
1992,CHOCTAW,ARARAT,Bill Clinton,George H. W. Bush,Choctaw.xls,62.0,78.0
1992,CHOCTAW,BARRYTOWN,Bill Clinton,George H. W. Bush,Choctaw.xls,23.0,119.0
1992,CHOCTAW,BLADON SPRINGS,Bill Clinton,George H. W. Bush,Choctaw.xls,72.0,10.0
1992,CHOCTAW,BOQUELOOSA,Bill Clinton,George H. W. Bush,Choctaw.xls,76.0,247.0
1992,CHOCTAW,BRANCH,Bill Clinton,George H. W. Bush,Choctaw.xls,247.0,34.0
1992,CHOCTAW,BUTLER,Bill Clinton,George H. W. Bush,Choctaw.xls,544.0,850.0
1992,CHOCTAW,CHAPPELL HILL,Bill Clinton,George H. W. Bush,Choctaw.xls,68.0,116.0
1992,CHOCTAW,COUNTY HIWAY 32 & 9,Bill Clinton,George H. W. Bush,Choctaw.xls,109.0,1.0
1992,CHOCTAW,CROMWELL,Bill Clinton,George H. W. Bush,Choctaw.xls,57.0,34.0
1992,CHOCTAW,CROSSROADS,Bill Clinton,George H. W. Bush,Choctaw.xls,101.0,44.0
1992,CHOCTAW,CULLUMBURG,Bill Clinton,George H. W. Bush,Choctaw.xls,71.0,46.0
1992,CHOCTAW,GILBERTWON,Bill Clinton,George H. W. Bush,Choctaw.xls,130.0,289.0
1992,CHOCTAW,HALSELL,Bill Clinton,George H. W. Bush,Choctaw.xls,46.0,11.0
1992,CHOCTAW,HURRICANE,Bill Clinton,George H. W. Bush,Choctaw.xls,12.0,12.0
1992,CHOCTAW,ISNEY,Bill Clinton,George H. W. Bush,Choctaw.xls,23.0,48.0
1992,CHOCTAW,LAVACA,Bill Clinton,George H. W. Bush,Choctaw.xls,140.0,55.0
1992,CHOCTAW,LISMAN,Bill Clinton,George H. W. Bush,Choctaw.xls,323.0,50.0
1992,CHOCTAW,LUSK,Bill Clinton,George H. W. Bush,Choctaw.xls,26.0,132.0
1992,CHOCTAW,MELVIA,Bill Clinton,George H. W. Bush,Choctaw.xls,68.0,34.0
1992,CHOCTAW,MT. STERLING,Bill Clinton,George H. W. Bush,Choctaw.xls,138.0,41.0
1992,CHOCTAW,PELHAM,Bill Clinton,George H. W. Bush,Choctaw.xls,123.0,25.0
1992,CHOCTAW,PENNINGTON,Bill Clinton,George H. W. Bush,Choctaw.xls,299.0,106.0
1992,CHOCTAW,PLEASANT VALLEY,Bill Clinton,George H. W. Bush,Choctaw.xls,23.0,94.0
1992,CHOCTAW,PUSH,Bill Clinton,George H. W. Bush,Choctaw.xls,142.0,19.0
1992,CHOCTAW,RIDERWOOD,Bill Clinton,George H. W. Bush,Choctaw.xls,94.0,22.0
1992,CHOCTAW,ROCK SPRINGS,Bill Clinton,George H. W. Bush,Choctaw.xls,26.0,27.0
1992,CHOCTAW,SILUS,Bill Clinton,George H. W. Bush,Choctaw.xls,157.0,157.0
1992,CHOCTAW,SOUWILPA,Bill Clinton,George H. W. Bush,Choctaw.xls,15.0,32.0
1992,CHOCTAW,TOOMEY,Bill Clinton,George H. W. Bush,Choctaw.xls,74.0,48.0
1992,CHOCTAW,TOXEY,Bill Clinton,George H. W. Bush,Choctaw.xls,130.0,132.0
1992,CHOCTAW,WOMACK HILL,Bill Clinton,George H. W. Bush,Choctaw.xls,58.0,41.0
1992,CHOCTAW,YANTLEY,Bill Clinton,George H. W. Bush,Choctaw.xls,298.0,23.0
1992,CLARKE,ABSENTEE BALLOTS,Bill Clinton,George H. W. Bush,CLARKE.XLS,110.0,150.0
1992,CLARKE,ALLEN,Bill Clinton,George H. W. Bush,CLARKE.XLS,74.0,5.0
1992,CLARKE,ANDERSONS,Bill Clinton,George H. W. Bush,CLARKE.XLS,86.0,63.0
1992,CLARKE,BASHI,Bill Clinton,George H. W. Bush,CLARKE.XLS,39.0,47.0
1992,CLARKE,CAMPBELL/MORVIN,Bill Clinton,George H. W. Bush,CLARKE.XLS,129.0,38.0
1992,CLARKE,CARLTON,Bill Clinton,George H. W. Bush,CLARKE.XLS,90.0,37.0
1992,CLARKE,CHANCE,Bill Clinton,George H. W. Bush,CLARKE.XLS,47.0,11.0
1992,CLARKE,COFFEEVILLE/WEST BEND/CENTER POINT,Bill Clinton,George H. W. Bush,CLARKE.XLS,285.0,287.0
1992,CLARKE,DICKINSON,Bill Clinton,George H. W. Bush,CLARKE.XLS,152.0,73.0
1992,CLARKE,GAINESTOWN/CHOCTAW,Bill Clinton,George H. W. Bush,CLARKE.XLS,508.0,93.0
1992,CLARKE,GOSPORT,Bill Clinton,George H. W. Bush,CLARKE.XLS,151.0,16.0
1992,CLARKE,GROVE HILL/WHATLEY/GRNWD./HELLWEST.,Bill Clinton,George H. W. Bush,CLARKE.XLS,478.0,882.0
1992,CLARKE,JACKSON,Bill Clinton,George H. W. Bush,CLARKE.XLS,644.0,449.0
1992,CLARKE,LIBERTY,Bill Clinton,George H. W. Bush,CLARKE.XLS,76.0,315.0
1992,CLARKE,MCVAY/PARKERTOWN/JACKSON,Bill Clinton,George H. W. Bush,CLARKE.XLS,408.0,1247.0
1992,CLARKE,NEW PROSPECT/CHILTON,Bill Clinton,George H. W. Bush,CLARKE.XLS,24.0,74.0
1992,CLARKE,SALITPA,Bill Clinton,George H. W. Bush,CLARKE.XLS,115.0,60.0
1992,CLARKE,SCYRENE,Bill Clinton,George H. W. Bush,CLARKE.XLS,301.0,117.0
1992,CLARKE,TALLAHATTA SPRINGS,Bill Clinton,George H. W. Bush,CLARKE.XLS,29.0,75.0
1992,CLARKE,THOMASVILLE/SPRINGFIELD/SAND FLAT,Bill Clinton,George H. W. Bush,CLARKE.XLS,521.0,1158.0
1992,CLARKE,WALKER SPRINGS,Bill Clinton,George H. W. Bush,CLARKE.XLS,149.0,100.0
1992,CLARKE,WINN/ZIMCO,Bill Clinton,George H. W. Bush,CLARKE.XLS,186.0,60.0
1992,CLARKE,ZIMCO,Bill Clinton,George H. W. Bush,CLARKE.XLS,421.0,138.0
1992,CLAY,ABSENTEE BALLOTS,Bill Clinton,George H. W. Bush,CLAY.XLS,119.0,130.0
1992,CLAY,ASHLAND CITY HALL,Bill Clinton,George H. W. Bush,CLAY.XLS,245.0,443.0
1992,CLAY,ASHLAND/WESTSIDE COMMUNITY CENT.,Bill Clinton,George H. W. Bush,CLAY.XLS,160.0,84.0
1992,CLAY,BARFIELD VFD,Bill Clinton,George H. W. Bush,CLAY.XLS,194.0,232.0
1992,CLAY,BLUFF SPRINGS VFD,Bill Clinton,George H. W. Bush,CLAY.XLS,89.0,154.0
1992,CLAY,COLETA VALLEY VFD,Bill Clinton,George H. W. Bush,CLAY.XLS,15.0,74.0
1992,CLAY,COUNTYLINE VFD/ALMOND SIKESVILLE,Bill Clinton,George H. W. Bush,CLAY.XLS,14.0,22.0
1992,CLAY,CRAGFORD VFD,Bill Clinton,George H. W. Bush,CLAY.XLS,71.0,96.0
1992,CLAY,DELTA COMMUNITY CENTER,Bill Clinton,George H. W. Bush,CLAY.XLS,87.0,94.0
1992,CLAY,HIGHLAND/COPPPERMINE VFD,Bill Clinton,George H. W. Bush,CLAY.XLS,49.0,120.0
1992,CLAY,HIPINE VFD,Bill Clinton,George H. W. Bush,CLAY.XLS,20.0,64.0
1992,CLAY,HOLLINS COMMUNITY CENTER,Bill Clinton,George H. W. Bush,CLAY.XLS,77.0,30.0
1992,CLAY,IDAHO VFD,Bill Clinton,George H. W. Bush,CLAY.XLS,41.0,119.0
1992,CLAY,LINEVILLE/BLAKES FERRY COMM. CENTER,Bill Clinton,George H. W. Bush,CLAY.XLS,237.0,92.0
1992,CLAY,LINEVILLE/CLAY COUNTY FARMERS MARKET,Bill Clinton,George H. W. Bush,CLAY.XLS,150.0,191.0
1992,CLAY,LINEVILLE/SOUTH HIGHLAND CC,Bill Clinton,George H. W. Bush,CLAY.XLS,141.0,179.0
1992,CLAY,MELLON VALLEY HIGH SCHOOL GYM,Bill Clinton,George H. W. Bush,CLAY.XLS,35.0,159.0
1992,CLAY,MILLERVILLE VOTING HOUSE,Bill Clinton,George H. W. Bush,CLAY.XLS,80.0,82.0
1992,CLAY,MILLERVILLE/MARTINS GROCERY,Bill Clinton,George H. W. Bush,CLAY.XLS,30.0,78.0
1992,CLAY,MT. ZION CHURCH/HACKNEYVILLE ROAD,Bill Clinton,George H. W. Bush,CLAY.XLS,41.0,64.0
1992,CLAY,RICHARDSON STORE/HARKINS CROSSRDS,Bill Clinton,George H. W. Bush,CLAY.XLS,55.0,124.0
1992,CLAY,SHADY GROVE VOTING HOUSE,Bill Clinton,George H. W. Bush,CLAY.XLS,27.0,89.0
1992,CLAY,TRI-COMMUNITY VFD,Bill Clinton,George H. W. Bush,CLAY.XLS,50.0,56.0
1992,CLAY,UNION/SHINBONE VALLEY,Bill Clinton,George H. W. Bush,CLAY.XLS,37.0,83.0
1992,CLEBURNE,ABLE,Bill Clinton,George H. W. Bush,CLEBURNE.XLS,34.0,53.0
1992,CLEBURNE,ABSENTEE BALLOTS,Bill Clinton,George H. W. Bush,CLEBURNE.XLS,57.0,43.0
1992,CLEBURNE,BEASON'S MILL,Bill Clinton,George H. W. Bush,CLEBURNE.XLS,70.0,57.0
1992,CLEBURNE,BELL'S MILL,Bill Clinton,George H. W. Bush,CLEBURNE.XLS,87.0,112.0
1992,CLEBURNE,BLAKE,Bill Clinton,George H. W. Bush,CLEBURNE.XLS,51.0,55.0
1992,CLEBURNE,BORDEN SPRINGS,Bill Clinton,George H. W. Bush,CLEBURNE.XLS,52.0,32.0
1992,CLEBURNE,CAVENDANS,Bill Clinton,George H. W. Bush,CLEBURNE.XLS,34.0,56.0
1992,CLEBURNE,CHULAFINNEE,Bill Clinton,George H. W. Bush,CLEBURNE.XLS,238.0,283.0
1992,CLEBURNE,EDWARDSVILLE,Bill Clinton,George H. W. Bush,CLEBURNE.XLS,62.0,107.0
1992,CLEBURNE,FRUITHURST,Bill Clinton,George H. W. Bush,CLEBURNE.XLS,94.0,70.0
1992,CLEBURNE,HEFLIN,Bill Clinton,George H. W. Bush,CLEBURNE.XLS,680.0,684.0
1992,CLEBURNE,HIGHTOWER,Bill Clinton,George H. W. Bush,CLEBURNE.XLS,112.0,219.0
1992,CLEBURNE,HOPEWELL,Bill Clinton,George H. W. Bush,CLEBURNE.XLS,69.0,97.0
1992,CLEBURNE,MUSCADINE,Bill Clinton,George H. W. Bush,CLEBURNE.XLS,114.0,72.0
1992,CLEBURNE,OAK LEVEL,Bill Clinton,George H. W. Bush,CLEBURNE.XLS,89.0,55.0
1992,CLEBURNE,PLAIN VIEW,Bill Clinton,George H. W. Bush,CLEBURNE.XLS,45.0,79.0
1992,CLEBURNE,RANBURNE,Bill Clinton,George H. W. Bush,CLEBURNE.XLS,256.0,351.0
1992,COFFEE,ABSENTEE BALLOTS,Bill Clinton,George H. W. Bush,COFFEE.XLS,213.0,387.0
1992,COFFEE,"ARMY RESERVE CENTER, ELBA",Bill Clinton,George H. W. Bush,COFFEE.XLS,263.0,357.0
1992,COFFEE,"ARMY RESERVE CENTER, ENTERPRISE",Bill Clinton,George H. W. Bush,COFFEE.XLS,871.0,283.0
1992,COFFEE,BASIN,Bill Clinton,George H. W. Bush,COFFEE.XLS,52.0,42.0
1992,COFFEE,BLUFF SPRINGS,Bill Clinton,George H. W. Bush,COFFEE.XLS,24.0,16.0
1992,COFFEE,CHESTNUT GROVE,Bill Clinton,George H. W. Bush,COFFEE.XLS,37.0,68.0
1992,COFFEE,CIVIC CENTER,Bill Clinton,George H. W. Bush,COFFEE.XLS,348.0,368.0
1992,COFFEE,COOL SPRINGS,Bill Clinton,George H. W. Bush,COFFEE.XLS,101.0,143.0
1992,COFFEE,DAMASCUS,Bill Clinton,George H. W. Bush,COFFEE.XLS,165.0,182.0
1992,COFFEE,DANLEY'S CROSS ROAD,Bill Clinton,George H. W. Bush,COFFEE.XLS,87.0,54.0
1992,COFFEE,EANON,Bill Clinton,George H. W. Bush,COFFEE.XLS,84.0,131.0
1992,COFFEE,FAIRVIEW,Bill Clinton,George H. W. Bush,COFFEE.XLS,26.0,17.0
1992,COFFEE,FARM CENTER,Bill Clinton,George H. W. Bush,COFFEE.XLS,368.0,611.0
1992,COFFEE,FRESCO,Bill Clinton,George H. W. Bush,COFFEE.XLS,173.0,151.0
1992,COFFEE,GOODMAN,Bill Clinton,George H. W. Bush,COFFEE.XLS,71.0,132.0
1992,COFFEE,HOLLEY'S STORE,Bill Clinton,George H. W. Bush,COFFEE.XLS,30.0,21.0
1992,COFFEE,INO,Bill Clinton,George H. W. Bush,COFFEE.XLS,86.0,43.0
1992,COFFEE,KINSTON,Bill Clinton,George H. W. Bush,COFFEE.XLS,114.0,117.0
1992,COFFEE,LEE COMMUNITY,Bill Clinton,George H. W. Bush,COFFEE.XLS,68.0,68.0
1992,COFFEE,MATTHEW'S STORE,Bill Clinton,George H. W. Bush,COFFEE.XLS,58.0,22.0
1992,COFFEE,MR. PLEASANT,Bill Clinton,George H. W. Bush,COFFEE.XLS,123.0,267.0
1992,COFFEE,MULBERRY HEIGHTS BUS SHOP,Bill Clinton,George H. W. Bush,COFFEE.XLS,207.0,17.0
1992,COFFEE,"NATIONAL GUARD ARMORY, ELBA",Bill Clinton,George H. W. Bush,COFFEE.XLS,341.0,434.0
1992,COFFEE,"NATIONAL GUARD ARMORY, N.B.",Bill Clinton,George H. W. Bush,COFFEE.XLS,219.0,81.0
1992,COFFEE,NEWBIA,Bill Clinton,George H. W. Bush,COFFEE.XLS,41.0,22.0
1992,COFFEE,PERRY'S STORE,Bill Clinton,George H. W. Bush,COFFEE.XLS,79.0,75.0
1992,COFFEE,PINE LEVEL,Bill Clinton,George H. W. Bush,COFFEE.XLS,54.0,55.0
1992,COFFEE,PLEASANT RIDGE,Bill Clinton,George H. W. Bush,COFFEE.XLS,191.0,305.0
1992,COFFEE,"REC CENTER, ENTERPRISE",Bill Clinton,George H. W. Bush,COFFEE.XLS,592.0,1652.0
1992,COFFEE,VICTORIA,Bill Clinton,George H. W. Bush,COFFEE.XLS,124.0,93.0
1992,COFFEE,WISE'S MILL,Bill Clinton,George H. W. Bush,COFFEE.XLS,38.0,47.0
1992,COFFEE,"YMCA, ENTERPRISE",Bill Clinton,George H. W. Bush,COFFEE.XLS,413.0,1061.0
1992,COFFEE,ZION CHAPEL,Bill Clinton,George H. W. Bush,COFFEE.XLS,115.0,103.0
1992,COLBERT,ABSENTEE BALLOTS,Bill Clinton,George H. W. Bush,COLBERT.XLS,461.0,301.0
1992,COLBERT,BARTON FIRE DEPARTMENT,Bill Clinton,George H. W. Bush,COLBERT.XLS,378.0,131.0
1992,COLBERT,BUZZARD ROOSTER FISH CAMP,Bill Clinton,George H. W. Bush,COLBERT.XLS,138.0,90.0
1992,COLBERT,CHEROKEE SOUTH SIDE COMM. BUILD.,Bill Clinton,George H. W. Bush,COLBERT.XLS,227.0,93.0
1992,COLBERT,COLBERT HEIGHTS SCHOOL,Bill Clinton,George H. W. Bush,COLBERT.XLS,424.0,331.0
1992,COLBERT,COLONIAL BANK,Bill Clinton,George H. W. Bush,COLBERT.XLS,408.0,186.0
1992,COLBERT,DOUG'S MARKET,Bill Clinton,George H. W. Bush,COLBERT.XLS,115.0,72.0
1992,COLBERT,HARRIS STORE,Bill Clinton,George H. W. Bush,COLBERT.XLS,57.0,51.0
1992,COLBERT,HATTON SCHOOL,Bill Clinton,George H. W. Bush,COLBERT.XLS,506.0,153.0
1992,COLBERT,HIGHWAY 247 FIRE DEPARTMENT,Bill Clinton,George H. W. Bush,COLBERT.XLS,72.0,51.0
1992,COLBERT,LAGRANGE FIRE DEPARTMENT,Bill Clinton,George H. W. Bush,COLBERT.XLS,216.0,145.0
1992,COLBERT,LEIGHTON CIVIC CENTER,Bill Clinton,George H. W. Bush,COLBERT.XLS,415.0,227.0
1992,COLBERT,LEIGHTON FIRE STATION,Bill Clinton,George H. W. Bush,COLBERT.XLS,281.0,64.0
1992,COLBERT,LISTERHILL CREDIT UNION,Bill Clinton,George H. W. Bush,COLBERT.XLS,173.0,68.0
1992,COLBERT,LITTLEVILLE CITY HALL,Bill Clinton,George H. W. Bush,COLBERT.XLS,319.0,243.0
1992,COLBERT,MUSCLE SHOALS FIRE STATION,Bill Clinton,George H. W. Bush,COLBERT.XLS,457.0,531.0
1992,COLBERT,MUSCLE SHOALS HOWELL & GRAVES,Bill Clinton,George H. W. Bush,COLBERT.XLS,252.0,271.0
1992,COLBERT,MUSCLE SHOALS SOUTH GATE MALL,Bill Clinton,George H. W. Bush,COLBERT.XLS,1156.0,1010.0
1992,COLBERT,MUSCLE SHOALS WEBSTER SCHOOL,Bill Clinton,George H. W. Bush,COLBERT.XLS,395.0,248.0
1992,COLBERT,NEW BETHEL FIRE DEPARTMENT,Bill Clinton,George H. W. Bush,COLBERT.XLS,252.0,174.0
1992,COLBERT,ROCK CREEK BOOTH MYNOT,Bill Clinton,George H. W. Bush,COLBERT.XLS,42.0,42.0
1992,COLBERT,SHEFFIELD BOARD OF EDUCATION BUILDING,Bill Clinton,George H. W. Bush,COLBERT.XLS,143.0,115.0
1992,COLBERT,SHEFFIELD FIRE STATION,Bill Clinton,George H. W. Bush,COLBERT.XLS,164.0,107.0
1992,COLBERT,SHEFFIELD FIRE STATION 2ND STREET,Bill Clinton,George H. W. Bush,COLBERT.XLS,490.0,250.0
1992,COLBERT,SHEFFIELD MICHAEL CENTER,Bill Clinton,George H. W. Bush,COLBERT.XLS,548.0,18.0
1992,COLBERT,SHEFFIELD RECREATION CENTER,Bill Clinton,George H. W. Bush,COLBERT.XLS,453.0,393.0
1992,COLBERT,SHEFFIELD SENIOR CENTER,Bill Clinton,George H. W. Bush,COLBERT.XLS,219.0,134.0
1992,COLBERT,SHEFFIELD VILLAGE SCHOOL,Bill Clinton,George H. W. Bush,COLBERT.XLS,350.0,505.0
1992,COLBERT,SPRING VALLEY FIRE DEPARTMENT,Bill Clinton,George H. W. Bush,COLBERT.XLS,305.0,219.0
1992,COLBERT,STAR GAZER VIDEO,Bill Clinton,George H. W. Bush,COLBERT.XLS,335.0,207.0
1992,COLBERT,TROUSDAL STORE,Bill Clinton,George H. W. Bush,COLBERT.XLS,423.0,353.0
1992,COLBERT,TUSCUMBIA COURTHOUSE ANNEX,Bill Clinton,George H. W. Bush,COLBERT.XLS,395.0,363.0
1992,COLBERT,TUSCUMBIA COURTHOUSE EAST DOOR,Bill Clinton,George H. W. Bush,COLBERT.XLS,469.0,412.0
1992,COLBERT,TUSCUMBIA DEMONSTRATION BUILDING,Bill Clinton,George H. W. Bush,COLBERT.XLS,266.0,168.0
1992,COLBERT,TUSCUMBIA UTILITIES BUILDING,Bill Clinton,George H. W. Bush,COLBERT.XLS,902.0,347.0
1992,CONECUH,ABSENTEE BALLOTS,Bill Clinton,George H. W. Bush,CONECUH.XLS,216.0,116.0
1992,CONECUH,ANNEX,Bill Clinton,George H. W. Bush,CONECUH.XLS,57.0,26.0
1992,CONECUH,ANTIOCH CROSS ROAD,Bill Clinton,George H. W. Bush,CONECUH.XLS,104.0,114.0
1992,CONECUH,ARMORY,Bill Clinton,George H. W. Bush,CONECUH.XLS,359.0,142.0
1992,CONECUH,BELLEVILLE,Bill Clinton,George H. W. Bush,CONECUH.XLS,201.0,97.0
1992,CONECUH,BERMUDA,Bill Clinton,George H. W. Bush,CONECUH.XLS,25.0,53.0
1992,CONECUH,BROOKLYN,Bill Clinton,George H. W. Bush,CONECUH.XLS,44.0,34.0
1992,CONECUH,BROWNVILLE FIRE DEPARTMENT,Bill Clinton,George H. W. Bush,CONECUH.XLS,93.0,72.0
