source_row_id,target_match_norm,match_method,match_score,score_margin,allocation_resolution
1363,OAKLAND FIRE STATION,exact,100.0,100.0,direct_precinct_alias
1364,,county_level_ballot,0.0,0.0,county_level_distribution
1365,,unmatched,96.42857142857143,0.0,county_distribution_fallback
1366,,unmatched,96.42857142857143,0.0,county_distribution_fallback
1367,SAINT FLORIAN SEN CENTER,fuzzy,94.11764705882352,25.506535947712408,direct_precinct_alias
1368,WATERLOO COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
1369,,county_level_ballot,0.0,0.0,county_level_distribution
1370,AYCOCK BUILDING 18 1,exact,100.0,100.0,direct_precinct_alias
1371,BOARD OF EDUCATION 25 1,exact,100.0,100.0,direct_precinct_alias
1372,CADDO FIRE STATION 33 1,exact,100.0,100.0,direct_precinct_alias
1373,CADDO SENIOR CITIZEN SITE 34 1,exact,100.0,100.0,direct_precinct_alias
1374,CHALYBEATE FIRE STATION 17 1,exact,100.0,100.0,direct_precinct_alias
1375,COURTLAND MCCARLEY CENTER 6 1,exact,100.0,100.0,direct_precinct_alias
1376,DONALD CHURCH 7 1 AND 8 1,exact,100.0,100.0,direct_precinct_alias
1377,FAIRFIELD CHURCH 22 1 AND 30 1,exact,100.0,100.0,direct_precinct_alias
1378,FAITH BAPTIST CHURCH 36 1,exact,100.0,100.0,direct_precinct_alias
1379,FLAT ROCK NEW ZION BAPTIST 11 1,exact,100.0,100.0,direct_precinct_alias
1380,FREEMAN TABERNACLE BAPTIST 26 1,exact,100.0,100.0,direct_precinct_alias
1381,HATTON MASONIC HALL 13 1,exact,100.0,100.0,direct_precinct_alias
1382,HILLSBORO V F D 4 1,exact,100.0,100.0,direct_precinct_alias
1383,HILLSBORO CITY HALL 1 1,exact,100.0,100.0,direct_precinct_alias
1384,KITCHENS MILL 29 1 AND 35 1,exact,100.0,100.0,direct_precinct_alias
1385,LANDERSVILLE METHODIST 12 1,exact,100.0,100.0,direct_precinct_alias
1386,LAWRENCE HLTH DPT MOULTON 19 1,exact,100.0,100.0,direct_precinct_alias
1387,LINDSEY HALL CHURCH 31 1,exact,100.0,100.0,direct_precinct_alias
1388,LOOSIER CHURCH OF CHRIST 16 1,exact,100.0,100.0,direct_precinct_alias
1389,MOULTON CITY HALL 24 1,exact,100.0,100.0,direct_precinct_alias
1390,MOUNT HOPE FIRE STATION 9 1,exact,100.0,100.0,direct_precinct_alias
1391,MOUNT MORIAH FELLOW 15 1 AND 21 1,exact,100.0,100.0,direct_precinct_alias
1392,N COURTLAND SENIOR C C 2 1,exact,100.0,100.0,direct_precinct_alias
1393,PINEY GROVE CHURCH 32 1,exact,100.0,100.0,direct_precinct_alias
1394,PLEASANT GR 14 20 23 27 1,fuzzy,94.33962264150944,15.718932986337023,direct_precinct_alias
1395,,county_level_ballot,0.0,0.0,county_level_distribution
1396,RED BANK FIRE STATION 3 1,exact,100.0,100.0,direct_precinct_alias
1397,SPEAKE VOLUNTEER FIRE 28 1,exact,100.0,100.0,direct_precinct_alias
1398,TOWN CREEK SR CITIZENS 5 1,exact,100.0,100.0,direct_precinct_alias
1399,WOLF SPRINGS COMMUNITY CENTER 10 1,exact,100.0,100.0,direct_precinct_alias
1400,,county_level_ballot,0.0,0.0,county_level_distribution
1401,,unmatched,69.0909090909091,7.050092764378483,county_distribution_fallback
1402,,unmatched,69.0909090909091,7.050092764378483,county_distribution_fallback
1403,BEAUREGARD SCHOOL GYM LOBBY,exact,100.0,100.0,direct_precinct_alias
1404,BEST WESTERN,exact,100.0,100.0,direct_precinct_alias
1405,BEST WESTERN,exact,100.0,100.0,direct_precinct_alias
1406,BEST WESTERN,exact,100.0,100.0,direct_precinct_alias
1407,BEULAH SCHOOL,exact,100.0,100.0,direct_precinct_alias
1408,BOYKIN COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
1409,BOYKIN COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
1410,BROWN RECREATION CENTER,exact,100.0,100.0,direct_precinct_alias
1411,BROWN RECREATION CENTER,exact,100.0,100.0,direct_precinct_alias
1412,CITY HALL BUILDING LOACHAPOKA,exact,100.0,100.0,direct_precinct_alias
1413,COVINGTON RECREATION CENTER,exact,100.0,100.0,direct_precinct_alias
1414,COVINGTON RECREATION CENTER,exact,100.0,100.0,direct_precinct_alias
1415,DEAN ROAD RECREATION CENTER AUBURN,exact,100.0,100.0,direct_precinct_alias
1416,DEAN ROAD RECREATION CENTER AUBURN,exact,100.0,100.0,direct_precinct_alias
1417,DOWNTOWN MARVYN,exact,100.0,100.0,direct_precinct_alias
1418,EAMC HEALTH RESOURCE CENTER,exact,100.0,100.0,direct_precinct_alias
1419,EAMC HEALTH RESOURCE CENTER,exact,100.0,100.0,direct_precinct_alias
1420,FARMVILLE VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0,direct_precinct_alias
1421,GLENWOOD SCHOOL,exact,100.0,100.0,direct_precinct_alias
1422,LEE CHAMBERS FIRE DEPARTMENT NO,exact,100.0,100.0,direct_precinct_alias
1423,LEE COUNTY SNACKS,exact,100.0,100.0,direct_precinct_alias
1424,NATIONAL GUARD ARMORY,exact,100.0,100.0,direct_precinct_alias
1425,NATIONAL GUARD ARMORY,exact,100.0,100.0,direct_precinct_alias
1426,OLD SALEM SCHOOL SALEM,exact,100.0,100.0,direct_precinct_alias
1427,OPELIKA LEARNING CENTER,exact,100.0,100.0,direct_precinct_alias
1428,OPELIKA LEARNING CENTER,exact,100.0,100.0,direct_precinct_alias
1429,OPELIKA RECREATION,exact,100.0,100.0,direct_precinct_alias
1430,OPELIKA RECREATION,exact,100.0,100.0,direct_precinct_alias
1431,PINE GROVE UN METHODIST,fuzzy,92.0,38.5625,direct_precinct_alias
1432,,county_level_ballot,0.0,0.0,county_level_distribution
1433,SENIOR CENTER SMITH STATION,exact,100.0,100.0,direct_precinct_alias
1434,SMITH SCHOOL,exact,100.0,100.0,direct_precinct_alias
1435,SMITH SCHOOL,exact,100.0,100.0,direct_precinct_alias
1436,WAVERLY TOWN HALL,exact,100.0,100.0,direct_precinct_alias
1437,,county_level_ballot,0.0,0.0,county_level_distribution
1438,ARDMORE TOWN HALL,exact,100.0,100.0,direct_precinct_alias
1439,ATHENS RECREATION CENTER,exact,100.0,100.0,direct_precinct_alias
1440,ATHENS RECREATION CENTER,exact,100.0,100.0,direct_precinct_alias
1441,BELMORE BAPTIST CHURCH,exact,100.0,100.0,direct_precinct_alias
1442,,unmatched,82.35294117647058,8.464052287581694,county_distribution_fallback
1443,CLEMENTS BAPTIST CHURCH,exact,100.0,100.0,direct_precinct_alias
1444,CREEKSIDE ELEMENTARY SCHOOL,exact,100.0,100.0,direct_precinct_alias
1445,CREEKSIDE ELEMENTARY SCHOOL,exact,100.0,100.0,direct_precinct_alias
1446,CREEKSIDE ELEMENTARY SCHOOL,exact,100.0,100.0,direct_precinct_alias
1447,ELKMONT FIRE DEPARTMENT,exact,100.0,100.0,direct_precinct_alias
1448,FRIENDSHIP UNITED METH CHURCH,exact,100.0,100.0,direct_precinct_alias
1449,FRIENDSHIP UNITED METH CHURCH,exact,100.0,100.0,direct_precinct_alias
1450,GOODSPRINGS COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
1451,ISOMS CHAPEL UNITED METH,exact,100.0,100.0,direct_precinct_alias
1452,JOHNSON ELEMENTARY SCHOOL,exact,100.0,100.0,direct_precinct_alias
1453,LAMB OF GOD LUTHERAN CHURCH,exact,100.0,100.0,direct_precinct_alias
1454,LEGGTOWN,exact,100.0,100.0,direct_precinct_alias
1455,,unmatched,90.0,4.5,county_distribution_fallback
1456,,unmatched,85.5,0.0,county_distribution_fallback
1457,,unmatched,85.5,0.0,county_distribution_fallback
1458,OAK GROVE FIRE DEPARTMENT,exact,100.0,100.0,direct_precinct_alias
1459,,unmatched,88.23529411764706,2.735294117647058,county_distribution_fallback
1460,,unmatched,88.23529411764706,2.735294117647058,county_distribution_fallback
1461,,unmatched,90.0,12.972972972972983,county_distribution_fallback
1462,PLEASANT GROVE FIRE DEPARTMENT,exact,100.0,100.0,direct_precinct_alias
1463,,county_level_ballot,0.0,0.0,county_level_distribution
1464,REID ELEMENTARY SCHOOL,exact,100.0,100.0,direct_precinct_alias
1465,RIPLEY WOW HALL,exact,100.0,100.0,direct_precinct_alias
1466,,unmatched,85.5,0.0,county_distribution_fallback
1467,,unmatched,85.5,0.0,county_distribution_fallback
1468,,unmatched,70.37037037037037,10.370370370370374,county_distribution_fallback
1469,,unmatched,70.37037037037037,10.370370370370374,county_distribution_fallback
1470,TANNER FIRE DEPARTMENT,exact,100.0,100.0,direct_precinct_alias
1471,WEST LIMESTONE FIRE DEPARTMENT,exact,100.0,100.0,direct_precinct_alias
1472,,county_level_ballot,0.0,0.0,county_level_distribution
1473,,unmatched,90.0,4.5,county_distribution_fallback
1474,BETHEL CHURCH,exact,100.0,100.0,direct_precinct_alias
1475,G E COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
1476,HAYNEVILLE COURTHOUSE,exact,100.0,100.0,direct_precinct_alias
1477,LETOHATCHEE OLD STORE,exact,100.0,100.0,direct_precinct_alias
1478,LOWNDESBORO TOWN HALL,exact,100.0,100.0,direct_precinct_alias
1479,MOSSES TOWN HALL,exact,100.0,100.0,direct_precinct_alias
1480,NATIONAL GUARD ARMORY,exact,100.0,100.0,direct_precinct_alias
1481,NEW PLEASANT VALLEY CHURCH,fuzzy,95.0,42.05882352941176,direct_precinct_alias
1482,OLD MASONIC HALL,exact,100.0,100.0,direct_precinct_alias
1483,OLD STORE,exact,100.0,100.0,direct_precinct_alias
1484,,county_level_ballot,0.0,0.0,county_level_distribution
1485,SANDY RIDGE COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
1486,WHITEHALL TOWN HALL,exact,100.0,100.0,direct_precinct_alias
1487,,county_level_ballot,0.0,0.0,county_level_distribution
1488,BROWNVILLE VOLUNTEER FIRE,exact,100.0,100.0,direct_precinct_alias
1489,CHEWHAW AME ZION CHURCH,exact,100.0,100.0,direct_precinct_alias
1490,DIST 3 VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0,direct_precinct_alias
1491,FRANKLIN TOWN HALL,exact,100.0,100.0,direct_precinct_alias
1492,LITTLE TEXAS VT CENTER COUNTY RD 22,exact,100.0,100.0,direct_precinct_alias
1493,,unmatched,75.00000000000001,0.0,county_distribution_fallback
1494,,unmatched,75.00000000000001,0.0,county_distribution_fallback
1495,NOTASULGA CITY HALL,exact,100.0,100.0,direct_precinct_alias
1496,OLD COUNTY DISTRICT 2 SHOP,fuzzy,93.87755102040816,8.377551020408163,direct_precinct_alias
1497,PRIARIE FARM RECREATION CENTER,exact,100.0,100.0,direct_precinct_alias
1498,,county_level_ballot,0.0,0.0,county_level_distribution
1499,SEASHA,exact,100.0,100.0,direct_precinct_alias
1500,SEASHA,exact,100.0,100.0,direct_precinct_alias
1501,,unmatched,89.36170212765957,2.405180388529132,county_distribution_fallback
1502,,unmatched,89.36170212765957,2.405180388529132,county_distribution_fallback
1503,,unmatched,90.0,4.5,county_distribution_fallback
1504,WARRIOR D 2 RECREATION CENTER,exact,100.0,100.0,direct_precinct_alias
1505,WOODLAND COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
1506,FIRST BAPTIST CHURCH OF MERIDIANVILLE,exact,100.0,100.0,direct_precinct_alias
1507,A AND M UNIVERSITY NEW GYM,exact,100.0,100.0,direct_precinct_alias
1508,A AND M UNIVERSITY NEW GYM,exact,100.0,100.0,direct_precinct_alias
1509,A AND M UNIVERSITY NEW GYM,exact,100.0,100.0,direct_precinct_alias
1510,A AND M UNIVERSITY NEW GYM,exact,100.0,100.0,direct_precinct_alias
1511,,county_level_ballot,0.0,0.0,county_level_distribution
1512,AIRPORT ROAD FIRE STATION,exact,100.0,100.0,direct_precinct_alias
1513,ALDERSGATE UNITED METHODIST,exact,100.0,100.0,direct_precinct_alias
1514,ALDERSGATE UNITED METHODIST,exact,100.0,100.0,direct_precinct_alias
1515,ASBURY METH CHURCH,exact,100.0,100.0,direct_precinct_alias
1516,BETHEL PRIMITIVE BAPTIST CHURCH,exact,100.0,100.0,direct_precinct_alias
1517,BIG COVE FIRE STATION,exact,100.0,100.0,direct_precinct_alias
1518,BLACKBURN CHAPEL C P CHURCH,exact,100.0,100.0,direct_precinct_alias
1519,BLOSSOMWOOD SCHOOL,exact,100.0,100.0,direct_precinct_alias
1520,BOBO VOLUNTEER FIRE,exact,100.0,100.0,direct_precinct_alias
1521,BROWNSBORO BAPTIST CHURCH,exact,100.0,100.0,direct_precinct_alias
1522,CALVARY FRIENDSHIP CENTER,exact,100.0,100.0,direct_precinct_alias
1523,CHAFFEE SCHOOL,exact,100.0,100.0,direct_precinct_alias
1524,CHAPMAN MIDDLE SCHOOL,exact,100.0,100.0,direct_precinct_alias
1525,CHAPMAN MIDDLE SCHOOL,exact,100.0,100.0,direct_precinct_alias
1526,CHARLES STONE AG CENTER,exact,100.0,100.0,direct_precinct_alias
1527,CHASE VALLEY UNITED METHODIST,exact,100.0,100.0,direct_precinct_alias
1528,CHURCH OF CHRIST MERIDIANVILLE,exact,100.0,100.0,direct_precinct_alias
1529,COUNTY COMMISSION DIST 1 OFFICE,exact,100.0,100.0,direct_precinct_alias
1530,COVE UNITED METHODIST CHURCH,exact,100.0,100.0,direct_precinct_alias
1531,COVE UNITED METHODIST CHURCH,exact,100.0,100.0,direct_precinct_alias
1532,COVENANT PRESBYTERIAN CHURCH,exact,100.0,100.0,direct_precinct_alias
1533,DISCOVERY MIDDLE SCHOOL,exact,100.0,100.0,direct_precinct_alias
1534,DR RICHARD SHOWERS CENTER,exact,100.0,100.0,direct_precinct_alias
1535,ED WHITE MIDDLE SCHOOL,exact,100.0,100.0,direct_precinct_alias
1536,FIRST MISSIONARY BAPTIST CHURCH,exact,100.0,100.0,direct_precinct_alias
1537,GRACE UNITED METHODIST,fuzzy_equivalent_allocation,95.0,3.7719298245614112,direct_precinct_alias
1538,GURLEY CITY HALL,exact,100.0,100.0,direct_precinct_alias
1539,HAROLD HARBIN GYM,exact,100.0,100.0,direct_precinct_alias
1540,HARVEST BAPTIST CHURCH,exact,100.0,100.0,direct_precinct_alias
1541,HAVEN BAPTIST CHURCH,exact,100.0,100.0,direct_precinct_alias
1542,HIGHLANDS SCHOOL,exact,100.0,100.0,direct_precinct_alias
1543,HILLWOOD BAPTIST CHURCH,exact,100.0,100.0,direct_precinct_alias
1544,HILLWOOD BAPTIST CHURCH,exact,100.0,100.0,direct_precinct_alias
1545,HUNTSVILLE MIDDLE SCHOOL,exact,100.0,100.0,direct_precinct_alias
1546,HURRICANE CREEK COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
1547,JACKSON WAY BAPTIST,fuzzy,95.0,9.5,direct_precinct_alias
1548,JOHNSON HIGH SCHOOL,exact,100.0,100.0,direct_precinct_alias
1549,J E WILLIAMS ELEMENTARY SCHOOL,exact,100.0,100.0,direct_precinct_alias
1550,KEEL MOUNT VOLUNTEER FIRE DEPARTMENT OUT,fuzzy,95.0,9.5,direct_precinct_alias
1551,LAKEWOOD COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
1552,LEE HIGH SCHOOL,exact,100.0,100.0,direct_precinct_alias
1553,LEWIS CHAPEL C P CHURCH,exact,100.0,100.0,direct_precinct_alias
1554,LITTLE INDIAN CREEK CHURCH,exact,100.0,100.0,direct_precinct_alias
1555,LOCUST GROVE BAPTIST CHURCH,exact,100.0,100.0,direct_precinct_alias
1556,MADISON BAPTIST CHURCH,exact,100.0,100.0,direct_precinct_alias
1557,MADISON CHURCH OF CHRIST,exact,100.0,100.0,direct_precinct_alias
1558,MADISON CHURCH OF CHRIST,exact,100.0,100.0,direct_precinct_alias
1559,MADISON CITY HALL,exact,100.0,100.0,direct_precinct_alias
1560,MADISON CITY HALL,exact,100.0,100.0,direct_precinct_alias
1561,MADISON COUNTY NATURE TRAIL,exact,100.0,100.0,direct_precinct_alias
1562,MADISON COUNTY TEACHER CENTER,exact,100.0,100.0,direct_precinct_alias
1563,MADISON COUNTY TEACHER CENTER,exact,100.0,100.0,direct_precinct_alias
1564,MADISON MISSION 7TH DAY CHURCH,exact,100.0,100.0,direct_precinct_alias
1565,MARY KELLY JOHNSTON GYM,exact,100.0,100.0,direct_precinct_alias
1566,MAYSVILLE CHURCH OF CHRIST,exact,100.0,100.0,direct_precinct_alias
1567,MCDONNELL SCHOOL,exact,100.0,100.0,direct_precinct_alias
1568,MONROVIA CHURCH OF CHRIST,exact,100.0,100.0,direct_precinct_alias
1569,MONROVIA CHURCH OF CHRIST,exact,100.0,100.0,direct_precinct_alias
1570,MONROVIA COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
1571,MONTE SANO FIRE STATION,exact,100.0,100.0,direct_precinct_alias
1572,MOUNTAIN VIEW BAPTIST CHURCH,exact,100.0,100.0,direct_precinct_alias
1573,NEW HOPE CITY HALL,exact,100.0,100.0,direct_precinct_alias
1574,,unmatched,85.5,0.0,county_distribution_fallback
1575,NEW MARKET FIRE STATION,exact,100.0,100.0,direct_precinct_alias
1576,NEW SHILOH CHURCH,exact,100.0,100.0,direct_precinct_alias
1577,OAKWOOD COLLEGE BLAKE CENTER,exact,100.0,100.0,direct_precinct_alias
1578,OLD NAVAL RESERVE CENTER,exact,100.0,100.0,direct_precinct_alias
1579,OWENS CROSS ROADS CITY HALL,exact,100.0,100.0,direct_precinct_alias
1580,PHILLIPS CME CHURCH,exact,100.0,100.0,direct_precinct_alias
1581,PINEVIEW BAPTIST CHURCH,exact,100.0,100.0,direct_precinct_alias
1582,PINEVIEW BAPTIST CHURCH,exact,100.0,100.0,direct_precinct_alias
1583,PLAINVIEW CHURCH OF CHRIST,exact,100.0,100.0,direct_precinct_alias
1584,PLEASANT SPRINGS BAPTIST,exact,100.0,100.0,direct_precinct_alias
1585,PLEVNA FIRE STATION,exact,100.0,100.0,direct_precinct_alias
1586,,county_level_ballot,0.0,0.0,county_level_distribution
1587,RIDGECREST SCHOOL,exact,100.0,100.0,direct_precinct_alias
1588,SAINT LUKE MISSIONARY BAPTIST,fuzzy,92.5925925925926,23.204837490551782,direct_precinct_alias
1589,SENIOR CENTER,exact,100.0,100.0,direct_precinct_alias
1590,SHERWOOD BAPTIST CHURCH,exact,100.0,100.0,direct_precinct_alias
1591,,unmatched,85.5,7.264705882352956,county_distribution_fallback
1592,SOUTHWOOD PRESBYTERIAN CHURCH,exact,100.0,100.0,direct_precinct_alias
1593,SAINT JOHNS CATHOLIC SCHOOL,fuzzy,98.11320754716981,12.613207547169807,direct_precinct_alias
1594,TERRY HEIGHTS SCHOOL,exact,100.0,100.0,direct_precinct_alias
1595,THE DWELLING PLACE,exact,100.0,100.0,direct_precinct_alias
1596,THE DWELLING PLACE,exact,100.0,100.0,direct_precinct_alias
1597,TONEY UNITED METHODIST CHURCH,exact,100.0,100.0,direct_precinct_alias
1598,TRIANA CITY HALL,exact,100.0,100.0,direct_precinct_alias
1599,TRINITY UNITED METHODIST,exact,100.0,100.0,direct_precinct_alias
1600,UNIVERSITY PLACE SCHOOL,exact,100.0,100.0,direct_precinct_alias
1601,VISITATION PARISH CENTER,exact,100.0,100.0,direct_precinct_alias
1602,WEATHERLY HGTS BAPTIST,exact,100.0,100.0,direct_precinct_alias
1603,WEATHERLY HGTS BAPTIST,exact,100.0,100.0,direct_precinct_alias
1604,WEST HUNTSVILLE BAPTIST,fuzzy,95.0,9.5,direct_precinct_alias
1605,WEST MASTIN LAKE SCHOOL,exact,100.0,100.0,direct_precinct_alias
1606,WESTLAWN MIDDLE SCHOOL,exact,100.0,100.0,direct_precinct_alias
1607,WESTSIDE NEIGHBORHOOD CENTER,exact,100.0,100.0,direct_precinct_alias
1608,WHITESBURG BAPTIST CHURCH,exact,100.0,100.0,direct_precinct_alias
1609,WHITESBURG BOAT HARBOR,exact,100.0,100.0,direct_precinct_alias
1610,WHITESBURG MIDDLE SCHOOL,exact,100.0,100.0,direct_precinct_alias
1611,WILLOWBROOK BAPTIST,fuzzy,95.0,9.285714285714278,direct_precinct_alias
1612,WILLOWBROOK BAPTIST,fuzzy,95.0,9.285714285714278,direct_precinct_alias
1613,,county_level_ballot,0.0,0.0,county_level_distribution
1614,AIMWELL VOTING BOOTH,exact,100.0,100.0,direct_precinct_alias
1615,CORNERSTONE CHURCH,exact,100.0,100.0,direct_precinct_alias
1616,DAYTON TOWN OFFICE,exact,100.0,100.0,direct_precinct_alias
1617,DEMOPOLIS CIVIC CENTER,exact,100.0,100.0,direct_precinct_alias
1618,DEMOPOLIS HIGH SCHOOL,exact,100.0,100.0,direct_precinct_alias
1619,DEMOPOLIS NATL GUARD ARMORY,exact,100.0,100.0,direct_precinct_alias
1620,DEMOPOLIS WESTSIDE ELEMENTARY,exact,100.0,100.0,direct_precinct_alias
1621,DIXONS MILLS,exact,100.0,100.0,direct_precinct_alias
1622,FAUNSDALE TOWN OFFICE,exact,100.0,100.0,direct_precinct_alias
1623,FLATWOOD COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
1624,HOBOKEN VOTING BOOTH,exact,100.0,100.0,direct_precinct_alias
1625,JEFFERSON VOLUNTEER FIRE,exact,100.0,100.0,direct_precinct_alias
1626,LINDEN OLD COURTHOUSE BUILDING,exact,100.0,100.0,direct_precinct_alias
1627,MAGNOLIA COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
1628,MCKINLEY TAYLORVILLE COM CENTER,exact,100.0,100.0,direct_precinct_alias
1629,MYRTLEWOOD COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
1630,NANAFALIA COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
1631,OCTAGON VOTING BOOTH,exact,100.0,100.0,direct_precinct_alias
1632,,county_level_ballot,0.0,0.0,county_level_distribution
1633,PUTMAN VOTING BOOTH,exact,100.0,100.0,direct_precinct_alias
1634,RANGELINE VOTING BOOTH,exact,100.0,100.0,direct_precinct_alias
1635,SPRINGHILL VOLUNTEER FIRE,exact,100.0,100.0,direct_precinct_alias
1636,SURGINER COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
1637,SWEET WATER TOWN OFFICE,exact,100.0,100.0,direct_precinct_alias
1638,THOMASTON LUNCH ROOM,exact,100.0,100.0,direct_precinct_alias
1639,V F W HWY 43,exact,100.0,100.0,direct_precinct_alias
1640,,county_level_ballot,0.0,0.0,county_level_distribution
1641,BACCUS,exact,100.0,100.0,direct_precinct_alias
1642,BARNSVILLE,exact,100.0,100.0,direct_precinct_alias
1643,BEAR CREEK,exact,100.0,100.0,direct_precinct_alias
1644,BEXAR,exact,100.0,100.0,direct_precinct_alias
1645,BRILLIANT,exact,100.0,100.0,direct_precinct_alias
1646,CLARK,exact,100.0,100.0,direct_precinct_alias
1647,ET SIMS JR BUILDING,fuzzy_equivalent_allocation,97.43589743589743,2.197802197802204,direct_precinct_alias
1648,ET SIMS JR BUILDING,fuzzy_equivalent_allocation,97.43589743589743,2.197802197802204,direct_precinct_alias
1649,GUIN,exact,100.0,100.0,direct_precinct_alias
1650,HACKLEBURG,exact,100.0,100.0,direct_precinct_alias
1651,HOWELL,exact,100.0,100.0,direct_precinct_alias
1652,KEMP,exact,100.0,100.0,direct_precinct_alias
1653,KIMBROUGH 1,fuzzy_equivalent_allocation,95.0,0.0,direct_precinct_alias
1654,KIMBROUGH 1,fuzzy_equivalent_allocation,95.0,0.0,direct_precinct_alias
1655,PEARCES MILL,exact,100.0,100.0,direct_precinct_alias
1656,PIKEVILLE,exact,100.0,100.0,direct_precinct_alias
1657,,county_level_ballot,0.0,0.0,county_level_distribution
1658,RYE,exact,100.0,100.0,direct_precinct_alias
1659,SHILOH,exact,100.0,100.0,direct_precinct_alias
1660,SHOTTSVILLE,exact,100.0,100.0,direct_precinct_alias
1661,WIGINTON,exact,100.0,100.0,direct_precinct_alias
1662,WINFIELD,exact,100.0,100.0,direct_precinct_alias
1663,,county_level_ballot,0.0,0.0,county_level_distribution
1664,ALBERTVILLE FIRST BAPTIST,exact,100.0,100.0,direct_precinct_alias
1665,ALBERTVILLE FIRST BAPTIST,exact,100.0,100.0,direct_precinct_alias
1666,ALBERTVILLE MRSHL COUNTY GAS SHOP,exact,100.0,100.0,direct_precinct_alias
1667,ALBERTVILLE RECREATION CENTER,exact,100.0,100.0,direct_precinct_alias
1668,ALBERTVILLE RECREATION CENTER,exact,100.0,100.0,direct_precinct_alias
1669,ALBERTVILLE RECREATION CENTER,exact,100.0,100.0,direct_precinct_alias
1670,ARAB COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
1671,ARAB COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
1672,ARAB NEW RECREATION CENTER,exact,100.0,100.0,direct_precinct_alias
1673,ARAB NEW RECREATION CENTER,exact,100.0,100.0,direct_precinct_alias
1674,BIG SPRING M AND S CONSTRUCTION,exact,100.0,100.0,direct_precinct_alias
1675,BOAZ RECREATION CENTER,exact,100.0,100.0,direct_precinct_alias
1676,BOAZ RECREATION CENTER,exact,100.0,100.0,direct_precinct_alias
1677,BUCKSNORT COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
1678,,unmatched,85.5,0.0,county_distribution_fallback
1679,CRANFORD RUTH VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0,direct_precinct_alias
1680,GEORGIA MOUNTAIN COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
1681,GRANT CITY HALL,exact,100.0,100.0,direct_precinct_alias
1682,GRASSY SCHOOL GYM,exact,100.0,100.0,direct_precinct_alias
1683,GUNTERSVILLE RECREATION CENTER,exact,100.0,100.0,direct_precinct_alias
1684,GUNTERSVILLE RECREATION CENTER,exact,100.0,100.0,direct_precinct_alias
1685,HENRYVILLE METHODIST CHURCH,exact,100.0,100.0,direct_precinct_alias
1686,HONEYCOMB BAPTIST CHURCH,exact,100.0,100.0,direct_precinct_alias
1687,,unmatched,87.87878787878788,2.3787878787878753,county_distribution_fallback
1688,MOUNT HEBRON FIRE DEPARTMENT,exact,100.0,100.0,direct_precinct_alias
1689,MOUNT HIGH LATTIWOOD COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
1690,MOUNT PISGAH BAPTIST CHURCH,exact,100.0,100.0,direct_precinct_alias
1691,N MARSHALL UTILITY BUILDING,exact,100.0,100.0,direct_precinct_alias
1692,OLEANDER MIDWAY COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
1693,PAINT ROCK HEBRON COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
1694,PINE GROVE COM CENTER,exact,100.0,100.0,direct_precinct_alias
1695,,county_level_ballot,0.0,0.0,county_level_distribution
1696,RED HILL METHODIST CHURCH,exact,100.0,100.0,direct_precinct_alias
1697,REEDBRAKE DOUGLAS CITY HALL,exact,100.0,100.0,direct_precinct_alias
1698,REEDBRAKE LIBERTY HILL CHURCH,exact,100.0,100.0,direct_precinct_alias
1699,REEDBRAKE NIXON CHAPEL F D,exact,100.0,100.0,direct_precinct_alias
1700,ROCK SPRINGS CHURCH,exact,100.0,100.0,direct_precinct_alias
1701,SIMS COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
1702,THOMPSON CHILDRESS STORE,exact,100.0,100.0,direct_precinct_alias
1703,THOMPSON ASBURY FIRE STATION,exact,100.0,100.0,direct_precinct_alias
1704,,unmatched,83.07692307692307,13.564727954971843,county_distribution_fallback
1705,,unmatched,79.53488372093024,5.6218402426693785,county_distribution_fallback
1706,WAKEFIELD FIRE DEPARTMENT,exact,100.0,100.0,direct_precinct_alias
