state,election_year,election_date,official_url,retrieved_at,local_path,media_type,size_bytes,sha256,duplicate_of,coverage
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Adair-Bullitt/BALLARD%20gen%2008.txt,2026-08-22T05:53:29+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/BALLARD_gen_08.txt,text/plain,3193,6ff9b3b4a425c69730686568e9706382c6a1c4a3f70dd9df70434a264478e9dc,data/raw/southern_sos_elections/KY/2008/BALLARD_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Adair-Bullitt/BARREN%20gen%2008.txt,2026-08-22T05:53:29+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/BARREN_gen_08.txt,text/plain,3767,12f9389370016ac532141f4c8b060450c154487d5632f7a6366ff6a3ddef8fc7,data/raw/southern_sos_elections/KY/2008/BARREN_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Adair-Bullitt/BATH%20gen%2008.txt,2026-08-22T05:53:29+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/BATH_gen_08.txt,text/plain,3767,6485cfbeea76cabd747e3b02ef3437e1d6b79c48d0742a5ab4b6c60b246cc3ed,data/raw/southern_sos_elections/KY/2008/BATH_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Adair-Bullitt/BELL%20gen%2008.txt,2026-08-22T05:53:29+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/BELL_gen_08.txt,text/plain,3685,34335a17cd93e73ad53d790a089374c243e09f5814dfa7b77df5df3f47380884,data/raw/southern_sos_elections/KY/2008/BELL_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Adair-Bullitt/BOONE%20gen%2008.txt,2026-08-22T05:53:30+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/BOONE_gen_08.txt,text/plain,5161,99a6301b382f892093b0703495fbeba2f5eaa8d3d487965b797ac8e93a2e11f4,data/raw/southern_sos_elections/KY/2008/BOONE_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Adair-Bullitt/BOURBON%20gen%2008.txt,2026-08-22T05:53:30+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/BOURBON_gen_08.txt,text/plain,3685,48bf4be100ce541b588dba08467b4944f057816242ddcb278a99c638a6e84dd3,data/raw/southern_sos_elections/KY/2008/BOURBON_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Adair-Bullitt/BOYD%20gen%2008.txt,2026-08-22T05:53:30+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/BOYD_gen_08.txt,text/plain,5243,b963c521de4b1ee8e7257c03268e4e2b79987e628786117c7aed64d451ebcda7,data/raw/southern_sos_elections/KY/2008/BOYD_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Adair-Bullitt/BOYLE%20gen%2008.txt,2026-08-22T05:53:30+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/BOYLE_gen_08.txt,text/plain,3767,c60beaa14538fd258ae19cedebeffe6fd2d5da9bbfb3508909af1811c7e36d2f,data/raw/southern_sos_elections/KY/2008/BOYLE_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Adair-Bullitt/BRACKEN%20gen%2008.txt,2026-08-22T05:53:30+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/BRACKEN_gen_08.txt,text/plain,3111,41ca5627f0b191c25eaebf2ea3e9c076d0f7ad59afb238853c7b4492286abc32,data/raw/southern_sos_elections/KY/2008/BRACKEN_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Adair-Bullitt/BREATHIT%20gen%2008.txt,2026-08-22T05:53:30+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/BREATHIT_gen_08.txt,text/plain,3685,1e6012d05c411e08fd8248f2dc535fadbb83cbc22ae148548b810667f3763cdb,data/raw/southern_sos_elections/KY/2008/BREATHIT_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Adair-Bullitt/BRECKINR%20gen%2008.txt,2026-08-22T05:53:30+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/BRECKINR_gen_08.txt,text/plain,3685,5e5d20b83650826f86d3f3a9ee559ae7c76afb261b17f25edbaa2b28bb264ba4,data/raw/southern_sos_elections/KY/2008/BRECKINR_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Adair-Bullitt/BULLITT%20gen%2008.txt,2026-08-22T05:53:30+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/BULLITT_gen_08.txt,text/plain,5899,c999013ca6bdefaa84ea0edaee87fc26d74c90b9513c4cfbb48f11540e8db3d9,data/raw/southern_sos_elections/KY/2008/BULLITT_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Butler-Daviess/BUTLER%20gen%2008.txt,2026-08-22T05:53:30+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/BUTLER_gen_08.txt,text/plain,3111,816dfa4a482fc7274fa700333d31db45654aed6ba11609f65e32c61d8cbeeae3,data/raw/southern_sos_elections/KY/2008/BUTLER_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Butler-Daviess/CALDWELL%20gen%2008.txt,2026-08-22T05:53:31+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/CALDWELL_gen_08.txt,text/plain,3111,26b2ded414140d77d7823832138c43badca6f8e5238220267f46f8a0a9a9a86b,data/raw/southern_sos_elections/KY/2008/CALDWELL_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Butler-Daviess/CALLOWAY%20gen%2008.txt,2026-08-22T05:53:31+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/CALLOWAY_gen_08.txt,text/plain,3767,b9830180d10d51e2d2582c5f82be2976e2bc2b5e7343f7e7f2efda3e6a7b76a2,data/raw/southern_sos_elections/KY/2008/CALLOWAY_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Butler-Daviess/CAMPBELL%20gen%2008.txt,2026-08-22T05:53:31+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/CAMPBELL_gen_08.txt,text/plain,5243,fc1b709d4deedadbe7aa0fca38847943718248633847a6c1eecf7e5bf9b516bc,data/raw/southern_sos_elections/KY/2008/CAMPBELL_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Butler-Daviess/CARLISLE%20gen%2008.txt,2026-08-22T05:53:31+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/CARLISLE_gen_08.txt,text/plain,3849,ee9934dc8efc2643c051931c61deba4716d6cfa35e5654a16a2b64eda0914c65,data/raw/southern_sos_elections/KY/2008/CARLISLE_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Butler-Daviess/CARROLL%20gen%2008.txt,2026-08-22T05:53:31+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/CARROLL_gen_08.txt,text/plain,3111,58efac955a1f68665e6290a31c2947a8cb66726ea1b82ecbd0a5f2b97855f16f,data/raw/southern_sos_elections/KY/2008/CARROLL_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Butler-Daviess/CARTER%20gen%2008.txt,2026-08-22T05:53:31+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/CARTER_gen_08.txt,text/plain,3111,27bdb7c713b3721b27e12154961479fcfba321b8dff34c56d91431880723e03b,data/raw/southern_sos_elections/KY/2008/CARTER_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Butler-Daviess/CASEY%20gen%2008.txt,2026-08-22T05:53:31+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/CASEY_gen_08.txt,text/plain,4259,ece9e8e6160f6402840ad6a3e2642765c41234d74ce7e6c1fd73c9d56ea27218,data/raw/southern_sos_elections/KY/2008/CASEY_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Butler-Daviess/CHRISTIA%20gen%2008.txt,2026-08-22T05:53:31+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/CHRISTIA_gen_08.txt,text/plain,5243,f1419267ff29ec1619c4e8877b81de873fe8d6ef2e993e5067f9d0ce1d8c766d,data/raw/southern_sos_elections/KY/2008/CHRISTIA_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Butler-Daviess/CLARK%20gen%2008.txt,2026-08-22T05:53:31+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/CLARK_gen_08.txt,text/plain,5161,da70e3ecf22e55be009be0be625ecdebf51adb892ca7100b11a6848cb045c7fd,data/raw/southern_sos_elections/KY/2008/CLARK_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Butler-Daviess/CLAY%20gen%2008.txt,2026-08-22T05:53:31+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/CLAY_gen_08.txt,text/plain,5243,8ff99e6d800d1bde82ce89f901555dae6d1121b441b7354441d37b3cfbe25080,data/raw/southern_sos_elections/KY/2008/CLAY_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Butler-Daviess/CLINTON%20gen%2008.txt,2026-08-22T05:53:31+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/CLINTON_gen_08.txt,text/plain,3685,71e96e227735bc68d3f77854168ebea075e67d7a48608fb547e0d086c9d51c09,data/raw/southern_sos_elections/KY/2008/CLINTON_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Butler-Daviess/CRITTEND%20gen%2008.txt,2026-08-22T05:53:32+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/CRITTEND_gen_08.txt,text/plain,3111,e18205d6fc7b5202e1d133cb2cdcfc781b5a37f40935e3256867dfaa43a2801a,data/raw/southern_sos_elections/KY/2008/CRITTEND_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Butler-Daviess/CUMBERLA%20gen%2008.txt,2026-08-22T05:53:32+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/CUMBERLA_gen_08.txt,text/plain,3685,a05712d178064532f59eb421f4c35b69f40de913f46ba932f6854aa098134248,data/raw/southern_sos_elections/KY/2008/CUMBERLA_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Butler-Daviess/DAVIESS%20gen%2008.txt,2026-08-22T05:53:32+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/DAVIESS_gen_08.txt,text/plain,6309,b9aa4bd69f34bfcf6f19b83c35da2566947d841384a36fda063cc71e97438295,data/raw/southern_sos_elections/KY/2008/DAVIESS_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Edmonson-Greenup/EDMONSON%20gen%2008.txt,2026-08-22T05:53:32+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/EDMONSON_gen_08.txt,text/plain,3767,b66fbecfbf0d55d0d33edc290e4a0de576d985581874bbb256022acd6153c60d,data/raw/southern_sos_elections/KY/2008/EDMONSON_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Edmonson-Greenup/ELLIOTT%20gen%2008.txt,2026-08-22T05:53:32+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/ELLIOTT_gen_08.txt,text/plain,3767,b4b1e17437593d3a7480bee0dca8c5d4bcba57c41fab0fac56e235c54b7a2b1a,data/raw/southern_sos_elections/KY/2008/ELLIOTT_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Edmonson-Greenup/ESTILL%20gen%2008.txt,2026-08-22T05:53:32+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/ESTILL_gen_08.txt,text/plain,4259,52a7fdc4a98edfc95bd6be882608ec9905d30e6e8d8991f524321f22f4ce2349,data/raw/southern_sos_elections/KY/2008/ESTILL_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Edmonson-Greenup/FAYETTE%20gen%2008.txt,2026-08-22T05:53:32+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/FAYETTE_gen_08.txt,text/plain,12459,594500a67b9d7cdab17025401b4415365f476aaab145ec604a234e7fe7673b9a,data/raw/southern_sos_elections/KY/2008/FAYETTE_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Edmonson-Greenup/FLEMING%20gen%2008.txt,2026-08-22T05:53:32+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/FLEMING_gen_08.txt,text/plain,3767,7d9098b3991ae7c5511090df757d44451511531ccdba329a9d75e0515c6e8876,data/raw/southern_sos_elections/KY/2008/FLEMING_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Edmonson-Greenup/FLOYD%20gen%2008.txt,2026-08-22T05:53:32+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/FLOYD_gen_08.txt,text/plain,4341,9511a83dde7e3f14afb1fabbad1385a24f29e28623c5ad70cd5bfbc38b8f14ad,data/raw/southern_sos_elections/KY/2008/FLOYD_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Edmonson-Greenup/FRANKLIN%20gen%2008.txt,2026-08-22T05:53:32+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/FRANKLIN_gen_08.txt,text/plain,5981,e889e9f5a0ccee5bd19c414afd0ab0d3bf6beabe1977f81bf42e856105c36faf,data/raw/southern_sos_elections/KY/2008/FRANKLIN_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Edmonson-Greenup/FULTON%20gen%2008.txt,2026-08-22T05:53:33+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/FULTON_gen_08.txt,text/plain,3849,0679b7311f195fadce4db7c0d0bea6fa81250c24f1a062388f769842d8a19847,data/raw/southern_sos_elections/KY/2008/FULTON_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Edmonson-Greenup/GALLATIN%20gen%2008.txt,2026-08-22T05:53:33+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/GALLATIN_gen_08.txt,text/plain,3767,7a94133dcb536e8a2665218d1b28cea86fed43d0f1d10e34d831acdf5a4bf9d4,data/raw/southern_sos_elections/KY/2008/GALLATIN_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Edmonson-Greenup/GARRARD%20gen%2008.txt,2026-08-22T05:53:33+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/GARRARD_gen_08.txt,text/plain,3767,7b01c83acf781364593cb6e3715112999881e919e1fe7bd97ee950e1461a1210,data/raw/southern_sos_elections/KY/2008/GARRARD_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Edmonson-Greenup/GRANT%20gen%2008.txt,2026-08-22T05:53:33+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/GRANT_gen_08.txt,text/plain,3931,ac53f89d6d4b2cc34385c0b0abbe177f75c0d9a1ead5b3b068b39fb2f3f79e3b,data/raw/southern_sos_elections/KY/2008/GRANT_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Edmonson-Greenup/GRAVES%20gen%2008.txt,2026-08-22T05:53:33+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/GRAVES_gen_08.txt,text/plain,3767,61690133f87cdadacf046ec69d6c6e3949b34cd3ce256a28dac173b681b054b2,data/raw/southern_sos_elections/KY/2008/GRAVES_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Edmonson-Greenup/GRAYSON%20gen%2008.txt,2026-08-22T05:53:33+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/GRAYSON_gen_08.txt,text/plain,3685,ebb1ea300ccf52cdb282e3f878a7d6d6993cc29ee53bc27ca3b8b02e40f28703,data/raw/southern_sos_elections/KY/2008/GRAYSON_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Edmonson-Greenup/GREEN%20gen%2008.txt,2026-08-22T05:53:33+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/GREEN_gen_08.txt,text/plain,4341,c8f8960e5635b5e6cabf0fe155cae805d98ede231bfcfc51e8e0f160865a7ae0,data/raw/southern_sos_elections/KY/2008/GREEN_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Edmonson-Greenup/GREENUP%20gen%2008.txt,2026-08-22T05:53:33+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/GREENUP_gen_08.txt,text/plain,3111,d696a04044913f1d3e99e5a74d92299d444577c6988bf3e7b7ac543815c00175,data/raw/southern_sos_elections/KY/2008/GREENUP_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Hancock-Knott/HANCOCK%20gen%2008.txt,2026-08-22T05:53:33+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/HANCOCK_gen_08.txt,text/plain,3685,660f7facd55f43b0e6f734bc17b19f0a1eaac330341deaf05b058b784285c030,data/raw/southern_sos_elections/KY/2008/HANCOCK_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Hancock-Knott/HARDIN%20gen%2008.txt,2026-08-22T05:53:33+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/HARDIN_gen_08.txt,text/plain,5817,e81c18df7d26fc0e6973c038cf88a1815d058d6ef895d396c28334c713a1fc9c,data/raw/southern_sos_elections/KY/2008/HARDIN_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Hancock-Knott/HARLAN%20gen%2008.txt,2026-08-22T05:53:34+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/HARLAN_gen_08.txt,text/plain,5079,b1c0e1eb5aa96331da0ef97a26b2346cbee6764e29733dd4d35fd10bdc215b6b,data/raw/southern_sos_elections/KY/2008/HARLAN_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Hancock-Knott/HARRISON%20gen%2008.txt,2026-08-22T05:53:34+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/HARRISON_gen_08.txt,text/plain,3931,ef4a20a1155c066bfbb6554264cde1cae41c0e743ab2eb9fb3da6bf0e73f1236,data/raw/southern_sos_elections/KY/2008/HARRISON_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Hancock-Knott/HART%20gen%2008.txt,2026-08-22T05:53:34+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/HART_gen_08.txt,text/plain,3685,e497547256603553e6e6d937d77f8c30904b9db388b758d316a272d9dd20e6e4,data/raw/southern_sos_elections/KY/2008/HART_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Hancock-Knott/HENDERSO%20gen%2008.txt,2026-08-22T05:53:34+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/HENDERSO_gen_08.txt,text/plain,4341,75a3c18d453991a16cedd18e9ba21dec6d3306bba4de230ea39346f69c667d85,data/raw/southern_sos_elections/KY/2008/HENDERSO_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Hancock-Knott/HENRY%20gen%2008.txt,2026-08-22T05:53:34+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/HENRY_gen_08.txt,text/plain,3111,46474c6538be5fb3f18e27615b42ff7b6a927a520f7d6db934bb741b15a16f23,data/raw/southern_sos_elections/KY/2008/HENRY_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Hancock-Knott/HICKMAN%20gen%2008.txt,2026-08-22T05:53:34+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/HICKMAN_gen_08.txt,text/plain,3849,1d9acbce62827709d8b3b26a59789a29eae96d1fb8dca15fe0a17f3f43097d88,data/raw/southern_sos_elections/KY/2008/HICKMAN_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Hancock-Knott/HOPKINS%20gen%2008.txt,2026-08-22T05:53:34+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/HOPKINS_gen_08.txt,text/plain,4259,e9c27c2812a9ac91764858d8b8e0b988c01a3a9144d958dedacacabebae74200,data/raw/southern_sos_elections/KY/2008/HOPKINS_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Hancock-Knott/JACKSON%20gen%2008.txt,2026-08-22T05:53:34+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/JACKSON_gen_08.txt,text/plain,5161,f424e5f98b0b1c74ab6e222d8b0c5f3216ca282a43228519aa2db85ad4841146,data/raw/southern_sos_elections/KY/2008/JACKSON_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Hancock-Knott/JEFFERSO%20gen%2008.txt,2026-08-22T05:53:34+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/JEFFERSO_gen_08.txt,text/plain,22135,7e0db0bd23687bcec8db6483c7f80d72fd7463ea3a8a5d2f591b24bdba873712,data/raw/southern_sos_elections/KY/2008/JEFFERSO_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Hancock-Knott/JESSAMIN%20gen%2008.txt,2026-08-22T05:53:35+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/JESSAMIN_gen_08.txt,text/plain,3767,b4cbfc9247544457dc34f575b620c270ca85f2febb7e6d6ba8adbfcc00edae80,data/raw/southern_sos_elections/KY/2008/JESSAMIN_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Hancock-Knott/JOHNSON%20gen%2008.txt,2026-08-22T05:53:35+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/JOHNSON_gen_08.txt,text/plain,3685,3eed965e5a8d34be014bdf5a145c37c87a055b7f0fd75b68fda4ddabb15785cf,data/raw/southern_sos_elections/KY/2008/JOHNSON_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Hancock-Knott/KENTON%20gen%2008.txt,2026-08-22T05:53:35+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/KENTON_gen_08.txt,text/plain,7785,d0f80cef79b311a06e4ce19ed8e931c458158b4b84632e26f5c7f9982ba3a638,data/raw/southern_sos_elections/KY/2008/KENTON_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Hancock-Knott/KNOTT%20gen%2008.txt,2026-08-22T05:53:35+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/KNOTT_gen_08.txt,text/plain,3685,a62f381302fd62c007a1bad63dac1edfb1a9c9d94ac12063e1c34c1aad431e09,data/raw/southern_sos_elections/KY/2008/KNOTT_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Knox-McLean/KNOX%20gen%2008.txt,2026-08-22T05:53:35+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/KNOX_gen_08.txt,text/plain,6391,c47f5c59b17fcde0c0853c01d986f12b4b65cbb4dff0f59b860929f0ae172390,data/raw/southern_sos_elections/KY/2008/KNOX_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Knox-McLean/LARUE%20gen%2008.txt,2026-08-22T05:53:35+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/LARUE_gen_08.txt,text/plain,3685,2bbb859681d3c41c68f4b8e4f6c6c2fbc0765fba055c435679c69c576c54f4f5,data/raw/southern_sos_elections/KY/2008/LARUE_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Knox-McLean/LAUREL%20gen%2008.txt,2026-08-22T05:53:35+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/LAUREL_gen_08.txt,text/plain,8031,dfa6ffd8ffc8e4437226cc671be3d0eb2e83bdadeec3f0519fc2645f6e1c30b7,data/raw/southern_sos_elections/KY/2008/LAUREL_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Knox-McLean/LAWRENCE%20gen%2008.txt,2026-08-22T05:53:35+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/LAWRENCE_gen_08.txt,text/plain,3767,d614981d4a9d34f76a07281efd47c40bfc34127e2b37290f9356a6c044757f29,data/raw/southern_sos_elections/KY/2008/LAWRENCE_gen_08.txt,precinct
KY,2008,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2008/General%20Election/Knox-McLean/LEE%20gen%2008.txt,2026-08-22T05:53:35+00:00,data/raw/southern_sos_elections/KY/2008/county_recaps/LEE_gen_08.txt,text/plain,4341,ed7462ffb841eb2108ebeefadfadf19cbdafcf9dff0d1cf411976e00ce24c317,data/raw/southern_sos_elections/KY/2008/LEE_gen_08.txt,precinct
