source_file_id,provider,source_url,retrieved_at,sha256,media_type,size_bytes,license_or_terms,state_code,cycle,geography_vintage,authoritative_scope,ingest_status,acquisition_method,data_kind,local_path,request_parameters,query_scope,record_count,response_limit,notes
finance:fl:contributions:2016:cd4a34b8c9:3c5321cd2606,Florida Department of State Division of Elections,https://dos.elections.myflorida.com/cgi-bin/contrib.exe,2026-08-30T18:45:03+00:00,3c5321cd2606a6487bcf622cf926037de6c5b407a5880b1c61f2a0c2546e1557,text/tab-separated-values,118600,official public records; reuse terms not stated on download page,FL,2016,not_applicable,"reported contributions for Florida STS candidates assigned to the 2016 general-election record, candidate surname beginning T",acquired_unparsed,official_partitioned_form_export,contributions,data/raw/finance/southern/FL/contributions/2016/STS/T.tsv,"{""CanFName"":"""",""CanLName"":""T"",""CanNameSrch"":""2"",""ComName"":"""",""ComNameSrch"":""2"",""Submit"":""Submit"",""ccity"":"""",""cdatefrom"":"""",""cdateto"":"""",""cdistrict"":"""",""cdollar_maximum"":"""",""cdollar_minimum"":"""",""cfname"":"""",""cgroup"":"""",""clname"":"""",""coccupation"":"""",""committee"":""All"",""csort1"":""NAM"",""csort2"":""CAN"",""cstate"":"""",""czipcode"":"""",""election"":""20161108-GEN"",""namesearch"":""2"",""office"":""STS"",""party"":""All"",""queryformat"":""2"",""rowlimit"":""9999"",""search_on"":""1""}",year=2016;office=STS;surname_prefix=T,934,9999,Raw tab-delimited form export; candidate query partition retained verbatim.
finance:fl:contributions:2016:4623d8560b:a3d33b52f9ee,Florida Department of State Division of Elections,https://dos.elections.myflorida.com/cgi-bin/contrib.exe,2026-08-30T18:45:04+00:00,a3d33b52f9eef37f5fff33c824aaf878f27abe39059b54f96b5b578a032108a4,text/tab-separated-values,1501,official public records; reuse terms not stated on download page,FL,2016,not_applicable,"reported contributions for Florida STS candidates assigned to the 2016 general-election record, candidate surname beginning U",acquired_unparsed,official_partitioned_form_export,contributions,data/raw/finance/southern/FL/contributions/2016/STS/U.tsv,"{""CanFName"":"""",""CanLName"":""U"",""CanNameSrch"":""2"",""ComName"":"""",""ComNameSrch"":""2"",""Submit"":""Submit"",""ccity"":"""",""cdatefrom"":"""",""cdateto"":"""",""cdistrict"":"""",""cdollar_maximum"":"""",""cdollar_minimum"":"""",""cfname"":"""",""cgroup"":"""",""clname"":"""",""coccupation"":"""",""committee"":""All"",""csort1"":""NAM"",""csort2"":""CAN"",""cstate"":"""",""czipcode"":"""",""election"":""20161108-GEN"",""namesearch"":""2"",""office"":""STS"",""party"":""All"",""queryformat"":""2"",""rowlimit"":""9999"",""search_on"":""1""}",year=2016;office=STS;surname_prefix=U,11,9999,Raw tab-delimited form export; candidate query partition retained verbatim.
finance:fl:contributions:2016:eb4aa05643:19773b7cb8c8,Florida Department of State Division of Elections,https://dos.elections.myflorida.com/cgi-bin/contrib.exe,2026-08-30T18:45:04+00:00,19773b7cb8c877b1d791d3995de2b04ff03a12244829a68794c9bb63b009c736,text/tab-separated-values,26140,official public records; reuse terms not stated on download page,FL,2016,not_applicable,"reported contributions for Florida STS candidates assigned to the 2016 general-election record, candidate surname beginning V",acquired_unparsed,official_partitioned_form_export,contributions,data/raw/finance/southern/FL/contributions/2016/STS/V.tsv,"{""CanFName"":"""",""CanLName"":""V"",""CanNameSrch"":""2"",""ComName"":"""",""ComNameSrch"":""2"",""Submit"":""Submit"",""ccity"":"""",""cdatefrom"":"""",""cdateto"":"""",""cdistrict"":"""",""cdollar_maximum"":"""",""cdollar_minimum"":"""",""cfname"":"""",""cgroup"":"""",""clname"":"""",""coccupation"":"""",""committee"":""All"",""csort1"":""NAM"",""csort2"":""CAN"",""cstate"":"""",""czipcode"":"""",""election"":""20161108-GEN"",""namesearch"":""2"",""office"":""STS"",""party"":""All"",""queryformat"":""2"",""rowlimit"":""9999"",""search_on"":""1""}",year=2016;office=STS;surname_prefix=V,224,9999,Raw tab-delimited form export; candidate query partition retained verbatim.
finance:fl:contributions:2016:df5b0cf493:c10918f0ae39,Florida Department of State Division of Elections,https://dos.elections.myflorida.com/cgi-bin/contrib.exe,2026-08-30T18:45:05+00:00,c10918f0ae39ea780354276d575b11294ba9f9750d69343c69c6176434cf40f4,text/tab-separated-values,238326,official public records; reuse terms not stated on download page,FL,2016,not_applicable,"reported contributions for Florida STS candidates assigned to the 2016 general-election record, candidate surname beginning W",acquired_unparsed,official_partitioned_form_export,contributions,data/raw/finance/southern/FL/contributions/2016/STS/W.tsv,"{""CanFName"":"""",""CanLName"":""W"",""CanNameSrch"":""2"",""ComName"":"""",""ComNameSrch"":""2"",""Submit"":""Submit"",""ccity"":"""",""cdatefrom"":"""",""cdateto"":"""",""cdistrict"":"""",""cdollar_maximum"":"""",""cdollar_minimum"":"""",""cfname"":"""",""cgroup"":"""",""clname"":"""",""coccupation"":"""",""committee"":""All"",""csort1"":""NAM"",""csort2"":""CAN"",""cstate"":"""",""czipcode"":"""",""election"":""20161108-GEN"",""namesearch"":""2"",""office"":""STS"",""party"":""All"",""queryformat"":""2"",""rowlimit"":""9999"",""search_on"":""1""}",year=2016;office=STS;surname_prefix=W,1827,9999,Raw tab-delimited form export; candidate query partition retained verbatim.
finance:fl:contributions:2016:56ff49f6c8:0f351d4fde57,Florida Department of State Division of Elections,https://dos.elections.myflorida.com/cgi-bin/contrib.exe,2026-08-30T18:45:05+00:00,0f351d4fde57fba90b7b081216aff94b1f31dca6d03009983a974d86416a6245,text/tab-separated-values,100,official public records; reuse terms not stated on download page,FL,2016,not_applicable,"reported contributions for Florida STS candidates assigned to the 2016 general-election record, candidate surname beginning X",acquired_unparsed,official_partitioned_form_export,contributions,data/raw/finance/southern/FL/contributions/2016/STS/X.tsv,"{""CanFName"":"""",""CanLName"":""X"",""CanNameSrch"":""2"",""ComName"":"""",""ComNameSrch"":""2"",""Submit"":""Submit"",""ccity"":"""",""cdatefrom"":"""",""cdateto"":"""",""cdistrict"":"""",""cdollar_maximum"":"""",""cdollar_minimum"":"""",""cfname"":"""",""cgroup"":"""",""clname"":"""",""coccupation"":"""",""committee"":""All"",""csort1"":""NAM"",""csort2"":""CAN"",""cstate"":"""",""czipcode"":"""",""election"":""20161108-GEN"",""namesearch"":""2"",""office"":""STS"",""party"":""All"",""queryformat"":""2"",""rowlimit"":""9999"",""search_on"":""1""}",year=2016;office=STS;surname_prefix=X,0,9999,Raw tab-delimited form export; candidate query partition retained verbatim.
finance:fl:contributions:2016:50d00f3031:fd2fb7dd6280,Florida Department of State Division of Elections,https://dos.elections.myflorida.com/cgi-bin/contrib.exe,2026-08-30T18:45:06+00:00,fd2fb7dd628025ac021d525b30bd6e8d26383e50a0e7ef8893aa7ac5169fe531,text/tab-separated-values,220320,official public records; reuse terms not stated on download page,FL,2016,not_applicable,"reported contributions for Florida STS candidates assigned to the 2016 general-election record, candidate surname beginning Y",acquired_unparsed,official_partitioned_form_export,contributions,data/raw/finance/southern/FL/contributions/2016/STS/Y.tsv,"{""CanFName"":"""",""CanLName"":""Y"",""CanNameSrch"":""2"",""ComName"":"""",""ComNameSrch"":""2"",""Submit"":""Submit"",""ccity"":"""",""cdatefrom"":"""",""cdateto"":"""",""cdistrict"":"""",""cdollar_maximum"":"""",""cdollar_minimum"":"""",""cfname"":"""",""cgroup"":"""",""clname"":"""",""coccupation"":"""",""committee"":""All"",""csort1"":""NAM"",""csort2"":""CAN"",""cstate"":"""",""czipcode"":"""",""election"":""20161108-GEN"",""namesearch"":""2"",""office"":""STS"",""party"":""All"",""queryformat"":""2"",""rowlimit"":""9999"",""search_on"":""1""}",year=2016;office=STS;surname_prefix=Y,1750,9999,Raw tab-delimited form export; candidate query partition retained verbatim.
finance:fl:contributions:2016:f4846db4ab:0f351d4fde57,Florida Department of State Division of Elections,https://dos.elections.myflorida.com/cgi-bin/contrib.exe,2026-08-30T18:45:07+00:00,0f351d4fde57fba90b7b081216aff94b1f31dca6d03009983a974d86416a6245,text/tab-separated-values,100,official public records; reuse terms not stated on download page,FL,2016,not_applicable,"reported contributions for Florida STS candidates assigned to the 2016 general-election record, candidate surname beginning Z",acquired_unparsed,official_partitioned_form_export,contributions,data/raw/finance/southern/FL/contributions/2016/STS/Z.tsv,"{""CanFName"":"""",""CanLName"":""Z"",""CanNameSrch"":""2"",""ComName"":"""",""ComNameSrch"":""2"",""Submit"":""Submit"",""ccity"":"""",""cdatefrom"":"""",""cdateto"":"""",""cdistrict"":"""",""cdollar_maximum"":"""",""cdollar_minimum"":"""",""cfname"":"""",""cgroup"":"""",""clname"":"""",""coccupation"":"""",""committee"":""All"",""csort1"":""NAM"",""csort2"":""CAN"",""cstate"":"""",""czipcode"":"""",""election"":""20161108-GEN"",""namesearch"":""2"",""office"":""STS"",""party"":""All"",""queryformat"":""2"",""rowlimit"":""9999"",""search_on"":""1""}",year=2016;office=STS;surname_prefix=Z,0,9999,Raw tab-delimited form export; candidate query partition retained verbatim.
finance:fl:contributions:2016:e9e71a6176:f8a02f573c3f,Florida Department of State Division of Elections,https://dos.elections.myflorida.com/cgi-bin/contrib.exe,2026-08-30T18:45:22+00:00,f8a02f573c3faba63274621d96d9d21baee5fc4c524f41be9b0576c77ad24502,text/tab-separated-values,687192,official public records; reuse terms not stated on download page,FL,2016,not_applicable,"reported contributions for Florida STR candidates assigned to the 2016 general-election record, candidate surname beginning A",acquired_unparsed,official_partitioned_form_export,contributions,data/raw/finance/southern/FL/contributions/2016/STR/A.tsv,"{""CanFName"":"""",""CanLName"":""A"",""CanNameSrch"":""2"",""ComName"":"""",""ComNameSrch"":""2"",""Submit"":""Submit"",""ccity"":"""",""cdatefrom"":"""",""cdateto"":"""",""cdistrict"":"""",""cdollar_maximum"":"""",""cdollar_minimum"":"""",""cfname"":"""",""cgroup"":"""",""clname"":"""",""coccupation"":"""",""committee"":""All"",""csort1"":""NAM"",""csort2"":""CAN"",""cstate"":"""",""czipcode"":"""",""election"":""20161108-GEN"",""namesearch"":""2"",""office"":""STR"",""party"":""All"",""queryformat"":""2"",""rowlimit"":""9999"",""search_on"":""1""}",year=2016;office=STR;surname_prefix=A,5394,9999,Raw tab-delimited form export; candidate query partition retained verbatim.
finance:fl:contributions:2016:f0a3540f25:60ac55dab699,Florida Department of State Division of Elections,https://dos.elections.myflorida.com/cgi-bin/contrib.exe,2026-08-30T18:45:24+00:00,60ac55dab699e868e0047cb4600417b021ea4ad8efb6fdc8404fdb5ddcc66c80,text/tab-separated-values,531247,official public records; reuse terms not stated on download page,FL,2016,not_applicable,"reported contributions for Florida STR candidates assigned to the 2016 general-election record, candidate surname beginning B",acquired_unparsed,official_partitioned_form_export,contributions,data/raw/finance/southern/FL/contributions/2016/STR/B.tsv,"{""CanFName"":"""",""CanLName"":""B"",""CanNameSrch"":""2"",""ComName"":"""",""ComNameSrch"":""2"",""Submit"":""Submit"",""ccity"":"""",""cdatefrom"":"""",""cdateto"":"""",""cdistrict"":"""",""cdollar_maximum"":"""",""cdollar_minimum"":"""",""cfname"":"""",""cgroup"":"""",""clname"":"""",""coccupation"":"""",""committee"":""All"",""csort1"":""NAM"",""csort2"":""CAN"",""cstate"":"""",""czipcode"":"""",""election"":""20161108-GEN"",""namesearch"":""2"",""office"":""STR"",""party"":""All"",""queryformat"":""2"",""rowlimit"":""9999"",""search_on"":""1""}",year=2016;office=STR;surname_prefix=B,4267,9999,Raw tab-delimited form export; candidate query partition retained verbatim.
finance:fl:contributions:2016:37ba472c2b:7f0b38ed9073,Florida Department of State Division of Elections,https://dos.elections.myflorida.com/cgi-bin/contrib.exe,2026-08-30T18:45:26+00:00,7f0b38ed9073eae6478d666c5ea44df7d8ffc956e00af5d8ae97f1e15f230957,text/tab-separated-values,624043,official public records; reuse terms not stated on download page,FL,2016,not_applicable,"reported contributions for Florida STR candidates assigned to the 2016 general-election record, candidate surname beginning C",acquired_unparsed,official_partitioned_form_export,contributions,data/raw/finance/southern/FL/contributions/2016/STR/C.tsv,"{""CanFName"":"""",""CanLName"":""C"",""CanNameSrch"":""2"",""ComName"":"""",""ComNameSrch"":""2"",""Submit"":""Submit"",""ccity"":"""",""cdatefrom"":"""",""cdateto"":"""",""cdistrict"":"""",""cdollar_maximum"":"""",""cdollar_minimum"":"""",""cfname"":"""",""cgroup"":"""",""clname"":"""",""coccupation"":"""",""committee"":""All"",""csort1"":""NAM"",""csort2"":""CAN"",""cstate"":"""",""czipcode"":"""",""election"":""20161108-GEN"",""namesearch"":""2"",""office"":""STR"",""party"":""All"",""queryformat"":""2"",""rowlimit"":""9999"",""search_on"":""1""}",year=2016;office=STR;surname_prefix=C,4907,9999,Raw tab-delimited form export; candidate query partition retained verbatim.
finance:fl:contributions:2016:d8271f7968:ad99752b8682,Florida Department of State Division of Elections,https://dos.elections.myflorida.com/cgi-bin/contrib.exe,2026-08-30T18:45:28+00:00,ad99752b8682d7e0cf383e8713f5724132de0b50a56c8cb8b8fa02478d8d94bc,text/tab-separated-values,786538,official public records; reuse terms not stated on download page,FL,2016,not_applicable,"reported contributions for Florida STR candidates assigned to the 2016 general-election record, candidate surname beginning D",acquired_unparsed,official_partitioned_form_export,contributions,data/raw/finance/southern/FL/contributions/2016/STR/D.tsv,"{""CanFName"":"""",""CanLName"":""D"",""CanNameSrch"":""2"",""ComName"":"""",""ComNameSrch"":""2"",""Submit"":""Submit"",""ccity"":"""",""cdatefrom"":"""",""cdateto"":"""",""cdistrict"":"""",""cdollar_maximum"":"""",""cdollar_minimum"":"""",""cfname"":"""",""cgroup"":"""",""clname"":"""",""coccupation"":"""",""committee"":""All"",""csort1"":""NAM"",""csort2"":""CAN"",""cstate"":"""",""czipcode"":"""",""election"":""20161108-GEN"",""namesearch"":""2"",""office"":""STR"",""party"":""All"",""queryformat"":""2"",""rowlimit"":""9999"",""search_on"":""1""}",year=2016;office=STR;surname_prefix=D,6374,9999,Raw tab-delimited form export; candidate query partition retained verbatim.
finance:fl:contributions:2016:5dc78b294b:21dc14718493,Florida Department of State Division of Elections,https://dos.elections.myflorida.com/cgi-bin/contrib.exe,2026-08-30T18:45:29+00:00,21dc147184931b27fb870cb7d435f53a1019b450bd64ca2170b214ac2f05c315,text/tab-separated-values,112348,official public records; reuse terms not stated on download page,FL,2016,not_applicable,"reported contributions for Florida STR candidates assigned to the 2016 general-election record, candidate surname beginning E",acquired_unparsed,official_partitioned_form_export,contributions,data/raw/finance/southern/FL/contributions/2016/STR/E.tsv,"{""CanFName"":"""",""CanLName"":""E"",""CanNameSrch"":""2"",""ComName"":"""",""ComNameSrch"":""2"",""Submit"":""Submit"",""ccity"":"""",""cdatefrom"":"""",""cdateto"":"""",""cdistrict"":"""",""cdollar_maximum"":"""",""cdollar_minimum"":"""",""cfname"":"""",""cgroup"":"""",""clname"":"""",""coccupation"":"""",""committee"":""All"",""csort1"":""NAM"",""csort2"":""CAN"",""cstate"":"""",""czipcode"":"""",""election"":""20161108-GEN"",""namesearch"":""2"",""office"":""STR"",""party"":""All"",""queryformat"":""2"",""rowlimit"":""9999"",""search_on"":""1""}",year=2016;office=STR;surname_prefix=E,895,9999,Raw tab-delimited form export; candidate query partition retained verbatim.
