historical_war_run_id,war_outcome_id,state_code,cycle,chamber,district,canonical_party,candidate_result_id,source_candidate_name,candidate_name,votes,incumbent,winner,candidate_cycle_war,candidate_raw_gap,candidate_structural_expected_gap,score_identification,display_name_source
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-80A350B4330E34E226FE,NC,2022,lower,106,D,LCAND-CEA3DD8216A49604238C,"CUNNINGHAM, CARLA D","Cunningham, Carla D",20559,1,1,-1.9479642896944416,-1.5640562298985188,0.3839080597959228,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-80A350B4330E34E226FE,NC,2022,lower,106,R,LCAND-394D238F6C1D9EC4D645,"HENNING, KAREN","Henning, Karen",8751,0,0,1.9479642896944416,1.5640562298985188,-0.3839080597959228,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-2AC554F7843EEBE1FADA,NC,2022,lower,107,D,LCAND-2D4D9F1E8C61627E570A,"ALEXANDER, KELLY M, JR","Alexander, Kelly M, JR",18896,1,1,-1.638669168647222,-0.7233978105316936,0.9152713581155284,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-2AC554F7843EEBE1FADA,NC,2022,lower,107,R,LCAND-F090B58296625B5D56B6,"COOK, MARK A","Cook, Mark A",4187,0,0,1.638669168647222,0.7233978105316936,-0.9152713581155284,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-DE1110A175D116059A08,NC,2022,lower,109,D,LCAND-DC179C138B29CD257BB1,"HUGHES, ERIC","Hughes, Eric",12112,0,0,-0.8374482126492966,-2.994432947472827,-2.1569847348235305,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-DE1110A175D116059A08,NC,2022,lower,109,R,LCAND-DC0D1B2F3CE3D9D9892D,"LOFTIS, DONNIE","Loftis, Donnie",18785,0,1,0.8374482126492966,2.994432947472827,2.1569847348235305,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-4550420B6E43466F2879,NC,2022,lower,112,D,LCAND-8B383671C7C75283572A,"COTHAM, PATRICIA A","Cotham, Patricia A",15389,0,1,0.0340622060130226,-2.204704713476321,-2.238766919489344,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-4550420B6E43466F2879,NC,2022,lower,112,R,LCAND-381F35A1E054172595B4,"LONG, TONY","Long, Tony",10597,0,0,-0.0340622060130226,2.204704713476321,2.238766919489344,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-B58AE793F123CAE9F7D7,NC,2022,lower,114,D,LCAND-11A8BC964B69BB800952,"AGER, J ERIC","Ager, J Eric",28999,0,1,4.68745628370816,2.606381221269764,-2.081075062438396,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-B58AE793F123CAE9F7D7,NC,2022,lower,114,R,LCAND-591F7F2A73017C638C9C,"PITTILLO, EVERETT D","Pittillo, Everett D",13177,0,0,-4.68745628370816,-2.606381221269764,2.081075062438396,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-D2BBE526A547BC0EAB3B,NC,2022,lower,115,D,LCAND-44F6153E28505E159E86,"PRATHER, LINDSEY","Prather, Lindsey",21007,0,1,1.2169367292900644,-1.05058412171746,-2.267520851007524,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-D2BBE526A547BC0EAB3B,NC,2022,lower,115,R,LCAND-9DA8AF93FB457F554DD8,"BHAKTA, PRATIK","Bhakta, Pratik",15481,0,0,-1.2169367292900644,1.05058412171746,2.267520851007524,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-B46A2A5F137C8E4608CB,NC,2022,lower,116,D,LCAND-28FDC6E4A2308B794760,"RUDOW, CALEB","Rudow, Caleb",25161,0,1,0.9612673365283656,-1.230451305289133,-2.1917186418174985,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-B46A2A5F137C8E4608CB,NC,2022,lower,116,R,LCAND-9BE6DEF95C47FAE58268,"ROSE, MOLLIE","Rose, Mollie",15185,0,0,-0.9612673365283656,1.230451305289133,2.1917186418174985,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-AFA8D362F5481F465C79,NC,2022,lower,117,D,LCAND-9AA95CDD41D079490608,"GREEROSHEA, MICHAEL","Greeroshea, Michael",16806,0,0,0.8585168962730414,-1.3209791740155978,-2.1794960702886392,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-AFA8D362F5481F465C79,NC,2022,lower,117,R,LCAND-5B6772111A24C4DF09BB,"CAPPSBALKCOM, JENNIFER","Cappsbalkcom, Jennifer",24144,0,1,-0.8585168962730414,1.3209791740155978,2.1794960702886392,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-5047B5502121B2C5CE3D,NC,2022,lower,118,D,LCAND-C71566753DD7E4D8979C,"REMILLARD, JOSH","Remillard, Josh",14522,0,0,6.087794135838408,1.6238932958753909,-4.463900839963017,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-5047B5502121B2C5CE3D,NC,2022,lower,118,R,LCAND-C100CD4609554A627EB9,"PLESS, MARK","Pless, Mark",22040,1,1,-6.087794135838408,-1.6238932958753909,4.463900839963017,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-E74807E8CF671E2A04AD,NC,2022,lower,119,D,LCAND-5FB1C58DCB77DE91BF17,"PLATT, AL","Platt, Al",16534,0,0,9.720609767971515,5.153180618690386,-4.56742914928113,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-E74807E8CF671E2A04AD,NC,2022,lower,119,R,LCAND-997344C5BBEA22CF66EF,"CLAMPITT, MIKE","Clampitt, Mike",19332,1,1,-9.720609767971515,-5.153180618690386,4.56742914928113,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-D7E67609FE8687C95409,NC,2022,lower,12,D,LCAND-EA57BB4A7DEE2E0BEB4B,"WILLIAMS, LILLIE","Williams, Lillie",10983,0,0,-1.640775578847025,-6.171561242695603,-4.530785663848578,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-D7E67609FE8687C95409,NC,2022,lower,12,R,LCAND-17DCAE6C066FEBEADA90,"HUMPHREY, CHRIS","Humphrey, Chris",17486,1,1,1.640775578847025,6.171561242695603,4.530785663848578,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-801C66EC1DEBA6974D79,NC,2022,lower,13,D,LCAND-97C5CDACBF94A51C3C8A,"TOMBERLIN, KATIE","Tomberlin, Katie",10394,0,0,0.400887291689179,-1.3640057265606913,-1.7648930182498703,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-801C66EC1DEBA6974D79,NC,2022,lower,13,R,LCAND-9526D70A637DD49F1D16,"CAIRNS, CELESTE","Cairns, Celeste",25850,0,1,-0.400887291689179,1.3640057265606913,1.7648930182498703,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-B5ACBB5C5BE45E86C1CC,NC,2022,lower,14,D,LCAND-3F1AD60C4567E8760A06,"JOHNSON, ISAIAH (IKE)","Johnson, Isaiah (Ike)",4807,0,0,4.178904552492451,-0.1236964592312688,-4.30260101172372,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-B5ACBB5C5BE45E86C1CC,NC,2022,lower,14,R,LCAND-F817734EA9DE525459F6,"CLEVELAND, GEORGE G","Cleveland, George G",9418,1,1,-4.178904552492451,0.1236964592312688,4.30260101172372,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-615CB62B8B3F27D68A57,NC,2022,lower,15,D,LCAND-7F362D0A38C6D591360C,"SCHULTE, CHRISTOPHER","Schulte, Christopher",6810,0,0,1.7827101822908578,-2.4948028689404254,-4.277513051231283,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-615CB62B8B3F27D68A57,NC,2022,lower,15,R,LCAND-1554D9ECF46F0B551208,"SHEPARD, PHILLIP","Shepard, Phillip",14512,1,1,-1.7827101822908578,2.4948028689404254,4.277513051231283,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-18FCFF7096BB6313B3E7,NC,2022,lower,17,D,LCAND-D314B4DEFA2DFAE42B94,"TERASHIMA, ERIC","Terashima, Eric",16960,0,0,3.649325807597341,-0.7924242556658605,-4.441750063263202,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-18FCFF7096BB6313B3E7,NC,2022,lower,17,R,LCAND-3F899C0349BA361D2A16,"ILER, FRANK","Iler, Frank",28012,1,1,-3.649325807597341,0.7924242556658605,4.441750063263202,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-0A0C241CB052113BC43F,NC,2022,lower,18,D,LCAND-A7DB49671989BFB6A1AF,"BUTLER, DEB","Butler, Deb",19190,1,1,-1.402648585635066,-1.3456481483250062,0.0570004373100598,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-0A0C241CB052113BC43F,NC,2022,lower,18,R,LCAND-D58CE474F0A283F87857,"HINNANT, JOHN","Hinnant, John",16806,0,0,1.402648585635066,1.3456481483250062,-0.0570004373100598,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-E79F40986AE9BBA03908,NC,2022,lower,2,D,LCAND-438FCAB7F2610BEE30D7,"JEFFERS, RAY","Jeffers, Ray",19692,0,1,2.1247882804568308,-2.5059686017104816,-4.630756882167312,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-E79F40986AE9BBA03908,NC,2022,lower,2,R,LCAND-0AF06E2696CEC68E0EA7,"YARBOROUGH, LARRY","Yarborough, Larry",15674,1,0,-2.1247882804568308,2.5059686017104816,4.630756882167312,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-023F2BA52ABF131DC70E,NC,2022,lower,20,D,LCAND-A645E2447F75AAB9EA4B,"BLOCKDELOACH, AMY","Blockdeloach, Amy",18228,0,0,-0.1760831188201521,-4.823210307454179,-4.647127188634027,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-023F2BA52ABF131DC70E,NC,2022,lower,20,R,LCAND-3DCDB55549BE83F43645,"DAVIS, ROBERT T, JR 3","Davis, Robert T, JR 3",19075,1,1,0.1760831188201521,4.823210307454179,4.647127188634027,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-98400A2D3E289108E020,NC,2022,lower,21,D,LCAND-191F758375F18CAFD95C,"LIU, YA","Liu, Ya",18857,0,1,3.77940965279696,1.7287899009237009,-2.050619751873259,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-98400A2D3E289108E020,NC,2022,lower,21,R,LCAND-3CEBCC7C6B32C4E2DBB4,"FALZON, GERARD","Falzon, Gerard",8342,0,0,-3.77940965279696,-1.7287899009237009,2.050619751873259,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-633DCC26639FBE85B969,NC,2022,lower,23,D,LCAND-1CA5594C4B0AA152BCA3,"WILLINGHAM, SHELLY","Willingham, Shelly",16488,1,1,-1.194934962381131,-1.1342768078245378,0.0606581545565931,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-633DCC26639FBE85B969,NC,2022,lower,23,R,LCAND-A66396BECC93479760BB,"CROWELLPROCTOR, JAMES","Crowellproctor, James",13809,0,0,1.194934962381131,1.1342768078245378,-0.0606581545565931,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-A1F0FCB6ED7B19D51A27,NC,2022,lower,24,D,LCAND-5371035D22530B89C4E6,"COOPERSUGGS, LINDA","Coopersuggs, Linda",12768,1,0,-4.675005947001255,-4.59946061960901,0.075545327392245,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-A1F0FCB6ED7B19D51A27,NC,2022,lower,24,R,LCAND-2AAED820E825BF8542FC,"FONTENOT, KEN","Fontenot, Ken",15121,0,1,4.675005947001255,4.59946061960901,-0.075545327392245,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-3526ED4D5A552C2F7A90,NC,2022,lower,25,D,LCAND-2C03E8B7097902172B5E,"GAILLIARD, JAMES D","Gailliard, James D",15128,1,0,-2.081363913209218,-1.992703673028632,0.0886602401805867,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-3526ED4D5A552C2F7A90,NC,2022,lower,25,R,LCAND-86AE54A13DDCB71520CE,"CHESSER, ALLEN","Chesser, Allen",17903,0,1,2.081363913209218,1.992703673028632,-0.0886602401805867,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-94D9A4DCAF1555923BEF,NC,2022,lower,26,D,LCAND-0D06DE35F8854E31226D,"BENNETT, LINDA","Bennett, Linda",13783,0,0,0.264897331500781,-4.292227272027221,-4.557124603528002,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-94D9A4DCAF1555923BEF,NC,2022,lower,26,R,LCAND-CA7E77859A327F3433D2,"MCDOWELLWHITE, DONNA","Mcdowellwhite, Donna",19984,1,1,-0.264897331500781,4.292227272027221,4.557124603528002,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-652256C5AACE2A0B3282,NC,2022,lower,27,D,LCAND-070BBA869823457E9E54,"WRAY, MICHAEL H","Wray, Michael H",18116,1,1,7.078278753435868,7.160321341493036,0.0820425880571689,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-652256C5AACE2A0B3282,NC,2022,lower,27,R,LCAND-F619BADB032D9A06873E,"TRIPP, WES","Tripp, Wes",11370,0,0,-7.078278753435868,-7.160321341493036,-0.0820425880571689,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-E61FF69C029E47C0390F,NC,2022,lower,28,D,LCAND-FA3E390690430F83B982,"MAY, WENDY E","May, Wendy E",7349,0,0,-3.4466798305737667,-7.67344326074106,-4.226763430167293,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-E61FF69C029E47C0390F,NC,2022,lower,28,R,LCAND-BE3C4E1B3AD4E9C59EC2,"STRICKLAND, LARRY C","Strickland, Larry C",18838,1,1,3.4466798305737667,7.67344326074106,4.226763430167293,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-7DE08642A7C896B631FD,NC,2022,lower,30,D,LCAND-0D3E641557DD72C76B27,"MOREY, MARCIA","Morey, Marcia",29614,1,1,0.4629265320367564,1.6892327147810846,1.2263061827443282,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-7DE08642A7C896B631FD,NC,2022,lower,30,R,LCAND-34E9426A56D8AF3ED7C9,"ANTICO, WILLIAM G","Antico, William G",4036,0,0,-0.4629265320367564,-1.6892327147810846,-1.2263061827443282,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-7FBE7557ECE54A553B30,NC,2022,lower,32,D,LCAND-915D65C0CB9E5EB2FDEF,"GARRISON, TERRY","Garrison, Terry",13424,1,0,-6.91479489986048,-6.859315630353383,0.0554792695070969,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-7FBE7557ECE54A553B30,NC,2022,lower,32,R,LCAND-C62EB05658484EA9685C,"SOSSAMON, FRANK","Sossamon, Frank",14156,0,1,6.91479489986048,6.859315630353383,-0.0554792695070969,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-1C673D383B181D6C4CDB,NC,2022,lower,33,D,LCAND-BB3020DCE6F1763243EE,"GILL, ROSA U","Gill, Rosa U",19471,1,1,-1.4886872427111333,-1.3441524775358715,0.1445347651752617,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-1C673D383B181D6C4CDB,NC,2022,lower,33,R,LCAND-395EDCE00C24C8E65D91,"DINGEE, STEPHANIE","Dingee, Stephanie",12191,0,0,1.4886872427111333,1.3441524775358715,-0.1445347651752617,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-1BEC35D8BAAB520E84C0,NC,2022,lower,34,D,LCAND-521612507717798F5169,"LONGEST, TIM","Longest, Tim",24413,0,1,-4.101702169295596,-6.241088104866719,-2.139385935571124,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-1BEC35D8BAAB520E84C0,NC,2022,lower,34,R,LCAND-F2FBA8E424011D98A924,"SESHUL, ASHLEY","Seshul, Ashley",14853,0,0,4.101702169295596,6.241088104866719,2.139385935571124,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-0EE492B0C34F33E04C5E,NC,2022,lower,35,D,LCAND-F16518C88A8DF1486C2C,"EVERITT, TERENCE","Everitt, Terence",19313,1,1,-1.3297598802795794,-1.273504001879684,0.0562558783998954,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-0EE492B0C34F33E04C5E,NC,2022,lower,35,R,LCAND-748EFA2445F10F52DD6C,"VONCANON, FRED","Voncanon, Fred",17106,0,0,1.3297598802795794,1.273504001879684,-0.0562558783998954,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-05F2D662EDB85F00D292,NC,2022,lower,36,D,LCAND-7257213712F7FD5BBC79,"VONHAEFEN, JULIE","Vonhaefen, Julie",21966,1,1,-5.378476782547515,-5.26764431649125,0.1108324660562647,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-05F2D662EDB85F00D292,NC,2022,lower,36,R,LCAND-B8D739EA00B00F1973C2,"HARRIS, JOHN","Harris, John",16220,0,0,5.378476782547515,5.26764431649125,-0.1108324660562647,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-B7892A007F1734D7E889,NC,2022,lower,37,D,LCAND-9C212F6C3C4B1FE8A72F,"KELLY, CHRISTINE","Kelly, Christine",18110,0,0,-4.58665471521609,-9.231592342677974,-4.644937627461884,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-B7892A007F1734D7E889,NC,2022,lower,37,R,LCAND-3D9ABD2483A500A4B773,"PARE, ERIN","Pare, Erin",21260,1,1,4.58665471521609,9.231592342677974,4.644937627461884,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-F02789DE228204B3BF00,NC,2022,lower,39,D,LCAND-FD8CE388BC49EC5A626B,"ROBERSON, JAMES A","Roberson, James A",18545,0,1,-1.4143427182120458,-3.625216996397196,-2.21087427818515,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-F02789DE228204B3BF00,NC,2022,lower,39,R,LCAND-3CE9AA6C4B2FADC31EE4,"JONES, GREG","Jones, Greg",12273,0,0,1.4143427182120458,3.625216996397196,2.21087427818515,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-B960750DD464F7E13219,NC,2022,lower,4,D,LCAND-02ABF4E24516C56C6F27,"BOYKIN, WESLEY L","Boykin, Wesley L",8256,0,0,1.6898498594695388,-2.6446700048316885,-4.334519864301227,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-B960750DD464F7E13219,NC,2022,lower,4,R,LCAND-2197AE2DEFD02B3A2B19,"DIXON, JAMES W","Dixon, James W",16449,1,1,-1.6898498594695388,2.6446700048316885,4.334519864301227,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-AE5F4EAF40C27C6C6A2F,NC,2022,lower,40,D,LCAND-4E6593DBE9B550DAD1A9,"JOHN, JOE","John, Joe",24630,1,1,-6.04586038992877,-5.9490771938483125,0.0967831960804577,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-AE5F4EAF40C27C6C6A2F,NC,2022,lower,40,R,LCAND-E8055580E4A9EA1EC3D4,"AVILA, MARILYN W","Avila, Marilyn W",19224,0,0,6.04586038992877,5.9490771938483125,-0.0967831960804577,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-9DAE85D39531AC4E49B6,NC,2022,lower,41,D,LCAND-E50DCB0D4C1C9807423A,"CERVANIA, MARIA","Cervania, Maria",24096,0,1,1.3334485797173334,-0.7877310776526159,-2.1211796573699493,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-9DAE85D39531AC4E49B6,NC,2022,lower,41,R,LCAND-D4D4952F772D46AA2792,"FORSTER, BRUCE K","Forster, Bruce K",12629,0,0,-1.3334485797173334,0.7877310776526159,2.1211796573699493,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-4F47BB22E4BFEA8AF8A6,NC,2022,lower,42,D,LCAND-9856D20E7F54921374AD,"LUCAS, MARVIN W","Lucas, Marvin W",10563,1,1,-2.0629171372626987,-1.6358816112640326,0.427035525998666,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-4F47BB22E4BFEA8AF8A6,NC,2022,lower,42,R,LCAND-415732E4D54275E4716B,"CARRASCO, GLORIA","Carrasco, Gloria",4258,0,0,2.0629171372626987,1.6358816112640326,-0.427035525998666,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-840D54D05E0F2C0D0B84,NC,2022,lower,43,D,LCAND-9D29BA2CB11C87D137FF,"FLOYD, ELMER","Floyd, Elmer",11778,0,0,1.035614594030596,-3.579919953930069,-4.615534547960665,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-840D54D05E0F2C0D0B84,NC,2022,lower,43,R,LCAND-F6EE76EDA576D79C91B6,"WHEATLEY, DIANE","Wheatley, Diane",14389,1,1,-1.035614594030596,3.579919953930069,4.615534547960665,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-86156761B8E8EBE8422C,NC,2022,lower,45,D,LCAND-98E792150065B745B1CC,"VINELLJACKSON, FRANCES","Vinelljackson, Frances",11148,0,1,0.9982145121929582,-1.2887928632341978,-2.287007375427156,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-86156761B8E8EBE8422C,NC,2022,lower,45,R,LCAND-B08F9A79D821FCDE2C5A,"CHAPMAN, SUSAN","Chapman, Susan",9064,0,0,-0.9982145121929582,1.2887928632341978,2.287007375427156,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-526B6DF4183D92E61AE1,NC,2022,lower,47,D,LCAND-BB8946C4A7CCE6D9FD13,"TOWNSEND, CHARLES","Townsend, Charles",7393,0,0,-8.479940236268927,-10.714656726001564,-2.2347164897326364,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
