link_id,cycle,county_key,precinct_key,donor_vintage,donor_vtd_id,donor_name,relationship,is_primary,vtd_to_precinct_weight,evidence_method,confidence,district_overlap_share,name_score,verification_status
PVL-AA464504C8E428C3,2002,COLBERT,14-1 SPRING VALLEY FIRE DEPT.,2000,VTD2000-033-14,Spring Valley Fire Dept.,overflow_member,True,,fuzzy_name,medium,,95.0,audited_scalar_anchor
PVL-06D8C6439447E646,2002,COLBERT,14-2 COUNTY HIGHWAY DEPT.,2000,VTD2000-033-14,Spring Valley Fire Dept.,overflow_member,True,,adjacent_cycle_alias_graph,medium,,,audited_scalar_anchor
PVL-520B62A6DE4333D6,2002,COLBERT,14-3 LISTERHILL CREDIT UNION,2000,VTD2000-033-14,Spring Valley Fire Dept.,overflow_member,True,,adjacent_cycle_alias_graph,medium,,,audited_scalar_anchor
PVL-5EBFC82FE7D5AB3B,2002,COLBERT,15-1 HARRIS STORE,2000,VTD2000-033-15,Allsboro-Harris Store,overflow_member,True,,iterative_adjacent_cycle_consensus,low,,,audited_scalar_anchor
PVL-E73917B7BBB3D214,2002,COLBERT,16-1 SHEFFIELD BOARD OF EDUCATION,2000,VTD2000-033-16,Sheffield,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-DC8179E534B977F7,2002,COLBERT,16-3 SHEFFIELD FIRE STATION,2000,VTD2000-033-16,Sheffield,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-761737C81335BF44,2002,COLBERT,16-4 SHEFFIELD MICHAEL CENTER,2000,VTD2000-033-16,Sheffield,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-9BA699182F1DECE8,2002,COLBERT,16-5 SHEFFIELD RECREATION CENTER,2000,VTD2000-033-16,Sheffield,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-86AD417254E93CEE,2002,COLBERT,16-6 SHEFFIELD FIRE STATION MONT. AVE,2000,VTD2000-033-16,Sheffield,overflow_member,True,,fuzzy_name_district_constraint,medium,,90.0,audited_scalar_anchor
PVL-EE2CA19EC261C53A,2002,COLBERT,16-7 PARK TERRACE CUMBERLAND,2000,VTD2000-033-16,Sheffield,overflow_member,True,,iterative_adjacent_cycle_consensus,low,,,audited_scalar_anchor
PVL-D8A9BCAF4B61D3E6,2002,COLBERT,17-1 FIRST SOUTHERN BAPTIST CH.,2000,VTD2000-033-17,Muscle Shoals,overflow_member,True,,iterative_adjacent_cycle_consensus,low,,,audited_scalar_anchor
PVL-3420E4199D905BEB,2002,COLBERT,17-2 MUSCLE SHOALS - FIRE STATION,2000,VTD2000-033-17,Muscle Shoals,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-9AEF1497765D9C3E,2002,COLBERT,17-3 MUSCLE SHOALS - SOUTH GATE,2000,VTD2000-033-17,Muscle Shoals,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-06F1C7B7727B92A1,2002,COLBERT,17-4 MUSCLE SHOALS - WEBSTER SCH.,2000,VTD2000-033-17,Muscle Shoals,overflow_member,True,,fuzzy_name_district_constraint,medium,,90.0,audited_scalar_anchor
PVL-DF35C38DA282B449,2002,COLBERT,17-5 MUSCLE SHOALS FIRST BAPTIST CH.,2000,VTD2000-033-17,Muscle Shoals,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-97FEE90F536A080A,2002,COLBERT,18-1 COLBERT HEIGHTS SCHOOL,2000,VTD2000-033-18,Colbert Heights,overflow_member,True,,fuzzy_name_district_constraint,medium,,90.0,audited_scalar_anchor
PVL-6D72288762B84F0C,2002,COLBERT,2-1 CALVERY,2000,VTD2000-033-2,Tuscumbia,overflow_member,True,,iterative_adjacent_cycle_consensus,low,,,audited_scalar_anchor
PVL-F8B167CBF0FD6115,2002,COLBERT,2-2 TUSCUMBIA UTILITIES BLDG.,2000,VTD2000-033-2,Tuscumbia,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-7EF8F983B3875196,2002,COLBERT,2-3 TUSCUMBIA MULTI-PURPOSE CENTER,2000,VTD2000-033-2,Tuscumbia,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-5C0FF05CA18AE4CA,2002,COLBERT,2-4 HOPE HAVEN,2000,VTD2000-033-2,Tuscumbia,overflow_member,True,,iterative_adjacent_cycle_consensus,low,,,audited_scalar_anchor
PVL-81CF5F48B3F8577A,2002,COLBERT,2-5 THOMPSON SCHOOL,2000,VTD2000-033-2,Tuscumbia,overflow_member,True,,iterative_adjacent_cycle_consensus,low,,,audited_scalar_anchor
PVL-7FC5CBEFD9BA7996,2002,COLBERT,3-1 BARTON FIRST BAPTIST CHURCH,2000,VTD2000-033-3,Barton,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-037394DDC1ADCC20,2002,COLBERT,4-1 CHEROKEE LION DEN,2000,VTD2000-033-4,Cherokee,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-F263CEFB22E6CE1A,2002,COLBERT,4-2 CHEROKEE CITY HALL,2000,VTD2000-033-4,Cherokee,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-9B4C82975B827D68,2002,COLBERT,6-1 MARGERUM METHODIST CHURCH,2000,VTD2000-033-6,Margerum,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-17DACA32EE5C3C78,2002,COLBERT,7-1 ROCK CREEK BOOTH,2000,VTD2000-033-7,Rock Creek,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-B752922ABA540234,2002,COLBERT,8-1 HWY 247 FIRE DEPT.,2000,VTD2000-033-8,Hwy. 247 Fire Dept.,overflow_member,True,,fuzzy_name,medium,,95.0,audited_scalar_anchor
PVL-84AEE15A8B962E95,2002,COLBERT,9-1 NEW BETHEL FIRE DEPT.,2000,VTD2000-033-9,New Bethel Fire Dept.,overflow_member,True,,fuzzy_name,medium,,95.0,audited_scalar_anchor
PVL-7E943A3EF4CE868D,2002,CONECUH,2ND MT_ ZION CHURCH,2000,VTD2000-035-14-2,Second Mount Zion Church,underflow_primary,True,1.0,fuzzy_name_district_constraint,medium,,88.88888888888889,audited_scalar_anchor
PVL-AC81EBBD57F757D2,2002,CONECUH,ANNEX VOTING HOUSE,2000,VTD2000-035-1-1,Annex Voting House,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-3B32B3327CCA260D,2002,CONECUH,ANTIOCH VOTING HOUSE,2000,VTD2000-035-8-1,Antioch Voting House,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-9AE2D929EE51E518,2002,CONECUH,BELLEVILLE FIRE DEPARTMENT,2000,VTD2000-035-4-1,Belleville Fire Dept.,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-87CE0320A1371069,2002,CONECUH,BERMUDA COMMUNITY HOUSE,2000,VTD2000-035-15-2,Bermuda Community House,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-65F6A2929C095CA8,2002,CONECUH,BROWNVILLE FIRE DEPT,2000,VTD2000-035-10-1,Brownville Fire Dept.,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-E382DD5CBADFD60A,2002,CONECUH,CASTLEBERRY FIRE DEPT,2000,VTD2000-035-6-1,Castleberry Fire Dept.,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-63500B96CDE69991,2002,CONECUH,DAVID BURT BUILDING,2000,VTD2000-035-11-1,David Burt Building,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-F338F1516C73013D,2002,CONECUH,FLAT ROCK FIRE DEPT,2000,VTD2000-035-10-2,Flat Rock Fire Dept.,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-AD616ED96C54A0F9,2002,CONECUH,HEALTH DEPARTMENT,2000,VTD2000-035-11-4,Health Dept.,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-2E0D907E37FF567A,2002,CONECUH,JOHNSONVILLE FIRE DEPT,2000,VTD2000-035-7-3,Johnsonville Fire Dept.,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-50BCA9EE339BE77C,2002,CONECUH,LENOX COMMUNITY HOUSE,2000,VTD2000-035-5-2,Lenox Community House,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-22674A67D2BD6873,2002,CONECUH,LITTLE ZION CHURCH,2000,VTD2000-035-16-1,Little Zion Church,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-361F2E35C26894DA,2002,CONECUH,LYEFFION FIRE DEPT,2000,VTD2000-035-2-1,Lyeffion Fire Dept.,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-A00F8EA0D1600152,2002,CONECUH,MT_ UNION CHURCH,2000,VTD2000-035-9-2,Mount Union Church,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-117D62BFC3CBF7F9,2002,CONECUH,NATIONAL GUARD ARMORY,2000,VTD2000-035-11-3,National Guard Armory,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-C88BF8746EB4FBC2,2002,CONECUH,NAZARENE BAPTIST CHURCH,2000,VTD2000-035-12-1,Nazarene Baptist Church,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-83A8ABC53BBD8D40,2002,CONECUH,OLD FIELD CHURCH,2000,VTD2000-035-4-2,Old Field Church,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-26BF3D155C61B29A,2002,CONECUH,RANGE FIRE DEPARTMENT,2000,VTD2000-035-5-1,Range Fire Dept.,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-68B6448971838D32,2002,CONECUH,REPTON CITY HALL,2000,VTD2000-035-13-1,Repton City Hall,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-3E556EC3FB571844,2002,CONECUH,ROBINSON MILL VOTING HOUSE,2000,VTD2000-035-3-2,Robinson's Mill Voting House,underflow_primary,True,1.0,fuzzy_name,medium,,96.2962962962963,audited_scalar_anchor
PVL-D9965DBEE7136990,2002,CONECUH,SANDCUTT FIRE DEPARTMENT,2000,VTD2000-035-5-3,Sandout Fire Dept.,underflow_primary,True,1.0,fuzzy_name_district_constraint,medium,,93.61702127659576,audited_scalar_anchor
PVL-63EB56466463F59F,2002,COOSA,COTTAGE GROVE DAY CARE CENTER,2000,VTD2000-037-19-9,Cottage Grove School,underflow_primary,True,1.0,iterative_adjacent_cycle_consensus,low,,,audited_scalar_anchor
PVL-E1993917A12ED526,2002,COOSA,MARBLE VALLEY FIRE DEPARTMENT,2000,VTD2000-037-13-18,Marble Valley Fire Dept.,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-A4EB32CE921F44C7,2002,COOSA,RAY FIRE DEPARTMENT,2000,VTD2000-037-17-7,Ray Community Center,underflow_primary,True,1.0,iterative_adjacent_cycle_consensus,low,,,audited_scalar_anchor
PVL-F97CEDA57C433E5B,2002,COOSA,WEOGUFKA VOTING HOUSE,2000,VTD2000-037-11-17,Weogufka Voting House,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-3AF64B3EE5C6280C,2002,COVINGTON,ANDALUSIA KIWANIS FAIR BLDG_.1,2000,VTD2000-039-1,Andalusia,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-BDD9B7E7F960A9BD,2002,COVINGTON,ANDALUSIA KIWANIS FAIR BLDG_.2,2000,VTD2000-039-1,Andalusia,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-4F07457A53AC7782,2002,COVINGTON,ANDALUSIA KIWANIS FAIR BLDG_.3,2000,VTD2000-039-1,Andalusia,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-02F1391DEA1FB6A6,2002,COVINGTON,ANDALUSIA KIWANIS FAIR BLDG_.4,2000,VTD2000-039-1,Andalusia,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-A3473510542B0976,2002,COVINGTON,BABBIE CITY HALL,2000,VTD2000-039-8,Babbie-Cedar Grove,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,90.0,audited_scalar_anchor
PVL-D41E7C92766433A4,2002,COVINGTON,BEULAH VOTING HOUSE,2000,VTD2000-039-23,Beulah BC,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,85.5,audited_scalar_anchor
PVL-C440BEF93A26EA8B,2002,COVINGTON,BLUE SPRINGS VOTING HOUSE,2000,VTD2000-039-13,Blue Springs,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-EC5261F65473F28D,2002,COVINGTON,BOLES MILL MCRAY VOTING HOUSE,2000,VTD2000-039-22,Bole's Mill,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,85.71428571428571,audited_scalar_anchor
PVL-38F9BCAEE79E3605,2002,COVINGTON,CAROLINA CITY HALL,2000,VTD2000-039-21,Carolina City Hall,overflow_member,True,,exact_name,high,,100.0,audited_scalar_anchor
PVL-B9A21B828E7E80B9,2002,COVINGTON,CARTER SCHOOL VOTING HOUSE,2000,VTD2000-039-19,Carter School-Stanley School,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,72.6470588235294,audited_scalar_anchor
PVL-AEC836971D1FB42A,2002,COVINGTON,CEDAR GROVE VOTING HOUSE,2000,VTD2000-039-8,Babbie-Cedar Grove,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,72.06896551724137,audited_scalar_anchor
PVL-BB4E63FC4ED689AE,2002,COVINGTON,FAIRFIELD VOTING HOUSE,2000,VTD2000-039-2,Fairfield-Shady Bend,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,90.0,audited_scalar_anchor
PVL-D6EC804014BE73EB,2002,COVINGTON,FLORALA-OLD NATIONAL GUARD,2000,VTD2000-039-9,Florala,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-05EF071874181DA9,2002,COVINGTON,FRIENDSHIP VOTING HOUSE,2000,VTD2000-039-14,Valley Grave-Friendship,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,90.0,audited_scalar_anchor
PVL-4474D0112F160878,2002,COVINGTON,GANTT CITY HALL,2000,VTD2000-039-15,Gantt City Hall,overflow_member,True,,exact_name,high,,100.0,audited_scalar_anchor
PVL-063F60AF15B459CC,2002,COVINGTON,HARMONY MASONIC LODGE,2000,VTD2000-039-20,Sanford-Harmony-Oakey Ridge,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,90.0,audited_scalar_anchor
PVL-96A3D2188ADCEA4D,2002,COVINGTON,HEATH CITY HALL,2000,VTD2000-039-16,Straughn School-Heath,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,90.0,audited_scalar_anchor
PVL-A17D1D8812845822,2002,COVINGTON,LIBERTYVILLE CITY HALL,2000,VTD2000-039-1,Andalusia,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,100.0,audited_scalar_anchor
PVL-83A4CE9DC1E076DD,2002,COVINGTON,LOANGO FIRE DEPARTMENT,2000,VTD2000-039-6,Loango,overflow_member,True,,fuzzy_name_district_constraint,medium,,90.0,audited_scalar_anchor
PVL-578A2DEDD064A434,2002,COVINGTON,LOCKHART CITY HALL,2000,VTD2000-039-24,Lockhart,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-54AEE89617764386,2002,COVINGTON,MARVIN ODEMS VOTING HOUSE,2000,VTD2000-039-5,Marvin Adams,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,85.5,audited_scalar_anchor
PVL-928A31D8677183EE,2002,COVINGTON,OPP CHAMBER OF COMMERCE .1,2000,VTD2000-039-3,Opp,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,60.0,audited_scalar_anchor
PVL-F4079F7873E82EA9,2002,COVINGTON,OPP CHAMBER OF COMMERCE .2,2000,VTD2000-039-3,Opp,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,100.0,audited_scalar_anchor
PVL-666B8260935CC9B7,2002,COVINGTON,OPP CHAMBER OF COMMERCE .3,2000,VTD2000-039-3,Opp,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,100.0,audited_scalar_anchor
PVL-CEDA882D7CB370C6,2002,COVINGTON,PIDGEON CREEK-BUCK CREEK FIRE,2000,VTD2000-039-11,Buck Creek-Brooks,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,85.5,audited_scalar_anchor
PVL-9161A09508A5D580,2002,COVINGTON,RED LEVEL CITY HALL,2000,VTD2000-039-12,Red Level City Hall,overflow_member,True,,exact_name,high,,100.0,audited_scalar_anchor
PVL-C33BAAD4D07FC234,2002,COVINGTON,RIVER FALLS CITY HALL,2000,VTD2000-039-18,River Falls City Hall,overflow_member,True,,exact_name,high,,100.0,audited_scalar_anchor
PVL-E61CF32827A86777,2002,COVINGTON,RODGERS VOTING HOUSE,2000,VTD2000-039-4,Rose Hill-Rodgers,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,61.62162162162162,audited_scalar_anchor
PVL-6D6F854218006FDC,2002,COVINGTON,ROSE HILL COMMUNITY,2000,VTD2000-039-4,Rose Hill-Rodgers,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,90.0,audited_scalar_anchor
PVL-174BB4D0CFD6D904,2002,COVINGTON,SANFORD CITY HALL,2000,VTD2000-039-20,Sanford-Harmony-Oakey Ridge,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,85.5,audited_scalar_anchor
PVL-AE043620D3FB48E9,2002,COVINGTON,STANLEY VOTING HOUSE,2000,VTD2000-039-19,Carter School-Stanley School,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,90.0,audited_scalar_anchor
PVL-8ADE673C227E5CE3,2002,COVINGTON,STRAUGHN - AG BUILDING,2000,VTD2000-039-16,Straughn School-Heath,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,90.0,audited_scalar_anchor
PVL-0B18C9C8376F0875,2002,COVINGTON,VALLEY GROVE VOTING HOUSE,2000,VTD2000-039-14,Valley Grave-Friendship,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,62.5,audited_scalar_anchor
PVL-6F9E7AC47DD94A3F,2002,COVINGTON,WIGGINS 5 POINTS VOTING HOUSE,2000,VTD2000-039-17,Wiggins Store,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,85.5,audited_scalar_anchor
PVL-19BE52C604269EAB,2002,COVINGTON,WING FIRE DEPARTMENT - BEDA,2000,VTD2000-039-10,Beda Wing Fire Dept.-Catoe's Store,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,84.44444444444444,audited_scalar_anchor
PVL-9027D261AFEAE351,2002,CRENSHAW,BRANTLEY COMMUNITY CENTER,2000,VTD2000-041-9,Brantley Community Center,one_to_one,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-09550D110638055A,2002,CRENSHAW,BUSHS GROCERY - BRANTLEY,2000,VTD2000-041-8,Bush's Grocery,one_to_one,True,1.0,one_to_one_inventory_global_assignment,medium,,86.66666666666667,audited_scalar_anchor
PVL-9C83E276EA13988E,2002,CRENSHAW,CHAPEL HILL COMMUNITY CENTER,2000,VTD2000-041-18,Chapel Hill Community Center,one_to_one,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-1024CFDC0FC1F905,2002,CRENSHAW,COUNTY COURTHOUSE,2000,VTD2000-041-14,Crenshaw County Courthouse,one_to_one,True,1.0,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-1AAEE443CA58C48B,2002,CRENSHAW,DANIELVILLE SCHOOL HOUSE,2000,VTD2000-041-2,Danielsville School,one_to_one,True,1.0,one_to_one_inventory_global_assignment,medium,,83.72093023255813,audited_scalar_anchor
PVL-B211C2F2D613996F,2002,CRENSHAW,DOZIER CITY HALL,2000,VTD2000-041-15,Dozier Town Hall,one_to_one,True,1.0,one_to_one_inventory_global_assignment,medium,,81.25,audited_scalar_anchor
PVL-888D8BC2AEABFC4A,2002,CRENSHAW,GLENWOOD CITY HALL,2000,VTD2000-041-10,Glenwood Town Hall,one_to_one,True,1.0,one_to_one_inventory_global_assignment,medium,,83.33333333333334,audited_scalar_anchor
PVL-6C12A2D0A7AF6152,2002,CRENSHAW,HARBIN FARM CENTER - LUVERNE,2000,VTD2000-041-16,Harbin Farm Center,one_to_one,True,1.0,fuzzy_name,medium,,95.0,audited_scalar_anchor
PVL-357F6AE527304AB9,2002,CRENSHAW,HIGHLAND HOME - NEW FIRE DEPT_,2000,VTD2000-041-13,Highland Home Volunteer Fire Dept.,one_to_one,True,1.0,fuzzy_name_district_constraint,medium,,88.88888888888889,audited_scalar_anchor
PVL-E18ADB49ED63E5A0,2002,CRENSHAW,HONORAVILLE FIRE STATION,2000,VTD2000-041-4,Honoraville Volunteer Fire Station,one_to_one,True,1.0,fuzzy_name,medium,,95.0,audited_scalar_anchor
PVL-74CAC5F906A6EA7C,2002,CRENSHAW,LILLERS STORE - BRANTLEY,2000,VTD2000-041-17,Lillery Shows Store,one_to_one,True,1.0,one_to_one_inventory_global_assignment,medium,,63.41463414634146,audited_scalar_anchor
PVL-724D6F2AF008C80D,2002,CRENSHAW,PANOLA COMMUNITY CENTER,2000,VTD2000-041-1,Panola Community Center,one_to_one,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-EA8CF55C7DEBDC8E,2002,CRENSHAW,PATSBURG DEPOT BUILDING,2000,VTD2000-041-5,Patsburg Depot Building,one_to_one,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-507DD78B5267E7F1,2002,CRENSHAW,PETREY COMMUNITY CENTER,2000,VTD2000-041-3,Petery Community Center,one_to_one,True,1.0,fuzzy_name,medium,,95.65217391304348,audited_scalar_anchor
PVL-B8EB988D8AF43D12,2002,CRENSHAW,PLEASANT HOME SCHOOL-RUTLEDGE,2000,VTD2000-041-12,Pleasant Home School,one_to_one,True,1.0,fuzzy_name,medium,,95.0,audited_scalar_anchor
PVL-D21A0DB01F3B0DC3,2002,CRENSHAW,RUTLEDGE COMMUNITY CENTER,2000,VTD2000-041-6,Rutledge Community Center,one_to_one,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-4402E0A51346B47D,2002,CRENSHAW,VIDETTE COMMUNITY CENTER,2000,VTD2000-041-7,Vidette Community Center,one_to_one,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-7D3A301440F39D7D,2002,CRENSHAW,WEEDS STORE BRANTLEY,2000,VTD2000-041-11,Weeds Store,one_to_one,True,1.0,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-2BA4E33753B06BCF,2002,CULLMAN,0110 CULLMAN CIVIC CENTER,2000,VTD2000-043-30-1,Kelley Community Center Box 1,one_to_one,True,1.0,one_to_one_inventory_global_assignment,medium,,55.81395348837209,audited_scalar_anchor
PVL-D003F1A0F7B2D823,2002,CULLMAN,0120 CULLMAN CIVIC CENTER,2000,VTD2000-043-35-2,East Point Water Tower,one_to_one,True,1.0,one_to_one_inventory_global_assignment,medium,,38.095238095238095,audited_scalar_anchor
PVL-B34C59AA1D61181A,2002,CULLMAN,0130 CULLMAN CIVIC CENTER,2000,VTD2000-043-29-2,Grandview Community Center Box 2,one_to_one,True,1.0,one_to_one_inventory_global_assignment,medium,,52.17391304347826,audited_scalar_anchor
PVL-2CF583BF579A1C56,2002,CULLMAN,0140 CULLMAN COUNTY OFFICE BLDG.BSMNT.,2000,VTD2000-043-17-3,West Point Fire Dept. Box 3,one_to_one,True,1.0,one_to_one_inventory_global_assignment,medium,,41.93548387096774,audited_scalar_anchor
PVL-B0EA7A6C0BF79244,2002,CULLMAN,0150 CULLMAN CITY HALL,2000,VTD2000-043-3-1,Hanceville City Hall Box 1,one_to_one,True,1.0,one_to_one_inventory_global_assignment,medium,,70.27027027027026,audited_scalar_anchor
PVL-B37EC8400C54B679,2002,CULLMAN,0160 CULLMAN COURTHOUSE BASEMENT,2000,VTD2000-043-15-1,Jones Chapel Fire Dept.,one_to_one,True,1.0,one_to_one_inventory_global_assignment,medium,,40.0,audited_scalar_anchor
PVL-762E98F175F5538B,2002,CULLMAN,0170 CULLMAN COUNTY OFFICE BLDG.,2000,VTD2000-043-1,Cullman,one_to_one,True,1.0,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-38AE42F2AD278C62,2002,CULLMAN,0210 GOOD HOPE TOWN HALL,2000,VTD2000-043-2-1,Good Hope Town Hall,one_to_one,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-31E2CAB6A2850DB7,2002,CULLMAN,0220 DODGE CITY TOWN HALL,2000,VTD2000-043-2-2,Dodge City Fire Dept.,one_to_one,True,1.0,adjacent_cycle_alias_graph,medium,,,audited_scalar_anchor
PVL-F0F3F448D80F874A,2002,CULLMAN,0310 HANCEVILLE CITY HALL,2000,VTD2000-043-3-3,Hanceville City Hall Box 3,one_to_one,True,1.0,one_to_one_inventory_global_assignment,medium,,100.0,audited_scalar_anchor
PVL-8DD990F1934E5DD1,2002,CULLMAN,0320 STEPPVILLE FIRE STATION,2000,VTD2000-043-3-2,Steppville Fire Station,one_to_one,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-FD4E580BA08220C9,2002,CULLMAN,0400 GARDEN CITY TOWN HALL,2000,VTD2000-043-4,Garden City Town Hall,one_to_one,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-2F19A4C369F2D848,2002,CULLMAN,0500 STOUTS MOUNTAIN CHURCH,2000,VTD2000-043-5,Stouts Mountain Church,one_to_one,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-29B2421DABE77572,2002,CULLMAN,0610 MOODY TOWN UNION HILL CH.,2000,VTD2000-043-6-1,MoodyTown Union Hill Church,one_to_one,True,1.0,fuzzy_name,medium,,98.1818181818182,audited_scalar_anchor
PVL-26061CBD3F4FA368,2002,CULLMAN,0620 COLONY TOWN HALL,2000,VTD2000-043-6-2,Colony Town Hall,one_to_one,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-EFA351CD9E5F94A0,2002,CULLMAN,0700 ARKADELPHIA COMMUNITY CTR.,2000,VTD2000-043-7,Arkadelphia Community Center,one_to_one,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-CD2977846CA359E2,2002,CULLMAN,0800 ANTIOCH COMMUNITY CENTER,2000,VTD2000-043-8,Antioch Community Center,one_to_one,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-A82FC2AAB81C5769,2002,CULLMAN,0900 COLD SPRINGS FIRE DEPT.,2000,VTD2000-043-9,Cold Springs Fire Dept.,one_to_one,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-AE6CB5461A3C0A11,2002,CULLMAN,1000 BREMEN COMMUNITY CENTER,2000,VTD2000-043-10,Bremen Community Center,one_to_one,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-24037459C7538481,2002,CULLMAN,1110 TRIMBLE FIRE STATION,2000,VTD2000-043-11-1,Trimble Fire Station,one_to_one,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-4E5C8210130E01B1,2002,CULLMAN,1120 VALLEY GROVE COMM. CENTER,2000,VTD2000-043-11-2,Valley Grove Community Center,one_to_one,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
