result_id,source_file_id,year,office,county,candidate_name,normalized_name,party,votes,source_sheet
HSR-81799D65DFFE1C490115,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Escambia,Stan McDonald,STAN MCDONALD,R,2910.0,Gen.90
HSR-938461376C3CE5122303,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Etowah,A.W. Todd,AW TODD,D,18573.0,Gen.90
HSR-A8D04BA5DF91BEA71633,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Etowah,Stan McDonald,STAN MCDONALD,R,10942.0,Gen.90
HSR-E6E7EA79B6D470A96129,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Fayette,A.W. Todd,AW TODD,D,4654.0,Gen.90
HSR-6BCAB959E37C356E2A40,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Fayette,Stan McDonald,STAN MCDONALD,R,2145.0,Gen.90
HSR-409830162E77ADA74F51,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Franklin,A.W. Todd,AW TODD,D,5776.0,Gen.90
HSR-8F0778EEBEB38B6F7E5C,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Franklin,Stan McDonald,STAN MCDONALD,R,2577.0,Gen.90
HSR-6EE8381B1755162BCDD4,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Geneva,A.W. Todd,AW TODD,D,3879.0,Gen.90
HSR-25EE203AAF921876DCA1,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Geneva,Stan McDonald,STAN MCDONALD,R,2630.0,Gen.90
HSR-98150C1023857BDDCB29,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Greene,A.W. Todd,AW TODD,D,3160.0,Gen.90
HSR-742E318DFBE3B48321D5,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Greene,Stan McDonald,STAN MCDONALD,R,582.0,Gen.90
HSR-16C890923B261AE57DA0,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Hale,A.W. Todd,AW TODD,D,3420.0,Gen.90
HSR-81264ACE52F9BA8B43A0,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Hale,Stan McDonald,STAN MCDONALD,R,1495.0,Gen.90
HSR-88E08938095658BEE291,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Henry,A.W. Todd,AW TODD,D,2833.0,Gen.90
HSR-E2336B4AFB2C32F155FB,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Henry,Stan McDonald,STAN MCDONALD,R,1422.0,Gen.90
HSR-052C5BBCFBE6192E300D,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Houston,A.W. Todd,AW TODD,D,10415.0,Gen.90
HSR-517407D080E78CB3BFA0,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Houston,Stan McDonald,STAN MCDONALD,R,9754.0,Gen.90
HSR-4D9F485EBB5D313E46AC,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Jackson,A.W. Todd,AW TODD,D,5917.0,Gen.90
HSR-6C806BEFDDF5BF97B4D3,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Jackson,Stan McDonald,STAN MCDONALD,R,3124.0,Gen.90
HSR-A46C70F896976D4829D8,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Jefferson,A.W. Todd,AW TODD,D,106399.0,Gen.90
HSR-25F4C780E1F0FE4CA1BB,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Jefferson,Stan McDonald,STAN MCDONALD,R,92665.0,Gen.90
HSR-9ACDA2F576C5C5900671,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Lamar,A.W. Todd,AW TODD,D,3169.0,Gen.90
HSR-9262FE10075B3FCC6A5B,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Lamar,Stan McDonald,STAN MCDONALD,R,1301.0,Gen.90
HSR-5465A4EC5B39B0877859,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Lauderdale,A.W. Todd,AW TODD,D,12859.0,Gen.90
HSR-100F3B5C335A0A513603,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Lauderdale,Stan McDonald,STAN MCDONALD,R,6949.0,Gen.90
HSR-4BE1BDE7ED750ABEE0B6,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Lawrence,A.W. Todd,AW TODD,D,5234.0,Gen.90
HSR-D4E71122573407A38C47,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Lawrence,Stan McDonald,STAN MCDONALD,R,1892.0,Gen.90
HSR-D3535ABC1BA6560E5921,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Lee,A.W. Todd,AW TODD,D,8552.0,Gen.90
HSR-5127B8203DA7DAE34D4F,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Lee,Stan McDonald,STAN MCDONALD,R,8583.0,Gen.90
HSR-987D2FFAB2106D52BAAB,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Limestone,A.W. Todd,AW TODD,D,7398.0,Gen.90
HSR-32507CD9A5A59B3197F4,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Limestone,Stan McDonald,STAN MCDONALD,R,5787.0,Gen.90
HSR-CA15DABE85D25B2A5AB9,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Lowndes,A.W. Todd,AW TODD,D,2684.0,Gen.90
HSR-06EA49ADCF07A0347DD3,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Lowndes,Stan McDonald,STAN MCDONALD,R,1003.0,Gen.90
HSR-5B640EAC618A358706B0,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Macon,A.W. Todd,AW TODD,D,5018.0,Gen.90
HSR-224A79C293FA80AB03B4,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Macon,Stan McDonald,STAN MCDONALD,R,944.0,Gen.90
HSR-6DAD56AC82F6BCC74101,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Madison,A.W. Todd,AW TODD,D,30736.0,Gen.90
HSR-F82BB03B3CF9EF310B69,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Madison,Stan McDonald,STAN MCDONALD,R,37565.0,Gen.90
HSR-725971E66E7B7BBB2232,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Marengo,A.W. Todd,AW TODD,D,4865.0,Gen.90
HSR-5037037C28BFACE43BBE,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Marengo,Stan McDonald,STAN MCDONALD,R,2299.0,Gen.90
HSR-BBC38D1776C69742245E,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Marion,A.W. Todd,AW TODD,D,6899.0,Gen.90
HSR-E999C711C39C9442B89F,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Marion,Stan McDonald,STAN MCDONALD,R,2870.0,Gen.90
HSR-02E465FCB6A82AB054B4,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Marshall,A.W. Todd,AW TODD,D,8184.0,Gen.90
HSR-D278B912D7BC1A244C3C,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Marshall,Stan McDonald,STAN MCDONALD,R,7746.0,Gen.90
HSR-C74FDF04D670CC8D02DD,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Mobile,A.W. Todd,AW TODD,D,43124.0,Gen.90
HSR-90A6C722D8BBD453F7E2,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Mobile,Stan McDonald,STAN MCDONALD,R,40482.0,Gen.90
HSR-5786454F0D333891F167,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Monroe,A.W. Todd,AW TODD,D,3493.0,Gen.90
HSR-71CF02A40300490940F4,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Monroe,Stan McDonald,STAN MCDONALD,R,2767.0,Gen.90
HSR-D453E000208BDD2F6D02,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Montgomery,A.W. Todd,AW TODD,D,32339.0,Gen.90
HSR-2FECFD060B60A751E74E,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Montgomery,Stan McDonald,STAN MCDONALD,R,31001.0,Gen.90
HSR-026CDE0E8EECB4531046,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Morgan,A.W. Todd,AW TODD,D,14007.0,Gen.90
HSR-21038562FD7F762D0438,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Morgan,Stan McDonald,STAN MCDONALD,R,13561.0,Gen.90
HSR-62759328D6397A4C5D8A,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Perry,A.W. Todd,AW TODD,D,3393.0,Gen.90
HSR-AE79127BD41A05770951,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Perry,Stan McDonald,STAN MCDONALD,R,1252.0,Gen.90
HSR-7FAB8EDE80C3DF88ABAF,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Pickens,A.W. Todd,AW TODD,D,3768.0,Gen.90
HSR-2646EC1F46C8CE7D394C,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Pickens,Stan McDonald,STAN MCDONALD,R,1871.0,Gen.90
HSR-619D57E450958073A24C,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Pike,A.W. Todd,AW TODD,D,4936.0,Gen.90
HSR-CA706DFCAC066BAB4006,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Pike,Stan McDonald,STAN MCDONALD,R,3289.0,Gen.90
HSR-DE644C5A7265A6B076A3,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Randolph,A.W. Todd,AW TODD,D,2874.0,Gen.90
HSR-6BD248FE958339000AD7,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Randolph,Stan McDonald,STAN MCDONALD,R,1811.0,Gen.90
HSR-070F45B57D9B30009FAE,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Russell,A.W. Todd,AW TODD,D,5219.0,Gen.90
HSR-53435E321BEF8A61E233,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Russell,Stan McDonald,STAN MCDONALD,R,1988.0,Gen.90
HSR-45FCEFD751AA96F3FCFD,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Shelby,A.W. Todd,AW TODD,D,6751.0,Gen.90
HSR-4AEDD57329E92C7C0D79,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Shelby,Stan McDonald,STAN MCDONALD,R,18443.0,Gen.90
HSR-226C04CF4A4300E6A764,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,St. Clair,A.W. Todd,AW TODD,D,9349.0,Gen.90
HSR-256F26E106EFF831B0DF,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,St. Clair,Stan McDonald,STAN MCDONALD,R,6660.0,Gen.90
HSR-9C821EBC9207DD544BB9,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Sumter,A.W. Todd,AW TODD,D,4110.0,Gen.90
HSR-DA6076A3E9739E24A44F,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Sumter,Stan McDonald,STAN MCDONALD,R,1058.0,Gen.90
HSR-784C4628E107BD13DFD4,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Talladega,A.W. Todd,AW TODD,D,9238.0,Gen.90
HSR-57B7CC102572F20C2D14,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Talladega,Stan McDonald,STAN MCDONALD,R,7286.0,Gen.90
HSR-887EC3253366AE30D644,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Tallapoosa,A.W. Todd,AW TODD,D,6726.0,Gen.90
HSR-7369340ADE3E255A2803,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Tallapoosa,Stan McDonald,STAN MCDONALD,R,4795.0,Gen.90
HSR-FDC37F992D1CE6185A96,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Tuscaloosa,A.W. Todd,AW TODD,D,21851.0,Gen.90
HSR-6C0B7DA0036C23FEE79C,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Tuscaloosa,Stan McDonald,STAN MCDONALD,R,14469.0,Gen.90
HSR-B88D6757F86FA3CCC4FC,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Walker,A.W. Todd,AW TODD,D,13415.0,Gen.90
HSR-B720A8DD925B4931C9D6,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Walker,Stan McDonald,STAN MCDONALD,R,5704.0,Gen.90
HSR-88D183309DA9F37E5061,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Washington,A.W. Todd,AW TODD,D,3792.0,Gen.90
HSR-A324CE17756FD3D04C0B,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Washington,Stan McDonald,STAN MCDONALD,R,1734.0,Gen.90
HSR-A98D42A8A57410C6038E,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Wilcox,A.W. Todd,AW TODD,D,3451.0,Gen.90
HSR-452A669B2E371980F8DD,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Wilcox,Stan McDonald,STAN MCDONALD,R,1255.0,Gen.90
HSR-E4B99B31E6CBB2349B9A,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Winston,A.W. Todd,AW TODD,D,4060.0,Gen.90
HSR-944CCEB9230A6E65A3A5,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Winston,Stan McDonald,STAN MCDONALD,R,4478.0,Gen.90
