source_node_id,geo_node_id,name_score,code_exact,vote_score,shared_offices,composite_score,candidate_rank,score_margin,match_method,accepted,node_id,year,county_key,precinct_key,vtd,geography_name,geography_source
33734,5332,100.0,0,96.92622950819673,7,98.7704918032787,1,45.79731655250974,exact_name,1,33734,2018,SHELBY,COLUMBIANA REC_ BUILDING,000037,Columbiana Rec Bldg,vest_18
33735,5324,95.0,0,96.91337537338201,7,95.7653501493528,1,27.49849010584302,composite_vote,1,33735,2018,SHELBY,CONCORD BAPTIST CHURCH,000035,Concord Baptist,vest_18
33736,5344,100.0,0,96.7479674796748,7,98.69918699186992,1,23.858186184767433,exact_name,1,33736,2018,SHELBY,DUNNAVANT COMM_ CTR_,000001,Dunnavant Comm Ctr,vest_18
33737,5329,73.17073170731707,0,96.89822294022618,7,82.66172820048072,1,18.609001747123358,review,0,33737,2018,SHELBY,EVANGEL PRESBY_ CHURCH,000026,Evangel Presbyterian,vest_18
33738,5318,95.0,0,96.91906005221932,7,95.76762402088772,1,20.315484990751187,composite_vote,1,33738,2018,SHELBY,FAITH PRESBYTERIAN CHURCH,000043,Faith Presbyterian,vest_18
33739,5319,82.45283018867924,0,96.96969696969697,7,88.25957690108633,1,13.255873197382627,review,0,33739,2018,SHELBY,FOURMILE VOL_ FIRE/RESCUE,000038,Fourmile VFD,vest_18
33740,5335,100.0,0,97.0,7,98.80000000000001,1,50.39520137103686,exact_name,1,33740,2018,SHELBY,GREYSTONE FARMS CLUBHOUSE,000012,Greystone Farms Clubhouse,vest_18
33741,5356,100.0,0,96.92737430167597,7,98.77094972067039,1,34.94661971829549,exact_name,1,33741,2018,SHELBY,HARPERSVILLE TOWN HALL,000005,Harpersville Town Hall,vest_18
33742,5339,100.0,0,96.90085997079343,7,98.76034398831737,1,34.231122515059184,exact_name,1,33742,2018,SHELBY,HELENA COMMUNITY CENTER,000021,Helena Comm Ctr,vest_18
33743,5315,88.88888888888889,0,96.875,7,92.08333333333333,1,15.544327597195661,composite_vote,1,33743,2018,SHELBY,HOOVER FIRE STATION #8,000013,Hoover Fire St #8,vest_18
33744,5341,97.43589743589743,0,96.90366972477065,7,97.22300635144671,1,27.40697199210527,composite_vote,1,33744,2018,SHELBY,MEADOWBROOK BAPTIST,000015,Meadow Brook Baptist,vest_18
33745,5351,100.0,0,96.96412143514259,7,98.78564857405703,1,39.57647498765925,exact_name,1,33745,2018,SHELBY,MONTEVALLO PARKS & REC_,000033,Montevallo Parks & Rec,vest_18
33746,5314,82.35294117647058,0,96.88279301745636,7,88.1648819128649,1,28.502231310455258,review,0,33746,2018,SHELBY,NEW HOPE CUMBERLAND PRSBY,000016,New Hope Cumberland Church,vest_18
33747,5326,100.0,0,96.92307692307692,7,98.76923076923077,1,32.14240007210131,exact_name,1,33747,2018,SHELBY,NEW LIFE ASSEMBLY OF GOD,000006,New Life Assembly of God,vest_18
33748,5334,100.0,0,96.87738004569688,7,98.75095201827875,1,21.57520858540056,exact_name,1,33748,2018,SHELBY,NORTH SHELBY BAPTIST,000008,North Shelby Baptist,vest_18
33749,5337,100.0,0,96.78714859437751,7,98.71485943775102,1,25.887380905354462,exact_name,1,33749,2018,SHELBY,PEA RIDGE COMMUNITY CTR_,000031,Pea Ridge Comm Ctr,vest_18
33750,5317,100.0,0,96.90011481056257,7,98.76004592422504,1,34.21846301393238,exact_name,1,33750,2018,SHELBY,PELHAM CIVIC COMPLEX,000020,Pelham Civic Complex,vest_18
33751,5323,87.08333333333333,0,96.90637720488466,7,91.01255088195387,1,31.693534331136995,composite_vote,1,33751,2018,SHELBY,PELHAM PARK & REC_,000029,Pelham Park Rec Ctr,vest_18
33753,5328,85.5,0,96.89336691855584,7,90.05734676742233,1,9.698998991570221,composite_vote,1,33753,2018,SHELBY,RESTORE-1ST UNITED METHOD,000024,Restore-1st UMC,vest_18
33754,5340,100.0,0,96.89387402933563,7,98.75754961173425,1,23.67575823687247,exact_name,1,33754,2018,SHELBY,RIVERCHASE BAPTIST,000032,Riverchase Baptist,vest_18
33755,5346,95.0,0,96.91653375863902,7,95.7666135034556,1,16.10361932215156,composite_vote,1,33755,2018,SHELBY,RIVERCHASE CHURCH CHRIST,000019,Riverchase Church of Christ,vest_18
33756,5349,98.0392156862745,0,96.91184727681078,7,97.588268322489,1,55.005529840983485,composite_vote,1,33756,2018,SHELBY,ROY DOWNS MEMORIAL LIBRAR,000034,Roy Downs Memorial Library,vest_18
33757,5347,100.0,0,96.88427299703264,7,98.75370919881306,1,50.628025740330884,exact_name,1,33757,2018,SHELBY,SHELBY IRON WORKS PARK,000040,Shelby Iron Works Park,vest_18
33758,5343,100.0,0,96.8652037617555,7,98.7460815047022,1,31.61073439288451,exact_name,1,33758,2018,SHELBY,SHOAL CREEK TOWN HALL,000011,Shoal Creek Town Hall,vest_18
33759,5338,95.0,0,96.88427299703264,7,95.75370919881306,1,18.672716104436205,composite_vote,1,33759,2018,SHELBY,SOUTHCREST BAPTIST CHURCH,000022,Southcrest Baptist,vest_18
33760,5330,100.0,0,96.91313711414213,7,98.76525484565686,1,33.46121355143552,exact_name,1,33760,2018,SHELBY,STEWART STUDENT RETREAT,000030,Stewart Student Retreat,vest_18
33761,5342,88.88888888888889,0,96.90278176082593,7,92.0944460376637,1,27.221585232564266,composite_vote,1,33761,2018,SHELBY,THE CHURCH AT BROOKHILLS,000014,Church at Brook Hills,vest_18
33762,5331,100.0,0,96.875,7,98.75,1,58.85348420709867,exact_name,1,33762,2018,SHELBY,TURNER HOLLIS LEGION #195,000003,Turner-Hollis Legion #195,vest_18
33763,5348,100.0,0,96.89067201604814,7,98.75626880641926,1,29.857661728602665,exact_name,1,33763,2018,SHELBY,VALLEYDALE BAPTIST,000018,Valleydale Baptist,vest_18
33764,5353,91.22807017543859,0,96.99115044247787,7,93.53330228225431,1,37.20721532573257,composite_vote,1,33764,2018,SHELBY,VANDIVER-STERETT SR_ CTR_,000002,Vandiver-Sterrett Senior Ctr,vest_18
33765,5354,100.0,0,96.95982627578718,7,98.78393051031487,1,30.40582492025277,exact_name,1,33765,2018,SHELBY,VINCENT REVIVAL CTR_,000004,Vincent Revival Ctr,vest_18
33766,5355,85.5,0,96.92044482463645,7,90.06817792985458,1,14.847228666352123,composite_vote,1,33766,2018,SHELBY,WILSONVILLE UN_ METHODIST,000039,Wilsonville UMC,vest_18
33800,4285,100.0,0,93.9516129032258,7,97.58064516129032,1,11.295900165248256,exact_name,1,33800,2018,SUMTER,BELLAMY COMMUNITY CTR,000005,Bellamy Comm Ctr,vest_18
33801,4668,100.0,0,94.52054794520548,7,97.8082191780822,1,31.808219178082197,exact_name,1,33801,2018,SUMTER,BOYD TRAILER,000008,Boyd Trailer,vest_18
33802,4284,95.0,0,94.921875,7,94.96875,1,30.98474999999999,composite_vote,1,33802,2018,SUMTER,COATOPA BEL FIRE DEPT,000006,Coatopa Fire Dept,vest_18
33803,4203,100.0,0,94.47154471544715,7,97.78861788617886,1,27.11675014214616,exact_name,1,33803,2018,SUMTER,CUBA COMMUNITY CTR,000003,Cuba Comm Ctr,vest_18
33804,4670,95.0,0,94.65020576131687,7,94.86008230452674,1,32.10079986814793,composite_vote,1,33804,2018,SUMTER,EMELLE SUMTER TOWN HALL,000009,Emelle Town Hall,vest_18
33805,4669,100.0,0,93.72693726937268,7,97.49077490774908,1,8.980879185254935,exact_name,1,33805,2018,SUMTER,EPES COMMUNITY CTR,000010,Epes Comm Ctr,vest_18
33806,4283,100.0,0,93.58974358974359,7,97.43589743589743,1,10.88774103207092,exact_name,1,33806,2018,SUMTER,GAINESVILLE COMMUNITY CTR,000011,Gainesville Comm Ctr,vest_18
33807,4280,81.25,0,94.01197604790418,7,86.35479041916167,1,15.51116901998472,review,0,33807,2018,SUMTER,GEIGER TOWN HALL,000012,Geiger City Hall,vest_18
33808,4667,100.0,0,94.583615436696,7,97.8334461746784,1,52.8399211811534,exact_name,1,33808,2018,SUMTER,LIVINGSTON CIVIC CTR,000007,Livingston Civic Ctr,vest_18
33809,4281,100.0,0,94.04255319148936,7,97.61702127659575,1,29.19168191007992,exact_name,1,33809,2018,SUMTER,PANOLA TRAILER,000013,Panola Trailer,vest_18
33811,4570,100.0,0,94.57013574660633,7,97.82805429864254,1,15.972617466461514,exact_name,1,33811,2018,SUMTER,WARD COMMUNITY CTR,000002,Ward Comm Ctr,vest_18
33812,4282,100.0,0,93.75,7,97.5,1,36.171140939597315,exact_name,1,33812,2018,SUMTER,WHITFIELD TRAILER,000001,Whitfield Trailer,vest_18
33813,4569,100.0,0,94.1738299904489,7,97.66953199617956,1,58.551979338205626,exact_name,1,33813,2018,SUMTER,YORK SUMTER RESCUE,000004,York Sumter Rescue,vest_18
33815,4953,95.0,0,97.31285988483685,7,95.92514395393474,1,34.70326895393474,composite_vote,1,33815,2018,TALLADEGA,ANTIOCH BAPTIST CHURCH,000003,Antioch Baptist,vest_18
33816,4968,100.0,0,97.51243781094527,7,99.00497512437812,1,36.60497512437812,exact_name,1,33816,2018,TALLADEGA,BEMISTON REC CTR,0005-3,Bemiston Rec Ctr,vest_18
33817,4951,100.0,0,97.75280898876404,7,99.10112359550561,1,28.620306632169687,exact_name,1,33817,2018,TALLADEGA,BERNEYS STATION VFD,0009-2,Berneys Station VFD,vest_18
33818,4947,90.0,0,97.44094488188976,7,92.97637795275591,1,35.51649813656645,composite_vote,1,33818,2018,TALLADEGA,BETHEL BAPTIST CHURCH,000008,Bethel Baptist,vest_18
33819,4945,100.0,0,97.52066115702479,7,99.00826446280992,1,20.213066722696922,exact_name,1,33819,2018,TALLADEGA,BON AIR CITY HALL,0012-2,Bon Air City Hall,vest_18
33820,4958,100.0,0,97.36585365853658,7,98.94634146341463,1,22.539423224420915,exact_name,1,33820,2018,TALLADEGA,BRECON REC CTR,0005-1,Brecon Rec Ctr,vest_18
33821,4961,100.0,0,97.41100323624595,7,98.96440129449837,1,23.124476568690497,exact_name,1,33821,2018,TALLADEGA,COUNTY LINE VFD,0015-2,County Line VFD,vest_18
33822,4955,100.0,0,97.45454545454545,7,98.98181818181818,1,34.273718493344674,exact_name,1,33822,2018,TALLADEGA,EASTABOGA COMM CTR,0002-1,Eastaboga Comm Ctr,vest_18
33823,4965,100.0,0,97.22675367047309,7,98.89070146818923,1,13.153184289994101,exact_name,1,33823,2018,TALLADEGA,FAYETTEVILLE VFD,0015-1,Fayetteville VFD,vest_18
33824,4956,100.0,0,97.48653500897666,7,98.99461400359067,1,21.89302517354733,exact_name,1,33824,2018,TALLADEGA,IRONATON VFD,000004,Ironaton VFD,vest_18
33825,4962,100.0,0,97.33721190422914,7,98.93488476169165,1,32.94421070813671,exact_name,1,33825,2018,TALLADEGA,J CRAIG SMITH COMM CTR,000011,J Craig Smith Comm Ctr,vest_18
33826,4946,95.0,0,97.5,7,96.0,1,23.07623762376238,composite_vote,1,33826,2018,TALLADEGA,KINGSTON BAPTIST CHURCH,0007-2,Kingston Baptist,vest_18
33827,4952,100.0,0,97.28601252609603,7,98.91440501043841,1,18.506574667860917,exact_name,1,33827,2018,TALLADEGA,LAY LAKE VOL FIRE DEPT,0010-1,Lay Lake VFD,vest_18
33828,4944,100.0,0,97.3134328358209,7,98.92537313432837,1,16.50128554308749,exact_name,1,33828,2018,TALLADEGA,LIMBAUGH COMM  CTR,0012-1,Limbaugh Comm Ctr,vest_18
33829,4942,90.0,0,97.33391608391608,7,92.93356643356643,1,21.166360683341807,composite_vote,1,33829,2018,TALLADEGA,LINCOLN OLD HIGH SCH GYM,0002-2,Lincoln Old High,vest_18
33830,4959,100.0,0,97.4454828660436,7,98.97819314641745,1,18.14031796776095,exact_name,1,33830,2018,TALLADEGA,MABRA CENTER,0007-1,Mabra Center,vest_18
33831,4954,90.0,0,97.26708074534162,7,92.90683229813665,1,22.23620292750728,composite_vote,1,33831,2018,TALLADEGA,MUNFORD OLD HIGH SCH GYM,000018,Munford Old High,vest_18
33832,4963,100.0,0,97.29166666666667,7,98.91666666666667,1,39.97043010752689,exact_name,1,33832,2018,TALLADEGA,OAK GROVE CITY HALL,0012-3,Oak Grove City Hall,vest_18
33834,4948,100.0,0,97.24137931034483,7,98.89655172413794,1,16.5372408135555,exact_name,1,33834,2018,TALLADEGA,RENFROE VFD,0017-2,Renfroe VFD,vest_18
33835,4966,88.13559322033898,0,97.27810650887574,7,91.79259853575368,1,1.569051135142061,review,0,33835,2018,TALLADEGA,SPRING STREET COMM CTR,0005-2,Spring St Comm Ctr,vest_18
33836,4964,95.0,0,97.17741935483872,7,95.87096774193549,1,47.624610126041446,composite_vote,1,33836,2018,TALLADEGA,ST ANDREWS METHODIST CH,0010-2,St Andrews Methodist,vest_18
33837,4950,100.0,0,97.30700179533214,7,98.92280071813286,1,15.85757598004568,exact_name,1,33837,2018,TALLADEGA,STEMLEY VFD,0017-1,Stemley VFD,vest_18
33838,4957,88.88888888888889,0,97.41379310344827,7,92.29885057471265,1,24.710963348816378,composite_vote,1,33838,2018,TALLADEGA,SYCAMORE NUTRITION CTR,000013,Sycamore Nutr Ctr,vest_18
33839,4949,82.82051282051282,0,97.4910394265233,7,88.68872346291701,1,25.742539700155717,review,0,33839,2018,TALLADEGA,TALLADEGA CO CENTRAL HS,0007-3,Talladega Central High,vest_18
33840,4967,100.0,0,97.32824427480917,7,98.93129770992367,1,21.911325258133033,exact_name,1,33840,2018,TALLADEGA,WALDO CITY HALL,000014,Waldo City Hall,vest_18
33841,4960,100.0,0,97.24596391263059,7,98.89838556505224,1,12.726096483553206,exact_name,1,33841,2018,TALLADEGA,WINTERBORO VFD,0009-1,Winterboro VFD,vest_18
33842,4780,95.0,0,95.98715890850723,7,95.3948635634029,1,36.15233539093841,composite_vote,1,33842,2018,TALLAPOOSA,A/C HOUS AUTH Y&A SERVICE,000101,A/C Hous Auth Y&A,vest_18
33844,4204,100.0,0,95.67307692307693,7,98.26923076923077,1,15.828588465797779,exact_name,1,33844,2018,TALLAPOOSA,ALEX CITY FIRE LAKE HILL,000203,Alex City Fire Lake Hill,vest_18
33845,5774,90.9090909090909,0,95.75757575757575,7,92.84848484848484,1,38.92809378703233,composite_vote,1,33845,2018,TALLAPOOSA,ALEX CITY NATIONAL GUARD,000202,Alex City Natl Guard,vest_18
33846,4782,100.0,0,96.05954465849386,7,98.42381786339755,1,26.823228844394663,exact_name,1,33846,2018,TALLAPOOSA,COOPER COMMUNITY CENTER,000102,Cooper Comm Ctr,vest_18
33847,4776,100.0,0,95.84717607973423,7,98.3388704318937,1,38.17298778767484,exact_name,1,33847,2018,TALLAPOOSA,DADEVILLE REC_ CENTER,000701,Dadeville Rec Ctr,vest_18
33848,4768,100.0,0,95.83333333333334,7,98.33333333333334,1,36.42380844131243,exact_name,1,33848,2018,TALLAPOOSA,DAVISTON COMMUNITY CENTER,001701,Daviston Comm Ctr,vest_18
33849,5773,91.52542372881356,0,95.8092485549133,7,93.23895365925347,1,11.960265134663302,composite_vote,1,33849,2018,TALLAPOOSA,DUNCAN MEMORIAL COMM_CTR_,000103,Duncan Mem Comm Ctr,vest_18
33850,5776,86.66666666666667,0,95.91836734693877,7,90.36734693877551,1,35.12632129774987,composite_vote,1,33850,2018,TALLAPOOSA,EAGLE CREEK VOTING HOUSE,000601,Eagle Creek VH,vest_18
33851,5775,90.0,0,95.6140350877193,7,92.24561403508773,1,33.10678619625989,composite_vote,1,33851,2018,TALLAPOOSA,FELLOWSHIP BAPTIST COMM_,001601,Fellowship Baptist,vest_18
33852,4775,92.5925925925926,0,95.82664526484751,7,93.88621366149457,1,22.07326889700795,composite_vote,1,33852,2018,TALLAPOOSA,HACKNEYVILLE COMMUNITY CT,000303,Hackneyville Comm Ctr,vest_18
33853,4781,95.0,0,95.8029197080292,7,95.32116788321167,1,28.399064284951493,composite_vote,1,33853,2018,TALLAPOOSA,HILLABEE BAPTIST CHURCH,000301,Hillabee Baptist,vest_18
33854,4774,85.5,0,95.71045576407506,7,89.58418230563002,1,32.568915130057505,review,0,33854,2018,TALLAPOOSA,JACKSONS GAP V_F_D_,001801,Jackson's Gap VFD,vest_18
33855,4773,100.0,0,95.7286432160804,7,98.29145728643216,1,41.20438604632662,exact_name,1,33855,2018,TALLAPOOSA,MANOY VOTING HOUSE,000801,Manoy Voting House,vest_18
33856,4777,88.88888888888889,0,95.94594594594594,7,91.7117117117117,1,2.8303163628744983,review,0,33856,2018,TALLAPOOSA,MARY'S CROSS ROADS V HOUS,001401,Mary's Cross Road VH,vest_18
33857,4779,90.0,0,96.0,7,92.4,1,25.79749216300941,composite_vote,1,33857,2018,TALLAPOOSA,MONCRIEF,000302,Moncrief's Store,vest_18
33858,4787,95.0,0,96.08540925266904,7,95.43416370106762,1,4.857491006673399,review,0,33858,2018,TALLAPOOSA,MT_ LOVELY BAPTIST CHURCH,001501,Mt Lovely Baptist,vest_18
33859,4772,85.5,0,95.76669802445907,7,89.60667920978364,1,27.98058359225375,review,0,33859,2018,TALLAPOOSA,NEW PACES PT_ V_F_D_,000901,New Paces Pt VFD,vest_18
33860,4769,100.0,0,95.85798816568047,7,98.34319526627219,1,29.093994889978674,exact_name,1,33860,2018,TALLAPOOSA,NEW SITE TOWN HALL,000501,New Site Town Hall,vest_18
33861,4205,85.5,0,95.79967689822294,7,89.61987075928917,1,27.096793836212242,review,0,33861,2018,TALLAPOOSA,OURTOWN V_F_D_,000201,Ourtown VFD,vest_18
33862,5778,85.5,0,95.65217391304348,7,89.56086956521739,1,54.79541205728496,review,0,33862,2018,TALLAPOOSA,PENTECOST UNITED METH_ CH,001301,Pentecost UMC,vest_18
33864,4206,95.0,0,95.62764456981664,7,95.25105782792666,1,9.931124273109376,composite_vote,1,33864,2018,TALLAPOOSA,REELTOWN FIRE DEPT_,001201,Reeltown VFD,vest_18
33865,4207,95.0,0,95.6656346749226,7,95.26625386996903,1,17.226327130042293,composite_vote,1,33865,2018,TALLAPOOSA,ROCKY CREEK BAPTIST CH,000401,Rocky Creek Baptist,vest_18
33866,5777,100.0,0,96.20253164556962,7,98.48101265822785,1,24.41083721963136,exact_name,1,33866,2018,TALLAPOOSA,SARDIS COMMUNITY BUILDING,001101,Sardis Comm Bldg,vest_18
33867,4771,100.0,0,95.77167019027483,7,98.30866807610994,1,31.44547060537593,exact_name,1,33867,2018,TALLAPOOSA,TALLASSEE CITY HALL,001203,Tallassee City Hall,vest_18
33868,4778,100.0,0,95.79288025889967,7,98.31715210355986,1,28.313732130919647,exact_name,1,33868,2018,TALLAPOOSA,UNION COMMUNITY BUILDING,001001,Union Comm Bldg,vest_18
33869,4770,100.0,0,95.8,7,98.32,1,23.760267335004173,exact_name,1,33869,2018,TALLAPOOSA,WALL STREET COMM_ CENTER,001204,Wall Street Comm Ctr,vest_18
33870,5290,100.0,0,97.16535433070867,7,98.86614173228347,1,33.695981714253264,exact_name,1,33870,2018,TUSCALOOSA,ABERNANT BAPTIST,000013,Abernant Baptist,vest_18
33872,5263,100.0,0,97.2961373390558,7,98.91845493562232,1,37.609346693763946,exact_name,1,33872,2018,TUSCALOOSA,ALBERTA BAPTIST,000026,Alberta Baptist,vest_18
33873,5309,100.0,0,97.28822314049587,7,98.91528925619835,1,19.34674785418889,exact_name,1,33873,2018,TUSCALOOSA,BELK ACTIVITY CENTER,000044,Belk Activity Ctr,vest_18
33874,5288,68.39999999999999,0,97.25203950193216,7,79.94081580077287,1,4.191028205190875,review,0,33874,2018,TUSCALOOSA,BIG SANDY BAPTIST,000052,Big Sandy Church,vest_18
33875,5310,95.0,0,97.27306686589465,7,95.90922674635786,1,27.325735895866558,composite_vote,1,33875,2018,TUSCALOOSA,BOBBY MILLER ACTIVITY,000047,Bobby Miller Activity Ctr,vest_18
33876,5261,95.0,0,97.16981132075472,7,95.8679245283019,1,13.370513525065661,composite_vote,1,33876,2018,TUSCALOOSA,BUHL VFD STATION,000032,Buhl VFD,vest_18
33877,5266,68.18181818181819,0,97.20616570327553,7,79.79155719040114,1,3.873859503472687,review,0,33877,2018,TUSCALOOSA,CARROLLS CREEK BAPTIST,000016,Carroll's Creek Church,vest_18
33878,5279,72.06896551724137,0,97.21137757947574,7,82.12593034213512,1,16.201546314947365,review,0,33878,2018,TUSCALOOSA,CHAPEL HILL BAPTIST,000017,Chapel Hill Church,vest_18
33879,5302,95.0,0,97.24928366762178,7,95.89971346704871,1,22.049698537218916,composite_vote,1,33879,2018,TUSCALOOSA,CHURCH OF THE HIGHLANDS,000023,Church of Highlands,vest_18
33880,5286,100.0,0,97.23538704581358,7,98.89415481832543,1,21.790174314669855,exact_name,1,33880,2018,TUSCALOOSA,COALING TOWN HALL,000049,Coaling Town Hall,vest_18
33881,5260,95.0,0,97.15719063545151,7,95.8628762541806,1,8.21641956126723,composite_vote,1,33881,2018,TUSCALOOSA,COKER FIRE DEPT,000031,Coker VFD,vest_18
33882,5270,95.0,0,97.23889555822329,7,95.89555822328933,1,17.70015147176747,composite_vote,1,33882,2018,TUSCALOOSA,COMMUNITY CHURCH COTTONDALE,000042,Cottondale Comm Church,vest_18
33883,5306,72.06896551724137,0,97.34513274336283,7,82.17943240768994,1,8.785255962666042,review,0,33883,2018,TUSCALOOSA,CORNERSTONE BAPTIST,000038,Cornerstone Church,vest_18
33884,5271,100.0,0,97.27891156462584,7,98.91156462585033,1,33.241428516963225,exact_name,1,33884,2018,TUSCALOOSA,COTTONDALE METHODIST,000043,Cottondale Methodist,vest_18
33885,5264,93.33333333333333,0,97.32620320855615,7,94.93048128342247,1,34.45511721490968,composite_vote,1,33885,2018,TUSCALOOSA,COUNTY ROAD CAMP #3,000007,County Rd Camp #3,vest_18
33886,5308,95.0,0,97.2621492128679,7,95.90485968514716,1,29.064653499580146,composite_vote,1,33886,2018,TUSCALOOSA,DUNCANVILLE MIDDLE SCHOOL,000048,Duncanville School,vest_18
33887,5300,100.0,0,97.14285714285714,7,98.85714285714286,1,10.967995570321165,exact_name,1,33887,2018,TUSCALOOSA,ECHOLA FIRE DEPT,000018,Echola FD,vest_18
33888,5282,95.0,0,97.1291866028708,7,95.85167464114832,1,11.68860410172924,composite_vote,1,33888,2018,TUSCALOOSA,ELROD VFD STATION,000033,Elrod VFD,vest_18
33889,5313,68.39999999999999,0,97.27582292849036,7,79.95032917139613,1,13.32099696514085,review,0,33889,2018,TUSCALOOSA,FLATWOODS BAPTIST,000020,Flatwoods Church,vest_18
33890,5274,72.06896551724137,0,97.26890756302521,7,82.1489423355549,1,20.3174767236015,review,0,33890,2018,TUSCALOOSA,FOREST LAKE METHODIST,000039,Forest Lake Church,vest_18
33891,5296,95.0,0,97.16231555051078,7,95.86492622020432,1,14.79857108001741,composite_vote,1,33891,2018,TUSCALOOSA,FOSTERS FIRE DEPT,000053,Fosters VFD,vest_18
33892,5281,100.0,0,97.20372836218375,7,98.8814913448735,1,26.99825926710922,exact_name,1,33892,2018,TUSCALOOSA,G G HARDIN COMM CTR,000014,G G Hardin Comm Ctr,vest_18
33893,5285,100.0,0,97.28260869565217,7,98.91304347826087,1,41.72819847252035,exact_name,1,33893,2018,TUSCALOOSA,HAGLER COMMUNITY CTR,000051,Hagler Comm Ctr,vest_18
33894,5277,100.0,0,97.38903394255874,7,98.9556135770235,1,22.505665283331666,exact_name,1,33894,2018,TUSCALOOSA,HOLT ELEMENTARY,000024,Holt Elementary,vest_18
33895,5295,78.78048780487804,0,97.87234042553192,7,86.41722885313959,1,19.858373267308536,review,0,33895,2018,TUSCALOOSA,KELLERMAN ANTIOCH BAPTIST,000010,Kellerman Antioch Church,vest_18
33896,5289,66.08695652173913,0,97.22222222222221,7,78.54106280193236,1,8.936803274219685,review,0,33896,2018,TUSCALOOSA,LAKEVIEW BAPTIST,000012,Lakeview Church,vest_18
33897,5265,100.0,0,97.2382397572079,7,98.89529590288316,1,21.814808098005116,exact_name,1,33897,2018,TUSCALOOSA,MARY PHELPS CENTER,000015,Mary Phelps Ctr,vest_18
33898,5284,85.5,0,97.70114942528735,7,90.38045977011494,1,22.41379310344827,composite_vote,1,33898,2018,TUSCALOOSA,MAYFIELD FIRE,000004,Mayfield VFD,vest_18
33899,5269,100.0,0,97.26205997392438,7,98.90482398956976,1,8.978107385325075,exact_name,1,33899,2018,TUSCALOOSA,MCABEE CENTER,000041,McAbee Ctr,vest_18
33900,5273,95.0,0,97.32346241457859,7,95.92938496583145,1,5.794664395082336,composite_vote,1,33900,2018,TUSCALOOSA,MCDONALD HUGHES COMM CTR,000037,McDonald Hughes Ctr,vest_18
33901,5283,85.5,0,97.17425431711146,7,90.16970172684458,1,0.4256174480763377,review,0,33901,2018,TUSCALOOSA,MONTGOMERY FIRE,000005,Montgomery VFD,vest_18
33902,5312,72.06896551724137,0,97.23926380368098,7,82.13708483181722,1,14.059757322313061,review,0,33902,2018,TUSCALOOSA,MOUNT OLIVE BAPTIST,000019,Mt Olive Church,vest_18
33903,5275,74.84848484848484,0,97.3832734735762,7,83.86240029852138,1,15.502314772959167,review,0,33903,2018,TUSCALOOSA,MOUNT PILGRIM BAPTIST,000045,Mt Pilgrim Church,vest_18
33904,5311,66.08695652173913,0,97.3816155988858,7,78.6048201525978,1,10.291098925323837,review,0,33904,2018,TUSCALOOSA,NEW LIFE BAPTIST,000046,New Life Church,vest_18
33905,5303,85.5,0,97.28571428571429,7,90.21428571428572,1,9.431272420341855,composite_vote,1,33905,2018,TUSCALOOSA,NEW ZION MISSIONARY CH,000029,New Zion Church,vest_18
33906,5280,100.0,0,97.26126126126125,7,98.9045045045045,1,36.19624762377055,exact_name,1,33906,2018,TUSCALOOSA,NORTHPORT CITY HALL,000021,Northport City Hall,vest_18
33907,5301,100.0,0,97.279792746114,7,98.9119170984456,1,11.041188378298642,exact_name,1,33907,2018,TUSCALOOSA,NORTHPORT COMM CTR,000030,Northport Comm Ctr,vest_18
33908,5287,100.0,0,97.22222222222221,7,98.88888888888889,1,33.81971164779188,exact_name,1,33908,2018,TUSCALOOSA,NORTHSIDE LIONS CLUB,000006,Northside Lions Club,vest_18
33909,5278,85.5,0,97.17741935483872,7,90.17096774193548,1,10.997404523544674,composite_vote,1,33909,2018,TUSCALOOSA,PETERSON COMMUNITY CH,000025,Peterson Church,vest_18
33911,5298,95.0,0,97.40518962075848,7,95.96207584830339,1,13.727052076512578,composite_vote,1,33911,2018,TUSCALOOSA,RALPH FIRE DEPT,000054,Ralph VFD,vest_18
33912,5299,95.0,0,97.3076923076923,7,95.92307692307693,1,9.669108669108681,composite_vote,1,33912,2018,TUSCALOOSA,ROMULUS FIRE DEPT,000034,Romulus VFD,vest_18
33913,5291,100.0,0,97.47474747474747,7,98.98989898989899,1,41.042382588774345,exact_name,1,33913,2018,TUSCALOOSA,SHERIFF'S FIRING RANGE,000003,Sheriff's Firing Range,vest_18
33914,5267,97.95918367346938,0,97.26339794754846,7,97.68086938310101,1,34.02897969975066,composite_vote,1,33914,2018,TUSCALOOSA,STATION 2 CARROLLS CREEK,000008,Station #2 Carroll's Creek,vest_18
33915,5272,85.5,0,97.38822487826472,7,90.25528995130588,1,9.210299058774012,composite_vote,1,33915,2018,TUSCALOOSA,STILLMAN COLL HAYS CTR,000036,Stillman College,vest_18
33916,5292,77.94871794871794,0,97.2822299651568,7,85.68212275529349,1,10.609820291402244,review,0,33916,2018,TUSCALOOSA,TANNEHILL VALLEY BAPTIST,000011,Tannehill Valley Church,vest_18
33917,5304,68.29268292682926,0,97.28729963008631,7,79.89052960813208,1,29.645733604801528,review,0,33917,2018,TUSCALOOSA,TUSCALOOSA C_H_ ANNEX,000028,Tuscaloosa Courthouse,vest_18
33918,5305,85.5,0,97.25228975853454,7,90.20091590341382,1,10.516954785552329,composite_vote,1,33918,2018,TUSCALOOSA,U OF A STUDENT REC CTR,000027,UA Rec Ctr,vest_18
