result_id,source_file_id,year,chamber,district,county,candidate_name,normalized_name,party,votes,source_sheet
HLR-7DE7A041DDCA18EB331B,SRC-434908383637C44840FB,1990,house,16,Fayette,Orman Wilson,ORMAN WILSON,R,1874.0,Hse.90Gen.
HLR-97C7A4A7ABB3E6B19DB1,SRC-434908383637C44840FB,1990,house,16,Lamar,Max Newman,MAX NEWMAN,D,3005.0,Hse.90Gen.
HLR-766B9D973ABF27D812C6,SRC-434908383637C44840FB,1990,house,16,Lamar,Orman Wilson,ORMAN WILSON,R,2108.0,Hse.90Gen.
HLR-F7EECF03BD578CEC4489,SRC-434908383637C44840FB,1990,house,16,Marion,Max Newman,MAX NEWMAN,D,836.0,Hse.90Gen.
HLR-979C0610817C6186A32E,SRC-434908383637C44840FB,1990,house,16,Marion,Orman Wilson,ORMAN WILSON,R,268.0,Hse.90Gen.
HLR-16C7191F0680FE3E40FE,SRC-434908383637C44840FB,1990,house,5,Limestone,Tommy Carter,TOMMY CARTER,D,8780.0,Hse.90Gen.
HLR-2DE039F4F7E0915FFCAB,SRC-434908383637C44840FB,1990,house,6,Madison,Tom Butler,THOMAS BUTLER,D,8767.0,Hse.90Gen.
HLR-B5028B40FCD0D9A9C4EE,SRC-434908383637C44840FB,1990,house,6,Madison,Gregory Wayne,GREGORY WAYNE,R,6656.0,Hse.90Gen.
HLR-DFE9557653C61F05A153,SRC-434908383637C44840FB,1990,house,17,Marion,Mike Millican,MICHAEL MILLICAN,D,4361.0,Hse.90Gen.
HLR-2E741B66D7FE705B92A4,SRC-434908383637C44840FB,1990,house,17,Marion,Robert Aderholt,ROBERT ADERHOLT,R,1738.0,Hse.90Gen.
HLR-CE9EADC4552BBF40618C,SRC-434908383637C44840FB,1990,house,17,Winston,Mike Millican,MICHAEL MILLICAN,D,3551.0,Hse.90Gen.
HLR-24F70582BCDB967A15D1,SRC-434908383637C44840FB,1990,house,17,Winston,Robert Aderholt,ROBERT ADERHOLT,R,5608.0,Hse.90Gen.
HLR-624437524FD75BB38D22,SRC-434908383637C44840FB,1990,house,7,Lawrence,Sam Letson,SAMUEL LETSON,D,5409.0,Hse.90Gen.
HLR-A6EB02EEA4171F2AB545,SRC-434908383637C44840FB,1990,house,7,Morgan,Sam Letson,SAMUEL LETSON,D,1026.0,Hse.90Gen.
HLR-2121397DD06D1DFF147D,SRC-434908383637C44840FB,1990,house,18,Franklin,Johnny Mack Morrow,JOHNNY MACK MORROW,D,5765.0,Hse.90Gen.
HLR-2EF15209627A00D91831,SRC-434908383637C44840FB,1990,house,18,Franklin,Larry Lowrance,LARRY LOWRANCE,R,2771.0,Hse.90Gen.
HLR-FBE470D37E2A6033E51B,SRC-434908383637C44840FB,1990,house,18,Marion,Johnny Mack Morrow,JOHNNY MACK MORROW,D,1865.0,Hse.90Gen.
HLR-36740D55CC80D706D3C3,SRC-434908383637C44840FB,1990,house,18,Marion,Larry Lowrance,LARRY LOWRANCE,R,1196.0,Hse.90Gen.
HLR-2C046BBC6F7C69C947D6,SRC-434908383637C44840FB,1990,house,8,Morgan,Morris Anderson,MORRIS ANDERSON,D,7257.0,Hse.90Gen.
HLR-766AC3CBE72453B68CE1,SRC-434908383637C44840FB,1990,house,19,Madison,George Grayson,GEORGE GRAYSON,D,7104.0,Hse.90Gen.
HLR-4BC8F1AC70855DFD5E78,SRC-434908383637C44840FB,1990,house,9,Morgan,Paul Parker,PAUL PARKER,D,7633.0,Hse.90Gen.
HLR-5D7DC86CE94FC332357E,SRC-434908383637C44840FB,1990,house,9,Morgan,Billy Buckelew,BILLY BUCKELEW,R,4846.0,Hse.90Gen.
HLR-192AFF782B4E5D87DADA,SRC-434908383637C44840FB,1990,house,20,Madison,Howard Sanderford,HOWARD SANDERFORD,R,9632.0,Hse.90Gen.
HLR-4D063B76CCE936D619CF,SRC-434908383637C44840FB,1990,house,10,Madison,Morris Brooks,MORRIS BROOKS,D,10246.0,Hse.90Gen.
HLR-DDD418E8984BF801477A,SRC-434908383637C44840FB,1990,house,21,Madison,Dewayne Freeman,DEWAYNE FREEMAN,D,5622.0,Hse.90Gen.
HLR-755547B9E76F700C1818,SRC-434908383637C44840FB,1990,house,21,Madison,Randy Hinshaw,RANDY HINSHAW,R,4843.0,Hse.90Gen.
HLR-A8FE408184E2D1814853,SRC-434908383637C44840FB,1990,house,11,Cullman,Tom Drake,THOMAS DRAKE,D,4917.0,Hse.90Gen.
HLR-73740AB8658639E42DFC,SRC-434908383637C44840FB,1990,house,11,Cullman,J.L. Below,JL BELOW,R,3300.0,Hse.90Gen.
HLR-BE4EFCE6E1B34B694C11,SRC-434908383637C44840FB,1990,house,11,Morgan,Tom Drake,THOMAS DRAKE,D,2304.0,Hse.90Gen.
HLR-1160DACF4BE28ECA6992,SRC-434908383637C44840FB,1990,house,11,Morgan,J.L. Below,JL BELOW,R,1088.0,Hse.90Gen.
HLR-BF60C0FC5DE1A5F70D96,SRC-434908383637C44840FB,1990,house,22,Jackson,Albert Hall,ALBERT HALL,D,2049.0,Hse.90Gen.
HLR-9A936D155C549D8F4CDA,SRC-434908383637C44840FB,1990,house,22,Madison,Albert Hall,ALBERT HALL,D,5500.0,Hse.90Gen.
HLR-6C5826B9289B91E3F934,SRC-434908383637C44840FB,1990,house,12,Cullman,W.C. Bill Bowling,WC BILL BOWLING,D,7436.0,Hse.90Gen.
HLR-50BCCB81B9EC6AD9E294,SRC-434908383637C44840FB,1990,house,12,Cullman,Robert Hearin,ROBERT HEARIN,R,6585.0,Hse.90Gen.
HLR-A33C8C56F47C314F01C8,SRC-434908383637C44840FB,1990,house,23,Jackson,Ben Richardson,BEN RICHARDSON,D,4227.0,Hse.90Gen.
HLR-45B9BDDD553C2B5D879E,SRC-434908383637C44840FB,1990,house,24,DeKalb,Ralph Burke,RALPH BURKE,D,6334.0,Hse.90Gen.
HLR-54B6A5F13BBE17BD5B1C,SRC-434908383637C44840FB,1990,house,24,DeKalb,Ricky Harcrow,RICKY HARCROW,R,5856.0,Hse.90Gen.
HLR-B130F89EEF6FA4DF392F,SRC-434908383637C44840FB,1990,house,36,Calhoun,James Campbell,JAMES CAMPBELL,D,5235.0,Hse.90Gen.
HLR-12B146C9DA1D48608C9E,SRC-434908383637C44840FB,1990,house,36,Calhoun,Mark Sawyer,MARK SAWYER,R,2931.0,Hse.90Gen.
HLR-91DB9C1CB087742FB119,SRC-434908383637C44840FB,1990,house,25,Marshall,Gordon Ray Moon,GORDON RAY MOON,D,5353.0,Hse.90Gen.
HLR-3F70A1EB5A4CAFAFEF85,SRC-434908383637C44840FB,1990,house,25,Marshall,Rich Kerry,RICH KERRY,R,5585.0,Hse.90Gen.
HLR-E5BA878DD7A4610A32EA,SRC-434908383637C44840FB,1990,house,37,Chambers,Richard Laird,RICHARD LAIRD,D,374.0,Hse.90Gen.
HLR-0DCC53DBABA6218411DB,SRC-434908383637C44840FB,1990,house,37,Clay,Richard Laird,RICHARD LAIRD,D,2676.0,Hse.90Gen.
HLR-6136F748C64345F2F5F7,SRC-434908383637C44840FB,1990,house,37,Randolph,Richard Laird,RICHARD LAIRD,D,3800.0,Hse.90Gen.
HLR-6D5170D4D0B00E2EF3ED,SRC-434908383637C44840FB,1990,house,26,DeKalb,W.F. Frank McDaniel,WF FRANK MCDANIEL,D,2290.0,Hse.90Gen.
HLR-41852E0D5391557312AB,SRC-434908383637C44840FB,1990,house,26,Marshall,W.F. Frank McDaniel,WF FRANK MCDANIEL,D,3783.0,Hse.90Gen.
HLR-0576D8900940A0BC7FAA,SRC-434908383637C44840FB,1990,house,38,Chambers,Bill Fuller,WILLIAM FULLER,D,5778.0,Hse.90Gen.
HLR-91950315BC9EDCFF895B,SRC-434908383637C44840FB,1990,house,27,Blount,Bob Harvey,ROBERT HARVEY,D,6543.0,Hse.90Gen.
HLR-052DA3F3C775ED99CF58,SRC-434908383637C44840FB,1990,house,27,Blount,Elwyn Thomas,ELWYN THOMAS,R,5916.0,Hse.90Gen.
HLR-EAB834CC5D768FD1BE58,SRC-434908383637C44840FB,1990,house,39,Cherokee,Richard Lindsey,RICHARD LINDSEY,D,3951.0,Hse.90Gen.
HLR-D79B6D69DA9706ADDE7C,SRC-434908383637C44840FB,1990,house,39,Cleburne,Richard Lindsey,RICHARD LINDSEY,D,1859.0,Hse.90Gen.
HLR-7A760A99E8ECA97387B9,SRC-434908383637C44840FB,1990,house,39,DeKalb,Richard Lindsey,RICHARD LINDSEY,D,652.0,Hse.90Gen.
HLR-90AFDD86159B1747974D,SRC-434908383637C44840FB,1990,house,28,Etowah,Joe Ford,JOE FORD,D,5938.0,Hse.90Gen.
HLR-52991826740FC864AB53,SRC-434908383637C44840FB,1990,house,28,Etowah,H.M. Freeman,HM FREEMAN,R,4329.0,Hse.90Gen.
HLR-A661A1F82B3FDC6FF55D,SRC-434908383637C44840FB,1990,house,29,Etowah,June Bugg,JUNE BUGG,D,5860.0,Hse.90Gen.
HLR-C7BAA2056AD6EFAE1AD1,SRC-434908383637C44840FB,1990,house,29,Etowah,Ferrell Cornutt,FERRELL CORNUTT,R,3101.0,Hse.90Gen.
HLR-28BF908E865B09F42F56,SRC-434908383637C44840FB,1990,house,40,Bibb,Al Knight,AL KNIGHT,R,1007.0,Hse.90Gen.
HLR-B595D2CD5695BBDB7C7C,SRC-434908383637C44840FB,1990,house,40,Shelby,Al Knight,AL KNIGHT,R,11428.0,Hse.90Gen.
HLR-744D2F80DC46C225FD41,SRC-434908383637C44840FB,1990,house,30,Etowah,"John Colvin, Jr.",JOHN COLVIN,D,5771.0,Hse.90Gen.
HLR-4C353B73F1617D82C5D6,SRC-434908383637C44840FB,1990,house,30,Etowah,Roy Smith,ROY SMITH,R,6296.0,Hse.90Gen.
HLR-74FC46E874707488A013,SRC-434908383637C44840FB,1990,house,30,St. Clair,"John Colvin, Jr.",JOHN COLVIN,D,593.0,Hse.90Gen.
HLR-9E83B187E33D91E490B7,SRC-434908383637C44840FB,1990,house,30,St. Clair,Roy Smith,ROY SMITH,R,707.0,Hse.90Gen.
HLR-6ACF31516400658AF83B,SRC-434908383637C44840FB,1990,house,41,Shelby,Mike Hill,MICHAEL HILL,R,11648.0,Hse.90Gen.
HLR-43B5AAD80151309A256A,SRC-434908383637C44840FB,1990,house,31,Coosa,Jack Venable,JACK VENABLE,D,2941.0,Hse.90Gen.
HLR-A25DE9E14AE3CC0D31EA,SRC-434908383637C44840FB,1990,house,31,Elmore,Jack Venable,JACK VENABLE,D,5931.0,Hse.90Gen.
HLR-8FBACB2AA5C3B22C3566,SRC-434908383637C44840FB,1990,house,42,St. Clair,Hugh Holladay,HUGH HOLLADAY,D,7567.0,Hse.90Gen.
HLR-8279FEBD974093A33AE5,SRC-434908383637C44840FB,1990,house,42,St. Clair,Mike Fricker,MICHAEL FRICKER,R,4837.0,Hse.90Gen.
HLR-75A0A54ED907A8F251A0,SRC-434908383637C44840FB,1990,house,32,Talladega,Clarence Haynes,CLARENCE HAYNES,D,6002.0,Hse.90Gen.
HLR-7530053965F735437E8F,SRC-434908383637C44840FB,1990,house,32,Talladega,Bobby Nabors,BOBBY NABORS,R,2552.0,Hse.90Gen.
HLR-025972E63A2B4C9AAAB1,SRC-434908383637C44840FB,1990,house,43,Jefferson,Jack Biddle III,JACK BIDDLE,D,9648.0,Hse.90Gen.
HLR-A7B54968A88480B8B8FC,SRC-434908383637C44840FB,1990,house,43,Jefferson,James Franklin,JAMES FRANKLIN,R,2006.0,Hse.90Gen.
HLR-8F5401206A4F7F77D20F,SRC-434908383637C44840FB,1990,house,33,Talladega,Ron Johnson,RONALD JOHNSON,D,6068.0,Hse.90Gen.
HLR-40D6AC40EEE786B4EB48,SRC-434908383637C44840FB,1990,house,33,Talladega,Howard Hattaway,HOWARD HATTAWAY,R,3497.0,Hse.90Gen.
HLR-A20F3DE0EBB723B62637,SRC-434908383637C44840FB,1990,house,44,Jefferson,Barry W. Clemmons,BARRY W CLEMMONS,D,3257.0,Hse.90Gen.
HLR-80E7B04C5EFB206488FC,SRC-434908383637C44840FB,1990,house,44,Jefferson,Arthur Payne,ARTHUR PAYNE,R,9258.0,Hse.90Gen.
HLR-66959BB9BCF6971A210F,SRC-434908383637C44840FB,1990,house,34,Calhoun,Gerald Willis,GERALD WILLIS,D,6290.0,Hse.90Gen.
HLR-5B2BE8DF55B67ABDA0FD,SRC-434908383637C44840FB,1990,house,45,Jefferson,Albert Morton,ALBERT MORTON,D,11856.0,Hse.90Gen.
HLR-24642078B139AD821BCB,SRC-434908383637C44840FB,1990,house,35,Calhoun,Bobby Crow,BOBBY CROW,D,5057.0,Hse.90Gen.
HLR-E80CC4FAC8ED6CE33F61,SRC-434908383637C44840FB,1990,house,35,Calhoun,Mike Rogers,MICHAEL ROGERS,R,4770.0,Hse.90Gen.
HLR-5ABEE3551EED4AF40F12,SRC-434908383637C44840FB,1990,house,46,Jefferson,Jim Carns,JAMES CARNS,R,14427.0,Hse.90Gen.
HLR-98B623625DD88F6D2229,SRC-434908383637C44840FB,1990,house,47,Jefferson,Virginia Volker,VIRGINIA VOLKER,D,5409.0,Hse.90Gen.
HLR-4406650CFDFD6B167817,SRC-434908383637C44840FB,1990,house,47,Jefferson,Allen Sanderson,ALLEN SANDERSON,R,8366.0,Hse.90Gen.
HLR-5C4B5EDE8F41538D68EA,SRC-434908383637C44840FB,1990,house,62,Tuscaloosa,Phil Poole,PHIL POOLE,D,9700.0,Hse.90Gen.
HLR-7BA0F644CDDA43C869D0,SRC-434908383637C44840FB,1990,house,48,Jefferson,"John Hawkins, Jr.",JOHN HAWKINS,D,12417.0,Hse.90Gen.
HLR-8AD5DC5CA7F52B858636,SRC-434908383637C44840FB,1990,house,63,Tuscaloosa,Tim Parker,TIM PARKER,D,7027.0,Hse.90Gen.
HLR-99B8588AFE4FC4437970,SRC-434908383637C44840FB,1990,house,63,Tuscaloosa,L.L. McAllister,LL MCALLISTER,R,3713.0,Hse.90Gen.
HLR-DCA992F07A981F35C83F,SRC-434908383637C44840FB,1990,house,49,Jefferson,Jack Pratt,JACK PRATT,D,5624.0,Hse.90Gen.
HLR-7BD1C906DFA1B5F30E84,SRC-434908383637C44840FB,1990,house,49,Jefferson,Tony Petelos,TONY PETELOS,R,6575.0,Hse.90Gen.
HLR-2A04865F9560517A766A,SRC-434908383637C44840FB,1990,house,64,Conecuh,Jimmy Warren,JIMMY WARREN,D,3195.0,Hse.90Gen.
HLR-DED03EAA9BD22A2F9BE6,SRC-434908383637C44840FB,1990,house,64,Monroe,Jimmy Warren,JIMMY WARREN,D,4120.0,Hse.90Gen.
HLR-907727667753FC46661A,SRC-434908383637C44840FB,1990,house,50,Jefferson,John Stewart,JOHN STEWART,D,6074.0,Hse.90Gen.
HLR-7EB6458FCDCB19D3008D,SRC-434908383637C44840FB,1990,house,50,Jefferson,Johnny Curry,JOHNNY CURRY,R,6493.0,Hse.90Gen.
HLR-BCA875A8E6A2A47F9788,SRC-434908383637C44840FB,1990,house,65,Clarke,Jeff Dolbare,JEFF DOLBARE,D,4517.0,Hse.90Gen.
HLR-65B386D23605F1A139F6,SRC-434908383637C44840FB,1990,house,65,Clarke,Willie Nichols,WILLIE NICHOLS,R,2084.0,Hse.90Gen.
HLR-F850F65F20B362439317,SRC-434908383637C44840FB,1990,house,65,Washington,Jeff Dolbare,JEFF DOLBARE,D,4870.0,Hse.90Gen.
HLR-E1AE86D6648A9BC70E77,SRC-434908383637C44840FB,1990,house,65,Washington,Willie Nichols,WILLIE NICHOLS,R,1061.0,Hse.90Gen.
HLR-66F38A6071FE98B4DD74,SRC-434908383637C44840FB,1990,house,51,Jefferson,Frank Rogers,FRANK ROGERS,D,6300.0,Hse.90Gen.
HLR-787F7ADF13652219D89C,SRC-434908383637C44840FB,1990,house,51,Jefferson,Gary Seale,GARY SEALE,R,4218.0,Hse.90Gen.
HLR-3461D8FE72D5ED207D22,SRC-434908383637C44840FB,1990,house,52,Jefferson,John Rogers,JOHN ROGERS,D,8278.0,Hse.90Gen.
HLR-977CBE091729BF8CF66B,SRC-434908383637C44840FB,1990,house,66,Choctaw,Blakeney  Harrell,BLAKENEY HARRELL,D,1362.0,Hse.90Gen.
HLR-C3C9D8AA6C9B48418148,SRC-434908383637C44840FB,1990,house,66,Clarke,Blakeney  Harrell,BLAKENEY HARRELL,D,1435.0,Hse.90Gen.
HLR-730683BD842DAB8743C1,SRC-434908383637C44840FB,1990,house,66,Marengo,Blakeney  Harrell,BLAKENEY HARRELL,D,5642.0,Hse.90Gen.
HLR-96F519058F5A7EC8CAA2,SRC-434908383637C44840FB,1990,house,53,Jefferson,Demetrius Newton,DEMETRIUS NEWTON,D,7575.0,Hse.90Gen.
HLR-55D291AA71CA8984F9B8,SRC-434908383637C44840FB,1990,house,54,Jefferson,George Perdue,GEORGE PERDUE,D,5979.0,Hse.90Gen.
HLR-7CD98C16E1F4128F520D,SRC-434908383637C44840FB,1990,house,67,Choctaw,Lucius Black,LUCIUS BLACK,D,2549.0,Hse.90Gen.
HLR-9834AE2926708931C243,SRC-434908383637C44840FB,1990,house,67,Greene,Lucius Black,LUCIUS BLACK,D,3118.0,Hse.90Gen.
HLR-9C6659531E9E4DD47C1E,SRC-434908383637C44840FB,1990,house,67,Sumter,Lucius Black,LUCIUS BLACK,D,4274.0,Hse.90Gen.
HLR-5AFD6FA47C54F0778C74,SRC-434908383637C44840FB,1990,house,55,Jefferson,Mark Gaines,MARK GAINES,R,10821.0,Hse.90Gen.
HLR-0267C953FAF9E470BC9B,SRC-434908383637C44840FB,1990,house,56,Jefferson,Bobbie G. McDowell,BOBBIE G MCDOWELL,D,7581.0,Hse.90Gen.
HLR-776A3DEC3F3C8FD4FE9B,SRC-434908383637C44840FB,1990,house,68,Dallas,"Jenkins Bryant, Jr.",JENKINS BRYANT,D,1354.0,Hse.90Gen.
HLR-33F4FB2D8319E82B61CD,SRC-434908383637C44840FB,1990,house,68,Hale,"Jenkins Bryant, Jr.",JENKINS BRYANT,D,2964.0,Hse.90Gen.
HLR-F16BE1BBB1167C84D645,SRC-434908383637C44840FB,1990,house,68,Perry,"Jenkins Bryant, Jr.",JENKINS BRYANT,D,3365.0,Hse.90Gen.
HLR-ACED80E17B70FA239796,SRC-434908383637C44840FB,1990,house,57,Jefferson,Edward McClain,EDWARD MCCLAIN,D,8220.0,Hse.90Gen.
HLR-8DB2B9F5F5EF8D673BF5,SRC-434908383637C44840FB,1990,house,58,Jefferson,David Barnes,DAVID BARNES,D,5029.0,Hse.90Gen.
HLR-8B9FCCD80587EEB83FDA,SRC-434908383637C44840FB,1990,house,58,Jefferson,Ellie Pitts,ELLIE PITTS,R,2258.0,Hse.90Gen.
HLR-FFAC4996C4BDCD6EC03A,SRC-434908383637C44840FB,1990,house,69,Dallas,James Thomas,JAMES THOMAS,D,2411.0,Hse.90Gen.
HLR-C4260420AACF82B926C3,SRC-434908383637C44840FB,1990,house,69,Lowndes,James Thomas,JAMES THOMAS,D,2894.0,Hse.90Gen.
HLR-B26374E6F928FEC24E69,SRC-434908383637C44840FB,1990,house,69,Wilcox,James Thomas,JAMES THOMAS,D,3537.0,Hse.90Gen.
HLR-23BF90560C8A3E2FE085,SRC-434908383637C44840FB,1990,house,59,Jefferson,"Lewis Spratt, Sr.",LEWIS SPRATT,D,6744.0,Hse.90Gen.
HLR-69D258215DE6E865D401,SRC-434908383637C44840FB,1990,house,59,Jefferson,Wm. Washington,WM WASHINGTON,R,1043.0,Hse.90Gen.
HLR-E917FB8C401423B345D4,SRC-434908383637C44840FB,1990,house,60,Jefferson,Sundra Escott,SUNDRA ESCOTT,D,9095.0,Hse.90Gen.
HLR-BDFD1F9DD6A38507F08B,SRC-434908383637C44840FB,1990,house,70,Dallas,"Noopie Cosby, Jr.",NOOPIE COSBY,D,8124.0,Hse.90Gen.
HLR-96BF85EBF8269EBDD10A,SRC-434908383637C44840FB,1990,house,61,Tuscaloosa,"Bryant Melton, Jr.",BRYANT MELTON,D,6329.0,Hse.90Gen.
HLR-06215E7DA9DADB091B30,SRC-434908383637C44840FB,1990,house,71,Autauga,Horace Powell,HORACE POWELL,D,7373.0,Hse.90Gen.
HLR-FA59CD0829213A679861,SRC-434908383637C44840FB,1990,house,71,Autauga,Warren McEachern,WARREN MCEACHERN,R,3204.0,Hse.90Gen.
HLR-0BA43F38B2332FE02902,SRC-434908383637C44840FB,1990,house,71,Chilton,Horace Powell,HORACE POWELL,D,1125.0,Hse.90Gen.
HLR-A2570A8576A83AF6900B,SRC-434908383637C44840FB,1990,house,71,Chilton,Warren McEachern,WARREN MCEACHERN,R,426.0,Hse.90Gen.
HLR-E53C3AB738884AF207AD,SRC-434908383637C44840FB,1990,house,84,Barbour,James Clark,JAMES CLARK,D,5361.0,Hse.90Gen.
HLR-0735A683E7C9E009F682,SRC-434908383637C44840FB,1990,house,84,Barbour,Leslie Woodham,LESLIE WOODHAM,R,2020.0,Hse.90Gen.
HLR-C47413A00D1BEEF78413,SRC-434908383637C44840FB,1990,house,84,Russell,James Clark,JAMES CLARK,D,1751.0,Hse.90Gen.
HLR-23A1938CA9DB60F2AE55,SRC-434908383637C44840FB,1990,house,84,Russell,Leslie Woodham,LESLIE WOODHAM,R,479.0,Hse.90Gen.
HLR-0164308BE229FCCBE43E,SRC-434908383637C44840FB,1990,house,72,Bibb,Curtis Smith,CURTIS SMITH,D,3566.0,Hse.90Gen.
HLR-B9D831D12FA89D717EE2,SRC-434908383637C44840FB,1990,house,72,Bibb,Howard Bialas,HOWARD BIALAS,R,733.0,Hse.90Gen.
HLR-29893BA29D33DCB0F10D,SRC-434908383637C44840FB,1990,house,72,Chilton,Curtis Smith,CURTIS SMITH,D,7330.0,Hse.90Gen.
HLR-AF3A945734484DD65F76,SRC-434908383637C44840FB,1990,house,72,Chilton,Howard Bialas,HOWARD BIALAS,R,3177.0,Hse.90Gen.
HLR-C2BC67EF51CF81219807,SRC-434908383637C44840FB,1990,house,85,Henry,John Beasley,JOHN BEASLEY,D,3224.0,Hse.90Gen.
HLR-5B7D54DE8935B133EAE9,SRC-434908383637C44840FB,1990,house,85,Houston,John Beasley,JOHN BEASLEY,D,3689.0,Hse.90Gen.
HLR-01E7F8BE87CBADA5D65A,SRC-434908383637C44840FB,1990,house,73,Montgomery,Robert Finley,ROBERT FINLEY,D,5344.0,Hse.90Gen.
HLR-9070310BA3AC5C5FED93,SRC-434908383637C44840FB,1990,house,73,Montgomery,"Perry Hooper, Jr.",PERRY HOOPER,R,11307.0,Hse.90Gen.
HLR-BA5482493E3E1AB46050,SRC-434908383637C44840FB,1990,house,86,Houston,Joe Carothers,JOE CAROTHERS,D,8416.0,Hse.90Gen.
HLR-D75BCDA7CA383AFEA1F3,SRC-434908383637C44840FB,1990,house,86,Houston,Nell Keisling,NELL KEISLING,R,3475.0,Hse.90Gen.
HLR-A1B645D35523B7553C9F,SRC-434908383637C44840FB,1990,house,74,Montgomery,Tim Dever,TIM DEVER,D,3303.0,Hse.90Gen.
HLR-D421192FFD34152B6BCE,SRC-434908383637C44840FB,1990,house,74,Montgomery,Bob McKee,ROBERT MCKEE,R,10788.0,Hse.90Gen.
HLR-9A6A7A8F3F5C76A68C26,SRC-434908383637C44840FB,1990,house,87,Geneva,Nathan Mathis,NATHAN MATHIS,D,4650.0,Hse.90Gen.
HLR-E71003584618F4BF1036,SRC-434908383637C44840FB,1990,house,87,Geneva,Eric Johnson,ERIC JOHNSON,R,3125.0,Hse.90Gen.
HLR-9004C2F9DAAC53CF4E80,SRC-434908383637C44840FB,1990,house,87,Houston,Nathan Mathis,NATHAN MATHIS,D,2919.0,Hse.90Gen.
HLR-02DE4EC4BB62EB8E3960,SRC-434908383637C44840FB,1990,house,87,Houston,Eric Johnson,ERIC JOHNSON,R,2448.0,Hse.90Gen.
HLR-95BA3095DFD568C80780,SRC-434908383637C44840FB,1990,house,75,Montgomery,Claud Walker,CLAUD WALKER,D,9002.0,Hse.90Gen.
HLR-C2CDFDB431BE2C959546,SRC-434908383637C44840FB,1990,house,76,Elmore,Betty Thrash,BETTY THRASH,D,2279.0,Hse.90Gen.
HLR-0EEF6AA01E30B63DFE9D,SRC-434908383637C44840FB,1990,house,76,Elmore,Mike Mikell,MICHAEL MIKELL,R,3808.0,Hse.90Gen.
HLR-F869EC3BB825C76519E2,SRC-434908383637C44840FB,1990,house,76,Montgomery,Betty Thrash,BETTY THRASH,D,1798.0,Hse.90Gen.
HLR-0EC0F1BF17D5B89B2529,SRC-434908383637C44840FB,1990,house,76,Montgomery,Mike Mikell,MICHAEL MIKELL,R,1879.0,Hse.90Gen.
HLR-D27A8A6DA32914F752A0,SRC-434908383637C44840FB,1990,house,88,Dale,Nolan Williams,NOLAN WILLIAMS,D,5669.0,Hse.90Gen.
HLR-1CB592971F3F08C50739,SRC-434908383637C44840FB,1990,house,89,Dale,Steve Flowers,STEVE FLOWERS,D,754.0,Hse.90Gen.
HLR-6A92B010695816527D7C,SRC-434908383637C44840FB,1990,house,89,Pike,Steve Flowers,STEVE FLOWERS,D,6569.0,Hse.90Gen.
HLR-4F663B34ABF31A9F1E1D,SRC-434908383637C44840FB,1990,house,77,Montgomery,John Buskey,JOHN BUSKEY,D,7459.0,Hse.90Gen.
HLR-88E00C13E1DEA2D161A5,SRC-434908383637C44840FB,1990,house,78,Montgomery,Alvin Holmes,ALVIN HOLMES,D,8557.0,Hse.90Gen.
HLR-C94359659975655C964F,SRC-434908383637C44840FB,1990,house,90,Butler,Charles Newton,CHARLES NEWTON,D,6101.0,Hse.90Gen.
HLR-49B21ADC42E12B4A78D0,SRC-434908383637C44840FB,1990,house,90,Butler,Jack Pollard,JACK POLLARD,R,893.0,Hse.90Gen.
HLR-F3B1351B3F91B89F2F56,SRC-434908383637C44840FB,1990,house,90,Crenshaw,Charles Newton,CHARLES NEWTON,D,3123.0,Hse.90Gen.
HLR-9B79824EB7120A2E4E98,SRC-434908383637C44840FB,1990,house,90,Crenshaw,Jack Pollard,JACK POLLARD,R,803.0,Hse.90Gen.
HLR-74C28C3CE61F79D36767,SRC-434908383637C44840FB,1990,house,79,Lee,Pete Turnham,PETE TURNHAM,D,5992.0,Hse.90Gen.
HLR-7F22D287CF086CE35AF6,SRC-434908383637C44840FB,1990,house,79,Lee,Martha Harlan,MARTHA HARLAN,R,3452.0,Hse.90Gen.
HLR-2CC4A2025B638BE02F66,SRC-434908383637C44840FB,1990,house,91,Coffee,Jimmy Holley,JIMMY HOLLEY,D,7157.0,Hse.90Gen.
HLR-71A287E2DA8B500B55E6,SRC-434908383637C44840FB,1990,house,80,Lee,J.G. Higginbotham,JG HIGGINBOTHAM,D,6314.0,Hse.90Gen.
HLR-774421E0D9AC74D74E17,SRC-434908383637C44840FB,1990,house,92,Covington,Seth Hammett,SETH HAMMETT,D,8025.0,Hse.90Gen.
HLR-5483A1E9140D77407361,SRC-434908383637C44840FB,1990,house,81,Tallapoosa,James T. Cullins,JAMES T CULLINS,D,8352.0,Hse.90Gen.
HLR-91767B59A33AA5360873,SRC-434908383637C44840FB,1990,house,93,Escambia,Frank White,FRANK WHITE,D,5736.0,Hse.90Gen.
HLR-7EDAB2E5C4A7BAACCB0D,SRC-434908383637C44840FB,1990,house,93,Escambia,Danny Joyner,DANNY JOYNER,R,2216.0,Hse.90Gen.
HLR-AFAB22F3F52BABC130FA,SRC-434908383637C44840FB,1990,house,82,Bullock,George Clay,GEORGE CLAY,D,3077.0,Hse.90Gen.
HLR-CCBB350ADCDAAC0F9A74,SRC-434908383637C44840FB,1990,house,82,Macon,George Clay,GEORGE CLAY,D,5877.0,Hse.90Gen.
