year,county_key,office,party_norm,alabama_sos,openelections,difference_sos_minus_oe,absolute_difference,comparison_status,authoritative_vote_source,certified_canvass_status
2018,CHEROKEE,Secretary of State,D,1414.0,1414.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CHEROKEE,Secretary of State,R,6883.0,6883.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CHEROKEE,State Auditor,D,1446.0,1446.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CHEROKEE,State Auditor,R,6820.0,6820.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CHEROKEE,State Treasurer,R,6800.0,6800.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CHILTON,Attorney General,D,2528.0,2528.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CHILTON,Attorney General,R,10228.0,10228.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CHILTON,Commissioner of Agriculture and Industries,R,10488.0,10488.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CHILTON,Governor,D,2347.0,2347.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CHILTON,Governor,R,10487.0,10487.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CHILTON,Lieutenant Governor,D,2163.0,2163.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CHILTON,Lieutenant Governor,R,10594.0,10594.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CHILTON,Secretary of State,D,2170.0,2170.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CHILTON,Secretary of State,R,10465.0,10465.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CHILTON,State Auditor,D,2212.0,2212.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CHILTON,State Auditor,R,10359.0,10359.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CHILTON,State Treasurer,R,10499.0,10499.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CHOCTAW,Attorney General,D,2883.0,2883.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CHOCTAW,Attorney General,R,3063.0,3063.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CHOCTAW,Commissioner of Agriculture and Industries,R,3040.0,3040.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CHOCTAW,Governor,D,2649.0,2649.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CHOCTAW,Governor,R,3475.0,3475.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CHOCTAW,Lieutenant Governor,D,2728.0,2728.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CHOCTAW,Lieutenant Governor,R,3190.0,3190.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CHOCTAW,Secretary of State,D,2662.0,2662.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CHOCTAW,Secretary of State,R,3150.0,3150.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CHOCTAW,State Auditor,D,2656.0,2656.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CHOCTAW,State Auditor,R,3145.0,3145.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CHOCTAW,State Treasurer,R,3073.0,3073.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CLARKE,Attorney General,D,5068.0,5068.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CLARKE,Attorney General,R,6021.0,6021.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CLARKE,Commissioner of Agriculture and Industries,R,6217.0,6217.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CLARKE,Governor,D,4889.0,4889.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CLARKE,Governor,R,6344.0,6344.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CLARKE,Lieutenant Governor,D,4794.0,4794.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CLARKE,Lieutenant Governor,R,6279.0,6279.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CLARKE,Secretary of State,D,4770.0,4770.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CLARKE,Secretary of State,R,6167.0,6167.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CLARKE,State Auditor,D,4781.0,4781.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CLARKE,State Auditor,R,6161.0,6161.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CLARKE,State Treasurer,R,6281.0,6281.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CLAY,Attorney General,D,1265.0,1265.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CLAY,Attorney General,R,4089.0,4089.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CLAY,Commissioner of Agriculture and Industries,R,4126.0,4126.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CLAY,Governor,D,1241.0,1241.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CLAY,Governor,R,4164.0,4164.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CLAY,Lieutenant Governor,D,1077.0,1077.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CLAY,Lieutenant Governor,R,4248.0,4248.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CLAY,Secretary of State,D,1060.0,1060.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CLAY,Secretary of State,R,4192.0,4192.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CLAY,State Auditor,D,1062.0,1062.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CLAY,State Auditor,R,4166.0,4166.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CLAY,State Treasurer,R,4114.0,4114.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CLEBURNE,Attorney General,D,530.0,530.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CLEBURNE,Attorney General,R,3844.0,3844.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CLEBURNE,Commissioner of Agriculture and Industries,R,3897.0,3897.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CLEBURNE,Governor,D,508.0,508.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CLEBURNE,Governor,R,3902.0,3902.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CLEBURNE,Lieutenant Governor,D,453.0,453.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CLEBURNE,Lieutenant Governor,R,3913.0,3913.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CLEBURNE,Secretary of State,D,397.0,397.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CLEBURNE,Secretary of State,R,4001.0,4001.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CLEBURNE,State Auditor,D,458.0,458.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CLEBURNE,State Auditor,R,3883.0,3883.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CLEBURNE,State Treasurer,R,3903.0,3903.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COFFEE,Attorney General,D,4148.0,4148.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COFFEE,Attorney General,R,11772.0,11772.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COFFEE,Commissioner of Agriculture and Industries,R,12291.0,12291.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COFFEE,Governor,D,3782.0,3782.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COFFEE,Governor,R,12117.0,12117.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COFFEE,Lieutenant Governor,D,3850.0,3850.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COFFEE,Lieutenant Governor,R,12067.0,12067.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COFFEE,Secretary of State,D,3865.0,3865.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COFFEE,Secretary of State,R,11966.0,11966.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COFFEE,State Auditor,D,3895.0,3895.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COFFEE,State Auditor,R,11911.0,11911.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COFFEE,State Treasurer,R,12305.0,12305.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COLBERT,Attorney General,D,8234.0,8234.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COLBERT,Attorney General,R,12343.0,12343.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COLBERT,Commissioner of Agriculture and Industries,R,13060.0,13060.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COLBERT,Governor,D,7692.0,7692.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COLBERT,Governor,R,13180.0,13180.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COLBERT,Lieutenant Governor,D,7296.0,7296.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COLBERT,Lieutenant Governor,R,13264.0,13264.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COLBERT,Secretary of State,D,7394.0,7394.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COLBERT,Secretary of State,R,12850.0,12850.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COLBERT,State Auditor,D,7443.0,7443.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COLBERT,State Auditor,R,12612.0,12612.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COLBERT,State Treasurer,R,13106.0,13106.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CONECUH,Attorney General,D,2594.0,2594.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CONECUH,Attorney General,R,2273.0,2273.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CONECUH,Commissioner of Agriculture and Industries,R,2303.0,2303.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CONECUH,Governor,D,2444.0,2444.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CONECUH,Governor,R,2473.0,2473.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CONECUH,Lieutenant Governor,D,2435.0,2435.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CONECUH,Lieutenant Governor,R,2422.0,2422.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CONECUH,Secretary of State,D,2418.0,2418.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CONECUH,Secretary of State,R,2368.0,2368.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CONECUH,State Auditor,D,2430.0,2430.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CONECUH,State Auditor,R,2369.0,2369.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CONECUH,State Treasurer,R,2319.0,2319.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COOSA,Attorney General,D,1595.0,1595.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COOSA,Attorney General,R,2696.0,2696.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COOSA,Commissioner of Agriculture and Industries,R,2824.0,2824.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COOSA,Governor,D,1522.0,1522.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COOSA,Governor,R,2785.0,2785.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COOSA,Lieutenant Governor,D,1446.0,1446.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COOSA,Lieutenant Governor,R,2824.0,2824.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COOSA,Secretary of State,D,1453.0,1453.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COOSA,Secretary of State,R,2779.0,2779.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COOSA,State Auditor,D,1466.0,1466.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COOSA,State Auditor,R,2764.0,2764.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COOSA,State Treasurer,R,2817.0,2817.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COVINGTON,Attorney General,D,2511.0,2511.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COVINGTON,Attorney General,R,9456.0,9456.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COVINGTON,Commissioner of Agriculture and Industries,R,9747.0,9747.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COVINGTON,Governor,D,2168.0,2168.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COVINGTON,Governor,R,9852.0,9852.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COVINGTON,Lieutenant Governor,D,2047.0,2047.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COVINGTON,Lieutenant Governor,R,9925.0,9925.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COVINGTON,Secretary of State,D,2061.0,2061.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COVINGTON,Secretary of State,R,9821.0,9821.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COVINGTON,State Auditor,D,2108.0,2108.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COVINGTON,State Auditor,R,9738.0,9738.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,COVINGTON,State Treasurer,R,9769.0,9769.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CRENSHAW,Attorney General,D,1818.0,1818.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CRENSHAW,Attorney General,R,3517.0,3517.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CRENSHAW,Commissioner of Agriculture and Industries,R,3619.0,3619.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CRENSHAW,Governor,D,1522.0,1522.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CRENSHAW,Governor,R,3873.0,3873.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CRENSHAW,Lieutenant Governor,D,1492.0,1492.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CRENSHAW,Lieutenant Governor,R,3820.0,3820.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CRENSHAW,Secretary of State,D,1456.0,1456.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CRENSHAW,Secretary of State,R,3763.0,3763.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CRENSHAW,State Auditor,D,1496.0,1496.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CRENSHAW,State Auditor,R,3714.0,3714.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CRENSHAW,State Treasurer,R,3661.0,3661.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CULLMAN,Attorney General,D,4415.0,4415.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CULLMAN,Attorney General,R,24141.0,24141.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CULLMAN,Commissioner of Agriculture and Industries,R,24894.0,24894.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CULLMAN,Governor,D,4309.0,4309.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CULLMAN,Governor,R,24361.0,24361.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CULLMAN,Lieutenant Governor,D,3641.0,3641.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CULLMAN,Lieutenant Governor,R,24892.0,24892.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CULLMAN,Secretary of State,D,3678.0,3678.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CULLMAN,Secretary of State,R,24702.0,24702.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CULLMAN,State Auditor,D,3772.0,3772.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CULLMAN,State Auditor,R,24541.0,24541.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,CULLMAN,State Treasurer,R,24956.0,24956.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,DALE,Attorney General,D,4154.0,4154.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,DALE,Attorney General,R,10061.0,10061.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,DALE,Commissioner of Agriculture and Industries,R,10662.0,10662.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,DALE,Governor,D,3731.0,3731.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,DALE,Governor,R,10528.0,10528.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,DALE,Lieutenant Governor,D,3850.0,3850.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,DALE,Lieutenant Governor,R,10371.0,10371.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,DALE,Secretary of State,D,3851.0,3851.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,DALE,Secretary of State,R,10241.0,10241.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,DALE,State Auditor,D,3868.0,3868.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,DALE,State Auditor,R,10238.0,10238.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,DALE,State Treasurer,R,10678.0,10678.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,DALLAS,Attorney General,D,10373.0,10373.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,DALLAS,Attorney General,R,4048.0,4048.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,DALLAS,Commissioner of Agriculture and Industries,R,4538.0,4538.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,DALLAS,Governor,D,9968.0,9968.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,DALLAS,Governor,R,4542.0,4542.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,DALLAS,Lieutenant Governor,D,10108.0,10108.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,DALLAS,Lieutenant Governor,R,4268.0,4268.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,DALLAS,Secretary of State,D,9910.0,9910.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,DALLAS,Secretary of State,R,4269.0,4269.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,DALLAS,State Auditor,D,9891.0,9891.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,DALLAS,State Auditor,R,4260.0,4260.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,DALLAS,State Treasurer,R,4559.0,4559.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,DEKALB,Attorney General,D,4070.0,4070.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,DEKALB,Attorney General,R,17123.0,17123.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,DEKALB,Commissioner of Agriculture and Industries,R,17048.0,17048.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,DEKALB,Governor,D,4087.0,4087.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,DEKALB,Governor,R,17316.0,17316.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,DEKALB,Lieutenant Governor,D,3569.0,3569.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,DEKALB,Lieutenant Governor,R,17593.0,17593.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,DEKALB,Secretary of State,D,3703.0,3703.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,DEKALB,Secretary of State,R,17111.0,17111.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,DEKALB,State Auditor,D,3851.0,3851.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,DEKALB,State Auditor,R,16842.0,16842.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,DEKALB,State Treasurer,R,17059.0,17059.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,ELMORE,Attorney General,D,8484.0,8484.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,ELMORE,Attorney General,R,20864.0,20864.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,ELMORE,Commissioner of Agriculture and Industries,R,22134.0,22134.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,ELMORE,Governor,D,7722.0,7722.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,ELMORE,Governor,R,21752.0,21752.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,ELMORE,Lieutenant Governor,D,7398.0,7398.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,ELMORE,Lieutenant Governor,R,21977.0,21977.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,ELMORE,Secretary of State,D,7453.0,7453.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,ELMORE,Secretary of State,R,21734.0,21734.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,ELMORE,State Auditor,D,7765.0,7765.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,ELMORE,State Auditor,R,21344.0,21344.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,ELMORE,State Treasurer,R,22222.0,22222.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,ESCAMBIA,Attorney General,D,4273.0,4273.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,ESCAMBIA,Attorney General,R,7692.0,7692.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,ESCAMBIA,Commissioner of Agriculture and Industries,R,8007.0,8007.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,ESCAMBIA,Governor,D,4035.0,4035.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,ESCAMBIA,Governor,R,8098.0,8098.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,ESCAMBIA,Lieutenant Governor,D,3869.0,3869.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,ESCAMBIA,Lieutenant Governor,R,8043.0,8043.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,ESCAMBIA,Secretary of State,D,3855.0,3855.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,ESCAMBIA,Secretary of State,R,7978.0,7978.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,ESCAMBIA,State Auditor,D,3879.0,3879.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
2018,ESCAMBIA,State Auditor,R,7934.0,7934.0,0.0,0.0,exact,alabama_sos_official_precinct,separate_canvass_comparison_pending
