scenario,cycle,chamber,district,baseline_margin,baseline_definition
production_canonical_weights,2010,house,12.0,-42.647283880289365,expanded_equal
production_canonical_weights,2010,house,13.0,-28.69616025815862,expanded_equal
production_canonical_weights,2010,house,14.0,-30.004831025921405,expanded_equal
production_canonical_weights,2010,house,15.0,-48.37026610529705,expanded_equal
production_canonical_weights,2010,house,16.0,-37.77217582505095,expanded_equal
production_canonical_weights,2010,house,17.0,-37.028705312849524,expanded_equal
production_canonical_weights,2010,house,18.0,-13.284532916485817,expanded_equal
production_canonical_weights,2010,house,19.0,62.494257880249876,expanded_equal
production_canonical_weights,2010,house,20.0,-51.67698084388576,expanded_equal
production_canonical_weights,2010,house,21.0,-19.10206030567396,expanded_equal
production_canonical_weights,2010,house,22.0,-39.84354618120949,expanded_equal
production_canonical_weights,2010,house,23.0,-16.36636267610975,expanded_equal
production_canonical_weights,2010,house,24.0,-21.889070429976694,expanded_equal
production_canonical_weights,2010,house,25.0,-41.33639431587028,expanded_equal
production_canonical_weights,2010,house,26.0,-43.19354729989254,expanded_equal
production_canonical_weights,2010,house,27.0,-43.7396553357742,expanded_equal
production_canonical_weights,2010,house,28.0,-11.087341999304327,expanded_equal
production_canonical_weights,2010,house,29.0,-11.433306145444972,expanded_equal
production_canonical_weights,2010,house,30.0,-43.57748371981499,expanded_equal
production_canonical_weights,2010,house,31.0,-27.082958185145262,expanded_equal
production_canonical_weights,2010,house,32.0,22.84396930220007,expanded_equal
production_canonical_weights,2010,house,33.0,-21.368130213040278,expanded_equal
production_canonical_weights,2010,house,34.0,-59.083992967646935,expanded_equal
production_canonical_weights,2010,house,35.0,-31.827233993250573,expanded_equal
production_canonical_weights,2010,house,36.0,-36.276604886653296,expanded_equal
production_canonical_weights,2010,house,37.0,-19.557865645598984,expanded_equal
production_canonical_weights,2010,house,38.0,-13.635008950940326,expanded_equal
production_canonical_weights,2010,house,39.0,-30.711929850350348,expanded_equal
production_canonical_weights,2010,house,40.0,-36.71218998156462,expanded_equal
production_canonical_weights,2010,house,41.0,-55.693327330759274,expanded_equal
production_canonical_weights,2010,house,42.0,-40.30844857340221,expanded_equal
production_canonical_weights,2010,house,43.0,-61.00955467818723,expanded_equal
production_canonical_weights,2010,house,44.0,-38.253741385247636,expanded_equal
production_canonical_weights,2010,house,45.0,-15.086698368381938,expanded_equal
production_canonical_weights,2010,house,46.0,-51.698122996984296,expanded_equal
production_canonical_weights,2010,house,47.0,-45.82432197501859,expanded_equal
production_canonical_weights,2010,house,48.0,-58.314120754754306,expanded_equal
production_canonical_weights,2010,house,49.0,-46.45947316903788,expanded_equal
production_canonical_weights,2010,house,50.0,-55.93005961896224,expanded_equal
production_canonical_weights,2010,house,51.0,-55.891405756986515,expanded_equal
production_canonical_weights,2010,house,52.0,43.522689747593525,expanded_equal
production_canonical_weights,2010,house,53.0,62.23929860191062,expanded_equal
production_canonical_weights,2010,house,54.0,46.726323843087854,expanded_equal
production_canonical_weights,2010,house,55.0,55.572545773711404,expanded_equal
production_canonical_weights,2010,house,56.0,43.40868600222004,expanded_equal
production_canonical_weights,2010,house,57.0,56.61616117058077,expanded_equal
production_canonical_weights,2010,house,58.0,62.826431576002435,expanded_equal
production_canonical_weights,2010,house,59.0,57.70856104216581,expanded_equal
production_canonical_weights,2010,house,60.0,57.18420426381188,expanded_equal
production_canonical_weights,2010,house,61.0,-24.333700858976094,expanded_equal
production_canonical_weights,2010,house,62.0,-38.28408125199044,expanded_equal
production_canonical_weights,2010,house,63.0,-29.35613396869237,expanded_equal
production_canonical_weights,2010,house,64.0,-36.456413529645864,expanded_equal
production_canonical_weights,2010,house,65.0,-13.661778255071116,expanded_equal
production_canonical_weights,2010,house,66.0,-31.969357392147373,expanded_equal
production_canonical_weights,2010,house,67.0,40.975120841621134,expanded_equal
production_canonical_weights,2010,house,68.0,26.601077737432778,expanded_equal
production_canonical_weights,2010,house,69.0,38.31573184810795,expanded_equal
production_canonical_weights,2010,house,70.0,53.57418760493308,expanded_equal
production_canonical_weights,2010,house,71.0,37.57122612141346,expanded_equal
production_canonical_weights,2010,house,72.0,30.859654672585798,expanded_equal
production_canonical_weights,2010,house,73.0,5.852773250352219,expanded_equal
production_canonical_weights,2010,house,74.0,-20.501355061395415,expanded_equal
production_canonical_weights,2010,house,75.0,-24.53221363833235,expanded_equal
production_canonical_weights,2010,house,76.0,43.807712598272886,expanded_equal
production_canonical_weights,2010,house,77.0,59.53588851352386,expanded_equal
production_canonical_weights,2010,house,78.0,63.529715745025186,expanded_equal
production_canonical_weights,2010,house,79.0,-29.11833963405637,expanded_equal
production_canonical_weights,2010,house,80.0,-21.25743921986279,expanded_equal
production_canonical_weights,2010,house,81.0,-17.223492928311934,expanded_equal
production_canonical_weights,2010,house,82.0,55.47445572789944,expanded_equal
production_canonical_weights,2010,house,83.0,34.32201943139049,expanded_equal
production_canonical_weights,2010,house,84.0,28.898724333288637,expanded_equal
production_canonical_weights,2010,house,85.0,7.667900184196703,expanded_equal
production_canonical_weights,2010,house,86.0,-8.89188721370937,expanded_equal
production_canonical_weights,2010,house,87.0,-28.53727196459652,expanded_equal
production_canonical_weights,2010,house,88.0,-37.100812635714234,expanded_equal
production_canonical_weights,2010,house,89.0,-10.110975249019596,expanded_equal
production_canonical_weights,2010,house,90.0,-0.9072300695564739,expanded_equal
production_canonical_weights,2010,house,91.0,-28.703715964888335,expanded_equal
production_canonical_weights,2010,house,92.0,-31.419381008791966,expanded_equal
production_canonical_weights,2010,house,93.0,-20.824801760738048,expanded_equal
production_canonical_weights,2010,house,94.0,-56.80353851014674,expanded_equal
production_canonical_weights,2010,house,95.0,-58.483049218435454,expanded_equal
production_canonical_weights,2010,house,96.0,-51.9283339661028,expanded_equal
production_canonical_weights,2010,house,97.0,43.5255453448963,expanded_equal
production_canonical_weights,2010,house,98.0,36.761048072265666,expanded_equal
production_canonical_weights,2010,house,99.0,49.55943914552677,expanded_equal
production_canonical_weights,2010,house,100.0,-52.952290306488024,expanded_equal
production_canonical_weights,2010,house,101.0,-39.38852463081467,expanded_equal
production_canonical_weights,2010,house,102.0,-47.331514787735856,expanded_equal
production_canonical_weights,2010,house,103.0,42.935755122784904,expanded_equal
production_canonical_weights,2010,house,104.0,-49.43326490257925,expanded_equal
production_canonical_weights,2010,house,105.0,-50.57631250071695,expanded_equal
production_canonical_weights,2010,senate,1.0,-16.863432008750635,expanded_equal
production_canonical_weights,2010,senate,2.0,-32.331673503105485,expanded_equal
production_canonical_weights,2010,senate,3.0,-38.015984185752814,expanded_equal
production_canonical_weights,2010,senate,4.0,-34.93429219081508,expanded_equal
production_canonical_weights,2010,senate,5.0,-36.28280894252722,expanded_equal
production_canonical_weights,2010,senate,6.0,-26.869365309679516,expanded_equal
production_canonical_weights,2010,senate,7.0,-8.02398169202987,expanded_equal
production_canonical_weights,2010,senate,8.0,-23.80274180550655,expanded_equal
production_canonical_weights,2010,senate,9.0,-47.27783112847587,expanded_equal
production_canonical_weights,2010,senate,10.0,-21.379934676989883,expanded_equal
production_canonical_weights,2010,senate,11.0,-7.61752487293487,expanded_equal
production_canonical_weights,2010,senate,12.0,-39.41669304395376,expanded_equal
production_canonical_weights,2010,senate,13.0,-23.07043366919364,expanded_equal
production_canonical_weights,2010,senate,14.0,-46.51445946437829,expanded_equal
production_canonical_weights,2010,senate,15.0,-52.38578277581949,expanded_equal
production_canonical_weights,2010,senate,16.0,-53.076154398218385,expanded_equal
production_canonical_weights,2010,senate,17.0,-54.2517718016392,expanded_equal
production_canonical_weights,2010,senate,18.0,53.236584732034565,expanded_equal
production_canonical_weights,2010,senate,19.0,60.121235255540356,expanded_equal
production_canonical_weights,2010,senate,20.0,62.116354907958595,expanded_equal
production_canonical_weights,2010,senate,21.0,-26.845982459662793,expanded_equal
production_canonical_weights,2010,senate,22.0,-21.665954447536464,expanded_equal
production_canonical_weights,2010,senate,23.0,34.95087379535293,expanded_equal
production_canonical_weights,2010,senate,24.0,37.55064151909151,expanded_equal
production_canonical_weights,2010,senate,25.0,-22.227065892211478,expanded_equal
production_canonical_weights,2010,senate,26.0,54.70545751836207,expanded_equal
production_canonical_weights,2010,senate,27.0,-15.496747516884922,expanded_equal
production_canonical_weights,2010,senate,28.0,26.283039580386266,expanded_equal
production_canonical_weights,2010,senate,29.0,-19.00709158926407,expanded_equal
production_canonical_weights,2010,senate,30.0,-15.943821916171416,expanded_equal
production_canonical_weights,2010,senate,31.0,-21.88572123959463,expanded_equal
production_canonical_weights,2010,senate,32.0,-58.29836964587828,expanded_equal
production_canonical_weights,2010,senate,33.0,42.70823064342423,expanded_equal
production_canonical_weights,2010,senate,34.0,-53.216391684829865,expanded_equal
production_canonical_weights,2010,senate,35.0,-13.439355052447176,expanded_equal
production_canonical_weights,2014,house,1.0,-17.956379560839906,expanded_equal
production_canonical_weights,2014,house,2.0,-43.298803217559104,expanded_equal
production_canonical_weights,2014,house,3.0,-8.661842670047003,expanded_equal
production_canonical_weights,2014,house,4.0,-52.021056151284604,expanded_equal
production_canonical_weights,2014,house,5.0,-45.50374071754277,expanded_equal
production_canonical_weights,2014,house,6.0,-38.85848201167122,expanded_equal
production_canonical_weights,2014,house,7.0,-41.0553174489832,expanded_equal
production_canonical_weights,2014,house,8.0,-32.8671908105218,expanded_equal
production_canonical_weights,2014,house,9.0,-60.81946000378813,expanded_equal
production_canonical_weights,2014,house,10.0,-38.62133193662254,expanded_equal
production_canonical_weights,2014,house,11.0,-61.469839969636574,expanded_equal
production_canonical_weights,2014,house,12.0,-56.2421375756548,expanded_equal
production_canonical_weights,2014,house,13.0,-49.75212603391653,expanded_equal
production_canonical_weights,2014,house,14.0,-50.9474131418882,expanded_equal
production_canonical_weights,2014,house,15.0,-33.6738180449373,expanded_equal
production_canonical_weights,2014,house,16.0,-41.509071057945995,expanded_equal
production_canonical_weights,2014,house,17.0,-49.504501104819816,expanded_equal
production_canonical_weights,2014,house,18.0,-25.047640513205767,expanded_equal
production_canonical_weights,2014,house,19.0,30.90700756047852,expanded_equal
production_canonical_weights,2014,house,20.0,-57.407904292723856,expanded_equal
production_canonical_weights,2014,house,21.0,-39.25048128661341,expanded_equal
production_canonical_weights,2014,house,22.0,-54.7993234230054,expanded_equal
production_canonical_weights,2014,house,23.0,-38.719770779690585,expanded_equal
production_canonical_weights,2014,house,24.0,-46.820292551959355,expanded_equal
production_canonical_weights,2014,house,25.0,-40.95498807797467,expanded_equal
production_canonical_weights,2014,house,26.0,-60.86097682070122,expanded_equal
production_canonical_weights,2014,house,27.0,-60.361832515823686,expanded_equal
production_canonical_weights,2014,house,28.0,-1.9748359165892297,expanded_equal
production_canonical_weights,2014,house,29.0,-46.52167325727185,expanded_equal
production_canonical_weights,2014,house,30.0,-56.326783511895606,expanded_equal
production_canonical_weights,2014,house,31.0,-56.76670846000844,expanded_equal
production_canonical_weights,2014,house,32.0,2.7767416408586008,expanded_equal
production_canonical_weights,2014,house,33.0,-32.65693587591886,expanded_equal
production_canonical_weights,2014,house,34.0,-69.5445523770569,expanded_equal
production_canonical_weights,2014,house,35.0,-37.26160670428864,expanded_equal
production_canonical_weights,2014,house,36.0,-46.14112443577684,expanded_equal
production_canonical_weights,2014,house,37.0,-27.73081914358053,expanded_equal
production_canonical_weights,2014,house,38.0,-36.249321544067634,expanded_equal
production_canonical_weights,2014,house,39.0,-46.70783840265698,expanded_equal
production_canonical_weights,2014,house,40.0,-37.11996841888669,expanded_equal
production_canonical_weights,2014,house,41.0,-59.8778436134425,expanded_equal
production_canonical_weights,2014,house,42.0,-59.34882220976274,expanded_equal
production_canonical_weights,2014,house,43.0,-66.4662693004544,expanded_equal
production_canonical_weights,2014,house,44.0,-29.75219537723285,expanded_equal
production_canonical_weights,2014,house,45.0,-43.0253888845346,expanded_equal
production_canonical_weights,2014,house,46.0,-26.399695031513595,expanded_equal
production_canonical_weights,2014,house,47.0,-18.826806800845908,expanded_equal
production_canonical_weights,2014,house,48.0,-40.168995566746126,expanded_equal
production_canonical_weights,2014,house,49.0,-48.07479374988989,expanded_equal
production_canonical_weights,2014,house,50.0,-70.67511626819764,expanded_equal
production_canonical_weights,2014,house,51.0,-33.11818972741944,expanded_equal
production_canonical_weights,2014,house,52.0,25.975765838175494,expanded_equal
production_canonical_weights,2014,house,53.0,32.24021822077486,expanded_equal
production_canonical_weights,2014,house,54.0,20.56767258381725,expanded_equal
production_canonical_weights,2014,house,55.0,38.134289096634305,expanded_equal
production_canonical_weights,2014,house,56.0,17.965328090468038,expanded_equal
production_canonical_weights,2014,house,57.0,24.74367148138143,expanded_equal
production_canonical_weights,2014,house,58.0,27.780055799993626,expanded_equal
production_canonical_weights,2014,house,59.0,31.560412125611116,expanded_equal
production_canonical_weights,2014,house,60.0,29.397379982691213,expanded_equal
production_canonical_weights,2014,house,61.0,-44.66440704356661,expanded_equal
production_canonical_weights,2014,house,62.0,-38.14734806198092,expanded_equal
production_canonical_weights,2014,house,63.0,-46.9347191905929,expanded_equal
production_canonical_weights,2014,house,64.0,-63.9688612064734,expanded_equal
production_canonical_weights,2014,house,65.0,-31.12290039690235,expanded_equal
production_canonical_weights,2014,house,66.0,-49.3806244240972,expanded_equal
production_canonical_weights,2014,house,67.0,29.48100003008571,expanded_equal
production_canonical_weights,2014,house,68.0,15.093752732341805,expanded_equal
production_canonical_weights,2014,house,69.0,37.424914937684115,expanded_equal
production_canonical_weights,2014,house,70.0,38.78806583669309,expanded_equal
production_canonical_weights,2014,house,71.0,35.58350503221621,expanded_equal
production_canonical_weights,2014,house,72.0,36.402465654580126,expanded_equal
production_canonical_weights,2014,house,73.0,-54.50597752946282,expanded_equal
production_canonical_weights,2014,house,74.0,-28.936125450577048,expanded_equal
production_canonical_weights,2014,house,75.0,-30.707487825916218,expanded_equal
production_canonical_weights,2014,house,76.0,57.453616994627076,expanded_equal
production_canonical_weights,2014,house,77.0,24.763758778823526,expanded_equal
production_canonical_weights,2014,house,78.0,59.8361163319504,expanded_equal
production_canonical_weights,2014,house,79.0,-25.361117172483834,expanded_equal
production_canonical_weights,2014,house,80.0,-35.73068468443719,expanded_equal
production_canonical_weights,2014,house,81.0,-43.663977826064524,expanded_equal
production_canonical_weights,2014,house,82.0,32.87843507400006,expanded_equal
production_canonical_weights,2014,house,83.0,18.723433819490584,expanded_equal
production_canonical_weights,2014,house,84.0,21.965459011695174,expanded_equal
production_canonical_weights,2014,house,85.0,-17.752333382133884,expanded_equal
production_canonical_weights,2014,house,86.0,-45.930967920692886,expanded_equal
production_canonical_weights,2014,house,87.0,-65.75113017728482,expanded_equal
production_canonical_weights,2014,house,88.0,-46.80689734369495,expanded_equal
production_canonical_weights,2014,house,89.0,-25.787266984895478,expanded_equal
production_canonical_weights,2014,house,90.0,-23.024093924512883,expanded_equal
production_canonical_weights,2014,house,91.0,-54.36335999858371,expanded_equal
production_canonical_weights,2014,house,92.0,-56.73232189985776,expanded_equal
production_canonical_weights,2014,house,93.0,-48.478561870894566,expanded_equal
production_canonical_weights,2014,house,94.0,-63.27636957950753,expanded_equal
production_canonical_weights,2014,house,95.0,-65.8667704144532,expanded_equal
production_canonical_weights,2014,house,96.0,-57.18672300394197,expanded_equal
production_canonical_weights,2014,house,97.0,36.592802892790424,expanded_equal
production_canonical_weights,2014,house,98.0,24.34706462929661,expanded_equal
production_canonical_weights,2014,house,99.0,34.249586212310895,expanded_equal
production_canonical_weights,2014,house,100.0,-55.21809288803342,expanded_equal
production_canonical_weights,2014,house,101.0,-44.15685120138383,expanded_equal
production_canonical_weights,2014,house,102.0,-57.541483190640065,expanded_equal
production_canonical_weights,2014,house,103.0,36.46204012849724,expanded_equal
production_canonical_weights,2014,house,104.0,-47.710966227207955,expanded_equal
production_canonical_weights,2014,house,105.0,-55.62193973984926,expanded_equal
production_canonical_weights,2014,senate,1.0,-35.40956841015652,expanded_equal
production_canonical_weights,2014,senate,2.0,-35.82496692679618,expanded_equal
production_canonical_weights,2014,senate,3.0,-45.35288720005823,expanded_equal
production_canonical_weights,2014,senate,4.0,-53.23356620169381,expanded_equal
production_canonical_weights,2014,senate,5.0,-45.85016919647438,expanded_equal
production_canonical_weights,2014,senate,6.0,-19.434561440746894,expanded_equal
production_canonical_weights,2014,senate,7.0,-27.92666288515608,expanded_equal
production_canonical_weights,2014,senate,8.0,-47.516185199634634,expanded_equal
production_canonical_weights,2014,senate,9.0,-61.07430114568198,expanded_equal
production_canonical_weights,2014,senate,10.0,-35.03283043394861,expanded_equal
production_canonical_weights,2014,senate,11.0,-52.8758563142081,expanded_equal
production_canonical_weights,2014,senate,12.0,-35.27158825240776,expanded_equal
production_canonical_weights,2014,senate,13.0,-34.74348877720571,expanded_equal
production_canonical_weights,2014,senate,14.0,-47.75760527222767,expanded_equal
production_canonical_weights,2014,senate,15.0,-38.427142728207954,expanded_equal
production_canonical_weights,2014,senate,16.0,-37.29233250166413,expanded_equal
production_canonical_weights,2014,senate,17.0,-40.58419884649231,expanded_equal
production_canonical_weights,2014,senate,18.0,24.57775025068667,expanded_equal
production_canonical_weights,2014,senate,19.0,23.087208269274036,expanded_equal
production_canonical_weights,2014,senate,20.0,20.345111576178407,expanded_equal
production_canonical_weights,2014,senate,21.0,-40.989196839603174,expanded_equal
production_canonical_weights,2014,senate,22.0,-43.82223251018831,expanded_equal
production_canonical_weights,2014,senate,23.0,28.05991144590122,expanded_equal
production_canonical_weights,2014,senate,24.0,31.517721068725958,expanded_equal
production_canonical_weights,2014,senate,25.0,-32.987983084206654,expanded_equal
production_canonical_weights,2014,senate,26.0,56.909297192875336,expanded_equal
production_canonical_weights,2014,senate,27.0,-27.35837057356224,expanded_equal
production_canonical_weights,2014,senate,28.0,17.64255018286642,expanded_equal
production_canonical_weights,2014,senate,29.0,-51.85247874193237,expanded_equal
production_canonical_weights,2014,senate,30.0,-41.471711105972894,expanded_equal
production_canonical_weights,2014,senate,31.0,-45.16198236041797,expanded_equal
production_canonical_weights,2014,senate,32.0,-62.750848494386254,expanded_equal
production_canonical_weights,2014,senate,33.0,53.74856193861833,expanded_equal
production_canonical_weights,2014,senate,34.0,-56.78041761563873,expanded_equal
production_canonical_weights,2014,senate,35.0,-45.227224104147716,expanded_equal
production_canonical_weights,2018,house,1.0,-19.855106686981102,expanded_equal
production_canonical_weights,2018,house,2.0,-48.03531954730075,expanded_equal
production_canonical_weights,2018,house,3.0,-12.217914953287078,expanded_equal
production_canonical_weights,2018,house,4.0,-40.459959045603355,expanded_equal
production_canonical_weights,2018,house,5.0,-41.713855437509174,expanded_equal
production_canonical_weights,2018,house,6.0,-21.886698393964597,expanded_equal
production_canonical_weights,2018,house,7.0,-55.79699577257945,expanded_equal
production_canonical_weights,2018,house,8.0,-24.91294392819545,expanded_equal
production_canonical_weights,2018,house,9.0,-67.54467671249681,expanded_equal
production_canonical_weights,2018,house,10.0,-8.939783480711256,expanded_equal
production_canonical_weights,2018,house,11.0,-75.1676659895741,expanded_equal
production_canonical_weights,2018,house,12.0,-69.8572133615896,expanded_equal
production_canonical_weights,2018,house,13.0,-60.42758441502018,expanded_equal
production_canonical_weights,2018,house,14.0,-66.24400359676291,expanded_equal
production_canonical_weights,2018,house,15.0,-30.047365775267643,expanded_equal
production_canonical_weights,2018,house,16.0,-60.08745756399482,expanded_equal
production_canonical_weights,2018,house,17.0,-67.67306768683525,expanded_equal
production_canonical_weights,2018,house,18.0,-43.518123209999025,expanded_equal
production_canonical_weights,2018,house,19.0,39.15985800611744,expanded_equal
production_canonical_weights,2018,house,20.0,-31.452186505537213,expanded_equal
production_canonical_weights,2018,house,21.0,-17.76626345804575,expanded_equal
production_canonical_weights,2018,house,22.0,-49.06901653920626,expanded_equal
production_canonical_weights,2018,house,23.0,-54.20051944821047,expanded_equal
production_canonical_weights,2018,house,24.0,-63.32249939729436,expanded_equal
production_canonical_weights,2018,house,25.0,-15.031361355524348,expanded_equal
production_canonical_weights,2018,house,26.0,-64.44340748041375,expanded_equal
production_canonical_weights,2018,house,27.0,-65.52436186660339,expanded_equal
production_canonical_weights,2018,house,28.0,-10.852995453733755,expanded_equal
production_canonical_weights,2018,house,29.0,-60.94361411538235,expanded_equal
production_canonical_weights,2018,house,30.0,-62.36370451881693,expanded_equal
production_canonical_weights,2018,house,31.0,-54.22990195889997,expanded_equal
production_canonical_weights,2018,house,32.0,18.726421114048748,expanded_equal
production_canonical_weights,2018,house,33.0,-30.72555466752587,expanded_equal
production_canonical_weights,2018,house,34.0,-75.27107517455664,expanded_equal
production_canonical_weights,2018,house,35.0,-43.61334811593154,expanded_equal
production_canonical_weights,2018,house,36.0,-41.18242985931624,expanded_equal
production_canonical_weights,2018,house,37.0,-38.0677656071354,expanded_equal
production_canonical_weights,2018,house,38.0,-37.7349756077178,expanded_equal
production_canonical_weights,2018,house,39.0,-65.51490638830572,expanded_equal
production_canonical_weights,2018,house,40.0,-48.51901766168034,expanded_equal
production_canonical_weights,2018,house,41.0,-47.296076408785346,expanded_equal
production_canonical_weights,2018,house,42.0,-58.34702440372989,expanded_equal
production_canonical_weights,2018,house,43.0,-40.50290393222266,expanded_equal
production_canonical_weights,2018,house,44.0,-34.98374457469069,expanded_equal
production_canonical_weights,2018,house,45.0,-31.121714858962196,expanded_equal
production_canonical_weights,2018,house,46.0,-19.60172243591451,expanded_equal
production_canonical_weights,2018,house,47.0,-9.982743393686532,expanded_equal
production_canonical_weights,2018,house,48.0,-33.217287690264364,expanded_equal
production_canonical_weights,2018,house,49.0,-41.86313153334155,expanded_equal
production_canonical_weights,2018,house,50.0,-60.51458386844878,expanded_equal
production_canonical_weights,2018,house,51.0,-56.580876855249834,expanded_equal
production_canonical_weights,2018,house,52.0,62.973604420108,expanded_equal
production_canonical_weights,2018,house,53.0,52.63624969847878,expanded_equal
production_canonical_weights,2018,house,54.0,61.169258157828764,expanded_equal
production_canonical_weights,2018,house,55.0,83.60254035649015,expanded_equal
production_canonical_weights,2018,house,56.0,48.258947289582316,expanded_equal
production_canonical_weights,2018,house,57.0,47.598313072804146,expanded_equal
production_canonical_weights,2018,house,58.0,60.341415361827146,expanded_equal
production_canonical_weights,2018,house,59.0,71.69433372272901,expanded_equal
production_canonical_weights,2018,house,60.0,60.799042871123106,expanded_equal
production_canonical_weights,2018,house,61.0,-29.833411413314526,expanded_equal
production_canonical_weights,2018,house,62.0,-32.03317242742374,expanded_equal
production_canonical_weights,2018,house,63.0,-18.11990454747379,expanded_equal
production_canonical_weights,2018,house,64.0,-52.12982942146776,expanded_equal
production_canonical_weights,2018,house,65.0,-21.83637151374394,expanded_equal
production_canonical_weights,2018,house,66.0,-42.34285901503456,expanded_equal
production_canonical_weights,2018,house,67.0,39.011877556321835,expanded_equal
production_canonical_weights,2018,house,68.0,10.342637616402836,expanded_equal
production_canonical_weights,2018,house,69.0,33.53540513648587,expanded_equal
production_canonical_weights,2018,house,70.0,48.33349733103692,expanded_equal
production_canonical_weights,2018,house,71.0,30.921355743473548,expanded_equal
production_canonical_weights,2018,house,72.0,36.9911680924642,expanded_equal
production_canonical_weights,2018,house,73.0,-32.223440595402614,expanded_equal
production_canonical_weights,2018,house,74.0,-6.736858571644701,expanded_equal
production_canonical_weights,2018,house,75.0,-22.098445037199205,expanded_equal
production_canonical_weights,2018,house,76.0,69.70981453056841,expanded_equal
production_canonical_weights,2018,house,77.0,36.822164621831845,expanded_equal
production_canonical_weights,2018,house,78.0,65.0400206390101,expanded_equal
production_canonical_weights,2018,house,79.0,-5.719895496495292,expanded_equal
production_canonical_weights,2018,house,80.0,-32.03969662763117,expanded_equal
production_canonical_weights,2018,house,81.0,-45.932479100237515,expanded_equal
production_canonical_weights,2018,house,82.0,23.04280845496813,expanded_equal
production_canonical_weights,2018,house,83.0,16.284393131586025,expanded_equal
production_canonical_weights,2018,house,84.0,17.35656099667334,expanded_equal
production_canonical_weights,2018,house,85.0,-14.784677480549934,expanded_equal
production_canonical_weights,2018,house,86.0,-52.87836865686678,expanded_equal
production_canonical_weights,2018,house,87.0,-68.5030715456691,expanded_equal
production_canonical_weights,2018,house,88.0,-37.5371151983353,expanded_equal
production_canonical_weights,2018,house,89.0,-25.398520734425695,expanded_equal
production_canonical_weights,2018,house,90.0,-25.217055689955796,expanded_equal
production_canonical_weights,2018,house,91.0,-50.147781615745906,expanded_equal
production_canonical_weights,2018,house,92.0,-62.52077159336771,expanded_equal
production_canonical_weights,2018,house,93.0,-44.917235252921486,expanded_equal
production_canonical_weights,2018,house,94.0,-47.17516120973637,expanded_equal
production_canonical_weights,2018,house,95.0,-54.966500791503144,expanded_equal
production_canonical_weights,2018,house,96.0,-40.27919415542654,expanded_equal
production_canonical_weights,2018,house,97.0,38.906382894684654,expanded_equal
production_canonical_weights,2018,house,98.0,25.84054989436758,expanded_equal
production_canonical_weights,2018,house,99.0,46.223125977036105,expanded_equal
production_canonical_weights,2018,house,100.0,-33.38822302877977,expanded_equal
production_canonical_weights,2018,house,101.0,-19.711438751528682,expanded_equal
production_canonical_weights,2018,house,102.0,-48.14702339627682,expanded_equal
production_canonical_weights,2018,house,103.0,41.04678593396351,expanded_equal
production_canonical_weights,2018,house,104.0,-30.43982109480053,expanded_equal
production_canonical_weights,2018,house,105.0,-50.493334787526656,expanded_equal
production_canonical_weights,2018,senate,1.0,-37.008266552088294,expanded_equal
production_canonical_weights,2018,senate,2.0,-8.831997562611477,expanded_equal
production_canonical_weights,2018,senate,3.0,-35.774624058068405,expanded_equal
production_canonical_weights,2018,senate,4.0,-67.97368233522072,expanded_equal
production_canonical_weights,2018,senate,5.0,-60.78532087612041,expanded_equal
production_canonical_weights,2018,senate,6.0,-27.237561837464227,expanded_equal
production_canonical_weights,2018,senate,7.0,-6.465687347945798,expanded_equal
production_canonical_weights,2018,senate,8.0,-52.54533344067329,expanded_equal
production_canonical_weights,2018,senate,9.0,-60.94908294774766,expanded_equal
production_canonical_weights,2018,senate,10.0,-46.39839169514336,expanded_equal
production_canonical_weights,2018,senate,11.0,-48.79026693542219,expanded_equal
production_canonical_weights,2018,senate,12.0,-34.13100148045442,expanded_equal
production_canonical_weights,2018,senate,13.0,-41.2320442683367,expanded_equal
production_canonical_weights,2018,senate,14.0,-39.597052503031236,expanded_equal
production_canonical_weights,2018,senate,15.0,-33.65611787823624,expanded_equal
production_canonical_weights,2018,senate,16.0,-22.848868742394064,expanded_equal
production_canonical_weights,2018,senate,17.0,-60.756806491289595,expanded_equal
production_canonical_weights,2018,senate,18.0,53.47616632226108,expanded_equal
production_canonical_weights,2018,senate,19.0,48.82787342954532,expanded_equal
production_canonical_weights,2018,senate,20.0,55.69062450288392,expanded_equal
production_canonical_weights,2018,senate,21.0,-30.455899111669822,expanded_equal
production_canonical_weights,2018,senate,22.0,-37.58920952096359,expanded_equal
production_canonical_weights,2018,senate,23.0,23.80490354720722,expanded_equal
production_canonical_weights,2018,senate,24.0,34.51500824301919,expanded_equal
production_canonical_weights,2018,senate,25.0,-17.155331667006365,expanded_equal
production_canonical_weights,2018,senate,26.0,57.11743896502012,expanded_equal
production_canonical_weights,2018,senate,27.0,-16.98433589565663,expanded_equal
production_canonical_weights,2018,senate,28.0,15.122797767553621,expanded_equal
production_canonical_weights,2018,senate,29.0,-53.35244852653773,expanded_equal
production_canonical_weights,2018,senate,30.0,-40.51694332597665,expanded_equal
production_canonical_weights,2018,senate,31.0,-47.29368059879742,expanded_equal
production_canonical_weights,2018,senate,32.0,-47.880622710820845,expanded_equal
production_canonical_weights,2018,senate,33.0,57.285277158436074,expanded_equal
production_canonical_weights,2018,senate,34.0,-39.032946536054894,expanded_equal
production_canonical_weights,2018,senate,35.0,-30.623002287485726,expanded_equal
production_canonical_weights,2022,house,1.0,-57.0620461085575,expanded_equal
