year,chamber,district,canonical_party,canonical_votes,canonical_name,canonical_source,person_id,canonical_candidate_id,incumbent,winner
2006,house,13,D,7298.0,TOMMY SHERER,alabama_sos,ALPERSON-TOMMY-SHERER,AL-2006-house-13-D-TOMMY-SHERER,0,1
2006,house,13,R,3202.0,JAMES BROOKS,alabama_sos,ALPERSON-JAMES-BROOKS,AL-2006-house-13-R-JAMES-BROOKS,0,0
2006,house,14,D,7770.0,KEN GUIN,alabama_sos,ALPERSON-KEN-GUIN,AL-2006-house-14-D-KEN-GUIN,0,1
2006,house,15,R,10566.0,PAT MOORE,alabama_sos,ALPERSON-PAT-MOORE,AL-2006-house-15-R-PAT-MOORE,0,1
2006,house,16,D,5976.0,"WILLIAM E. THIGPEN, SR.",alabama_sos,ALPERSON-WILLIAM-E-THIGPEN-SR,AL-2006-house-16-D-WILLIAM-E-THIGPEN-SR,0,1
2006,house,17,D,8168.0,MIKE MILLICAN,alabama_sos,ALPERSON-MIKE-MILLICAN,AL-2006-house-17-D-MIKE-MILLICAN,0,1
2006,house,17,R,4582.0,BILLY DIXON,alabama_sos,ALPERSON-BILLY-DIXON,AL-2006-house-17-R-BILLY-DIXON,0,0
2006,house,19,D,8481.0,LAURA HALL,alabama_sos,ALPERSON-LAURA-HALL,AL-2006-house-19-D-LAURA-HALL,0,1
2006,house,20,R,13859.0,HOWARD SANDERFORD,alabama_sos,ALPERSON-HOWARD-SANDERFORD,AL-2006-house-20-R-HOWARD-SANDERFORD,0,1
2006,house,21,D,6063.0,RANDY HINSHAW,alabama_sos,ALPERSON-RANDY-HINSHAW,AL-2006-house-21-D-RANDY-HINSHAW,0,1
2006,house,21,R,3861.0,AL WIGGINS,alabama_sos,ALPERSON-AL-WIGGINS,AL-2006-house-21-R-AL-WIGGINS,0,0
2006,house,22,D,8068.0,ALBERT HALL,alabama_sos,ALPERSON-ALBERT-HALL,AL-2006-house-22-D-ALBERT-HALL,0,1
2006,house,23,D,7569.0,ROBINSON,alabama_sos,ALPERSON-ROBINSON,AL-2006-house-23-D-ROBINSON,0,1
2006,house,25,R,9983.0,MAC MCCUTCHEON,alabama_sos,ALPERSON-MAC-MCCUTCHEON,AL-2006-house-25-R-MAC-MCCUTCHEON,0,1
2006,house,26,D,5310.0,FRANK MCDANIEL,alabama_sos,ALPERSON-FRANK-MCDANIEL,AL-2006-house-26-D-FRANK-MCDANIEL,0,1
2006,house,26,R,3958.0,JEFF STONE,alabama_sos,ALPERSON-JEFF-STONE,AL-2006-house-26-R-JEFF-STONE,0,0
2006,house,27,D,10360.0,JEFF MCLAUGHLIN,alabama_sos,ALPERSON-JEFF-MCLAUGHLIN,AL-2006-house-27-D-JEFF-MCLAUGHLIN,0,1
2006,house,28,D,7335.0,CRAIG FORD,alabama_sos,ALPERSON-CRAIG-FORD,AL-2006-house-28-D-CRAIG-FORD,0,1
2006,house,28,R,3694.0,CHRISTOPHER P. WORD,alabama_sos,ALPERSON-CHRISTOPHER-P-WORD,AL-2006-house-28-R-CHRISTOPHER-P-WORD,0,0
2006,house,29,D,5271.0,"JOHN G. ""JACK"" PAGE, III",alabama_sos,ALPERSON-JOHN-G-JACK-PAGE-III,AL-2006-house-29-D-JOHN-G-JACK-PAGE-III,0,1
2006,house,29,R,3554.0,CODY ROBINSON,alabama_sos,ALPERSON-CODY-ROBINSON,AL-2006-house-29-R-CODY-ROBINSON,0,0
2006,house,30,R,7021.0,BLAINE GALLIHER,alabama_sos,ALPERSON-BLAINE-GALLIHER,AL-2006-house-30-R-BLAINE-GALLIHER,0,1
2006,house,31,R,13946.0,BARRY MASK,alabama_sos,ALPERSON-BARRY-MASK,AL-2006-house-31-R-BARRY-MASK,0,1
2006,house,32,D,6103.0,BARBARA BIGSBY BOYD,alabama_sos,ALPERSON-BARBARA-BIGSBY-BOYD,AL-2006-house-32-D-BARBARA-BIGSBY-BOYD,0,1
2006,house,32,R,2189.0,BEN LITTLE,alabama_sos,ALPERSON-BEN-LITTLE,AL-2006-house-32-R-BEN-LITTLE,0,0
2006,house,33,D,4404.0,CLARA L. CURTIS,alabama_sos,ALPERSON-CLARA-L-CURTIS,AL-2006-house-33-D-CLARA-L-CURTIS,0,0
2006,house,33,R,8161.0,RON JOHNSON,alabama_sos,ALPERSON-RON-JOHNSON,AL-2006-house-33-R-RON-JOHNSON,0,1
2006,house,34,D,372.0,JEREMY P. SHERER,alabama_sos,ALPERSON-JEREMY-P-SHERER,AL-2006-house-34-D-JEREMY-P-SHERER,0,0
2006,house,34,R,552.0,ELWYN THOMAS,alabama_sos,ALPERSON-ELWYN-THOMAS,AL-2006-house-34-R-ELWYN-THOMAS,0,1
2006,house,35,D,7572.0,STEVE HURST,alabama_sos,ALPERSON-STEVE-HURST,AL-2006-house-35-D-STEVE-HURST,0,1
2006,house,35,R,3166.0,LONNIE C. ROBINSON,alabama_sos,ALPERSON-LONNIE-C-ROBINSON,AL-2006-house-35-R-LONNIE-C-ROBINSON,0,0
2006,house,36,R,6128.0,RANDY WOOD,alabama_sos,ALPERSON-RANDY-WOOD,AL-2006-house-36-R-RANDY-WOOD,0,1
2006,house,37,D,7752.0,RICHARD LAIRD,alabama_sos,ALPERSON-RICHARD-LAIRD,AL-2006-house-37-D-RICHARD-LAIRD,0,1
2006,house,37,R,3510.0,PETE WARD,alabama_sos,ALPERSON-PETE-WARD,AL-2006-house-37-R-PETE-WARD,0,0
2006,house,38,D,1296.0,MARK CARLTON,alabama_sos,ALPERSON-MARK-CARLTON,AL-2006-house-38-D-MARK-CARLTON,0,0
2006,house,38,R,1793.0,DUWAYNE BRIDGES,alabama_sos,ALPERSON-DUWAYNE-BRIDGES,AL-2006-house-38-R-DUWAYNE-BRIDGES,0,1
2006,house,39,D,8139.0,RICHARD J. LINDSEY,alabama_sos,ALPERSON-RICHARD-J-LINDSEY,AL-2006-house-39-D-RICHARD-J-LINDSEY,0,1
2006,house,40,D,5946.0,LEA FITE,alabama_sos,ALPERSON-LEA-FITE,AL-2006-house-40-D-LEA-FITE,0,1
2006,house,40,R,5553.0,TOM SHELTON,alabama_sos,ALPERSON-TOM-SHELTON,AL-2006-house-40-R-TOM-SHELTON,0,0
2006,house,41,R,13253.0,MIKE HILL,alabama_sos,ALPERSON-MIKE-HILL,AL-2006-house-41-R-MIKE-HILL,0,1
2006,house,42,D,7950.0,JAMES M. (JIMMY) MARTIN,alabama_sos,ALPERSON-JAMES-M-JIMMY-MARTIN,AL-2006-house-42-D-JAMES-M-JIMMY-MARTIN,0,1
2006,house,42,R,5061.0,ALLEN CATON,alabama_sos,ALPERSON-ALLEN-CATON,AL-2006-house-42-R-ALLEN-CATON,0,0
2006,house,43,R,14036.0,MARY SUE MCCLURKIN,alabama_sos,ALPERSON-MARY-SUE-MCCLURKIN,AL-2006-house-43-R-MARY-SUE-MCCLURKIN,0,1
2006,house,44,D,4019.0,JONATHAN BARBEE,alabama_sos,ALPERSON-JONATHAN-BARBEE,AL-2006-house-44-D-JONATHAN-BARBEE,0,0
2006,house,44,R,8435.0,ARTHUR PAYNE,alabama_sos,ALPERSON-ARTHUR-PAYNE,AL-2006-house-44-R-ARTHUR-PAYNE,0,1
2006,house,45,D,5245.0,PAT SEWELL,alabama_sos,ALPERSON-PAT-SEWELL,AL-2006-house-45-D-PAT-SEWELL,0,0
2006,house,45,R,5735.0,OWEN DRAKE,alabama_sos,ALPERSON-OWEN-DRAKE,AL-2006-house-45-R-OWEN-DRAKE,0,1
2006,house,46,R,12987.0,PAUL DEMARCO,alabama_sos,ALPERSON-PAUL-DEMARCO,AL-2006-house-46-R-PAUL-DEMARCO,0,1
2006,house,47,R,10634.0,JACK WILLIAMS,alabama_sos,ALPERSON-JACK-WILLIAMS,AL-2006-house-47-R-JACK-WILLIAMS,0,1
2006,house,48,R,13788.0,"J. GREGORY ""GREG"" CANFIELD",alabama_sos,ALPERSON-J-GREGORY-GREG-CANFIELD,AL-2006-house-48-R-J-GREGORY-GREG-CANFIELD,0,1
2006,house,49,R,6657.0,CAM WARD,alabama_sos,ALPERSON-CAM-WARD,AL-2006-house-49-R-CAM-WARD,0,1
2006,house,50,R,1401.0,JIM MCCLENDON,alabama_sos,ALPERSON-JIM-MCCLENDON,AL-2006-house-50-R-JIM-MCCLENDON,0,1
2006,house,51,R,10696.0,ALLEN TREADAWAY,alabama_sos,ALPERSON-ALLEN-TREADAWAY,AL-2006-house-51-R-ALLEN-TREADAWAY,0,1
2006,house,52,D,7788.0,"JOHN W. ROGERS, JR.",alabama_sos,ALPERSON-JOHN-W-ROGERS-JR,AL-2006-house-52-D-JOHN-W-ROGERS-JR,0,1
2006,house,53,D,7000.0,DEMETRIUS C. NEWTON,alabama_sos,ALPERSON-DEMETRIUS-C-NEWTON,AL-2006-house-53-D-DEMETRIUS-C-NEWTON,0,1
2006,house,54,D,6542.0,PATRICIA TODD,alabama_sos,ALPERSON-PATRICIA-TODD,AL-2006-house-54-D-PATRICIA-TODD,0,1
2006,house,55,D,7063.0,"RODERICK ""ROD"" SCOTT",alabama_sos,ALPERSON-RODERICK-ROD-SCOTT,AL-2006-house-55-D-RODERICK-ROD-SCOTT,0,1
2006,house,56,D,7861.0,PRISCILLA DUNN,alabama_sos,ALPERSON-PRISCILLA-DUNN,AL-2006-house-56-D-PRISCILLA-DUNN,0,1
2006,house,57,D,8843.0,MERIKA COLEMAN,alabama_sos,ALPERSON-MERIKA-COLEMAN,AL-2006-house-57-D-MERIKA-COLEMAN,0,1
2006,house,58,D,7178.0,OLIVER ROBINSON,alabama_sos,ALPERSON-OLIVER-ROBINSON,AL-2006-house-58-D-OLIVER-ROBINSON,0,1
2006,house,58,R,2156.0,RICHARD RUTLEDGE,alabama_sos,ALPERSON-RICHARD-RUTLEDGE,AL-2006-house-58-R-RICHARD-RUTLEDGE,0,0
2006,house,59,D,6440.0,MARY MOORE,alabama_sos,ALPERSON-MARY-MOORE,AL-2006-house-59-D-MARY-MOORE,0,1
2006,house,60,D,8522.0,"EARL F. HILLIARD, JR.",alabama_sos,ALPERSON-EARL-F-HILLIARD-JR,AL-2006-house-60-D-EARL-F-HILLIARD-JR,0,1
2006,house,61,D,8168.0,ALAN HARPER,alabama_sos,ALPERSON-ALAN-HARPER,AL-2006-house-61-D-ALAN-HARPER,0,1
2006,house,61,R,3760.0,FRANK CHANDLER,alabama_sos,ALPERSON-FRANK-CHANDLER,AL-2006-house-61-R-FRANK-CHANDLER,0,0
2006,house,62,D,4645.0,ANN SKELTON,alabama_sos,ALPERSON-ANN-SKELTON,AL-2006-house-62-D-ANN-SKELTON,0,0
2006,house,62,R,7667.0,GERALD ALLEN,alabama_sos,ALPERSON-GERALD-ALLEN,AL-2006-house-62-R-GERALD-ALLEN,0,1
2006,house,63,R,9061.0,ROBERT J. BENTLEY,alabama_sos,ALPERSON-ROBERT-J-BENTLEY,AL-2006-house-63-R-ROBERT-J-BENTLEY,0,1
2006,house,64,D,3615.0,"ELLIOT D. ""DICK"" WEAVER",alabama_sos,ALPERSON-ELLIOT-D-DICK-WEAVER,AL-2006-house-64-D-ELLIOT-D-DICK-WEAVER,0,0
2006,house,64,R,5441.0,HARRY SHIVER,alabama_sos,ALPERSON-HARRY-SHIVER,AL-2006-house-64-R-HARRY-SHIVER,0,1
2006,house,65,D,3010.0,GEORGE M. (MARC) KEAHEY,alabama_sos,ALPERSON-GEORGE-M-MARC-KEAHEY,AL-2006-house-65-D-GEORGE-M-MARC-KEAHEY,0,1
2006,house,65,R,1311.0,NICK WILLIAMS,alabama_sos,ALPERSON-NICK-WILLIAMS,AL-2006-house-65-R-NICK-WILLIAMS,0,0
2006,house,66,D,826.0,"F. P. ""SKIPPY"" WHITE",alabama_sos,ALPERSON-F-P-SKIPPY-WHITE,AL-2006-house-66-D-F-P-SKIPPY-WHITE,0,0
2006,house,66,R,1689.0,ALAN BAKER,alabama_sos,ALPERSON-ALAN-BAKER,AL-2006-house-66-R-ALAN-BAKER,0,1
2006,house,67,D,7933.0,YUSUF SALAAM,alabama_sos,ALPERSON-YUSUF-SALAAM,AL-2006-house-67-D-YUSUF-SALAAM,0,1
2006,house,68,D,7687.0,THOMAS E. JACKSON,alabama_sos,ALPERSON-THOMAS-E-JACKSON,AL-2006-house-68-D-THOMAS-E-JACKSON,0,1
2006,house,69,D,6235.0,JAMES LOUIS THOMAS,alabama_sos,ALPERSON-JAMES-LOUIS-THOMAS,AL-2006-house-69-D-JAMES-LOUIS-THOMAS,0,1
2006,house,70,D,6619.0,CHRISTOPHER JOHN ENGLAND,alabama_sos,ALPERSON-CHRISTOPHER-JOHN-ENGLAND,AL-2006-house-70-D-CHRISTOPHER-JOHN-ENGLAND,0,1
2006,house,71,D,12059.0,ARTIS (A.J.) McCAMPBELL,alabama_sos,ALPERSON-ARTIS-A-J-MCCAMPBELL,AL-2006-house-71-D-ARTIS-A-J-MCCAMPBELL,0,1
2006,house,72,D,6143.0,RALPH A. HOWARD,alabama_sos,ALPERSON-RALPH-A-HOWARD,AL-2006-house-72-D-RALPH-A-HOWARD,0,1
2006,house,73,D,4926.0,LARRY A. GREWELLE,alabama_sos,ALPERSON-LARRY-A-GREWELLE,AL-2006-house-73-D-LARRY-A-GREWELLE,0,0
2006,house,73,R,8096.0,DAVID GRIMES,alabama_sos,ALPERSON-DAVID-GRIMES,AL-2006-house-73-R-DAVID-GRIMES,0,1
2006,house,74,R,8953.0,JAY LOVE,alabama_sos,ALPERSON-JAY-LOVE,AL-2006-house-74-R-JAY-LOVE,0,1
2006,house,75,R,11726.0,GREG WREN,alabama_sos,ALPERSON-GREG-WREN,AL-2006-house-75-R-GREG-WREN,0,1
2006,house,76,D,8226.0,THAD McCLAMMY,alabama_sos,ALPERSON-THAD-MCCLAMMY,AL-2006-house-76-D-THAD-MCCLAMMY,0,1
2006,house,77,D,6821.0,JOHN KNIGHT,alabama_sos,ALPERSON-JOHN-KNIGHT,AL-2006-house-77-D-JOHN-KNIGHT,0,1
2006,house,78,D,6508.0,ALVIN HOLMES,alabama_sos,ALPERSON-ALVIN-HOLMES,AL-2006-house-78-D-ALVIN-HOLMES,0,1
2006,house,79,D,5207.0,CAROLYN ELLIS,alabama_sos,ALPERSON-CAROLYN-ELLIS,AL-2006-house-79-D-CAROLYN-ELLIS,0,0
2006,house,79,R,7082.0,MIKE HUBBARD,alabama_sos,ALPERSON-MIKE-HUBBARD,AL-2006-house-79-R-MIKE-HUBBARD,0,1
2006,house,80,D,1436.0,LESLEY VANCE,alabama_sos,ALPERSON-LESLEY-VANCE,AL-2006-house-80-D-LESLEY-VANCE,0,1
2006,house,80,R,1398.0,CINDY DUNN IRVIN,alabama_sos,ALPERSON-CINDY-DUNN-IRVIN,AL-2006-house-80-R-CINDY-DUNN-IRVIN,0,0
2006,house,81,D,9802.0,BETTY CAROL GRAHAM,alabama_sos,ALPERSON-BETTY-CAROL-GRAHAM,AL-2006-house-81-D-BETTY-CAROL-GRAHAM,0,1
2006,house,82,D,8202.0,PEBBLIN W. WARREN,alabama_sos,ALPERSON-PEBBLIN-W-WARREN,AL-2006-house-82-D-PEBBLIN-W-WARREN,0,1
2006,house,83,D,3146.0,"GEORGE ""TOOTIE"" BANDY",alabama_sos,ALPERSON-GEORGE-TOOTIE-BANDY,AL-2006-house-83-D-GEORGE-TOOTIE-BANDY,0,1
2006,house,84,D,1703.0,"WILLIAM M. ""Billy"" BEASLEY",alabama_sos,ALPERSON-WILLIAM-M-BILLY-BEASLEY,AL-2006-house-84-D-WILLIAM-M-BILLY-BEASLEY,0,1
2006,house,85,D,2644.0,BAKER,alabama_sos,ALPERSON-BAKER,AL-2006-house-85-D-BAKER,0,0
2006,house,85,R,3058.0,RALEY,alabama_sos,ALPERSON-RALEY,AL-2006-house-85-R-RALEY,0,1
2006,house,87,R,5763.0,WARREN HARRIS BECK,alabama_sos,ALPERSON-WARREN-HARRIS-BECK,AL-2006-house-87-R-WARREN-HARRIS-BECK,0,1
2006,house,88,D,3342.0,"M. BENJAMIN ABERNATHY, I",alabama_sos,ALPERSON-M-BENJAMIN-ABERNATHY-I,AL-2006-house-88-D-M-BENJAMIN-ABERNATHY-I,0,0
2006,house,88,R,10542.0,H. MAC GIPSON,alabama_sos,ALPERSON-H-MAC-GIPSON,AL-2006-house-88-R-H-MAC-GIPSON,0,1
2006,house,89,D,7660.0,ALAN C. BOOTHE,alabama_sos,ALPERSON-ALAN-C-BOOTHE,AL-2006-house-89-D-ALAN-C-BOOTHE,0,1
2006,house,90,D,6538.0,CHARLES NEWTON,alabama_sos,ALPERSON-CHARLES-NEWTON,AL-2006-house-90-D-CHARLES-NEWTON,0,1
2006,house,91,D,6787.0,TERRY SPICER,alabama_sos,ALPERSON-TERRY-SPICER,AL-2006-house-91-D-TERRY-SPICER,0,1
2006,house,91,R,6409.0,RICKY E. SNELLGROVE,alabama_sos,ALPERSON-RICKY-E-SNELLGROVE,AL-2006-house-91-R-RICKY-E-SNELLGROVE,0,0
2006,house,92,D,8703.0,SETH HAMMETT,alabama_sos,ALPERSON-SETH-HAMMETT,AL-2006-house-92-D-SETH-HAMMETT,0,1
2006,house,92,R,2586.0,WILLIAM E. BLOCKER,alabama_sos,ALPERSON-WILLIAM-E-BLOCKER,AL-2006-house-92-R-WILLIAM-E-BLOCKER,0,0
2006,house,93,D,3192.0,JOHN WILLIAMS,alabama_sos,ALPERSON-JOHN-WILLIAMS,AL-2006-house-93-D-JOHN-WILLIAMS,0,0
2006,house,93,R,6995.0,STEVE CLOUSE,alabama_sos,ALPERSON-STEVE-CLOUSE,AL-2006-house-93-R-STEVE-CLOUSE,0,1
2006,house,94,D,3426.0,GENE PONDER,alabama_sos,ALPERSON-GENE-PONDER,AL-2006-house-94-D-GENE-PONDER,0,0
2006,house,94,R,11344.0,JOE FAUST,alabama_sos,ALPERSON-JOE-FAUST,AL-2006-house-94-R-JOE-FAUST,0,1
2006,house,95,D,3863.0,FRANK CAMP,alabama_sos,ALPERSON-FRANK-CAMP,AL-2006-house-95-D-FRANK-CAMP,0,0
2006,house,95,R,11256.0,STEVE MCMILLAN,alabama_sos,ALPERSON-STEVE-MCMILLAN,AL-2006-house-95-R-STEVE-MCMILLAN,0,1
2006,house,96,R,10451.0,RANDY DAVIS,alabama_sos,ALPERSON-RANDY-DAVIS,AL-2006-house-96-R-RANDY-DAVIS,0,1
2006,house,97,D,5924.0,YVONNE KENNEDY,alabama_sos,ALPERSON-YVONNE-KENNEDY,AL-2006-house-97-D-YVONNE-KENNEDY,0,1
2006,house,98,D,6257.0,JAMES O. GORDON,alabama_sos,ALPERSON-JAMES-O-GORDON,AL-2006-house-98-D-JAMES-O-GORDON,0,1
2006,house,99,D,7806.0,JAMES E. BUSKEY,alabama_sos,ALPERSON-JAMES-E-BUSKEY,AL-2006-house-99-D-JAMES-E-BUSKEY,0,1
2006,house,100,R,9338.0,VICTOR GASTON,alabama_sos,ALPERSON-VICTOR-GASTON,AL-2006-house-100-R-VICTOR-GASTON,0,1
2006,house,101,D,2843.0,AMY BECKERLE SMITH,alabama_sos,ALPERSON-AMY-BECKERLE-SMITH,AL-2006-house-101-D-AMY-BECKERLE-SMITH,0,0
2006,house,101,R,7477.0,JAMIE ISON,alabama_sos,ALPERSON-JAMIE-ISON,AL-2006-house-101-R-JAMIE-ISON,0,1
2006,house,102,D,2312.0,GARY JOHNSON,alabama_sos,ALPERSON-GARY-JOHNSON,AL-2006-house-102-D-GARY-JOHNSON,0,0
2006,house,102,R,7043.0,CHAD FINCHER,alabama_sos,ALPERSON-CHAD-FINCHER,AL-2006-house-102-R-CHAD-FINCHER,0,1
2006,house,103,D,5818.0,JOSEPH C. MITCHELL,alabama_sos,ALPERSON-JOSEPH-C-MITCHELL,AL-2006-house-103-D-JOSEPH-C-MITCHELL,0,1
2006,house,104,R,9214.0,JIM BARTON,alabama_sos,ALPERSON-JIM-BARTON,AL-2006-house-104-R-JIM-BARTON,0,1
2006,house,105,R,6610.0,SPENCER COLLIER,alabama_sos,ALPERSON-SPENCER-COLLIER,AL-2006-house-105-R-SPENCER-COLLIER,0,1
2006,senate,2,D,13231.0,TOM BUTLER,alabama_sos,ALPERSON-TOM-BUTLER,AL-2006-senate-2-D-TOM-BUTLER,0,1
2006,senate,2,R,9381.0,JIM BURDEN,alabama_sos,ALPERSON-JIM-BURDEN,AL-2006-senate-2-R-JIM-BURDEN,0,0
2006,senate,3,D,14522.0,BOBBY DAY,alabama_sos,ALPERSON-BOBBY-DAY,AL-2006-senate-3-D-BOBBY-DAY,0,0
2006,senate,3,R,24274.0,ARTHUR ORR,alabama_sos,ALPERSON-ARTHUR-ORR,AL-2006-senate-3-R-ARTHUR-ORR,0,1
2006,senate,4,D,23389.0,ZEB LITTLE,alabama_sos,ALPERSON-ZEB-LITTLE,AL-2006-senate-4-D-ZEB-LITTLE,0,1
2006,senate,4,R,15648.0,HAROLD SACHS,alabama_sos,ALPERSON-HAROLD-SACHS,AL-2006-senate-4-R-HAROLD-SACHS,0,0
2006,senate,5,D,16088.0,LARRY B. CAGLE,alabama_sos,ALPERSON-LARRY-B-CAGLE,AL-2006-senate-5-D-LARRY-B-CAGLE,0,0
2006,senate,5,R,20322.0,CHARLES BISHOP,alabama_sos,ALPERSON-CHARLES-BISHOP,AL-2006-senate-5-R-CHARLES-BISHOP,0,1
2006,senate,6,D,12903.0,"ROGER BEDFORD, JR.",alabama_sos,ALPERSON-ROGER-BEDFORD-JR,AL-2006-senate-6-D-ROGER-BEDFORD-JR,0,1
2006,senate,7,D,23582.0,PARKER GRIFFITH,alabama_sos,ALPERSON-PARKER-GRIFFITH,AL-2006-senate-7-D-PARKER-GRIFFITH,0,1
2006,senate,7,R,12414.0,CHERYL BASWELL-GUTHRIE,alabama_sos,ALPERSON-CHERYL-BASWELL-GUTHRIE,AL-2006-senate-7-R-CHERYL-BASWELL-GUTHRIE,0,0
2006,senate,8,D,9882.0,LOWELL R. BARRON,alabama_sos,ALPERSON-LOWELL-R-BARRON,AL-2006-senate-8-D-LOWELL-R-BARRON,0,1
2006,senate,8,R,6678.0,DON STOUT,alabama_sos,ALPERSON-DON-STOUT,AL-2006-senate-8-R-DON-STOUT,0,0
2006,senate,9,D,20001.0,HINTON HITCHEM,alabama_sos,ALPERSON-HINTON-HITCHEM,AL-2006-senate-9-D-HINTON-HITCHEM,0,1
2006,senate,9,R,17375.0,BILL INGRAM,alabama_sos,ALPERSON-BILL-INGRAM,AL-2006-senate-9-R-BILL-INGRAM,0,0
2006,senate,10,D,26449.0,LARRY MEANS,alabama_sos,ALPERSON-LARRY-MEANS,AL-2006-senate-10-D-LARRY-MEANS,0,1
2006,senate,11,D,25766.0,JIM PREUITT,alabama_sos,ALPERSON-JIM-PREUITT,AL-2006-senate-11-D-JIM-PREUITT,0,1
2006,senate,11,R,13557.0,JIM HETHCOX,alabama_sos,ALPERSON-JIM-HETHCOX,AL-2006-senate-11-R-JIM-HETHCOX,0,0
2006,senate,12,R,18687.0,DEL MARSH,alabama_sos,ALPERSON-DEL-MARSH,AL-2006-senate-12-R-DEL-MARSH,0,1
2006,senate,13,D,11289.0,KIM S. BENEFIELD,alabama_sos,ALPERSON-KIM-S-BENEFIELD,AL-2006-senate-13-D-KIM-S-BENEFIELD,0,1
2006,senate,13,R,11236.0,JIM C. INGRAM,alabama_sos,ALPERSON-JIM-C-INGRAM,AL-2006-senate-13-R-JIM-C-INGRAM,0,0
2006,senate,14,R,28076.0,HANK ERWIN,alabama_sos,ALPERSON-HANK-ERWIN,AL-2006-senate-14-R-HANK-ERWIN,0,1
2006,senate,15,R,35972.0,STEVE FRENCH,alabama_sos,ALPERSON-STEVE-FRENCH,AL-2006-senate-15-R-STEVE-FRENCH,0,1
2006,senate,16,D,9786.0,RUSS PARKER,alabama_sos,ALPERSON-RUSS-PARKER,AL-2006-senate-16-D-RUSS-PARKER,0,0
2006,senate,16,R,34195.0,"J. T. ""JABO"" WAGGONER",alabama_sos,ALPERSON-J-T-JABO-WAGGONER,AL-2006-senate-16-R-J-T-JABO-WAGGONER,0,1
2006,senate,17,R,14525.0,SCOTT BEASON,alabama_sos,ALPERSON-SCOTT-BEASON,AL-2006-senate-17-R-SCOTT-BEASON,0,1
2006,senate,18,D,21212.0,RODGER M. SMITHERMAN,alabama_sos,ALPERSON-RODGER-M-SMITHERMAN,AL-2006-senate-18-D-RODGER-M-SMITHERMAN,0,1
2006,senate,18,R,5063.0,STANLEY NANCE,alabama_sos,ALPERSON-STANLEY-NANCE,AL-2006-senate-18-R-STANLEY-NANCE,0,0
2006,senate,19,D,23600.0,E.B. MCCLAIN,alabama_sos,ALPERSON-E-B-MCCLAIN,AL-2006-senate-19-D-E-B-MCCLAIN,0,1
2006,senate,20,D,21661.0,LINDA COLEMAN,alabama_sos,ALPERSON-LINDA-COLEMAN,AL-2006-senate-20-D-LINDA-COLEMAN,0,1
2006,senate,20,R,5535.0,MEL GLENN,alabama_sos,ALPERSON-MEL-GLENN,AL-2006-senate-20-R-MEL-GLENN,0,0
2006,senate,21,D,22017.0,PHIL POOLE,alabama_sos,ALPERSON-PHIL-POOLE,AL-2006-senate-21-D-PHIL-POOLE,0,1
2006,senate,21,R,9695.0,"JOE NATHAN SAXTON, SR.",alabama_sos,ALPERSON-JOE-NATHAN-SAXTON-SR,AL-2006-senate-21-R-JOE-NATHAN-SAXTON-SR,0,0
2006,senate,22,D,9258.0,PAT LINDSEY,alabama_sos,ALPERSON-PAT-LINDSEY,AL-2006-senate-22-D-PAT-LINDSEY,0,0
2006,senate,22,R,9309.0,JOHN MCMILLAN,alabama_sos,ALPERSON-JOHN-MCMILLAN,AL-2006-senate-22-R-JOHN-MCMILLAN,0,1
2006,senate,23,D,20493.0,HANK SANDERS,alabama_sos,ALPERSON-HANK-SANDERS,AL-2006-senate-23-D-HANK-SANDERS,0,1
2006,senate,23,R,11734.0,BOB DUKE,alabama_sos,ALPERSON-BOB-DUKE,AL-2006-senate-23-R-BOB-DUKE,0,0
2006,senate,24,D,22902.0,BOBBY D. SINGLETON,alabama_sos,ALPERSON-BOBBY-D-SINGLETON,AL-2006-senate-24-D-BOBBY-D-SINGLETON,0,1
2006,senate,25,D,11469.0,MIKE CHAPPELL,alabama_sos,ALPERSON-MIKE-CHAPPELL,AL-2006-senate-25-D-MIKE-CHAPPELL,0,0
2006,senate,25,R,33197.0,LARRY DIXON,alabama_sos,ALPERSON-LARRY-DIXON,AL-2006-senate-25-R-LARRY-DIXON,0,1
2006,senate,26,D,23652.0,"QUINTON T. ROSS, JR.",alabama_sos,ALPERSON-QUINTON-T-ROSS-JR,AL-2006-senate-26-D-QUINTON-T-ROSS-JR,0,1
2006,senate,27,D,16012.0,T. D. (TED) LITTLE,alabama_sos,ALPERSON-T-D-TED-LITTLE,AL-2006-senate-27-D-T-D-TED-LITTLE,0,1
2006,senate,27,R,10520.0,PEGGY MARTIN,alabama_sos,ALPERSON-PEGGY-MARTIN,AL-2006-senate-27-R-PEGGY-MARTIN,0,0
2006,senate,28,D,15938.0,MYRON C. PENN,alabama_sos,ALPERSON-MYRON-C-PENN,AL-2006-senate-28-D-MYRON-C-PENN,0,1
2006,senate,29,D,3624.0,RONNIE HELMS,alabama_sos,ALPERSON-RONNIE-HELMS,AL-2006-senate-29-D-RONNIE-HELMS,0,0
2006,senate,29,R,9436.0,HARRI ANNE SMITH,alabama_sos,ALPERSON-HARRI-ANNE-SMITH,AL-2006-senate-29-R-HARRI-ANNE-SMITH,0,1
2006,senate,30,D,18907.0,"""WALKING"" WENDELL MITCHELL",alabama_sos,ALPERSON-WALKING-WENDELL-MITCHELL,AL-2006-senate-30-D-WALKING-WENDELL-MITCHELL,0,1
