person_id,candidate,max_cmo,min_cmo,median_cmo,stability_low,stability_high,cycles_observed,earliest_cycle,latest_cycle,chambers,districts,incumbent_cycles,wins,partial_issue_count,partial_evidence_records,full_name,identity_researchable,research_tail,extreme_cmo,tail_result_stable,priority_score,high_tail_rank,low_tail_rank,research_status,target_evidence
ALPERSON-KIM-S-BENEFIELD,KIM S. BENEFIELD,-5.186786125432672,-5.186786125432672,-5.186786125432672,-14.41257638733704,4.039004136471696,1,2006,2006,senate,13,0,1,,,True,True,high_overperformance,-5.186786125432672,False,12.652522028232399,234,159,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-PAT-SEWELL,PAT SEWELL,-4.869404383501845,-4.869404383501845,-4.869404383501845,-14.095194645406211,4.356385878402524,1,2006,2006,house,45,0,0,,,True,True,high_overperformance,-4.869404383501845,False,12.335140286301572,232,161,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-CAROLINE-SELF,Caroline Self,0.8047869228226663,0.8047869228226663,0.8047869228226663,-8.421003339081702,10.030577184727036,1,2018,2018,senate,1,0,0,2.0,3.0,True,True,high_overperformance,0.8047869228226663,False,12.270522825622393,187,208,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GSU07DWIL,GSU07DWIL,8.804389388970954,8.804389388970954,8.804389388970954,-0.4214008729334146,18.03017965087532,1,2022,2022,senate,7,0,0,,,False,False,high_overperformance,8.804389388970954,False,12.27012529177068,128,276,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-DOLBARE-JEFF,"Dolbare, Jeff",0.7070140872473942,0.7070140872473942,0.7070140872473942,-8.518776174656974,9.932804349151764,1,2002,2002,house,65,0,1,2.0,2.0,True,True,high_overperformance,0.7070140872473942,False,12.172749990047121,189,206,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-FITE-LEA,"Fite, Lea",2.705799562089979,2.705799562089979,2.705799562089979,-6.5199906998143895,11.931589823994347,1,2002,2002,house,40,0,1,1.0,1.0,True,True,high_overperformance,2.705799562089979,False,12.171535464889706,177,221,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-RODGER-M-SMITHERMAN,RODGER M. SMITHERMAN,0.5861963335782931,0.5861963335782931,0.5861963335782931,-8.639593928326075,9.81198659548266,1,2006,2006,senate,18,0,1,2.0,2.0,True,True,high_overperformance,0.5861963335782931,False,12.05193223637802,190,204,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GSL074DENS,GSL074DENS,8.562573500337734,8.562573500337734,8.562573500337734,-0.663216761566634,17.788363762242103,1,2022,2022,house,74,0,1,,,False,False,high_overperformance,8.562573500337734,False,12.028309403137461,131,274,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-BARRON,Barron,4.382397931532594,4.382397931532594,4.382397931532594,-4.843392330371774,13.608188193436964,1,1998,1998,senate,8,0,1,2.0,2.0,False,False,high_overperformance,4.382397931532594,False,11.848133834332321,166,233,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GSL040DHOW,GSL040DHOW,-8.297061226008172,-8.297061226008172,-8.297061226008172,-17.52285148791254,0.9287290358961968,1,2022,2022,house,40,0,0,,,False,False,high_overperformance,-8.297061226008172,False,11.762797128807899,262,128,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-LINDSEY-PAT,"Lindsey, Pat",-4.159540261721386,-4.159540261721386,-4.159540261721386,-13.385330523625754,5.066250000182983,1,2002,2002,senate,22,0,1,,,True,True,high_overperformance,-4.159540261721386,False,11.625276164521113,225,167,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-JACK-JACOBS,Jack Jacobs,0.1238928675292747,0.1238928675292747,0.1238928675292747,-9.101897394375094,9.349683129433645,1,2018,2018,house,73,0,0,2.0,4.0,True,True,high_overperformance,0.1238928675292747,False,11.589628770329002,195,199,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-SANDERS-HANK,"Sanders, Hank",0.1040011810598997,0.1040011810598997,0.1040011810598997,-9.121789080844469,9.329791442964268,1,2002,2002,senate,23,0,1,2.0,2.0,True,True,high_overperformance,0.1040011810598997,False,11.569737083859627,196,198,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-BEDDINGFIELD,Beddingfield,7.791007756100026,7.791007756100026,7.791007756100026,-1.4347825058043426,17.016798018004394,1,2014,2014,house,24,0,0,,,False,False,high_overperformance,7.791007756100026,False,11.256743658899753,137,266,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-MURPHREE,Murphree,7.785518111934408,7.785518111934408,7.785518111934408,-1.4402721499699602,17.011308373838776,1,1994,1994,house,27,0,1,,,False,False,high_overperformance,7.785518111934408,False,11.251254014734135,138,265,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-JOSH-BURNS,Josh Burns,3.7569108623744576,3.7569108623744576,3.7569108623744576,-5.468879399529911,12.982701124278826,1,2014,2014,house,37,0,0,,,True,True,high_overperformance,3.7569108623744576,False,11.222646765174185,172,227,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-WARREN-J-E-JIMMY,"Warren, J.E. ""Jimmy""",-3.711458261035848,-3.711458261035848,-3.711458261035848,-12.937248522940216,5.514332000868521,1,2002,2002,house,64,0,0,,,True,True,high_overperformance,-3.711458261035848,False,11.177194163835575,222,170,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-WALLACE-WYATT-JR,"WALLACE WYATT, JR.",-3.6915608772138473,-3.6915608772138473,-3.6915608772138473,-12.917351139118216,5.534229384690521,1,2010,2010,senate,12,0,0,,,True,True,high_overperformance,-3.6915608772138473,False,11.157296780013574,221,171,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GSU12DMCC,GSU12DMCC,-7.663416262316883,-7.663416262316883,-7.663416262316883,-16.88920652422125,1.5623739995874857,1,2022,2022,senate,12,0,0,,,False,False,high_overperformance,-7.663416262316883,False,11.12915216511661,255,135,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-HALL,Hall,7.551346933933932,7.551346933933932,7.551346933933932,-1.6744433279704367,16.7771371958383,1,1994,1994,house,19,0,1,,,False,False,high_overperformance,7.551346933933932,False,11.017082836733659,141,262,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-C-TERRY-JONES,C. Terry Jones,-1.4412932533792393,-1.4412932533792393,-1.4412932533792393,-10.667083515283608,7.784497008525129,1,2014,2014,house,21,0,0,1.0,1.0,True,True,high_overperformance,-1.4412932533792393,False,10.907029156178966,209,182,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-POOLE,Poole,-3.351472573329638,-3.351472573329638,-3.351472573329638,-12.577262835234006,5.87431768857473,1,1998,1998,senate,21,0,1,2.0,2.0,False,False,high_overperformance,-3.351472573329638,False,10.817208476129364,219,172,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-TAYLOR-STEWART,Taylor Stewart,3.3108880756454493,3.3108880756454493,3.3108880756454493,-5.914902186258919,12.536678337549818,1,2014,2014,senate,12,0,0,,,True,True,high_overperformance,3.3108880756454493,False,10.776623978445176,173,225,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-HARPER,Harper,-7.031640261802494,-7.031640261802494,-7.031640261802494,-16.257430523706862,2.1941500001018746,1,1994,1994,house,105,0,0,,,False,False,high_overperformance,-7.031640261802494,False,10.49737616460222,249,141,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-BRYAN-BENNETT,Bryan Bennett,-2.921918372457027,-2.921918372457027,-2.921918372457027,-12.147708634361395,6.303871889447342,1,2014,2014,senate,7,0,0,,,True,True,high_overperformance,-2.921918372457027,False,10.387654275256754,215,174,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-DEMPSEY,Dempsey,-6.693318576616687,-6.693318576616687,-6.693318576616687,-15.919108838521057,2.532471685287682,1,1998,1998,house,79,0,0,,,False,False,high_overperformance,-6.693318576616687,False,10.159054479416413,247,143,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-BOYD-BARBARA-BIGSBY,"Boyd, Barbara Bigsby",-2.6608621677067497,-2.6608621677067497,-2.6608621677067497,-11.886652429611118,6.564928094197619,1,2002,2002,house,32,0,1,,,True,True,high_overperformance,-2.6608621677067497,False,10.126598070506477,213,176,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GSL012DFIE,GSL012DFIE,6.660498575842472,6.660498575842472,6.660498575842472,-2.5652916860618964,15.88628883774684,1,2022,2022,house,12,0,0,,,False,False,high_overperformance,6.660498575842472,False,10.126234478642198,147,255,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-BAKER-LOCY-SUNNY,"Baker, Locy ""Sunny""",2.651590567504737,2.651590567504737,2.651590567504737,-6.574199694399631,11.877380829409104,1,2002,2002,house,85,0,1,,,True,True,high_overperformance,2.651590567504737,False,10.117326470304464,178,220,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-CAROLYN-ELLIS,CAROLYN ELLIS,2.520937716899878,2.520937716899878,2.520937716899878,-6.70485254500449,11.746727978804246,1,2006,2006,house,79,0,0,,,True,True,high_overperformance,2.520937716899878,False,9.986673619699605,179,219,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-HANSBERRY-CATHY,"Hansberry, Cathy",2.3918411620722075,2.3918411620722075,2.3918411620722075,-6.833949099832161,11.617631423976576,1,2002,2002,house,4,0,0,,,True,True,high_overperformance,2.3918411620722075,False,9.857577064871935,182,216,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-VAUGHAN,Vaughan,6.108763332154739,6.108763332154739,6.108763332154739,-3.1170269297496294,15.334553594059107,1,1994,1994,house,73,0,0,,,False,False,high_overperformance,6.108763332154739,False,9.574499234954466,150,250,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-FORD-CRAIG,"Ford, Craig",0.0986795971464218,0.0986795971464218,0.0986795971464218,-9.127110664757948,9.32446985905079,1,2002,2002,house,28,0,1,1.0,2.0,True,True,high_overperformance,0.0986795971464218,False,9.564415499946149,197,197,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-WILSON,Wilson,-6.080456480984273,-6.080456480984273,-6.080456480984273,-15.30624674288864,3.145333780920096,1,1994,1994,senate,5,0,0,,,False,False,high_overperformance,-6.080456480984273,False,9.546192383784,245,146,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-JIM-WILLIAMS,Jim Williams,0.0347353357626207,0.0347353357626207,0.0347353357626207,-9.191054926141748,9.26052559766699,1,2018,2018,senate,12,0,0,1.0,2.0,True,True,high_overperformance,0.0347353357626207,False,9.500471238562348,198,196,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GSU29DMAT,GSU29DMAT,-5.825111578676047,-5.825111578676047,-5.825111578676047,-15.050901840580416,3.400678683228321,1,2022,2022,senate,29,0,0,,,False,False,high_overperformance,-5.825111578676047,False,9.290847481475774,243,150,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GSL007DJON,GSL007DJON,-5.718888000458112,-5.718888000458112,-5.718888000458112,-14.94467826236248,3.506902261446257,1,2022,2022,house,7,0,0,,,False,False,high_overperformance,-5.718888000458112,False,9.184623903257839,241,151,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GSL092DHUB,GSL092DHUB,-5.455575765666001,-5.455575765666001,-5.455575765666001,-14.68136602757037,3.770214496238367,1,2022,2022,house,92,0,0,,,False,False,high_overperformance,-5.455575765666001,False,8.921311668465728,237,155,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-JIM-BOYD,JIM BOYD,1.3360549459538476,1.3360549459538476,1.3360549459538476,-7.889735315950521,10.561845207858216,1,2006,2006,house,11,0,0,,,True,True,high_overperformance,1.3360549459538476,False,8.801790848753575,184,213,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-KENNEDY,Kennedy,-5.254244361387819,-5.254244361387819,-5.254244361387819,-14.480034623292187,3.971545900516549,1,1994,1994,house,97,0,1,,,False,False,high_overperformance,-5.254244361387819,False,8.719980264187546,236,157,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GUIN,Guin,1.23571104200626,1.23571104200626,1.23571104200626,-7.990079219898108,10.461501303910628,1,1998,1998,house,14,0,1,2.0,3.0,False,False,high_overperformance,1.23571104200626,False,8.701446944805987,185,211,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GSL069DLAW,GSL069DLAW,5.123171369735719,5.123171369735719,5.123171369735719,-4.10261889216865,14.348961631640089,1,2022,2022,house,69,0,1,,,False,False,high_overperformance,5.123171369735719,False,8.588907272535446,158,240,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-THIGPEN-WILLIAMS-E,"Thigpen, Williams E.",-1.1199216088497934,-1.1199216088497934,-1.1199216088497934,-10.345711870754162,8.105868653054575,1,2002,2002,house,16,0,1,,,True,True,high_overperformance,-1.1199216088497934,False,8.58565751164952,207,185,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-ROBINSON,Robinson,-1.1131479766971513,-1.1131479766971513,-1.1131479766971513,-10.33893823860152,8.112642285207217,1,1998,1998,house,23,0,1,2.0,3.0,False,False,high_overperformance,-1.1131479766971513,False,8.578883879496878,206,186,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-ALLEN,Allen,5.086790207542581,5.086790207542581,5.086790207542581,-4.139000054361787,14.31258046944695,1,1994,1994,house,62,0,1,,,False,False,high_overperformance,5.086790207542581,False,8.552526110342308,159,239,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-SAM-JONES,Sam Jones,-0.9032913833204176,-0.9032913833204176,-0.9032913833204176,-10.129081645224788,8.32249887858395,1,2018,2018,house,99,0,1,,,True,True,high_overperformance,-0.9032913833204176,False,8.369027286120144,204,189,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GSL026DALF,GSL026DALF,-4.874546448929808,-4.874546448929808,-4.874546448929808,-14.100336710834176,4.351243812974561,1,2022,2022,house,26,0,0,,,False,False,high_overperformance,-4.874546448929808,False,8.340282351729535,233,160,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-FREEMAN,Freeman,-4.832213835465939,-4.832213835465939,-4.832213835465939,-14.058004097370308,4.393576426438429,1,1994,1994,senate,7,0,1,,,False,False,high_overperformance,-4.832213835465939,False,8.297949738265666,231,162,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-MILES-PAM,"Miles, Pam",-0.7471754091025566,-0.7471754091025566,-0.7471754091025566,-9.972965671006923,8.478614852801812,1,2002,2002,house,25,0,0,,,True,True,high_overperformance,-0.7471754091025566,False,8.212911311902284,203,191,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-CLAY,Clay,4.747017517703142,4.747017517703142,4.747017517703142,-4.478772744201226,13.97280777960751,1,1994,1994,senate,28,0,1,,,False,False,high_overperformance,4.747017517703142,False,8.21275342050287,161,238,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-JO-ANN-CUMMINGS,Jo Ann Cummings,0.722333398106036,0.722333398106036,0.722333398106036,-8.503456863798332,9.948123660010404,1,2018,2018,house,4,0,0,,,True,True,high_overperformance,0.722333398106036,False,8.188069300905763,188,207,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-WINDOM,Windom,4.621285275338519,4.621285275338519,4.621285275338519,-4.60450498656585,13.847075537242889,1,1994,1994,senate,35,0,1,,,False,False,high_overperformance,4.621285275338519,False,8.087021178138246,163,236,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-DON-BARNWELL,Don Barnwell,0.5817430523728433,0.5817430523728433,0.5817430523728433,-8.644047209531525,9.807533314277212,1,2014,2014,house,17,0,0,,,True,True,high_overperformance,0.5817430523728433,False,8.04747895517257,191,203,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GSU23DSTE,GSU23DSTE,-4.441236682472282,-4.441236682472282,-4.441236682472282,-13.667026944376651,4.784553579432086,1,2022,2022,senate,23,0,1,,,False,False,high_overperformance,-4.441236682472282,False,7.906972585272008,229,164,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GSL003DTHO,GSL003DTHO,4.055734650155401,4.055734650155401,4.055734650155401,-5.170055611748968,13.28152491205977,1,2022,2022,house,3,0,0,,,False,False,high_overperformance,4.055734650155401,False,7.521470552955128,167,232,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GSL041DNEL,GSL041DNEL,-3.803518545104807,-3.803518545104807,-3.803518545104807,-13.029308807009176,5.422271716799561,1,2022,2022,house,41,0,0,,,False,False,high_overperformance,-3.803518545104807,False,7.269254447904533,224,168,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GSL027DNEU,GSL027DNEU,-3.779895864111695,-3.779895864111695,-3.779895864111695,-13.005686126016062,5.4458943977926735,1,2022,2022,house,27,0,0,,,False,False,high_overperformance,-3.779895864111695,False,7.245631766911421,223,169,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-HOLLEY,Holley,-3.078061581939263,-3.078061581939263,-3.078061581939263,-12.303851843843631,6.147728679965105,1,1994,1994,house,75,0,0,,,False,False,high_overperformance,-3.078061581939263,False,6.54379748473899,216,173,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GSU27DREE,GSU27DREE,2.9249737189760303,2.9249737189760303,2.9249737189760303,-6.300816542928338,12.1507639808804,1,2022,2022,senate,27,0,0,,,False,False,high_overperformance,2.9249737189760303,False,6.390709621775757,174,224,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-LINDSEY,Lindsey,2.820660607814468,2.820660607814468,2.820660607814468,-6.405129654089901,12.046450869718836,1,1994,1994,senate,22,0,1,,,False,False,high_overperformance,2.820660607814468,False,6.286396510614194,175,223,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GHEE,Ghee,-2.497765119503658,-2.497765119503658,-2.497765119503658,-11.723555381408026,6.728025142400711,1,1994,1994,senate,12,0,1,,,False,False,high_overperformance,-2.497765119503658,False,5.963501022303385,212,177,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-MORRISON,Morrison,-1.1967286151214402,-1.1967286151214402,-1.1967286151214402,-10.422518877025809,8.029061646782928,1,1994,1994,house,12,0,1,,,False,False,high_overperformance,-1.1967286151214402,False,4.662464517921167,208,183,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GSL095DBRA,GSL095DBRA,0.8989058806843531,0.8989058806843531,0.8989058806843531,-8.326884381220015,10.12469614258872,1,2022,2022,house,95,0,0,,,False,False,high_overperformance,0.8989058806843531,False,4.36464178348408,186,210,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GSL068DJAC,GSL068DJAC,0.3256731557527406,0.3256731557527406,0.3256731557527406,-8.900117106151628,9.551463417657107,1,2022,2022,house,68,0,1,,,False,False,high_overperformance,0.3256731557527406,False,3.791409058552467,192,202,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GALLIHER,Galliher,-0.2442152128277985,-0.2442152128277985,-0.2442152128277985,-9.470005474732169,8.98157504907657,1,1994,1994,house,30,0,1,,,False,False,high_overperformance,-0.2442152128277985,False,3.709951115627525,201,192,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-MCCLAMMY,McClammy,-0.2103838533266113,-0.2103838533266113,-0.2103838533266113,-9.43617411523098,9.015406408577755,1,1994,1994,house,76,0,1,,,False,False,high_overperformance,-0.2103838533266113,False,3.676119756126338,200,193,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GSU21DWAR,GSU21DWAR,0.2017680495405897,0.2017680495405897,0.2017680495405897,-9.02402221236378,9.427558311444958,1,2022,2022,senate,21,0,0,,,False,False,high_overperformance,0.2017680495405897,False,3.6675039523403163,193,201,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GSL057DSEL,GSL057DSEL,0.1985713492708196,0.1985713492708196,0.1985713492708196,-9.027218912633549,9.424361611175188,1,2022,2022,house,57,0,1,,,False,False,high_overperformance,0.1985713492708196,False,3.664307252070546,194,200,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GSL015DROU,GSL015DROU,-0.1657712966730711,-0.1657712966730711,-0.1657712966730711,-9.39156155857744,9.060018965231295,1,2022,2022,house,15,0,0,,,False,False,high_overperformance,-0.1657712966730711,False,3.6315071994727974,199,194,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
