state,cycle,chamber,district,party,candidate,provider_candidate,committee_id,total_fundraising,cash_contributions,other_receipts,in_kind_contributions,loans_received,expenditures,ending_cash,report_count,period_start,period_end,finance_observation_status,aggregation_status,source_name,source_measure,source_path,source_reported_total,data_run_id,generated_at_utc,build_code_sha256,build_config_id
MS,2019,house,29,D,"hudson, abe m, jr","Abe M. Hudson, Jr",23079258-0207-4366-acc8-f2f0ab65a03b,,,,,,,,2.0,2018-01-01,2019-12-31,unknown_scanned_or_unrecognized_pdf,sum_of_two_calendar_year_aggregate_ytd_report_summaries,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,data/raw/finance/southern_summaries/MS/selected_filings/9B4E13D9-80CB-4F25-820D-F998A0F5C021.pdf;data/raw/finance/southern_summaries/MS/selected_filings/D5F032C3-2ACE-4F06-88F2-55EE3129CC41.pdf,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,30,D,"rosebud, tracey",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,31,D,"anthony, otis l",Otis L. Anthony,7179d114-a6ef-459f-bcce-a3f25b3b31c3,,,,,,,,2.0,2018-01-01,2019-12-31,unknown_scanned_or_unrecognized_pdf,sum_of_two_calendar_year_aggregate_ytd_report_summaries,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,data/raw/finance/southern_summaries/MS/selected_filings/0595253C-84F1-496B-8D28-3D79A4DB1350.pdf;data/raw/finance/southern_summaries/MS/selected_filings/80EBE67E-5730-4D51-B86D-F870A8A015E5.pdf,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,32,D,"osborne, solomon c",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,34,D,"horan, kevin",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,35,R,"hood, joey",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,36,D,"gibbs, karl m",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,37,R,"chism, gary a",Gary A. Chism,c88934bc-6886-4620-9c9d-7b90f941aa88,,,,,,,,2.0,2018-01-01,2019-12-31,unknown_scanned_or_unrecognized_pdf,sum_of_two_calendar_year_aggregate_ytd_report_summaries,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,data/raw/finance/southern_summaries/MS/selected_filings/7867ECBA-B1C3-4DDF-9B67-B26182E9CCE4.pdf;data/raw/finance/southern_summaries/MS/selected_filings/E6AFCED8-5D9E-4E84-B649-2B547D4BC0EB.pdf,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,39,R,"underwoodmclean, dana",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,40,D,"jacksonmccray, hester",Hester Jackson McCray,f66856b5-72cf-4307-a9f2-1f58bac1d937,,,,,,,,1.0,2018-01-01,2019-12-31,unknown_scanned_or_unrecognized_pdf,sum_of_two_calendar_year_aggregate_ytd_report_summaries,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,data/raw/finance/southern_summaries/MS/selected_filings/60AD58AA-539F-4EB9-8A5D-19F8B58F18C8.pdf,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,40,R,"henley, ashley",Ashley Henley,693cc46a-92c7-49f7-ab92-1cd9ce874f6a,,,,,,,,2.0,2018-01-01,2019-12-31,unknown_scanned_or_unrecognized_pdf,sum_of_two_calendar_year_aggregate_ytd_report_summaries,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,data/raw/finance/southern_summaries/MS/selected_filings/0E6E682C-070B-4AEA-B82A-2DE9A7F50CE3.pdf;data/raw/finance/southern_summaries/MS/selected_filings/69A1FA8C-3400-4768-BE98-3E19B24C99D5.pdf,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,41,D,"karriem, kabir",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,42,D,"mickens, carl l",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,43,R,"roberson, loyd b (rob), ii",Loyd B. (Rob) Roberson,c43e0735-8814-46e0-b53f-91f03c453b23,,,,,,,,2.0,2018-01-01,2019-12-31,unknown_scanned_or_unrecognized_pdf,sum_of_two_calendar_year_aggregate_ytd_report_summaries,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,data/raw/finance/southern_summaries/MS/selected_filings/7AB583FD-B56A-4ACE-B880-C3878AEFA75F.pdf;data/raw/finance/southern_summaries/MS/selected_filings/F3B2EC3D-4D69-4876-9071-9A3553C1A170.pdf,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,44,R,"bounds, c scott",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,45,D,"evans, michael t",Michael T. Evans,488a8dbf-d608-4185-8ce3-8bf33c30c98e,,,,,,,,2.0,2018-01-01,2019-12-31,unknown_scanned_or_unrecognized_pdf,sum_of_two_calendar_year_aggregate_ytd_report_summaries,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,data/raw/finance/southern_summaries/MS/selected_filings/14E35A2C-8F52-423D-851D-C5C0195A48AA.pdf;data/raw/finance/southern_summaries/MS/selected_filings/F9835009-7F6F-4C43-ACE4-1B5F79C34CB0.pdf,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,46,R,"oliver, karl",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,47,D,"clark, bryant w",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,48,R,"white, jason m",Jason M. White,cb33d7c4-3e91-48a9-83cd-43e23e4ba1b9,,,,,,,,2.0,2018-01-01,2019-12-31,unknown_scanned_or_unrecognized_pdf,sum_of_two_calendar_year_aggregate_ytd_report_summaries,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,data/raw/finance/southern_summaries/MS/selected_filings/0666CFFE-3D92-4B71-A056-5E1A180AFB51.pdf;data/raw/finance/southern_summaries/MS/selected_filings/5EC07461-AD19-4255-AFB1-875018C8C888.pdf,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,49,D,"bailey, willie l",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,50,D,"hines, john w, sr",John Hines,91acaf85-6731-4431-94ca-5f95b9e7701e,,,,,,,,2.0,2018-01-01,2019-12-31,unknown_scanned_or_unrecognized_pdf,sum_of_two_calendar_year_aggregate_ytd_report_summaries,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,data/raw/finance/southern_summaries/MS/selected_filings/1382CA98-EA01-48DD-A100-1A2797509DD1.pdf;data/raw/finance/southern_summaries/MS/selected_filings/AD6CCCF2-17D3-4077-920A-0F392B4BBB80.pdf,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,51,D,"straughter, rufus e (pete)",Rufus Straughter,f6f5d98b-8004-4557-8347-56dcdbdb3665,,,,,,,,2.0,2018-01-01,2019-12-31,unknown_scanned_or_unrecognized_pdf,sum_of_two_calendar_year_aggregate_ytd_report_summaries,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,data/raw/finance/southern_summaries/MS/selected_filings/A2F36ABB-EED8-4A93-BA4C-7E3DB98CA886.pdf;data/raw/finance/southern_summaries/MS/selected_filings/BD8C2A6D-F63B-4F7A-BDD1-85E4939B2A2A.pdf,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,52,R,"kinkade, william",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,53,D,"wilkinsongoss, rita",Rita Wilkinson Goss,389df75f-8a19-4813-b5c5-3ac5d7549b2d,,,,,,,,1.0,2018-01-01,2019-12-31,unknown_scanned_or_unrecognized_pdf,sum_of_two_calendar_year_aggregate_ytd_report_summaries,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,data/raw/finance/southern_summaries/MS/selected_filings/A4061F74-D700-40DC-A444-AD14994D65CA.pdf,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,53,R,"mangold, vince",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,54,R,"ford, kevin",Kevin Ford,36de9f84-eb35-4a3f-86ff-c21296076aac,,,,,,,,2.0,2018-01-01,2019-12-31,unknown_scanned_or_unrecognized_pdf,sum_of_two_calendar_year_aggregate_ytd_report_summaries,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,data/raw/finance/southern_summaries/MS/selected_filings/E8D609E9-D00D-427E-84AA-A70512888B27.pdf;data/raw/finance/southern_summaries/MS/selected_filings/FF7D7765-A702-4C13-AFEB-E65AF8B6C04B.pdf,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,55,D,"denton, oscar",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,56,D,"slater, vicki",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,56,R,"gunn, philip",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,57,D,"blackmon, edward, jr","Edward Blackmon, Jr.",7f24f2c5-4348-4dfe-aeb4-e147d7700aa8,,,,,,,,2.0,2018-01-01,2019-12-31,unknown_scanned_or_unrecognized_pdf,sum_of_two_calendar_year_aggregate_ytd_report_summaries,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,data/raw/finance/southern_summaries/MS/selected_filings/9326CED1-0BAC-4D61-A1C8-540CFCDB9AAC.pdf;data/raw/finance/southern_summaries/MS/selected_filings/ECE3D64B-AD1F-46B8-AFA4-80E27CF9B188.pdf,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,58,R,"bomgar, joel",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,59,R,"powell, brent",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,60,R,"shanks, fred d",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,61,R,"newman, gene",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,62,R,"weathersby, tom",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,63,D,"mckenziefoster, stephanie",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,64,D,"yates, shanda m",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,64,R,"denny, william c (bill), jr",Bill Denny,e754fd0f-67a3-402a-b7c6-958cdb3fc763,,,,,,,,2.0,2018-01-01,2019-12-31,unknown_scanned_or_unrecognized_pdf,sum_of_two_calendar_year_aggregate_ytd_report_summaries,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,data/raw/finance/southern_summaries/MS/selected_filings/54F9FD50-5332-4BC0-87DF-57EDB4BC4752.pdf;data/raw/finance/southern_summaries/MS/selected_filings/9B0B5CD3-9790-469A-AE0B-5D21374B5BA1.pdf,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,65,D,"bell, christopher m",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,67,D,"banks, earle s",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,68,D,"summers, zakiya",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,68,R,"pond, jon",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,69,D,"clarke, alyce g",Alyce G. Clarke,dad16cd1-b56c-48f5-a8d6-494be95ec051,,,,,,,,2.0,2018-01-01,2019-12-31,unknown_scanned_or_unrecognized_pdf,sum_of_two_calendar_year_aggregate_ytd_report_summaries,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,data/raw/finance/southern_summaries/MS/selected_filings/38D1FBAF-DCB7-42EF-9E1D-431A0A8727E2.pdf;data/raw/finance/southern_summaries/MS/selected_filings/5FEF53CC-131A-4FB6-9C65-AC4146375F72.pdf,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,70,D,"brown, w r (bo)",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,71,D,"crudup, ronnie, jr",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,72,D,"gibbs, debra",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,73,D,"walshmassey, gayle",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,73,R,"ford, jill",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,74,D,"mccarty, jason",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,74,R,"yancey, lee",Lee Yancey,93db93cc-3982-4886-806e-abf73316fef4,,,,,,,,1.0,2018-01-01,2019-12-31,unknown_scanned_or_unrecognized_pdf,sum_of_two_calendar_year_aggregate_ytd_report_summaries,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,data/raw/finance/southern_summaries/MS/selected_filings/B0669D49-0FAD-4EB1-8022-4FD887D99551.pdf,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,75,R,"cox, vance",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,76,D,"holloway, gregory l, sr",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,77,R,"wallace, price",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,78,D,"bradford, joe c",Joe C Bradford,e3a94855-6361-47cf-8045-dde7a02f82b0,,,,,,,,1.0,2018-01-01,2019-12-31,unknown_scanned_or_unrecognized_pdf,sum_of_two_calendar_year_aggregate_ytd_report_summaries,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,data/raw/finance/southern_summaries/MS/selected_filings/52E92E0F-964C-4613-BEE6-ED6782D15DAA.pdf,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,80,D,"scott, omeria m",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,81,R,"horne, stephen a (steve)",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,82,D,"young, charles l, jr 2",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,83,R,"calvert, billy a",Billy Adam Calvert,056331d8-9077-48c5-9880-00c371efa66c,,,,,,,,1.0,2018-01-01,2019-12-31,unknown_scanned_or_unrecognized_pdf,sum_of_two_calendar_year_aggregate_ytd_report_summaries,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,data/raw/finance/southern_summaries/MS/selected_filings/22B1B522-37CE-4D49-9A20-2C1CEFCDCFE9.pdf,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,84,R,"smith, troy",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,85,D,"harness, jeffery (coach)",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,86,R,"barnett, shane",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MS,2019,house,87,R,"andrews, william e, iii","William E. (Billy) Andrews, III",f893c719-ebba-496f-88a6-577a36a7ba29,,,,,,,,1.0,2018-01-01,2019-12-31,unknown_scanned_or_unrecognized_pdf,sum_of_two_calendar_year_aggregate_ytd_report_summaries,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,data/raw/finance/southern_summaries/MS/selected_filings/A4A9AB78-A8DB-4C2C-9726-394815C3510D.pdf,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
