candidate_result_id,finance_candidate_cycle_id,build_run_id,state_code,cycle,chamber,district,party_family,candidate_name,total_fundraising,cash_contributions,other_receipts,in_kind_contributions,loans_received,expenditures,ending_cash,finance_observation_status,finance_observed,source_name,source_measure,match_method,match_score,incumbency_support
LCAND-BC714671B1D1373A50DA,FIN-6D4C08F6FAB7241B8B87,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,17,democratic,Q DAILEY,250.0,250.0,0.0,0.0,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,exact_scope_and_normalized_name,100.0,0
LCAND-ECAB2134A527802EE908,FIN-66939A1FBF0684BC3D6A,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,17,republican,MARTIN MOMTAHAN,51059.7,51059.7,0.0,0.0,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,exact_scope_and_normalized_name,100.0,1
LCAND-78378C28EAD9264BE911,FIN-9E9E7599257709FA4EC9,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,170,democratic,ANDRE OLIVER,1600.0,1600.0,0.0,0.0,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-AA0DD072F90768813C0F,FIN-6077B19A81D86B5F8B93,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,170,republican,PENNY HOUSTON,78972.27,78972.27,0.0,0.0,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,exact_scope_and_normalized_name,100.0,1
LCAND-1E6029338017D16AF162,FIN-FE4083B886EB63969668,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,171,republican,JOE CAMPBELL,74350.0,74350.0,0.0,0.0,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,exact_scope_and_normalized_name,100.0,0
LCAND-3056B6A75260A8103A62,FIN-BC2326D3B904587D923C,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,172,republican,SAM WATSON,57900.0,57900.0,0.0,0.0,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,exact_scope_and_normalized_name,100.0,1
LCAND-24306C7FB0548F11981B,FIN-743594CFFA1876EFACBE,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,173,democratic,BOOKER T GAINOR,13349.06,13349.06,0.0,1925.0,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-E179B373023DD50648BF,FIN-CCE00E1AD439E620485C,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,173,republican,DARLENE TAYLOR,126680.0,126680.0,0.0,173.92,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,fuzzy_name_with_exact_election_scope,100.0,1
LCAND-62BADD39CFD82380414B,FIN-C2BEBC50D0555081D0C6,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,174,republican,JOHN L CORBETT,103958.0,103958.0,0.0,0.0,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,exact_scope_and_normalized_name,100.0,1
LCAND-6773BE9378FC428B5228,FIN-0D3B5A27D821B57310F7,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,175,republican,JOHN LAHOOD,41800.0,41800.0,0.0,0.0,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,exact_scope_and_normalized_name,100.0,1
LCAND-E59AEAAE9FDC21FFA358,FIN-A0D8AEF96CD9F89E907D,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,176,democratic,EVANS PRIMUS JR,0.0,0.0,0.0,,,,,observed_zero,1,Georgia Government Transparency and Campaign Finance Commission exports,complete_official_contribution_export_absence,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-5A85F28A48CF9AE14C3B,FIN-6BF1E294559B1914EF16,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,176,republican,JAMES BURCHETT,119058.0,119058.0,0.0,1808.77,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-55318A1EEA27209A8750,FIN-57346AF7FF082C3D118D,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,177,democratic,DEXTER L SHARPER,7450.0,7450.0,0.0,0.0,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,fuzzy_name_with_exact_election_scope,100.0,1
LCAND-4A670E22C954DED96D16,FIN-20B64CA02F1631E0B999,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,178,republican,STEVEN MEEKS,95150.0,95150.0,0.0,750.0,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,fuzzy_name_with_exact_election_scope,100.0,1
LCAND-6E040D0DF17885FB1CC6,FIN-41D6BEDD73BE4F6F27C8,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,179,democratic,JULIE JORDAN,105491.93,105491.93,0.0,5366.27,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-C1B13CD311D574FAB1A0,FIN-906A8DD9247E7E2C547F,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,179,republican,DON HOGAN,98215.0,98215.0,0.0,0.0,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,exact_scope_and_normalized_name,100.0,1
LCAND-8D1AD082EC04D73E6B94,FIN-6F42532892A0146F6AD9,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,18,democratic,PAT RHUDY,,,,,,,,unknown_candidate_transaction_identity_unresolved,0,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,exact_scope_and_normalized_name,100.0,0
LCAND-5D521CC8EA23048CDC25,FIN-F2F5B0657483289FB61D,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,18,republican,TYLER PAUL SMITH,80695.28,80695.28,0.0,6428.11,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,exact_scope_and_normalized_name,100.0,0
LCAND-A5504CF90B916B0CA0C3,FIN-DDC17CC72A603373E46C,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,180,republican,STEVEN SAINZ,37933.0,37933.0,0.0,0.0,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,fuzzy_name_with_exact_election_scope,100.0,1
LCAND-71A2553BEC65A777125F,FIN-BA61E67A83E42E1A6398,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,19,democratic,ALISON FELICIANO,250.0,250.0,0.0,100.0,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-5B907F52021415624E8B,FIN-2519D7794163299792E5,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,19,republican,JOSEPH GULLETT,59685.0,59685.0,0.0,0.0,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,exact_scope_and_normalized_name,100.0,1
LCAND-BA253AD2CC44BDB372F1,FIN-0A31BB3EB38BE8B48439,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,2,republican,STEVE TARVIN,19500.0,19500.0,0.0,0.0,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,fuzzy_name_with_exact_election_scope,100.0,1
LCAND-D78E32583A8B222D34C4,FIN-F8BD2572CB0091FD217D,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,20,democratic,GINNY LENNOX,18007.48,18007.48,0.0,8543.02,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,exact_scope_and_normalized_name,100.0,0
LCAND-481272054DA858787527,FIN-0B697189E46E3E274685,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,20,republican,CHARLICE BYRD,50568.82,50568.82,0.0,700.0,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-ECFA4F259D529D509866,FIN-190C6ADB814EE5C94E14,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,21,democratic,WILLIAM D HUGHES,2450.0,2450.0,0.0,3260.0,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-5E384D2121AF09BD41ED,FIN-2160B6058F95A8934606,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,21,republican,BRAD THOMAS,55150.0,55150.0,0.0,4635.24,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-1DC50EBB4EAAEF0D3101,FIN-DBDA54584C52C5B83A98,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,22,democratic,CHARLES RAVENSCRAFT,9400.0,9400.0,0.0,1100.0,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-FC2E951761CBF4E4777A,FIN-13204AB7BBDD458EC377,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,22,republican,WES CANTRELL,18700.0,18700.0,0.0,0.0,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,fuzzy_name_with_exact_election_scope,100.0,1
LCAND-6C6B89E2AB1EF3C63BA2,FIN-6BC00A54BD22754D2279,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,23,republican,MANDI L BALLINGER,13000.0,13000.0,0.0,0.0,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,exact_scope_and_normalized_name,100.0,1
LCAND-951FFE4F4760E017FE83,FIN-C5B674F68D00CC5EFE52,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,24,democratic,NATALIE BUCSKO,8660.14,8660.14,0.0,155.4,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,exact_scope_and_normalized_name,100.0,0
LCAND-734C574E98B17464D15D,FIN-0F628A1BB7311401CCF2,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,24,republican,SHERI SMALLWOOD GILLIGAN,18030.0,18030.0,0.0,544.25,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,exact_scope_and_normalized_name,100.0,1
LCAND-FF9A109E845B16FA04E6,FIN-9B38C37D50C91FAD996C,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,25,democratic,CHRISTA OLENCZAK,14909.12,14909.12,0.0,1100.0,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-2413586D889BEEA4D6D6,FIN-256C2AEDF7CE8998E973,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,25,republican,TODD JONES,61976.25,61976.25,0.0,0.0,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,exact_scope_and_normalized_name,100.0,1
LCAND-C7C419043CD960F0378E,FIN-70DE9F276C5F8743351B,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,26,democratic,JASON BOSKEY,2160.0,2160.0,0.0,0.0,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,exact_scope_and_normalized_name,100.0,0
LCAND-9F6EAA022F1AE3CF6757,FIN-4C5603ABDCCEE04BB43F,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,26,republican,LAUREN W MCDONALD III,651140.0,651140.0,0.0,11888.9,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-47D5A76D8DD718474FA3,FIN-CC20613F406F1BB9B4C8,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,27,republican,LEE HAWKINS,174685.0,174685.0,0.0,0.0,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,exact_scope_and_normalized_name,100.0,1
LCAND-937BC092356F87EA4447,FIN-3DD9D1EA347D558778CB,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,28,republican,CHRIS ERWIN,172821.59,172821.59,0.0,7204.2,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,exact_scope_and_normalized_name,100.0,0
LCAND-D42874984D19DB91B692,FIN-6F68C9B862DEEA73CA5D,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,29,democratic,PAT CALMES,1963.0,1963.0,0.0,0.0,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,exact_scope_and_normalized_name,100.0,0
LCAND-A8AE0D7CF2E295336553,FIN-83ED2EFA1B5BFE232ED3,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,29,republican,MATT DUBNIK,109450.0,109450.0,0.0,4240.0,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,exact_scope_and_normalized_name,100.0,1
LCAND-A420A68D938BE8644E67,FIN-AF03407E1C133132B5C9,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,3,republican,DEWAYNE HILL,13600.0,13600.0,0.0,0.0,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,exact_scope_and_normalized_name,100.0,1
LCAND-F2B4A896D7FA5B17594F,FIN-5BD7B21F8DB1CE47B11F,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,30,democratic,LEIGH MILLER,70431.27,70431.27,0.0,24555.04,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-4EF9E924EF63B33DC19B,FIN-A3DE79DC64E9C8CFF4CC,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,30,republican,EMORY DUNAHOO JR,98205.0,98205.0,0.0,268.75,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,fuzzy_name_with_exact_election_scope,100.0,1
LCAND-B05927A88A118C864221,FIN-E7EE48F96B0A48632F81,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,31,democratic,PETE FULLER,8650.0,8650.0,0.0,0.0,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,exact_scope_and_normalized_name,100.0,0
LCAND-996124C553A48DCA08DA,FIN-96BAB7499AE1AE9585F4,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,31,republican,TOMMY BENTON,45725.0,45725.0,0.0,0.0,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,exact_scope_and_normalized_name,100.0,1
LCAND-4BC694390BDD20E9F4F1,FIN-AACA7E1D93115376AC80,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,32,democratic,ALISHA ALLEN,0.0,0.0,0.0,,,,,observed_zero,1,Georgia Government Transparency and Campaign Finance Commission exports,complete_official_contribution_export_absence,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-732859C3D09D6B639AF5,FIN-E518B5F72FBB67F915C4,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,32,republican,ALAN POWELL,297000.0,297000.0,0.0,0.0,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,exact_scope_and_normalized_name,100.0,1
LCAND-5A3B2BB298E521639BDD,FIN-7082F23A7E40C3E10040,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,33,democratic,KERRY DORNELL HAMM,,,,,,,,unknown_candidate_transaction_identity_unresolved,0,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,exact_scope_and_normalized_name,100.0,0
LCAND-4F2CB1F63A19F1C4C4B9,FIN-B6255FEC670B3632E259,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,33,republican,ROB LEVERETT,96670.0,96670.0,0.0,0.0,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,exact_scope_and_normalized_name,100.0,0
LCAND-B4B0AA69AD0553739C6E,FIN-C2710DAEA08B4567235D,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,34,democratic,PRISCILLA G SMITH,44758.58,44758.58,0.0,1707.8,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-7B0AB6337797A7B79D4D,FIN-D0C41DF906CF214FB9D1,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,34,republican,BERT REEVES,210280.0,210280.0,0.0,1369.13,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,exact_scope_and_normalized_name,100.0,1
LCAND-6E8F00FE4272EB3F4515,FIN-9259D62265878F31FD00,RUN-133197C8B7B94F21A2939B438EDAF692,GA,2020,lower,35,democratic,KYLE RINAUDO,98862.7,98862.7,0.0,0.0,,,,observed_positive,1,Georgia Government Transparency and Campaign Finance Commission exports,monetary_contributions_plus_compatible_other_receipts_excluding_loans_and_in_kind,fuzzy_name_with_exact_election_scope,100.0,0
