county,precinct,office,district,party,candidate,votes
Autauga,170 CAMELLIA BAPTIST CH,Lieutenant Governor,,,Under Votes,17
Autauga,170 CAMELLIA BAPTIST CH,Secretary of State,,DEM,Heather Milam,421
Autauga,170 CAMELLIA BAPTIST CH,Secretary of State,,NON,Write-ins,1
Autauga,170 CAMELLIA BAPTIST CH,Secretary of State,,REP,John H. Merrill,738
Autauga,170 CAMELLIA BAPTIST CH,Secretary of State,,,Over Votes,0
Autauga,170 CAMELLIA BAPTIST CH,Secretary of State,,,Under Votes,21
Autauga,170 CAMELLIA BAPTIST CH,State Auditor,,DEM,Miranda Karrine Joseph,432
Autauga,170 CAMELLIA BAPTIST CH,State Auditor,,NON,Write-ins,3
Autauga,170 CAMELLIA BAPTIST CH,State Auditor,,REP,Jim Zeigler,721
Autauga,170 CAMELLIA BAPTIST CH,State Auditor,,,Over Votes,0
Autauga,170 CAMELLIA BAPTIST CH,State Auditor,,,Under Votes,25
Autauga,170 CAMELLIA BAPTIST CH,State House,88,DEM,Cory Creel,391
Autauga,170 CAMELLIA BAPTIST CH,State House,88,NON,Write-ins,4
Autauga,170 CAMELLIA BAPTIST CH,State House,88,REP,Will Dismukes,772
Autauga,170 CAMELLIA BAPTIST CH,State House,88,,Over Votes,1
Autauga,170 CAMELLIA BAPTIST CH,State House,88,,Under Votes,13
Autauga,170 CAMELLIA BAPTIST CH,State Senate,30,NON,Write-ins,25
Autauga,170 CAMELLIA BAPTIST CH,State Senate,30,REP,"Clyde Chambliss, Jr.",799
Autauga,170 CAMELLIA BAPTIST CH,State Senate,30,,Over Votes,0
Autauga,170 CAMELLIA BAPTIST CH,State Senate,30,,Under Votes,357
Autauga,170 CAMELLIA BAPTIST CH,State Treasurer,,NON,Write-ins,24
Autauga,170 CAMELLIA BAPTIST CH,State Treasurer,,REP,John McMillan,778
Autauga,170 CAMELLIA BAPTIST CH,State Treasurer,,,Over Votes,0
Autauga,170 CAMELLIA BAPTIST CH,State Treasurer,,,Under Votes,379
Autauga,170 CAMELLIA BAPTIST CH,Straight Party,,DEM,Alabama Democratic Party,291
Autauga,170 CAMELLIA BAPTIST CH,Straight Party,,REP,Alabama Republican Party,478
Autauga,170 CAMELLIA BAPTIST CH,Straight Party,,,Over Votes,2
Autauga,170 CAMELLIA BAPTIST CH,Straight Party,,,Under Votes,410
Autauga,170 CAMELLIA BAPTIST CH,U.S. House,2,DEM,Tabitha Isner,465
Autauga,170 CAMELLIA BAPTIST CH,U.S. House,2,NON,Write-ins,1
Autauga,170 CAMELLIA BAPTIST CH,U.S. House,2,REP,Martha Roby,701
Autauga,170 CAMELLIA BAPTIST CH,U.S. House,2,,Over Votes,0
Autauga,170 CAMELLIA BAPTIST CH,U.S. House,2,,Under Votes,14
Autauga,180 OLD KINGSTON VFD,Attorney General,,DEM,Joseph Siegelman,292
Autauga,180 OLD KINGSTON VFD,Attorney General,,NON,Write-ins,0
Autauga,180 OLD KINGSTON VFD,Attorney General,,REP,Steve Marshall,278
Autauga,180 OLD KINGSTON VFD,Attorney General,,,Over Votes,0
Autauga,180 OLD KINGSTON VFD,Attorney General,,,Under Votes,1
Autauga,180 OLD KINGSTON VFD,Ballots Cast,,,Ballots Cast - Total,571
Autauga,180 OLD KINGSTON VFD,Commissioner of Agriculture and Industries,,NON,Write-ins,5
Autauga,180 OLD KINGSTON VFD,Commissioner of Agriculture and Industries,,REP,Rick Pate,301
Autauga,180 OLD KINGSTON VFD,Commissioner of Agriculture and Industries,,,Over Votes,0
Autauga,180 OLD KINGSTON VFD,Commissioner of Agriculture and Industries,,,Under Votes,265
Autauga,180 OLD KINGSTON VFD,Governor,,DEM,Walt Maddox,263
Autauga,180 OLD KINGSTON VFD,Governor,,NON,Write-ins,2
Autauga,180 OLD KINGSTON VFD,Governor,,REP,Kay Ivey,303
Autauga,180 OLD KINGSTON VFD,Governor,,,Over Votes,0
Autauga,180 OLD KINGSTON VFD,Governor,,,Under Votes,3
Autauga,180 OLD KINGSTON VFD,Lieutenant Governor,,DEM,Will Boyd,280
Autauga,180 OLD KINGSTON VFD,Lieutenant Governor,,NON,Write-ins,0
Autauga,180 OLD KINGSTON VFD,Lieutenant Governor,,REP,Will Ainsworth,287
Autauga,180 OLD KINGSTON VFD,Lieutenant Governor,,,Over Votes,0
Autauga,180 OLD KINGSTON VFD,Lieutenant Governor,,,Under Votes,4
Autauga,180 OLD KINGSTON VFD,Secretary of State,,DEM,Heather Milam,269
Autauga,180 OLD KINGSTON VFD,Secretary of State,,NON,Write-ins,0
Autauga,180 OLD KINGSTON VFD,Secretary of State,,REP,John H. Merrill,294
Autauga,180 OLD KINGSTON VFD,Secretary of State,,,Over Votes,1
Autauga,180 OLD KINGSTON VFD,Secretary of State,,,Under Votes,7
Autauga,180 OLD KINGSTON VFD,State Auditor,,DEM,Miranda Karrine Joseph,277
Autauga,180 OLD KINGSTON VFD,State Auditor,,NON,Write-ins,0
Autauga,180 OLD KINGSTON VFD,State Auditor,,REP,Jim Zeigler,288
Autauga,180 OLD KINGSTON VFD,State Auditor,,,Over Votes,0
Autauga,180 OLD KINGSTON VFD,State Auditor,,,Under Votes,6
Autauga,180 OLD KINGSTON VFD,State House,42,NON,Write-ins,5
Autauga,180 OLD KINGSTON VFD,State House,42,REP,"James M. ""Jimmy"" Martin",303
Autauga,180 OLD KINGSTON VFD,State House,42,,Over Votes,0
Autauga,180 OLD KINGSTON VFD,State House,42,,Under Votes,263
Autauga,180 OLD KINGSTON VFD,State Senate,30,NON,Write-ins,3
Autauga,180 OLD KINGSTON VFD,State Senate,30,REP,"Clyde Chambliss, Jr.",310
Autauga,180 OLD KINGSTON VFD,State Senate,30,,Over Votes,0
Autauga,180 OLD KINGSTON VFD,State Senate,30,,Under Votes,258
Autauga,180 OLD KINGSTON VFD,State Treasurer,,NON,Write-ins,6
Autauga,180 OLD KINGSTON VFD,State Treasurer,,REP,John McMillan,303
Autauga,180 OLD KINGSTON VFD,State Treasurer,,,Over Votes,0
Autauga,180 OLD KINGSTON VFD,State Treasurer,,,Under Votes,262
Autauga,180 OLD KINGSTON VFD,Straight Party,,DEM,Alabama Democratic Party,234
Autauga,180 OLD KINGSTON VFD,Straight Party,,REP,Alabama Republican Party,200
Autauga,180 OLD KINGSTON VFD,Straight Party,,,Over Votes,0
Autauga,180 OLD KINGSTON VFD,Straight Party,,,Under Votes,137
Autauga,180 OLD KINGSTON VFD,U.S. House,2,DEM,Tabitha Isner,294
Autauga,180 OLD KINGSTON VFD,U.S. House,2,NON,Write-ins,1
Autauga,180 OLD KINGSTON VFD,U.S. House,2,REP,Martha Roby,270
Autauga,180 OLD KINGSTON VFD,U.S. House,2,,Over Votes,0
Autauga,180 OLD KINGSTON VFD,U.S. House,2,,Under Votes,6
Autauga,20 HERITAGE BAPTIST,Attorney General,,DEM,Joseph Siegelman,473
Autauga,20 HERITAGE BAPTIST,Attorney General,,NON,Write-ins,0
Autauga,20 HERITAGE BAPTIST,Attorney General,,REP,Steve Marshall,1289
Autauga,20 HERITAGE BAPTIST,Attorney General,,,Over Votes,2
Autauga,20 HERITAGE BAPTIST,Attorney General,,,Under Votes,18
Autauga,20 HERITAGE BAPTIST,Ballots Cast,,,Ballots Cast - Total,1782
Autauga,20 HERITAGE BAPTIST,Commissioner of Agriculture and Industries,,NON,Write-ins,15
Autauga,20 HERITAGE BAPTIST,Commissioner of Agriculture and Industries,,REP,Rick Pate,1428
Autauga,20 HERITAGE BAPTIST,Commissioner of Agriculture and Industries,,,Over Votes,0
Autauga,20 HERITAGE BAPTIST,Commissioner of Agriculture and Industries,,,Under Votes,339
Autauga,20 HERITAGE BAPTIST,Governor,,DEM,Walt Maddox,417
Autauga,20 HERITAGE BAPTIST,Governor,,NON,Write-ins,0
Autauga,20 HERITAGE BAPTIST,Governor,,REP,Kay Ivey,1355
Autauga,20 HERITAGE BAPTIST,Governor,,,Over Votes,2
Autauga,20 HERITAGE BAPTIST,Governor,,,Under Votes,8
Autauga,20 HERITAGE BAPTIST,Lieutenant Governor,,DEM,Will Boyd,380
Autauga,20 HERITAGE BAPTIST,Lieutenant Governor,,NON,Write-ins,3
Autauga,20 HERITAGE BAPTIST,Lieutenant Governor,,REP,Will Ainsworth,1390
Autauga,20 HERITAGE BAPTIST,Lieutenant Governor,,,Over Votes,0
Autauga,20 HERITAGE BAPTIST,Lieutenant Governor,,,Under Votes,9
Autauga,20 HERITAGE BAPTIST,Secretary of State,,DEM,Heather Milam,377
Autauga,20 HERITAGE BAPTIST,Secretary of State,,NON,Write-ins,0
Autauga,20 HERITAGE BAPTIST,Secretary of State,,REP,John H. Merrill,1379
Autauga,20 HERITAGE BAPTIST,Secretary of State,,,Over Votes,2
Autauga,20 HERITAGE BAPTIST,Secretary of State,,,Under Votes,24
Autauga,20 HERITAGE BAPTIST,State Auditor,,DEM,Miranda Karrine Joseph,412
Autauga,20 HERITAGE BAPTIST,State Auditor,,NON,Write-ins,0
Autauga,20 HERITAGE BAPTIST,State Auditor,,REP,Jim Zeigler,1340
Autauga,20 HERITAGE BAPTIST,State Auditor,,,Over Votes,0
Autauga,20 HERITAGE BAPTIST,State Auditor,,,Under Votes,30
Autauga,20 HERITAGE BAPTIST,State House,88,DEM,Cory Creel,334
Autauga,20 HERITAGE BAPTIST,State House,88,NON,Write-ins,5
Autauga,20 HERITAGE BAPTIST,State House,88,REP,Will Dismukes,1425
Autauga,20 HERITAGE BAPTIST,State House,88,,Over Votes,2
Autauga,20 HERITAGE BAPTIST,State House,88,,Under Votes,16
Autauga,20 HERITAGE BAPTIST,State Senate,30,NON,Write-ins,24
Autauga,20 HERITAGE BAPTIST,State Senate,30,REP,"Clyde Chambliss, Jr.",1469
Autauga,20 HERITAGE BAPTIST,State Senate,30,,Over Votes,0
Autauga,20 HERITAGE BAPTIST,State Senate,30,,Under Votes,289
Autauga,20 HERITAGE BAPTIST,State Treasurer,,NON,Write-ins,16
Autauga,20 HERITAGE BAPTIST,State Treasurer,,REP,John McMillan,1429
Autauga,20 HERITAGE BAPTIST,State Treasurer,,,Over Votes,0
Autauga,20 HERITAGE BAPTIST,State Treasurer,,,Under Votes,337
Autauga,20 HERITAGE BAPTIST,Straight Party,,DEM,Alabama Democratic Party,212
Autauga,20 HERITAGE BAPTIST,Straight Party,,REP,Alabama Republican Party,819
Autauga,20 HERITAGE BAPTIST,Straight Party,,,Over Votes,1
Autauga,20 HERITAGE BAPTIST,Straight Party,,,Under Votes,750
Autauga,20 HERITAGE BAPTIST,U.S. House,2,DEM,Tabitha Isner,456
Autauga,20 HERITAGE BAPTIST,U.S. House,2,NON,Write-ins,5
Autauga,20 HERITAGE BAPTIST,U.S. House,2,REP,Martha Roby,1308
Autauga,20 HERITAGE BAPTIST,U.S. House,2,,Over Votes,1
Autauga,20 HERITAGE BAPTIST,U.S. House,2,,Under Votes,12
Autauga,220 UPPER KINGSTON,Attorney General,,DEM,Joseph Siegelman,219
Autauga,220 UPPER KINGSTON,Attorney General,,NON,Write-ins,0
Autauga,220 UPPER KINGSTON,Attorney General,,REP,Steve Marshall,549
Autauga,220 UPPER KINGSTON,Attorney General,,,Over Votes,0
Autauga,220 UPPER KINGSTON,Attorney General,,,Under Votes,11
Autauga,220 UPPER KINGSTON,Ballots Cast,,,Ballots Cast - Total,780
Autauga,220 UPPER KINGSTON,Commissioner of Agriculture and Industries,,NON,Write-ins,17
Autauga,220 UPPER KINGSTON,Commissioner of Agriculture and Industries,,REP,Rick Pate,606
Autauga,220 UPPER KINGSTON,Commissioner of Agriculture and Industries,,,Over Votes,0
Autauga,220 UPPER KINGSTON,Commissioner of Agriculture and Industries,,,Under Votes,157
Autauga,220 UPPER KINGSTON,Governor,,DEM,Walt Maddox,193
Autauga,220 UPPER KINGSTON,Governor,,NON,Write-ins,0
Autauga,220 UPPER KINGSTON,Governor,,REP,Kay Ivey,583
Autauga,220 UPPER KINGSTON,Governor,,,Over Votes,0
Autauga,220 UPPER KINGSTON,Governor,,,Under Votes,4
Autauga,220 UPPER KINGSTON,Lieutenant Governor,,DEM,Will Boyd,182
Autauga,220 UPPER KINGSTON,Lieutenant Governor,,NON,Write-ins,0
Autauga,220 UPPER KINGSTON,Lieutenant Governor,,REP,Will Ainsworth,589
Autauga,220 UPPER KINGSTON,Lieutenant Governor,,,Over Votes,0
Autauga,220 UPPER KINGSTON,Lieutenant Governor,,,Under Votes,9
Autauga,220 UPPER KINGSTON,Secretary of State,,DEM,Heather Milam,182
Autauga,220 UPPER KINGSTON,Secretary of State,,NON,Write-ins,0
Autauga,220 UPPER KINGSTON,Secretary of State,,REP,John H. Merrill,584
Autauga,220 UPPER KINGSTON,Secretary of State,,,Over Votes,2
Autauga,220 UPPER KINGSTON,Secretary of State,,,Under Votes,12
Autauga,220 UPPER KINGSTON,State Auditor,,DEM,Miranda Karrine Joseph,186
Autauga,220 UPPER KINGSTON,State Auditor,,NON,Write-ins,0
Autauga,220 UPPER KINGSTON,State Auditor,,REP,Jim Zeigler,578
Autauga,220 UPPER KINGSTON,State Auditor,,,Over Votes,1
Autauga,220 UPPER KINGSTON,State Auditor,,,Under Votes,15
Autauga,220 UPPER KINGSTON,State House,42,NON,Write-ins,7
Autauga,220 UPPER KINGSTON,State House,42,REP,"James M. ""Jimmy"" Martin",394
Autauga,220 UPPER KINGSTON,State House,42,,Over Votes,0
Autauga,220 UPPER KINGSTON,State House,42,,Under Votes,88
Autauga,220 UPPER KINGSTON,State House,88,DEM,Cory Creel,67
Autauga,220 UPPER KINGSTON,State House,88,NON,Write-ins,1
Autauga,220 UPPER KINGSTON,State House,88,REP,Will Dismukes,220
Autauga,220 UPPER KINGSTON,State House,88,,Over Votes,0
Autauga,220 UPPER KINGSTON,State House,88,,Under Votes,3
Autauga,220 UPPER KINGSTON,State Senate,30,NON,Write-ins,15
Autauga,220 UPPER KINGSTON,State Senate,30,REP,"Clyde Chambliss, Jr.",631
Autauga,220 UPPER KINGSTON,State Senate,30,,Over Votes,0
Autauga,220 UPPER KINGSTON,State Senate,30,,Under Votes,134
Autauga,220 UPPER KINGSTON,State Treasurer,,NON,Write-ins,17
Autauga,220 UPPER KINGSTON,State Treasurer,,REP,John McMillan,612
Autauga,220 UPPER KINGSTON,State Treasurer,,,Over Votes,0
Autauga,220 UPPER KINGSTON,State Treasurer,,,Under Votes,151
Autauga,220 UPPER KINGSTON,Straight Party,,DEM,Alabama Democratic Party,100
Autauga,220 UPPER KINGSTON,Straight Party,,REP,Alabama Republican Party,385
Autauga,220 UPPER KINGSTON,Straight Party,,,Over Votes,0
Autauga,220 UPPER KINGSTON,Straight Party,,,Under Votes,295
Autauga,220 UPPER KINGSTON,U.S. House,2,DEM,Tabitha Isner,214
Autauga,220 UPPER KINGSTON,U.S. House,2,NON,Write-ins,5
Autauga,220 UPPER KINGSTON,U.S. House,2,REP,Martha Roby,556
Autauga,220 UPPER KINGSTON,U.S. House,2,,Over Votes,0
Autauga,220 UPPER KINGSTON,U.S. House,2,,Under Votes,5
Autauga,230 COUNTY LINE BAPTIST,Attorney General,,DEM,Joseph Siegelman,152
Autauga,230 COUNTY LINE BAPTIST,Attorney General,,NON,Write-ins,0
Autauga,230 COUNTY LINE BAPTIST,Attorney General,,REP,Steve Marshall,713
Autauga,230 COUNTY LINE BAPTIST,Attorney General,,,Over Votes,0
Autauga,230 COUNTY LINE BAPTIST,Attorney General,,,Under Votes,11
Autauga,230 COUNTY LINE BAPTIST,Ballots Cast,,,Ballots Cast - Total,876
Autauga,230 COUNTY LINE BAPTIST,Commissioner of Agriculture and Industries,,NON,Write-ins,2
Autauga,230 COUNTY LINE BAPTIST,Commissioner of Agriculture and Industries,,REP,Rick Pate,751
Autauga,230 COUNTY LINE BAPTIST,Commissioner of Agriculture and Industries,,,Over Votes,0
Autauga,230 COUNTY LINE BAPTIST,Commissioner of Agriculture and Industries,,,Under Votes,123
Autauga,230 COUNTY LINE BAPTIST,Governor,,DEM,Walt Maddox,138
Autauga,230 COUNTY LINE BAPTIST,Governor,,NON,Write-ins,2
Autauga,230 COUNTY LINE BAPTIST,Governor,,REP,Kay Ivey,732
Autauga,230 COUNTY LINE BAPTIST,Governor,,,Over Votes,0
Autauga,230 COUNTY LINE BAPTIST,Governor,,,Under Votes,4
Autauga,230 COUNTY LINE BAPTIST,Lieutenant Governor,,DEM,Will Boyd,125
Autauga,230 COUNTY LINE BAPTIST,Lieutenant Governor,,NON,Write-ins,0
Autauga,230 COUNTY LINE BAPTIST,Lieutenant Governor,,REP,Will Ainsworth,740
Autauga,230 COUNTY LINE BAPTIST,Lieutenant Governor,,,Over Votes,0
Autauga,230 COUNTY LINE BAPTIST,Lieutenant Governor,,,Under Votes,11
Autauga,230 COUNTY LINE BAPTIST,Secretary of State,,DEM,Heather Milam,129
Autauga,230 COUNTY LINE BAPTIST,Secretary of State,,NON,Write-ins,0
Autauga,230 COUNTY LINE BAPTIST,Secretary of State,,REP,John H. Merrill,735
Autauga,230 COUNTY LINE BAPTIST,Secretary of State,,,Over Votes,0
Autauga,230 COUNTY LINE BAPTIST,Secretary of State,,,Under Votes,12
Autauga,230 COUNTY LINE BAPTIST,State Auditor,,DEM,Miranda Karrine Joseph,144
Autauga,230 COUNTY LINE BAPTIST,State Auditor,,NON,Write-ins,0
Autauga,230 COUNTY LINE BAPTIST,State Auditor,,REP,Jim Zeigler,720
Autauga,230 COUNTY LINE BAPTIST,State Auditor,,,Over Votes,1
Autauga,230 COUNTY LINE BAPTIST,State Auditor,,,Under Votes,11
Autauga,230 COUNTY LINE BAPTIST,State House,42,NON,Write-ins,1
Autauga,230 COUNTY LINE BAPTIST,State House,42,REP,"James M. ""Jimmy"" Martin",496
Autauga,230 COUNTY LINE BAPTIST,State House,42,,Over Votes,0
Autauga,230 COUNTY LINE BAPTIST,State House,42,,Under Votes,54
Autauga,230 COUNTY LINE BAPTIST,State House,88,DEM,Cory Creel,66
Autauga,230 COUNTY LINE BAPTIST,State House,88,NON,Write-ins,0
Autauga,230 COUNTY LINE BAPTIST,State House,88,REP,Will Dismukes,251
Autauga,230 COUNTY LINE BAPTIST,State House,88,,Over Votes,0
Autauga,230 COUNTY LINE BAPTIST,State House,88,,Under Votes,8
Autauga,230 COUNTY LINE BAPTIST,State Senate,30,NON,Write-ins,4
Autauga,230 COUNTY LINE BAPTIST,State Senate,30,REP,"Clyde Chambliss, Jr.",756
Autauga,230 COUNTY LINE BAPTIST,State Senate,30,,Over Votes,0
Autauga,230 COUNTY LINE BAPTIST,State Senate,30,,Under Votes,116
Autauga,230 COUNTY LINE BAPTIST,State Treasurer,,NON,Write-ins,4
Autauga,230 COUNTY LINE BAPTIST,State Treasurer,,REP,John McMillan,749
Autauga,230 COUNTY LINE BAPTIST,State Treasurer,,,Over Votes,0
Autauga,230 COUNTY LINE BAPTIST,State Treasurer,,,Under Votes,123
Autauga,230 COUNTY LINE BAPTIST,Straight Party,,DEM,Alabama Democratic Party,65
Autauga,230 COUNTY LINE BAPTIST,Straight Party,,REP,Alabama Republican Party,501
Autauga,230 COUNTY LINE BAPTIST,Straight Party,,,Over Votes,0
Autauga,230 COUNTY LINE BAPTIST,Straight Party,,,Under Votes,310
Autauga,230 COUNTY LINE BAPTIST,U.S. House,2,DEM,Tabitha Isner,160
Autauga,230 COUNTY LINE BAPTIST,U.S. House,2,NON,Write-ins,1
Autauga,230 COUNTY LINE BAPTIST,U.S. House,2,REP,Martha Roby,706
Autauga,230 COUNTY LINE BAPTIST,U.S. House,2,,Over Votes,0
Autauga,230 COUNTY LINE BAPTIST,U.S. House,2,,Under Votes,9
Autauga,30 BILLINGSLEY COMM_ CTR_,Attorney General,,DEM,Joseph Siegelman,43
Autauga,30 BILLINGSLEY COMM_ CTR_,Attorney General,,NON,Write-ins,0
Autauga,30 BILLINGSLEY COMM_ CTR_,Attorney General,,REP,Steve Marshall,286
Autauga,30 BILLINGSLEY COMM_ CTR_,Attorney General,,,Over Votes,0
Autauga,30 BILLINGSLEY COMM_ CTR_,Attorney General,,,Under Votes,0
Autauga,30 BILLINGSLEY COMM_ CTR_,Ballots Cast,,,Ballots Cast - Total,329
Autauga,30 BILLINGSLEY COMM_ CTR_,Commissioner of Agriculture and Industries,,NON,Write-ins,2
Autauga,30 BILLINGSLEY COMM_ CTR_,Commissioner of Agriculture and Industries,,REP,Rick Pate,288
Autauga,30 BILLINGSLEY COMM_ CTR_,Commissioner of Agriculture and Industries,,,Over Votes,0
Autauga,30 BILLINGSLEY COMM_ CTR_,Commissioner of Agriculture and Industries,,,Under Votes,39
Autauga,30 BILLINGSLEY COMM_ CTR_,Governor,,DEM,Walt Maddox,35
Autauga,30 BILLINGSLEY COMM_ CTR_,Governor,,NON,Write-ins,0
Autauga,30 BILLINGSLEY COMM_ CTR_,Governor,,REP,Kay Ivey,294
Autauga,30 BILLINGSLEY COMM_ CTR_,Governor,,,Over Votes,0
Autauga,30 BILLINGSLEY COMM_ CTR_,Governor,,,Under Votes,0
Autauga,30 BILLINGSLEY COMM_ CTR_,Lieutenant Governor,,DEM,Will Boyd,33
Autauga,30 BILLINGSLEY COMM_ CTR_,Lieutenant Governor,,NON,Write-ins,0
Autauga,30 BILLINGSLEY COMM_ CTR_,Lieutenant Governor,,REP,Will Ainsworth,294
Autauga,30 BILLINGSLEY COMM_ CTR_,Lieutenant Governor,,,Over Votes,0
Autauga,30 BILLINGSLEY COMM_ CTR_,Lieutenant Governor,,,Under Votes,2
Autauga,30 BILLINGSLEY COMM_ CTR_,Secretary of State,,DEM,Heather Milam,35
Autauga,30 BILLINGSLEY COMM_ CTR_,Secretary of State,,NON,Write-ins,0
Autauga,30 BILLINGSLEY COMM_ CTR_,Secretary of State,,REP,John H. Merrill,291
Autauga,30 BILLINGSLEY COMM_ CTR_,Secretary of State,,,Over Votes,0
Autauga,30 BILLINGSLEY COMM_ CTR_,Secretary of State,,,Under Votes,3
Autauga,30 BILLINGSLEY COMM_ CTR_,State Auditor,,DEM,Miranda Karrine Joseph,39
Autauga,30 BILLINGSLEY COMM_ CTR_,State Auditor,,NON,Write-ins,0
Autauga,30 BILLINGSLEY COMM_ CTR_,State Auditor,,REP,Jim Zeigler,287
Autauga,30 BILLINGSLEY COMM_ CTR_,State Auditor,,,Over Votes,0
Autauga,30 BILLINGSLEY COMM_ CTR_,State Auditor,,,Under Votes,3
Autauga,30 BILLINGSLEY COMM_ CTR_,State House,42,NON,Write-ins,2
Autauga,30 BILLINGSLEY COMM_ CTR_,State House,42,REP,"James M. ""Jimmy"" Martin",294
Autauga,30 BILLINGSLEY COMM_ CTR_,State House,42,,Over Votes,0
Autauga,30 BILLINGSLEY COMM_ CTR_,State House,42,,Under Votes,33
Autauga,30 BILLINGSLEY COMM_ CTR_,State Senate,30,NON,Write-ins,2
Autauga,30 BILLINGSLEY COMM_ CTR_,State Senate,30,REP,"Clyde Chambliss, Jr.",294
Autauga,30 BILLINGSLEY COMM_ CTR_,State Senate,30,,Over Votes,0
Autauga,30 BILLINGSLEY COMM_ CTR_,State Senate,30,,Under Votes,33
Autauga,30 BILLINGSLEY COMM_ CTR_,State Treasurer,,NON,Write-ins,1
Autauga,30 BILLINGSLEY COMM_ CTR_,State Treasurer,,REP,John McMillan,290
Autauga,30 BILLINGSLEY COMM_ CTR_,State Treasurer,,,Over Votes,0
Autauga,30 BILLINGSLEY COMM_ CTR_,State Treasurer,,,Under Votes,38
Autauga,30 BILLINGSLEY COMM_ CTR_,Straight Party,,DEM,Alabama Democratic Party,23
Autauga,30 BILLINGSLEY COMM_ CTR_,Straight Party,,REP,Alabama Republican Party,216
Autauga,30 BILLINGSLEY COMM_ CTR_,Straight Party,,,Over Votes,0
Autauga,30 BILLINGSLEY COMM_ CTR_,Straight Party,,,Under Votes,90
Autauga,30 BILLINGSLEY COMM_ CTR_,U.S. House,2,DEM,Tabitha Isner,50
Autauga,30 BILLINGSLEY COMM_ CTR_,U.S. House,2,NON,Write-ins,2
Autauga,30 BILLINGSLEY COMM_ CTR_,U.S. House,2,REP,Martha Roby,274
Autauga,30 BILLINGSLEY COMM_ CTR_,U.S. House,2,,Over Votes,0
Autauga,30 BILLINGSLEY COMM_ CTR_,U.S. House,2,,Under Votes,3
Autauga,40 E_MEMORIAL CHRISTIAN,Attorney General,,DEM,Joseph Siegelman,923
Autauga,40 E_MEMORIAL CHRISTIAN,Attorney General,,NON,Write-ins,2
Autauga,40 E_MEMORIAL CHRISTIAN,Attorney General,,REP,Steve Marshall,1742
Autauga,40 E_MEMORIAL CHRISTIAN,Attorney General,,,Over Votes,0
Autauga,40 E_MEMORIAL CHRISTIAN,Attorney General,,,Under Votes,20
Autauga,40 E_MEMORIAL CHRISTIAN,Ballots Cast,,,Ballots Cast - Total,2687
Autauga,40 E_MEMORIAL CHRISTIAN,Commissioner of Agriculture and Industries,,NON,Write-ins,59
Autauga,40 E_MEMORIAL CHRISTIAN,Commissioner of Agriculture and Industries,,REP,Rick Pate,1920
Autauga,40 E_MEMORIAL CHRISTIAN,Commissioner of Agriculture and Industries,,,Over Votes,0
Autauga,40 E_MEMORIAL CHRISTIAN,Commissioner of Agriculture and Industries,,,Under Votes,708
Autauga,40 E_MEMORIAL CHRISTIAN,Governor,,DEM,Walt Maddox,904
Autauga,40 E_MEMORIAL CHRISTIAN,Governor,,NON,Write-ins,3
Autauga,40 E_MEMORIAL CHRISTIAN,Governor,,REP,Kay Ivey,1776
Autauga,40 E_MEMORIAL CHRISTIAN,Governor,,,Over Votes,0
Autauga,40 E_MEMORIAL CHRISTIAN,Governor,,,Under Votes,4
Autauga,40 E_MEMORIAL CHRISTIAN,Lieutenant Governor,,DEM,Will Boyd,843
Autauga,40 E_MEMORIAL CHRISTIAN,Lieutenant Governor,,NON,Write-ins,3
Autauga,40 E_MEMORIAL CHRISTIAN,Lieutenant Governor,,REP,Will Ainsworth,1821
Autauga,40 E_MEMORIAL CHRISTIAN,Lieutenant Governor,,,Over Votes,0
Autauga,40 E_MEMORIAL CHRISTIAN,Lieutenant Governor,,,Under Votes,20
Autauga,40 E_MEMORIAL CHRISTIAN,Secretary of State,,DEM,Heather Milam,842
Autauga,40 E_MEMORIAL CHRISTIAN,Secretary of State,,NON,Write-ins,2
Autauga,40 E_MEMORIAL CHRISTIAN,Secretary of State,,REP,John H. Merrill,1802
Autauga,40 E_MEMORIAL CHRISTIAN,Secretary of State,,,Over Votes,0
Autauga,40 E_MEMORIAL CHRISTIAN,Secretary of State,,,Under Votes,41
Autauga,40 E_MEMORIAL CHRISTIAN,State Auditor,,DEM,Miranda Karrine Joseph,918
Autauga,40 E_MEMORIAL CHRISTIAN,State Auditor,,NON,Write-ins,3
Autauga,40 E_MEMORIAL CHRISTIAN,State Auditor,,REP,Jim Zeigler,1708
