state,year,county,precinct,office,district,candidate,party,votes,source_file,source_sheet,source_row,duplicate_source_rows
AR,1994,ARKANSAS,ST. LUKE'S LUTHERAN CHURCH,GOV,,SHEFFIELD NELSON,REP,95,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,15,1
AR,1994,ARKANSAS,ST. LUKE'S LUTHERAN CHURCH,SLDL,81.0,WANDA NORTHCUT,DEM,279,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,62,1
AR,1994,ARKANSAS,ST. LUKE'S LUTHERAN CHURCH,SLDL,98.0,CHARLIE FITE,REP,44,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,59,1
AR,1994,ARKANSAS,ST. LUKE'S LUTHERAN CHURCH,SLDL,98.0,ERNEST CUNNINGHAM,DEM,224,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,58,1
AR,1994,ARKANSAS,ST. LUKE'S LUTHERAN CHURCH,SLDL,99.0,JIMMIE L. WILSON,DEM,279,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,65,1
AR,1994,ARKANSAS,ST. LUKE'S LUTHERAN CHURCH,SLDU,7.0,KEVIN A. SMITH,DEM,279,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,55,1
AR,1994,ARKANSAS,ST. LUKE'S LUTHERAN CHURCH,USH,1.0,BLANCHE M. LAMBERT,DEM,230,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,5,1
AR,1994,ARKANSAS,ST. LUKE'S LUTHERAN CHURCH,USH,1.0,WARREN DUPWEE,REP,91,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,6,1
AR,1994,ARKANSAS,STEWART'S CLUBHOUSE,GOV,,GOVERNOR JIM GUY TUCKER,DEM,52,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,14,1
AR,1994,ARKANSAS,STEWART'S CLUBHOUSE,GOV,,SHEFFIELD NELSON,REP,33,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,15,1
AR,1994,ARKANSAS,STEWART'S CLUBHOUSE,SLDL,81.0,WANDA NORTHCUT,DEM,84,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,62,1
AR,1994,ARKANSAS,STEWART'S CLUBHOUSE,SLDL,98.0,CHARLIE FITE,REP,0,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,59,1
AR,1994,ARKANSAS,STEWART'S CLUBHOUSE,SLDL,98.0,ERNEST CUNNINGHAM,DEM,0,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,58,1
AR,1994,ARKANSAS,STEWART'S CLUBHOUSE,SLDL,99.0,JIMMIE L. WILSON,DEM,84,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,65,1
AR,1994,ARKANSAS,STEWART'S CLUBHOUSE,SLDU,7.0,KEVIN A. SMITH,DEM,84,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,55,1
AR,1994,ARKANSAS,STEWART'S CLUBHOUSE,USH,1.0,BLANCHE M. LAMBERT,DEM,31,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,5,1
AR,1994,ARKANSAS,STEWART'S CLUBHOUSE,USH,1.0,WARREN DUPWEE,REP,54,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,6,1
AR,1994,ARKANSAS,STUTTGART COOP BUYERS ASSOC.,GOV,,GOVERNOR JIM GUY TUCKER,DEM,111,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,14,1
AR,1994,ARKANSAS,STUTTGART COOP BUYERS ASSOC.,GOV,,SHEFFIELD NELSON,REP,117,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,15,1
AR,1994,ARKANSAS,STUTTGART COOP BUYERS ASSOC.,SLDL,81.0,WANDA NORTHCUT,DEM,197,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,62,1
AR,1994,ARKANSAS,STUTTGART COOP BUYERS ASSOC.,SLDL,98.0,CHARLIE FITE,REP,0,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,59,1
AR,1994,ARKANSAS,STUTTGART COOP BUYERS ASSOC.,SLDL,98.0,ERNEST CUNNINGHAM,DEM,0,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,58,1
AR,1994,ARKANSAS,STUTTGART COOP BUYERS ASSOC.,SLDL,99.0,JIMMIE L. WILSON,DEM,197,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,65,1
AR,1994,ARKANSAS,STUTTGART COOP BUYERS ASSOC.,SLDU,7.0,KEVIN A. SMITH,DEM,197,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,55,1
AR,1994,ARKANSAS,STUTTGART COOP BUYERS ASSOC.,USH,1.0,BLANCHE M. LAMBERT,DEM,89,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,5,1
AR,1994,ARKANSAS,STUTTGART COOP BUYERS ASSOC.,USH,1.0,WARREN DUPWEE,REP,136,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,6,1
AR,1994,ARKANSAS,STUTTGART COOP SERVICE STATION,GOV,,GOVERNOR JIM GUY TUCKER,DEM,219,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,14,1
AR,1994,ARKANSAS,STUTTGART COOP SERVICE STATION,GOV,,SHEFFIELD NELSON,REP,131,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,15,1
AR,1994,ARKANSAS,STUTTGART COOP SERVICE STATION,SLDL,81.0,WANDA NORTHCUT,DEM,313,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,62,1
AR,1994,ARKANSAS,STUTTGART COOP SERVICE STATION,SLDL,98.0,CHARLIE FITE,REP,0,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,59,1
AR,1994,ARKANSAS,STUTTGART COOP SERVICE STATION,SLDL,98.0,ERNEST CUNNINGHAM,DEM,0,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,58,1
AR,1994,ARKANSAS,STUTTGART COOP SERVICE STATION,SLDL,99.0,JIMMIE L. WILSON,DEM,313,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,65,1
AR,1994,ARKANSAS,STUTTGART COOP SERVICE STATION,SLDU,7.0,KEVIN A. SMITH,DEM,313,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,55,1
AR,1994,ARKANSAS,STUTTGART COOP SERVICE STATION,USH,1.0,BLANCHE M. LAMBERT,DEM,154,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,5,1
AR,1994,ARKANSAS,STUTTGART COOP SERVICE STATION,USH,1.0,WARREN DUPWEE,REP,192,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,6,1
AR,1994,ARKANSAS,TICHNOR FIRE DEPT.,GOV,,GOVERNOR JIM GUY TUCKER,DEM,71,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,14,1
AR,1994,ARKANSAS,TICHNOR FIRE DEPT.,GOV,,SHEFFIELD NELSON,REP,22,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,15,1
AR,1994,ARKANSAS,TICHNOR FIRE DEPT.,SLDL,81.0,WANDA NORTHCUT,DEM,80,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,62,1
AR,1994,ARKANSAS,TICHNOR FIRE DEPT.,SLDL,98.0,CHARLIE FITE,REP,0,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,59,1
AR,1994,ARKANSAS,TICHNOR FIRE DEPT.,SLDL,98.0,ERNEST CUNNINGHAM,DEM,0,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,58,1
AR,1994,ARKANSAS,TICHNOR FIRE DEPT.,SLDL,99.0,JIMMIE L. WILSON,DEM,80,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,65,1
AR,1994,ARKANSAS,TICHNOR FIRE DEPT.,SLDU,7.0,KEVIN A. SMITH,DEM,80,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,55,1
AR,1994,ARKANSAS,TICHNOR FIRE DEPT.,USH,1.0,BLANCHE M. LAMBERT,DEM,59,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,5,1
AR,1994,ARKANSAS,TICHNOR FIRE DEPT.,USH,1.0,WARREN DUPWEE,REP,32,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Arkansas,6,1
AR,1994,ASHLEY,ABSENTEE,GOV,,GOVERNOR JIM GUY TUCKER,DEM,202,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,9,1
AR,1994,ASHLEY,ABSENTEE,GOV,,SHEFFIELD NELSON,REP,102,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,10,1
AR,1994,ASHLEY,ABSENTEE,SLDL,83.0,JIM L. DINTELMAN,REP,114,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,37,1
AR,1994,ASHLEY,ABSENTEE,SLDL,83.0,"N.B. ""NAP"" MURPHY",DEM,172,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,36,1
AR,1994,ASHLEY,ABSENTEE,USH,4.0,CONGRESSMAN JAY DICKEY,REP,149,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,6,1
AR,1994,ASHLEY,ABSENTEE,USH,4.0,JAY BRADFORD,DEM,159,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,5,1
AR,1994,ASHLEY,BEECHCREEK AND HAMBURG RURAL,GOV,,GOVERNOR JIM GUY TUCKER,DEM,215,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,9,1
AR,1994,ASHLEY,BEECHCREEK AND HAMBURG RURAL,GOV,,SHEFFIELD NELSON,REP,140,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,10,1
AR,1994,ASHLEY,BEECHCREEK AND HAMBURG RURAL,SLDL,83.0,JIM L. DINTELMAN,REP,129,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,37,1
AR,1994,ASHLEY,BEECHCREEK AND HAMBURG RURAL,SLDL,83.0,"N.B. ""NAP"" MURPHY",DEM,220,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,36,1
AR,1994,ASHLEY,BEECHCREEK AND HAMBURG RURAL,USH,4.0,CONGRESSMAN JAY DICKEY,REP,221,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,6,1
AR,1994,ASHLEY,BEECHCREEK AND HAMBURG RURAL,USH,4.0,JAY BRADFORD,DEM,117,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,5,1
AR,1994,ASHLEY,BOY DELL,GOV,,GOVERNOR JIM GUY TUCKER,DEM,6,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,9,1
AR,1994,ASHLEY,BOY DELL,GOV,,SHEFFIELD NELSON,REP,3,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,10,1
AR,1994,ASHLEY,BOY DELL,SLDL,83.0,JIM L. DINTELMAN,REP,4,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,37,1
AR,1994,ASHLEY,BOY DELL,SLDL,83.0,"N.B. ""NAP"" MURPHY",DEM,5,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,36,1
AR,1994,ASHLEY,BOY DELL,USH,4.0,CONGRESSMAN JAY DICKEY,REP,8,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,6,1
AR,1994,ASHLEY,BOY DELL,USH,4.0,JAY BRADFORD,DEM,2,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,5,1
AR,1994,ASHLEY,COOTER,GOV,,GOVERNOR JIM GUY TUCKER,DEM,109,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,9,1
AR,1994,ASHLEY,COOTER,GOV,,SHEFFIELD NELSON,REP,52,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,10,1
AR,1994,ASHLEY,COOTER,SLDL,83.0,JIM L. DINTELMAN,REP,56,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,37,1
AR,1994,ASHLEY,COOTER,SLDL,83.0,"N.B. ""NAP"" MURPHY",DEM,110,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,36,1
AR,1994,ASHLEY,COOTER,USH,4.0,CONGRESSMAN JAY DICKEY,REP,80,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,6,1
AR,1994,ASHLEY,COOTER,USH,4.0,JAY BRADFORD,DEM,85,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,5,1
AR,1994,ASHLEY,CROSSETT RURAL WEST,GOV,,GOVERNOR JIM GUY TUCKER,DEM,320,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,9,1
AR,1994,ASHLEY,CROSSETT RURAL WEST,GOV,,SHEFFIELD NELSON,REP,182,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,10,1
AR,1994,ASHLEY,CROSSETT RURAL WEST,SLDL,83.0,JIM L. DINTELMAN,REP,183,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,37,1
AR,1994,ASHLEY,CROSSETT RURAL WEST,SLDL,83.0,"N.B. ""NAP"" MURPHY",DEM,283,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,36,1
AR,1994,ASHLEY,CROSSETT RURAL WEST,USH,4.0,CONGRESSMAN JAY DICKEY,REP,250,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,6,1
AR,1994,ASHLEY,CROSSETT RURAL WEST,USH,4.0,JAY BRADFORD,DEM,218,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,5,1
AR,1994,ASHLEY,CROSSETT WARD 1,GOV,,GOVERNOR JIM GUY TUCKER,DEM,419,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,9,1
AR,1994,ASHLEY,CROSSETT WARD 1,GOV,,SHEFFIELD NELSON,REP,75,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,10,1
AR,1994,ASHLEY,CROSSETT WARD 1,SLDL,83.0,JIM L. DINTELMAN,REP,138,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,37,1
AR,1994,ASHLEY,CROSSETT WARD 1,SLDL,83.0,"N.B. ""NAP"" MURPHY",DEM,310,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,36,1
AR,1994,ASHLEY,CROSSETT WARD 1,USH,4.0,CONGRESSMAN JAY DICKEY,REP,122,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,6,1
AR,1994,ASHLEY,CROSSETT WARD 1,USH,4.0,JAY BRADFORD,DEM,326,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,5,1
AR,1994,ASHLEY,CROSSETT WARD 2,GOV,,GOVERNOR JIM GUY TUCKER,DEM,336,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,9,1
AR,1994,ASHLEY,CROSSETT WARD 2,GOV,,SHEFFIELD NELSON,REP,225,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,10,1
AR,1994,ASHLEY,CROSSETT WARD 2,SLDL,83.0,JIM L. DINTELMAN,REP,285,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,37,1
AR,1994,ASHLEY,CROSSETT WARD 2,SLDL,83.0,"N.B. ""NAP"" MURPHY",DEM,263,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,36,1
AR,1994,ASHLEY,CROSSETT WARD 2,USH,4.0,CONGRESSMAN JAY DICKEY,REP,310,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,6,1
AR,1994,ASHLEY,CROSSETT WARD 2,USH,4.0,JAY BRADFORD,DEM,218,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,5,1
AR,1994,ASHLEY,CROSSETT WARD 3,GOV,,GOVERNOR JIM GUY TUCKER,DEM,580,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,9,1
AR,1994,ASHLEY,CROSSETT WARD 3,GOV,,SHEFFIELD NELSON,REP,399,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,10,1
AR,1994,ASHLEY,CROSSETT WARD 3,SLDL,83.0,JIM L. DINTELMAN,REP,578,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,37,1
AR,1994,ASHLEY,CROSSETT WARD 3,SLDL,83.0,"N.B. ""NAP"" MURPHY",DEM,393,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,36,1
AR,1994,ASHLEY,CROSSETT WARD 3,USH,4.0,CONGRESSMAN JAY DICKEY,REP,593,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,6,1
AR,1994,ASHLEY,CROSSETT WARD 3,USH,4.0,JAY BRADFORD,DEM,317,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,5,1
AR,1994,ASHLEY,CROSSROADS,GOV,,GOVERNOR JIM GUY TUCKER,DEM,139,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,9,1
AR,1994,ASHLEY,CROSSROADS,GOV,,SHEFFIELD NELSON,REP,100,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,10,1
AR,1994,ASHLEY,CROSSROADS,SLDL,83.0,JIM L. DINTELMAN,REP,90,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,37,1
AR,1994,ASHLEY,CROSSROADS,SLDL,83.0,"N.B. ""NAP"" MURPHY",DEM,143,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,36,1
AR,1994,ASHLEY,CROSSROADS,USH,4.0,CONGRESSMAN JAY DICKEY,REP,123,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,6,1
AR,1994,ASHLEY,CROSSROADS,USH,4.0,JAY BRADFORD,DEM,104,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,5,1
AR,1994,ASHLEY,FOUNTAIN HILL CITY,GOV,,GOVERNOR JIM GUY TUCKER,DEM,45,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,9,1
AR,1994,ASHLEY,FOUNTAIN HILL CITY,GOV,,SHEFFIELD NELSON,REP,15,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,10,1
AR,1994,ASHLEY,FOUNTAIN HILL CITY,SLDL,83.0,JIM L. DINTELMAN,REP,15,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,37,1
AR,1994,ASHLEY,FOUNTAIN HILL CITY,SLDL,83.0,"N.B. ""NAP"" MURPHY",DEM,35,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,36,1
AR,1994,ASHLEY,FOUNTAIN HILL CITY,USH,4.0,CONGRESSMAN JAY DICKEY,REP,24,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,6,1
AR,1994,ASHLEY,FOUNTAIN HILL CITY,USH,4.0,JAY BRADFORD,DEM,27,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,5,1
AR,1994,ASHLEY,FOUNTAIN HILL RURAL,GOV,,GOVERNOR JIM GUY TUCKER,DEM,100,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,9,1
AR,1994,ASHLEY,FOUNTAIN HILL RURAL,GOV,,SHEFFIELD NELSON,REP,43,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,10,1
AR,1994,ASHLEY,FOUNTAIN HILL RURAL,SLDL,83.0,JIM L. DINTELMAN,REP,53,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,37,1
AR,1994,ASHLEY,FOUNTAIN HILL RURAL,SLDL,83.0,"N.B. ""NAP"" MURPHY",DEM,82,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,36,1
AR,1994,ASHLEY,FOUNTAIN HILL RURAL,USH,4.0,CONGRESSMAN JAY DICKEY,REP,80,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,6,1
AR,1994,ASHLEY,FOUNTAIN HILL RURAL,USH,4.0,JAY BRADFORD,DEM,48,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,5,1
AR,1994,ASHLEY,HAMBURG WARD 1,GOV,,GOVERNOR JIM GUY TUCKER,DEM,248,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,9,1
AR,1994,ASHLEY,HAMBURG WARD 1,GOV,,SHEFFIELD NELSON,REP,57,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,10,1
AR,1994,ASHLEY,HAMBURG WARD 1,SLDL,83.0,JIM L. DINTELMAN,REP,58,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,37,1
AR,1994,ASHLEY,HAMBURG WARD 1,SLDL,83.0,"N.B. ""NAP"" MURPHY",DEM,218,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,36,1
AR,1994,ASHLEY,HAMBURG WARD 1,USH,4.0,CONGRESSMAN JAY DICKEY,REP,79,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,6,1
AR,1994,ASHLEY,HAMBURG WARD 1,USH,4.0,JAY BRADFORD,DEM,203,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,5,1
AR,1994,ASHLEY,HAMBURG WARD 2,GOV,,GOVERNOR JIM GUY TUCKER,DEM,148,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,9,1
AR,1994,ASHLEY,HAMBURG WARD 2,GOV,,SHEFFIELD NELSON,REP,81,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,10,1
AR,1994,ASHLEY,HAMBURG WARD 2,SLDL,83.0,JIM L. DINTELMAN,REP,87,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,37,1
AR,1994,ASHLEY,HAMBURG WARD 2,SLDL,83.0,"N.B. ""NAP"" MURPHY",DEM,135,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,36,1
AR,1994,ASHLEY,HAMBURG WARD 2,USH,4.0,CONGRESSMAN JAY DICKEY,REP,121,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,6,1
AR,1994,ASHLEY,HAMBURG WARD 2,USH,4.0,JAY BRADFORD,DEM,85,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,5,1
AR,1994,ASHLEY,HAMBURG WARD 3,GOV,,GOVERNOR JIM GUY TUCKER,DEM,221,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,9,1
AR,1994,ASHLEY,HAMBURG WARD 3,GOV,,SHEFFIELD NELSON,REP,116,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,10,1
AR,1994,ASHLEY,HAMBURG WARD 3,SLDL,83.0,JIM L. DINTELMAN,REP,108,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,37,1
AR,1994,ASHLEY,HAMBURG WARD 3,SLDL,83.0,"N.B. ""NAP"" MURPHY",DEM,231,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,36,1
AR,1994,ASHLEY,HAMBURG WARD 3,USH,4.0,CONGRESSMAN JAY DICKEY,REP,198,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,6,1
AR,1994,ASHLEY,HAMBURG WARD 3,USH,4.0,JAY BRADFORD,DEM,125,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,5,1
AR,1994,ASHLEY,HICKORY GROVE,GOV,,GOVERNOR JIM GUY TUCKER,DEM,137,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,9,1
AR,1994,ASHLEY,HICKORY GROVE,GOV,,SHEFFIELD NELSON,REP,90,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,10,1
AR,1994,ASHLEY,HICKORY GROVE,SLDL,83.0,JIM L. DINTELMAN,REP,73,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,37,1
AR,1994,ASHLEY,HICKORY GROVE,SLDL,83.0,"N.B. ""NAP"" MURPHY",DEM,156,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,36,1
AR,1994,ASHLEY,HICKORY GROVE,USH,4.0,CONGRESSMAN JAY DICKEY,REP,135,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,6,1
AR,1994,ASHLEY,HICKORY GROVE,USH,4.0,JAY BRADFORD,DEM,93,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,5,1
AR,1994,ASHLEY,MILO,GOV,,GOVERNOR JIM GUY TUCKER,DEM,109,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,9,1
AR,1994,ASHLEY,MILO,GOV,,SHEFFIELD NELSON,REP,100,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,10,1
AR,1994,ASHLEY,MILO,SLDL,83.0,JIM L. DINTELMAN,REP,100,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,37,1
AR,1994,ASHLEY,MILO,SLDL,83.0,"N.B. ""NAP"" MURPHY",DEM,111,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,36,1
AR,1994,ASHLEY,MILO,USH,4.0,CONGRESSMAN JAY DICKEY,REP,129,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,6,1
AR,1994,ASHLEY,MILO,USH,4.0,JAY BRADFORD,DEM,79,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,5,1
AR,1994,ASHLEY,MONTROSE CITY,GOV,,GOVERNOR JIM GUY TUCKER,DEM,91,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,9,1
AR,1994,ASHLEY,MONTROSE CITY,GOV,,SHEFFIELD NELSON,REP,15,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,10,1
AR,1994,ASHLEY,MONTROSE CITY,SLDL,83.0,JIM L. DINTELMAN,REP,0,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,37,1
AR,1994,ASHLEY,MONTROSE CITY,SLDL,83.0,"N.B. ""NAP"" MURPHY",DEM,66,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,36,1
AR,1994,ASHLEY,MONTROSE CITY,USH,4.0,CONGRESSMAN JAY DICKEY,REP,24,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,6,1
AR,1994,ASHLEY,MONTROSE CITY,USH,4.0,JAY BRADFORD,DEM,61,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,5,1
AR,1994,ASHLEY,MONTROSE RURAL,GOV,,GOVERNOR JIM GUY TUCKER,DEM,7,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,9,1
AR,1994,ASHLEY,MONTROSE RURAL,GOV,,SHEFFIELD NELSON,REP,1,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,10,1
AR,1994,ASHLEY,MONTROSE RURAL,USH,4.0,CONGRESSMAN JAY DICKEY,REP,3,data/raw/southern_sos_elections/AR/1994/94general_election_results.xls,Ashley,6,1
