state,year,chamber,district,klarner_dem_votes,klarner_rep_votes,dinc,rinc,dswitch,rswitch,uncont,dontuse,bigthird,dem_candidate,rep_candidate,baseline_office,baseline_dem_votes,baseline_rep_votes,baseline_dem_margin,matched_legislative_turnout,source_legislative_turnout,legislative_turnout_join_coverage,allocated_context_votes,statewide_context_votes,minimum_party_context_footprint_share,staging_reconciliation_gate,reconciliation_status,dem_votes,rep_votes,legislative_dem_margin,raw_overperformance_vs_baseline,incumbency_balance,contested_two_party,coverage_gate,model_eligible_permissive,model_eligible,baseline_allocation_quality,panel_source
AR,1998,house,41,3973.0,4601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"phillips, nancy","taylor, chaney, jr",USS,5023.817048424504,3728.5901796474122,14.798521538427316,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,True,exact,3973.0,4601.0,-7.324469325868906,-22.12299086429622,0.0,True,True,True,True,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,42,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"lynn, becky",,USS,447.12478430548884,630.6959175908736,-17.03169487860106,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,False,missing_one_source,,,,,1.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,43,4913.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,"simon, stephen",,USS,3354.941914979921,2879.136557116861,7.632328659203209,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,True,exact,4913.0,0.0,100.0,92.36767134079679,1.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,44,4366.0,4839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"wills, robbie","parks, marvin",USS,4194.387374226194,3666.0855820275074,6.720992428049457,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,True,exact,4366.0,4839.0,-5.138511678435632,-11.85950410648509,0.0,True,True,True,True,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,45,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"courtway, tom",,USS,5002.202063969215,4494.980025216515,5.3407635442755605,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,False,missing_one_source,,,,,1.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,46,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"broadway, shane",,,,,,,,,,,,False,missing_one_source,,,,,1.0,False,False,False,False,partial_unresolved,Arkansas SOS context + Klarner outcome
AR,1998,house,47,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"kidd, douglas",,,,,,,,,,,,False,missing_one_source,,,,,1.0,False,False,False,False,partial_unresolved,Arkansas SOS context + Klarner outcome
AR,1998,house,48,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"lancaster, jim",,USS,2911.9619990914716,1888.9962474397337,21.30753276996009,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,False,missing_one_source,,,,,1.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,49,2618.0,3127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"henley, ed","smith, mark a",USS,3466.115318030633,3608.4189383512057,-2.011491006523897,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,True,exact,2618.0,3127.0,-8.85987815491732,-6.848387148393423,0.0,True,True,True,True,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,50,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"sheppard, courtney",,USS,1205.1875,1334.6193181818182,-5.096128463600044,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,False,missing_one_source,,,,,1.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,51,3656.0,1453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"creekmore, mike","roberts, rodney",USS,2102.4735501519954,1380.5896964503067,20.72554537750298,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,True,within_one_percent,3656.0,1453.0,43.11998434135839,22.39443896385541,0.0,True,True,True,True,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,52,2844.0,2493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"lendall, jim","keltner, bob",USS,1797.8891109035226,1252.0904622177545,17.895157511734105,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,True,exact,2844.0,2493.0,6.57672849915683,-11.318429012577276,0.0,True,True,True,True,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,53,3893.0,5648.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"montgomery, keith","thomas, ted",USS,2973.0537029256475,3259.3968767448027,-4.594391406057424,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,True,exact,3893.0,5648.0,-18.39429829158369,-13.799906885526267,-1.0,True,True,True,True,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,54,5306.0,3856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"napper, steve","sharp, jeff c",USS,2919.466137139819,2236.096581071525,13.254994525706786,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,True,exact,5306.0,3856.0,15.826238812486357,2.571244286779571,0.0,True,True,True,True,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,55,3170.0,4568.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"lessmeister, james j","magnus, jim",USS,2321.1868866788614,2039.7333313402366,6.453994599022315,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,True,exact,3170.0,4568.0,-18.06668389764797,-24.520678496670286,-1.0,True,True,True,True,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,56,3506.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,"booker, michael d",,USS,2378.9702572333345,540.4447291563474,62.97582004093959,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,True,exact,3506.0,0.0,100.0,37.02417995906041,1.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,57,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"ferrell, lisa",,,,,,,,,,,,False,missing_one_source,,,,,1.0,False,False,False,False,partial_unresolved,Arkansas SOS context + Klarner outcome
AR,1998,house,58,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"lewellen, john",,USS,15784.177421518882,10072.903694166882,22.087851686737185,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,False,missing_one_source,,,,,0.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,59,3131.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"steele, tracy",,USS,1744.642456389621,476.7546914576383,57.07614084949573,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,True,exact,3131.0,0.0,100.0,42.92385915050427,0.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,60,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"vess, stuart",,USS,15784.177421518882,10072.903694166882,22.087851686737185,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,False,missing_one_source,,,,,1.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,61,4701.0,3005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"salmon, mary a","odaniel, sharon h",USS,2394.2305015888273,1907.215111056121,11.322132938308656,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,True,exact,4701.0,3005.0,22.008824292758888,10.686691354450232,0.0,True,True,True,True,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,62,2975.0,3312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"brown, don","elliott, dean",USS,1887.455357338446,1917.3226328726005,-0.7849939105776257,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,True,exact,2975.0,3312.0,-5.360267218069032,-4.575273307491406,0.0,True,True,True,True,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,63,2732.0,2769.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"hudson, dianne","rackley, david l",USS,1506.342947033421,1477.9862668139876,0.9501860615061261,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,True,exact,2732.0,2769.0,-0.6726049809125614,-1.6227910424186875,1.0,True,True,True,True,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,64,3411.0,1977.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"bond, pat","harris, loyd",USS,1556.4324999818548,1343.8979630997333,7.327942094443422,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,True,exact,3411.0,1977.0,26.614699331848552,19.28675723740513,1.0,True,True,True,True,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,65,3023.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"walker, wilma",,USS,1719.6412998445378,349.20824731106825,66.24131051084083,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,True,exact,3023.0,0.0,100.0,33.75868948915917,1.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,66,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"hickinbotham, boyd",,USS,2546.007722007722,1906.9671814671815,14.350867776996935,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,False,missing_one_source,,,,,0.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,67,5196.0,3083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"weaver, paul","hutchins, donald",USS,5425.266538188662,3399.1537459053925,22.96029344766501,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,True,exact,5196.0,3083.0,25.52240608769175,2.56211264002674,0.0,True,True,True,True,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,68,3676.0,3928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"thomas, j r","hunt, russ",USS,3562.5418566315284,3273.7402157346114,4.224542490198307,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,True,exact,3676.0,3928.0,-3.3140452393477116,-7.538587729546019,0.0,True,True,True,True,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,69,4105.0,4848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"hart, todd c","minton, randy",USS,3937.386037402193,4684.486173560131,-8.665172921584636,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,True,exact,4105.0,4848.0,-8.298894225399307,0.36627869618532927,0.0,True,True,True,True,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,70,4708.0,2377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"bevis, bill","bonifant, steve",USS,4005.379066773625,2836.21134122305,17.089121912121676,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,True,exact,4708.0,2377.0,32.90049400141143,15.811372089289755,0.0,True,True,True,True,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,71,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"pappas, pat",,,,,,,,,,,,False,missing_one_source,,,,,1.0,False,False,False,False,partial_unresolved,Arkansas SOS context + Klarner outcome
AR,1998,house,72,3282.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"johnson, calvin","mazique, dana l",USS,3179.434321354899,818.8725124002394,59.039035949566234,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,True,exact,3282.0,882.0,57.636887608069166,-1.4021483414970675,0.0,True,True,True,True,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,73,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"wilkins, henry (hank), iv 1",,USS,2672.3914196612754,1221.0318718999401,37.277209259704144,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,False,missing_one_source,,,,,0.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,74,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"thomas, lindbergh",,USS,3091.5914196612753,1376.4318718999402,38.38743524459167,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,False,missing_one_source,,,,,0.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,75,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"gullett, brenda b",,USS,3324.778076286994,1586.3979823533725,35.396411636989505,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,False,missing_one_source,,,,,0.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,76,4454.0,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"dees, joyce","temple, clyde",USS,4107.765707041393,2330.43697083854,27.605976778415403,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,True,exact,4454.0,2014.0,37.72418058132344,10.118203802908035,0.0,True,True,True,True,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,77,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"seawel, harmon r",,USS,1352.0,690.0,32.419196865817824,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,False,missing_one_source,,,,,0.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,78,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"house, don r",,USS,170.0,134.0,11.842105263157896,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,False,missing_one_source,,,,,0.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,79,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"shoffner, martha a",,USS,371.6975115782161,574.350463045419,-21.421001566841685,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,False,missing_one_source,,,,,1.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,80,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"wood, jim",,USS,1781.697511578216,1966.350463045419,-4.926643221148872,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,False,missing_one_source,,,,,1.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,81,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"glover, bobby l",,USS,4342.591419661276,1975.7652052332735,37.45952238755602,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,False,missing_one_source,,,,,0.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,82,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"french, george r",,USS,3678.5762635795704,1821.6222977960665,33.761580514996304,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,False,missing_one_source,,,,,1.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,83,5174.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,"jeffress, jimmy l",,USS,4061.5857355119015,2310.773949643667,27.47509356615189,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,True,exact,5174.0,0.0,100.0,72.52490643384812,1.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,84,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"simmons, richard",,USS,1352.0,690.0,32.419196865817824,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,False,missing_one_source,,,,,1.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,85,4288.0,2626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"biggs, gary","williams, kay",USS,4721.372311585035,2429.2575456352793,32.05472541185031,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,True,exact,4288.0,2626.0,24.0381833960081,-8.016542015842212,0.0,True,True,True,True,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,86,9453.0,3434.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"allison, jerry","dupwe, warren e",,,,,,,,,,,False,missing_one_source,9453.0,3434.0,46.705982773337475,,1.0,True,False,False,False,partial_unresolved,Arkansas SOS context + Klarner outcome
AR,1998,house,88,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"trammell, bobby l",,,,,,,,,,,,False,missing_one_source,,,,,1.0,False,False,False,False,partial_unresolved,Arkansas SOS context + Klarner outcome
AR,1998,house,89,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"davis, keith",,,,,,,,,,,,False,missing_one_source,,,,,0.0,False,False,False,False,partial_unresolved,Arkansas SOS context + Klarner outcome
AR,1998,house,90,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"luker, james c",,USS,601.0,165.0,56.91906005221932,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,False,missing_one_source,,,,,1.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,91,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"ferguson, danny",,USS,1553.0,413.3333333333333,57.95897609764367,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,False,missing_one_source,,,,,0.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,92,4144.0,1241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"gipson, billy o","truelove, john",USS,2606.7408389413317,1021.502958755098,43.69160311643613,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,True,exact,4144.0,1241.0,53.90900649953575,10.217403383099622,0.0,True,True,True,True,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,93,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"bush, ann h",USS,3182.988246714044,1217.859491162845,44.65341390109626,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,False,missing_one_source,,,,,-1.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,94,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"harris, joe, jr",,USS,3182.988246714044,1217.859491162845,44.65341390109626,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,False,missing_one_source,,,,,1.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,95,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"jones, steven b",,,,,,,,,,,,False,missing_one_source,,,,,0.0,False,False,False,False,partial_unresolved,Arkansas SOS context + Klarner outcome
AR,1998,house,96,3238.0,2374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"steele, marvin","baker, joe e",USS,5151.0,2508.0,34.508421464943204,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,True,exact,3238.0,2374.0,15.395580898075552,-19.112840566867654,0.0,True,True,True,True,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,97,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"eason, john a",,USS,951.9999999999999,248.33333333333331,58.62260483199111,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,False,missing_one_source,,,,,0.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,98,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"king, barbara",,USS,5357.0,1541.1666666666665,55.31663002246975,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,False,missing_one_source,,,,,0.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,99,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"willis, arnell",,USS,4809.2,1429.2333333333333,54.179735296789254,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,False,missing_one_source,,,,,0.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,house,100,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"angel, sam e (sammy), ii",,USS,419.20000000000005,155.4,45.910198398886195,671901.0,673147.0,0.9981489927163012,532776.0,677874.0,0.7649257229769147,False,missing_one_source,,,,,1.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,senate,2,10321.0,6414.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"mahony, joseph k (joe), ii","moore, mark",USS,10664.0,8214.0,12.978069710774447,381636.0,381636.0,1.0,350850.0,677874.0,0.4958043378614885,True,exact,10321.0,6414.0,23.34628025097102,10.368210540196573,1.0,True,True,True,True,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,senate,7,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"smith, kevin a",,USS,23106.168904936476,8051.660078321547,48.31693772600183,381636.0,381636.0,1.0,350850.0,677874.0,0.4958043378614885,False,missing_one_source,,,,,1.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,senate,11,9488.0,9721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"sanders, sandy","delay, gunner",USS,6976.0,8617.0,-10.523953055858398,381636.0,381636.0,1.0,350850.0,677874.0,0.4958043378614885,False,material_mismatch,9488.0,9721.0,-1.2129730855328231,9.310979970325574,0.0,True,True,True,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,senate,14,0.0,14034.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,"webb, doyle",USS,11820.0,10690.0,5.019991115059973,381636.0,381636.0,1.0,350850.0,677874.0,0.4958043378614885,True,exact,0.0,14034.0,-100.0,-105.01999111505998,-1.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,senate,16,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"riggs, john",,USS,13913.75,9222.75,20.275322542303286,381636.0,381636.0,1.0,350850.0,677874.0,0.4958043378614885,False,missing_one_source,,,,,0.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,senate,17,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"walker, william l (bill), jr",,USS,13913.75,9222.75,20.275322542303286,381636.0,381636.0,1.0,350850.0,677874.0,0.4958043378614885,False,missing_one_source,,,,,1.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,senate,18,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"hoofman, clifton (cliff)",,USS,13913.75,9222.75,20.275322542303286,381636.0,381636.0,1.0,350850.0,677874.0,0.4958043378614885,False,missing_one_source,,,,,1.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,senate,19,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"gwatney, bill a",,USS,13913.75,9222.75,20.275322542303286,381636.0,381636.0,1.0,350850.0,677874.0,0.4958043378614885,False,missing_one_source,,,,,1.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,senate,21,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"beebe, mike",,USS,8084.836148094327,8484.134727472187,-2.409917805858943,381636.0,381636.0,1.0,350850.0,677874.0,0.4958043378614885,False,missing_one_source,,,,,1.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,senate,23,10960.0,6454.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"everett, mike","ashcraft, a s (al)",USS,12562.831095063522,5892.339921678453,36.144293473811764,381636.0,381636.0,1.0,350850.0,677874.0,0.4958043378614885,True,exact,10960.0,6454.0,25.875732169518777,-10.268561304292987,1.0,True,True,True,True,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,senate,24,12291.0,6870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"critcher, jack l","isaac, tim",USS,11511.163851905672,7242.865272527813,22.75936840589072,381636.0,381636.0,1.0,350850.0,677874.0,0.4958043378614885,True,exact,12291.0,6870.0,28.291842805699076,5.532474399808358,0.0,True,True,True,True,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,senate,26,13666.0,11931.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"fitch, jon","bryant, randy",USS,11896.510604806319,13863.422872992962,-7.635548709323297,381636.0,381636.0,1.0,350850.0,677874.0,0.4958043378614885,True,exact,13666.0,11931.0,6.778138063054264,14.413686772377561,1.0,True,True,True,True,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,senate,30,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"wooldridge, tim",,,,,,,,,,,,False,missing_one_source,,,,,0.0,False,False,False,False,partial_unresolved,Arkansas SOS context + Klarner outcome
AR,1998,senate,31,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"wilson, nick",,USS,6888.0,3899.0,27.709279688513952,381636.0,381636.0,1.0,350850.0,677874.0,0.4958043378614885,False,missing_one_source,,,,,1.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,senate,32,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"hunter, gary d",USS,5429.0,6646.0,-10.078674948240165,381636.0,381636.0,1.0,350850.0,677874.0,0.4958043378614885,False,missing_one_source,,,,,-1.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,senate,33,7994.0,14049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"white, tyler e","bisbee, david a",USS,5795.56587253709,11092.228393006932,-31.36385034768314,381636.0,381636.0,1.0,350850.0,677874.0,0.4958043378614885,True,exact,7994.0,14049.0,-27.469037789774532,3.894812557908608,0.0,True,True,True,True,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
AR,1998,senate,34,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"brown, john e",USS,8843.92352265659,19640.34873400011,-37.90311057998128,381636.0,381636.0,1.0,350850.0,677874.0,0.4958043378614885,False,missing_one_source,,,,,-1.0,False,True,False,False,sos_legislative_turnout_join_95pct,Arkansas SOS context + Klarner outcome
