state,year,chamber,district,nonwhite_share,college_share,white_college_share,acs_vintage,demographics_source
MS,2020,lower,23.0,0.27786738741880634,0.13458262350936967,0.15364842454394692,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,24.0,0.3327301656631204,0.2882684769098384,0.31139414802065407,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,25.0,0.4389808125534064,0.21546520897392096,0.195236750447143,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,26.0,0.7919657049275083,0.17908309455587393,0.2680140597539543,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,27.0,0.7673731758165393,0.14709869848156182,0.1735001158211721,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,28.0,0.15966182737950863,0.26375220138816946,0.2957367423083981,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,29.0,0.7316353761880238,0.24768551488391968,0.4566529823714079,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,30.0,0.7241364855801475,0.15786647574727045,0.283626901521217,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,31.0,0.7470290188853064,0.24039153591478335,0.37908833376255474,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,32.0,0.8758363601605812,0.12674343172234837,0.09685230024213075,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,33.0,0.4711790205588222,0.13883909253878965,0.16225201072386058,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,34.0,0.6505329457364342,0.20552738698850245,0.2551078861943861,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,35.0,0.32992996371614214,0.1865275600048245,0.2363244176013805,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,36.0,0.6760576017226683,0.15594993709025892,0.2547646830027227,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,37.0,0.33786562591799907,0.23778127268328092,0.2590965020214449,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,38.0,0.6196621593851466,0.35157821713492887,0.6123442367601246,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,39.0,0.30095486111111114,0.28989967378592973,0.35388303793132975,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,40.0,0.5813934885209183,0.15172013915732507,0.08876274029157528,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,41.0,0.720141090324597,0.18572326604735628,0.34931798806479114,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,42.0,0.7145096176680124,0.12880360850576358,0.20527655635269615,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,43.0,0.28422296631869215,0.5152352179542512,0.5652124387743479,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,44.0,0.3486314299197735,0.15928988326848248,0.1737129219229458,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,45.0,0.6492398648648648,0.1294195688225539,0.202209414024976,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,46.0,0.3735727398916402,0.2152847152847153,0.24890746722401672,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,47.0,0.7463829105045889,0.10864081656596468,0.20042238648363253,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,48.0,0.3900813280791482,0.15288802051532543,0.18649004133784292,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,49.0,0.7833728553494211,0.21378708551483422,0.34503239740820735,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,50.0,0.7161261879102576,0.14913507545086493,0.16993301910195982,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,51.0,0.8300330801845035,0.13771063335270192,0.26078167115902967,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,52.0,0.3781904484323604,0.2146392130506507,0.23399312331567698,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,53.0,0.32515638415307246,0.15424948177051578,0.1799981964108576,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,54.0,0.267771756455212,0.24257425742574257,0.25903775774346155,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,55.0,0.7341128168511246,0.21559139784946235,0.3425945714896345,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,56.0,0.3561665419309096,0.49666707065810206,0.5371117739954377,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,57.0,0.7369503516926494,0.2218565662837628,0.39517697394010115,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,58.0,0.22893882433356116,0.649969040247678,0.6600541746335246,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,59.0,0.2443557702404704,0.43314700105756154,0.44833513719997453,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,60.0,0.2779731257063921,0.27832512315270935,0.3015644555694618,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,61.0,0.361582682116231,0.21185204825666182,0.20966978900558236,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,62.0,0.16651879335376674,0.18849821215733015,0.1875657110815168,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,63.0,0.6982022037502416,0.25025809194145865,0.33285739782259505,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,64.0,0.47899365923501735,0.5897762100271786,0.7051982200647249,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,65.0,0.8262821699685243,0.27732430818236115,0.5697340043134436,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,66.0,0.7176057791537668,0.22957270212111897,0.22500470721144794,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,67.0,0.9134172818063395,0.21937183664979545,0.4567420109119252,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,68.0,0.7463359639233371,0.19477713297938018,0.15822401614530776,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,69.0,0.9269555214723927,0.16996898690558235,0.2714041095890411,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,70.0,0.799305066854328,0.2861204445593177,0.6429232192414431,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,71.0,0.8515185601799775,0.25924154424325246,0.19309864064133844,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,72.0,0.8457402812241521,0.3248508374667529,0.44019138755980863,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,73.0,0.27014537107880643,0.705139234774734,0.7506871068222073,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,74.0,0.2585416307533184,0.4365312733615749,0.4589644012944984,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,75.0,0.39945732976509074,0.1522915516289343,0.19778578332308233,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,76.0,0.6964037027934791,0.1616062683643487,0.17746861214794707,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,77.0,0.39238471999011004,0.17892715708628346,0.20276717557251908,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,78.0,0.45673714597799797,0.12610660558410203,0.14400500886987375,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,79.0,0.3474060241942032,0.13254145595672115,0.16312178387650086,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,80.0,0.7899068839374792,0.15856408971306854,0.21316235180256474,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,81.0,0.2666666666666667,0.15828952429798693,0.16379532013371045,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,82.0,0.8540330417881439,0.1012071249815987,0.19137792103142626,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,83.0,0.3096380802517703,0.3518715314677057,0.37023770758710517,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,84.0,0.3301559411377114,0.16091954022988506,0.16544051677731922,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,85.0,0.6935858803271632,0.17393649295489785,0.17902149740548554,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,86.0,0.40679160792768887,0.18828558667772602,0.18978245890343537,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,87.0,0.2834729626808835,0.3585867463526103,0.37491395793499044,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,88.0,0.1574468085106383,0.18441999297670608,0.20432836817847838,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,89.0,0.27763343478583624,0.2509046340609315,0.28089048259375465,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,90.0,0.33249232580631594,0.1606458503486838,0.17094552285535378,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,91.0,0.5638825406407658,0.14919203307027434,0.1755052217550522,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,92.0,0.26451381699450505,0.1757856591219628,0.18301857822815906,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,93.0,0.18274574865201165,0.10400283805356826,0.10940554630367098,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,94.0,0.7537545096065106,0.14882680212868893,0.145041502839668,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,95.0,0.10547638508831159,0.22296395193591456,0.2222470529079837,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,96.0,0.6558518448349357,0.12463314419878693,0.17296461697011337,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,97.0,0.35140815468684317,0.19768000961654045,0.22614588906723737,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,98.0,0.6874118915332946,0.1528863203520063,0.17390533593334515,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,99.0,0.36744425828070626,0.136682535705337,0.1318922007427864,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,100.0,0.2893209518282066,0.13578882750153468,0.14380530973451328,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,101.0,0.21647988974721644,0.3950132625994695,0.40378154028592134,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,102.0,0.42971192025006333,0.39723444374607164,0.48077577407281386,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,103.0,0.8208948663853727,0.16143977191732004,0.30086510733739186,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,104.0,0.16296141814389986,0.2769999342667456,0.29455195461257483,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,105.0,0.22079624920534013,0.11236602512389074,0.12714392244593586,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,106.0,0.17168112213138564,0.14666503637586353,0.16259221756111675,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,107.0,0.1681620721854573,0.1557031852423038,0.1530540767722051,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,108.0,0.24133576018721448,0.1602212912235471,0.18288016112789526,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,109.0,0.07524228284278534,0.15571581196581197,0.15583777715408365,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,110.0,0.7816836262719704,0.12062733961533496,0.18785238339313173,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,111.0,0.30190114068441065,0.21966697717745692,0.23760154738878142,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,112.0,0.3578820607383434,0.23519746161255595,0.233683513938291,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,113.0,0.18766303513886762,0.3785876237349997,0.39622387053270397,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,114.0,0.2139243927868093,0.20322385432139517,0.1971736655280959,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,115.0,0.4661813419613281,0.19186920571285393,0.2238458983726337,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,116.0,0.2256904437694215,0.2402369345284898,0.22805755395683452,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,117.0,0.350177132401604,0.3371340012176897,0.3973494536154383,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,118.0,0.4179428843084655,0.3046382589021171,0.3631583205242294,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,119.0,0.7253126861226921,0.09644607843137255,0.09984550019312476,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,120.0,0.2328772189349112,0.2642752163736324,0.29959541932387024,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,121.0,0.30820292347377476,0.2525312100658606,0.24918055176181372,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,lower,122.0,0.22006076774862904,0.2778364248730709,0.31744524623370046,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,1.0,0.2796455603854455,0.26134791189347367,0.28441375939390234,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,2.0,0.4709154406535927,0.19217796736273002,0.16297645159955304,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,3.0,0.26968199291098793,0.14880079532745122,0.16198319881403392,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,4.0,0.20108750889318017,0.16435161969712164,0.1764848118482696,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,5.0,0.1310907616408732,0.13846948310628043,0.1463930553266304,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,6.0,0.22686628578663337,0.30436606913914077,0.3167208168948712,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,7.0,0.4347745165553053,0.1487156751364682,0.17908496732026144,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,8.0,0.40101690559665193,0.1389413463674739,0.16284754048273756,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,9.0,0.2988596572774318,0.42916907856654213,0.47978484664980586,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,10.0,0.4682573185280352,0.15934652327395124,0.18296392872664058,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,11.0,0.776196392936481,0.14792608040783223,0.21658188115596927,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,12.0,0.7585079351855709,0.1895331037122082,0.26591760299625467,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,13.0,0.7743965826828207,0.18238426643374375,0.3098292982260404,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,14.0,0.3494121421427089,0.17923724299563226,0.19025199706710919,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,15.0,0.36744445477363574,0.32695825710959586,0.3921548753294142,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,16.0,0.6442159768864208,0.23724675173676715,0.39206149984311267,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,17.0,0.37532176832680475,0.24965639906217155,0.31316844919786097,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,18.0,0.4239566576061833,0.14614930076817018,0.1685822034659244,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,19.0,0.36201031668716166,0.2688346753960479,0.2646878272487632,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,20.0,0.23166750376695133,0.38967718649191274,0.40619307832422585,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,21.0,0.7346306696270314,0.14958231813435433,0.247874188534333,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,22.0,0.5500094595446805,0.3024678387149495,0.4596597279773802,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,23.0,0.5170835067539445,0.21729017794591565,0.26763585644546967,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,24.0,0.8067123423691789,0.15117669267556003,0.17882486517172863,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,25.0,0.3199918124419392,0.651132374199766,0.706662745482469,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,26.0,0.7676302112969917,0.3289385661723715,0.5160565910622052,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,27.0,0.7924119552922682,0.26375582119657104,0.513420245398773,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,28.0,0.9270178097764304,0.18646716541978386,0.3271712591559121,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,29.0,0.6788491969967341,0.34587680397836507,0.38613930209926317,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,30.0,0.3373513816157824,0.2677659245883723,0.27399279958854794,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,31.0,0.42099880087465613,0.14582710547055466,0.17686298604406214,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,32.0,0.7214391900792232,0.14571159820995924,0.2625021334698754,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,33.0,0.33615135376708505,0.21896119981690407,0.22796081923419412,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,34.0,0.6316575061021652,0.1876537868750507,0.2665298828512807,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,35.0,0.2876575077267941,0.1797302677416144,0.19972461273666092,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,36.0,0.689255394741763,0.19550504765664656,0.23251803073063657,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,37.0,0.43916060247080724,0.1712960465994283,0.19676877101232723,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,38.0,0.686427457098284,0.13989102835378756,0.16339208321294424,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,39.0,0.3371159997855496,0.16398679010340533,0.1795465243998117,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,40.0,0.23612803569896168,0.14885381057711644,0.16442332227609083,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,41.0,0.3714791948270193,0.15764561159544313,0.17917970814194545,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,42.0,0.24243291080399765,0.20879540067028146,0.23252733817836038,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,43.0,0.2685968205852466,0.15565345080763582,0.15819111448904857,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,44.0,0.27147934176618216,0.32900562851782367,0.3405516970252916,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,45.0,0.3134165640935467,0.2725842944649854,0.3060298826040555,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,46.0,0.16118124066383233,0.2500968925974056,0.2622337440200978,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,47.0,0.2529585302893158,0.15911986670587083,0.1655503601668141,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,48.0,0.4646904411293937,0.1859189940049715,0.24012006003001501,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,49.0,0.3266348574439436,0.28076489463186194,0.30487914998645516,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,50.0,0.34943112851802105,0.24483855849633704,0.26831342807527375,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,51.0,0.33033118814376694,0.17891135153369797,0.18867859482193952,2020,ACS 2020 5-year direct SLD tabulation
MS,2020,upper,52.0,0.3543095489316803,0.2821368129307596,0.32996175703205977,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,1.0,0.06600817103384904,0.20456516776991554,0.2049623734763061,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,2.0,0.07803657299878963,0.29381489040731207,0.2981064783312607,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,3.0,0.056376659404730134,0.18774050527020245,0.18871573949930764,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,4.0,0.0648425141353548,0.18141843080595516,0.18099155180080034,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,5.0,0.07566425021054546,0.1669768919961865,0.17107698223856563,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,6.0,0.10949164592961247,0.3432547436064435,0.34151193633952254,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,7.0,0.12934943513829378,0.3010752688172043,0.2958755313008343,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,8.0,0.08323515461235986,0.2298855420416939,0.2305514994945524,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,9.0,0.048923431748890245,0.1608627519261742,0.1592173716353766,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,10.0,0.18567285472789585,0.1807158312297151,0.19025038430473412,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,11.0,0.08116282436976141,0.13532928788149207,0.1378590573780213,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,12.0,0.11682437042090588,0.19451788812691068,0.19785830471715163,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,13.0,0.23617545436234333,0.33686160359883566,0.3532249322493225,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,14.0,0.12991880978913706,0.6419637663093161,0.6399859862197828,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,15.0,0.3647049640961598,0.28436189334931095,0.3610097907467844,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,16.0,0.10951356951137203,0.30197016285161143,0.3071976255255998,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,17.0,0.06685998714518471,0.16270497811472492,0.16360593649535385,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,18.0,0.19739821515783862,0.47059576647319906,0.47726522633222473,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,19.0,0.0743356225739027,0.21639379577768203,0.21333271885153351,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,20.0,0.10536479391708409,0.2624994717044926,0.26624742792407463,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,21.0,0.1150908310685167,0.20842105263157895,0.213870101986044,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,22.0,0.07543081056209455,0.16019946701122506,0.16413649928636304,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,23.0,0.1051383051939494,0.16015745759568023,0.16104759551672246,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,24.0,0.18698155842262554,0.2607633180788199,0.27109767853886035,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,25.0,0.06888699515234487,0.1652907790963367,0.16598332782775976,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,26.0,0.16337601542062508,0.399188679245283,0.406211777040014,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,27.0,0.11831807549022444,0.38252520020717956,0.394224830142063,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,28.0,0.6326010507282487,0.23311768876285005,0.4230423581570906,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,29.0,0.22816623990545593,0.3137910968868199,0.31997914115993287,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,30.0,0.3222966432066142,0.3246598986655779,0.35508074534161493,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,31.0,0.09911629857826765,0.14615631777652824,0.1513750357795539,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,32.0,0.09028856107660455,0.23561439329074182,0.22886875265467932,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,33.0,0.12344712468794772,0.2204005395870084,0.21873411873411874,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,34.0,0.2724810107380078,0.37508020667995,0.37246286300575454,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,35.0,0.05039102123621608,0.1481422781714855,0.14436005095060622,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,36.0,0.040041743597977075,0.15043299705383448,0.14689526270854006,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,37.0,0.31848240450195797,0.32491721023582537,0.3394472361809045,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,38.0,0.05441074663799328,0.1096647949634167,0.10955659354038917,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,39.0,0.09594879325756611,0.18989673838875495,0.18968423139840382,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,40.0,0.12564543889845092,0.2420750340561835,0.24806425041186161,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,41.0,0.05854357268274646,0.1254233677707956,0.13113572908223003,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,42.0,0.11449374914136556,0.2750265449139945,0.27547983407935134,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,43.0,0.11049206697375158,0.12304259888654892,0.12405911510923444,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,44.0,0.19369502915307835,0.2350219371013531,0.23883070396394007,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,45.0,0.1595280943811238,0.3140123374267107,0.30534401841848935,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,46.0,0.1743464981290741,0.23011015911872704,0.2242853977398626,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,47.0,0.13150807899461403,0.20681953543776058,0.2068526722594024,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,48.0,0.3004555306088017,0.33211527100063454,0.34739663762710876,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,49.0,0.33054393305439334,0.2621896230385378,0.2547217396177773,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,50.0,0.23890750182083031,0.4734856800718491,0.4801110777544281,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,51.0,0.40654231548560804,0.4150018775816748,0.5168165543683573,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,52.0,0.5855613450642065,0.3385796214048553,0.38879706152433424,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,53.0,0.4186503512097224,0.4241519008061546,0.4705844386355568,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,54.0,0.6943397373540856,0.27262450677188865,0.3452864629335218,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,55.0,0.2398812125962887,0.6555312520713197,0.6842780340037661,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,56.0,0.15227565316168123,0.7643356495659704,0.7641689868054715,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,57.0,0.1350049233366155,0.4047853385372476,0.3916820164808531,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,58.0,0.6456725846229285,0.3648007281711202,0.6141669331627758,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,59.0,0.6514262148601279,0.23751446630463813,0.27903698691926027,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,60.0,0.34150815016418656,0.384251968503937,0.4021452977090685,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,61.0,0.17342393787117405,0.7082018263687245,0.7104808376537562,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,62.0,0.22300020901137618,0.17953706364822142,0.201256504974789,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,63.0,0.16865006852444042,0.6346164189540492,0.6226371840026677,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,64.0,0.17305843392799913,0.2556486949895218,0.26616410553783704,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,65.0,0.14548226608891024,0.4685953480699439,0.49647320583222876,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,66.0,0.17550928404384214,0.20397590609131838,0.21869734751841333,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,67.0,0.46636410022289654,0.2648063538152782,0.2930905555970986,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,68.0,0.26084824418715913,0.3665686967521113,0.36829753095289414,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,69.0,0.1844245861259094,0.13986811546118116,0.14606713980501462,2020,ACS 2020 5-year direct SLD tabulation
TN,2020,lower,70.0,0.11258948258676416,0.16172660606859,0.16558056154461107,2020,ACS 2020 5-year direct SLD tabulation
