state,year,chamber,district,klarner_dem_votes,klarner_rep_votes,dinc,rinc,dswitch,rswitch,uncont,dontuse,bigthird,dem_candidate,rep_candidate,baseline_office,baseline_dem_votes,baseline_rep_votes,baseline_dem_margin,minimum_party_vote_coverage,allocated_votes,source_votes,source_legislative_turnout,matched_legislative_turnout,legislative_turnout_join_coverage,dem_votes,rep_votes,legislative_dem_margin,raw_overperformance_vs_baseline,incumbency_balance,contested_two_party,cycle_gate,coverage_gate,model_eligible_permissive,model_eligible,baseline_allocation_quality,panel_source
MO,2006,house,35,7843.0,11010.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"gregory, david j","ervin, doug",USS,9196.100443804247,9559.049810577202,-1.935198395374972,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,7843.0,11010.0,-16.798387524531904,-14.863189129156932,-1.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,36,4759.0,7572.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"cline, jerry a","nance, bob",USS,6874.213779271602,5010.239061289461,15.684144175493602,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,4759.0,7572.0,-22.81242397210283,-38.496568147596435,-1.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,37,6956.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"talboy, mike",,USS,7058.0,855.0,78.38999115379755,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,6956.0,0.0,100.0,21.610008846202447,0.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,38,5960.0,7480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"spears, dennis","silvey, ryan",USS,7361.3869764879455,5912.856166301276,10.912342004022536,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,5960.0,7480.0,-11.30952380952381,-22.221865813546344,0.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,39,9753.0,2183.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"low, beth","leib, roger",USS,10002.0,2406.0,61.21856866537718,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,9753.0,2183.0,63.421581769437,2.2030131040598206,1.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,40,3962.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"burnett, john p",,USS,3499.0,1119.0,51.537462104807275,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,3962.0,0.0,100.0,48.462537895192725,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,41,5855.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"curls, shalonn (kiki)",,USS,5704.0,797.0,75.48069527764959,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,5855.0,0.0,100.0,24.519304722350412,0.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,42,8516.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"hughes, leonard (jonas), iv 2",,USS,8143.0,1361.0,71.35942760942761,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,8516.0,0.0,100.0,28.640572390572387,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,43,8359.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"bland, craig c",,USS,7827.0,1414.0,69.39725137972081,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,8359.0,0.0,100.0,30.602748620279186,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,44,11237.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"lowe, jenee",,USS,10459.0,3982.0,44.85146458001523,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,11237.0,0.0,100.0,55.14853541998477,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,45,8681.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"holsman, jason r",,USS,7560.0,4449.0,25.905570821883586,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,8681.0,0.0,100.0,74.09442917811641,0.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,46,8378.0,6032.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"meiners, kate","dennis, steve",USS,8489.0,5677.0,19.850345898630525,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,8378.0,6032.0,16.280360860513532,-3.569985038116993,1.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,47,7354.0,7732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"haley, tom","grisamore, jeff",USS,7128.0,7220.0,-0.6412043490381935,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,7354.0,7732.0,-2.5056343629855493,-1.8644300139473557,0.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,48,7000.0,7646.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"moreno, chris","kraus, will",USS,7849.0,5993.0,13.408466984539807,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,7000.0,7646.0,-4.410760617233374,-17.819227601773182,-1.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,49,10576.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"young, terry",,USS,7383.511140235911,4661.86500655308,22.5949451516992,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,10576.0,0.0,100.0,77.40505484830081,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,50,8182.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"brown, michael r",,USS,7717.0,1580.0,66.01054103474239,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,8182.0,0.0,100.0,33.98945896525761,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,51,7793.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"salva, ray",,USS,5483.0,2941.0,30.175688509021843,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,7793.0,0.0,100.0,69.82431149097816,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,52,10424.0,5322.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"levota, paul","matthews, virginia l",USS,8178.488859764089,6661.13499344692,10.225015683189593,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,10424.0,5322.0,32.40187984249968,22.17686415931009,1.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,53,7883.0,4298.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"dougherty, curt","thurstonlasater, brent t",USS,6557.0,4841.0,15.055272854886823,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,7883.0,4298.0,29.43108119202036,14.375808337133538,1.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,54,6078.0,9184.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"matzeder, mark d","dusenberg, gary",USS,7207.0,7239.0,-0.22151460611934098,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,6078.0,9184.0,-20.351199056480148,-20.129684450360806,-1.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,55,5269.0,8649.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"pierce, patrick j","pratt, bryan",USS,6652.362924528302,6362.915911949685,2.2239017405250046,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,5269.0,8649.0,-24.285098433683,-26.509000174208005,-1.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,56,0.0,13916.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"yates, brian",USS,7328.0,8877.0,-9.558778154890465,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,0.0,13916.0,-100.0,-90.44122184510954,-1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,57,6899.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"elamin, talibdin (td)",,USS,7440.671875,379.703125,90.28938829659702,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,6899.0,0.0,100.0,9.710611703402975,0.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,58,7213.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"hubbard, rodney r",,USS,7161.27734375,1035.69140625,74.72989252886929,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,7213.0,0.0,100.0,25.270107471130714,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,59,5780.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"oxford, jeanette m",,USS,5598.015625,1178.109375,65.22763747717168,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,5780.0,0.0,100.0,34.77236252282832,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,60,7611.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"nasheed, jamilah",,USS,7970.76953125,342.63671875,91.75700769464983,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,7611.0,0.0,100.0,8.242992305350171,0.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,61,7618.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"johnson, connie (lajoyce)",,USS,7674.375,451.625,88.88444499138568,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,7618.0,0.0,100.0,11.115555008614322,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,62,4019.0,9710.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"tuia, sae","wood, dennis f",USS,4989.288488772734,8410.467437307105,-25.531651228629897,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,4019.0,9710.0,-41.452400029135404,-15.920748800505507,-1.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,63,7755.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"wrightjones, robin",,USS,7675.62109375,1397.09765625,69.2022271438757,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,7755.0,0.0,100.0,30.797772856124297,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,64,9090.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"storch, rachel",,USS,8193.359375,2286.515625,56.36368515845847,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,9090.0,0.0,100.0,43.63631484154153,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,65,10895.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"kratky, fred",,USS,8424.1953125,5105.8671875,24.525593470096684,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,10895.0,0.0,100.0,75.47440652990332,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,66,9502.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"vogt, michael",,USS,7151.015625,4323.109375,24.645942501062173,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,9502.0,0.0,100.0,75.35405749893783,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,67,7309.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"daus, mike",,USS,6657.30859375,1845.91015625,56.583260750524616,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,7309.0,0.0,100.0,43.416739249475384,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,68,3144.0,7721.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"wells, adam","sater, david",USS,3940.004316407197,6563.265822784811,-24.975664451294545,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,3144.0,7721.0,-42.1260929590428,-17.150428507748256,-1.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,69,7455.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"walsh, gina m",,USS,6974.0,1158.0,71.51992129857354,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,7455.0,0.0,100.0,28.480078701426464,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,70,8508.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"bowman, john l",,USS,8016.0,1272.0,72.60981912144703,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,8508.0,0.0,100.0,27.390180878552968,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,71,8639.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"haywood, esther j",,USS,8094.0,1346.0,71.48305084745763,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,8639.0,0.0,100.0,28.516949152542367,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,72,10403.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"chappellenadal, maria n",,USS,10103.0,1525.0,73.77020983832129,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,10403.0,0.0,100.0,26.229790161678707,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,73,9907.0,4247.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"donnelly, margaret","osullivan, suzanne",USS,9625.0,4871.0,32.79525386313466,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,9907.0,4247.0,39.988695775045926,7.193441911911265,1.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,74,12469.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"george, tony",,USS,9841.0,4576.0,36.51938683498648,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,12469.0,0.0,100.0,63.48061316501352,0.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,75,10848.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"darrough, bruce d",,USS,7852.0,5092.0,21.322620519159457,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,10848.0,0.0,100.0,78.67737948084054,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,76,9230.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"spreng, michael j",,USS,6982.0,4343.0,23.30242825607064,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,9230.0,0.0,100.0,76.69757174392936,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,77,8254.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"corcoran, michael g",,USS,6640.0,3212.0,34.79496548924077,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,8254.0,0.0,100.0,65.20503451075923,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,78,9632.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"zweifel, clint",,USS,6499.0,4899.0,14.03755044744692,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,9632.0,0.0,100.0,85.96244955255308,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,79,9148.0,4174.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"liese, albert j (al)","chapin, robert (jeff)",USS,7495.0,6058.0,10.602818564155537,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,9148.0,4174.0,37.336736225791924,26.733917661636386,1.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,80,9802.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"hoskins, theodore (ted)",,USS,8936.0,2219.0,60.21515015688032,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,9802.0,0.0,100.0,39.78484984311968,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,81,9532.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"walton, juanita h",,USS,8808.0,1595.0,69.33576852830915,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,9532.0,0.0,100.0,30.664231471690854,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,82,10035.0,5577.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"page, sam","cross, tom",USS,8677.0,7192.0,9.357867540487744,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,10035.0,5577.0,28.554957724827055,19.19709018433931,1.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,83,10460.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"zimmerman, jake",,USS,8712.0,4168.0,35.27950310559006,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,10460.0,0.0,100.0,64.72049689440993,0.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,84,0.0,13555.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"icet, allen",USS,5104.0,11233.0,-37.51606782150946,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,0.0,13555.0,-100.0,-62.48393217849054,-1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,85,6870.0,7438.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"burns, bob","lembke, jim",USS,7606.0,6585.0,7.19470086674653,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,6870.0,7438.0,-3.969807100922561,-11.16450796766909,-1.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,86,7449.0,9597.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"ott, martha (marty)","cunningham, jane",USS,7422.0,9814.0,-13.87792991413321,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,7449.0,9597.0,-12.601196761703626,1.2767331524295837,-1.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,87,8199.0,9986.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"kramer, cynthia","muschany, t scott",USS,8075.0,10241.0,-11.825726141078839,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,8199.0,9986.0,-9.826780313445147,1.9989458276336922,-1.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,88,0.0,12350.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"saintonge, neal c",USS,6302.0,8855.0,-16.84370257966616,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,0.0,12350.0,-100.0,-83.15629742033384,-1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,89,0.0,12688.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,"jones, timothy w",USS,5458.0,10007.0,-29.414807630132557,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,0.0,12688.0,-100.0,-70.58519236986744,0.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,90,6066.0,4777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"komo, sam","king, sean c",USS,5818.077009345794,5083.44,6.7388511958105966,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,6066.0,4777.0,11.887853914968183,5.149002719157586,0.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,91,8513.0,8762.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"trout, james","fares, kathlyn",USS,9697.0,7889.0,10.280905265552144,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,8513.0,8762.0,-1.4413892908827786,-11.722294556434923,-1.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,92,6874.0,8695.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"white, beverly","portwood, charles r",USS,6760.0,9153.0,-15.038019229560737,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,6874.0,8695.0,-11.696319609480378,3.341699620080359,-1.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,93,7239.0,7808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"frank, genevieve (gen)","scharnhorst, dwight",USS,7071.0,8203.0,-7.411287154641875,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,7239.0,7808.0,-3.781484681331827,3.6298024733100482,0.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,94,8760.0,9184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"bogetto, jane","stream, rick",USS,8758.0,9148.0,-2.1780408801519044,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,8760.0,9184.0,-2.362906821221578,-0.18486594106967358,0.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,95,6764.0,10248.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"parker, judi","avery, jim",USS,7550.0,9491.0,-11.390176632826712,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,6764.0,10248.0,-20.479661415471433,-9.089484782644721,-1.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,96,7967.0,3596.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"yaeger, patricia (pat)","levy, ronald e (ron)",USS,6774.0,4838.0,16.672407853944197,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,7967.0,3596.0,37.80160857908847,21.129200725144276,1.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,97,5698.0,9359.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"knowles, thomas c, ii","bivins, walter (walt)",USS,6979.0,8343.0,-8.902232084584258,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,5698.0,9359.0,-24.31427243142724,-15.412040346842984,-1.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,98,5585.0,7470.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"mense, jim","nieves, brian d",USS,6285.181833591883,6668.1435587773085,-2.956474214806864,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,5585.0,7470.0,-14.438912294140176,-11.482438079333312,-1.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,99,5360.0,9643.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"marshall, kyle l","sutherland, mike",USS,6746.997905476166,8111.582750582751,-9.183816925004509,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,5360.0,9643.0,-28.54762380857162,-19.363806883567108,-1.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,100,13003.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"schoemehl, sue",,USS,7302.0,8231.0,-5.980815038949333,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,13003.0,0.0,100.0,105.98081503894933,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,101,7964.0,3963.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"meadows, timothy g (tim)","penrod, flo",USS,6738.964859813084,5268.255832875206,12.248538313562076,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,7964.0,3963.0,33.54573656409826,21.297198250536187,1.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,102,7473.0,5062.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"roorda, jeff","lutes, marvin",USS,6754.08309060352,5905.878477305574,6.699898801020092,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,7473.0,5062.0,19.234144395692063,12.53424559467197,1.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
MO,2006,house,103,10949.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"casey, ron",,USS,7307.52475986377,5795.54568981922,11.53912036000028,0.9962126201145216,2054885.0,2062466.0,1987333.0,1981019.0,0.9968228776958868,10949.0,0.0,100.0,88.46087963999972,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
