state,year,chamber,district,heda_dem_votes,heda_rep_votes,heda_total_votes,dem_two_party_share,heda_dem_margin,precinct_fragment_rows,office,baseline_dem_votes,baseline_rep_votes,context_fragment_rows,split_context_rows,expected_context_groups,allocated_context_groups,incomplete_context_groups,baseline_dem_margin,baseline_allocation_quality,klarner_dem_votes,klarner_rep_votes,dinc,rinc,dswitch,rswitch,uncont,dontuse,bigthird,dem_candidate,rep_candidate,dem_votes,rep_votes,legislative_dem_margin,raw_overperformance_vs_baseline,incumbency_balance,contested_two_party,model_eligible_permissive,model_eligible,heda_dem_vote_delta,heda_rep_vote_delta,result_source,baseline_source
AL,2010,house,62,11658.0,1694.0,13352.0,0.8731276213301378,0.7462552426602757,18,USS,4114.565586816183,11521.53316990037,18.0,5.0,18.0,18.0,0.0,-47.370943982446335,includes_turnout_share_allocation,0.0,11658.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,"merrill, john h",0.0,11658.0,-100.0,-52.629056017553665,0.0,False,False,False,11658.0,-9964.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,63,5631.0,9937.0,15568.0,0.3617034943473792,-0.2765930113052415,14,USS,4931.715295536758,11420.790359511397,14.0,5.0,14.0,14.0,0.0,-39.682451123148866,includes_turnout_share_allocation,5631.0,9937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"hamill, susan p","poole, bill 2",5631.0,9937.0,-27.659301130524153,12.023149992624713,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,64,,8451.0,8451.0,,,45,USS,2923.5483959781473,8713.556457925906,45.0,17.0,45.0,45.0,0.0,-49.75471248766234,includes_turnout_share_allocation,0.0,8524.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"shiver, harry",0.0,8524.0,-100.0,-50.24528751233766,-1.0,False,False,False,,-73.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,65,11747.0,1920.0,13667.0,0.8595156215702056,0.7190312431404112,63,USS,5319.76017691633,10369.903628176417,63.0,15.0,63.0,63.0,0.0,-32.18770978139664,includes_turnout_share_allocation,11747.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"beech, elaine",,11747.0,0.0,100.0,132.18770978139665,0.0,False,False,False,0.0,1920.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,66,,8531.0,8531.0,,,29,USS,3302.0240961813533,8410.351025483486,29.0,8.0,29.0,28.0,1.0,-43.614782452220645,partial_unresolved,0.0,8615.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"baker, alan 2",0.0,8615.0,-100.0,-56.385217547779355,-1.0,False,False,False,,-84.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,67,10382.0,,10382.0,,,30,USS,9050.006076946784,4652.921650495207,30.0,7.0,30.0,30.0,0.0,32.08864933036034,includes_turnout_share_allocation,10382.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"melton, darrio",,10382.0,0.0,100.0,67.91135066963966,0.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,68,10471.0,,10471.0,,,82,USS,8280.650572057937,5635.097569507677,82.0,32.0,82.0,81.0,1.0,19.011216469548852,partial_unresolved,10471.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"jackson, thomas e (action) 2",,10471.0,0.0,100.0,80.98878353045114,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,69,10605.0,0.0,10605.0,1.0,1.0,63,USS,9085.431591516319,5252.278672743921,63.0,12.0,63.0,63.0,0.0,26.734763418447216,includes_turnout_share_allocation,11058.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"colston, david",,11058.0,0.0,100.0,73.26523658155278,0.0,False,False,False,-453.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,70,7611.0,,7611.0,,,10,USS,6667.65955882353,2280.3382352941176,10.0,2.0,10.0,10.0,0.0,49.03131878746781,includes_turnout_share_allocation,7611.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"england, christopher j",,7611.0,0.0,100.0,50.96868121253219,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,71,12190.0,,12190.0,,,46,USS,10199.908572232125,5513.21001778343,46.0,5.0,46.0,45.0,1.0,29.826660618642066,partial_unresolved,12211.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"mccampbell, artis (aj)",,12211.0,0.0,100.0,70.17333938135793,1.0,False,False,False,-21.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,72,11552.0,0.0,11552.0,1.0,1.0,50,USS,9342.653042817217,6020.121240852293,50.0,13.0,50.0,49.0,1.0,21.627160177030948,partial_unresolved,11552.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"howard, ralph a 2",,11552.0,0.0,100.0,78.37283982296906,1.0,False,False,False,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,73,8137.0,7825.0,15962.0,0.5097732113770205,0.0195464227540408,9,USS,7172.365190271351,9649.450999473089,9.0,4.0,9.0,9.0,0.0,-14.725436191080924,includes_turnout_share_allocation,8137.0,7825.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"hubbard, joseph l (joe)","grimes, david 2",8137.0,7825.0,1.9546422754040846,16.680078466485007,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,74,8714.0,2562.0,11276.0,0.7727917701312522,0.5455835402625044,11,USS,3393.0693851599617,9534.371557477665,11.0,3.0,11.0,11.0,0.0,-47.505938720341,includes_turnout_share_allocation,0.0,8714.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,"love, jay, jr",0.0,8714.0,-100.0,-52.494061279659,-1.0,False,False,False,8714.0,-6152.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,75,5551.0,14046.0,19597.0,0.283257641475736,-0.4334847170485278,20,USS,5384.44303272794,14998.596108309883,20.0,10.0,20.0,20.0,0.0,-47.167417032651734,includes_turnout_share_allocation,5551.0,14046.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"allen, glenn l","wren, greg",5551.0,14046.0,-43.348471704852784,3.81894532779895,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,76,10092.0,,10092.0,,,17,USS,9104.899280012054,4423.997611720453,17.0,7.0,17.0,17.0,0.0,34.599285557066324,includes_turnout_share_allocation,10092.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"mcclammy, thad (tc)",,10092.0,0.0,100.0,65.40071444293368,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,77,8400.0,49.0,8449.0,0.9942004971002486,0.9884009942004972,17,USS,7261.631325920227,2436.3453287339144,17.0,6.0,17.0,17.0,0.0,49.755595100041994,includes_turnout_share_allocation,8353.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"knight, john 1",,8353.0,0.0,100.0,50.244404899958006,1.0,False,False,False,47.0,49.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,78,7191.0,1233.0,8424.0,0.8536324786324786,0.7072649572649573,12,USS,7445.872138883497,1885.3043204474918,12.0,3.0,12.0,12.0,0.0,59.591283507188955,includes_turnout_share_allocation,7349.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"holmes, alvin",,7349.0,0.0,100.0,40.408716492811045,1.0,False,False,False,-158.0,1233.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,79,,11128.0,11128.0,,,12,USS,4542.857610723302,10714.448559637089,12.0,11.0,12.0,12.0,0.0,-40.450069494594196,includes_turnout_share_allocation,0.0,11128.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"hubbard, mike",0.0,11128.0,-100.0,-59.549930505405804,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,80,5576.0,4626.0,10202.0,0.5465594981376201,0.0931189962752401,15,USS,3620.0703280440075,6804.627872113178,15.0,11.0,15.0,14.0,1.0,-30.548198930316783,partial_unresolved,5579.0,4626.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"vance, leslie","dudley, mervin",5579.0,4626.0,9.338559529642332,39.88675845995911,1.0,True,True,False,-3.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,81,7303.0,9261.0,16564.0,0.4408959188601787,-0.1182081622796425,30,USS,5550.775,10840.4,30.0,1.0,30.0,30.0,0.0,-32.27117641047698,includes_turnout_share_allocation,7306.0,9268.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"graham, betty c","tuggle, mark m",7306.0,9268.0,-11.83781826957886,20.43335814089812,1.0,True,True,True,-3.0,-7.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,82,10178.0,,10178.0,,,31,USS,8946.47585825883,3878.774608634085,31.0,4.0,31.0,31.0,0.0,39.5134680816293,includes_turnout_share_allocation,10180.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"walkerwarren, pebblin w",,10180.0,0.0,100.0,60.4865319183707,1.0,False,False,False,-2.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,83,7445.0,,7445.0,,,25,USS,6228.530382633674,3364.0656915113127,25.0,17.0,25.0,24.0,1.0,29.861204088880374,partial_unresolved,7484.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"bandy, george (tootie)",,7484.0,0.0,100.0,70.13879591111963,1.0,False,False,False,-39.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,84,2657.0,948.0,3605.0,0.7370319001386962,0.4740638002773925,13,USS,2666.4397884951677,1048.5773141381108,13.0,4.0,13.0,13.0,0.0,43.54926046532286,includes_turnout_share_allocation,7764.0,4152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"forte, berry","perrin, joyce l",7764.0,4152.0,30.31218529707956,-13.237075168243301,0.0,True,True,True,-5107.0,-3204.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,85,6668.0,6243.0,12911.0,0.5164588335527844,0.0329176671055688,27,USS,5111.833355210093,7815.243872850352,27.0,9.0,27.0,27.0,0.0,-20.912774557980065,includes_turnout_share_allocation,6692.0,6255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"grimsley, dexter","singleton, jody",6692.0,6255.0,3.3752992971344713,24.288073855114536,0.0,True,True,True,-24.0,-12.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,86,6623.0,9159.0,15782.0,0.4196553035103282,-0.1606893929793435,24,USS,3699.0354217561335,12175.252060296523,24.0,9.0,24.0,24.0,0.0,-53.39588720516454,includes_turnout_share_allocation,6623.0,9159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"carothers, merritt","lee, paul w",6623.0,9159.0,-16.068939297934357,37.326947907230185,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,87,,14347.0,14347.0,,,35,USS,2757.8327274688636,13486.545424766078,35.0,6.0,35.0,35.0,0.0,-66.04569652807012,includes_turnout_share_allocation,0.0,14347.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,"chesteen, donnie",0.0,14347.0,-100.0,-33.954303471929876,0.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,88,0.0,14293.0,14293.0,0.0,-1.0,18,USS,3808.835806173006,14548.927416281706,18.0,9.0,18.0,18.0,0.0,-58.50435851014634,includes_turnout_share_allocation,0.0,14382.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,"beckman, paul",0.0,14382.0,-100.0,-41.49564148985366,0.0,False,False,False,0.0,-89.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,89,7911.0,,7911.0,,,41,USS,3952.9163832960967,7903.130407657954,41.0,6.0,41.0,40.0,1.0,-33.31813794270616,partial_unresolved,7912.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"boothe, alan c",,7912.0,0.0,100.0,133.31813794270616,1.0,False,False,False,-1.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,90,8427.0,5753.0,14180.0,0.5942877291960508,0.1885754583921015,60,USS,5219.507693398281,9062.988764215623,60.0,4.0,60.0,60.0,0.0,-26.910429015148875,includes_turnout_share_allocation,8577.0,5855.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"newton, charles","hartin, jerry",8577.0,5855.0,18.860864745011085,45.77129376015996,1.0,True,True,True,-150.0,-102.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,91,5383.0,9754.0,15137.0,0.3556186826980247,-0.2887626346039506,34,USS,3348.0,11759.0,34.0,0.0,34.0,34.0,0.0,-55.67617660687099,whole_precincts,5383.0,9754.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"spicer, terry","moore, barry 2",5383.0,9754.0,-28.87626346039506,26.79991314647593,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,92,3080.0,6809.0,13064.0,0.3114571746384872,-0.3770856507230256,35,USS,2587.002869189634,10267.874228712464,35.0,3.0,35.0,34.0,1.0,-59.75064017357536,partial_unresolved,3086.0,6820.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"darby, david s","jones, mike, jr 3",3086.0,6820.0,-37.694326670704626,22.056313502870736,0.0,True,True,False,-6.0,-11.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,93,3270.0,11417.0,14687.0,0.2226458773064615,-0.554708245387077,20,USS,3482.382112268813,11758.828234429093,20.0,10.0,20.0,19.0,1.0,-54.303076552928864,partial_unresolved,3271.0,11418.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"helms, ronnie","clouse, steve",3271.0,11418.0,-55.463271836067804,-1.1601952831389397,-1.0,True,True,False,-1.0,-1.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,94,,16008.0,16008.0,,,14,USS,3690.41366050902,15660.211152943823,14.0,7.0,14.0,14.0,0.0,-61.85742118318174,includes_turnout_share_allocation,0.0,16481.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"faust, t joe, sr",0.0,16481.0,-100.0,-38.14257881681826,-1.0,False,False,False,,-473.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,95,,15730.0,15730.0,,,14,USS,3269.4043594747322,14903.26166857065,14.0,4.0,14.0,14.0,0.0,-64.0184400634541,includes_turnout_share_allocation,0.0,16239.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"mcmillan, steve",0.0,16239.0,-100.0,-35.98155993654591,-1.0,False,False,False,,-509.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,96,,13020.0,13020.0,,,14,USS,3317.3192072308675,12571.939677810542,14.0,7.0,14.0,14.0,0.0,-58.24450679252404,includes_turnout_share_allocation,0.0,13319.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"davis, randy 2",0.0,13319.0,-100.0,-41.75549320747596,-1.0,False,False,False,,-299.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,97,6590.0,,6590.0,,,16,USS,6132.224432815663,2850.323806359952,16.0,9.0,16.0,16.0,0.0,36.53640970323263,includes_turnout_share_allocation,6714.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"kennedy, yvonne",,6714.0,0.0,100.0,63.46359029676737,1.0,False,False,False,-124.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,98,6751.0,3218.0,9969.0,0.6771993178854449,0.3543986357708897,14,USS,7635.9941751899,3752.9952880018473,14.0,6.0,14.0,14.0,0.0,34.09432329125931,includes_turnout_share_allocation,6767.0,3222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"bracy, napoleon, jr","powe, sharon l",6767.0,3222.0,35.48903794173591,1.394714650476601,0.0,True,True,True,-16.0,-4.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,99,8554.0,1800.0,10354.0,0.8261541433262507,0.6523082866525014,15,USS,9025.903579711532,3338.878933629634,15.0,9.0,15.0,15.0,0.0,45.99372969112718,includes_turnout_share_allocation,8554.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"buskey, james e",,8554.0,0.0,100.0,54.00627030887282,1.0,False,False,False,0.0,1800.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,100,,12640.0,12640.0,,,13,USS,3239.1896288040016,12650.04125539609,13.0,7.0,13.0,13.0,0.0,-59.22786128024632,includes_turnout_share_allocation,0.0,12640.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"gaston, victor",0.0,12640.0,-100.0,-40.77213871975368,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,101,,8404.0,8404.0,,,11,USS,3101.2683484500326,8433.144127090392,11.0,7.0,11.0,11.0,0.0,-46.225811587256814,includes_turnout_share_allocation,0.0,8414.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"ison, jamie",0.0,8414.0,-100.0,-53.774188412743186,-1.0,False,False,False,,-10.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,102,,9511.0,9511.0,,,16,USS,2657.9793016601716,9214.080560548024,16.0,3.0,16.0,16.0,0.0,-55.222946438786074,includes_turnout_share_allocation,0.0,9641.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"fincher, chad",0.0,9641.0,-100.0,-44.777053561213926,-1.0,False,False,False,,-130.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,103,6886.0,,6886.0,,,14,USS,6443.913735964549,2533.3549870708603,14.0,8.0,14.0,14.0,0.0,43.56067384793004,includes_turnout_share_allocation,6962.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"mitchell, joseph c",,6962.0,0.0,100.0,56.43932615206996,1.0,False,False,False,-76.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,104,,11155.0,11155.0,,,15,USS,3131.3811155363405,11134.335386666164,15.0,9.0,15.0,15.0,0.0,-56.0992100880053,includes_turnout_share_allocation,0.0,11155.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"barton, jim",0.0,11155.0,-100.0,-43.9007899119947,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,house,105,,7643.0,7643.0,,,16,USS,1872.105435152564,7720.427915464711,16.0,6.0,16.0,16.0,0.0,-60.96744485059111,includes_turnout_share_allocation,0.0,7807.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"collier, spencer (spencer)",0.0,7807.0,-100.0,-39.03255514940889,-1.0,False,False,False,,-164.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,senate,1,23178.0,18266.0,41444.0,0.5592606891226716,0.1185213782453431,61,USS,14991.755968778696,26212.383991429444,61.0,3.0,61.0,61.0,0.0,-27.231797662775605,includes_turnout_share_allocation,23178.0,18266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"irons, tammy l","freeman, jerry",23178.0,18266.0,11.852137824534312,39.083935487309915,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,senate,2,23060.0,33050.0,56110.0,0.4109784352165389,-0.1780431295669221,46,USS,15593.691388115405,40742.925579423245,46.0,11.0,46.0,46.0,0.0,-44.64100889444411,includes_turnout_share_allocation,23060.0,33050.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"butler, tom","holtzclaw, bill",23060.0,33050.0,-17.80431295669221,26.8366959377519,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,senate,3,,38149.0,38149.0,,,60,USS,11720.147478020548,35277.59827547069,60.0,10.0,60.0,60.0,0.0,-50.12463985190221,includes_turnout_share_allocation,0.0,39245.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"orr, arthur",0.0,39245.0,-100.0,-49.87536014809779,-1.0,False,False,False,,-1096.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,senate,4,18733.0,25621.0,44354.0,0.4223519862921044,-0.1552960274157911,93,USS,10633.844335727785,33582.26952084955,93.0,6.0,93.0,93.0,0.0,-51.900592755751845,includes_turnout_share_allocation,18733.0,25621.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"little, zeb","bussman, paul",18733.0,25621.0,-15.529602741579113,36.37099001417273,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,senate,5,12211.0,33488.0,45699.0,0.2672049716623996,-0.4655900566752007,86,USS,11261.185284571426,35092.291447082534,86.0,16.0,86.0,86.0,0.0,-51.411690865115354,includes_turnout_share_allocation,12213.0,33500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"wadsworth, brett","reed, greg j",12213.0,33500.0,-46.566622186248985,4.845068678866369,0.0,True,True,True,-2.0,-12.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
AL,2010,senate,6,18691.0,16304.0,34995.0,0.5341048721245892,0.0682097442491784,131,USS,9800.652659920397,24867.759813525634,131.0,8.0,131.0,131.0,0.0,-43.46062042830994,includes_turnout_share_allocation,18692.0,16304.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"bedford, roger, jr","bonner, jim",18692.0,16304.0,6.823636987084238,50.28425741539417,1.0,True,True,True,-1.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
