state,year,chamber,district,party,candidate,candidate_votes,normalized_name,incumbent,match_method,match_score,runner_up_score,prior_candidate,prior_year,prior_party,prior_district,party_switch
TN,2024,lower,66,D,ELIZABETH WEBB,6152,ELIZABETH WEBB,False,no_prior_winner_match,0.4375,0.41379310344827586,,,,,False
GA,2024,lower,55,R,SAMUEL S LENAEUS,6095,SAMUEL S LENAEUS,False,no_prior_winner_match,0.5925925925925926,0.5882352941176471,,,,,False
AR,2024,upper,22,D,SANDY MAIER,6078,SANDY MAIER,False,no_prior_winner_match,0.47619047619047616,0.42857142857142855,,,,,False
TN,2024,lower,52,R,LAURA NELSON,5995,LAURA NELSON,False,no_prior_winner_match,0.6153846153846154,0.5,,,,,False
AR,2024,lower,67,D,ANDREW CADE EBERLY,5991,ANDREW CADE EBERLY,False,no_prior_winner_match,0.5625,0.5333333333333333,,,,,False
AR,2024,lower,66,D,MARK W PERRY,5987,MARK W PERRY,True,exact_normalized_name,1.0,0.0,"perry, mark w",2022.0,D,66.0,False
AR,2024,lower,56,D,STEVE MAGIE,5959,STEVE MAGIE,True,exact_normalized_name,1.0,0.0,"magie, steve",2022.0,D,56.0,False
GA,2024,lower,8,D,CHARLOTTE SLECZKOWSKI,5948,CHARLOTTE SLECZKOWSKI,False,no_prior_winner_match,0.5128205128205128,0.4444444444444444,,,,,False
TN,2024,lower,88,R,LARRY HUNTER,5896,LARRY HUNTER,False,no_prior_winner_match,0.6153846153846154,0.5454545454545454,,,,,False
TN,2024,lower,71,D,TIM COY,5853,TIM COY,False,no_prior_winner_match,0.625,0.5333333333333333,,,,,False
GA,2024,lower,169,D,THERESA R REWIS,5799,THERESA R REWIS,False,no_prior_winner_match,0.5806451612903226,0.5384615384615384,,,,,False
TN,2024,lower,15,R,JUSTIN HIRST,5790,JUSTIN HIRST,False,no_prior_winner_match,0.6666666666666666,0.6666666666666666,,,,,False
TN,2024,lower,24,D,ANDREA CHASE,5769,ANDREA CHASE,False,no_prior_winner_match,0.5384615384615384,0.5185185185185185,,,,,False
AR,2024,lower,71,D,CASSANDRA D GREEN,5752,CASSANDRA D GREEN,False,no_prior_winner_match,0.5161290322580645,0.4827586206896552,,,,,False
AR,2024,lower,32,R,JACK LADYMAN,5510,JACK LADYMAN,True,exact_normalized_name,1.0,0.0,"ladyman, jack",2022.0,R,32.0,False
AR,2024,lower,15,R,JOHN P CARR,5498,JOHN P CARR,True,exact_normalized_name,1.0,0.0,"carr, john p",2022.0,R,15.0,False
TN,2024,lower,98,R,CECIL HALE,5410,CECIL HALE,False,no_prior_winner_match,0.7272727272727273,0.5,,,,,False
AR,2024,lower,78,D,JAMES HENRY BARTOLOMEI,5395,JAMES HENRY BARTOLOMEI,False,no_prior_winner_match,0.47058823529411764,0.43243243243243246,,,,,False
GA,2024,lower,116,R,REIGN STEVENS,5346,REIGN STEVENS,False,no_prior_winner_match,0.56,0.56,,,,,False
GA,2024,lower,10,D,PAULETTE WILLIAMS,5323,PAULETTE WILLIAMS,False,no_prior_winner_match,0.7857142857142857,0.6875,,,,,False
AR,2024,lower,36,R,JOHNNY RYE,5318,JOHNNY RYE,True,district_name_match,0.9090909090909091,0.0,"rye, johnny 2",2022.0,R,36.0,False
TN,2024,lower,3,D,LORI LOVE,5248,LORI LOVE,False,no_prior_winner_match,0.5217391304347826,0.5217391304347826,,,,,False
TN,2024,lower,12,D,LESLIE P BRADDOCK,5196,LESLIE P BRADDOCK,False,no_prior_winner_match,0.46153846153846156,0.45161290322580644,,,,,False
GA,2024,lower,1,D,JOHN B ZIBLUK,5195,JOHN B ZIBLUK,False,no_prior_winner_match,0.5185185185185185,0.5,,,,,False
AR,2024,lower,18,D,JUSTIN MEEKS,5155,JUSTIN MEEKS,False,no_prior_winner_match,0.72,0.6666666666666666,,,,,False
GA,2024,lower,88,R,WILLIAM PARK FREEMAN,5132,WILLIAM PARK FREEMAN,False,no_prior_winner_match,0.6111111111111112,0.5333333333333333,,,,,False
TN,2024,lower,41,D,JOEL DEREK HAWN,5113,JOEL DEREK HAWN,False,no_prior_winner_match,0.5185185185185185,0.5,,,,,False
AR,2024,lower,56,R,KIM SLAUGHTER,5113,KIM SLAUGHTER,False,no_prior_winner_match,0.5833333333333334,0.48,,,,,False
AR,2024,lower,55,D,CYNTHIA NATIONS,5011,CYNTHIA NATIONS,False,no_prior_winner_match,0.46153846153846156,0.46153846153846156,,,,,False
AR,2024,lower,19,D,BILLY COOK,5002,BILLY COOK,False,no_prior_winner_match,0.45454545454545453,0.43478260869565216,,,,,False
TN,2024,lower,70,D,JASON LUTTRELL,4965,JASON LUTTRELL,False,no_prior_winner_match,0.6923076923076923,0.64,,,,,False
GA,2024,lower,86,R,"BARRY ""Z"" ZISHOLTZ",4936,BARRY Z ZISHOLTZ,False,no_prior_winner_match,0.5161290322580645,0.4864864864864865,,,,,False
TN,2024,lower,40,D,DANIEL T HAWTHORNE,4913,DANIEL T HAWTHORNE,False,no_prior_winner_match,0.5454545454545454,0.5333333333333333,,,,,False
AR,2024,lower,62,R,MARK D MCELROY,4845,MARK D MCELROY,True,exact_normalized_name,1.0,0.0,"mcelroy, mark d",2022.0,R,62.0,False
AR,2024,lower,35,D,JESSIE MCGRUDER,4814,JESSIE MCGRUDER,False,no_prior_winner_match,0.5714285714285714,0.5,,,,,False
AR,2024,lower,12,D,DAVID L BARBER,4804,DAVID L BARBER,False,no_prior_winner_match,0.6428571428571429,0.6086956521739131,,,,,False
GA,2024,lower,12,D,LOGAN JOHNSON,4778,LOGAN JOHNSON,False,no_prior_winner_match,0.5833333333333334,0.56,,,,,False
TN,2024,lower,22,D,ANNA GRABOWSKI,4773,ANNA GRABOWSKI,False,no_prior_winner_match,0.45161290322580644,0.4444444444444444,,,,,False
AR,2024,lower,14,D,JACOB MALLOY,4700,JACOB MALLOY,False,no_prior_winner_match,0.5217391304347826,0.5217391304347826,,,,,False
AR,2024,lower,35,R,ROBERT THORNE JR,4691,ROBERT THORNE,False,no_prior_winner_match,0.48,0.48,,,,,False
AR,2024,lower,11,R,REBECCA BURKES,4663,REBECCA BURKES,True,exact_normalized_name,1.0,0.0,"burkes, rebecca",2022.0,R,11.0,False
AR,2024,lower,81,D,GINA THOMAS-LITTLEJOHN,4610,GINA THOMAS LITTLEJOHN,False,no_prior_winner_match,0.4,0.3783783783783784,,,,,False
TN,2024,lower,11,D,JUSTIN L GROSS,4517,JUSTIN L GROSS,False,no_prior_winner_match,0.6923076923076923,0.6206896551724138,,,,,False
AR,2024,lower,83,D,TERESA DANNAWAY,4491,TERESA DANNAWAY,False,no_prior_winner_match,0.4444444444444444,0.4375,,,,,False
TN,2024,lower,23,D,DAVID W THOMFORDE,4470,DAVID W THOMFORDE,False,no_prior_winner_match,0.5454545454545454,0.5,,,,,False
AR,2024,lower,34,R,JOEY CARR,4397,JOEY CARR,True,exact_normalized_name,1.0,0.0,"carr, joey",2022.0,R,34.0,False
AR,2024,lower,13,D,ASHLEY SHEYS,4382,ASHLEY SHEYS,False,no_prior_winner_match,0.64,0.4666666666666667,,,,,False
AR,2024,lower,63,D,LINCOLN BARNETT,4218,LINCOLN BARNETT,False,no_prior_winner_match,0.5384615384615384,0.4827586206896552,,,,,False
AR,2024,lower,15,D,STEPHANIE FUNK,4213,STEPHANIE FUNK,False,no_prior_winner_match,0.5925925925925926,0.56,,,,,False
AR,2024,lower,51,D,JANE-ELLEN UDOUJ-KUTCHKA,4206,JANE ELLEN UDOUJ KUTCHKA,False,no_prior_winner_match,0.3902439024390244,0.3783783783783784,,,,,False
AR,2024,lower,62,D,DEXTER R MILLER,4185,DEXTER R MILLER,False,no_prior_winner_match,0.5384615384615384,0.46153846153846156,,,,,False
AR,2024,lower,25,D,CAITLIN TANNEHILL OXFORD,4171,CAITLIN TANNEHILL OXFORD,False,no_prior_winner_match,0.47368421052631576,0.4,,,,,False
AR,2024,lower,54,D,DOUG CORBITT,4120,DOUG CORBITT,False,no_prior_winner_match,0.5,0.48,,,,,False
TN,2024,lower,31,D,BRITTANY LYNN WARFEL,4094,BRITTANY LYNN WARFEL,False,no_prior_winner_match,0.47058823529411764,0.45161290322580644,,,,,False
GA,2024,lower,6,D,CATHY KOTT,3894,CATHY KOTT,False,no_prior_winner_match,0.5,0.47619047619047616,,,,,False
AR,2024,lower,6,D,RICK DELANEY,3724,RICK DELANEY,False,no_prior_winner_match,0.5714285714285714,0.56,,,,,False
GA,2024,lower,56,R,MESHA K MAINOR,3722,MESHA K MAINOR,True,district_name_match,0.9230769230769231,0.0,"mainor, mesha",2022.0,D,56.0,True
AR,2024,lower,7,D,DAVID MCPHERSON,3614,DAVID MCPHERSON,False,no_prior_winner_match,0.6206896551724138,0.5833333333333334,,,,,False
AR,2024,lower,32,D,DAVID MCAVOY,3585,DAVID MCAVOY,False,no_prior_winner_match,0.7619047619047619,0.64,,,,,False
AR,2024,lower,82,D,SAMUEL BRAZELL JR,3578,SAMUEL BRAZELL,False,no_prior_winner_match,0.4444444444444444,0.43478260869565216,,,,,False
AR,2024,lower,50,D,ROBIN W MCCRAY,3567,ROBIN W MCCRAY,False,no_prior_winner_match,0.5833333333333334,0.5384615384615384,,,,,False
AR,2024,lower,84,D,JILL SUMMERFORD,3494,JILL SUMMERFORD,False,no_prior_winner_match,0.4827586206896552,0.4827586206896552,,,,,False
AR,2024,lower,63,R,TAMMI NORTHCUTT BELL,3475,TAMMI NORTHCUTT BELL,False,no_prior_winner_match,0.45161290322580644,0.4,,,,,False
AR,2024,lower,97,D,O'DELL CARR,3459,O DELL CARR,False,no_prior_winner_match,0.7,0.6363636363636364,,,,,False
AR,2024,lower,96,D,ROBIN G ROARK,3358,ROBIN G ROARK,False,no_prior_winner_match,0.5,0.5,,,,,False
AR,2024,lower,94,D,ANNETTE TAYLOR,3356,ANNETTE TAYLOR,False,no_prior_winner_match,0.5185185185185185,0.5,,,,,False
AR,2024,lower,69,D,KWAMI ABDUL-BEY,3330,KWAMI ABDUL BEY,False,no_prior_winner_match,0.5185185185185185,0.4444444444444444,,,,,False
AR,2024,lower,85,D,CORTNEY WARWICK MCKEE,3275,CORTNEY WARWICK MCKEE,False,no_prior_winner_match,0.48484848484848486,0.47058823529411764,,,,,False
AR,2024,lower,11,D,REY HERNANDEZ,3223,REY HERNANDEZ,False,no_prior_winner_match,0.4827586206896552,0.48,,,,,False
AR,2024,lower,41,D,TOM NOWLIN,3147,TOM NOWLIN,False,no_prior_winner_match,0.5454545454545454,0.5,,,,,False
AR,2024,lower,42,D,LAUREN FAULK,3050,LAUREN FAULK,False,no_prior_winner_match,0.48,0.48,,,,,False
AR,2024,lower,37,D,LISA HEAD,2955,LISA HEAD,False,no_prior_winner_match,0.631578947368421,0.5555555555555556,,,,,False
TN,2024,lower,93,R,RENARDA RENEE CLARIETT,2920,RENARDA RENEE CLARIETT,False,no_prior_winner_match,0.45161290322580644,0.4444444444444444,,,,,False
AR,2024,lower,58,D,TREVOR MCGARRAH,2844,TREVOR MCGARRAH,False,no_prior_winner_match,0.56,0.5,,,,,False
AR,2024,lower,68,D,TOM BARTOLE,2789,TOM BARTOLE,False,no_prior_winner_match,0.5217391304347826,0.47619047619047616,,,,,False
AR,2024,lower,34,D,DESMOND HAMMETT,2694,DESMOND HAMMETT,False,no_prior_winner_match,0.5,0.4666666666666667,,,,,False
AR,2024,lower,9,D,DIANA GONZALES WORTHEN,2662,DIANA GONZALES WORTHEN,False,no_prior_winner_match,0.5945945945945946,0.47058823529411764,,,,,False
AR,2024,lower,45,D,WHITNEY SHEREE FREEMAN,2639,WHITNEY SHEREE FREEMAN,False,no_prior_winner_match,0.48484848484848486,0.42105263157894735,,,,,False
AR,2024,lower,66,R,WAYNE M BALL,2537,WAYNE M BALL,False,no_prior_winner_match,0.6363636363636364,0.47619047619047616,,,,,False
AR,2024,lower,36,D,DANIEL PARKER,2519,DANIEL PARKER,False,no_prior_winner_match,0.6923076923076923,0.5925925925925926,,,,,False
AR,2024,lower,53,D,AMIE GATES,2452,AMIE GATES,False,no_prior_winner_match,0.5714285714285714,0.5454545454545454,,,,,False
GA,2024,lower,59,R,MAURICE MPAYAMAGURU,2312,MAURICE MPAYAMAGURU,False,no_prior_winner_match,0.5,0.47058823529411764,,,,,False
AR,2024,lower,9,R,DEANNA HODGES,2188,DEANNA HODGES,True,exact_normalized_name,1.0,0.0,"hodges, deanna",2022.0,R,9.0,False
AR,2024,lower,57,D,CIARA' BOLTE,2159,CIARA BOLTE,False,no_prior_winner_match,0.5217391304347826,0.5,,,,,False
AR,2024,lower,30,D,HAMILTON HOLMES,2147,HAMILTON HOLMES,False,no_prior_winner_match,0.5925925925925926,0.5925925925925926,,,,,False
AR,2024,lower,24,D,RYAN INTCHAUSPE,2068,RYAN INTCHAUSPE,False,no_prior_winner_match,0.6153846153846154,0.5185185185185185,,,,,False
AR,2024,lower,92,D,DAVID MURRAY,2049,DAVID MURRAY,,ambiguous_fuzzy_name,0.8571428571428571,0.64,,,,,False
AR,2024,lower,86,D,BILL BRADSHAW,1550,BILL BRADSHAW,False,no_prior_winner_match,0.5833333333333334,0.48,,,,,False
