state,year,county,precinct_key,chamber,party,source_votes,allocated_votes,allocation_weight_sum,allocation_difference
TN,1998,SMITH,103LANCASTER,senate,D,21,21.0,1.0,0.0
TN,1998,SMITH,103LANCASTER,senate,R,60,60.0,1.0,0.0
TN,1998,SMITH,ABSENTEE,house,D,341,341.0,1.0,0.0
TN,1998,SMITH,ABSENTEE,house,R,395,395.0,1.0,0.0
TN,1998,SMITH,ABSENTEE,senate,D,341,341.0,1.0,0.0
TN,1998,SMITH,ABSENTEE,senate,R,395,395.0,1.0,0.0
TN,1998,STEWART,11INDIANMOUND,house,D,81,81.0,1.0,0.0
TN,1998,STEWART,11INDIANMOUND,house,R,162,162.0,1.0,0.0
TN,1998,STEWART,21BIGROCK,house,D,95,95.0,1.0,0.0
TN,1998,STEWART,21BIGROCK,house,R,145,145.0,1.0,0.0
TN,1998,STEWART,31BUMPUSMILLS,house,D,83,83.0,1.0,0.0
TN,1998,STEWART,31BUMPUSMILLS,house,R,173,173.0,1.0,0.0
TN,1998,STEWART,41CHURCHSTREET,house,D,66,66.0,1.0,0.0
TN,1998,STEWART,41CHURCHSTREET,house,R,112,112.0,1.0,0.0
TN,1998,STEWART,51NATCORDRIVE,house,D,80,80.0,1.0,0.0
TN,1998,STEWART,51NATCORDRIVE,house,R,119,119.0,1.0,0.0
TN,1998,STEWART,52LEATHERWOOD,house,D,40,40.0,1.0,0.0
TN,1998,STEWART,52LEATHERWOOD,house,R,39,39.0,1.0,0.0
TN,1998,STEWART,61HIGHSCHOOL,house,D,85,85.0,1.0,0.0
TN,1998,STEWART,61HIGHSCHOOL,house,R,151,151.0,1.0,0.0
TN,1998,STEWART,71CUMBCITY,house,D,58,58.0,1.0,0.0
TN,1998,STEWART,71CUMBCITY,house,R,102,102.0,1.0,0.0
TN,1998,STEWART,72CARLISLE,house,D,58,58.0,1.0,0.0
TN,1998,STEWART,72CARLISLE,house,R,84,84.0,1.0,0.0
TN,1998,STEWART,ABSENTEE,house,D,290,290.0,1.0,0.0
TN,1998,STEWART,ABSENTEE,house,R,448,448.0,1.0,0.0
TN,1998,SULLIVAN,01SHOLSTONRURITAN,house,D,64,64.0,1.0,0.0
TN,1998,SULLIVAN,01SHOLSTONRURITAN,house,R,186,186.0,1.0,0.0
TN,1998,SULLIVAN,02VPVALLEYP,house,D,56,56.0,1.0,0.0
TN,1998,SULLIVAN,02VPVALLEYP,house,R,152,152.0,1.0,0.0
TN,1998,SULLIVAN,03HICKORYTREEFIRE,house,D,50,50.0,1.0,0.0
TN,1998,SULLIVAN,03HICKORYTREEFIRE,house,R,186,186.0,1.0,0.0
TN,1998,SULLIVAN,04AAVOCASCHOOL,house,D,124,124.0,1.0,0.0
TN,1998,SULLIVAN,04AAVOCASCHOOL,house,R,458,458.0,1.0,0.0
TN,1998,SULLIVAN,04OSAVOCAFIREHL,house,D,123,123.0,1.0,0.0
TN,1998,SULLIVAN,04OSAVOCAFIREHL,house,R,552,552.0,1.0,0.0
TN,1998,SULLIVAN,05NBLTVJUSTICEC,house,D,127,127.0,1.0,0.0
TN,1998,SULLIVAN,05NBLTVJUSTICEC,house,R,562,562.0,1.0,0.0
TN,1998,SULLIVAN,05SBLTVMIDDLE,house,D,189,189.0,1.0,0.0
TN,1998,SULLIVAN,05SBLTVMIDDLE,house,R,727,727.0,1.0,0.0
TN,1998,SULLIVAN,07CFIREHALL3,house,D,28,28.0,1.0,0.0
TN,1998,SULLIVAN,07CFIREHALL3,house,R,157,157.0,1.0,0.0
TN,1998,SULLIVAN,07INDIANSPRINGSS,house,D,204,204.0,1.0,0.0
TN,1998,SULLIVAN,07INDIANSPRINGSS,house,R,1109,1109.0,1.0,0.0
TN,1998,SULLIVAN,08BUFFALORURITANB,house,D,72,72.0,1.0,0.0
TN,1998,SULLIVAN,08BUFFALORURITANB,house,R,252,252.0,1.0,0.0
TN,1998,SULLIVAN,09PINEYFLATSFIREH,house,D,126,126.0,1.0,0.0
TN,1998,SULLIVAN,09PINEYFLATSFIREH,house,R,418,418.0,1.0,0.0
TN,1998,SULLIVAN,10BDKETRONMIDD,house,D,161,161.0,1.0,0.0
TN,1998,SULLIVAN,10BDKETRONMIDD,house,R,612,612.0,1.0,0.0
TN,1998,SULLIVAN,10OROREBANKMIS,house,D,73,73.0,1.0,0.0
TN,1998,SULLIVAN,10OROREBANKMIS,house,R,287,287.0,1.0,0.0
TN,1998,SULLIVAN,11AJJOHNSONSCHOOL,house,D,93,93.0,1.0,0.0
TN,1998,SULLIVAN,11AJJOHNSONSCHOOL,house,R,283,283.0,1.0,0.0
TN,1998,SULLIVAN,11CGCEDARGROVE,house,D,111,111.0,1.0,0.0
TN,1998,SULLIVAN,11CGCEDARGROVE,house,R,451,451.0,1.0,0.0
TN,1998,SULLIVAN,11CWASHINGTONSCH,house,D,91,91.0,1.0,0.0
TN,1998,SULLIVAN,11CWASHINGTONSCH,house,R,257,257.0,1.0,0.0
TN,1998,SULLIVAN,11DDICKSONCENTER,house,D,94,94.0,1.0,0.0
TN,1998,SULLIVAN,11DDICKSONCENTER,house,R,496,496.0,1.0,0.0
TN,1998,SULLIVAN,11ERENAISSANCECTR,house,D,68,68.0,1.0,0.0
TN,1998,SULLIVAN,11ERENAISSANCECTR,house,R,451,451.0,1.0,0.0
TN,1998,SULLIVAN,11JCHRISTFELLOW,house,D,111,111.0,1.0,0.0
TN,1998,SULLIVAN,11JCHRISTFELLOW,house,R,528,528.0,1.0,0.0
TN,1998,SULLIVAN,11RROBINSONSCHOOL,house,D,170,170.0,1.0,0.0
TN,1998,SULLIVAN,11RROBINSONSCHOOL,house,R,609,609.0,1.0,0.0
TN,1998,SULLIVAN,11SCIVICAUDITOR,house,D,174,174.0,1.0,0.0
TN,1998,SULLIVAN,11SCIVICAUDITOR,house,R,358,358.0,1.0,0.0
TN,1998,SULLIVAN,11WKINGSPORTLIBRY,house,D,99,99.0,1.0,0.0
TN,1998,SULLIVAN,11WKINGSPORTLIBRY,house,R,299,299.0,1.0,0.0
TN,1998,SULLIVAN,12BRNKPTFIREHAL,house,D,60,60.0,1.0,0.0
TN,1998,SULLIVAN,12BRNKPTFIREHAL,house,R,228,228.0,1.0,0.0
TN,1998,SULLIVAN,12CBBANKOFTENN,house,D,106,106.0,1.0,0.0
TN,1998,SULLIVAN,12CBBANKOFTENN,house,R,695,695.0,1.0,0.0
TN,1998,SULLIVAN,12LGLYNNVIEWSCH,house,D,79,79.0,1.0,0.0
TN,1998,SULLIVAN,12LGLYNNVIEWSCH,house,R,251,251.0,1.0,0.0
TN,1998,SULLIVAN,12OKFIREHALL4,house,D,112,112.0,1.0,0.0
TN,1998,SULLIVAN,12OKFIREHALL4,house,R,355,355.0,1.0,0.0
TN,1998,SULLIVAN,12WVWESTVIEWSCH,house,D,60,60.0,1.0,0.0
TN,1998,SULLIVAN,12WVWESTVIEWSCH,house,R,209,209.0,1.0,0.0
TN,1998,SULLIVAN,13CCOUNTYRDBLDG,house,D,70,70.0,1.0,0.0
TN,1998,SULLIVAN,13CCOUNTYRDBLDG,house,R,273,273.0,1.0,0.0
TN,1998,SULLIVAN,13PSOUTHHIGHSCH,house,D,107,107.0,1.0,0.0
TN,1998,SULLIVAN,13PSOUTHHIGHSCH,house,R,635,635.0,1.0,0.0
TN,1998,SULLIVAN,14CHCOLHGTSSC,house,D,192,192.0,1.0,0.0
TN,1998,SULLIVAN,14CHCOLHGTSSC,house,R,1249,1249.0,1.0,0.0
TN,1998,SULLIVAN,14MPMILLERPERRYS,house,D,142,142.0,1.0,0.0
TN,1998,SULLIVAN,14MPMILLERPERRYS,house,R,725,725.0,1.0,0.0
TN,1998,SULLIVAN,15SULLIVANWESTSCH,house,D,123,123.0,1.0,0.0
TN,1998,SULLIVAN,15SULLIVANWESTSCH,house,R,383,383.0,1.0,0.0
TN,1998,SULLIVAN,16BCBLUFFCITYMS,house,D,161,161.0,1.0,0.0
TN,1998,SULLIVAN,16BCBLUFFCITYMS,house,R,497,497.0,1.0,0.0
TN,1998,SULLIVAN,16CGCHINQUAPINB,house,D,52,52.0,1.0,0.0
TN,1998,SULLIVAN,16CGCHINQUAPINB,house,R,199,199.0,1.0,0.0
TN,1998,SULLIVAN,17EFAIRMONTSCHOOL,house,D,216,216.0,1.0,0.0
TN,1998,SULLIVAN,17EFAIRMONTSCHOOL,house,R,539,539.0,1.0,0.0
TN,1998,SULLIVAN,17SHAYNESFIELD,house,D,104,104.0,1.0,0.0
TN,1998,SULLIVAN,17SHAYNESFIELD,house,R,507,507.0,1.0,0.0
TN,1998,SULLIVAN,17WANDERSONSCHOOL,house,D,179,179.0,1.0,0.0
TN,1998,SULLIVAN,17WANDERSONSCHOOL,house,R,681,681.0,1.0,0.0
TN,1998,SULLIVAN,18HOLSTONMIDSCH,house,D,85,85.0,1.0,0.0
TN,1998,SULLIVAN,18HOLSTONMIDSCH,house,R,353,353.0,1.0,0.0
TN,1998,SULLIVAN,19HECHEROKEESCH,house,D,34,34.0,1.0,0.0
TN,1998,SULLIVAN,19HECHEROKEESCH,house,R,31,31.0,1.0,0.0
TN,1998,SULLIVAN,20ROCKYSPGSCOMM,house,D,42,42.0,1.0,0.0
TN,1998,SULLIVAN,20ROCKYSPGSCOMM,house,R,289,289.0,1.0,0.0
TN,1998,SULLIVAN,21WEAVERSCHOOL,house,D,85,85.0,1.0,0.0
TN,1998,SULLIVAN,21WEAVERSCHOOL,house,R,406,406.0,1.0,0.0
TN,1998,SULLIVAN,22HOLVALLEYMIDS,house,D,52,52.0,1.0,0.0
TN,1998,SULLIVAN,22HOLVALLEYMIDS,house,R,199,199.0,1.0,0.0
TN,1998,SULLIVAN,ABSENTEE,house,D,1498,1498.0,1.0,0.0
TN,1998,SULLIVAN,ABSENTEE,house,R,4663,4663.0,1.0,0.0
TN,1998,SUMNER,01NSUMNER,house,D,115,115.0,1.0,0.0
TN,1998,SUMNER,01NSUMNER,house,R,248,248.0,1.0,0.0
TN,1998,SUMNER,01WESTMORELAND,house,D,206,206.0,1.0,0.0
TN,1998,SUMNER,01WESTMORELAND,house,R,382,382.0,1.0,0.0
TN,1998,SUMNER,02FOUNTAINHEAD,house,D,105,105.0,1.0,0.0
TN,1998,SUMNER,02FOUNTAINHEAD,house,R,198,198.0,1.0,0.0
TN,1998,SUMNER,02MITCHELLVILLE,house,D,48,48.0,1.0,0.0
TN,1998,SUMNER,02MITCHELLVILLE,house,R,115,115.0,1.0,0.0
TN,1998,SUMNER,02PORTLAND,house,D,242,242.0,1.0,0.0
TN,1998,SUMNER,02PORTLAND,house,R,468,468.0,1.0,0.0
TN,1998,SUMNER,03BUSHESCHAPEL,house,D,105,105.0,1.0,0.0
TN,1998,SUMNER,03BUSHESCHAPEL,house,R,190,190.0,1.0,0.0
TN,1998,SUMNER,03CAIRO,house,D,114,114.0,1.0,0.0
TN,1998,SUMNER,03CAIRO,house,R,254,254.0,1.0,0.0
TN,1998,SUMNER,03CASTSPRINGS,house,D,101,101.0,1.0,0.0
TN,1998,SUMNER,03CASTSPRINGS,house,R,222,222.0,1.0,0.0
TN,1998,SUMNER,03SIDEVIEW,house,D,118,118.0,1.0,0.0
TN,1998,SUMNER,03SIDEVIEW,house,R,300,300.0,1.0,0.0
TN,1998,SUMNER,04COTTONTOWN,house,D,59,59.0,1.0,0.0
TN,1998,SUMNER,04COTTONTOWN,house,R,130,130.0,1.0,0.0
TN,1998,SUMNER,04COUNTYADMNBLD,house,D,143,143.0,1.0,0.0
TN,1998,SUMNER,04COUNTYADMNBLD,house,R,281,281.0,1.0,0.0
TN,1998,SUMNER,04SALEM,house,D,51,51.0,1.0,0.0
TN,1998,SUMNER,04SALEM,house,R,88,88.0,1.0,0.0
TN,1998,SUMNER,04UNIONELEM,house,D,184,184.0,1.0,0.0
TN,1998,SUMNER,04UNIONELEM,house,R,70,70.0,1.0,0.0
TN,1998,SUMNER,05CITYHALL,house,D,159,159.0,1.0,0.0
TN,1998,SUMNER,05CITYHALL,house,R,388,388.0,1.0,0.0
TN,1998,SUMNER,05SOUTHWATER,house,D,233,233.0,1.0,0.0
TN,1998,SUMNER,05SOUTHWATER,house,R,471,471.0,1.0,0.0
TN,1998,SUMNER,06BLUEGRASS,house,D,124,124.0,1.0,0.0
TN,1998,SUMNER,06BLUEGRASS,house,R,572,572.0,1.0,0.0
TN,1998,SUMNER,06SRHIGHSCHL,house,D,68,68.0,1.0,0.0
TN,1998,SUMNER,06SRHIGHSCHL,house,R,260,260.0,1.0,0.0
TN,1998,SUMNER,06VOLSTATEGYM,house,D,169,169.0,1.0,0.0
TN,1998,SUMNER,06VOLSTATEGYM,house,R,692,692.0,1.0,0.0
TN,1998,SUMNER,07KNOXDOSS,house,D,263,263.0,1.0,0.0
TN,1998,SUMNER,07KNOXDOSS,house,R,693,693.0,1.0,0.0
TN,1998,SUMNER,07LONGHOLLOW44,house,D,22,22.0,1.0,0.0
TN,1998,SUMNER,07LONGHOLLOW44,house,R,175,175.0,1.0,0.0
TN,1998,SUMNER,07LONGHOLLOW45,house,D,42,42.0,1.0,0.0
TN,1998,SUMNER,07LONGHOLLOW45,house,R,217,217.0,1.0,0.0
TN,1998,SUMNER,07SAUNDERSVILLE,house,D,92,92.0,1.0,0.0
TN,1998,SUMNER,07SAUNDERSVILLE,house,R,462,462.0,1.0,0.0
TN,1998,SUMNER,08BROWNELEM,house,D,181,181.0,1.0,0.0
TN,1998,SUMNER,08BROWNELEM,house,R,602,602.0,1.0,0.0
TN,1998,SUMNER,08LAKESIDE,house,D,203,203.0,1.0,0.0
TN,1998,SUMNER,08LAKESIDE,house,R,702,702.0,1.0,0.0
TN,1998,SUMNER,09INDIANLAKE,house,D,113,113.0,1.0,0.0
TN,1998,SUMNER,09INDIANLAKE,house,R,778,778.0,1.0,0.0
TN,1998,SUMNER,09NANNIEBERRY,house,D,232,232.0,1.0,0.0
TN,1998,SUMNER,09NANNIEBERRY,house,R,737,737.0,1.0,0.0
TN,1998,SUMNER,09ROCKCASTLE,house,D,123,123.0,1.0,0.0
TN,1998,SUMNER,09ROCKCASTLE,house,R,796,796.0,1.0,0.0
TN,1998,SUMNER,10FREEHILLFIRE,house,D,208,208.0,1.0,0.0
TN,1998,SUMNER,10FREEHILLFIRE,house,R,655,655.0,1.0,0.0
TN,1998,SUMNER,10WALTONFERRY,house,D,233,233.0,1.0,0.0
TN,1998,SUMNER,10WALTONFERRY,house,R,650,650.0,1.0,0.0
TN,1998,SUMNER,11MADISONCREEK,house,D,204,204.0,1.0,0.0
TN,1998,SUMNER,11MADISONCREEK,house,R,9,9.0,1.0,0.0
TN,1998,SUMNER,11MILLERSVILLE,house,D,82,82.0,1.0,0.0
TN,1998,SUMNER,11MILLERSVILLE,house,R,207,207.0,1.0,0.0
TN,1998,SUMNER,11SHACKLEISLAND44,house,D,63,63.0,1.0,0.0
TN,1998,SUMNER,11SHACKLEISLAND44,house,R,225,225.0,1.0,0.0
TN,1998,SUMNER,11SHACKLEISLAND45,house,D,57,57.0,1.0,0.0
TN,1998,SUMNER,11SHACKLEISLAND45,house,R,188,188.0,1.0,0.0
TN,1998,SUMNER,12OAKMONT,house,D,152,152.0,1.0,0.0
TN,1998,SUMNER,12OAKMONT,house,R,334,334.0,1.0,0.0
TN,1998,SUMNER,12WHITEHOUSE,house,D,245,245.0,1.0,0.0
TN,1998,SUMNER,12WHITEHOUSE,house,R,765,765.0,1.0,0.0
TN,1998,SUMNER,ABSENTEE,house,D,1021,1020.9999999999999,1.0,-1.1368683772161603e-13
TN,1998,SUMNER,ABSENTEE,house,R,2382,2382.0,1.0,0.0
TN,1998,TIPTON,0102AIRPORT,house,D,118,118.0,1.0,0.0
TN,1998,TIPTON,0102AIRPORT,house,R,226,226.0,1.0,0.0
TN,1998,TIPTON,0203SCOVINGTON,house,D,128,128.0,1.0,0.0
TN,1998,TIPTON,0203SCOVINGTON,house,R,331,331.0,1.0,0.0
TN,1998,TIPTON,0204FIRESTATIONS,house,D,84,84.0,1.0,0.0
TN,1998,TIPTON,0204FIRESTATIONS,house,R,311,311.0,1.0,0.0
TN,1998,TIPTON,0306WCOVINGTON,house,D,127,127.0,1.0,0.0
TN,1998,TIPTON,0306WCOVINGTON,house,R,481,481.0,1.0,0.0
TN,1998,TIPTON,0307GARLAND,house,D,71,71.0,1.0,0.0
TN,1998,TIPTON,0307GARLAND,house,R,217,217.0,1.0,0.0
TN,1998,TIPTON,0308BURLISON,house,D,52,52.0,1.0,0.0
TN,1998,TIPTON,0308BURLISON,house,R,202,202.0,1.0,0.0
TN,1998,TIPTON,0409ATOKA,house,D,138,138.0,1.0,0.0
TN,1998,TIPTON,0409ATOKA,house,R,690,690.0,1.0,0.0
TN,1998,TIPTON,0410WILKINSVILLE,house,D,115,115.0,1.0,0.0
TN,1998,TIPTON,0410WILKINSVILLE,house,R,256,256.0,1.0,0.0
TN,1998,TIPTON,0511EMUNFORD,house,D,74,74.0,1.0,0.0
TN,1998,TIPTON,0511EMUNFORD,house,R,441,441.0,1.0,0.0
TN,1998,TIPTON,0512WMUNFORD,house,D,64,64.0,1.0,0.0
TN,1998,TIPTON,0512WMUNFORD,house,R,549,549.0,1.0,0.0
TN,1998,TIPTON,0613GILTEDGE,house,D,58,58.0,1.0,0.0
TN,1998,TIPTON,0613GILTEDGE,house,R,252,252.0,1.0,0.0
TN,1998,TIPTON,0614DRUMMONDS,house,D,71,71.0,1.0,0.0
TN,1998,TIPTON,0614DRUMMONDS,house,R,249,249.0,1.0,0.0
TN,1998,TIPTON,0615QUITO,house,D,50,50.0,1.0,0.0
TN,1998,TIPTON,0615QUITO,house,R,245,245.0,1.0,0.0
TN,1998,TIPTON,0616CORONA,house,D,1,1.0,1.0,0.0
TN,1998,TIPTON,0616CORONA,house,R,16,16.0,1.0,0.0
TN,1998,TIPTON,0617REVERIE,house,D,28,28.0,1.0,0.0
TN,1998,TIPTON,0617REVERIE,house,R,3,3.0,1.0,0.0
TN,1998,TIPTON,0718BRIGHTON,house,D,126,126.0,1.0,0.0
TN,1998,TIPTON,0718BRIGHTON,house,R,432,432.0,1.0,0.0
TN,1998,TIPTON,0719CLOPTON,house,D,77,77.0,1.0,0.0
TN,1998,TIPTON,0719CLOPTON,house,R,327,327.0,1.0,0.0
TN,1998,TIPTON,0720MASON,house,D,145,145.0,1.0,0.0
TN,1998,TIPTON,0720MASON,house,R,162,162.0,1.0,0.0
TN,1998,TROUSDALE,01ELEMSCHOOL,house,D,42,42.0,1.0,0.0
TN,1998,TROUSDALE,01ELEMSCHOOL,house,R,39,39.0,1.0,0.0
TN,1998,TROUSDALE,01ELEMSCHOOL,senate,D,42,42.0,1.0,0.0
TN,1998,TROUSDALE,01ELEMSCHOOL,senate,R,39,39.0,1.0,0.0
TN,1998,TROUSDALE,02CATO,house,D,27,27.0,1.0,0.0
TN,1998,TROUSDALE,02CATO,house,R,45,45.0,1.0,0.0
TN,1998,TROUSDALE,02CATO,senate,D,27,27.0,1.0,0.0
TN,1998,TROUSDALE,02CATO,senate,R,45,45.0,1.0,0.0
TN,1998,TROUSDALE,03BEECHGROVE,house,D,19,19.0,1.0,0.0
TN,1998,TROUSDALE,03BEECHGROVE,house,R,65,65.0,1.0,0.0
TN,1998,TROUSDALE,03BEECHGROVE,senate,D,19,19.0,1.0,0.0
TN,1998,TROUSDALE,03BEECHGROVE,senate,R,65,65.0,1.0,0.0
TN,1998,TROUSDALE,04WILLARD,house,D,41,41.0,1.0,0.0
TN,1998,TROUSDALE,04WILLARD,house,R,63,63.0,1.0,0.0
TN,1998,TROUSDALE,04WILLARD,senate,D,41,41.0,1.0,0.0
TN,1998,TROUSDALE,04WILLARD,senate,R,63,63.0,1.0,0.0
TN,1998,TROUSDALE,05TEMPLOW,house,D,30,30.0,1.0,0.0
TN,1998,TROUSDALE,05TEMPLOW,house,R,67,67.0,1.0,0.0
TN,1998,TROUSDALE,05TEMPLOW,senate,D,30,30.0,1.0,0.0
TN,1998,TROUSDALE,05TEMPLOW,senate,R,67,67.0,1.0,0.0
TN,1998,TROUSDALE,06WALNUTGROVE,house,D,43,43.0,1.0,0.0
TN,1998,TROUSDALE,06WALNUTGROVE,house,R,70,70.0,1.0,0.0
TN,1998,TROUSDALE,06WALNUTGROVE,senate,D,43,43.0,1.0,0.0
TN,1998,TROUSDALE,06WALNUTGROVE,senate,R,70,70.0,1.0,0.0
TN,1998,TROUSDALE,07COURTHOUSE,house,D,40,40.0,1.0,0.0
TN,1998,TROUSDALE,07COURTHOUSE,house,R,32,32.0,1.0,0.0
TN,1998,TROUSDALE,07COURTHOUSE,senate,D,40,40.0,1.0,0.0
TN,1998,TROUSDALE,07COURTHOUSE,senate,R,32,32.0,1.0,0.0
TN,1998,TROUSDALE,08CITYHALL,house,D,31,31.0,1.0,0.0
TN,1998,TROUSDALE,08CITYHALL,house,R,41,41.0,1.0,0.0
TN,1998,TROUSDALE,08CITYHALL,senate,D,31,31.0,1.0,0.0
TN,1998,TROUSDALE,08CITYHALL,senate,R,41,41.0,1.0,0.0
TN,1998,TROUSDALE,09HIGHSCHOOL,house,D,24,24.0,1.0,0.0
TN,1998,TROUSDALE,09HIGHSCHOOL,house,R,25,25.0,1.0,0.0
TN,1998,TROUSDALE,09HIGHSCHOOL,senate,D,24,24.0,1.0,0.0
TN,1998,TROUSDALE,09HIGHSCHOOL,senate,R,25,25.0,1.0,0.0
TN,1998,TROUSDALE,10PROVIDENCE,house,D,19,19.0,1.0,0.0
TN,1998,TROUSDALE,10PROVIDENCE,house,R,74,74.0,1.0,0.0
TN,1998,TROUSDALE,10PROVIDENCE,senate,D,19,19.0,1.0,0.0
TN,1998,TROUSDALE,10PROVIDENCE,senate,R,74,74.0,1.0,0.0
TN,1998,TROUSDALE,ABSENTEE,house,D,176,176.0,1.0,0.0
TN,1998,TROUSDALE,ABSENTEE,house,R,196,196.0,1.0,0.0
TN,1998,TROUSDALE,ABSENTEE,senate,D,176,176.0,1.0,0.0
TN,1998,TROUSDALE,ABSENTEE,senate,R,196,196.0,1.0,0.0
TN,1998,UNICOI,FISHERY,house,D,32,32.0,1.0,0.0
TN,1998,UNICOI,FISHERY,house,R,144,144.0,1.0,0.0
TN,1998,UNICOI,FISHERY,senate,D,32,32.0,1.0,0.0
TN,1998,UNICOI,FISHERY,senate,R,144,144.0,1.0,0.0
TN,1998,UNICOI,FLAGPOND,house,D,10,10.0,1.0,0.0
TN,1998,UNICOI,FLAGPOND,house,R,83,83.0,1.0,0.0
TN,1998,UNICOI,FLAGPOND,senate,D,10,10.0,1.0,0.0
TN,1998,UNICOI,FLAGPOND,senate,R,83,83.0,1.0,0.0
TN,1998,UNICOI,LIMESTONECOVE,house,D,35,35.0,1.0,0.0
TN,1998,UNICOI,LIMESTONECOVE,house,R,118,118.0,1.0,0.0
TN,1998,UNICOI,LIMESTONECOVE,senate,D,35,35.0,1.0,0.0
TN,1998,UNICOI,LIMESTONECOVE,senate,R,118,118.0,1.0,0.0
TN,1998,UNICOI,LOVECHAPEL,house,D,55,55.0,1.0,0.0
TN,1998,UNICOI,LOVECHAPEL,house,R,191,191.0,1.0,0.0
TN,1998,UNICOI,LOVECHAPEL,senate,D,55,55.0,1.0,0.0
TN,1998,UNICOI,LOVECHAPEL,senate,R,191,191.0,1.0,0.0
TN,1998,UNICOI,MIDDLESCHOOL,house,D,95,95.0,1.0,0.0
TN,1998,UNICOI,MIDDLESCHOOL,house,R,283,283.0,1.0,0.0
TN,1998,UNICOI,MIDDLESCHOOL,senate,D,95,95.0,1.0,0.0
TN,1998,UNICOI,MIDDLESCHOOL,senate,R,283,283.0,1.0,0.0
TN,1998,UNICOI,ROCKCREEK,house,D,70,70.0,1.0,0.0
TN,1998,UNICOI,ROCKCREEK,house,R,264,264.0,1.0,0.0
TN,1998,UNICOI,ROCKCREEK,senate,D,70,70.0,1.0,0.0
TN,1998,UNICOI,ROCKCREEK,senate,R,264,264.0,1.0,0.0
TN,1998,UNICOI,TEMPLEHILL,house,D,21,21.0,1.0,0.0
TN,1998,UNICOI,TEMPLEHILL,house,R,147,147.0,1.0,0.0
TN,1998,UNICOI,TEMPLEHILL,senate,D,21,21.0,1.0,0.0
TN,1998,UNICOI,TEMPLEHILL,senate,R,147,147.0,1.0,0.0
TN,1998,UNICOI,UNICOI,house,D,91,91.0,1.0,0.0
TN,1998,UNICOI,UNICOI,house,R,560,560.0,1.0,0.0
TN,1998,UNICOI,UNICOI,senate,D,91,91.0,1.0,0.0
TN,1998,UNICOI,UNICOI,senate,R,560,560.0,1.0,0.0
TN,1998,UNICOI,ZABSENTEE,house,D,194,194.0,1.0,0.0
TN,1998,UNICOI,ZABSENTEE,house,R,717,717.0,1.0,0.0
TN,1998,UNICOI,ZABSENTEE,senate,D,194,194.0,1.0,0.0
TN,1998,UNICOI,ZABSENTEE,senate,R,717,717.0,1.0,0.0
TN,1998,UNION,11MAYNARDVILLEELE,house,D,81,81.0,1.0,0.0
TN,1998,UNION,11MAYNARDVILLEELE,house,R,231,231.0,1.0,0.0
TN,1998,UNION,22LUTTRELLELEM,house,D,110,110.0,1.0,0.0
TN,1998,UNION,22LUTTRELLELEM,house,R,244,244.0,1.0,0.0
TN,1998,UNION,32CEDARGROVECC,house,D,41,41.0,1.0,0.0
TN,1998,UNION,32CEDARGROVECC,house,R,83,83.0,1.0,0.0
TN,1998,UNION,33BROCKCOMMCTR,house,D,30,30.0,1.0,0.0
TN,1998,UNION,33BROCKCOMMCTR,house,R,65,65.0,1.0,0.0
TN,1998,UNION,47BIGRIDGEELEM,house,D,83,83.0,1.0,0.0
TN,1998,UNION,47BIGRIDGEELEM,house,R,155,155.0,1.0,0.0
TN,1998,UNION,510SHARPCHAPEL,house,D,60,60.0,1.0,0.0
TN,1998,UNION,510SHARPCHAPEL,house,R,182,182.0,1.0,0.0
TN,1998,UNION,513BRADENCHAPEL,house,D,5,5.0,1.0,0.0
TN,1998,UNION,513BRADENCHAPEL,house,R,31,31.0,1.0,0.0
TN,1998,UNION,65PLAINVIEWCOMM,house,D,33,33.0,1.0,0.0
TN,1998,UNION,65PLAINVIEWCOMM,house,R,57,57.0,1.0,0.0
TN,1998,UNION,66PAULETTECOMM,house,D,79,79.0,1.0,0.0
TN,1998,UNION,66PAULETTECOMM,house,R,213,213.0,1.0,0.0
TN,1998,UNION,ABSENTEE,house,D,90,90.0,1.0,0.0
TN,1998,UNION,ABSENTEE,house,R,218,218.0,1.0,0.0
TN,1998,VAN BUREN,BONECAVECC,house,D,21,21.0,1.0,0.0
TN,1998,VAN BUREN,BONECAVECC,house,R,39,39.0,1.0,0.0
TN,1998,VAN BUREN,BONECAVECC,senate,D,21,21.0,1.0,0.0
TN,1998,VAN BUREN,BONECAVECC,senate,R,39,39.0,1.0,0.0
TN,1998,VAN BUREN,CEDARGROVECC,house,D,26,26.0,1.0,0.0
TN,1998,VAN BUREN,CEDARGROVECC,house,R,20,20.0,1.0,0.0
TN,1998,VAN BUREN,CEDARGROVECC,senate,D,26,26.0,1.0,0.0
TN,1998,VAN BUREN,CEDARGROVECC,senate,R,20,20.0,1.0,0.0
TN,1998,VAN BUREN,CUMMINGSVILLECC,house,D,37,37.0,1.0,0.0
TN,1998,VAN BUREN,CUMMINGSVILLECC,house,R,61,61.0,1.0,0.0
TN,1998,VAN BUREN,CUMMINGSVILLECC,senate,D,37,37.0,1.0,0.0
TN,1998,VAN BUREN,CUMMINGSVILLECC,senate,R,61,61.0,1.0,0.0
TN,1998,VAN BUREN,HIGHLANDVILLAGE,house,D,88,88.0,1.0,0.0
TN,1998,VAN BUREN,HIGHLANDVILLAGE,house,R,59,59.0,1.0,0.0
TN,1998,VAN BUREN,HIGHLANDVILLAGE,senate,D,88,88.0,1.0,0.0
