state,year,chamber,district,dem_votes,rep_votes,dem_margin,dem_win,incumbency_balance,result_source,prior_pres_margin,presidential_source,national_swing,environment_baseline_margin,nonwhite_share,college_share,white_college_share,acs_vintage,demographics_source,swing_x_nonwhite,swing_x_white_college,baseline_error,primary_calibration_eligible,incumbency_model_ready,open_seat,gap,dem_candidate_id,rep_candidate_id,prior_quality_differential,prior_quality_available,demographic_type
AR,2024,lower,15.0,4213.0,5498.0,-13.232416846874678,0,-1.0,MEDSL 2024 precinct general returns,-10.30723585904105,2020 block results aggregated to 2024 BAF,-6.01,-16.31723585904105,0.5332137053087758,0.2807929470519288,0.3482688391038696,2024,ACS 2024 5-year direct SLD tabulation,-3.2046143689057422,-2.093095723014256,3.0848190121663706,True,True,0.0,3.0848190121663706,STEPHANIE FUNK,JOHN P CARR,-0.04394081796954197,1,majority_nonwhite
AR,2024,lower,18.0,5155.0,9332.0,-28.83274660040036,0,-1.0,MEDSL 2024 precinct general returns,-20.04965555291611,2020 block results aggregated to 2024 BAF,-6.01,-26.059655552916112,0.3624007282543867,0.4641350210970464,0.5235541677979908,2024,ACS 2024 5-year direct SLD tabulation,-2.178028376808864,-3.1465605484659247,-2.7730910474842467,True,True,0.0,-2.7730910474842467,JUSTIN MEEKS,ROBIN LUNDSTRUM,0.6437566333347053,1,high_white_college
AR,2024,lower,19.0,5002.0,6320.0,-11.641052817523406,0,-1.0,MEDSL 2024 precinct general returns,-7.303850097918019,2020 block results aggregated to 2024 BAF,-6.01,-13.31385009791802,0.4604441583521081,0.3921300516560316,0.4980742440383512,2024,ACS 2024 5-year direct SLD tabulation,-2.767269391696169,-2.993426206670491,1.6727972803946134,True,True,0.0,1.6727972803946152,BILLY COOK,STEVE UNGER,1.694884948895337,1,high_white_college
AR,2024,lower,24.0,2068.0,10036.0,-65.82947785855916,0,0.0,MEDSL 2024 precinct general returns,-61.97580713053839,2020 block results aggregated to 2024 BAF,-6.01,-67.98580713053839,0.1578496245757191,0.1996978091160916,0.1986018060005825,2024,ACS 2024 5-year direct SLD tabulation,-0.9486762437000718,-1.1935968540635007,2.1563292719792315,True,True,1.0,2.1563292719792315,RYAN INTCHAUSPE,BRAD HALL,0.0,0,other
AR,2024,lower,25.0,4171.0,10041.0,-41.30312412046158,0,-1.0,MEDSL 2024 precinct general returns,-41.57880129044965,2020 block results aggregated to 2024 BAF,-6.01,-47.58880129044965,0.1752754706991827,0.2444486440517811,0.2531950672645739,2024,ACS 2024 5-year direct SLD tabulation,-1.053405578902088,-1.5217023542600892,6.28567716998807,True,True,0.0,6.28567716998807,CAITLIN TANNEHILL OXFORD,CHAD PURYEAR,2.7764689747515234,1,other
AR,2024,lower,30.0,2147.0,8923.0,-61.21047877145438,0,-1.0,MEDSL 2024 precinct general returns,-55.64038538029787,2020 block results aggregated to 2024 BAF,-6.01,-61.65038538029787,0.1573797058090251,0.2802763287748484,0.2809438533656378,2024,ACS 2024 5-year direct SLD tabulation,-0.9458520319122408,-1.6884725587274831,0.4399066088434864,True,True,0.0,0.4399066088434864,HAMILTON HOLMES,FRANCES CAVENAUGH,0.0,0,other
AR,2024,lower,32.0,3585.0,5510.0,-21.165475536008795,0,-1.0,MEDSL 2024 precinct general returns,-19.87811497806824,2020 block results aggregated to 2024 BAF,-6.01,-25.88811497806824,0.3942643152066063,0.2914121270257989,0.3243110581305659,2024,ACS 2024 5-year direct SLD tabulation,-2.369528534391704,-1.949109459364701,4.722639442059442,True,True,0.0,4.722639442059446,DAVID MCAVOY,JACK LADYMAN,0.0,0,other
AR,2024,lower,34.0,2694.0,4397.0,-24.016358764631224,0,-1.0,MEDSL 2024 precinct general returns,-4.5236865580543695,2020 block results aggregated to 2024 BAF,-6.01,-10.53368655805437,0.5549263873159682,0.1384508472764206,0.1911357340720221,2024,ACS 2024 5-year direct SLD tabulation,-3.335107587768969,-1.1487257617728528,-13.482672206576854,True,True,0.0,-13.482672206576854,DESMOND HAMMETT,JOEY CARR,0.8731905181263095,1,majority_nonwhite
AR,2024,lower,35.0,4814.0,4691.0,1.2940557601262492,1,0.0,MEDSL 2024 precinct general returns,9.394778556559272,2020 block results aggregated to 2024 BAF,-6.01,3.3847785565592723,0.6483704399141631,0.1578329956275994,0.2325855962219598,2024,ACS 2024 5-year direct SLD tabulation,-3.89670634388412,-1.3978394332939783,-2.090722796433023,True,True,1.0,-2.090722796433023,JESSIE MCGRUDER,ROBERT THORNE,0.0,0,majority_nonwhite
AR,2024,lower,36.0,2519.0,5318.0,-35.71519714176343,0,-1.0,MEDSL 2024 precinct general returns,-35.23530008484267,2020 block results aggregated to 2024 BAF,-6.01,-41.24530008484267,0.3413559855277647,0.1771243811255936,0.1826425788168615,2024,ACS 2024 5-year direct SLD tabulation,-2.0515494730218657,-1.0976818986893375,5.5301029430792354,True,True,0.0,5.5301029430792354,DANIEL PARKER,JOHNNY 2 RYE,0.0,0,other
AR,2024,lower,37.0,2955.0,7762.0,-44.85397032751703,0,-1.0,MEDSL 2024 precinct general returns,-39.02792376631999,2020 block results aggregated to 2024 BAF,-6.01,-45.03792376631999,0.3311214552177214,0.17571009756332,0.1661568409343715,2024,ACS 2024 5-year direct SLD tabulation,-1.9900399458585056,-0.9986026140155728,0.183953438802952,True,True,0.0,0.1839534388029591,LISA HEAD,STEVE HOLLOWELL,-0.5353412316483492,1,other
AR,2024,lower,41.0,3147.0,12074.0,-58.64923461007818,0,0.0,MEDSL 2024 precinct general returns,-64.76423028775885,2020 block results aggregated to 2024 BAF,-6.01,-70.77423028775885,0.0907567276981943,0.1770890744901852,0.182470009652066,2024,ACS 2024 5-year direct SLD tabulation,-0.5454479334661477,-1.0966447580089167,12.124995677680673,True,True,1.0,12.124995677680673,TOM NOWLIN,ALYSSA BROWN,0.0,0,other
AR,2024,lower,42.0,3050.0,12238.0,-60.09942438513867,0,-1.0,MEDSL 2024 precinct general returns,-62.55991350410187,2020 block results aggregated to 2024 BAF,-6.01,-68.56991350410188,0.106920323478722,0.2471416007036059,0.2429251591504841,2024,ACS 2024 5-year direct SLD tabulation,-0.6425911441071193,-1.4599802064944094,8.470489118963208,True,True,0.0,8.470489118963208,LAUREN FAULK,STEPHEN MEEKS,0.0,0,other
AR,2024,lower,45.0,2639.0,8722.0,-53.542821934688845,0,-1.0,MEDSL 2024 precinct general returns,-52.77659364310298,2020 block results aggregated to 2024 BAF,-6.01,-58.786593643102975,0.2132088563678799,0.1962682379349046,0.1967111561637664,2024,ACS 2024 5-year direct SLD tabulation,-1.2813852267709582,-1.182234048544236,5.24377170841413,True,True,0.0,5.24377170841413,WHITNEY SHEREE FREEMAN,AARON PILKINGTON,0.0,0,other
AR,2024,lower,50.0,3567.0,6329.0,-27.910266774454325,0,-1.0,MEDSL 2024 precinct general returns,-21.366514842304987,2020 block results aggregated to 2024 BAF,-6.01,-27.376514842304985,0.2910650273040973,0.2631141123507535,0.2948081264108352,2024,ACS 2024 5-year direct SLD tabulation,-1.7493008140976245,-1.7717968397291195,-0.5337519321493396,True,True,0.0,-0.5337519321493396,ROBIN W MCCRAY,ZACK GRAMLICH,-0.6860413402917391,1,other
AR,2024,lower,51.0,4206.0,9032.0,-36.45565795437377,0,-1.0,MEDSL 2024 precinct general returns,-35.894424611111525,2020 block results aggregated to 2024 BAF,-6.01,-41.90442461111152,0.2741041854862993,0.3476619476619476,0.3647973348139922,2024,ACS 2024 5-year direct SLD tabulation,-1.6473661547726586,-2.192431982232093,5.448766656737753,True,True,0.0,5.448766656737753,JANE ELLEN UDOUJ KUTCHKA,CINDY CRAWFORD,0.0,0,high_white_college
AR,2024,lower,53.0,2452.0,6763.0,-46.78241996744438,0,-1.0,MEDSL 2024 precinct general returns,-32.474612381921446,2020 block results aggregated to 2024 BAF,-6.01,-38.48461238192144,0.2922777460818203,0.2951289398280802,0.3364246399758727,2024,ACS 2024 5-year direct SLD tabulation,-1.7565892539517398,-2.021912086254994,-8.29780758552294,True,True,0.0,-8.297807585522946,AMIE GATES,MATT DUFFIELD,0.0,0,other
AR,2024,lower,54.0,4120.0,9453.0,-39.291239961688646,0,-1.0,MEDSL 2024 precinct general returns,-39.17996813195957,2020 block results aggregated to 2024 BAF,-6.01,-45.18996813195957,0.1584192677693958,0.2786885245901639,0.273100381918714,2024,ACS 2024 5-year direct SLD tabulation,-0.9520997992940688,-1.641333295331471,5.898728170270921,True,True,0.0,5.898728170270921,DOUG CORBITT,MARY BENTLEY,0.0,0,other
AR,2024,lower,55.0,5011.0,7063.0,-16.99519628954779,0,-1.0,MEDSL 2024 precinct general returns,-8.18771079086619,2020 block results aggregated to 2024 BAF,-6.01,-14.19771079086619,0.3186060606060605,0.4652270022105084,0.522239872915012,2024,ACS 2024 5-year direct SLD tabulation,-1.914822424242424,-3.1386616362192217,-2.797485498681599,True,True,0.0,-2.797485498681599,CYNTHIA NATIONS,MATT BROWN,-0.03472800033861123,1,high_white_college
AR,2024,lower,56.0,5959.0,5113.0,7.640895953757226,1,1.0,MEDSL 2024 precinct general returns,-3.2542653563724384,2020 block results aggregated to 2024 BAF,-6.01,-9.264265356372436,0.3206024744486283,0.344803476002597,0.3755355908776779,2024,ACS 2024 5-year direct SLD tabulation,-1.926820871436256,-2.256968901174844,16.905161310129664,True,True,0.0,16.90516131012966,STEVE MAGIE,KIM SLAUGHTER,2.6387454159401567,1,high_white_college
AR,2024,lower,57.0,2159.0,11987.0,-69.47547009755408,0,-1.0,MEDSL 2024 precinct general returns,-66.70151317132492,2020 block results aggregated to 2024 BAF,-6.01,-72.71151317132492,0.0885047133673095,0.2427226232015678,0.2460017597432845,2024,ACS 2024 5-year direct SLD tabulation,-0.53191332733753,-1.4784705760571395,3.236043073770844,True,True,0.0,3.236043073770844,CIARA BOLTE,CAMERON COOPER,0.0,0,other
AR,2024,lower,58.0,2844.0,8776.0,-51.049913941480206,0,-1.0,MEDSL 2024 precinct general returns,-50.861383427260826,2020 block results aggregated to 2024 BAF,-6.01,-56.87138342726082,0.2103772132409546,0.2811654845129356,0.313783716901757,2024,ACS 2024 5-year direct SLD tabulation,-1.2643670515781371,-1.88584013857956,5.821469485780618,True,True,0.0,5.821469485780611,TREVOR MCGARRAH,LES EAVES,-0.4914549199305043,1,other
AR,2024,lower,62.0,4185.0,4845.0,-7.308970099667774,0,-1.0,MEDSL 2024 precinct general returns,6.950437052842024,2020 block results aggregated to 2024 BAF,-6.01,0.9404370528420244,0.5945936204721571,0.1259570005243838,0.1591465547394193,2024,ACS 2024 5-year direct SLD tabulation,-3.573507659037664,-0.95647079398391,-8.249407152509798,True,True,0.0,-8.249407152509798,DEXTER R MILLER,MARK D MCELROY,-1.1590799469093211,1,majority_nonwhite
AR,2024,lower,63.0,4218.0,3475.0,9.658130768230858,1,0.0,MEDSL 2024 precinct general returns,13.670529702849052,2020 block results aggregated to 2024 BAF,-6.01,7.660529702849052,0.6171946935852403,0.1563524289418326,0.2078160919540229,2024,ACS 2024 5-year direct SLD tabulation,-3.709340108447294,-1.2489747126436777,1.9976010653818064,True,True,1.0,1.9976010653818062,LINCOLN BARNETT,TAMMI NORTHCUTT BELL,0.0,0,majority_nonwhite
AR,2024,lower,66.0,5987.0,2537.0,40.47395588925387,1,1.0,MEDSL 2024 precinct general returns,35.27635797342619,2020 block results aggregated to 2024 BAF,-6.01,29.26635797342619,0.6850427970404758,0.2095594393880172,0.1590614653807399,2024,ACS 2024 5-year direct SLD tabulation,-4.117107210213259,-0.9559594069382468,11.207597915827684,True,True,0.0,11.207597915827684,MARK W PERRY,WAYNE M BALL,0.0,0,majority_nonwhite
AR,2024,lower,67.0,5991.0,6550.0,-4.457379794274779,0,-1.0,MEDSL 2024 precinct general returns,-2.660601556855968,2020 block results aggregated to 2024 BAF,-6.01,-8.670601556855967,0.4870396036684261,0.3290815238257753,0.3120924718435092,2024,ACS 2024 5-year direct SLD tabulation,-2.9271080180472406,-1.87567575577949,4.213221762581188,True,True,0.0,4.213221762581188,ANDREW CADE EBERLY,KARILYN BROWN,1.1663389409381297,1,other
AR,2024,lower,68.0,2789.0,10002.0,-56.39121257133922,0,-1.0,MEDSL 2024 precinct general returns,-56.59527621309567,2020 block results aggregated to 2024 BAF,-6.01,-62.605276213095664,0.1458844523756413,0.2543957917295796,0.2539259903276639,2024,ACS 2024 5-year direct SLD tabulation,-0.8767655587776041,-1.52609520186926,6.214063641756439,True,True,0.0,6.2140636417564465,TOM BARTOLE,BRIAN EVANS,0.0,0,other
AR,2024,lower,69.0,3330.0,8254.0,-42.50690607734806,0,-1.0,MEDSL 2024 precinct general returns,-34.85650112101546,2020 block results aggregated to 2024 BAF,-6.01,-40.86650112101546,0.2475721784776903,0.2499032133178474,0.2461146043421521,2024,ACS 2024 5-year direct SLD tabulation,-1.487908792650919,-1.479148772096334,-1.6404049563326026,True,True,0.0,-1.6404049563326026,KWAMI ABDUL BEY,DAVID RAY,0.9643509626273374,1,other
AR,2024,lower,70.0,7255.0,7541.0,-1.932954852662882,0,-1.0,MEDSL 2024 precinct general returns,-4.167089658543713,2020 block results aggregated to 2024 BAF,-6.01,-10.177089658543713,0.3047375585139935,0.4022793070171407,0.4270588235294117,2024,ACS 2024 5-year direct SLD tabulation,-1.8314727266691009,-2.5666235294117645,8.244134805880831,True,True,0.0,8.244134805880831,ALEX HOLLADAY,CARLTON WING,0.0039820267846453206,1,high_white_college
AR,2024,lower,71.0,5752.0,7226.0,-11.35768223146864,0,-1.0,MEDSL 2024 precinct general returns,-3.541732336024384,2020 block results aggregated to 2024 BAF,-6.01,-9.551732336024385,0.3758518259654028,0.4506494784491242,0.4795308531301359,2024,ACS 2024 5-year direct SLD tabulation,-2.2588694740520707,-2.8819804273121163,-1.805949895444256,True,True,0.0,-1.8059498954442557,CASSANDRA D GREEN,BRANDON ACHOR,-2.0041156654084236,1,high_white_college
AR,2024,lower,78.0,5395.0,11078.0,-34.49887695016087,0,-1.0,MEDSL 2024 precinct general returns,-32.34773940757333,2020 block results aggregated to 2024 BAF,-6.01,-38.35773940757333,0.2007876666217853,0.4929730752850991,0.4858961128310973,2024,ACS 2024 5-year direct SLD tabulation,-1.2067338763969295,-2.9202356381148946,3.8588624574124566,True,True,0.0,3.8588624574124566,JAMES HENRY BARTOLOMEI,KEITH BROOKS,0.0,0,high_white_college
AR,2024,lower,81.0,4610.0,6973.0,-20.40058706725373,0,-1.0,MEDSL 2024 precinct general returns,-22.95492854282415,2020 block results aggregated to 2024 BAF,-6.01,-28.964928542824147,0.3231226811394229,0.2930918545747971,0.3183293794481208,2024,ACS 2024 5-year direct SLD tabulation,-1.9419673136479316,-1.9131595704832056,8.564341475570412,True,True,0.0,8.564341475570416,GINA THOMAS LITTLEJOHN,R J HAWK,0.726256229452301,1,other
AR,2024,lower,82.0,3578.0,7431.0,-34.998637478426744,0,-1.0,MEDSL 2024 precinct general returns,-33.76932469986372,2020 block results aggregated to 2024 BAF,-6.01,-39.77932469986372,0.2265942560138601,0.2329823147075124,0.2388875245579567,2024,ACS 2024 5-year direct SLD tabulation,-1.3618314786432992,-1.4357140225933198,4.7806872214369776,True,True,0.0,4.7806872214369776,SAMUEL BRAZELL,TONY FURMAN,0.0,0,other
AR,2024,lower,83.0,4491.0,13545.0,-50.1996007984032,0,0.0,MEDSL 2024 precinct general returns,-48.0360447578372,2020 block results aggregated to 2024 BAF,-6.01,-54.0460447578372,0.1413111083468092,0.3497748498999333,0.3601774042950513,2024,ACS 2024 5-year direct SLD tabulation,-0.8492797611643234,-2.1646661998132584,3.846443959434005,True,True,1.0,3.846443959433998,TERESA DANNAWAY,PAUL CHILDRESS,0.0,0,high_white_college
AR,2024,lower,84.0,3494.0,7354.0,-35.58259587020649,0,-1.0,MEDSL 2024 precinct general returns,-24.48680251171355,2020 block results aggregated to 2024 BAF,-6.01,-30.496802511713547,0.3018452217020104,0.2553276438588611,0.2924060542797494,2024,ACS 2024 5-year direct SLD tabulation,-1.8140897824290825,-1.757360386221294,-5.085793358492943,True,True,0.0,-5.085793358492943,JILL SUMMERFORD,LES A WARREN,1.075686682859435,1,other
AR,2024,lower,85.0,3275.0,10153.0,-51.221328567173074,0,-1.0,MEDSL 2024 precinct general returns,-46.508753216680745,2020 block results aggregated to 2024 BAF,-6.01,-52.51875321668074,0.1180995945524482,0.2159953298307063,0.2225012556504269,2024,ACS 2024 5-year direct SLD tabulation,-0.7097785632602137,-1.3372325464590655,1.2974246495076684,True,True,0.0,1.2974246495076684,CORTNEY WARWICK MCKEE,RICHARD MCGREW,0.0,0,other
AR,2024,lower,86.0,1550.0,11181.0,-75.64998821773624,0,-1.0,MEDSL 2024 precinct general returns,-67.99119328265952,2020 block results aggregated to 2024 BAF,-6.01,-74.00119328265953,0.1172524379867792,0.1774297856614929,0.1737463579205643,2024,ACS 2024 5-year direct SLD tabulation,-0.704687152300543,-1.0442156111025915,-1.6487949350767082,True,True,0.0,-1.6487949350767082,BILL BRADSHAW,JOHN MADDOX,0.0,0,other
AR,2024,lower,92.0,2049.0,11425.0,-69.58586908119341,0,,MEDSL 2024 precinct general returns,-65.68337827483406,2020 block results aggregated to 2024 BAF,-6.01,-71.69337827483406,0.1378477620827681,0.2233187310451066,0.2327567567567567,2024,ACS 2024 5-year direct SLD tabulation,-0.8284650501174363,-1.3988681081081076,2.1075091936406523,True,False,0.0,2.1075091936406523,DAVID MURRAY,JULIE MAYBERRY,0.0,0,other
AR,2024,lower,94.0,3356.0,6385.0,-31.09537008520686,0,0.0,MEDSL 2024 precinct general returns,-21.61641663921393,2020 block results aggregated to 2024 BAF,-6.01,-27.626416639213936,0.4365071334614995,0.2014477766287487,0.2677694494701473,2024,ACS 2024 5-year direct SLD tabulation,-2.623407872103612,-1.6092943913155853,-3.4689534459929234,True,True,1.0,-3.4689534459929234,ANNETTE TAYLOR,JEFF WARDLAW,0.0,0,other
AR,2024,lower,96.0,3358.0,8990.0,-45.61062520246194,0,-1.0,MEDSL 2024 precinct general returns,-43.41552008722498,2020 block results aggregated to 2024 BAF,-6.01,-49.42552008722498,0.3150577035033046,0.161241697677705,0.1990162190906673,2024,ACS 2024 5-year direct SLD tabulation,-1.8934967980548605,-1.1960874767349103,3.814894884763042,True,True,0.0,3.814894884763042,ROBIN G ROARK,SONIA EUBANKSBARKER,0.0,0,other
AR,2024,lower,97.0,3459.0,7881.0,-38.99470899470899,0,-1.0,MEDSL 2024 precinct general returns,-26.20722128968209,2020 block results aggregated to 2024 BAF,-6.01,-32.217221289682094,0.4366580534022394,0.2026197720592027,0.2564760194921774,2024,ACS 2024 5-year direct SLD tabulation,-2.624314900947459,-1.5414208771479865,-6.7774877050269,True,True,0.0,-6.7774877050269,O DELL CARR,MATTHEW J SHEPHERD,0.0,0,other
AR,2024,upper,17.0,15800.0,22030.0,-16.468411313772137,0,-1.0,MEDSL 2024 precinct general returns,-11.342358866980996,2020 block results aggregated to 2024 BAF,-6.01,-17.352358866980996,0.3086818764636692,0.42971990373291,0.4599644544221505,2024,ACS 2024 5-year direct SLD tabulation,-1.855178077546652,-2.7643863710771246,0.8839475532088592,True,True,0.0,0.8839475532088592,MAUREEN SKINNER,MARK JOHNSON,0.2688994711140804,1,high_white_college
AR,2024,upper,20.0,10869.0,16929.0,-21.80012950571984,0,-1.0,MEDSL 2024 precinct general returns,-29.56690472043198,2020 block results aggregated to 2024 BAF,-6.01,-35.57690472043198,0.3379772615370843,0.3191996188661267,0.3590426169748423,2024,ACS 2024 5-year direct SLD tabulation,-2.0312433418378766,-2.157846128018802,13.776775214712146,True,True,0.0,13.776775214712142,ERIKA ASKELAND,DAN SULLIVAN,3.010340552646631,1,high_white_college
AR,2024,upper,22.0,6078.0,28121.0,-64.4551010263458,0,-1.0,MEDSL 2024 precinct general returns,-62.26742838939734,2020 block results aggregated to 2024 BAF,-6.01,-68.27742838939734,0.1242604931212733,0.162457156167848,0.1694390715667311,2024,ACS 2024 5-year direct SLD tabulation,-0.7468055636588525,-1.018328820116054,3.822327363051542,True,True,0.0,3.822327363051542,SANDY MAIER,JOHN PAYTON,0.0,0,other
AR,2024,upper,25.0,8408.0,24210.0,-48.44564350971856,0,-1.0,MEDSL 2024 precinct general returns,-47.36100092626414,2020 block results aggregated to 2024 BAF,-6.01,-53.37100092626414,0.2137474770127831,0.2295616164016225,0.242521301714403,2024,ACS 2024 5-year direct SLD tabulation,-1.2846223368468264,-1.457553023303562,4.92535741654558,True,True,0.0,4.92535741654558,MICHELLE JUSTICE,BREANNE DAVIS,0.0,0,other
AR,2024,upper,34.0,15897.0,28119.0,-27.767175572519083,0,-1.0,MEDSL 2024 precinct general returns,-23.38038824265837,2020 block results aggregated to 2024 BAF,-6.01,-29.390388242658368,0.3082158907456696,0.4530629608621667,0.4547221806840272,2024,ACS 2024 5-year direct SLD tabulation,-1.852377503381474,-2.7328803059110034,1.623212670139285,True,True,0.0,1.623212670139285,KAYLEE WEDGEWORTH,JIM DOTSON,0.0,0,high_white_college
GA,2018,lower,5.0,2919.0,12914.0,-63.12764479252195,0,-1.0,Klarner SLER contest file,-59.5737301073254,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-53.2931671073254,0.231480133896085,0.1388888888888889,0.1355667300896983,2018,ACS 2018 5-year direct SLD tabulation,1.4538255641827973,0.8514353890323458,-9.834477685196546,True,True,0.0,-9.834477685196546,BRIAN ROSSER,JOHN D MEADOWS,0.0,0,other
GA,2018,lower,7.0,3909.0,21058.0,-68.68666639964754,0,-1.0,Klarner SLER contest file,-63.2335709332142,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-56.9530079332142,0.0962872729198665,0.22369098310795,0.2338760253869503,2018,ACS 2018 5-year direct SLD tabulation,0.6047382836714155,1.4688731116323406,-11.73365846643334,True,True,0.0,-11.733658466433333,RICK D DAY,DAVID E RALSTON,0.0,0,other
GA,2018,lower,11.0,2912.0,17812.0,-71.89731712024705,0,-1.0,Klarner SLER contest file,-66.17113569949866,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-59.89057269949866,0.1479647473140385,0.1852591170825336,0.1942254174397031,2018,ACS 2018 5-year direct SLD tabulation,0.9293019172848996,1.219844970431354,-12.00674442074839,True,True,0.0,-12.00674442074839,LEE A SHIVER,RICK C RICK JASPERSE,0.0,0,other
GA,2018,lower,13.0,5190.0,10329.0,-33.11424705200077,0,-1.0,Klarner SLER contest file,-28.485943052215383,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-22.205380052215386,0.4027641220665986,0.2018484288354898,0.2645426961421759,2018,ACS 2018 5-year direct SLD tabulation,2.529585442778963,1.6614770693107928,-10.908866999785388,True,True,0.0,-10.908866999785385,JOHN BURNETTE,KATIE M DEMPSEY,0.0,0,other
GA,2018,lower,17.0,6225.0,17006.0,-46.40781714088933,0,0.0,Klarner SLER contest file,-51.55033580212997,Daily Kos 2016 presidential results by 2010-plan district,6.280563,-45.26977280212997,0.2581339514860501,0.2334856778445023,0.2343954604975993,2018,ACS 2018 5-year direct SLD tabulation,1.6212265447470813,1.4721354565691838,-1.1380443387593573,True,True,1.0,-1.1380443387593573,RALPH MEERS,MARTIN MOMTAHAN,0.0,0,other
