"path","disposition","action","authority_route","code_reference_detected","manifest_reference_detected","reference_scan_scope","sha256_before","sha256_after","reason"
"research/cmo_ideology/sponsorship_bill_text_extracts/743211.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","ac25661907619b3f42e0a72585c6ff4bf65356866795304266cca4f330af12d8","ac25661907619b3f42e0a72585c6ff4bf65356866795304266cca4f330af12d8","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/788478.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","33e7ae0be44814bb21c67c2b3e1ca0b5429993596863b81a36dbc9278e26d5ab","33e7ae0be44814bb21c67c2b3e1ca0b5429993596863b81a36dbc9278e26d5ab","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96241.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","99f66bfedd2779d3dd25c8e97d469245ce5828cde1cd38f51d9c1de67751ec08","99f66bfedd2779d3dd25c8e97d469245ce5828cde1cd38f51d9c1de67751ec08","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96284.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","f41dbdac9d328af575f80f41673f71dfb500124802c4ecfbd08c419db9155a39","f41dbdac9d328af575f80f41673f71dfb500124802c4ecfbd08c419db9155a39","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96297.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","d76505c2bf1c409ea52a3ba980dd9d67fdd76c315e8e671c6813a978d6916a2a","d76505c2bf1c409ea52a3ba980dd9d67fdd76c315e8e671c6813a978d6916a2a","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96307.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","afae086f3081974715eb94dd2546cdfde3d78424213855795235d636992c9625","afae086f3081974715eb94dd2546cdfde3d78424213855795235d636992c9625","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96325.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","81f203c8500f4407e3420ede1d882e22e10aa7755fcc1bc06cdca7e0d7221680","81f203c8500f4407e3420ede1d882e22e10aa7755fcc1bc06cdca7e0d7221680","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96349.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","3ba9cd500d4301c2783ae5a94306bfe9fac617dfc3931d1b244cb7da8bbabd75","3ba9cd500d4301c2783ae5a94306bfe9fac617dfc3931d1b244cb7da8bbabd75","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96361.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","900a64c38db25d4b57653cef66192f407a23c5df9c3a3b22e5aef0fe56f92bcd","900a64c38db25d4b57653cef66192f407a23c5df9c3a3b22e5aef0fe56f92bcd","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96398.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","a3d56fecb3810ba3a01a5a9f5a5ebfe6a047b751dd89822f34e69c180ef9d046","a3d56fecb3810ba3a01a5a9f5a5ebfe6a047b751dd89822f34e69c180ef9d046","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96421.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","8ad95edc5b4b78f85f0f3d7a54d86f70d22ee0a6075d28f32f4a2543a0861e1e","8ad95edc5b4b78f85f0f3d7a54d86f70d22ee0a6075d28f32f4a2543a0861e1e","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96435.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","7042c00f19a3fe209ae528a37c4abcb1b17408ec2c0606765034fe7b64b3d535","7042c00f19a3fe209ae528a37c4abcb1b17408ec2c0606765034fe7b64b3d535","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96454.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","390a07a2aaaf997801efee07f3af9c35a0b62131ed2c2df7996c854d0ce96fdd","390a07a2aaaf997801efee07f3af9c35a0b62131ed2c2df7996c854d0ce96fdd","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96455.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","eb18da50dd7a3bcde05c3d4a377ca518fdc65cbf27747cbef527948519df5386","eb18da50dd7a3bcde05c3d4a377ca518fdc65cbf27747cbef527948519df5386","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96477.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","284069b45693de3128772d86f01f22b4c3c9efc620bda1628a2be7bf3a95f2ef","284069b45693de3128772d86f01f22b4c3c9efc620bda1628a2be7bf3a95f2ef","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96506.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","dcf4a97b33764c542dbfb5fd9465c30a3e9246637a74a965e9738f65ceb2cf88","dcf4a97b33764c542dbfb5fd9465c30a3e9246637a74a965e9738f65ceb2cf88","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96509.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","c62697f2cffbae0b81c4b623d1a19ac956c484ec05fb2c4f95c1f42f32d0f05f","c62697f2cffbae0b81c4b623d1a19ac956c484ec05fb2c4f95c1f42f32d0f05f","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96511.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","9f41550582c9fe859c1c4e55447d7d73599ff8801e891f7d0ce782c48f84015b","9f41550582c9fe859c1c4e55447d7d73599ff8801e891f7d0ce782c48f84015b","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96512.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","12465ba11f23ff06351f91e9420cf620508c21d223f297a0fc6cba2aad89b5f0","12465ba11f23ff06351f91e9420cf620508c21d223f297a0fc6cba2aad89b5f0","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96514.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","f997f0fdb892380fba1945ad358af73e6ab344c24184eb4f9d53d4dbdf9d8454","f997f0fdb892380fba1945ad358af73e6ab344c24184eb4f9d53d4dbdf9d8454","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96515.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","3e6cbad647f14b45c4435d3851f0efed3c20d20bea39c1fd36f8c2294c0c884a","3e6cbad647f14b45c4435d3851f0efed3c20d20bea39c1fd36f8c2294c0c884a","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96516.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","4da7dc82ada61c1fe313dc0bace66f7f689700defe8a1be6f55acd3616e5932e","4da7dc82ada61c1fe313dc0bace66f7f689700defe8a1be6f55acd3616e5932e","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96517.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","ace3c5e7e6a0697f7e49a018bb5d17f9b1c51c7e01b689ee28b1baf2934b63f2","ace3c5e7e6a0697f7e49a018bb5d17f9b1c51c7e01b689ee28b1baf2934b63f2","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96520.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","825258ff72bcd4ccadce4d6588bb96b4345733575dcf964ba866c1a40e344ac0","825258ff72bcd4ccadce4d6588bb96b4345733575dcf964ba866c1a40e344ac0","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96530.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","102b7aeabcc416ef2e2e47498c155c019957bc2f527447d56424a4625c58210c","102b7aeabcc416ef2e2e47498c155c019957bc2f527447d56424a4625c58210c","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96533.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","569dcb41b9b71309da5dcaaba53ec0bdf7d23679c987d39645cea472f6967f99","569dcb41b9b71309da5dcaaba53ec0bdf7d23679c987d39645cea472f6967f99","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96534.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","9c42c376f155e1be4383e638e329f9c53fc6457680b5d2712425c8c2871045fd","9c42c376f155e1be4383e638e329f9c53fc6457680b5d2712425c8c2871045fd","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96546.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","edfa19a18949b4326f1d16977b8e2e9343663ba2c68d8134d9aae5345c2c8eae","edfa19a18949b4326f1d16977b8e2e9343663ba2c68d8134d9aae5345c2c8eae","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96547.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","acdb382a6d8ec0dbd0ed9e54e948d3efc95b547429eba0494f4cea4f46314443","acdb382a6d8ec0dbd0ed9e54e948d3efc95b547429eba0494f4cea4f46314443","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96570.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","3055e8e16b9368d335b1691d1d445428ea3d9886391089800687b476f911e16b","3055e8e16b9368d335b1691d1d445428ea3d9886391089800687b476f911e16b","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96592.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","4369e11fa67b56f74f5fb6f57ff54e7aa157eb4f3e91c61fd4c2312a40a625b6","4369e11fa67b56f74f5fb6f57ff54e7aa157eb4f3e91c61fd4c2312a40a625b6","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96599.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","2c46b3f531177df18b339654f186dc4d545bb5a065e3320f292485b8e0b549fb","2c46b3f531177df18b339654f186dc4d545bb5a065e3320f292485b8e0b549fb","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96605.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","d013aebb7eafabbce5257b1d3a538ea9ca1b0a5d16de0441b8805e7dd814587e","d013aebb7eafabbce5257b1d3a538ea9ca1b0a5d16de0441b8805e7dd814587e","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96652.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","b14cb4334385afd6c7ab43c60cf9990390abbba68518d4b2f408bd6700267c04","b14cb4334385afd6c7ab43c60cf9990390abbba68518d4b2f408bd6700267c04","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96654.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","efb26de66505a3cad225ba0b5c58b40e33ee8c8f9249d9362779df98eb6da086","efb26de66505a3cad225ba0b5c58b40e33ee8c8f9249d9362779df98eb6da086","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96706.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","2cbc92622e46c2d8c588939827f466fed6b1077069229a22e22b0d21110ea706","2cbc92622e46c2d8c588939827f466fed6b1077069229a22e22b0d21110ea706","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96719.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","e3691cbe6962b6190469f2719c1f9ddf098151194a298ab8efd51ad308a4b2b5","e3691cbe6962b6190469f2719c1f9ddf098151194a298ab8efd51ad308a4b2b5","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96724.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","3675448185938bd3623bcdef092359245764d41dfb7dbe295da098595c31cf9c","3675448185938bd3623bcdef092359245764d41dfb7dbe295da098595c31cf9c","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96731.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","6ae66a92465e22f58388fb36ec1c11b286f50e50a91895c29b5de4b7b2e404cb","6ae66a92465e22f58388fb36ec1c11b286f50e50a91895c29b5de4b7b2e404cb","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96741.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","0a3d67106cfd3464b6b521b16410219765078004caa21fc271ce06046ab1d74a","0a3d67106cfd3464b6b521b16410219765078004caa21fc271ce06046ab1d74a","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96759.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","cf5bf1efdf56f43c8e094b1b9f4d36be11739a0bdb61c509c3e3d512d60a4ba2","cf5bf1efdf56f43c8e094b1b9f4d36be11739a0bdb61c509c3e3d512d60a4ba2","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96761.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","77a7459dd7a5ff9e0096703c0044d91990f66a69b8e69670e6cdbfa16b7e1561","77a7459dd7a5ff9e0096703c0044d91990f66a69b8e69670e6cdbfa16b7e1561","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96763.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","3714bc7e9bcb2ea286703482743e80e8f2c3fc4f6ec3f5c492ad2ba60e440385","3714bc7e9bcb2ea286703482743e80e8f2c3fc4f6ec3f5c492ad2ba60e440385","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96768.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","5fcb3cbe334bf943db1bc307632a73624477969968a60a6b22477459346748a3","5fcb3cbe334bf943db1bc307632a73624477969968a60a6b22477459346748a3","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96772.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","bdae562f5f93196af40e986d8791600c590d59a93fa6289ea54c16d8872fedc9","bdae562f5f93196af40e986d8791600c590d59a93fa6289ea54c16d8872fedc9","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96787.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","ba4ac7363693916844b7ab7fd6c3ba404fde29d57c57f840c5a736978f9af097","ba4ac7363693916844b7ab7fd6c3ba404fde29d57c57f840c5a736978f9af097","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96799.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","090b2551d70d902335165d7d80429f71bc8b06ebd8640e68c36afcf9f9c9b19c","090b2551d70d902335165d7d80429f71bc8b06ebd8640e68c36afcf9f9c9b19c","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96806.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","95a50a55d79078b03cee904173df05a80765bcc7c9dc3d4ea5179a2f2d4fecee","95a50a55d79078b03cee904173df05a80765bcc7c9dc3d4ea5179a2f2d4fecee","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96825.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","ce31f846b371e69af08d7d5366d32a4e2daac6f54ab79e27c0cd5bf1714f9306","ce31f846b371e69af08d7d5366d32a4e2daac6f54ab79e27c0cd5bf1714f9306","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96841.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","42bbdd14cb3b86a7a3348c08895afff5c18696e5cb23d0b33bb240d1fbbbe9fa","42bbdd14cb3b86a7a3348c08895afff5c18696e5cb23d0b33bb240d1fbbbe9fa","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96847.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","ccd57696f505158bc82528434ce74ea9d56509b49acd46dec1402182efc29793","ccd57696f505158bc82528434ce74ea9d56509b49acd46dec1402182efc29793","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96859.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","64cd3685c3792bb93a2a660933d0c3803f67eed80de3b054473dbd69a6740100","64cd3685c3792bb93a2a660933d0c3803f67eed80de3b054473dbd69a6740100","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96866.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","5a85464cef6486d2500c96b58e3e2678baa8344932b38b6d4a4ab27460f84814","5a85464cef6486d2500c96b58e3e2678baa8344932b38b6d4a4ab27460f84814","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96870.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","f31fc97bed5d33e3a81470417c2040148508c7bebeb95bc14f38c2ae8fd9df72","f31fc97bed5d33e3a81470417c2040148508c7bebeb95bc14f38c2ae8fd9df72","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96872.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","8f0f3daeb1b74cfa4a6ad552bac8de34d29a03175ffcb5e57524d94750302c2d","8f0f3daeb1b74cfa4a6ad552bac8de34d29a03175ffcb5e57524d94750302c2d","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/968822.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","34ac3c455a69af794d5a0f438b632ac5ba140c7847534d461e51cf421681418a","34ac3c455a69af794d5a0f438b632ac5ba140c7847534d461e51cf421681418a","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96888.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","a86c91710a92ddc242a6f87fe6ca0017b5954da7840ca932e33babfafd1da125","a86c91710a92ddc242a6f87fe6ca0017b5954da7840ca932e33babfafd1da125","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96889.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","f33e2350d9c9fb29b8f9f85f93cd99fb031bf3d26993569292d4a4308eb8eda2","f33e2350d9c9fb29b8f9f85f93cd99fb031bf3d26993569292d4a4308eb8eda2","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/969034.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","15e83461a2b849d4e066386fc6ac7c68509328f7451d0740567cc0ee30884c9b","15e83461a2b849d4e066386fc6ac7c68509328f7451d0740567cc0ee30884c9b","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96907.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","fd04f27c6223879e0267afca193eb5925f6640c9627269921da439e68f3458f8","fd04f27c6223879e0267afca193eb5925f6640c9627269921da439e68f3458f8","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96924.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","fcb98fd9cbd2ee7ec00088a117aae85ebc549046883d89c0bf229596fbbb520a","fcb98fd9cbd2ee7ec00088a117aae85ebc549046883d89c0bf229596fbbb520a","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96938.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","ef8f67eea59601cff7c8baad1a4c8d302d24008ca58dcf819e742eef3f0cd4a1","ef8f67eea59601cff7c8baad1a4c8d302d24008ca58dcf819e742eef3f0cd4a1","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96939.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","66df810afaa9478f3617fb8c6f7ff0aed447b7e7f82faad12ba4bece85243ccc","66df810afaa9478f3617fb8c6f7ff0aed447b7e7f82faad12ba4bece85243ccc","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96952.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","794882880f3825fa1c6e17c06275c71aca1b6e84e5795bab8552a4dff411a58c","794882880f3825fa1c6e17c06275c71aca1b6e84e5795bab8552a4dff411a58c","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96958.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","89f84280d92097ed9b11f84d379ceb87b94d772bb4ece9e57c600b85397eef02","89f84280d92097ed9b11f84d379ceb87b94d772bb4ece9e57c600b85397eef02","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96964.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","c0de4f5a4f190773ed1e0dfe30feb0fa9f8e75bc1da183b20a71ab3109bc95b5","c0de4f5a4f190773ed1e0dfe30feb0fa9f8e75bc1da183b20a71ab3109bc95b5","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96974.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","0d02621c502e97b009ddc305afb4601e0caa03e4d9849defd5054f6262a752d5","0d02621c502e97b009ddc305afb4601e0caa03e4d9849defd5054f6262a752d5","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96983.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","2d52a49d2153a0692d8e622a40618f9277b3b7d1c40227e42d6112b49750d151","2d52a49d2153a0692d8e622a40618f9277b3b7d1c40227e42d6112b49750d151","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96987.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","056faaeb1e8cdac8e3f6faae652ea8ac6ac791791bd5efdad23336ee5ca5ca21","056faaeb1e8cdac8e3f6faae652ea8ac6ac791791bd5efdad23336ee5ca5ca21","Source/research extraction artifact; hash inventory only; not live agent instructions."
"research/cmo_ideology/sponsorship_bill_text_extracts/96988.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","d0607f2f6e9510afbc1b7d78dfc0839a8733d6b4244a3981082e8318f7424068","d0607f2f6e9510afbc1b7d78dfc0839a8733d6b4244a3981082e8318f7424068","Source/research extraction artifact; hash inventory only; not live agent instructions."
