canonical_candidate_id,year,chamber,district,party,candidate,dime_recipient_cycle_id,dime_name,match_method,match_score,match_margin,review_status,total_receipts
AL-2018-house-79-R-JOE-LOVVORN,2018,house,79,R,Joe Lovvorn                           ,DIME-353D384CE4186BC14BF8,"lovvorn, joseph",district_party_surname,88.0,88.0,accepted,
AL-2018-house-80-D-CHRISTOPHER-F-APOSTLE-DAVIS,2018,house,80,D,"Christopher F. ""Apostle"" Davis        ",DIME-D0F83161C41082A57976,"davis, christopher f apostle",exact_tokens,100.0,79.48717948717947,accepted,
AL-2018-house-80-R-CHRIS-E-BLACKSHEAR,2018,house,80,R,Chris E. Blackshear                   ,DIME-AB6637974045C71C4C4C,"blackshear, christopher",district_party_surname,95.65217391304348,95.65217391304348,accepted,
AL-2018-house-81-D-JEREMY-J-J-JEFFCOAT,2018,house,81,D,"Jeremy ""J.J."" Jeffcoat                ",DIME-61500105A0E9B935F6D4,"jeffcoat, jeremy j j",exact_tokens,100.0,100.0,accepted,
AL-2018-house-81-R-ED-OLIVER,2018,house,81,R,Ed Oliver                             ,DIME-5A35447E5AA465C3E6C2,"oliver, ed",district_party_surname,81.81818181818181,41.81818181818181,accepted,
AL-2018-house-82-D-PEBBLIN-WALKER-WARREN,2018,house,82,D,Pebblin Walker Warren                 ,DIME-B0CDE1A8CB980DDB8880,"warren, pebblin w",district_party_surname,86.48648648648648,45.46084546084546,accepted,
AL-2018-house-83-D-JEREMY-MR-EYG-GRAY,2018,house,83,D,"Jeremy ""Mr. Eyg"" Gray                 ",DIME-D9B0C888B6B9BB17537F,"gray, jeremy eyg",district_party_surname,90.9090909090909,56.42633228840125,accepted,
AL-2018-house-83-R-MICHAEL-J-HOLDEN-II,2018,house,83,R,Michael J Holden II                   ,DIME-EE064E69A61722A49951,"holden ii, michael j",exact_tokens,100.0,100.0,accepted,
AL-2018-house-84-D-BERRY-FORTE,2018,house,84,D,Berry Forte                           ,DIME-FBDBAF3568202E6BC155,"forte, berry",exact_tokens,100.0,100.0,accepted,
AL-2018-house-85-D-DEXTER-GRIMSLEY,2018,house,85,D,Dexter Grimsley                       ,DIME-7045DAAA5E546E92367E,"grimsley, dexter",exact_tokens,100.0,48.38709677419355,accepted,
AL-2018-house-85-R-J-RON-WILSON,2018,house,85,R,J. Ron Wilson                         ,DIME-0576108866C899C38E9E,"wilson, j ron",exact_tokens,100.0,100.0,accepted,
AL-2018-house-86-D-KRISTY-M-KIRKLAND,2018,house,86,D,Kristy M. Kirkland                    ,DIME-326D5C024E620113918C,"kirkland, kristy m",exact_tokens,100.0,100.0,accepted,
AL-2018-house-86-R-PAUL-W-LEE,2018,house,86,R,Paul W. Lee                           ,DIME-655E22B2CB5926434301,"lee, paul",district_party_surname,88.88888888888889,88.88888888888889,accepted,
AL-2018-house-87-R-JEFF-SORRELLS,2018,house,87,R,Jeff Sorrells                         ,DIME-147723ABF4FADBB133F6,"sorrells, jeff",exact_tokens,100.0,75.0,accepted,
AL-2018-house-88-D-CORY-CREEL,2018,house,88,D,Cory Creel                            ,DIME-D191CE91EB0192E44D4F,"creel, cory",exact_tokens,100.0,100.0,accepted,
AL-2018-house-88-R-WILL-DISMUKES,2018,house,88,R,Will Dismukes                         ,DIME-C425D15CCCBC4D97C503,"dismukes, william",district_party_surname,89.65517241379311,73.65517241379311,accepted,
AL-2018-house-89-D-JOEL-LEE-WILLIAMS,2018,house,89,D,Joel Lee Williams                     ,DIME-B95701D935F77BCE1376,"williams, joel lee",exact_tokens,100.0,100.0,accepted,
AL-2018-house-89-R-WES-ALLEN,2018,house,89,R,Wes Allen                             ,DIME-0200C5CB02537A77A51B,"allen, wesley",exact_tokens,100.0,60.0,accepted,
AL-2018-house-90-D-JOANNE-WHETSTONE,2018,house,90,D,Joanne Whetstone                      ,DIME-014B36AB7F6F94C84079,"whetstone, joanne",exact_tokens,100.0,100.0,accepted,
AL-2018-house-90-R-CHRIS-SELLS,2018,house,90,R,Chris Sells                           ,DIME-D7305EAF23E2E2924139,"sells, chris",district_party_surname,78.57142857142857,78.57142857142857,accepted,
AL-2018-house-91-R-RHETT-MARQUES,2018,house,91,R,Rhett Marques                         ,DIME-AC00A9F1DD54AB50530C,"marques, rhett",exact_tokens,100.0,52.0,accepted,
AL-2018-house-92-R-MIKE-JONES-JR,2018,house,92,R,"Mike Jones, Jr.                       ",DIME-F1D3F0D861790956AC76,"jones, michael",exact_tokens,100.0,100.0,accepted,
AL-2018-house-93-R-STEVE-CLOUSE,2018,house,93,R,Steve Clouse                          ,DIME-3992D4EE00489A1FF010,"clouse, steve",exact_tokens,100.0,100.0,accepted,
AL-2018-house-94-D-DANIELLE-MASHBURN-MYRICK,2018,house,94,D,Danielle Mashburn-Myrick              ,DIME-A0EFD0B79D07BB0B31F9,"mashburn myrick, danielle",exact_tokens,100.0,100.0,accepted,
AL-2018-house-94-R-JOE-FAUST,2018,house,94,R,Joe Faust                             ,DIME-588F4FF374C5F5A52E45,"faust sr, joe",exact_tokens,100.0,100.0,accepted,
AL-2018-house-95-R-STEVE-MCMILLAN,2018,house,95,R,Steve McMillan                        ,DIME-7AA77BC380F9ED154715,"mcmillan, steve",exact_tokens,100.0,100.0,accepted,
AL-2018-house-96-D-MAURICE-HORSEY,2018,house,96,D,Maurice Horsey                        ,DIME-44934CB6CA4E8B503F48,"horsey, maurice",exact_tokens,100.0,76.0,accepted,
AL-2018-house-96-R-MATT-SIMPSON,2018,house,96,R,Matt Simpson                          ,DIME-50ACE5F75C96E5C94D62,"simpson, matt",exact_tokens,100.0,65.21739130434783,accepted,
AL-2018-house-97-D-ADLINE-C-CLARKE,2018,house,97,D,Adline C. Clarke                      ,DIME-23A1B6803F973F2EADBB,"clarke, adline",district_party_surname,92.85714285714286,62.08791208791209,accepted,
AL-2018-house-97-R-STEPHEN-MCNAIR,2018,house,97,R,Stephen McNair                        ,DIME-791232A0EBE96B4E40FA,"mcnair, stephen",exact_tokens,100.0,100.0,accepted,
AL-2018-house-98-D-NAPOLEON-BRACY-JR,2018,house,98,D,"Napoleon Bracy, Jr.                   ",DIME-6C2947B2CDBF2D346245,"bracy jr, napoleon",exact_tokens,100.0,100.0,accepted,
AL-2018-house-99-D-SAM-JONES,2018,house,99,D,Sam Jones                             ,DIME-FB5F7F140E10746C4CCE,"jones, sam",district_party_surname,85.71428571428572,50.000000000000014,accepted,
AL-2018-house-99-R-CHARLES-W-TALBERT,2018,house,99,R,Charles W. Talbert                    ,DIME-640A42B768D81D8B4677,"talbert, charles w",exact_tokens,100.0,100.0,accepted,
AL-2018-house-100-R-VICTOR-GASTON,2018,house,100,R,Victor Gaston                         ,DIME-03EC207294DE839C7A7B,"gaston, victor",exact_tokens,100.0,100.0,accepted,
AL-2018-house-101-R-CHRIS-PRINGLE,2018,house,101,R,Chris Pringle                         ,DIME-737D2BC6A499842652B7,"pringle, chris",district_party_surname,81.25,81.25,accepted,
AL-2018-house-102-R-SHANE-STRINGER,2018,house,102,R,Shane Stringer                        ,DIME-8F03C18E25EC1DCD266E,"stringer, shane",exact_tokens,100.0,68.0,accepted,
AL-2018-house-103-D-BARBARA-DRUMMOND,2018,house,103,D,Barbara Drummond                      ,DIME-02276B6ED69BCDEC9F7A,"drummond, barbara",exact_tokens,100.0,100.0,accepted,
AL-2018-house-104-D-ARLENE-CUNNINGHAM-EASLEY,2018,house,104,D,Arlene Cunningham Easley              ,DIME-56B36D2B2EC9DCD7B8B5,"easley, arlene cunningham",exact_tokens,100.0,100.0,accepted,
AL-2018-house-104-R-MARGIE-WILCOX,2018,house,104,R,Margie Wilcox                         ,DIME-514EBE1E9FC21FE0CD02,"wilcox, julia",district_party_surname,64.0,64.0,accepted,
AL-2018-house-105-R-CHIP-BROWN,2018,house,105,R,Chip Brown                            ,DIME-C0E8F447660C9E318E38,"brown, chip",exact_tokens,100.0,58.620689655172406,accepted,
AL-2018-senate-1-D-CAROLINE-SELF,2018,senate,1,D,Caroline Self                         ,DIME-B39556E977D17C0DAC7A,"self, caroline",exact_tokens,100.0,100.0,accepted,
AL-2018-senate-1-R-TIM-MELSON,2018,senate,1,R,Tim Melson                            ,DIME-E1AC804E75F8287697C8,"melson, timothy",district_party_surname,83.33333333333334,83.33333333333334,accepted,
AL-2018-senate-2-D-AMY-WASYLUKA,2018,senate,2,D,Amy Wasyluka                          ,DIME-C9F789BD01298A3C055F,"wasyluka, amy",exact_tokens,100.0,77.77777777777777,accepted,
AL-2018-senate-2-R-TOM-BUTLER,2018,senate,2,R,Tom Butler                            ,DIME-C05E35EBDD92E2255413,"butler, tom",district_party_surname,86.95652173913044,42.512077294685994,accepted,
AL-2018-senate-3-R-ARTHUR-ORR,2018,senate,3,R,Arthur Orr                            ,DIME-77DD8AAA1ED7BFEC53C3,"orr, arthur",exact_tokens,100.0,100.0,accepted,
AL-2018-senate-4-R-GARLAN-GUDGER,2018,senate,4,R,Garlan Gudger                         ,DIME-AE518DC6ADCB9C7C489B,"gudger, garlan",exact_tokens,100.0,68.0,accepted,
AL-2018-senate-5-R-GREG-J-REED,2018,senate,5,R,Greg J. Reed                          ,DIME-E2F23971F8ACA8652AB5,"reed, greg",district_party_surname,90.0,90.0,accepted,
AL-2018-senate-6-D-JOHNNY-MACK-MORROW,2018,senate,6,D,Johnny Mack Morrow                    ,DIME-00BDD88F8DC95ECD3E75,"morrow, johnny mack",exact_tokens,100.0,100.0,accepted,
AL-2018-senate-6-R-LARRY-STUTTS,2018,senate,6,R,Larry Stutts                          ,DIME-7B4F228DB59F80BC444B,"stutts, larry collins",district_party_surname,75.0,33.333333333333336,accepted,
AL-2018-senate-7-D-DEBORAH-BARROS,2018,senate,7,D,Deborah Barros                        ,DIME-F46090F523178F4215CF,"barros, deborah",exact_tokens,100.0,57.14285714285714,accepted,
AL-2018-senate-7-R-SAM-GIVHAN,2018,senate,7,R,Sam Givhan                            ,DIME-352F93E318EBC9C64E7D,"givhan, sam",district_party_surname,86.95652173913044,60.289855072463766,accepted,
AL-2018-senate-8-R-STEVE-LIVINGSTON,2018,senate,8,R,Steve Livingston                      ,DIME-21A58A4BE7092AF90E72,"livingston, steve",exact_tokens,100.0,100.0,accepted,
AL-2018-senate-9-R-CLAY-SCOFIELD,2018,senate,9,R,Clay Scofield                         ,DIME-FC88E310619B289DC841,"scofield, clay",exact_tokens,100.0,100.0,accepted,
AL-2018-senate-10-R-ANDREW-JONES,2018,senate,10,R,Andrew Jones                          ,DIME-FB404D50E1F3365AED96,"jones, andrew",exact_tokens,100.0,76.0,accepted,
AL-2018-senate-11-D-CARL-CARTER,2018,senate,11,D,Carl Carter                           ,DIME-409520EA87B146D612FB,"carter, carl",exact_tokens,100.0,100.0,accepted,
AL-2018-senate-11-R-JIM-MCCLENDON,2018,senate,11,R,Jim McClendon                         ,DIME-A0545B320DEC00B0E9A2,"mcclendon, jim",district_party_surname,85.71428571428572,45.71428571428572,accepted,
AL-2018-senate-12-D-JIM-WILLIAMS,2018,senate,12,D,Jim Williams                          ,DIME-397E718273C60CEF8B3D,"williams, jim",district_party_surname,84.61538461538461,84.61538461538461,accepted,
AL-2018-senate-12-R-DEL-MARSH,2018,senate,12,R,Del Marsh                             ,DIME-FF42E81A9577858D2C6E,"marsh, del",exact_tokens,100.0,71.42857142857143,accepted,
AL-2018-senate-13-D-DARRELL-TURNER,2018,senate,13,D,Darrell Turner                        ,DIME-A7CD9CE4C0AE9AC6F1AA,"turner, darrell",exact_tokens,100.0,100.0,accepted,
AL-2018-senate-13-R-RANDY-PRICE,2018,senate,13,R,Randy Price                           ,DIME-D7CA889467D729A8A0E7,"price, randy",exact_tokens,100.0,63.63636363636363,accepted,
AL-2018-senate-14-D-JERRY-MCDONALD,2018,senate,14,D,Jerry McDonald                        ,DIME-B4EC4F73FBD0270E45E3,"mcdonald, jerry",exact_tokens,100.0,100.0,accepted,
AL-2018-senate-14-R-CAM-WARD,2018,senate,14,R,Cam Ward                              ,DIME-C5D78805C7AC6772C3DD,"ward, cam",exact_tokens,100.0,100.0,accepted,
AL-2018-senate-15-R-DAN-ROBERTS,2018,senate,15,R,Dan Roberts                           ,DIME-93740AA973F104FBCCED,"roberts, dan",exact_tokens,100.0,74.19354838709677,accepted,
AL-2018-senate-16-D-LINDSEY-DECKARD,2018,senate,16,D,Lindsey Deckard                       ,DIME-FF675142E67ABD16FB77,"deckard, lindsey",exact_tokens,100.0,100.0,accepted,
AL-2018-senate-16-R-J-T-JABO-WAGGONER,2018,senate,16,R,"J.T. ""Jabo"" Waggoner                  ",DIME-1647B7EE55C4C2E6373D,"waggoner, james",district_party_surname,73.33333333333334,73.33333333333334,accepted,
AL-2018-senate-17-R-SHAY-SHELNUTT,2018,senate,17,R,Shay Shelnutt                         ,DIME-0C78BCF46C9A4E4F656A,"shelnutt, shay",exact_tokens,100.0,100.0,accepted,
AL-2018-senate-18-D-RODGER-M-SMITHERMAN,2018,senate,18,D,Rodger M. Smitherman                  ,DIME-8401763AD64DF8097C7B,"smitherman, rodger m",exact_tokens,100.0,100.0,accepted,
AL-2018-senate-19-D-PRISCILLA-DUNN,2018,senate,19,D,Priscilla Dunn                        ,DIME-23A494BCB3BFD25EFDCE,"dunn, priscilla",exact_tokens,100.0,100.0,accepted,
AL-2018-senate-20-D-LINDA-COLEMAN-MADISON,2018,senate,20,D,Linda Coleman-Madison                 ,DIME-D3A93A661527C2C46673,"coleman madison, linda",exact_tokens,100.0,100.0,accepted,
AL-2018-senate-21-D-RICK-BURNHAM,2018,senate,21,D,Rick Burnham                          ,DIME-1BCCBD42A4F535565622,"burnham, rick",exact_tokens,100.0,100.0,accepted,
AL-2018-senate-21-R-GERALD-ALLEN,2018,senate,21,R,Gerald Allen                          ,DIME-35B85C57449BC7D93B07,"allen, gerald",exact_tokens,100.0,53.84615384615385,accepted,
AL-2018-senate-22-R-GREG-ALBRITTON,2018,senate,22,R,Greg Albritton                        ,DIME-E8BBAEA66F16B6AB7B80,"albritton, gregory",district_party_surname,90.32258064516128,90.32258064516128,accepted,
AL-2018-senate-23-D-MALIKA-SANDERS-FORTIER,2018,senate,23,D,Malika Sanders-Fortier                ,DIME-823FF0931A14A899F8AE,"sanders fortier, malika",exact_tokens,100.0,41.17647058823529,accepted,
AL-2018-senate-24-D-BOBBY-SINGLETON,2018,senate,24,D,Bobby Singleton                       ,DIME-410083D88F57F3964709,"singleton, bobby",exact_tokens,100.0,100.0,accepted,
AL-2018-senate-25-D-DAVID-A-SADLER,2018,senate,25,D,David A. Sadler                       ,DIME-01836A308B324B4ECC77,"sadler, david a",exact_tokens,100.0,100.0,accepted,
AL-2018-senate-25-R-WILL-BARFOOT,2018,senate,25,R,Will Barfoot                          ,DIME-3E20C5A90DA08F26B73D,"barfoot, will",exact_tokens,100.0,33.33333333333333,accepted,
AL-2018-senate-26-D-DAVID-COACH-BURKETTE,2018,senate,26,D,"David ""Coach"" Burkette                ",DIME-BD3091C6EAE434BE7973,"burkette, david",district_party_surname,82.35294117647058,50.09487666034154,accepted,
AL-2018-senate-26-R-D-J-JOHNSON,2018,senate,26,R,D. J. Johnson                         ,DIME-591691B80170A13811D0,"johnson, d j",district_party_surname,95.23809523809523,95.23809523809523,accepted,
AL-2018-senate-27-D-NANCY-CARLTON-BENDINGER,2018,senate,27,D,Nancy Carlton Bendinger               ,DIME-CEA8235A7E98E562DCED,"bendinger, nancy carlton",exact_tokens,100.0,100.0,accepted,
AL-2018-senate-27-R-TOM-WHATLEY,2018,senate,27,R,Tom Whatley                           ,DIME-1BAD342566B31F7DAE34,"whatley, thomas m",district_party_surname,93.33333333333333,93.33333333333333,accepted,
AL-2018-senate-28-D-BILLY-BEASLEY,2018,senate,28,D,Billy Beasley                         ,DIME-6CC0379992FAFA656B5D,"beasley, william m billy",district_party_surname,72.22222222222221,72.22222222222221,accepted,
AL-2018-senate-29-R-DONNIE-CHESTEEN,2018,senate,29,R,Donnie Chesteen                       ,DIME-E92FB782B15ECF7BD048,"chesteen, donnie",exact_tokens,100.0,31.034482758620683,accepted,
AL-2018-senate-30-R-CLYDE-CHAMBLISS-JR,2018,senate,30,R,"Clyde Chambliss, Jr.                  ",DIME-5506791C3C564386B82D,"chambliss, clyde",exact_tokens,100.0,100.0,accepted,
AL-2018-senate-31-R-JIMMY-W-HOLLEY,2018,senate,31,R,Jimmy W. Holley                       ,DIME-94F310CBACEBC0681065,"holley, jimmy w",exact_tokens,100.0,100.0,accepted,
AL-2018-senate-32-D-JASON-FISHER,2018,senate,32,D,Jason Fisher                          ,DIME-0590E41D3DAC9B9555D2,"fisher, jason",exact_tokens,100.0,100.0,accepted,
AL-2018-senate-32-R-CHRIS-ELLIOTT,2018,senate,32,R,Chris Elliott                         ,DIME-524DBDCCA27B141EEE5D,"elliott, chris",district_party_surname,81.25,45.35256410256411,accepted,
AL-2018-senate-33-D-VIVIAN-DAVIS-FIGURES,2018,senate,33,D,Vivian Davis Figures                  ,DIME-4037B1473C90D882B06D,"figures, vivian",district_party_surname,82.35294117647058,49.920508744038145,accepted,
AL-2018-senate-34-R-JACK-WILLIAMS,2018,senate,34,R,Jack Williams                         ,DIME-637518F8985DC6891056,"williams, john",district_party_surname,76.92307692307692,43.589743589743584,accepted,
AL-2018-senate-35-D-TOM-HOLMES,2018,senate,35,D,Tom Holmes                            ,DIME-FD9949CED78D37AE9F33,"holmes, thomas b tom",district_party_surname,81.25,81.25,accepted,
AL-2018-senate-35-R-DAVID-SESSIONS,2018,senate,35,R,David Sessions                        ,DIME-D4D9372EBF63FB3CA219,"sessions, david",exact_tokens,100.0,100.0,accepted,
AL-2022-house-1-R-PHILLIP-PETTUS,2022,house,1,R,Phillip Pettus                        ,DIME-6D92010EB74475195548,"pettus, phillip",exact_tokens,100.0,86.20689655172413,accepted,
AL-2022-house-2-R-BEN-HARRISON,2022,house,2,R,Ben Harrison                          ,DIME-8D499B1287B8D3E15D49,"harrison, benjamin",district_party_surname,82.75862068965517,30.584707646176916,accepted,
AL-2022-house-3-D-WESLEY-THOMPSON,2022,house,3,D,Wesley Thompson                       ,DIME-E5A02C4425C68E3EA9CF,"thompson, wesley",exact_tokens,100.0,71.42857142857143,accepted,
AL-2022-house-3-R-KERRY-BUBBA-UNDERWOOD,2022,house,3,R,"Kerry ""Bubba"" Underwood               ",DIME-F009D6284C429845EBFA,"underwood, kerry bubba",exact_tokens,100.0,80.0,accepted,
AL-2022-house-4-R-PARKER-DUNCAN-MOORE,2022,house,4,R,Parker Duncan Moore                   ,DIME-9B5E46632813497CBCC4,"moore, parker duncan",exact_tokens,100.0,58.82352941176471,accepted,
AL-2022-house-5-R-DANNY-F-CRAWFORD,2022,house,5,R,Danny F Crawford                      ,DIME-9A0C95B73736D1FA6368,"crawford, danny",district_party_surname,93.33333333333333,93.33333333333333,accepted,
AL-2022-house-6-R-ANDY-WHITT,2022,house,6,R,Andy Whitt                            ,DIME-092BD47C830086CD6FFB,"whitt, andy",exact_tokens,100.0,100.0,accepted,
AL-2022-house-7-D-MOSE-JONES-JR,2022,house,7,D,"Mose Jones, Jr.                       ",DIME-5E8A5757597119A167CA,"jones jr, mose",exact_tokens,100.0,100.0,accepted,
AL-2022-house-7-R-ERNIE-YARBROUGH,2022,house,7,R,Ernie Yarbrough                       ,DIME-76B4E3521019CEB564CA,"yarbrough, ernie",exact_tokens,100.0,50.0,accepted,
AL-2022-house-8-R-TERRI-COLLINS,2022,house,8,R,Terri Collins                         ,DIME-F792B97D045638122C1A,"collins, terri",exact_tokens,100.0,100.0,accepted,
AL-2022-house-9-R-SCOTT-STADTHAGEN,2022,house,9,R,Scott Stadthagen                      ,DIME-A113D28E1AA702CF94A6,"stadthagen jr, scott",exact_tokens,100.0,100.0,accepted,
AL-2022-house-10-D-MARILYN-LANDS,2022,house,10,D,Marilyn Lands                         ,DIME-53441BA8B5D1BC74E4F2,"lands, marilyn",exact_tokens,100.0,100.0,accepted,
AL-2022-house-10-R-DAVID-COLE,2022,house,10,R,David Cole                            ,DIME-D0435E837C9D37B64DE0,"cole, david",exact_tokens,100.0,100.0,accepted,
AL-2022-house-11-R-RANDALL-SHEDD,2022,house,11,R,Randall Shedd                         ,DIME-8488B8A9AADA6F47EEEB,"shedd, randall a",district_party_surname,92.85714285714286,92.85714285714286,accepted,
AL-2022-house-12-D-JAMES-C-FIELDS-JR,2022,house,12,D,"James C. Fields, Jr.                  ",DIME-2FF20063D3C1010AECA7,"fields, james",district_party_surname,92.3076923076923,92.3076923076923,accepted,
AL-2022-house-12-R-COREY-HARBISON,2022,house,12,R,Corey Harbison                        ,DIME-6475D11810590A07A96B,"harbison, corey",exact_tokens,100.0,100.0,accepted,
AL-2022-house-13-R-MATT-WOODS,2022,house,13,R,Matt Woods                            ,DIME-6B3DBABA7FB95001BA75,"woods, matthew",district_party_surname,86.95652173913044,52.173913043478265,accepted,
AL-2022-house-14-R-TIMOTHY-TIM-WADSWORTH,2022,house,14,R,Timothy (Tim) Wadsworth               ,DIME-BCCFC3AC0E7A4FDFCF06,"wadsworth, timothy r",district_party_surname,90.0,57.567567567567565,accepted,
AL-2022-house-15-D-RICHARD-P-ROUCO,2022,house,15,D,Richard P. Rouco                      ,DIME-2F5B517D7DCF314FCE74,"rouco, richard",district_party_surname,92.85714285714286,92.85714285714286,accepted,
AL-2022-house-15-R-LEIGH-HULSEY,2022,house,15,R,Leigh Hulsey                          ,DIME-F472D7A630F158CA4BCA,"hulsey, leigh",exact_tokens,100.0,79.3103448275862,accepted,
AL-2022-house-16-R-KYLE-SOUTH,2022,house,16,R,Kyle South                            ,DIME-B881CE02D194DEF14DE6,"south, kyle",exact_tokens,100.0,100.0,accepted,
AL-2022-house-17-R-TRACY-ESTES,2022,house,17,R,Tracy Estes                           ,DIME-F444CCD3297FC5B21A85,"estes, tracy",exact_tokens,100.0,100.0,accepted,
AL-2022-house-18-R-JAMIE-KIEL,2022,house,18,R,Jamie Kiel                            ,DIME-C19EADE025511CDC06C2,"kiel, jamie g",district_party_surname,90.9090909090909,90.9090909090909,accepted,
AL-2022-house-19-D-LAURA-HALL,2022,house,19,D,Laura Hall                            ,DIME-17DFBE66907A6F955AB1,"hall, laura",exact_tokens,100.0,100.0,accepted,
AL-2022-house-20-R-JAMES-LOMAX,2022,house,20,R,James Lomax                           ,DIME-5E0074F0C68C76EBEA09,"lomax, james",exact_tokens,100.0,52.0,accepted,
AL-2022-house-21-R-REX-REYNOLDS,2022,house,21,R,Rex Reynolds                          ,DIME-A0BF1C5DA94D0EA660AC,"reynolds, rex",exact_tokens,100.0,100.0,accepted,
AL-2022-house-22-R-RITCHIE-WHORTON,2022,house,22,R,Ritchie Whorton                       ,DIME-F6DBEBDE78C50C3D6B09,"whorton, ritchie",exact_tokens,100.0,100.0,accepted,
AL-2022-house-23-R-MIKE-KIRKLAND,2022,house,23,R,Mike Kirkland                         ,DIME-CF4A28A60B0200343029,"kirkland, mike",district_party_surname,82.75862068965517,54.187192118226605,accepted,
AL-2022-house-24-R-NATHANIEL-LEDBETTER,2022,house,24,R,Nathaniel Ledbetter                   ,DIME-7946A97AC058DE883BA2,"ledbetter, nathaniel",exact_tokens,100.0,77.77777777777777,accepted,
AL-2022-house-25-D-MALLORY-HAGAN,2022,house,25,D,Mallory Hagan                         ,DIME-18513C3ED62B7BA03B00,"hagan, mallory",exact_tokens,100.0,100.0,accepted,
AL-2022-house-25-R-PHILLIP-K-RIGSBY,2022,house,25,R,Phillip K. Rigsby                     ,DIME-64AE14E22C01882699B0,"rigsby, phillip",district_party_surname,93.33333333333333,59.99999999999999,accepted,
AL-2022-house-26-D-BEN-ALFORD,2022,house,26,D,Ben Alford                            ,DIME-1F66ED7FEA57D71605F1,"alford, harold ben",district_party_surname,74.07407407407408,74.07407407407408,accepted,
AL-2022-house-26-R-BROCK-COLVIN,2022,house,26,R,Brock Colvin                          ,DIME-65EA3E6846E0D8BDEC46,"colvin, william brock",district_party_surname,75.0,47.727272727272734,accepted,
AL-2022-house-27-D-HERB-NEU,2022,house,27,D,Herb Neu                              ,DIME-F51B92AB0B2BD2514FCC,"neu, herb",exact_tokens,100.0,100.0,accepted,
AL-2022-house-27-R-WES-KITCHENS,2022,house,27,R,Wes Kitchens                          ,DIME-624FBEB74BA89B4C31B1,"kitchens, wesley t wes",district_party_surname,83.33333333333334,83.33333333333334,accepted,
AL-2022-house-28-R-MACK-N-BUTLER,2022,house,28,R,Mack N Butler                         ,DIME-BCD1A52CA5BFC9F8D1AE,"butler, mack",district_party_surname,91.66666666666666,75.66666666666666,accepted,
AL-2022-house-29-R-MARK-A-GIDLEY,2022,house,29,R,Mark A. Gidley                        ,DIME-40AB2DE42DC76F6AA87B,"gidley, mark",district_party_surname,91.66666666666666,58.33333333333332,accepted,
AL-2022-house-30-R-CRAIG-LIPSCOMB,2022,house,30,R,Craig Lipscomb                        ,DIME-1DCE7923A91E37C93702,"lipscomb, b craig",district_party_surname,93.33333333333333,93.33333333333333,accepted,
AL-2022-house-31-R-TROY-B-STUBBS,2022,house,31,R,Troy B. Stubbs                        ,DIME-B4FDBB7F3DE7A938642E,"stubbs, troy",district_party_surname,91.66666666666666,69.44444444444443,accepted,
AL-2022-house-32-D-BARBARA-BIGSBY-BOYD,2022,house,32,D,Barbara Bigsby Boyd                   ,DIME-49D79F5BEE3678DDC363,"boyd, barbara bigsby",exact_tokens,100.0,100.0,accepted,
AL-2022-house-32-R-EVAN-B-JACKSON,2022,house,32,R,Evan B. Jackson                       ,DIME-0BEC419CACBA040F06D6,"jackson, evan",district_party_surname,92.3076923076923,92.3076923076923,accepted,
AL-2022-house-33-D-FRED-CRUM-SR,2022,house,33,D,"Fred Crum, Sr.                        ",DIME-DDCA0C2013CFF08E65B7,"crum, fred",exact_tokens,100.0,100.0,accepted,
AL-2022-house-33-R-BEN-ROBBINS,2022,house,33,R,Ben Robbins                           ,DIME-EC1FB6811641AB1EADF9,"robbins, ben",exact_tokens,100.0,100.0,accepted,
AL-2022-house-34-R-DAVID-STANDRIDGE,2022,house,34,R,David Standridge                      ,DIME-4FBAC12FF4BC4AFB265B,"standridge, david",exact_tokens,100.0,100.0,accepted,
AL-2022-house-35-R-STEVE-HURST,2022,house,35,R,Steve Hurst                           ,DIME-66529EB9149ACB517D88,"hurst, stephen steven w",district_party_surname,66.66666666666667,66.66666666666667,accepted,
AL-2022-house-36-R-RANDY-WOOD,2022,house,36,R,Randy Wood                            ,DIME-B5FFD147F4BF2B211D6A,"wood, randy",exact_tokens,100.0,100.0,accepted,
AL-2022-house-37-R-BOB-FINCHER,2022,house,37,R,Bob Fincher                           ,DIME-63BA63AA376AFF922883,"fincher, robert bob",district_party_surname,87.5,87.5,accepted,
AL-2022-house-38-R-DEBBIE-HAMBY-WOOD,2022,house,38,R,Debbie Hamby Wood                     ,DIME-AFB667A951C3536A6612,"wood, debbie hamby",exact_tokens,100.0,72.41379310344828,accepted,
AL-2022-house-39-R-GINNY-SHAVER,2022,house,39,R,Ginny Shaver                          ,DIME-7981A91E4EDE9D0235E7,"shaver, ginny",exact_tokens,100.0,76.0,accepted,
AL-2022-house-40-D-PAM-HOWARD,2022,house,40,D,Pam Howard                            ,DIME-E23740EA80CC0827BCDE,"howard, pamela pam",district_party_surname,86.66666666666667,86.66666666666667,accepted,
AL-2022-house-40-R-CHAD-ROBERTSON,2022,house,40,R,Chad Robertson                        ,DIME-18177758C4F97754DDA1,"robertson, jerimie chad",district_party_surname,77.77777777777779,47.00854700854701,accepted,
AL-2022-house-41-D-CHRIS-NELSON,2022,house,41,D,Chris Nelson                          ,DIME-64B103EB777AE3F673AB,"nelson, christopher chris",district_party_surname,85.71428571428572,85.71428571428572,accepted,
