cycle,chamber,district,dem_votes,rep_votes,two_party_votes,legislative_dem_margin,war_eligible,winner_party,map_vintage,statewide_index_margin,statewide_index_offices,core_index_margin,core_index_offices,core_index_complete,baseline_quality,raw_overperformance,core_raw_overperformance,incumbent_count,incumbent_candidate,incumbent_party,incumbency_source,match_score,dem_incumbent,rep_incumbent,open_seat,incumbency_status
2022,house,44,0.0,11396.0,11396.0,-100.0,False,R,2021_enacted,-19.89950959981568,3,-20.385156530948933,2,True,complete_core_expanded,-80.10049040018433,-79.61484346905107,1,Danny Garrett,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,house,45,0.0,12060.0,12060.0,-100.0,False,R,2021_enacted,-48.56729445855084,3,-48.88991482505546,2,True,complete_core_expanded,-51.43270554144916,-51.11008517494454,0,,,,,False,False,True,open
2022,house,46,0.0,12656.0,12656.0,-100.0,False,R,2021_enacted,-22.376255973989856,3,-23.432176228157143,2,True,complete_core_expanded,-77.62374402601014,-76.56782377184285,1,David Faulkner,R,prior_winner_match,1.0,False,True,False,incumbent_running
2022,house,47,4816.0,8590.0,13406.0,-28.15157392212442,True,R,2021_enacted,-11.295912202919874,3,-12.085513351114669,2,True,complete_core_expanded,-16.855661719204548,-16.066060571009753,0,,,,,False,False,True,open
2022,house,48,0.0,12518.0,12518.0,-100.0,False,R,2021_enacted,-30.30859871181437,3,-31.218027605376054,2,True,complete_core_expanded,-69.69140128818563,-68.78197239462395,1,Jim Carns,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,house,49,0.0,10604.0,10604.0,-100.0,False,R,2021_enacted,-57.59528272590021,3,-57.77492311881029,2,True,complete_core_expanded,-42.40471727409979,-42.22507688118971,1,Russell Bedsole,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,house,50,0.0,12720.0,12720.0,-100.0,False,R,2021_enacted,-66.16780713808883,3,-66.34558228275074,2,True,complete_core_expanded,-33.83219286191117,-33.65441771724926,1,Jim Hill,R,prior_winner_match,1.0,False,True,False,incumbent_running
2022,house,51,0.0,14025.0,14025.0,-100.0,False,R,2021_enacted,-27.183028869268423,3,-27.62593489530566,2,True,complete_core_expanded,-72.81697113073157,-72.37406510469434,1,Allen Treadaway,R,prior_winner_match,1.0,False,True,False,incumbent_running
2022,house,52,10229.0,0.0,10229.0,100.0,False,D,2021_enacted,30.698504664032413,3,29.968626008696624,2,True,complete_core_expanded,69.30149533596759,70.03137399130338,1,John W. Rogers Jr.,D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2022,house,53,5748.0,0.0,5748.0,100.0,False,D,2021_enacted,18.55430016017317,3,17.405622395070452,2,True,complete_core_expanded,81.44569983982683,82.59437760492955,1,Anthony Daniels,D,prior_winner_match,1.0,True,False,False,incumbent_running
2022,house,54,9798.0,0.0,9798.0,100.0,False,D,2021_enacted,33.60826368805255,3,32.71598350993429,2,True,complete_core_expanded,66.39173631194745,67.28401649006571,1,Neil Rafferty,D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2022,house,55,10018.0,0.0,10018.0,100.0,False,D,2021_enacted,28.06777150422766,3,27.03543330074825,2,True,complete_core_expanded,71.93222849577234,72.96456669925175,0,,,,,False,False,True,open
2022,house,56,8986.0,0.0,8986.0,100.0,False,D,2021_enacted,19.096214672988484,3,18.3877648007053,2,True,complete_core_expanded,80.90378532701152,81.6122351992947,0,,,,,False,False,True,open
2022,house,57,9221.0,4752.0,13973.0,31.983110284119373,True,D,2021_enacted,14.613234107694296,3,14.071349048465184,2,True,complete_core_expanded,17.36987617642508,17.91176123565419,0,,,,,False,False,True,open
2022,house,58,8385.0,0.0,8385.0,100.0,False,D,2021_enacted,14.132324357408754,3,13.32735363063532,2,True,complete_core_expanded,85.86767564259125,86.67264636936468,1,Rolanda Hollis,D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2022,house,59,8859.0,0.0,8859.0,100.0,False,D,2021_enacted,22.70055447904562,3,22.04501632435916,2,True,complete_core_expanded,77.29944552095438,77.95498367564085,1,Mary Moore,D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2022,house,60,9872.0,0.0,9872.0,100.0,False,D,2021_enacted,29.40801769145092,3,28.91413847227418,2,True,complete_core_expanded,70.59198230854908,71.08586152772583,1,Juandalynn Givan,D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2022,house,61,0.0,10546.0,10546.0,-100.0,False,R,2021_enacted,-47.401593911945405,3,-47.6564674136372,2,True,complete_core_expanded,-52.5984060880546,-52.3435325863628,0,,,,,False,False,True,open
2022,house,62,3094.0,8803.0,11897.0,-47.9868874506178,True,R,2021_enacted,-35.05890667617744,3,-35.245977636625625,2,True,complete_core_expanded,-12.927980774440364,-12.740909813992175,0,,,,,False,False,True,open
2022,house,63,2827.0,5541.0,8368.0,-32.43307839388145,True,R,2021_enacted,-37.09110311500968,3,-37.757276627597776,2,True,complete_core_expanded,4.658024721128228,5.324198233716324,1,Cynthia Lee Almond,R,wikipedia_incumbent_annotation,0.875,False,True,False,incumbent_running
2022,house,64,0.0,11041.0,11041.0,-100.0,False,R,2021_enacted,-69.41154907488568,3,-69.77369565611528,2,True,complete_core_expanded,-30.58845092511432,-30.22630434388472,0,,,,,False,False,True,open
2022,house,65,4759.0,12693.0,17452.0,-45.46183818473527,True,R,2021_enacted,-41.770792457679896,3,-42.34467354310081,2,True,complete_core_expanded,-3.691045727055375,-3.11716464163446,1,Brett Easterbrook,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,house,66,0.0,12042.0,12042.0,-100.0,False,R,2021_enacted,-59.80196557113519,3,-60.19635510228986,2,True,complete_core_expanded,-40.19803442886481,-39.80364489771014,1,Alan Baker,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,house,67,10335.0,0.0,10335.0,100.0,False,D,2021_enacted,32.175090517851,3,31.12311602550585,2,True,complete_core_expanded,67.824909482149,68.87688397449415,1,Prince Chestnut,D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2022,house,68,9517.0,8948.0,18465.0,3.081505551042513,True,D,2021_enacted,-9.830004254456172,3,-10.341300397423922,2,True,complete_core_expanded,12.911509805498683,13.422805948466436,1,"Thomas E. ""Action"" Jackson",D,wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2022,house,69,8769.0,7103.0,15872.0,10.496471774193548,True,D,2021_enacted,-2.498745896701412,3,-3.0635615361297863,2,True,complete_core_expanded,12.99521767089496,13.560033310323334,1,Kelvin J. Lawrence,D,prior_winner_match,0.9375,True,False,False,incumbent_running
2022,house,70,6245.0,0.0,6245.0,100.0,False,D,2021_enacted,5.930260751417183,3,5.5260062228984745,2,True,complete_core_expanded,94.06973924858282,94.47399377710153,1,Christopher John England,D,prior_winner_match,0.9333333333333333,True,False,False,incumbent_running
2022,house,71,9126.0,0.0,9126.0,100.0,False,D,2021_enacted,9.902797807255372,3,9.444193515171415,2,True,complete_core_expanded,90.09720219274465,90.55580648482858,1,"Artis ""Aj"" Mccampbell",D,prior_winner_match,0.972972972972973,True,False,False,incumbent_running
2022,house,72,8128.0,0.0,8128.0,100.0,False,D,2021_enacted,1.5785464568567142,3,1.2799958019252808,2,True,complete_core_expanded,98.42145354314329,98.72000419807472,0,,,,,False,False,True,open
2022,house,73,0.0,10343.0,10343.0,-100.0,False,R,2021_enacted,-45.28762037826412,3,-45.77187666236095,2,True,complete_core_expanded,-54.71237962173589,-54.22812333763905,0,,,,,False,False,True,open
2022,house,74,7538.0,4986.0,12524.0,20.37687639731715,True,D,2021_enacted,8.016490184554945,3,6.8576890325277695,2,True,complete_core_expanded,12.360386212762206,13.51918736478938,0,,,,,False,False,True,open
2022,house,75,0.0,11688.0,11688.0,-100.0,False,R,2021_enacted,-32.31753628832246,3,-33.07048697160167,2,True,complete_core_expanded,-67.68246371167754,-66.92951302839833,1,Reed Ingram,R,prior_winner_match,1.0,False,True,False,incumbent_running
2022,house,76,8312.0,0.0,8312.0,100.0,False,D,2021_enacted,23.543303950651083,3,22.281895720560183,2,True,complete_core_expanded,76.45669604934892,77.71810427943981,1,"Patrice ""Penni"" Mcclammy",D,wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2022,house,77,7062.0,0.0,7062.0,100.0,False,D,2021_enacted,18.17404770453476,3,16.661017068539955,2,True,complete_core_expanded,81.82595229546524,83.33898293146004,1,Tashina Morris,D,prior_winner_match,1.0,True,False,False,incumbent_running
2022,house,78,6991.0,0.0,6991.0,100.0,False,D,2021_enacted,33.90534926088523,3,32.755512522167926,2,True,complete_core_expanded,66.09465073911477,67.24448747783208,0,,,,,False,False,True,open
2022,house,79,0.0,7690.0,7690.0,-100.0,False,R,2021_enacted,-34.26607220181489,3,-35.19992448140091,2,True,complete_core_expanded,-65.7339277981851,-64.80007551859909,1,Joe Lovvorn,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,house,80,0.0,8113.0,8113.0,-100.0,False,R,2021_enacted,-46.367241619553056,3,-47.06076534051239,2,True,complete_core_expanded,-53.632758380446944,-52.93923465948761,1,Chris E. Blackshear,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,house,81,0.0,12116.0,12116.0,-100.0,False,R,2021_enacted,-55.2368460178699,3,-55.64727640775003,2,True,complete_core_expanded,-44.7631539821301,-44.35272359224997,1,Ed Oliver,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,house,82,6257.0,2526.0,8783.0,42.479790504383466,True,D,2021_enacted,26.767860032687395,3,25.546727919832776,2,True,complete_core_expanded,15.711930471696071,16.93306258455069,1,Pebblin Walker Warren,D,wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2022,house,83,6540.0,0.0,6540.0,100.0,False,D,2021_enacted,-7.069353951651981,3,-7.634440200114055,2,True,complete_core_expanded,107.06935395165198,107.63444020011406,1,Jeremy Gray,D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2022,house,84,7463.0,0.0,7463.0,100.0,False,D,2021_enacted,-2.4150318988832016,3,-2.9636302432776724,2,True,complete_core_expanded,102.4150318988832,102.96363024327768,1,Berry Forte,D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2022,house,85,5668.0,6665.0,12333.0,-8.08400227033163,True,R,2021_enacted,-34.952334314174315,3,-35.27344385903359,2,True,complete_core_expanded,26.868332043842685,27.18944158870196,1,Dexter Grimsley,D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2022,house,86,0.0,10697.0,10697.0,-100.0,False,R,2021_enacted,-64.12387776313146,3,-64.31391533198746,2,True,complete_core_expanded,-35.87612223686854,-35.68608466801254,1,Paul W. Lee,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,house,87,0.0,12957.0,12957.0,-100.0,False,R,2021_enacted,-78.31511313866507,3,-78.46995431560669,2,True,complete_core_expanded,-21.68488686133493,-21.530045684393315,1,Jeff Sorrells,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,house,88,0.0,10020.0,10020.0,-100.0,False,R,2021_enacted,-57.13680717988078,3,-57.48775945383006,2,True,complete_core_expanded,-42.86319282011922,-42.51224054616994,0,,,,,False,False,True,open
2022,house,89,0.0,7855.0,7855.0,-100.0,False,R,2021_enacted,-40.48411086387691,3,-40.32339887492193,2,True,complete_core_expanded,-59.51588913612309,-59.67660112507807,0,,,,,False,False,True,open
2022,house,90,0.0,11567.0,11567.0,-100.0,False,R,2021_enacted,-45.084903942676,3,-45.52217544136489,2,True,complete_core_expanded,-54.915096057324,-54.47782455863511,1,Chris Sells,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,house,91,0.0,9794.0,9794.0,-100.0,False,R,2021_enacted,-62.15532531768224,3,-62.3763156196656,2,True,complete_core_expanded,-37.844674682317766,-37.6236843803344,1,Rhett Marques,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,house,92,1789.0,11778.0,13567.0,-73.62718360728238,True,R,2021_enacted,-76.27402575877471,3,-76.52904097979868,2,True,complete_core_expanded,2.6468421514923364,2.901857372516304,0,,,,,False,False,True,open
2022,house,93,0.0,10333.0,10333.0,-100.0,False,R,2021_enacted,-61.21821148089075,3,-61.35164994730559,2,True,complete_core_expanded,-38.78178851910925,-38.64835005269441,1,Steve Clouse,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,house,94,0.0,14207.0,14207.0,-100.0,False,R,2021_enacted,-66.58656932415101,3,-67.12890271526835,2,True,complete_core_expanded,-33.413430675848986,-32.87109728473165,0,,,,,False,False,True,open
2022,house,95,2465.0,14242.0,16707.0,-70.49141078589813,True,R,2021_enacted,-70.97487434217253,3,-71.42334923099793,2,True,complete_core_expanded,0.4834635562744012,0.931938445099803,0,,,,,False,False,True,open
2022,house,96,0.0,11990.0,11990.0,-100.0,False,R,2021_enacted,-59.66405903470698,3,-60.05639746306648,2,True,complete_core_expanded,-40.33594096529302,-39.94360253693352,1,Matt Simpson,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,house,97,7337.0,0.0,7337.0,100.0,False,D,2021_enacted,12.97472288904565,3,11.510915603999184,2,True,complete_core_expanded,87.02527711095435,88.48908439600082,1,Adline Clarke,D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2022,house,98,7655.0,0.0,7655.0,100.0,False,D,2021_enacted,0.8662338920459978,3,-0.0826034934425632,2,True,complete_core_expanded,99.133766107954,100.08260349344256,1,"Napoleon Bracy, Jr.",D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2022,house,99,8252.0,0.0,8252.0,100.0,False,D,2021_enacted,19.267581941258342,3,18.18891865976876,2,True,complete_core_expanded,80.73241805874166,81.81108134023124,1,Sam Jones,D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2022,house,100,0.0,9781.0,9781.0,-100.0,False,R,2021_enacted,-42.83893406474684,3,-43.66244022517353,2,True,complete_core_expanded,-57.16106593525316,-56.33755977482647,0,,,,,False,False,True,open
2022,house,101,0.0,8968.0,8968.0,-100.0,False,R,2021_enacted,-42.68913264182685,3,-43.67415867402408,2,True,complete_core_expanded,-57.31086735817315,-56.32584132597592,1,Chris Pringle,R,prior_winner_match,1.0,False,True,False,incumbent_running
2022,house,102,0.0,10472.0,10472.0,-100.0,False,R,2021_enacted,-62.15898410870299,3,-62.57341789313247,2,True,complete_core_expanded,-37.84101589129701,-37.426582106867535,1,Shane Stringer,R,prior_winner_match,1.0,False,True,False,incumbent_running
2022,house,103,6015.0,0.0,6015.0,100.0,False,D,2021_enacted,15.199350085183395,3,13.743176388610092,2,True,complete_core_expanded,84.8006499148166,86.2568236113899,1,Barbara Drummond,D,prior_winner_match,1.0,True,False,False,incumbent_running
2022,house,104,0.0,8871.0,8871.0,-100.0,False,R,2021_enacted,-26.71950388123283,3,-27.70249995401312,2,True,complete_core_expanded,-73.28049611876718,-72.29750004598688,1,Margie Wilcox,R,prior_winner_match,1.0,False,True,False,incumbent_running
2022,house,105,0.0,10554.0,10554.0,-100.0,False,R,2021_enacted,-52.42539957147608,3,-52.86679897299136,2,True,complete_core_expanded,-47.57460042852392,-47.13320102700864,1,Chip Brown,R,prior_winner_match,1.0,False,True,False,incumbent_running
2022,senate,1,0.0,35480.0,35480.0,-100.0,False,R,2021_enacted,-59.72628777485382,3,-60.31894876418892,2,True,complete_core_expanded,-40.27371222514618,-39.68105123581108,1,Tim Melson,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,senate,2,20749.0,25951.0,46700.0,-11.139186295503212,True,R,2021_enacted,-13.21960755260208,3,-14.426828991151634,2,True,complete_core_expanded,2.080421257098868,3.2876426956484224,1,Tom Butler,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,senate,3,0.0,30578.0,30578.0,-100.0,False,R,2021_enacted,-54.79107281366996,3,-55.30610186587427,2,True,complete_core_expanded,-45.20892718633004,-44.69389813412573,1,Arthur Orr,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,senate,4,0.0,38265.0,38265.0,-100.0,False,R,2021_enacted,-86.05803060745995,3,-86.21885978580963,2,True,complete_core_expanded,-13.941969392540043,-13.781140214190373,1,Garlan Gudger,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,senate,5,0.0,36159.0,36159.0,-100.0,False,R,2021_enacted,-71.15728221859337,3,-71.382390483299,2,True,complete_core_expanded,-28.842717781406638,-28.617609516700995,1,Greg J Reed,R,prior_winner_match+wikipedia_incumbent_annotation,0.9,False,True,False,incumbent_running
2022,senate,6,0.0,30883.0,30883.0,-100.0,False,R,2021_enacted,-60.40232346633727,3,-61.08731981205846,2,True,complete_core_expanded,-39.597676533662735,-38.91268018794154,1,Larry Stutts,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,senate,7,17295.0,29095.0,46390.0,-25.436516490622974,True,R,2021_enacted,-28.39999290563509,3,-29.67404636432632,2,True,complete_core_expanded,2.9634764150121136,4.237529873703341,1,Sam Givhan,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,senate,8,0.0,33758.0,33758.0,-100.0,False,R,2021_enacted,-63.19171147752817,3,-63.72376655960044,2,True,complete_core_expanded,-36.80828852247183,-36.276233440399565,1,Steve Livingston,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,senate,9,0.0,32709.0,32709.0,-100.0,False,R,2021_enacted,-65.30318749456953,3,-65.86590412186635,2,True,complete_core_expanded,-34.69681250543047,-34.13409587813365,1,Clay Scofield,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,senate,10,0.0,32153.0,32153.0,-100.0,False,R,2021_enacted,-68.35071806388862,3,-68.6430414622866,2,True,complete_core_expanded,-31.64928193611138,-31.3569585377134,1,Andrew Jones,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,senate,11,0.0,33505.0,33505.0,-100.0,False,R,2021_enacted,-57.09674746015727,3,-57.26469129300959,2,True,complete_core_expanded,-42.90325253984273,-42.73530870699041,0,,,,,False,False,True,open
2022,senate,12,10271.0,28786.0,39057.0,-47.40507463450854,True,R,2021_enacted,-46.83395115133208,3,-47.16008212530078,2,True,complete_core_expanded,-0.5711234831764571,-0.2449925092077549,0,,,,,False,False,True,open
2022,senate,13,0.0,31759.0,31759.0,-100.0,False,R,2021_enacted,-52.83303116944001,3,-53.31136877375371,2,True,complete_core_expanded,-47.16696883055999,-46.68863122624629,1,Randy Price,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,senate,14,0.0,31917.0,31917.0,-100.0,False,R,2021_enacted,-59.16895490803234,3,-59.33477745593963,2,True,complete_core_expanded,-40.83104509196766,-40.66522254406037,1,April Weaver,R,wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,senate,15,0.0,35704.0,35704.0,-100.0,False,R,2021_enacted,-40.7145194224214,3,-41.36359794336501,2,True,complete_core_expanded,-59.2854805775786,-58.63640205663499,1,Dan Roberts,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,senate,16,0.0,33719.0,33719.0,-100.0,False,R,2021_enacted,-33.96393441562614,3,-34.66846236375646,2,True,complete_core_expanded,-66.03606558437386,-65.33153763624354,1,"J.T. ""Jabo"" Waggoner",R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,senate,17,0.0,38137.0,38137.0,-100.0,False,R,2021_enacted,-56.84647896085698,3,-57.13295236439815,2,True,complete_core_expanded,-43.153521039143016,-42.86704763560185,1,Shay Shelnutt,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,senate,18,28642.0,0.0,28642.0,100.0,False,D,2021_enacted,25.270386971898063,3,24.315889957553654,2,True,complete_core_expanded,74.72961302810194,75.68411004244635,1,Rodger M. Smitherman,D,prior_winner_match+wikipedia_incumbent_annotation,0.9444444444444444,True,False,False,incumbent_running
2022,senate,19,26369.0,0.0,26369.0,100.0,False,D,2021_enacted,10.531292105638528,3,9.994728996256704,2,True,complete_core_expanded,89.46870789436147,90.0052710037433,0,,,,,False,False,True,open
2022,senate,20,27567.0,0.0,27567.0,100.0,False,D,2021_enacted,21.5908787240318,3,20.96779354348472,2,True,complete_core_expanded,78.4091212759682,79.03220645651528,1,Linda Coleman-Madison,D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2022,senate,21,11198.0,21962.0,33160.0,-32.46079613992762,True,R,2021_enacted,-32.77184292804956,3,-33.135564107828046,2,True,complete_core_expanded,0.311046788121935,0.6747679679004221,1,Gerald Allen,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,senate,22,0.0,32880.0,32880.0,-100.0,False,R,2021_enacted,-62.89230436620867,3,-63.30200841999705,2,True,complete_core_expanded,-37.10769563379133,-36.69799158000295,1,Greg Albritton,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,senate,23,25953.0,21682.0,47635.0,8.966096357720163,True,D,2021_enacted,2.8420504082435314,3,2.158698507988192,2,True,complete_core_expanded,6.124045949476631,6.807397849731971,0,,,,,False,False,True,open
2022,senate,24,25440.0,0.0,25440.0,100.0,False,D,2021_enacted,5.409644555503504,3,4.87368149198961,2,True,complete_core_expanded,94.5903554444965,95.1263185080104,1,Bobby Singleton,D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2022,senate,25,0.0,32640.0,32640.0,-100.0,False,R,2021_enacted,-36.21992606690609,3,-36.85350297339757,2,True,complete_core_expanded,-63.78007393309391,-63.14649702660243,1,Will Barfoot,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,senate,26,25901.0,0.0,25901.0,100.0,False,D,2021_enacted,26.829391013955828,3,25.568449744223443,2,True,complete_core_expanded,73.17060898604417,74.43155025577656,1,Kirk Hatcher,D,wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2022,senate,27,10996.0,26014.0,37010.0,-40.57822210213456,True,R,2021_enacted,-40.37058039698389,3,-41.04283318135029,2,True,complete_core_expanded,-0.2076417051506709,0.4646110792157287,0,,,,,False,False,True,open
2022,senate,28,21252.0,0.0,21252.0,100.0,False,D,2021_enacted,-4.464870369255521,3,-5.10343003949958,2,True,complete_core_expanded,104.46487036925552,105.1034300394996,1,Billy Beasley,D,prior_winner_match+wikipedia_incumbent_annotation,1.0,True,False,False,incumbent_running
2022,senate,29,6476.0,31576.0,38052.0,-65.9623672868706,True,R,2021_enacted,-66.84559447216235,3,-67.02083515643828,2,True,complete_core_expanded,0.8832271852917444,1.0584678695676786,1,Donnie Chesteen,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,senate,30,0.0,29225.0,29225.0,-100.0,False,R,2021_enacted,-55.14947840666568,3,-55.41829803686171,2,True,complete_core_expanded,-44.85052159333432,-44.58170196313829,1,"Clyde Chambliss, Jr.",R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,senate,31,0.0,30618.0,30618.0,-100.0,False,R,2021_enacted,-62.81152774545686,3,-62.88770587694188,2,True,complete_core_expanded,-37.18847225454314,-37.11229412305812,0,,,,,False,False,True,open
2022,senate,32,0.0,41073.0,41073.0,-100.0,False,R,2021_enacted,-65.88175860337994,3,-66.37643332611897,2,True,complete_core_expanded,-34.118241396620064,-33.62356667388103,1,Chris Elliott,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,senate,33,23203.0,11401.0,34604.0,34.10588371286556,True,D,2021_enacted,21.034057559770197,3,19.68344971505706,2,True,complete_core_expanded,13.071826153095367,14.422433997808504,1,Vivian Davis Figures,D,prior_winner_match,1.0,True,False,False,incumbent_running
2022,senate,34,0.0,27043.0,27043.0,-100.0,False,R,2021_enacted,-41.65304974831026,3,-42.38376587826038,2,True,complete_core_expanded,-58.34695025168974,-57.61623412173962,1,Jack Williams,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
2022,senate,35,0.0,27133.0,27133.0,-100.0,False,R,2021_enacted,-40.300483177163095,3,-41.06036545795301,2,True,complete_core_expanded,-59.699516822836905,-58.939634542047,1,David Sessions,R,prior_winner_match+wikipedia_incumbent_annotation,1.0,False,True,False,incumbent_running
