canonical_candidate_id,cycle,chamber,district,party,candidate,total_fundraising,finance_observation_status,source_name,source_measure,aggregation_status,match_score,match_margin
AL-2014-senate-7-D-BRYAN-BENNETT,2014,senate,7,D,Bryan Bennett,8062.52,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-senate-7-R-PAUL-L-SANFORD,2014,senate,7,R,Paul L. Sanford,301056.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-senate-8-D-HORACE-CLEMMONS,2014,senate,8,D,Horace Clemmons,197616.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-senate-8-R-STEVE-LIVINGSTON,2014,senate,8,R,Steve Livingston,437987.5,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-senate-10-D-LARRY-MEANS,2014,senate,10,D,Larry Means,377860.37,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-senate-10-R-PHIL-WILLIAMS,2014,senate,10,R,Phil Williams,702901.25,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-senate-11-D-RON-CRUMPTON,2014,senate,11,D,Ron Crumpton,0.0,observed_zero,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,committee_found_no_cycle_activity,,
AL-2014-senate-11-R-JIM-MCCLENDON,2014,senate,11,R,Jim McClendon,0.0,observed_zero,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,committee_found_no_cycle_activity,,
AL-2014-senate-12-D-TAYLOR-STEWART,2014,senate,12,D,Taylor Stewart,0.0,observed_zero,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,committee_found_no_cycle_activity,,
AL-2014-senate-12-R-DEL-MARSH,2014,senate,12,R,Del Marsh,1536909.25,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-senate-13-D-DARRELL-TURNER,2014,senate,13,D,Darrell Turner,190643.94,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-senate-13-R-GERALD-DIAL,2014,senate,13,R,Gerald Dial,884876.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-senate-16-D-CINDY-BELL,2014,senate,16,D,Cindy Bell,,unknown_unmatched,none,unknown,unmatched,,
AL-2014-senate-16-R-J-T-JABO-WAGGONER,2014,senate,16,R,"J.T. ""Jabo"" Waggoner",388519.89,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-senate-21-D-PHIL-POOLE,2014,senate,21,D,Phil Poole,224585.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-senate-21-R-GERALD-ALLEN,2014,senate,21,R,Gerald Allen,541428.3,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-senate-22-D-SUSAN-SMITH,2014,senate,22,D,Susan Smith,158435.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-senate-22-R-GREG-ALBRITTON,2014,senate,22,R,Greg Albritton,334424.05,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-senate-27-D-HAYLEE-MOSS,2014,senate,27,D,Haylee Moss,,unknown_unmatched,none,unknown,unmatched,,
AL-2014-senate-27-R-TOM-WHATLEY,2014,senate,27,R,Tom Whatley,739055.2200000001,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-senate-28-D-BILLY-BEASLEY,2014,senate,28,D,Billy Beasley,,unknown_unmatched,none,unknown,unmatched,,
AL-2014-senate-28-R-JOHN-SAVAGE,2014,senate,28,R,John Savage,17179.65,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-senate-31-D-LARRY-GREENWOOD,2014,senate,31,D,Larry Greenwood,,unknown_unmatched,none,unknown,unmatched,,
AL-2014-senate-31-R-JIMMY-W-HOLLEY,2014,senate,31,R,Jimmy W. Holley,463189.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-senate-35-D-BEAU-DOOLITTLE,2014,senate,35,D,Beau Doolittle,42750.8,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-senate-35-R-BILL-HIGHTOWER,2014,senate,35,R,Bill Hightower,306682.81,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-2-D-LORA-KAY-MORROW,2018,house,2,D,Lora Kay Morrow,13748.97,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-2-R-LYNN-GREER,2018,house,2,R,Lynn Greer,176800.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-3-D-CHAD-YOUNG,2018,house,3,D,Chad Young,90321.42,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-3-R-ANDREW-SORRELL,2018,house,3,R,Andrew Sorrell,370787.48,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-4-D-JO-ANN-CUMMINGS,2018,house,4,D,Jo Ann Cummings,15697.18,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-4-R-PARKER-DUNCAN-MOORE,2018,house,4,R,Parker Duncan Moore,170422.22,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-5-D-BRIAN-D-WILLIAMS,2018,house,5,D,Brian D Williams,9050.23,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-5-R-DANNY-F-CRAWFORD,2018,house,5,R,Danny F. Crawford,115701.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-7-D-KENNETH-A-BRACKINS,2018,house,7,D,Kenneth A. Brackins,22654.66,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-7-R-PRONCEY-ROBERTSON,2018,house,7,R,Proncey Robertson,88301.71,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-8-D-BILLY-JACKSON,2018,house,8,D,Billy Jackson,13436.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-8-R-TERRI-COLLINS,2018,house,8,R,Terri Collins,170856.82,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-10-D-J-B-KING,2018,house,10,D,J.B. King,10021.64,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-10-R-MIKE-BALL,2018,house,10,R,Mike Ball,163879.56,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-15-D-SUZANNA-COLEMAN,2018,house,15,D,Suzanna Coleman,14119.55,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-15-R-ALLEN-FARLEY,2018,house,15,R,Allen Farley,86182.84,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-18-D-EDDIE-BRITTON,2018,house,18,D,Eddie Britton,48045.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-18-R-JAMIE-KIEL,2018,house,18,R,Jamie Kiel,195017.68,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-20-D-LINDA-MEIGS,2018,house,20,D,Linda Meigs,57521.98,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-20-R-HOWARD-SANDERFORD,2018,house,20,R,Howard Sanderford,115100.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-21-D-TERRY-JONES,2018,house,21,D,Terry Jones,0.0,observed_zero,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,committee_found_no_cycle_activity,,
AL-2018-house-21-R-REX-REYNOLDS,2018,house,21,R,Rex Reynolds,156920.7,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-27-D-BILL-JONES,2018,house,27,D,Bill Jones,,unknown_unmatched,none,unknown,unmatched,,
AL-2018-house-27-R-WES-KITCHENS,2018,house,27,R,Wes Kitchens,136009.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-28-D-KYLE-PIERCE,2018,house,28,D,Kyle Pierce,35642.04,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-28-R-GIL-F-ISBELL,2018,house,28,R,Gil F. Isbell,86759.75,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-29-D-JARED-MILLICAN,2018,house,29,D,Jared Millican,15458.67,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-29-R-BECKY-NORDGREN,2018,house,29,R,Becky Nordgren,124344.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-30-D-JARED-VAUGHN,2018,house,30,D,Jared Vaughn,9265.48,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-30-R-B-CRAIG-LIPSCOMB,2018,house,30,R,B. Craig Lipscomb,163810.37,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-32-D-BARBARA-BIGSBY-BOYD,2018,house,32,D,Barbara Bigsby Boyd,80405.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-32-R-JAMES-ALLEN-LLOYD,2018,house,32,R,James Allen Lloyd,0.0,observed_zero,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,committee_found_no_cycle_activity,,
AL-2018-house-33-D-SCOTT-BREWER,2018,house,33,D,Scott Brewer,215.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-33-R-RON-JOHNSON,2018,house,33,R,Ron Johnson,0.0,observed_zero,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,committee_found_no_cycle_activity,,
AL-2018-house-36-D-NICKI-ARNOLD-SWINDLE,2018,house,36,D,Nicki Arnold-Swindle,8083.56,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-36-R-RANDY-WOOD,2018,house,36,R,Randy Wood,107020.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-37-D-CHARLOTTE-A-CLARK-FRIESON,2018,house,37,D,Charlotte A. Clark-Frieson,17173.66,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-37-R-BOB-FINCHER,2018,house,37,R,Bob Fincher,88434.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-38-D-BRIAN-MCGEE,2018,house,38,D,Brian McGee,32054.57,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-38-R-DEBBIE-HAMBY-WOOD,2018,house,38,R,Debbie Hamby Wood,212236.32,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-40-D-PAMELA-JEAN-HOWARD,2018,house,40,D,Pamela Jean Howard,7105.14,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-40-R-KOVEN-K-L-BROWN,2018,house,40,R,"Koven ""K.L."" Brown",71500.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-41-D-EMILY-ANNE-MARCUM,2018,house,41,D,Emily Anne Marcum,6528.21,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-41-R-CORLEY-ELLIS,2018,house,41,R,Corley Ellis,105570.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-43-D-CARIN-MAYO,2018,house,43,D,Carin Mayo,10784.93,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-43-R-ARNOLD-G-MOONEY-II,2018,house,43,R,Arnold G. Mooney II,256760.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-45-D-JENN-GRAY,2018,house,45,D,Jenn Gray,37133.05,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-45-R-DICKIE-DRAKE,2018,house,45,R,Dickie Drake,235700.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-46-D-FELICIA-STEWART,2018,house,46,D,Felicia Stewart,121142.03,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-46-R-DAVID-FAULKNER,2018,house,46,R,David Faulkner,270930.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-47-D-JIM-TOOMEY,2018,house,47,D,Jim Toomey,41531.1,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-47-R-DAVID-WHEELER,2018,house,47,R,David Wheeler,167235.02000000002,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-48-D-ALLI-SUMMERFORD,2018,house,48,D,Alli Summerford,,unknown_unmatched,none,unknown,unmatched,,
AL-2018-house-48-R-JIM-CARNS,2018,house,48,R,Jim Carns,160275.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-51-D-VERONICA-R-JOHNSON,2018,house,51,D,Veronica R. Johnson,3720.83,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-51-R-ALLEN-TREADAWAY,2018,house,51,R,Allen Treadaway,54200.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-61-D-THOMAS-TOMMY-HYCHE,2018,house,61,D,"Thomas ""Tommy"" Hyche",22823.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-61-R-RODNEY-SULLIVAN,2018,house,61,R,Rodney Sullivan,116749.73,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-62-D-WILL-BENTON,2018,house,62,D,Will Benton,14515.02,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-62-R-RICH-WINGO,2018,house,62,R,Rich Wingo,55000.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-64-D-AMBER-SELMAN-LYNN,2018,house,64,D,Amber Selman-Lynn,11548.96,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-64-R-HARRY-SHIVER,2018,house,64,R,Harry Shiver,125652.14,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-65-D-ELAINE-BEECH,2018,house,65,D,Elaine Beech,213704.69,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-65-R-BRETT-EASTERBROOK,2018,house,65,R,Brett Easterbrook,125226.33,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-66-D-SUSAN-E-SMITH,2018,house,66,D,Susan E. Smith,,unknown_unmatched,none,unknown,unmatched,,
AL-2018-house-66-R-ALAN-BAKER,2018,house,66,R,Alan Baker,113095.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-73-D-JACK-JACOBS,2018,house,73,D,Jack Jacobs,28668.63,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-73-R-MATT-FRIDY,2018,house,73,R,Matt Fridy,204908.64,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-74-D-RAYFORD-MACK,2018,house,74,D,Rayford Mack,8485.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-74-R-DIMITRI-POLIZOS,2018,house,74,R,Dimitri Polizos,102250.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-79-D-MARY-WYNNE-KLING,2018,house,79,D,Mary Wynne Kling,22489.5,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-79-R-JOE-LOVVORN,2018,house,79,R,Joe Lovvorn,211575.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-80-D-CHRISTOPHER-F-APOSTLE-DAVIS,2018,house,80,D,"Christopher F. ""Apostle"" Davis",545.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-80-R-CHRIS-E-BLACKSHEAR,2018,house,80,R,Chris E. Blackshear,112950.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-81-D-JEREMY-J-J-JEFFCOAT,2018,house,81,D,"Jeremy ""J.J."" Jeffcoat",15170.14,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-81-R-ED-OLIVER,2018,house,81,R,Ed Oliver,107225.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-83-D-JEREMY-MR-EYG-GRAY,2018,house,83,D,"Jeremy ""Mr. Eyg"" Gray",79121.02,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-83-R-MICHAEL-J-HOLDEN-II,2018,house,83,R,Michael J Holden II,2745.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-85-D-DEXTER-GRIMSLEY,2018,house,85,D,Dexter Grimsley,127844.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-85-R-J-RON-WILSON,2018,house,85,R,J. Ron Wilson,,unknown_unmatched,none,unknown,unmatched,,
AL-2018-house-86-D-KRISTY-M-KIRKLAND,2018,house,86,D,Kristy M. Kirkland,0.0,observed_zero,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,committee_found_no_cycle_activity,,
AL-2018-house-86-R-PAUL-W-LEE,2018,house,86,R,Paul W. Lee,167943.9,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-88-D-CORY-CREEL,2018,house,88,D,Cory Creel,5046.92,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-88-R-WILL-DISMUKES,2018,house,88,R,Will Dismukes,0.0,observed_zero,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,committee_found_no_cycle_activity,,
AL-2018-house-89-D-JOEL-LEE-WILLIAMS,2018,house,89,D,Joel Lee Williams,47450.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-89-R-WES-ALLEN,2018,house,89,R,Wes Allen,211653.55,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-90-D-JOANNE-WHETSTONE,2018,house,90,D,Joanne Whetstone,20788.18,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-90-R-CHRIS-SELLS,2018,house,90,R,Chris Sells,261820.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-94-D-DANIELLE-MASHBURN-MYRICK,2018,house,94,D,Danielle Mashburn-Myrick,58758.51,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-94-R-JOE-FAUST,2018,house,94,R,Joe Faust,0.0,observed_zero,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,committee_found_no_cycle_activity,,
AL-2018-house-96-D-MAURICE-HORSEY,2018,house,96,D,Maurice Horsey,12701.68,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-96-R-MATT-SIMPSON,2018,house,96,R,Matt Simpson,99035.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-97-D-ADLINE-C-CLARKE,2018,house,97,D,Adline C. Clarke,137163.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-97-R-STEPHEN-MCNAIR,2018,house,97,R,Stephen McNair,114284.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-99-D-SAM-JONES,2018,house,99,D,Sam Jones,114850.92,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-99-R-CHARLES-W-TALBERT,2018,house,99,R,Charles W. Talbert,1268.14,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-104-D-ARLENE-CUNNINGHAM-EASLEY,2018,house,104,D,Arlene Cunningham Easley,6155.02,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-house-104-R-MARGIE-WILCOX,2018,house,104,R,Margie Wilcox,104401.05,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-senate-1-D-CAROLINE-SELF,2018,senate,1,D,Caroline Self,96008.42,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-senate-1-R-TIM-MELSON,2018,senate,1,R,Tim Melson,561740.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-senate-2-D-AMY-WASYLUKA,2018,senate,2,D,Amy Wasyluka,46834.43,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-senate-2-R-TOM-BUTLER,2018,senate,2,R,Tom Butler,436358.8,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-senate-6-D-JOHNNY-MACK-MORROW,2018,senate,6,D,Johnny Mack Morrow,896963.94,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-senate-6-R-LARRY-STUTTS,2018,senate,6,R,Larry Stutts,386876.58,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-senate-7-D-DEBORAH-BARROS,2018,senate,7,D,Deborah Barros,9349.08,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-senate-7-R-SAM-GIVHAN,2018,senate,7,R,Sam Givhan,648767.22,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-senate-11-D-CARL-CARTER,2018,senate,11,D,Carl Carter,20827.99,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-senate-11-R-JIM-MCCLENDON,2018,senate,11,R,Jim McClendon,0.0,observed_zero,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,committee_found_no_cycle_activity,,
AL-2018-senate-12-D-JIM-WILLIAMS,2018,senate,12,D,Jim Williams,40358.7,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-senate-12-R-DEL-MARSH,2018,senate,12,R,Del Marsh,1037926.6,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-senate-13-D-DARRELL-TURNER,2018,senate,13,D,Darrell Turner,49358.66,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-senate-13-R-RANDY-PRICE,2018,senate,13,R,Randy Price,585970.9199999999,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-senate-14-D-JERRY-MCDONALD,2018,senate,14,D,Jerry McDonald,4012.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
