cycle,chamber,district,statewide_index_margin_activity,raw_overperformance_activity,statewide_index_margin_geographic,raw_overperformance_geographic,statewide_index_margin_change,raw_overperformance_change
2018,house,93,-44.59396435760255,-55.40603564239745,-46.69295690197852,-53.30704309802148,-2.0989925443759674,2.0989925443759674
2018,house,94,-47.13165251959391,5.177016404746276,-48.22211424871357,6.267478133865936,-1.09046172911966,1.09046172911966
2018,house,95,-54.97010612797351,-45.02989387202649,-56.06096291934629,-43.93903708065371,-1.0908567913727794,1.0908567913727794
2018,house,96,-40.38372087056901,-5.9887548212784125,-41.7660281893368,-4.606447502510619,-1.3823073187677934,1.3823073187677934
2018,house,97,38.5881109989001,-7.602723213212574,33.84689755578718,-2.861509770099655,-4.741213443112919,4.741213443112919
2018,house,98,24.18107679130248,75.81892320869753,21.683713524345745,78.31628647565425,-2.497363266956736,2.497363266956725
2018,house,99,45.03858854192096,1.799060860469481,43.35052318858818,3.487126213802256,-1.6880653533327816,1.6880653533327747
2018,house,100,-33.528202691308,-66.471797308692,-28.04361527941632,-71.95638472058369,5.484587411891685,-5.484587411891681
2018,house,101,-21.142001617889026,-78.85799838211098,-16.547529304359564,-83.45247069564044,4.594472313529462,-4.594472313529465
2018,house,102,-50.16199725615501,-49.83800274384499,-41.11415155881953,-58.88584844118047,9.047845697335482,-9.047845697335482
2018,house,103,41.54250969308385,58.45749030691615,30.923939639767163,69.07606036023284,-10.618570053316688,10.618570053316695
2018,house,104,-30.59357090865888,-6.161329071135022,-29.80700447418713,-6.947895505606766,0.786566434471748,-0.7865664344717445
2018,house,105,-51.27958944274948,-48.72041055725053,-41.12852790102944,-58.87147209897056,10.15106154172004,-10.151061541720026
2018,senate,1,-36.74951404749736,1.4000214906780215,-36.29486893651998,0.9453763797006404,0.45464511097737415,-0.45464511097738114
2018,senate,2,-8.933890781903914,0.3000889213756323,-6.654510828011342,-1.9792910325169395,2.2793799538925716,-2.2793799538925716
2018,senate,3,-35.85953382460593,-64.14046617539407,-36.71770601307495,-63.282293986925055,-0.8581721884690197,0.8581721884690126
2018,senate,4,-67.96801303090783,-32.03198696909217,-67.02347439601135,-32.97652560398865,0.9445386348964746,-0.9445386348964746
2018,senate,5,-61.041455006408206,-38.958544993591794,-52.69070074773579,-47.30929925226421,8.350754258672417,-8.350754258672417
2018,senate,6,-27.153407764657,25.15920825477593,-28.083138375389154,26.088938865508087,-0.9297306107321539,0.9297306107321575
2018,senate,7,-6.740592649072459,-3.7602981908886015,-7.616837754007255,-2.8840530859538056,-0.8762451049347959,0.8762451049347959
2018,senate,8,-52.46880063041221,-47.5311993695878,-50.3381645665473,-49.6618354334527,2.1306360638649124,-2.1306360638648982
2018,senate,9,-61.14006738143858,-38.85993261856142,-61.76167867781256,-38.238321322187446,-0.6216112963739846,0.6216112963739775
2018,senate,10,-46.40025234658032,-53.59974765341968,-46.91220202133211,-53.08779797866789,-0.51194967475179,0.51194967475179
2018,senate,11,-48.7873294335649,-3.2703139922696067,-42.87535722063934,-9.182286205195169,5.911972212925562,-5.911972212925562
2018,senate,12,-34.166655038165274,4.925152186140572,-32.64984273212743,3.40833988010273,1.516812306037842,-1.516812306037842
2018,senate,13,-41.20748756999112,-1.0281320732275605,-38.02761649509166,-4.208003148127027,3.1798710748994665,-3.1798710748994665
2018,senate,14,-39.4831734927302,-5.779065722630115,-42.13425497010709,-3.1279842452532307,-2.6510814773768843,2.6510814773768843
2018,senate,15,-33.85399577386359,-66.14600422613641,-32.45570130983755,-67.54429869016245,1.398294464026037,-1.398294464026037
2018,senate,16,-23.247061532885752,-2.579921274018641,-18.9370318112953,-6.889950995609095,4.310029721590453,-4.310029721590455
2018,senate,17,-61.45390275228747,-38.54609724771253,-48.507334824622,-51.492665175378,12.94656792766547,-12.94656792766547
2018,senate,18,53.81035814792127,46.18964185207873,43.54212740613917,56.45787259386083,-10.268230741782098,10.268230741782098
2018,senate,19,49.66164128805664,50.33835871194336,36.07353304316865,63.92646695683135,-13.58810824488799,13.58810824488799
2018,senate,20,55.94942578110327,44.050574218896735,42.17692355602141,57.823076443978586,-13.772502225081865,13.772502225081851
2018,senate,21,-30.317226237712344,-4.849767868378027,-24.365530659431503,-10.801463446658865,5.951695578280841,-5.951695578280837
2018,senate,22,-37.32860974478549,-62.67139025521451,-33.87056559011761,-66.12943440988239,3.4580441546678813,-3.4580441546678813
2018,senate,23,23.71029620847677,76.28970379152324,21.845575027227863,78.15442497277213,-1.8647211812489068,1.8647211812488962
2018,senate,24,34.618162306522,65.38183769347799,22.77512805838151,77.22487194161849,-11.84303424814049,11.843034248140498
2018,senate,25,-17.203402651191546,-5.364553559959767,6.232377313461372,-28.80033352461268,23.435779964652916,-23.435779964652912
2018,senate,26,57.10612419816274,3.4170206959029272,28.776913963693826,31.746230930371844,-28.329210234468913,28.329210234468917
2018,senate,27,-18.025528569749035,-0.1655020897379202,-18.39145371991073,0.2004230604237769,-0.3659251501616936,0.3659251501616971
2018,senate,28,15.451619048811336,84.54838095118866,11.694759458447251,88.30524054155275,-3.756859590364085,3.756859590364087
2018,senate,29,-53.30886095802216,-46.69113904197784,-53.93588729055072,-46.06411270944928,-0.6270263325285583,0.6270263325285583
2018,senate,30,-40.24926450356685,-59.75073549643315,-41.53575069988855,-58.464249300111454,-1.2864861963217038,1.2864861963216967
2018,senate,31,-47.154646368572365,-52.84535363142764,-46.3099592555194,-53.6900407444806,0.844687113052963,-0.8446871130529559
2018,senate,32,-47.91775056774574,-2.202901445583436,-48.81579420550528,-1.3048578078239004,-0.8980436377595353,0.8980436377595358
2018,senate,33,56.99812925569781,43.00187074430219,48.61518813314678,51.38481186685322,-8.382941122551031,8.382941122551031
2018,senate,34,-39.380277263468784,-60.619722736531216,-33.14735790344338,-66.85264209655662,6.232919360025406,-6.232919360025406
2018,senate,35,-30.76285906200203,-4.517286250279653,-25.90871791453271,-9.371427397748974,4.854141147469321,-4.854141147469321
2022,house,1,-57.12258906359701,-42.87741093640299,-57.25753466638405,-42.74246533361595,-0.1349456027870417,0.1349456027870417
2022,house,2,-72.17937760417334,-27.82062239582666,-68.46654320900934,-31.53345679099065,3.712834395163995,-3.7128343951639877
2022,house,3,-36.94457607739154,6.10635037615214,-40.30135052486317,9.463124823623776,-3.3567744474716292,3.3567744474716363
2022,house,4,-47.02920406192722,-52.970795938072776,-45.86266806775132,-54.137331932248685,1.166535994175895,-1.1665359941759093
2022,house,5,-56.47347687760362,-43.52652312239638,-55.48779966146498,-44.51220033853502,0.9856772161386402,-0.9856772161386402
2022,house,6,-38.83942645748368,-61.16057354251632,-30.301763708405616,-69.69823629159438,8.537662749078066,-8.537662749078066
2022,house,7,-59.70763742149089,3.3488130726957905,-59.73945734942093,3.380633000625828,-0.0318199279300444,0.031819927930037295
2022,house,8,-40.78152058467535,-59.21847941532465,-45.23229414629185,-54.76770585370815,-4.450773561616501,4.450773561616501
2022,house,9,-79.24230531875934,-20.757694681240665,-73.3546737566092,-26.6453262433908,5.887631562150133,-5.887631562150137
2022,house,10,-12.3430299144653,5.485605148801757,-15.505663833696316,8.648239068032773,-3.162633919231016,3.1626339192310153
2022,house,11,-87.39001618779893,-12.609983812201063,-86.06478834872637,-13.935211651273631,1.3252278390725678,-1.3252278390725678
2022,house,12,-83.47022167446745,12.495100141725104,-84.84436290788959,13.86924137514724,-1.3741412334221366,1.3741412334221366
2022,house,13,-75.69986545055838,-24.300134549441623,-76.344502027065,-23.655497972934995,-0.6446365765066275,0.6446365765066275
2022,house,14,-85.28398925459071,-14.716010745409292,-78.74871451516402,-21.25128548483597,6.535274739426683,-6.535274739426679
2022,house,15,-27.888742612845693,0.4982574503398034,-27.043128532500333,-0.3473566300055566,0.84561408034536,-0.84561408034536
2022,house,16,-80.48528254787645,-19.51471745212355,-65.85763891491514,-34.14236108508486,14.627643632961309,-14.627643632961309
2022,house,17,-84.4716841291198,-15.528315870880206,-84.34046150739483,-15.659538492605163,0.1312226217249588,-0.13122262172495702
2022,house,18,-76.68853890503038,-23.311461094969616,-74.52117990356875,-25.47882009643125,2.1673590014616337,-2.1673590014616337
2022,house,19,29.264875555718245,70.73512444428175,16.092952171931437,83.90704782806856,-13.171923383786808,13.171923383786805
2022,house,20,-42.1679784469105,-57.8320215530895,-38.3198388552625,-61.6801611447375,3.8481395916479997,-3.8481395916479997
2022,house,21,-32.700351397373645,-67.29964860262635,-31.23751710433664,-68.76248289566337,1.4628342930370053,-1.4628342930370195
2022,house,22,-59.39864673843372,-40.60135326156628,-48.8616999082378,-51.1383000917622,10.536946830195916,-10.536946830195916
2022,house,23,-76.81863065591693,-23.181369344083063,-76.89828388951987,-23.10171611048013,-0.07965323360294008,0.07965323360293297
2022,house,24,-79.17184827047792,-20.82815172952208,-80.54904677707349,-19.450953222926515,-1.3771985065955619,1.3771985065955654
2022,house,25,-19.33074443973069,3.37363988208994,-17.220358001529007,1.2632534438882566,2.110386438201683,-2.1103864382016835
2022,house,26,-81.08518840412205,4.178590289297716,-81.03195162433776,4.125353509513431,0.053236779784285204,-0.053236779784285204
2022,house,27,-79.72154220548958,1.210716168701424,-79.96531511340605,1.4544890766178895,-0.24377290791646544,0.24377290791646544
2022,house,28,-32.700846847151695,-67.2991531528483,-35.905119696175554,-64.09488030382445,-3.204272849023859,3.2042728490238517
2022,house,29,-77.896486790751,-22.103513209249,-63.73702812358176,-36.26297187641824,14.15945866716924,-14.15945866716924
2022,house,30,-81.03344581251598,-18.96655418748402,-78.14700215065444,-21.85299784934556,2.8864436618615343,-2.886443661861538
2022,house,31,-68.13672610082854,-31.86327389917146,-65.16101676076879,-34.83898323923121,2.975709340059751,-2.975709340059751
2022,house,32,2.6842136649592763,8.720711647919206,-44.67451640987972,56.079441722758204,-47.358730074838995,47.358730074839
2022,house,33,-42.03207633861913,-3.469640563326692,-34.67608953057689,-10.825627371368933,7.355986808042239,-7.355986808042241
2022,house,34,-86.84519579476319,-13.154804205236816,-86.84519579476319,-13.154804205236816,0.0,0.0
2022,house,35,-63.6455388596919,-36.3544611403081,-54.56445963962815,-45.43554036037185,9.08107922006375,-9.08107922006375
2022,house,36,-58.95750257047262,-41.04249742952738,-61.31847022246205,-38.681529777537946,-2.3609676519894265,2.3609676519894336
2022,house,37,-52.83593278641323,-47.16406721358677,-53.43798870337256,-46.56201129662744,-0.6020559169593298,0.6020559169593298
2022,house,38,-49.7107011859388,-50.2892988140612,-43.70256563231775,-56.29743436768225,6.008135553621052,-6.008135553621052
2022,house,39,-82.2402541768497,-17.759745823150297,-80.83598659233145,-19.16401340766855,1.4042675845182515,-1.4042675845182515
2022,house,40,-68.72552705842791,2.9131665566192453,-63.311147639126034,-2.501212862682636,5.414379419301881,-5.4143794193018815
2022,house,41,-54.36881267115656,-0.1985632153682672,-55.13456594924489,0.5671900627200657,-0.7657532780883258,0.7657532780883329
2022,house,42,-77.02549114991602,-22.97450885008398,-74.00382048050243,-25.996179519497574,3.021670669413595,-3.021670669413595
2022,house,43,-56.89312133649218,2.438515316263242,-56.69102527344487,2.236419253215935,0.20209606304730698,-0.20209606304730698
2022,house,44,-41.00588635254338,-58.99411364745662,-19.89950959981568,-80.10049040018433,21.106376752727698,-21.106376752727705
2022,house,45,-53.52464549571054,-46.47535450428946,-48.56729445855084,-51.43270554144916,4.957351037159697,-4.957351037159697
2022,house,46,-37.19848937663234,-62.80151062336766,-22.376255973989856,-77.62374402601014,14.822233402642482,-14.822233402642482
2022,house,47,-29.360440626984005,1.2088667048595845,-11.295912202919874,-16.855661719204548,18.06452842406413,-18.064528424064132
2022,house,48,-51.67460528258719,-48.32539471741281,-30.30859871181437,-69.69140128818563,21.366006570772818,-21.366006570772818
2022,house,49,-56.89193398270295,-43.108066017297055,-57.59528272590021,-42.40471727409979,-0.7033487431972603,0.7033487431972674
2022,house,50,-69.30718878329525,-30.692811216704754,-66.16780713808883,-33.83219286191117,3.139381645206413,-3.139381645206413
2022,house,51,-68.88955783068072,-31.110442169319285,-27.183028869268423,-72.81697113073157,41.70652896141229,-41.70652896141229
2022,house,52,69.55245608236547,30.447543917634533,30.698504664032413,69.30149533596759,-38.853951418333054,38.853951418333054
2022,house,53,36.02924131017895,63.970758689821054,18.55430016017317,81.44569983982683,-17.474941150005783,17.474941150005776
2022,house,54,61.31097316842448,38.68902683157552,33.60826368805255,66.39173631194745,-27.70270948037193,27.702709480371936
2022,house,55,75.54004512708843,24.459954872911567,28.06777150422766,71.93222849577234,-47.47227362286077,47.47227362286077
2022,house,56,45.463552967587454,54.53644703241255,19.096214672988484,80.90378532701152,-26.36733829459897,26.367338294598966
2022,house,57,29.91098037737702,2.0721299067423544,14.613234107694296,17.36987617642508,-15.297746269682722,15.297746269682726
2022,house,58,52.0798307647051,47.9201692352949,14.132324357408754,85.86767564259125,-37.947506407296345,37.94750640729635
2022,house,59,65.51124375181159,34.48875624818841,22.70055447904562,77.29944552095438,-42.81068927276597,42.81068927276597
2022,house,60,50.20935431319887,49.790645686801135,29.40801769145092,70.59198230854908,-20.801336621747954,20.801336621747943
2022,house,61,-54.258643957007074,-45.741356042992926,-47.401593911945405,-52.5984060880546,6.857050045061669,-6.857050045061676
2022,house,62,-46.15415460367715,-1.832732846940651,-35.05890667617744,-12.927980774440364,11.095247927499706,-11.095247927499713
2022,house,63,-29.75498335934172,-2.67809503453973,-37.09110311500968,4.658024721128228,-7.336119755667962,7.3361197556679585
2022,house,64,-72.43525434299123,-27.56474565700877,-69.41154907488568,-30.58845092511432,3.0237052681055445,-3.023705268105548
2022,house,65,-45.29366611957099,-0.1681720651642777,-41.770792457679896,-3.691045727055375,3.522873661891097,-3.522873661891097
2022,house,66,-63.65537136587442,-36.34462863412558,-59.80196557113519,-40.19803442886481,3.8534057947392313,-3.8534057947392313
2022,house,67,29.642990139505297,70.3570098604947,32.175090517851,67.824909482149,2.5321003783456995,-2.532100378345703
2022,house,68,0.1368067397876756,2.9446988112548373,-9.830004254456172,12.911509805498683,-9.966810994243849,9.966810994243847
2022,house,69,5.748947405544559,4.747524368648989,-2.498745896701412,12.99521767089496,-8.24769330224597,8.24769330224597
2022,house,70,34.80800545640668,65.19199454359332,5.930260751417183,94.06973924858282,-28.8777447049895,28.877744704989496
2022,house,71,11.977001869180294,88.0229981308197,9.902797807255372,90.09720219274465,-2.074204061924922,2.074204061924945
2022,house,72,12.068527342877374,87.93147265712263,1.5785464568567142,98.42145354314329,-10.48998088602066,10.48998088602066
2022,house,73,-40.79570035900375,-59.204299640996254,-45.28762037826412,-54.71237962173589,-4.49192001926037,4.4919200192603626
2022,house,74,14.82024397409235,5.556632423224801,8.016490184554945,12.360386212762206,-6.803753789537405,6.803753789537405
2022,house,75,-40.43634429786672,-59.56365570213328,-32.31753628832246,-67.68246371167754,8.11880800954426,-8.11880800954426
2022,house,76,43.929131645229326,56.070868354770674,23.543303950651083,76.45669604934892,-20.385827694578243,20.385827694578246
2022,house,77,34.26318179234646,65.73681820765354,18.17404770453476,81.82595229546524,-16.089134087811697,16.0891340878117
2022,house,78,26.21448945362428,73.78551054637572,33.90534926088523,66.09465073911477,7.690859807260949,-7.690859807260949
2022,house,79,-27.5004783931886,-72.4995216068114,-34.26607220181489,-65.7339277981851,-6.765593808626292,6.765593808626292
2022,house,80,-47.58783455295808,-52.41216544704192,-46.367241619553056,-53.632758380446944,1.2205929334050225,-1.2205929334050225
2022,house,81,-55.277028891281134,-44.72297110871887,-55.2368460178699,-44.7631539821301,0.04018287341123283,-0.04018287341122573
2022,house,82,27.324848407471524,15.154942096911942,26.767860032687395,15.711930471696071,-0.5569883747841295,0.5569883747841295
2022,house,83,2.6802030039507403,97.31979699604926,-7.069353951651981,107.06935395165198,-9.74955695560272,9.749556955602714
2022,house,84,0.1528221743967593,99.84717782560324,-2.4150318988832016,102.4150318988832,-2.567854073279961,2.5678540732799604
2022,house,85,-31.62884554096713,23.544843270635507,-34.952334314174315,26.868332043842685,-3.3234887732071847,3.3234887732071776
2022,house,86,-66.26953215293878,-33.73046784706122,-64.12387776313146,-35.87612223686854,2.1456543898073193,-2.1456543898073193
2022,house,87,-78.70442039558495,-21.295579604415053,-78.31511313866507,-21.68488686133493,0.3893072569198779,-0.3893072569198779
2022,house,88,-53.12985945683024,-46.87014054316976,-57.13680717988078,-42.86319282011922,-4.006947723050544,4.006947723050544
2022,house,89,-42.52638633901187,-57.47361366098813,-40.48411086387691,-59.51588913612309,2.0422754751349643,-2.0422754751349643
2022,house,90,-47.6305516030747,-52.3694483969253,-45.084903942676,-54.915096057324,2.5456476603987,-2.5456476603987
2022,house,91,-61.43317128292204,-38.56682871707796,-62.15532531768224,-37.844674682317766,-0.7221540347602016,0.7221540347601945
2022,house,92,-76.13417792614733,2.5069943188649546,-76.27402575877471,2.6468421514923364,-0.13984783262738176,0.13984783262738176
2022,house,93,-59.445110101249206,-40.5548898987508,-61.21821148089075,-38.78178851910925,-1.7731013796415453,1.7731013796415525
2022,house,94,-63.34617791334466,-36.65382208665534,-66.58656932415101,-33.413430675848986,-3.240391410806353,3.240391410806353
2022,house,95,-73.2788039775719,2.787393191673772,-70.97487434217253,0.4834635562744012,2.3039296353993706,-2.303929635399371
2022,house,96,-56.057391480439286,-43.94260851956072,-59.66405903470698,-40.33594096529302,-3.6066675542676947,3.606667554267702
2022,house,97,22.54012477495756,77.45987522504244,12.97472288904565,87.02527711095435,-9.565401885911912,9.56540188591191
2022,house,98,7.946735936078544,92.05326406392146,0.8662338920459978,99.133766107954,-7.080502044032546,7.080502044032542
2022,house,99,25.835669284488187,74.16433071551181,19.267581941258342,80.73241805874166,-6.568087343229845,6.568087343229848
2022,house,100,-50.32088635839938,-49.67911364160062,-42.83893406474684,-57.16106593525316,7.48195229365254,-7.48195229365254
2022,house,101,-46.53190442538281,-53.46809557461719,-42.68913264182685,-57.31086735817315,3.8427717835559605,-3.8427717835559605
2022,house,102,-68.78661083471967,-31.213389165280333,-62.15898410870299,-37.84101589129701,6.627626726016679,-6.627626726016679
2022,house,103,20.272399523672064,79.72760047632794,15.199350085183395,84.8006499148166,-5.073049438488669,5.073049438488667
2022,house,104,-35.83442036478355,-64.16557963521646,-26.71950388123283,-73.28049611876718,9.114916483550719,-9.114916483550715
2022,house,105,-66.2354249338192,-33.7645750661808,-52.42539957147608,-47.57460042852392,13.810025362343126,-13.810025362343126
2022,senate,1,-63.34439293049963,-36.65560706950037,-59.72628777485382,-40.27371222514618,3.6181051556458073,-3.6181051556458073
2022,senate,2,-12.666020434691896,1.5268341391886846,-13.21960755260208,2.080421257098868,-0.5535871179101832,0.5535871179101832
2022,senate,3,-50.84319656460781,-49.15680343539219,-54.79107281366996,-45.20892718633004,-3.947876249062155,3.947876249062155
2022,senate,4,-86.05803060745995,-13.941969392540043,-86.05803060745995,-13.941969392540043,0.0,0.0
2022,senate,5,-78.58004993410107,-21.41995006589893,-71.15728221859337,-28.84271778140664,7.422767715507703,-7.42276771550771
2022,senate,6,-59.288766130908215,-40.711233869091785,-60.40232346633727,-39.597676533662735,-1.113557335429057,1.11355733542905
2022,senate,7,-26.268913584408324,0.832397093785346,-28.39999290563509,2.9634764150121136,-2.1310793212267676,2.1310793212267676
2022,senate,8,-63.09941818369862,-36.90058181630138,-63.19171147752817,-36.80828852247183,-0.09229329382955598,0.09229329382955598
2022,senate,9,-68.85066152155672,-31.149338478443283,-65.30318749456953,-34.69681250543047,3.5474740269871887,-3.5474740269871887
2022,senate,10,-68.44824905786321,-31.551750942136792,-68.35071806388862,-31.64928193611138,0.09753099397458698,-0.09753099397458698
2022,senate,11,-56.485281415952215,-43.514718584047785,-57.09674746015727,-42.90325253984273,-0.6114660442050521,0.6114660442050521
2022,senate,12,-49.233843115154336,1.8287684806457989,-46.83395115133208,-0.5711234831764571,2.399891963822256,-2.399891963822256
2022,senate,13,-55.48339994533527,-44.51660005466473,-52.83303116944001,-47.16696883055999,2.6503687758952594,-2.6503687758952594
2022,senate,14,-53.5600673510981,-46.4399326489019,-59.16895490803234,-40.83104509196766,-5.608887556934242,5.608887556934242
2022,senate,15,-52.873864401507625,-47.126135598492375,-40.7145194224214,-59.2854805775786,12.159344979086228,-12.159344979086228
2022,senate,16,-40.02174070428896,-59.97825929571104,-33.96393441562614,-66.03606558437386,6.0578062886628175,-6.0578062886628175
2022,senate,17,-72.24903588500105,-27.75096411499895,-56.84647896085698,-43.153521039143016,15.402556924144072,-15.402556924144065
2022,senate,18,58.09339186011533,41.90660813988467,25.270386971898063,74.72961302810194,-32.82300488821727,32.82300488821727
2022,senate,19,28.263872954747928,71.73612704525208,10.531292105638528,89.46870789436147,-17.7325808491094,17.732580849109397
2022,senate,20,53.01603797194925,46.98396202805075,21.5908787240318,78.4091212759682,-31.425159247917453,31.425159247917456
2022,senate,21,-37.7990548647266,5.338258724798976,-32.77184292804956,0.311046788121935,5.027211936677041,-5.027211936677041
2022,senate,22,-65.42641666757991,-34.573583332420085,-62.89230436620867,-37.10769563379133,2.5341123013712448,-2.5341123013712448
2022,senate,23,2.8420504082435314,6.124045949476631,2.8420504082435314,6.124045949476631,0.0,0.0
2022,senate,24,14.49828431635908,85.50171568364092,5.409644555503504,94.5903554444965,-9.088639760855575,9.088639760855571
2022,senate,25,-41.13827216730175,-58.86172783269825,-36.21992606690609,-63.78007393309391,4.9183461003956594,-4.9183461003956594
2022,senate,26,44.304324459353104,55.695675540646896,26.829391013955828,73.17060898604417,-17.474933445397276,17.474933445397276
2022,senate,27,-38.84724651760089,-1.7309755845336738,-40.37058039698389,-0.2076417051506709,-1.523333879383003,1.523333879383003
2022,senate,28,-1.2147420653926482,101.21474206539264,-4.464870369255521,104.46487036925552,-3.2501283038628728,3.25012830386288
2022,senate,29,-67.07376460115947,1.1113973142888651,-66.84559447216235,0.8832271852917444,0.22817012899712097,-0.22817012899712075
2022,senate,30,-53.25539234255772,-46.74460765744228,-55.14947840666568,-44.85052159333432,-1.8940860641079595,1.8940860641079595
2022,senate,31,-63.45607671750676,-36.54392328249324,-62.81152774545686,-37.18847225454314,0.644548972049904,-0.644548972049904
2022,senate,32,-64.58189161247786,-35.41810838752214,-65.88175860337994,-34.118241396620064,-1.2998669909020748,1.2998669909020748
2022,senate,33,30.920078596521183,3.18580511634438,21.0340575597702,13.071826153095367,-9.886021036750982,9.886021036750988
2022,senate,34,-45.13871529665065,-54.86128470334935,-41.65304974831026,-58.34695025168974,3.4856655483403927,-3.4856655483403927
2022,senate,35,-50.32821209027323,-49.67178790972677,-40.300483177163095,-59.699516822836905,10.027728913110138,-10.027728913110138
