chamber,district,specification,predicted_dem_margin,public_margin,margin_change_vs_public,winner_changed_vs_public,cycle,dem_spending,rep_spending,dem_matched,rep_matched,log_gap_10k,log_gap_50k,log_gap_100k,finance_adjustment,combined_specification,total_change_vs_public
house,96,stable_bayesian_cap_1,-41.97054729879582,-41.64407217615401,-0.3400196712871803,False,2026,0.0,64953.42,0,1,-2.0142817609338053,-0.8325039974045763,-0.5004929450271848,0.013544548645370115,stable_bayesian_cap_1__finance_log50__a5__b0.1__cap4,-0.3264751226418099
house,99,stable_bayesian_cap_1,34.34071302653299,31.823403903944776,1.0000000000000036,False,2026,77999.63,0.0,1,0,2.1747475169298673,0.9400043678622934,0.5766112856501481,1.5173091225882094,stable_bayesian_cap_1__finance_log50__a5__b0.1__cap4,2.5173091225882125
house,101,stable_bayesian_cap_1,-27.57351486892736,-26.52085457872553,-1.0,False,2026,3641.0,107100.08,1,1,-2.1499489902692273,-1.074569353447655,-0.6922691502566687,-0.05266029020183227,stable_bayesian_cap_1__finance_log50__a5__b0.1__cap4,-1.0526602902018318
senate,2,stable_bayesian_cap_1,0.5683032666830414,1.365739626761889,-1.0,False,2026,4138.48,26199.1,1,1,-0.940134098417875,-0.34180444316737035,-0.19213926665271508,0.2025636399211524,stable_bayesian_cap_1__finance_log50__a5__b0.1__cap4,-0.7974363600788477
senate,3,stable_bayesian_cap_1,-38.4279516478761,-37.71958219015087,-1.0,False,2026,5394.110000000001,10374.13,1,1,-0.2802809901010239,-0.08608743151944315,-0.046169024480509746,0.29163054227476665,stable_bayesian_cap_1__finance_log50__a5__b0.1__cap4,-0.7083694577252331
senate,6,stable_bayesian_cap_1,-50.81790905108298,-51.33435722894423,0.2667633383359913,False,2026,1474.18,13281.73,1,1,-0.7075696391187066,-0.20651633917349987,-0.11007351983722011,0.24968483952525916,stable_bayesian_cap_1__finance_log50__a5__b0.1__cap4,0.5164481778612497
senate,7,stable_bayesian_cap_1,-10.141872203875126,-9.453156895869265,-1.0,False,2026,7174.19,8895.32,1,1,-0.09550659693110075,-0.02965905801696142,-0.015931599086041776,0.31128469199413883,stable_bayesian_cap_1__finance_log50__a5__b0.1__cap4,-0.688715308005861
senate,8,stable_bayesian_cap_1,-52.01786801877719,-51.84573512309653,-0.3263823593625758,False,2026,0.0,30845.56,1,1,-1.4072130320742668,-0.48051766257494355,-0.2688475104291739,0.1542494636819122,stable_bayesian_cap_1__finance_log50__a5__b0.1__cap4,-0.1721328956806616
senate,11,stable_bayesian_cap_1,-48.06820435858793,-48.05910770915243,-0.1459476627270532,False,2026,2900.73,39916.99,1,1,-1.3530775268550999,-0.5304697729948512,-0.3072845811050975,0.13685101329155494,stable_bayesian_cap_1__finance_log50__a5__b0.1__cap4,-0.009096649435498705
senate,13,stable_bayesian_cap_1,-48.92567274947028,-48.03819977698762,-0.5187023008788287,False,2026,2488.98,330979.88,1,1,-3.306976817139798,-1.9821433225307525,-1.4363061262760417,-0.3687706716038339,stable_bayesian_cap_1__finance_log50__a5__b0.1__cap4,-0.8874729724826622
senate,14,stable_bayesian_cap_1,-42.34961776309926,-41.55322693125855,-1.0,False,2026,0.0,20163.32,1,1,-1.1040415236629946,-0.33880266192669656,-0.1836816314729341,0.20360916815928976,stable_bayesian_cap_1__finance_log50__a5__b0.1__cap4,-0.7963908318407107
senate,16,stable_bayesian_cap_1,-22.874063494480293,-22.20548101233912,-1.0,False,2026,1427.17,0.0,1,1,0.13340876010546263,0.028143626595408328,0.01417081799509372,0.33141751785882917,stable_bayesian_cap_1__finance_log50__a5__b0.1__cap4,-0.6685824821411721
senate,22,stable_bayesian_cap_1,-55.90544530744448,-56.92023492844067,1.0,False,2026,2270.5,76134.44,1,1,-1.9487113237661915,-0.8809161638599278,-0.5436263032539382,0.01478962099618899,stable_bayesian_cap_1__finance_log50__a5__b0.1__cap4,1.01478962099619
senate,23,stable_bayesian_cap_1,11.854597068866099,9.392740797125253,1.0,False,2026,59160.42,0.0,1,0,1.9338436406770982,0.7807955379677998,0.46474243842113816,1.4618562717408459,stable_bayesian_cap_1__finance_log50__a5__b0.1__cap4,2.461856271740846
senate,28,stable_bayesian_cap_1,9.073341041210904,7.768603045891093,1.0000000000000009,False,2026,0.0,2482.41,1,1,-0.22173536027845697,-0.04845506040939058,-0.024520988107634898,0.30473799531981005,stable_bayesian_cap_1__finance_log50__a5__b0.1__cap4,1.3047379953198108
senate,29,stable_bayesian_cap_1,-56.480023323875464,-56.59198046403853,-0.1915507228820345,False,2026,0.0,0.0,0,1,0.0,0.0,0.0,0.30350786304509847,stable_bayesian_cap_1__finance_log50__a5__b0.1__cap4,0.11195714016306368
senate,32,stable_bayesian_cap_1,-52.98397547720393,-51.41751877474897,-1.0,False,2026,1291.86,606711.73,1,1,-4.000319590253643,-2.549713089952201,-1.9426167931868132,-0.5664567024549593,stable_bayesian_cap_1__finance_log50__a5__b0.1__cap4,-1.566456702454957
house,2,stable_bayesian_cap_1,-62.44009663608022,-63.44556506213457,0.0054684260543496,False,2026,2130.07,0.0,1,0,0.19310240076142027,0.04171893614782096,0.02107701100264089,1.0,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,1.0054684260543496
house,4,stable_bayesian_cap_1,-30.488287391718433,-30.168234192443013,-1.0,False,2026,0.0,7658.18,1,1,-0.5686140391133083,-0.14250912194124715,-0.07379102193030607,0.6799468007245786,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,-0.32005319927542075
house,5,stable_bayesian_cap_1,-42.432912487035544,-42.22783247880138,-1.0,False,2026,1966.32,2513.31,1,1,-0.04469684076366534,-0.010470844844913348,-0.005350081127631662,0.7949199917658358,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,-0.2050800082341624
house,8,stable_bayesian_cap_1,-27.780014936548042,-27.045765902606977,-1.0,False,2026,0.0,38077.65,0,1,-1.570232319166513,-0.5661958063397082,-0.3226460220828485,0.2657509660589353,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,-0.7342490339410652
house,10,stable_bayesian_cap_1,7.179921085962886,5.179921085962886,1.0,False,2026,82963.44,0.0,1,0,2.2296212045883923,0.9780511977871461,0.6041161654735981,1.0,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,2.0
house,15,stable_bayesian_cap_1,-13.834857784905735,-13.49899760982322,-1.0,False,2026,3556.6600000000003,12890.96,1,1,-0.5238641333087624,-0.16066227427849852,-0.08630349456205647,0.6641398249174866,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,-0.3358601750825141
house,16,stable_bayesian_cap_1,-71.34474665828495,-72.98027779212242,1.0,False,2026,1358.78,12324.41,1,1,-0.6756896854821661,-0.1935172576531,-0.10272470269303795,0.6355311338374795,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,1.6355311338374747
house,19,stable_bayesian_cap_1,38.191402249555054,36.191402249555054,1.0,False,2026,20841.49,7.08,1,1,1.1255680189258501,0.348280250604135,0.18923870331475076,1.0,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,2.0
house,20,stable_bayesian_cap_1,-24.96397059610957,-22.96397059610957,-1.0,False,2026,0.0,386389.23,0,1,-3.6798115395669573,-2.1665115690328327,-1.5818390021489854,-1.0,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,-2.0
house,21,stable_bayesian_cap_1,-16.65387234611278,-16.342279964211833,-1.0,False,2026,2993.67,10519.46,1,1,-0.45691138836775264,-0.13279249375310215,-0.07052408401935421,0.6884076180990539,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,-0.3115923819009474
house,25,stable_bayesian_cap_1,-2.731372263836053,-2.465418547051442,-1.0,False,2026,3969.71,8486.9,1,1,-0.28017095886459525,-0.08037983427690244,-0.0425298216441331,0.7340462832153893,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,-0.2659537167846109
house,28,stable_bayesian_cap_1,-24.486413031635855,-24.862708072052687,-0.570107316355724,False,2026,12418.47,3003.91,1,1,0.544635091204571,0.16349554075177486,0.08746129912914563,0.9464023567725544,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,0.3762950404168315
house,32,stable_bayesian_cap_1,3.882235315992917,3.422618194788681,-0.2766795508283617,False,2026,15629.18,20938.68,1,1,-0.18827563490883237,-0.07779542777717835,-0.04489529375194759,0.7362966720325976,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,0.4596171212042357
house,37,stable_bayesian_cap_1,-40.56165568471414,-42.52828814659968,1.0,False,2026,10264.99,0.0,1,1,0.7063096736244711,0.18672833267835465,0.09771628281545618,0.9666324618855405,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,1.9666324618855384
house,38,stable_bayesian_cap_1,-40.04674517740525,-40.851162777982296,0.7923362210302045,False,2026,2379.46,80062.89,1,1,-1.9844695565113053,-0.9095035729596685,-0.564620072209157,0.012081379546845183,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,0.8044176005770467
house,40,stable_bayesian_cap_1,-58.84053137933207,-59.91772109645968,0.0771897171276094,False,2026,1870.26,0.0,1,0,0.1714510193472047,0.03672259545392839,0.018529856883130746,1.0,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,1.0771897171276095
house,41,stable_bayesian_cap_1,-44.149895791053446,-44.01924227829869,-0.7783092682133343,False,2026,2570.4700000000003,12912.67,1,1,-0.6003396201534085,-0.17959301901280428,-0.09606461352009811,0.6476557554585778,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,-0.13065351275475479
house,43,stable_bayesian_cap_1,-40.31783857462277,-39.82294291486019,-1.0,False,2026,0.0,16909.37,0,1,-0.9898894600994809,-0.29131601168931237,-0.1562288332555317,0.5051043402374223,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,-0.49489565976257666
house,45,stable_bayesian_cap_1,-42.478434676679136,-41.76377173462995,-1.0,False,2026,6870.18,53178.51,1,1,-1.3204166453543218,-0.5956894685020214,-0.35998914649100555,0.2853370579508157,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,-0.7146629420491877
house,47,stable_bayesian_cap_1,-12.542237344054575,-12.542237344054575,-1.0,False,2026,7886.19,0.0,1,0,0.5814438137070228,0.1464558360211697,0.07590668920613086,1.0,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,0.0
house,50,stable_bayesian_cap_1,-55.68069136586529,-56.83020958474616,1.0,False,2026,0.0,50655.48,0,1,-1.8026248928072848,-0.6996805912758671,-0.4098254546319161,0.14951821888086508,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,1.1495182188808641
house,63,stable_bayesian_cap_1,-15.020638174262343,-14.482754089763738,-1.0,False,2026,0.0,20295.52,0,1,-1.108414753804203,-0.34068506447304947,-0.18478119606635568,0.46211591550139464,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,-0.5378840844986055
house,68,stable_bayesian_cap_1,6.266248801475497,4.266248801475497,1.0,False,2026,44160.17,0.0,1,0,1.689360674452906,0.6329742629597985,0.36575478711652415,1.0,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,2.0
house,69,stable_bayesian_cap_1,15.2672920863345,13.2672920863345,1.0,False,2026,98234.15,0.0,1,1,2.3817118428447257,1.0867701127373528,0.6842787217720916,1.0,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,2.0
house,70,stable_bayesian_cap_1,43.988920508888654,42.14172683432893,1.0,False,2026,5880.95,3178.91,1,1,0.18650245311498242,0.04956164578247932,0.025850878042357077,0.8471936745597275,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,1.8471936745597262
house,74,stable_bayesian_cap_1,34.583507459078504,32.583507459078504,1.0,False,2026,49832.69,0.0,1,1,1.7889670741192376,0.6914726793650294,0.4043490855866343,1.0,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,2.0
house,75,stable_bayesian_cap_1,-25.279093682138296,-25.159556418806183,-1.0,False,2026,4586.78,0.0,1,1,0.37753054607403763,0.08776872346370948,0.04484697142204857,0.8804627366678863,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,-0.11953726333211279
house,80,stable_bayesian_cap_1,-30.746035285880346,-31.56460879094611,0.1513977035894527,False,2026,917.04,9583.18,1,1,-0.5843461632365924,-0.15717567787718253,-0.08238510240312755,0.6671758014763128,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,0.8185735050657641
house,82,stable_bayesian_cap_1,37.01674433891714,35.01674433891714,1.0,False,2026,112798.68,0.0,1,0,2.5079611734755556,1.1804913399993149,0.7551763684526404,1.0,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,2.0
house,85,stable_bayesian_cap_1,-24.2781765843868,-24.32486910931324,-0.7923412741207159,False,2026,2050.46,0.0,1,1,0.18651774048785819,0.04019062724987989,0.020297210851919774,0.8390337990471619,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,0.04669252492644205
house,96,stable_bayesian_cap_1,-41.950230475827766,-41.64407217615401,-0.3400196712871803,False,2026,0.0,64953.42,0,1,-2.0142817609338053,-0.8325039974045763,-0.5004929450271848,0.033861371613425284,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,-0.3061582996737542
house,99,stable_bayesian_cap_1,33.82340390394478,31.823403903944776,1.0000000000000036,False,2026,77999.63,0.0,1,0,2.1747475169298673,0.9400043678622934,0.5766112856501481,1.0,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,2.0000000000000036
house,101,stable_bayesian_cap_1,-27.65250530423011,-26.52085457872553,-1.0,False,2026,3641.0,107100.08,1,1,-2.1499489902692273,-1.074569353447655,-0.6922691502566687,-0.13165072550458068,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,-1.1316507255045813
senate,2,stable_bayesian_cap_1,0.87214872656477,1.365739626761889,-1.0,False,2026,4138.48,26199.1,1,1,-0.940134098417875,-0.34180444316737035,-0.19213926665271508,0.506409099802881,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,-0.49359090019711904
senate,3,stable_bayesian_cap_1,-37.99050583446395,-37.71958219015087,-1.0,False,2026,5394.110000000001,10374.13,1,1,-0.2802809901010239,-0.08608743151944315,-0.046169024480509746,0.7290763556869166,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,-0.27092364431308624
senate,6,stable_bayesian_cap_1,-50.44338179179509,-51.33435722894423,0.2667633383359913,False,2026,1474.18,13281.73,1,1,-0.7075696391187066,-0.20651633917349987,-0.11007351983722011,0.6242120988131479,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,0.8909754371491374
senate,7,stable_bayesian_cap_1,-9.674945165883917,-9.453156895869265,-1.0,False,2026,7174.19,8895.32,1,1,-0.09550659693110075,-0.02965905801696142,-0.015931599086041776,0.778211729985347,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,-0.2217882700146525
senate,8,stable_bayesian_cap_1,-51.786493823254325,-51.84573512309653,-0.3263823593625758,False,2026,0.0,30845.56,1,1,-1.4072130320742668,-0.48051766257494355,-0.2688475104291739,0.3856236592047805,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,0.059241299842206274
senate,11,stable_bayesian_cap_1,-47.86292783865059,-48.05910770915243,-0.1459476627270532,False,2026,2900.73,39916.99,1,1,-1.3530775268550999,-0.5304697729948512,-0.3072845811050975,0.34212753322888734,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,0.19617987050183672
senate,13,stable_bayesian_cap_1,-49.478828756876034,-48.03819977698762,-0.5187023008788287,False,2026,2488.98,330979.88,1,1,-3.306976817139798,-1.9821433225307525,-1.4363061262760417,-0.9219266790095847,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,-1.440628979888416
senate,14,stable_bayesian_cap_1,-42.04420401086033,-41.55322693125855,-1.0,False,2026,0.0,20163.32,1,1,-1.1040415236629946,-0.33880266192669656,-0.1836816314729341,0.5090229203982244,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,-0.4909770796017767
senate,16,stable_bayesian_cap_1,-22.37693721769205,-22.20548101233912,-1.0,False,2026,1427.17,0.0,1,1,0.13340876010546263,0.028143626595408328,0.01417081799509372,0.8285437946470728,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,-0.1714562053529285
senate,22,stable_bayesian_cap_1,-55.8832608759502,-56.92023492844067,1.0,False,2026,2270.5,76134.44,1,1,-1.9487113237661915,-0.8809161638599278,-0.5436263032539382,0.036974052490472475,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,1.0369740524904714
senate,23,stable_bayesian_cap_1,11.392740797125253,9.392740797125253,1.0,False,2026,59160.42,0.0,1,0,1.9338436406770982,0.7807955379677998,0.46474243842113816,1.0,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,2.0
senate,28,stable_bayesian_cap_1,9.53044803419062,7.768603045891093,1.0000000000000009,False,2026,0.0,2482.41,1,1,-0.22173536027845697,-0.04845506040939058,-0.024520988107634898,0.7618449882995251,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,1.7618449882995266
senate,29,stable_bayesian_cap_1,-56.02476152930782,-56.59198046403853,-0.1915507228820345,False,2026,0.0,0.0,0,1,0.0,0.0,0.0,0.7587696576127462,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,0.567218934730711
senate,32,stable_bayesian_cap_1,-53.41751877474897,-51.41751877474897,-1.0,False,2026,1291.86,606711.73,1,1,-4.000319590253643,-2.549713089952201,-1.9426167931868132,-1.0,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap1,-2.0
house,2,stable_bayesian_cap_1,-61.44009663608022,-63.44556506213457,0.0054684260543496,False,2026,2130.07,0.0,1,0,0.19310240076142027,0.04171893614782096,0.02107701100264089,2.0,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,2.0054684260543496
house,4,stable_bayesian_cap_1,-30.488287391718433,-30.168234192443013,-1.0,False,2026,0.0,7658.18,1,1,-0.5686140391133083,-0.14250912194124715,-0.07379102193030607,0.6799468007245786,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,-0.32005319927542075
house,5,stable_bayesian_cap_1,-42.432912487035544,-42.22783247880138,-1.0,False,2026,1966.32,2513.31,1,1,-0.04469684076366534,-0.010470844844913348,-0.005350081127631662,0.7949199917658358,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,-0.2050800082341624
house,8,stable_bayesian_cap_1,-27.780014936548042,-27.045765902606977,-1.0,False,2026,0.0,38077.65,0,1,-1.570232319166513,-0.5661958063397082,-0.3226460220828485,0.2657509660589353,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,-0.7342490339410652
house,10,stable_bayesian_cap_1,8.179921085962885,5.179921085962886,1.0,False,2026,82963.44,0.0,1,0,2.2296212045883923,0.9780511977871461,0.6041161654735981,2.0,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,2.999999999999999
house,15,stable_bayesian_cap_1,-13.834857784905735,-13.49899760982322,-1.0,False,2026,3556.6600000000003,12890.96,1,1,-0.5238641333087624,-0.16066227427849852,-0.08630349456205647,0.6641398249174866,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,-0.3358601750825141
house,16,stable_bayesian_cap_1,-71.34474665828495,-72.98027779212242,1.0,False,2026,1358.78,12324.41,1,1,-0.6756896854821661,-0.1935172576531,-0.10272470269303795,0.6355311338374795,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,1.6355311338374747
house,19,stable_bayesian_cap_1,38.29870709774575,36.191402249555054,1.0,False,2026,20841.49,7.08,1,1,1.1255680189258501,0.348280250604135,0.18923870331475076,1.1073048481906933,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,2.1073048481906937
house,20,stable_bayesian_cap_1,-25.09170501895958,-22.96397059610957,-1.0,False,2026,0.0,386389.23,0,1,-3.6798115395669573,-2.1665115690328327,-1.5818390021489854,-1.1277344228500117,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,-2.1277344228500112
house,21,stable_bayesian_cap_1,-16.65387234611278,-16.342279964211833,-1.0,False,2026,2993.67,10519.46,1,1,-0.45691138836775264,-0.13279249375310215,-0.07052408401935421,0.6884076180990539,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,-0.3115923819009474
house,25,stable_bayesian_cap_1,-2.731372263836053,-2.465418547051442,-1.0,False,2026,3969.71,8486.9,1,1,-0.28017095886459525,-0.08037983427690244,-0.0425298216441331,0.7340462832153893,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,-0.2659537167846109
house,28,stable_bayesian_cap_1,-24.486413031635855,-24.862708072052687,-0.570107316355724,False,2026,12418.47,3003.91,1,1,0.544635091204571,0.16349554075177486,0.08746129912914563,0.9464023567725544,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,0.3762950404168315
house,32,stable_bayesian_cap_1,3.882235315992917,3.422618194788681,-0.2766795508283617,False,2026,15629.18,20938.68,1,1,-0.18827563490883237,-0.07779542777717835,-0.04489529375194759,0.7362966720325976,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,0.4596171212042357
house,37,stable_bayesian_cap_1,-40.56165568471414,-42.52828814659968,1.0,False,2026,10264.99,0.0,1,1,0.7063096736244711,0.18672833267835465,0.09771628281545618,0.9666324618855405,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,1.9666324618855384
house,38,stable_bayesian_cap_1,-40.04674517740525,-40.851162777982296,0.7923362210302045,False,2026,2379.46,80062.89,1,1,-1.9844695565113053,-0.9095035729596685,-0.564620072209157,0.012081379546845183,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,0.8044176005770467
house,40,stable_bayesian_cap_1,-57.84053137933207,-59.91772109645968,0.0771897171276094,False,2026,1870.26,0.0,1,0,0.1714510193472047,0.03672259545392839,0.018529856883130746,2.0,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,2.0771897171276095
house,41,stable_bayesian_cap_1,-44.149895791053446,-44.01924227829869,-0.7783092682133343,False,2026,2570.4700000000003,12912.67,1,1,-0.6003396201534085,-0.17959301901280428,-0.09606461352009811,0.6476557554585778,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,-0.13065351275475479
house,43,stable_bayesian_cap_1,-40.31783857462277,-39.82294291486019,-1.0,False,2026,0.0,16909.37,0,1,-0.9898894600994809,-0.29131601168931237,-0.1562288332555317,0.5051043402374223,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,-0.49489565976257666
house,45,stable_bayesian_cap_1,-42.478434676679136,-41.76377173462995,-1.0,False,2026,6870.18,53178.51,1,1,-1.3204166453543218,-0.5956894685020214,-0.35998914649100555,0.2853370579508157,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,-0.7146629420491877
house,47,stable_bayesian_cap_1,-11.542237344054575,-12.542237344054575,-1.0,False,2026,7886.19,0.0,1,0,0.5814438137070228,0.1464558360211697,0.07590668920613086,2.0,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,1.0
house,50,stable_bayesian_cap_1,-55.68069136586529,-56.83020958474616,1.0,False,2026,0.0,50655.48,0,1,-1.8026248928072848,-0.6996805912758671,-0.4098254546319161,0.14951821888086508,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,1.1495182188808641
house,63,stable_bayesian_cap_1,-15.020638174262343,-14.482754089763738,-1.0,False,2026,0.0,20295.52,0,1,-1.108414753804203,-0.34068506447304947,-0.18478119606635568,0.46211591550139464,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,-0.5378840844986055
house,68,stable_bayesian_cap_1,7.266248801475497,4.266248801475497,1.0,False,2026,44160.17,0.0,1,0,1.689360674452906,0.6329742629597985,0.36575478711652415,2.0,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,3.0
house,69,stable_bayesian_cap_1,16.01764179900133,13.2672920863345,1.0,False,2026,98234.15,0.0,1,1,2.3817118428447257,1.0867701127373528,0.6842787217720916,1.7503497126668277,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,2.7503497126668286
house,70,stable_bayesian_cap_1,43.988920508888654,42.14172683432893,1.0,False,2026,5880.95,3178.91,1,1,0.18650245311498242,0.04956164578247932,0.025850878042357077,0.8471936745597275,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,1.8471936745597262
house,74,stable_bayesian_cap_1,34.989649353189236,32.583507459078504,1.0,False,2026,49832.69,0.0,1,1,1.7889670741192376,0.6914726793650294,0.4043490855866343,1.4061418941107284,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,2.406141894110732
house,75,stable_bayesian_cap_1,-25.279093682138296,-25.159556418806183,-1.0,False,2026,4586.78,0.0,1,1,0.37753054607403763,0.08776872346370948,0.04484697142204857,0.8804627366678863,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,-0.11953726333211279
house,80,stable_bayesian_cap_1,-30.746035285880346,-31.56460879094611,0.1513977035894527,False,2026,917.04,9583.18,1,1,-0.5843461632365924,-0.15717567787718253,-0.08238510240312755,0.6671758014763128,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,0.8185735050657641
house,82,stable_bayesian_cap_1,38.01674433891714,35.01674433891714,1.0,False,2026,112798.68,0.0,1,0,2.5079611734755556,1.1804913399993149,0.7551763684526404,2.0,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,3.0
house,85,stable_bayesian_cap_1,-24.2781765843868,-24.32486910931324,-0.7923412741207159,False,2026,2050.46,0.0,1,1,0.18651774048785819,0.04019062724987989,0.020297210851919774,0.8390337990471619,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,0.04669252492644205
house,96,stable_bayesian_cap_1,-41.950230475827766,-41.64407217615401,-0.3400196712871803,False,2026,0.0,64953.42,0,1,-2.0142817609338053,-0.8325039974045763,-0.5004929450271848,0.033861371613425284,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,-0.3061582996737542
house,99,stable_bayesian_cap_1,34.82340390394478,31.823403903944776,1.0000000000000036,False,2026,77999.63,0.0,1,0,2.1747475169298673,0.9400043678622934,0.5766112856501481,2.0,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,3.0000000000000036
house,101,stable_bayesian_cap_1,-27.65250530423011,-26.52085457872553,-1.0,False,2026,3641.0,107100.08,1,1,-2.1499489902692273,-1.074569353447655,-0.6922691502566687,-0.13165072550458068,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,-1.1316507255045813
senate,2,stable_bayesian_cap_1,0.87214872656477,1.365739626761889,-1.0,False,2026,4138.48,26199.1,1,1,-0.940134098417875,-0.34180444316737035,-0.19213926665271508,0.506409099802881,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,-0.49359090019711904
senate,3,stable_bayesian_cap_1,-37.99050583446395,-37.71958219015087,-1.0,False,2026,5394.110000000001,10374.13,1,1,-0.2802809901010239,-0.08608743151944315,-0.046169024480509746,0.7290763556869166,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,-0.27092364431308624
senate,6,stable_bayesian_cap_1,-50.44338179179509,-51.33435722894423,0.2667633383359913,False,2026,1474.18,13281.73,1,1,-0.7075696391187066,-0.20651633917349987,-0.11007351983722011,0.6242120988131479,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,0.8909754371491374
senate,7,stable_bayesian_cap_1,-9.674945165883917,-9.453156895869265,-1.0,False,2026,7174.19,8895.32,1,1,-0.09550659693110075,-0.02965905801696142,-0.015931599086041776,0.778211729985347,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,-0.2217882700146525
senate,8,stable_bayesian_cap_1,-51.786493823254325,-51.84573512309653,-0.3263823593625758,False,2026,0.0,30845.56,1,1,-1.4072130320742668,-0.48051766257494355,-0.2688475104291739,0.3856236592047805,stable_bayesian_cap_1__finance_log50__a5__b0.25__cap2,0.059241299842206274
